UID,ID9,YR,BRD,ETAG,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
94SH00750, 92102686,92,10,S2686,2,13,143,3.3,7.3,64,2,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00751, 89633909,89,63,K3909,2,61,178,4.6,10.1,60,4,,75,1994-03-16,1994-04-29,2,,94,06,5.0
94SH00752, 88198673,88,19,S8673,2,11,187,2.8,6.2,64,2,,75,1994-03-16,1994-04-25,1,,94,07,6.0
94SH00753, 89199681,89,19,S9681,2,12,197,2.3,5.1,64,2,,75,1994-03-16,1994-04-19,1,,94,07,5.0
94SH00754, 92103335,92,10,S3335,2,11,164,3.4,7.5,64,2,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00755, 91635253,91,63,K5253,2,62,226,5.0,11.0,54,7,,75,1994-03-16,1994-05-10,5,,94,06,3.0
94SH00756, 92103082,92,10,S3082,2,10,145,3.1,6.8,62,3,,75,1994-03-16,1994-05-04,1,,94,07,2.0
94SH00757, 89634108,89,63,K4108,2,62,257,4.4,9.7,58,5,,75,1994-03-16,1994-04-19,2,,94,06,5.0
94SH00758, 90100688,90,10,S0688,2,12,169,4.1,9.0,56,6,,75,1994-03-16,1994-05-04,1,,94,41,4.0
94SH00759, 87632784,87,63,K2784,2,60,180,3.9,8.6,60,4,1 TAG,75,1994-03-16,1994-05-24,5,,94,06,7.0
94SH00760, 89199677,89,19,S9677,2,11,190,3.7,8.2,62,3,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00761, 88633250,88,63,K3250,2,60,216,2.7,6.0,60,4,,75,1994-03-16,1994-04-19,2,,94,06,6.0
94SH00762, 91101308,91,10,S1308,2,12,193,4.5,9.9,64,2,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00763, 90634628,90,63,K4628,2,62,229,5.0,11.0,56,6,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00764, 92102847,92,10,S2847,2,10,197,3.4,7.5,62,3,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00765, 92636584,92,63,K6584,2,60,190,4.5,9.9,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00766, 90101038,90,10,S1038,2,11,176,2.2,4.9,64,2,,75,1994-03-16,1994-05-04,1,,94,07,4.0
94SH00767, 92102504,92,10,S2504,2,12,149,4.4,9.7,60,4,,75,1994-03-16,1994-04-25,1,,94,42,2.0
94SH00768, 90100745,90,10,S0745,2,10,159,3.0,6.6,64,2,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00769, 92102844,92,10,S2844,2,12,171,3.6,7.9,62,3,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00770, 90634589,90,63,K4589,2,68,190,3.4,7.5,58,5,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00771, 90100861,90,10,S0861,2,13,171,2.5,5.5,64,2,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00772, 89199722,89,19,S9722,2,10,201,5.1,11.2,58,5,,75,1994-03-16,1994-05-10,5,,94,07,5.0
94SH00773, 89199777,89,19,S9777,2,11,195,4.0,8.8,64,2,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00774, 92636269,92,63,K6269,2,60,184,4.6,10.1,60,4,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00775, 92102468,92,10,S2468,2,10,139,2.5,5.5,64,2,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00776, 90100483,90,10,S0483,2,13,160,3.6,7.9,58,5,,75,1994-03-16,1994-04-19,1,,94,41,4.0
94SH00777, 92636312,92,63,K6312,2,61,170,4.0,8.8,54,7,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00778, 89199886,89,19,S9886,2,11,192,3.5,7.7,64,2,,75,1994-03-16,1994-04-29,2,,94,07,5.0
94SH00779, 90100499,90,10,S0499,2,12,163,3.5,7.7,64,2,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00780, 92636362,92,63,K6362,2,60,179,3.5,7.7,64,2,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00781, 92636006,92,63,K6006,2,61,173,3.2,7.1,58,5,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00782, 88199124,88,19,S9124,2,12,200,3.7,8.2,62,3,,75,1994-03-16,1994-05-09,2,,94,07,6.0
94SH00783, 90100837,90,10,S0837,2,11,162,4.3,9.5,58,5,,75,1994-03-16,1994-04-25,1,,94,41,4.0
94SH00784, 89199610,89,19,S9610,2,11,185,2.9,6.4,60,4,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00785, 91101590,91,10,S1590,2,12,170,3.5,7.7,62,3,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00786, 90634928,90,63,K4928,2,62,167,3.9,8.6,58,5,,75,1994-03-16,1994-04-19,2,,94,06,4.0
94SH00787, 90634966,90,63,K4966,2,62,206,4.7,10.4,54,7,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00788, 87632760,87,63,K2760,2,60,0,4.8,10.6,54,7,,75,1994-03-16,,,,94,06,7.0
94SH00789, 91101288,91,10,S1288,2,13,173,3.0,6.6,62,3,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00790, 91635360,91,63,K5360,2,61,198,4.6,10.1,54,7,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00791, 92102535,92,10,S2535,2,12,151,3.8,8.4,62,3,,75,1994-03-16,1994-05-04,1,,94,42,2.0
94SH00792, 92102682,92,10,S2682,2,11,156,3.8,8.4,58,5,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00793, 92635937,92,63,K5937,2,68,161,3.6,7.9,54,7,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00794, 91635295,91,63,K5295,2,62,223,4.7,10.4,56,6,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00795, 91101311,91,10,S1311,2,11,149,5.3,11.7,58,5,,75,1994-03-16,1994-04-25,1,,94,42,3.0
94SH00796, 91101589,91,10,S1589,2,12,190,3.5,7.7,64,2,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00797, 91102004,91,10,S2004,2,13,161,2.8,6.2,64,2,,75,1994-03-16,1994-05-04,1,,94,42,3.0
94SH00798, 91635579,91,63,K5579,2,61,176,3.5,7.7,62,3,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00799, 91102064,91,10,S2064,2,10,164,3.6,7.9,62,3,,75,1994-03-16,1994-04-29,2,,94,07,3.0
94SH00800, 92635870,92,63,K5870,2,61,161,4.0,8.8,54,7,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00801, 90100910,90,10,S0910,2,13,170,4.0,8.8,58,5,,75,1994-03-16,1994-05-31,2,,94,07,4.0
94SH00802, 92636037,92,63,K6037,2,61,167,3.8,8.4,60,4,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00803, 92103202,92,10,S3202,2,12,142,4.2,9.3,64,2,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00804, 90100938,90,10,S0938,2,10,177,4.2,9.3,62,3,,75,1994-03-16,1994-05-04,1,,94,07,4.0
94SH00805, 92102444,92,10,S2444,2,13,180,3.3,7.3,64,2,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00806, 87198151,87,19,S8151,2,11,99,3.7,8.2,58,5,,75,1994-03-16,1994-05-25,1,,94,07,7.0
94SH00807, 92636499,92,63,K6499,2,62,207,3.4,7.5,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00808, 92102748,92,10,S2748,2,12,160,4.7,10.4,60,4,,75,1994-03-16,1994-04-19,2,,94,41,2.0
94SH00809, 91635361,91,63,K5361,2,61,220,4.8,10.6,54,7,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00810, 90100484,90,10,S0484,2,10,167,4.1,9.0,62,3,,75,1994-03-16,1994-04-29,2,,94,41,4.0
94SH00811, 88199449,88,19,S9449,2,13,176,3.2,7.1,62,3,,75,1994-03-16,1994-04-19,2,,94,07,6.0
94SH00812, 92102708,92,10,S2708,2,10,170,2.5,5.5,64,2,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00813, 90100980,90,10,S0980,2,12,156,3.9,8.6,56,6,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00814, 91635552,91,63,K5552,2,62,217,3.9,8.6,54,7,,75,1994-03-16,1994-04-25,1,,94,06,3.0
94SH00815, 90634494,90,63,K4494,2,61,228,3.6,7.9,58,5,,75,1994-03-16,1994-05-10,5,,94,06,4.0
94SH00816, 91635743,91,63,K5743,2,62,163,3.2,7.1,62,3,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00817, 91101369,91,10,S1369,2,10,187,4.4,9.7,64,2,,75,1994-03-16,1994-04-29,2,,94,07,3.0
94SH00818, 90100608,90,10,S0608,2,10,156,4.0,8.8,54,7,,75,1994-03-16,1994-04-25,1,,94,41,4.0
94SH00819, 90634879,90,63,K4879,2,62,190,4.4,9.7,58,5,,75,1994-03-16,1994-05-09,2,,94,06,4.0
94SH00820, 89634122,89,63,K4122,2,61,175,4.7,10.4,58,5,,75,1994-03-16,1994-04-29,2,,94,06,5.0
94SH00821, 90634772,90,63,K4772,2,62,233,4.2,9.3,60,4,,75,1994-03-16,1994-04-19,2,,94,06,4.0
94SH00822, 92102476,92,10,S2476,2,13,166,3.8,8.4,64,2,,75,1994-03-16,1994-05-04,1,,94,07,2.0
94SH00823, 90100476,90,10,S0476,2,13,143,4.5,9.9,58,5,,75,1994-03-16,1994-05-04,1,,94,41,4.0
94SH00824, 91635255,91,63,K5255,2,60,181,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00825, 91635202,91,63,K5202,2,61,0,4.7,10.4,56,6,,75,1994-03-16,,,,94,06,3.0
94SH00826, 91635771,91,63,K5771,2,62,191,4.4,9.7,58,5,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00827, 92636532,92,63,K6532,2,62,179,3.5,7.7,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00828, 90100578,90,10,S0578,2,12,152,3.9,8.6,60,4,,75,1994-03-16,1994-04-19,2,,94,41,4.0
94SH00829, 88199337,88,19,S9337,2,12,187,3.6,7.9,60,4,,75,1994-03-16,1994-04-19,2,,94,07,6.0
94SH00830, 92102944,92,10,S2944,2,11,150,2.8,6.2,64,2,,75,1994-03-16,1994-05-16,1,,94,07,2.0
94SH00831, 91635331,91,63,K5331,2,60,216,4.2,9.3,54,7,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00832, 89100047,89,10,S0047,2,12,160,3.0,6.6,64,2,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00833, 88199406,88,19,S9406,2,12,158,4.8,10.6,60,4,,75,1994-03-16,1994-05-25,1,,94,07,6.0
94SH00834, 89633986,89,63,K3986,2,62,171,3.8,8.4,62,3,,75,1994-03-16,1994-04-19,1,,94,06,5.0
94SH00835, 89100072,89,10,S0072,2,11,183,3.6,7.9,62,3,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00836, 91101449,91,10,S1449,2,10,148,4.1,9.0,54,7,,75,1994-03-16,1994-04-19,2,,94,42,3.0
94SH00837, 90100619,90,10,S0619,2,10,166,4.1,9.0,62,3,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00838, 91635660,91,63,K5660,2,62,224,4.0,8.8,58,5,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00839, 90100438,90,10,S0438,2,11,148,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00840, 91635491,91,63,K5491,2,61,203,5.2,11.5,58,5,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00841, 90635054,90,63,K5054,2,60,230,4.5,9.9,58,5,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00842, 91635565,91,63,K5565,2,61,204,4.0,8.8,60,4,,75,1994-03-16,1994-05-09,2,,94,06,3.0
94SH00843, 88198826,88,19,S8826,2,10,163,4.0,8.8,62,3,,75,1994-03-16,1994-05-09,2,,94,07,6.0
94SH00844, 90100864,90,10,S0864,2,12,166,3.7,8.2,60,4,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00845, 92102610,92,10,S2610,2,13,141,3.5,7.7,62,3,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00846, 90634801,90,63,K4801,2,62,239,4.8,10.6,60,4,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00847, 92102679,92,10,S2679,2,10,150,4.3,9.5,64,2,,75,1994-03-16,1994-04-19,1,,94,42,2.0
94SH00848, 90100883,90,10,S0883,2,13,177,3.5,7.7,62,3,,75,1994-03-16,1994-04-25,1,,94,07,4.0
94SH00849, 89199643,89,19,S9643,2,12,165,2.7,6.0,62,3,,75,1994-03-16,1994-04-19,1,,94,07,5.0
94SH00850, 91101738,91,10,S1738,2,13,200,4.0,8.8,64,2,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00851, 92102654,92,10,S2654,2,11,159,3.3,7.3,64,2,,75,1994-03-16,1994-04-19,2,,94,42,2.0
94SH00852, 92635899,92,63,K5899,2,60,185,4.7,10.4,60,4,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00853, 90634907,90,63,K4907,2,60,211,3.9,8.6,56,6,,75,1994-03-16,1994-04-25,1,,94,06,4.0
94SH00854, 90100366,90,10,S0366,2,10,155,4.8,10.6,58,5,,75,1994-03-16,1994-04-25,1,,94,41,4.0
94SH00855, 91102068,91,10,S2068,2,10,172,2.9,6.4,62,3,,75,1994-03-16,1994-05-16,1,,94,07,3.0
94SH00856, 91635635,91,63,K5635,2,60,219,4.0,8.8,58,5,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00857, 90100415,90,10,S0415,2,13,172,4.7,10.4,60,4,,75,1994-03-16,1994-04-19,2,,94,41,4.0
94SH00858, 90100722,90,10,S0722,2,12,168,3.6,7.9,60,4,,75,1994-03-16,1994-05-03,X,,94,07,4.0
94SH00859, 88198749,88,19,S8749,2,12,194,2.9,6.4,62,3,,75,1994-03-16,1994-04-19,2,,94,07,6.0
94SH00860, 90100750,90,10,S0750,2,12,128,4.0,8.8,64,2,,75,1994-03-16,1994-04-29,2,,94,41,4.0
94SH00861, 92636252,92,63,K6252,2,60,182,4.5,9.9,54,7,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00862, 91101292,91,10,S1292,2,11,167,3.9,8.6,64,2,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00863, 90100399,90,10,S0399,2,10,160,3.9,8.6,62,3,,75,1994-03-16,1994-04-29,2,,94,41,4.0
94SH00864, 92102307,92,10,S2307,2,13,151,4.0,8.8,58,5,,75,1994-03-16,1994-04-19,2,,94,42,2.0
94SH00865, 90100759,90,10,S0759,2,11,168,3.4,7.5,62,3,,75,1994-03-16,1994-05-04,1,,94,07,4.0
94SH00866, 90100360,90,10,S0360,2,13,182,3.7,8.2,62,3,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00867, 92635835,92,63,K5835,2,60,174,3.4,7.5,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00868, 91635622,91,63,K5622,2,68,220,5.1,11.2,54,7,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00869, 87632868,87,63,K2868,2,60,196,4.0,8.8,54,7,1 TAG,75,1994-03-16,1994-04-19,2,,94,06,7.0
94SH00870, 91635517,91,63,K5517,2,61,181,5.0,11.0,54,7,,75,1994-03-16,1994-04-25,1,,94,06,3.0
94SH00871, 92636189,92,63,K6189,2,61,173,3.4,7.5,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00872, 92102806,92,10,S2806,2,12,183,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00873, 87198093,87,19,S8093,2,13,185,3.4,7.5,64,2,,75,1994-03-16,1994-04-29,2,,94,07,7.0
94SH00874, 91101458,91,10,S1458,2,12,163,4.5,9.9,60,4,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00875, 90635110,90,63,K5110,2,62,213,4.6,10.1,56,6,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00876, 90100715,90,10,S0715,2,12,151,3.9,8.6,62,3,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00877, 91101747,91,10,S1747,2,10,177,4.2,9.3,64,2,,75,1994-03-16,1994-04-29,2,,94,42,3.0
94SH00878, 91101327,91,10,S1327,2,12,178,3.4,7.5,64,2,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00879, 92102996,92,10,S2996,2,11,126,3.1,6.8,64,2,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00880, 90100781,90,10,S0781,2,12,148,2.8,6.2,64,2,,75,1994-03-16,1994-04-25,1,,94,07,4.0
94SH00881, 92102831,92,10,S2831,2,13,133,2.6,5.7,62,3,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00882, 91101607,91,10,S1607,2,11,178,3.0,6.6,62,3,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00883, 89199885,89,19,S9885,2,12,164,3.4,7.5,64,2,? ETAG,75,1994-03-16,1994-04-25,1,,94,07,5.0
94SH00884, 92636322,92,63,K6322,2,62,166,3.5,7.7,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00885, 87198373,87,19,S8373,2,12,192,4.4,9.7,64,2,,75,1994-03-16,1994-04-25,1,,94,07,7.0
94SH00886, 92635999,92,63,K5999,2,60,0,2.7,6.0,60,4,,75,1994-03-16,,,,94,06,2.0
94SH00887, 90100733,90,10,S0733,2,13,176,3.9,8.6,62,3,,75,1994-03-16,1994-04-25,1,,94,07,4.0
94SH00888, 88633098,88,63,K3098,2,61,186,4.9,10.8,54,7,,75,1994-03-16,1994-04-25,1,,94,06,6.0
94SH00889, 89634109,89,63,K4109,2,61,231,4.6,10.1,60,4,,75,1994-03-16,1994-04-29,2,,94,06,5.0
94SH00890, 90634899,90,63,K4899,2,60,175,4.1,9.0,54,7,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00891, 91635173,91,63,K5173,2,62,167,3.6,7.9,64,2,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00892, 87633053,87,63,K3053,2,68,229,3.5,7.7,60,4,,75,1994-03-16,1994-04-29,2,,94,06,7.0
94SH00893, 92636633,92,63,K6633,2,68,160,3.5,7.7,56,6,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00894, 90100803,90,10,S0803,2,12,192,4.1,9.0,62,3,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00895, 88198726,88,19,S8726,2,12,178,3.7,8.2,60,4,,75,1994-03-16,1994-04-29,2,,94,07,6.0
94SH00896, 88633181,88,63,K3181,2,60,209,4.3,9.5,60,4,,75,1994-03-16,1994-04-19,1,,94,06,6.0
94SH00897, 92102395,92,10,S2395,2,13,149,3.0,6.6,62,3,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00898, 89633885,89,63,K3885,2,62,197,4.4,9.7,58,5,,75,1994-03-16,1994-04-29,2,,94,06,5.0
94SH00899, 90100626,90,10,S0626,2,11,175,3.0,6.6,64,2,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00900, 92103013,92,10,S3013,2,10,138,3.4,7.5,58,5,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00901, 90100363,90,10,S0363,2,11,135,4.3,9.5,54,7,,75,1994-03-16,1994-04-19,1,,94,41,4.0
94SH00902, 92102829,92,10,S2829,2,13,176,3.8,8.4,62,3,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00903, 92636109,92,63,K6109,2,61,176,3.7,8.2,62,3,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00904, 92636596,92,63,K6596,2,60,203,3.7,8.2,60,4,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00905, 88198995,88,19,S8995,2,10,146,3.0,6.6,64,2,,75,1994-03-16,1994-04-19,1,,94,07,6.0
94SH00906, 92102316,92,10,S2316,2,12,152,3.2,7.1,62,3,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00907, 92635971,92,63,K5971,2,61,163,3.2,7.1,60,4,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00908, 90634858,90,63,K4858,2,62,195,4.8,10.6,58,5,,75,1994-03-16,1994-05-04,1,,94,06,4.0
94SH00909, 92102792,92,10,S2792,2,13,152,3.0,6.6,60,4,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00910, 90635082,90,63,K5082,2,60,240,5.0,11.0,56,6,,75,1994-03-16,1994-05-04,1,,94,06,4.0
94SH00911, 92102752,92,10,S2752,2,11,136,3.9,8.6,58,5,,75,1994-03-16,1994-04-29,2,,94,41,2.0
94SH00912, 88633272,88,63,K3272,2,61,222,4.3,9.5,56,6,,75,1994-03-16,1994-04-19,2,,94,06,6.0
94SH00913, 88199165,88,19,S9165,2,11,187,3.9,8.6,64,2,,75,1994-03-16,1994-04-29,2,,94,07,6.0
94SH00914, 91635646,91,63,K5646,2,62,174,4.3,9.5,58,5,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00915, 88199036,88,19,S9036,2,11,160,2.9,6.4,62,3,,75,1994-03-16,1994-04-19,1,,94,07,6.0
94SH00916, 92102380,92,10,S2380,2,11,149,4.0,8.8,62,3,,75,1994-03-16,1994-05-09,2,,94,42,2.0
94SH00917, 90100461,90,10,S0461,2,10,127,2.8,6.2,64,2,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00918, 92102379,92,10,S2379,2,11,147,4.0,8.8,56,6,,75,1994-03-16,1994-04-25,1,,94,42,2.0
94SH00919, 89199928,89,19,S9928,2,11,174,3.1,6.8,62,3,,75,1994-03-16,1994-04-25,1,,94,07,5.0
94SH00920, 91102001,91,10,S2001,2,11,176,2.9,6.4,64,2,,75,1994-03-16,1994-05-16,1,,94,07,3.0
94SH00921, 92636172,92,63,K6172,2,60,151,2.9,6.4,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00922, 90100328,90,10,S0328,2,11,190,3.4,7.5,64,2,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00923, 92102451,92,10,S2451,2,13,137,2.8,6.2,64,2,,75,1994-03-16,1994-04-29,2,,94,42,2.0
94SH00924, 89199654,89,19,S9654,2,10,188,3.8,8.4,64,2,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00925, 91635566,91,63,K5566,2,61,218,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00926, 90100761,90,10,S0761,2,12,183,4.6,10.1,64,2,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00927, 90100797,90,10,S0797,2,13,185,4.6,10.1,56,6,,75,1994-03-16,1994-05-04,1,,94,07,4.0
94SH00928, 91101499,91,10,S1499,2,10,155,3.1,6.8,64,2,,75,1994-03-16,1994-05-04,1,,94,42,3.0
94SH00929, 92102351,92,10,S2351,2,11,151,4.4,9.7,58,5,,75,1994-03-16,1994-04-19,2,,94,42,2.0
94SH00930, 90100679,90,10,S0679,2,10,181,3.7,8.2,64,2,,75,1994-03-16,1994-05-04,1,,94,07,4.0
94SH00931, 92635989,92,63,K5989,2,62,180,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00932, 92103120,92,10,S3120,2,12,139,3.3,7.3,62,3,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00933, 89199809,89,19,S9809,2,10,198,4.4,9.7,64,2,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00934, 89634090,89,63,K4090,2,61,225,3.6,7.9,64,2,,75,1994-03-16,1994-05-04,1,,94,06,5.0
94SH00935, 90635077,90,63,K5077,2,62,171,4.4,9.7,56,6,,75,1994-03-16,1994-04-25,1,,94,06,4.0
94SH00936, 91635685,91,63,K5685,2,61,217,4.1,9.0,56,6,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00937, 90634557,90,63,K4557,2,68,224,3.6,7.9,58,5,,75,1994-03-16,1994-05-10,5,,94,06,4.0
94SH00938, 90100789,90,10,S0789,2,12,178,4.0,8.8,64,2,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00939, 92636627,92,63,K6627,2,60,192,3.8,8.4,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00940, 89100138,89,10,S0138,2,13,140,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,1,,94,07,5.0
94SH00941, 90634911,90,63,K4911,2,68,223,4.0,8.8,64,2,,75,1994-03-16,1994-05-04,1,,94,06,4.0
94SH00942, 89199798,89,19,S9798,2,13,0,1.4,3.1,62,3,SHED WOOL,75,1994-03-16,,,,94,07,5.0
94SH00943, 92636355,92,63,K6355,2,60,173,3.0,6.6,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00944, 91101989,91,10,S1989,2,13,166,3.2,7.1,64,2,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00945, 87632648,87,63,K2648,2,60,199,4.4,9.7,54,7,,75,1994-03-16,1994-04-25,1,,94,06,7.0
94SH00946, 91101333,91,10,S1333,2,13,172,4.0,8.8,64,2,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00947, 92102733,92,10,S2733,2,13,141,3.4,7.5,62,3,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00948, 90634923,90,63,K4923,2,60,242,4.0,8.8,54,7,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00949, 92635842,92,63,K5842,2,60,198,3.6,7.9,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00950, 88633403,88,63,K3403,2,62,179,3.7,8.2,54,7,,75,1994-03-16,1994-04-29,2,,94,06,6.0
94SH00951, 90100866,90,10,S0866,2,12,165,3.1,6.8,64,2,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00952, 90634490,90,63,K4490,2,60,220,3.6,7.9,56,6,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00953, 91101910,91,10,S1910,2,13,170,3.2,7.1,62,3,,75,1994-03-16,1994-05-31,2,,94,07,3.0
94SH00954, 92102365,92,10,S2365,2,12,143,3.3,7.3,64,2,,75,1994-03-16,1994-05-04,1,,94,07,2.0
94SH00955, 91635756,91,63,K5756,2,61,209,3.5,7.7,62,3,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00956, 92636119,92,63,K6119,2,62,138,4.1,9.0,60,4,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00957, 91101614,91,10,S1614,2,13,176,3.5,7.7,62,3,,75,1994-03-16,1994-04-19,2,,94,42,3.0
94SH00958, 90634611,90,63,K4611,2,62,176,4.2,9.3,54,7,,75,1994-03-16,1994-04-25,1,,94,06,4.0
94SH00959, 91635711,91,63,K5711,2,62,175,3.7,8.2,56,6,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00960, 87197851,87,19,S7851,2,10,166,3.1,6.8,64,2,,75,1994-03-16,1994-04-29,2,,94,07,7.0
94SH00961, 90100606,90,10,S0606,2,10,172,2.8,6.2,64,2,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00962, 90100365,90,10,S0365,2,11,148,4.5,9.9,56,6,,75,1994-03-16,1994-04-29,2,,94,41,4.0
94SH00963, 90100416,90,10,S0416,2,12,194,4.7,10.4,60,4,,75,1994-03-16,1994-05-04,1,,94,41,4.0
