UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,PSHDAY,GRFL_365,AGE
07SH02017,2000047591,04,A7591,5.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,A7561=A7591,2006-02-20,5.6,7.0
07SH02018,2005051431,05,H1431,4.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,4.6,2.0
07SH02019,2004450181,45,T0181,9.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.1,3.0
07SH02020,2005051451,05,H1451,6.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.1,2.0
07SH02021,2002448799,44,T8799,11.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,11.1,5.0
07SH02022,2005052150,05,H2150,7.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.3,2.0
07SH02023,2004450022,45,T0022,11.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,11.7,3.0
07SH02024,2005450382,45,T0382,10.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.9,2.0
07SH02025,2005051603,05,H1603,6.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,5.9,2.0
07SH02026,2002448997,44,T8997,10.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.7,5.0
07SH02027,2004051187,05,H1187,8.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.9,3.0
07SH02028,2004051121,05,H1121,7.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,3.0
07SH02029,2002049091,04,A9091,7.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.5,5.0
07SH02030,2005450304,45,T0304,9.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,2.0
07SH02031,2005450416,45,T0416,9.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.3,2.0
07SH02032,2005051683,05,H1683,7.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.1,2.0
07SH02033,2005051970,05,H1970,5.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,5.1,2.0
07SH02034,2005051627,05,H1627,7.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,2.0
07SH02035,2003449503,44,T9503,10.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.1,4.0
07SH02036,2005051526,05,H1526,9.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.7,2.0
07SH02037,2001448659,44,T8659,8.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.1,6.0
07SH02038,2005051684,05,H1684,8.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,2.0
07SH02039,2003449521,44,T9521,14.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,14.1,4.0
07SH02040,2001048295,04,A8295,7.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.1,6.0
07SH02041,1999447286,44,T7286,7.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.5,8.0
07SH02042,2004050987,05,H0987,8.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.1,3.0
07SH02043,2004449997,44,T9997,9.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,3.0
07SH02044,2005051606,05,H1606,8.8,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.7,2.0
07SH02045,2005051595,05,H1595,6.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,5.9,2.0
07SH02046,2000047395,04,A7395,7.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,7.0
07SH02047,2000447995,44,T7995,12.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,12.3,7.0
07SH02048,2002049235,04,A9235,9.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.1,5.0
07SH02049,2001048223,04,A8223,7.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.1,6.0
07SH02050,2000447956,44,T7956,9.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.1,7.0
07SH02051,2005450445,45,T0445,9.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.9,2.0
07SH02052,2002050027,05,P0027,9.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,A0027=P0027,2006-02-19,9.3,5.0
07SH02053,2001048219,04,A8219,7.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,6.0
07SH02054,2003050407,05,H0407,8.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.3,4.0
07SH02055,2004050960,05,H0960,8.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.5,3.0
07SH02056,2000047259,04,A7259,6.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,SHORT STAPLE,2006-02-20,6.3,7.0
07SH02057,2001048413,04,A8413,8.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.5,6.0
07SH02058,2004051231,05,H1231,7.8,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.7,3.0
07SH02059,2004050891,05,H0891,7.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,3.0
07SH02060,2005052116,05,H2116,6.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.3,2.0
07SH02061,1999447106,44,T7106,11.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.9,8.0
07SH02062,2003449596,44,T9596,11.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,11.5,4.0
07SH02063,2004051044,05,H1044,7.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,3.0
07SH02064,2003050629,05,H0629,6.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.0,4.0
07SH02065,2003050643,05,H0643,5.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,SHORT STAPLE,2006-02-20,5.6,4.0
07SH02066,2001448529,44,T8529,7.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.1,6.0
07SH02067,2003050570,05,H0570,7.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.3,4.0
07SH02068,2003050564,05,H0564,9.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.5,4.0
07SH02069,2004051058,05,H1058,8.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,3.0
07SH02070,2005052189,05,H2189,7.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,2.0
07SH02071,2003050601,05,H0601,8.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.5,4.0
07SH02072,2001048790,04,A8790,7.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.1,6.0
07SH02073,2002449077,44,T9077,12.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,12.1,5.0
07SH02074,2004051208,05,H1208,7.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.3,3.0
07SH02075,2005450435,45,T0435,11.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.9,2.0
07SH02076,2005051579,05,H1579,6.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.5,2.0
07SH02077,2005051527,05,H1527,7.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.1,2.0
07SH02078,2002449177,44,T9177,8.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.5,5.0
07SH02079,2000047770,04,A7770,5.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,5.6,7.0
07SH02080,2001048225,04,A8225,6.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.5,6.0
07SH02081,2003449736,44,T9736,9.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.9,4.0
07SH02082,2001048310,04,A8310,10.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,10.5,6.0
07SH02083,2004051177,05,H1177,9.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,3.0
07SH02084,2003050684,05,H0684,7.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.7,4.0
07SH02085,2005051543,05,H1543,6.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.3,2.0
07SH02086,2005051916,05,H1916,7.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.3,2.0
07SH02087,2002449262,44,T9262,11.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,10.9,5.0
07SH02088,2005450542,45,T0542,9.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.7,2.0
07SH02089,2005450461,45,T0461,9.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,2.0
07SH02090,2002049841,04,A9841,8.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.1,5.0
07SH02091,2004051141,05,H1141,9.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.1,3.0
07SH02092,2005051573,05,H1573,8.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,2.0
07SH02093,2005450554,45,T0554,7.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,2.0
07SH02094,2002050267,05,P0267,6.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.1,5.0
07SH02095,2001048294,04,A8294,6.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.3,6.0
07SH02096,2005051674,05,H1674,9.2,56,6,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.1,2.0
07SH02097,2003050639,05,H0639,7.8,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.7,4.0
07SH02098,2005051921,05,H1921,8.8,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.7,2.0
07SH02099,2005450306,45,T0306,9.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.9,2.0
07SH02100,2003449528,44,T9528,8.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.1,4.0
07SH02101,2005051697,05,H1697,10.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.9,2.0
07SH02102,2002049119,04,A9119,8.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.9,5.0
07SH02103,2004050762,05,H0762,9.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.3,3.0
07SH02104,2001048662,04,A8662,6.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,_8662=A8662,2006-02-19,6.7,6.0
07SH02105,2005450495,45,T0495,6.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.7,2.0
07SH02106,2005051426,05,H1426,8.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.5,2.0
07SH02107,2005052014,05,H2014,6.2,56,6,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.1,2.0
07SH02108,2005051640,05,H1640,6.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,SHORT STAPLE,2006-02-19,6.5,2.0
07SH02109,2002448958,44,T8958,8.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.1,5.0
07SH02110,2005450333,45,T0333,8.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,2.0
07SH02111,2005450424,45,T0424,12.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,12.3,2.0
07SH02112,2005051571,05,H1571,7.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.7,2.0
07SH02113,2001048399,04,A8399,7.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.1,6.0
07SH02114,2005051725,05,H1725,6.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.3,2.0
07SH02115,2004449934,44,T9934,9.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.1,3.0
07SH02116,2000001328,00,01328,6.8,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.7,7.0
07SH02117,2003050591,05,H0591,8.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,4.0
07SH02118,2005051393,05,H1393,9.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,2.0
07SH02119,2005450627,45,T0627,10.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.7,2.0
07SH02120,2005051399,05,H1399,7.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,2.0
07SH02121,2005052063,05,H2063,8.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.9,2.0
07SH02122,2003449638,44,T9638,11.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,11.1,4.0
07SH02123,2000448071,44,T8071,9.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.3,7.0
07SH02124,2005052018,05,H2018,7.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.3,2.0
07SH02125,2003449587,44,T9587,9.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.7,4.0
07SH02126,2005051397,05,H1397,7.6,64,2,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,2.0
07SH02127,2002449052,44,T9052,7.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.7,5.0
07SH02128,2005051762,05,H1762,11.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,11.5,2.0
07SH02129,2004051240,05,H1240,5.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,SHORT STAPLE,2006-02-19,5.7,3.0
07SH02130,2004051180,05,H1180,10.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.9,3.0
07SH02131,2003820021,82,X0021,8.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,X0027=X0021,2006-02-19,8.7,4.0
07SH02132,2003449506,44,T9506,8.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.5,4.0
07SH02133,2002049511,04,A9511,8.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.7,5.0
07SH02134,2005450350,45,T0350,10.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.3,2.0
07SH02135,2002050323,05,P0323,6.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,5.9,5.0
07SH02136,2005051782,05,H1782,8.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.5,2.0
07SH02137,2004051135,05,H1135,6.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.7,3.0
07SH02138,2001048226,04,A8226,7.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,6.0
07SH02139,2005450242,45,T0242,10.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.3,2.0
07SH02140,2005450691,45,T0691,14.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,14.0,2.0
07SH02141,2005052158,05,H2158,7.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,2.0
07SH02142,2005450398,45,T0398,10.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.9,2.0
07SH02143,2001048394,04,A8394,6.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,SHORT STAPLE,2006-02-20,6.0,6.0
07SH02144,2005051633,05,H1633,7.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.3,2.0
07SH02145,2001048236,04,A8236,8.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.9,6.0
07SH02146,2004050755,05,H0755,7.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.1,3.0
07SH02147,2001048198,04,A8198,7.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.5,6.0
07SH02148,2004050876,05,H0876,6.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.1,3.0
07SH02149,2005450475,45,T0475,11.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,11.5,2.0
07SH02150,2004050871,05,H0871,6.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.5,3.0
07SH02151,2002449325,44,T9325,10.0,64,2,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.9,5.0
07SH02152,2005051990,05,H1990,7.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,TENDER,2006-02-19,7.1,2.0
07SH02153,2003050713,05,H0713,7.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.3,4.0
07SH02154,2004450132,45,T0132,7.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,3.0
07SH02155,2002449006,44,T9006,7.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.1,5.0
07SH02156,2005051515,05,H1515,8.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,2.0
07SH02157,2004050906,05,H0906,8.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,8.3,3.0
07SH02158,2002050235,05,P0235,6.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.1,5.0
07SH02159,2002449376,44,T9376,10.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.9,5.0
07SH02160,2005450537,45,T0537,13.4,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,13.3,2.0
07SH02161,2004450214,45,T0214,9.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.5,3.0
07SH02162,2005450529,45,T0529,10.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.7,2.0
07SH02163,2004449955,44,T9955,9.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.3,3.0
07SH02164,2004449902,44,T9902,10.2,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,10.1,3.0
07SH02165,2005051561,05,H1561,9.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.9,2.0
07SH02166,2003449709,44,T9709,12.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,12.5,4.0
07SH02167,2005051546,05,H1546,10.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.1,2.0
07SH02168,2005051525,05,H1525,7.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,2.0
07SH02169,2004051132,05,H1132,8.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.1,3.0
07SH02170,2002449114,44,T9114,9.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.7,5.0
07SH02171,2005051517,05,H1517,8.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.9,2.0
07SH02172,2005051839,05,H1839,7.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,2.0
07SH02173,2005450577,45,T0577,12.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,11.9,2.0
07SH02174,2005052136,05,H2136,6.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.1,2.0
07SH02175,2005450710,45,T0710,10.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.9,2.0
07SH02176,2005450639,45,T0639,12.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,11.9,2.0
07SH02177,2005450453,45,T0453,9.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.9,2.0
07SH02178,2004050990,05,H0990,9.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,9.5,3.0
07SH02179,2004050824,05,H0824,7.0,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,3.0
07SH02180,2004450199,45,T0199,8.0,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.9,3.0
07SH02181,2005450628,45,T0628,11.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,11.3,2.0
07SH02182,2005450292,45,T0292,8.8,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.7,2.0
07SH02183,2004050867,05,H0867,7.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.7,3.0
07SH02184,2005051537,05,H1537,8.2,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.1,2.0
07SH02185,2005450749,45,T0749,10.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,10.3,2.0
07SH02186,2005051478,05,H1478,6.8,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.7,2.0
07SH02187,2004450123,45,T0123,11.8,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,11.7,3.0
07SH02188,2004051193,05,H1193,8.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,7.9,3.0
07SH02189,2004051342,05,H1342,6.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-20,6.5,3.0
07SH02190,2005450494,45,T0494,13.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,13.5,2.0
07SH02191,2004449930,44,T9930,8.4,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.3,3.0
07SH02192,2002049471,04,A9471,9.6,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,5.0
07SH02193,2002448959,44,T8959,8.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.5,5.0
07SH02194,2004051169,05,H1169,8.2,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,8.1,3.0
07SH02195,2005450371,45,T0371,7.6,62,3,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,7.5,2.0
07SH02196,2005051808,05,H1808,7.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,6.9,2.0
07SH02197,2005051668,05,H1668,9.6,58,5,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,9.5,2.0
07SH02198,2003050675,05,H0675,7.4,60,4,2,2007-02-23,54,Band 2 Ewe,2,SHORT STAPLE,2006-02-20,7.3,4.0
07SH02199,2005450380,45,T0380,13.0,60,4,2,2007-02-23,54,Band 2 Ewe,2,,2006-02-19,12.9,2.0
07SH02200,2000000670,00,00670,9.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,SMOKEY FACE,2006-02-18,8.9,7.0
07SH02201,2006116498,11,R6498,10.6,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-03-31,11.8,1.0
07SH02202,2006643762,64,K3762,8.0,58,5,1,2007-02-23,54,Ram Lamb,Y,,2006-03-31,8.9,1.0
07SH02203,2006116462,11,R6462,9.6,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-03-29,10.6,1.0
07SH02204,2006643627,64,K3627,8.0,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-03-19,8.6,1.0
07SH02205,2006643689,64,K3689,9.4,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-03-24,10.2,1.0
07SH02206,2006116483,11,R6483,7.6,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-03-30,8.4,1.0
07SH02207,2006116437,11,R6437,8.6,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-03-28,9.5,1.0
07SH02208,2006052362,05,H2362,6.4,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-02,7.1,1.0
07SH02209,2006450900,45,T0900,9.2,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-04,10.3,1.0
07SH02210,2006451101,45,T1101,8.0,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-04-13,9.2,1.0
07SH02211,2006052257,05,H2257,5.0,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-03-29,5.5,1.0
07SH02212,2006116414,11,R6414,10.2,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-03-26,11.1,1.0
07SH02213,2006116186,11,R6186,11.2,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-03-16,11.9,1.0
07SH02214,2006450935,45,T0935,8.0,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-06,9.0,1.0
07SH02215,2006116519,11,R6519,7.4,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-04-02,8.3,1.0
07SH02216,2006450870,45,T0870,8.0,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-03,9.0,1.0
07SH02217,2006116220,11,R6220,11.4,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-03-17,12.1,1.0
07SH02218,2006116304,11,R6304,10.8,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-03-22,11.7,1.0
07SH02219,2006052361,05,H2361,4.8,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-04-02,5.4,1.0
07SH02220,2006450926,45,T0926,7.6,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-04-06,8.6,1.0
07SH02221,2006451018,45,T1018,7.8,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-10,8.9,1.0
07SH02222,2006643640,64,K3640,8.2,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-03-21,8.8,1.0
07SH02223,2006052290,05,H2290,7.4,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-03-31,8.2,1.0
07SH02224,2006052789,05,H2789,5.8,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-09,6.6,1.0
07SH02225,2006116242,11,R6242,11.4,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-03-18,12.2,1.0
07SH02226,2006643778,64,K3778,7.4,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-03,8.3,1.0
07SH02227,2006450914,45,T0914,7.4,62,3,1,2007-02-23,54,Ram Lamb,Y,,2006-04-05,8.3,1.0
07SH02228,2006643691,64,K3691,11.0,58,5,1,2007-02-23,54,Ram Lamb,Y,,2006-03-25,12.0,1.0
07SH02229,2006450863,45,T0863,6.8,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-04-02,7.6,1.0
07SH02230,2006643671,64,K3671,8.2,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-03-22,8.9,1.0
07SH02231,2006052832,05,H2832,5.4,60,4,1,2007-02-23,54,Ram Lamb,Y,,2006-04-11,6.2,1.0
07SH02232,2006450966,45,T0966,7.4,64,2,1,2007-02-23,54,Ram Lamb,Y,,2006-04-07,8.4,1.0
