UID,ID9,ETAG,BRD,SEX,LINE,RGRP,GRP,STM,YR,YLD,BAND,DAYSH,DATE,TIME,GRADE,FLGR1,GRFL,SPWT,LOT,MSG,PD,RMK,TABL,L,YEAR,AGE
92SH02614, 91101335,S1335,10,2,18,,,42,91,,1,133,0512,1138,58,5,10.4,96,,,1,,A,,92,1.0
92SH02615, 91101336,S1336,10,1,18,,,42,91,,Y,135,0514,1140,56,6,15.3,123,,,1,,B,79,92,1.0
92SH02616, 91101339,S1339,10,2,18,7,K,07,91,,3,134,0513,1349,60,4,10.5,117,34D,Grn 4,1,,A,,92,1.0
92SH02617, 91101341,S1341,10,2,18,,,07,91,,2,134,0513,0946,58,5,13.0,156,,,1,SM.BAG,B,,92,1.0
92SH02618, 91101342,S1342,10,1,18,,,07,91,,Y,135,0514,1136,60,4,17.6,151,,,1,,B,68,92,1.0
92SH02619, 91101344,S1344,10,1,18,,,07,91,,Y,135,0514,1117,56,6,10.3,134,,,1,,B,88,92,1.0
92SH02620, 91101348,S1348,10,2,18,7,,07,91,,5,134,0513,1428,58,5,11.4,111,32A,Red 2,1,,B,,92,1.0
92SH02621, 91101349,S1349,10,2,18,,,07,91,,2,134,0513,0951,60,4,9.4,138,,,1,,B,,92,1.0
92SH02622, 91101350,S1350,10,2,18,,,07,91,,2,134,0513,1015,62,3,8.6,125,,,1,,B,,92,1.0
92SH02623, 91101354,S1354,10,2,18,7,,07,91,,3,134,0513,1352,56,6,9.2,106,31D,Grn 1,1,,B,,92,1.0
92SH02624, 91101355,S1355,10,2,18,,,07,91,,2,134,0513,0919,64,2,9.5,141,,,1,,B,,92,1.0
92SH02625, 91101356,S1356,10,2,18,7,,07,91,,3,134,0513,1357,60,4,10.0,122,35A,Red 5,1,,B,,92,1.0
92SH02626, 91101358,S1358,10,2,18,,K,42,91,,5,134,0513,1449,60,4,8.7,100,,,1,,B,,92,1.0
92SH02627, 91101359,S1359,10,2,18,,,42,91,,5,134,0513,1442,60,4,13.3,98,,,1,,A,,92,1.0
92SH02628, 91101360,S1360,10,2,18,,,42,91,,2,134,0513,0949,58,5,13.6,117,,,1,,B,,92,1.0
92SH02629, 91101361,S1361,10,2,18,,K,42,91,,5,134,0513,1541,56,6,11.1,102,,,1,,B,,92,1.0
92SH02630, 91101363,S1363,10,2,18,7,K,07,91,,5,134,0513,1459,58,5,11.0,101,35A,Red 5,1,,B,,92,1.0
92SH02631, 91101365,S1365,10,1,18,,,07,91,,Y,135,0514,1103,58,5,12.0,125,,,1,,B,88,92,1.0
92SH02632, 91101368,S1368,10,2,18,7,,07,91,,5,134,0513,1501,58,5,13.0,105,34D,Grn 4,1,,A,,92,1.0
92SH02633, 91101369,S1369,10,2,18,,,07,91,,5,134,0513,1444,62,3,12.2,122,,,1,,B,,92,1.0
92SH02634, 91101371,S1371,10,2,18,7,,07,91,,3,134,0513,1347,58,5,8.7,116,34D,Grn 4,1,,B,,92,1.0
92SH02635, 91101376,S1376,10,2,18,,K,42,91,,2,132,0511,1428,60,4,10.1,87,,,1,,B,,92,1.0
92SH02636, 91101377,S1377,10,2,18,,,42,91,,2,134,0513,0855,62,3,6.3,113,,,1,,B,,92,1.0
92SH02637, 91101378,S1378,10,2,18,,,42,91,,2,133,0512,1538,60,4,10.4,111,,,1,,B,,92,1.0
92SH02638, 91101379,S1379,10,2,18,7,,07,91,,3,134,0513,1354,58,5,9.9,133,31D,Grn 1,1,,A,,92,1.0
92SH02639, 91101380,S1380,10,2,18,7,K,07,91,,5,134,0513,1536,56,6,9.4,96,29A,Red 3,1,,A,,92,1.0
92SH02640, 91101383,S1383,10,2,18,7,,07,91,,5,134,0513,1429,56,6,11.1,116,35A,Red 5,1,,A,,92,1.0
92SH02641, 91101384,S1384,10,2,18,7,,07,91,,5,134,0513,1543,58,5,13.9,105,35A,Red 5,1,,A,,92,1.0
92SH02642, 91101389,S1389,10,2,18,,,07,91,,D,132,0511,0836,62,3,10.4,131,,,1,,B,,92,1.0
92SH02643, 91101390,S1390,10,1,18,,,07,91,,Y,135,0514,1122,64,2,18.3,143,,,1,,A,70,92,1.0
92SH02644, 91101391,S1391,10,2,18,,,07,91,,5,134,0513,1536,58,5,13.2,111,,,1,,B,,92,1.0
92SH02645, 91101396,S1396,10,2,18,,,07,91,,5,135,0514,0820,58,5,10.3,142,,,1,,A,,92,1.0
92SH02646, 91101397,S1397,10,2,18,,,07,91,,1,133,0512,1131,62,3,8.8,138,,,1,DYSTOCIA,A,,92,1.0
92SH02647, 91101398,S1398,10,2,18,7,K,07,91,,5,134,0513,1424,58,5,7.7,94,34D,Grn 4,1,,A,,92,1.0
92SH02648, 91101401,S1401,10,2,18,,,42,91,,5,134,0513,1545,58,5,15.3,108,,,1,,A,,92,1.0
92SH02649, 91101402,S1402,10,1,18,,,07,91,,Y,135,0514,1152,58,5,16.2,162,,,1,,A,72,92,1.0
92SH02650, 91101403,S1403,10,2,18,7,,07,91,,5,134,0513,1438,60,4,9.0,107,34D,Grn 4,1,,B,,92,1.0
92SH02651, 91101405,S1405,10,2,18,7,,07,91,,3,134,0513,1346,60,4,10.6,107,29A,Red 3,1,,B,,92,1.0
92SH02652, 91101408,S1408,10,2,18,7,,07,91,,3,134,0513,1346,58,5,10.8,100,35A,Red 5,1,,B,,92,1.0
92SH02653, 91101409,S1409,10,2,18,7,,07,91,,3,134,0513,1348,60,4,7.5,122,29C,Grn 3,1,DYSTOCIA,B,,92,1.0
92SH02654, 91101410,S1410,10,2,18,7,,07,91,,3,134,0513,1346,58,5,9.6,111,29C,Grn 3,1,,B,,92,1.0
92SH02655, 91101413,S1413,10,2,18,,,07,91,,5,134,0513,1502,60,4,9.2,125,,,1,DRY-D105,A,,92,1.0
92SH02656, 91101415,S1415,10,2,18,,,07,91,,5,134,0513,1546,62,3,10.1,118,,,1,,A,,92,1.0
92SH02657, 91101416,S1416,10,2,18,,,07,91,,1,133,0512,1154,64,2,8.7,115,,,1,,B,,92,1.0
92SH02658, 91101422,S1422,10,2,18,7,,07,91,,3,134,0513,1350,56,6,9.6,122,29A,Red 3,1,VAG.PRO.SEWNX,A,,92,1.0
92SH02659, 91101424,S1424,10,2,18,,,07,91,,1,133,0512,1136,64,2,10.6,113,,,1,,B,,92,1.0
92SH02660, 91101428,S1428,10,2,18,7,,07,91,,5,134,0513,1437,60,4,11.0,103,32A,Red 2,1,,B,,92,1.0
92SH02661, 91101433,S1433,10,2,18,7,,07,91,,5,134,0513,1416,60,4,10.4,121,30A,Red 0,1,,B,,92,1.0
92SH02662, 91101434,S1434,10,2,18,,,07,91,,2,132,0511,1426,58,5,9.4,109,,,1,,B,,92,1.0
92SH02663, 91101436,S1436,10,2,18,,,42,91,,5,134,0513,1500,60,4,14.1,105,,,1,,A,,92,1.0
92SH02664, 91101437,S1437,10,2,18,7,K,07,91,,5,134,0513,1413,58,5,9.0,96,31B,Red 1,1,,A,,92,1.0
92SH02665, 91101441,S1441,10,2,18,,,42,91,,5,134,0513,1439,62,3,10.3,103,,,1,TENDER,B,,92,1.0
92SH02666, 91101449,S1449,10,2,18,,,42,91,,5,134,0513,1503,58,5,11.7,98,,,1,,A,,92,1.0
92SH02667, 91101451,S1451,10,2,18,7,,07,91,,3,134,0513,1356,60,4,9.6,103,32C,Grn 2,1,,A,,92,1.0
92SH02668, 91101452,S1452,10,2,18,,,07,91,,5,134,0513,1443,58,5,10.7,108,,,1,,B,,92,1.0
92SH02669, 91101453,S1453,10,2,18,,,42,91,,2,134,0513,0956,60,4,11.1,119,,,1,,A,,92,1.0
92SH02670, 91101456,S1456,10,2,18,7,K,07,91,,5,134,0513,1434,58,5,9.9,104,34A,Red 4,1,,A,,92,1.0
92SH02671, 91101458,S1458,10,2,18,,,07,91,,2,132,0511,1419,58,5,10.9,106,,,1,,A,,92,1.0
92SH02672, 91101459,S1459,10,2,18,7,,07,91,,5,134,0513,1438,58,5,11.8,110,32A,Red 2,1,,A,,92,1.0
92SH02673, 91101462,S1462,10,2,18,,,07,91,,5,134,0513,1537,60,4,12.4,99,,,1,,A,,92,1.0
92SH02674, 91101467,S1467,10,2,18,7,K,07,91,,3,134,0513,1353,56,6,8.4,98,29A,Red 3,1,,B,,92,1.0
92SH02675, 91101470,S1470,10,2,18,7,,07,91,,5,134,0513,1544,58,5,11.8,119,30A,Red 0,1,,A,,92,1.0
92SH02676, 91101474,S1474,10,2,18,7,K,07,91,,3,134,0513,1348,56,6,9.8,106,32A,Red 2,1,VAG.PRO.SEWNX,A,,92,1.0
92SH02677, 91101476,S1476,10,1,18,,,07,91,,Y,135,0514,1154,56,6,18.0,136,,,1,,A,82,92,1.0
92SH02678, 91101481,S1481,10,2,18,,,42,91,,5,134,0513,1539,56,6,13.2,108,,,1,,A,,92,1.0
92SH02679, 91101482,S1482,10,2,18,,,42,91,,5,134,0513,1508,54,7,13.0,114,,,1,,A,,92,1.0
92SH02680, 91101485,S1485,10,2,18,,,42,91,,5,134,0513,1427,58,5,10.2,94,,,1,,A,,92,1.0
92SH02681, 91101491,S1491,10,2,18,,,07,91,,1,133,0512,1152,62,3,10.7,129,,,1,,B,,92,1.0
92SH02682, 91101492,S1492,10,1,18,,,07,91,,Y,135,0514,1154,58,5,18.9,121,,,1,,A,78,92,1.0
92SH02683, 91101493,S1493,10,2,18,7,,07,91,,3,134,0513,1347,58,5,9.2,130,32A,Red 2,1,,B,,92,1.0
92SH02684, 91101494,S1494,10,1,18,,,07,91,,Y,135,0514,1101,64,2,13.5,134,,,1,,A,79,92,1.0
92SH02685, 91101497,S1497,10,1,18,,,07,91,,Y,135,0514,1116,60,4,14.0,127,,,1,,B,86,92,1.0
92SH02686, 91101499,S1499,10,2,18,,,42,91,,2,133,0512,1535,58,5,8.5,114,,,1,,A,,92,1.0
92SH02687, 91101500,S1500,10,2,18,,,42,91,,2,132,0511,1432,58,5,9.3,108,,,1,,B,,92,1.0
92SH02688, 91101504,S1504,10,1,18,,,42,91,,Y,135,0514,1139,58,5,16.7,126,,,1,,B,62,92,1.0
92SH02689, 91101508,S1508,10,1,18,,,07,91,,Y,135,0514,1320,60,4,15.7,129,,,1,,A,62,92,1.0
92SH02690, 91101511,S1511,10,2,18,,,07,91,,5,134,0513,1418,60,4,8.6,104,,,1,,B,,92,1.0
92SH02691, 91101513,S1513,10,2,18,,,07,91,,2,133,0512,1452,62,3,9.0,112,,,1,,A,,92,1.0
92SH02692, 91101514,S1514,10,2,18,,,07,91,,2,132,0511,1418,64,2,8.3,114,,,1,TENDER,B,,92,1.0
92SH02693, 91101516,S1516,10,2,18,,,07,91,,1,133,0512,1119,62,3,10.4,137,,,1,,B,,92,1.0
92SH02694, 91101517,S1517,10,1,18,,,07,91,,Y,135,0514,1153,60,4,12.5,138,,,1,,A,65,92,1.0
92SH02695, 91101518,S1518,10,2,18,,,07,91,,2,132,0511,1427,62,3,8.6,124,,,1,,B,,92,1.0
92SH02696, 91101521,S1521,10,2,18,7,,07,91,,3,134,0513,1351,60,4,12.0,125,29C,Grn 3,1,,A,,92,1.0
92SH02697, 91101522,S1522,10,2,18,,,07,91,,2,134,0513,0951,62,3,9.0,117,,,1,,B,,92,1.0
92SH02698, 91101524,S1524,10,1,18,,,07,91,,Y,135,0514,1059,62,3,19.4,159,,,1,,A,73,92,1.0
92SH02699, 91101527,S1527,10,1,18,,,07,91,,Y,135,0514,1320,60,4,12.5,127,,,1,,B,79,92,1.0
92SH02700, 91101528,S1528,10,2,18,7,,07,91,,3,134,0513,1352,58,5,10.3,107,34D,Grn 4,1,,A,,92,1.0
92SH02701, 91101530,S1530,10,2,18,7,,07,91,,2,134,0513,0924,60,4,9.0,118,30B,Grn 0,1,MISS.ORANGE,B,,92,1.0
92SH02702, 91101531,S1531,10,2,18,7,,07,91,,3,134,0513,1351,56,6,9.6,119,30B,Grn 0,1,RET.PLACENTA,A,,92,1.0
92SH02703, 91101532,S1532,10,2,18,,,07,91,,5,134,0513,1413,58,5,9.8,129,,,1,,A,,92,1.0
92SH02704, 91101533,S1533,10,2,18,,,07,91,,1,133,0512,1135,62,3,9.8,123,,,1,,B,,92,1.0
92SH02705, 91101536,S1536,10,1,18,,,07,91,,Y,135,0514,1156,60,4,16.0,140,,,1,,B,80,92,1.0
92SH02706, 91101538,S1538,10,2,18,7,K,07,91,,5,134,0513,1417,60,4,8.8,114,30B,Grn 0,1,,B,,92,1.0
92SH02707, 91101541,S1541,10,1,18,,,07,91,,Y,135,0514,1103,60,4,12.7,117,,,1,,A,74,92,1.0
92SH02708, 91101551,S1551,10,2,18,,K,42,91,,5,134,0513,1504,58,5,12.4,109,,,1,,B,,92,1.0
92SH02709, 91101556,S1556,10,2,18,,,07,91,,2,134,0513,0924,58,5,9.0,128,,,1,,A,,92,1.0
92SH02710, 91101562,S1562,10,2,18,7,,07,91,,5,134,0513,1540,60,4,10.9,103,29A,Red 3,1,,A,,92,1.0
92SH02711, 91101571,S1571,10,2,18,,,42,91,,2,132,0511,1522,62,3,12.1,117,,,1,,B,,92,1.0
92SH02712, 91101572,S1572,10,1,18,,,07,91,,Y,135,0514,1103,58,5,12.1,128,,,1,,B,80,92,1.0
92SH02713, 91101573,S1573,10,2,18,,,07,91,,2,134,0513,1014,60,4,9.6,143,,,1,,A,,92,1.0
92SH02714, 91101575,S1575,10,2,18,7,,07,91,,3,134,0513,1345,58,5,10.4,129,SPG,,1,,A,,92,1.0
