UID,ID10,BRD,ETAG,SEX,LINE,GRFL,GRADE,FLGR1,SHDAY,DAYSH,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
99SH02954,1997108613,10,S8613,2,12,8.4,62,3,1999-03-11,70,1,,07,2.0,149,1999-04-30,1,78,99
99SH02955,1996638941,63,K8941,2,62,13.8,58,5,1999-03-11,70,1,,06,3.0,225,1999-04-23,1,0,99
99SH02956,1994637284,63,K7284,2,61,9.4,58,5,1999-03-11,70,1,,06,5.0,224,1999-05-24,2,0,99
99SH02957,1996445450,44,T5450,2,ID,9.0,62,3,1999-03-11,70,1,,02,3.0,197,1999-05-05,1,0,99
99SH02958,1997639590,63,K9590,2,68,11.4,56,6,1999-03-11,70,1,,06,2.0,189,1999-04-30,1,98,99
99SH02959,1992636271,63,K6271,2,62,9.0,60,4,1999-03-11,70,1,,06,7.0,187,1999-06-01,5,0,99
99SH02960,1997108012,10,S8012,2,12,8.4,62,3,1999-03-11,70,1,,07,2.0,150,1999-04-23,1,78,99
99SH02961,1994105210,10,S5210,2,12,12.0,60,4,1999-03-11,70,1,,42,5.0,196,1999-04-30,1,0,99
99SH02962,1994105144,10,S5144,2,10,12.6,60,4,1999-03-11,70,1,,07,5.0,197,1999-04-23,1,0,99
99SH02963,1995106203,10,S6203,2,11,9.0,60,4,1999-03-11,70,1,,07,4.0,184,1999-04-23,1,0,99
99SH02964,1996107596,10,S7596,2,12,8.8,62,3,1999-03-11,70,1,,07,3.0,191,1999-04-30,1,0,99
99SH02965,1997107869,10,S7869,2,13,11.2,58,5,1999-03-11,70,1,,43,2.0,159,1999-05-03,2,88,99
99SH02966,1996107157,10,S7157,2,11,9.2,62,3,1999-03-11,70,1,,07,3.0,164,1999-04-23,1,0,99
99SH02967,1995105552,10,S5552,2,11,8.6,60,4,1999-03-11,70,1,,07,4.0,179,1999-04-30,1,0,99
99SH02968,1997814090,81,Z4090,2,ch,9.2,60,4,1999-03-11,70,1,,00,2.0,144,1999-04-30,1,0,99
99SH02969,1997108248,10,S8248,2,10,8.8,58,5,1999-03-11,70,1,,07,2.0,153,1999-05-05,1,87,99
99SH02970,1995042370,04,A2370,2,ch,9.0,60,4,1999-03-11,70,1,,31,4.0,236,1999-04-24,2,0,99
99SH02971,1997107987,10,S7987,2,11,9.6,60,4,1999-03-11,70,1,,07,2.0,168,1999-04-24,2,83,99
99SH02972,1995105711,10,S5711,2,11,9.6,64,2,1999-03-11,70,1,,07,4.0,232,1999-05-03,2,0,99
99SH02973,1996043053,04,A3053,2,ch,8.8,58,5,1999-03-11,70,1,,30,3.0,204,1999-04-24,2,0,99
99SH02974,1997814195,81,Z4195,2,ch,5.8,62,3,1999-03-11,70,1,,34,2.0,137,1999-05-05,1,0,99
99SH02975,1996638613,63,K8613,2,00,10.2,56,6,1999-03-11,70,1,,05,3.0,184,1999-04-23,1,0,99
99SH02976,1997107890,10,S7890,2,11,9.2,62,3,1999-03-11,70,1,,07,2.0,147,1999-05-05,1,76,99
99SH02977,1994104557,10,S4557,2,11,9.6,64,2,1999-03-11,70,1,,07,5.0,176,1999-04-23,1,0,99
99SH02978,1995105742,10,S5742,2,10,8.8,62,3,1999-03-11,70,1,,07,4.0,159,1999-06-01,X,0,99
99SH02979,1992102814,10,S2814,2,13,9.6,64,2,1999-03-11,70,1,,07,7.0,173,1999-04-23,1,0,99
99SH02980,1992103045,10,S3045,2,13,9.0,60,4,1999-03-11,70,1,,07,7.0,184,1999-04-30,1,0,99
99SH02981,1997108355,10,S8355,2,11,7.6,62,3,1999-03-11,70,1,,07,2.0,149,1999-04-24,2,68,99
99SH02982,1994041169,04,A1169,2,ch,8.4,60,4,1999-03-11,70,1,,31,5.0,151,1999-05-05,1,0,99
99SH02983,1996445467,44,T5467,2,ID,9.8,60,4,1999-03-11,70,1,,02,3.0,187,1999-06-01,5,0,99
99SH02984,1992103015,10,S3015,2,12,9.8,62,3,1999-03-11,70,1,,07,7.0,199,1999-05-03,2,0,99
99SH02985,1994104536,10,S4536,2,13,11.2,58,5,1999-03-11,70,1,,07,5.0,199,1999-04-23,1,0,99
99SH02986,1992443026,44,T3026,2,48,7.6,64,2,1999-03-11,70,1,,02,7.0,186,1999-04-24,2,0,99
99SH02987,1997446152,44,T6152,2,ID,9.6,60,4,1999-03-11,70,1,,02,2.0,172,1999-05-03,2,0,99
99SH02988,1995106477,10,S6477,2,12,8.2,62,3,1999-03-11,70,1,,07,4.0,200,1999-04-24,2,0,99
99SH02989,1997108188,10,S8188,2,10,10.4,62,3,1999-03-11,70,1,,07,2.0,180,1999-05-05,1,70,99
99SH02990,1995637908,63,K7908,2,61,12.6,56,6,1999-03-11,70,1,,06,4.0,209,1999-05-05,1,0,99
99SH02991,1996638517,63,K8517,2,60,10.0,58,5,1999-03-11,70,1,,06,3.0,189,1999-04-24,2,0,99
99SH02992,1994104474,10,S4474,2,11,11.4,60,4,1999-03-11,70,1,,07,5.0,177,1999-04-30,1,0,99
99SH02993,1997107798,10,S7798,2,10,9.4,62,3,1999-03-11,70,1,,07,2.0,165,1999-05-05,1,86,99
99SH02994,1996107192,10,S7192,2,13,9.4,62,3,1999-03-11,70,1,,07,3.0,195,1999-04-30,1,0,99
99SH02995,1996106682,10,S6682,2,12,10.0,60,4,1999-03-11,70,1,,07,3.0,182,1999-04-30,1,0,99
99SH02996,1996107491,10,S7491,2,12,11.6,60,4,1999-03-11,70,1,,42,3.0,190,1999-04-23,1,0,99
99SH02997,1995105584,10,S5584,2,10,11.6,60,4,1999-03-11,70,1,,07,4.0,190,1999-05-24,2,0,99
99SH02998,1997108565,10,S8565,2,13,8.6,60,4,1999-03-11,70,1,,42,2.0,176,1999-04-23,1,82,99
99SH02999,1994041314,04,A1314,2,ch,7.6,60,4,1999-03-11,70,1,,31,5.0,135,1999-05-03,2,0,99
99SH03000,1993636827,63,K6827,2,60,8.8,60,4,1999-03-11,70,1,,06,6.0,212,1999-04-23,1,0,99
99SH03001,1993636669,63,K6669,2,61,10.2,56,6,1999-03-11,70,1,,06,6.0,216,1999-04-23,1,0,99
99SH03002,1997107852,10,S7852,2,11,8.4,62,3,1999-03-11,70,1,,07,2.0,152,1999-04-23,1,78,99
99SH03003,1997639605,63,K9605,2,68,8.4,62,3,1999-03-11,70,1,,06,2.0,203,1999-04-30,1,77,99
99SH03004,1993636816,63,K6816,2,61,9.6,58,5,1999-03-11,70,1,,06,6.0,210,1999-04-30,1,0,99
99SH03005,1997108498,10,S8498,2,13,9.8,60,4,1999-03-11,70,1,,43,2.0,141,1999-04-24,2,79,99
99SH03006,1992102901,10,S2901,2,11,7.6,58,5,1999-03-11,70,1,,07,7.0,176,1999-05-24,2,0,99
99SH03007,1996106880,10,S6880,2,12,11.0,60,4,1999-03-11,70,1,,07,3.0,181,1999-04-30,1,0,99
99SH03008,1994104517,10,S4517,2,10,9.8,60,4,1999-03-11,70,1,,07,5.0,185,1999-04-23,1,0,99
99SH03009,1997107790,10,S7790,2,13,12.0,62,3,1999-03-11,70,1,,43,2.0,193,1999-04-24,2,89,99
99SH03010,1995638064,63,K8064,2,60,11.2,60,4,1999-03-11,70,1,,06,4.0,233,1999-04-24,2,0,99
99SH03011,1994104492,10,S4492,2,10,9.2,62,3,1999-03-11,70,1,DEAD,42,5.0,0,,*,0,99
99SH03012,1997639834,63,K9834,2,00,7.8,60,4,1999-03-11,70,1,,05,2.0,151,1999-05-03,2,0,99
99SH03013,1996107205,10,S7205,2,10,8.6,62,3,1999-03-11,70,1,,07,3.0,195,1999-05-05,1,0,99
99SH03014,1995445002,44,T5002,2,ch,10.2,58,5,1999-03-11,70,1,,01,4.0,188,1999-04-23,1,0,99
99SH03015,1995105691,10,S5691,2,13,12.0,60,4,1999-03-11,70,1,,42,4.0,176,1999-04-30,1,0,99
99SH03016,1995105532,10,S5532,2,11,8.2,60,4,1999-03-11,70,1,,07,4.0,204,1999-04-23,1,0,99
99SH03017,1995106136,10,S6136,2,11,10.2,60,4,1999-03-11,70,1,,07,4.0,183,1999-06-01,5,0,99
99SH03018,1995105990,10,S5990,2,12,6.8,64,2,1999-03-11,70,1,,07,4.0,206,1999-04-30,1,0,99
99SH03019,1996106721,10,S6721,2,13,10.0,60,4,1999-03-11,70,1,,43,3.0,185,1999-04-30,1,0,99
99SH03020,1994637214,63,K7214,2,61,13.4,56,6,1999-03-11,70,1,,06,5.0,253,1999-04-24,2,0,99
99SH03021,1996638735,63,K8735,2,62,8.4,60,4,1999-03-11,70,1,,06,3.0,175,1999-04-30,1,0,99
99SH03022,1997639773,63,K9773,2,68,11.4,58,5,1999-03-11,70,1,,06,2.0,182,1999-04-30,1,95,99
99SH03023,1996042830,04,A2830,2,ch,7.0,58,5,1999-03-11,70,1,,31,3.0,192,1999-05-24,2,0,99
99SH03024,1996106670,10,S6670,2,13,11.2,60,4,1999-03-11,70,1,,43,3.0,152,1999-04-30,1,0,99
99SH03025,1995105908,10,S5908,2,13,8.2,60,4,1999-03-11,70,1,,43,4.0,159,1999-04-23,1,0,99
99SH03026,1995105636,10,S5636,2,10,8.0,62,3,1999-03-11,70,1,,07,4.0,199,1999-04-24,2,0,99
99SH03027,1995444935,44,T4935,2,ch,7.8,64,2,1999-03-11,70,1,,01,4.0,188,1999-04-30,1,0,99
99SH03028,1994105088,10,S5088,2,12,12.6,62,3,1999-03-11,70,1,,41,5.0,149,1999-04-30,1,0,99
99SH03029,1995105630,10,S5630,2,12,11.0,58,5,1999-03-11,70,1,,42,4.0,182,1999-04-30,1,0,99
99SH03030,1992443270,44,T3270,2,48,7.6,60,4,1999-03-11,70,1,,02,7.0,189,1999-05-11,2,0,99
99SH03031,1994104876,10,S4876,2,12,8.6,62,3,1999-03-11,70,1,,07,5.0,198,1999-04-30,1,0,99
99SH03032,1997108289,10,S8289,2,13,11.0,60,4,1999-03-11,70,1,,07,2.0,158,1999-04-30,1,88,99
99SH03033,1997108437,10,S8437,2,10,11.2,62,3,1999-03-11,70,1,,43,2.0,186,1999-04-30,1,81,99
99SH03034,1992636013,63,K6013,2,61,10.8,58,5,1999-03-11,70,1,DEAD,06,7.0,0,,*,0,99
99SH03035,1995106301,10,S6301,2,12,8.0,58,5,1999-03-11,70,1,,07,4.0,181,1999-04-23,1,0,99
99SH03036,1996638549,63,K8549,2,62,12.8,58,5,1999-03-11,70,1,,06,3.0,212,1999-04-30,1,0,99
99SH03037,1993103848,10,S3848,2,12,9.0,60,4,1999-03-11,70,1,,07,6.0,181,1999-04-24,2,0,99
99SH03038,1997107866,10,S7866,2,10,8.4,62,3,1999-03-11,70,1,,07,2.0,175,1999-05-03,2,58,99
99SH03039,1994104691,10,S4691,2,11,11.4,58,5,1999-03-11,70,1,,42,5.0,159,1999-04-30,1,0,99
99SH03040,1993636955,63,K6955,2,62,13.4,54,7,1999-03-11,70,1,BAD WOOL,06,6.0,213,1999-04-24,2,0,99
99SH03041,1995106108,10,S6108,2,12,9.2,62,3,1999-03-11,70,1,,07,4.0,190,1999-05-03,2,0,99
99SH03042,1995042510,04,A2510,2,ch,10.0,58,5,1999-03-11,70,1,,31,4.0,230,1999-05-03,2,0,99
99SH03043,1997639300,63,K9300,2,00,7.6,60,4,1999-03-11,70,1,,05,2.0,154,1999-04-30,1,0,99
99SH03044,1997107889,10,S7889,2,11,10.2,58,5,1999-03-11,70,1,,07,2.0,188,1999-04-24,2,81,99
99SH03045,1996107467,10,S7467,2,11,8.2,64,2,1999-03-11,70,1,,07,3.0,186,1999-05-11,2,0,99
99SH03046,1996107245,10,S7245,2,11,8.0,62,3,1999-03-11,70,1,,07,3.0,198,1999-05-05,1,0,99
99SH03047,1997814252,81,Z4252,2,ch,4.8,58,5,1999-03-11,70,1,,34,2.0,147,1999-05-03,2,0,99
99SH03048,1994104724,10,S4724,2,11,8.6,62,3,1999-03-11,70,1,,07,5.0,185,1999-05-05,1,0,99
99SH03049,1992443279,44,T3279,2,48,8.4,60,4,1999-03-11,70,1,,02,7.0,212,1999-04-30,1,0,99
99SH03050,1992443356,44,T3356,2,48,8.4,60,4,1999-03-11,70,1,,02,7.0,193,1999-05-03,2,0,99
99SH03051,1992102532,10,S2532,2,12,8.8,60,4,1999-03-11,70,1,,07,7.0,172,1999-04-30,1,0,99
99SH03052,1994104821,10,S4821,2,12,9.4,60,4,1999-03-11,70,1,,42,5.0,177,1999-04-23,1,0,99
99SH03053,1997446114,44,T6114,2,ID,9.8,58,5,1999-03-11,70,1,,02,2.0,179,1999-04-23,1,0,99
99SH03054,1994444228,44,T4228,2,ch,9.2,58,5,1999-03-11,70,1,,32,5.0,192,1999-04-30,1,0,99
99SH03055,1997108430,10,S8430,2,11,11.2,60,4,1999-03-11,70,1,,07,2.0,165,1999-05-03,2,80,99
99SH03056,1996043346,04,A3346,2,ch,7.6,62,3,1999-03-11,70,1,,31,3.0,172,1999-05-05,1,0,99
99SH03057,1992102333,10,S2333,2,13,9.8,62,3,1999-03-11,70,1,,42,7.0,153,1999-05-24,2,0,99
99SH03058,1992102696,10,S2696,2,12,8.4,60,4,1999-03-11,70,1,,07,7.0,169,1999-04-30,1,0,99
99SH03059,1994104668,10,S4668,2,11,10.6,60,4,1999-03-11,70,1,,07,5.0,196,1999-05-05,1,0,99
99SH03060,1995106468,10,S6468,2,ch,7.0,60,4,1999-03-11,70,1,,07,4.0,192,1999-05-03,2,0,99
99SH03061,1997107947,10,S7947,2,12,9.6,60,4,1999-03-11,70,1,,43,2.0,154,1999-04-23,1,91,99
99SH03062,1996445441,44,T5441,2,ID,9.4,62,3,1999-03-11,70,1,?T5114,02,3.0,219,1999-05-11,2,0,99
99SH03063,1995105916,10,S5916,2,11,10.0,62,3,1999-03-11,70,1,,43,4.0,199,1999-04-23,1,0,99
99SH03064,1992102694,10,S2694,2,13,7.4,64,2,1999-03-11,70,1,,07,7.0,228,1999-04-23,1,0,99
99SH03065,1997108652,10,S8652,2,12,8.6,64,2,1999-03-11,70,1,,07,2.0,163,1999-05-05,1,80,99
99SH03066,1997639477,63,K9477,2,00,11.4,56,6,1999-03-11,70,1,,05,2.0,169,1999-04-24,2,0,99
99SH03067,1996107134,10,S7134,2,12,9.4,64,2,1999-03-11,70,1,,43,3.0,149,1999-04-30,1,0,99
99SH03068,1997446163,44,T6163,2,ID,11.2,60,4,1999-03-11,70,1,,02,2.0,194,1999-04-30,1,0,99
99SH03069,1996107583,10,S7583,2,13,10.0,58,5,1999-03-11,70,1,,43,3.0,178,1999-04-23,1,0,99
99SH03070,1997108443,10,S8443,2,11,8.0,60,4,1999-03-11,70,1,,07,2.0,153,1999-04-23,1,65,99
99SH03071,1997814123,81,Z4123,2,ch,8.0,58,5,1999-03-11,70,1,,00,2.0,181,1999-04-24,2,0,99
99SH03072,1997639566,63,K9566,2,00,7.2,62,3,1999-03-11,70,1,,05,2.0,175,1999-05-03,2,0,99
99SH03073,1997639321,63,K9321,2,00,8.8,58,5,1999-03-11,70,1,,05,2.0,147,1999-04-24,2,0,99
99SH03074,1997107891,10,S7891,2,11,8.4,64,2,1999-03-11,70,1,,07,2.0,174,1999-04-23,1,77,99
99SH03075,1994040990,04,A0990,2,ch,7.4,60,4,1999-03-11,70,1,,31,5.0,210,1999-05-03,2,0,99
99SH03076,1994637563,63,K7563,2,60,7.4,60,4,1999-03-11,70,1,,06,5.0,205,1999-04-30,1,0,99
99SH03077,1997108151,10,S8151,2,13,13.0,60,4,1999-03-11,70,1,,43,2.0,165,1999-04-23,1,80,99
99SH03078,1996107511,10,S7511,2,10,9.4,64,2,1999-03-11,70,1,,07,3.0,231,1999-04-30,1,0,99
99SH03079,1996107660,10,S7660,2,13,11.6,60,4,1999-03-11,70,1,,43,3.0,171,1999-04-23,1,0,99
99SH03080,1997814132,81,Z4132,2,ch,6.8,60,4,1999-03-11,70,1,,00,2.0,153,1999-05-03,2,0,99
99SH03081,1994105328,10,S5328,2,ch,9.8,60,4,1999-03-11,70,1,,31,5.0,212,1999-04-23,1,0,99
99SH03082,1992443348,44,T3348,2,48,9.4,60,4,1999-03-11,70,1,,02,7.0,167,1999-05-11,2,0,99
99SH03083,1994105288,10,S5288,2,10,10.8,60,4,1999-03-11,70,1,,07,5.0,186,1999-04-23,1,0,99
99SH03084,1996638823,63,K8823,2,00,7.8,62,3,1999-03-11,70,1,,05,3.0,159,1999-04-30,1,0,99
99SH03085,1996106648,10,S6648,2,13,10.4,62,3,1999-03-11,70,1,,43,3.0,166,1999-04-23,1,0,99
99SH03086,1992102351,10,S2351,2,11,11.2,58,5,1999-03-11,70,1,,42,7.0,141,1999-04-30,1,0,99
99SH03087,1997446115,44,T6115,2,ID,10.4,60,4,1999-03-11,70,1,,02,2.0,173,1999-04-30,1,0,99
99SH03088,1997108469,10,S8469,2,12,10.4,58,5,1999-03-11,70,1,,42,2.0,141,1999-04-24,2,94,99
99SH03089,1992636007,63,K6007,2,60,9.4,58,5,1999-03-11,70,1,,06,7.0,205,1999-04-23,1,0,99
99SH03090,1997108382,10,S8382,2,10,12.0,60,4,1999-03-11,70,1,,07,2.0,155,1999-04-23,1,76,99
99SH03091,1997107950,10,S7950,2,12,7.8,62,3,1999-03-11,70,1,,07,2.0,186,1999-04-24,2,85,99
99SH03092,1997639331,63,K9331,2,68,9.2,58,5,1999-03-11,70,1,,06,2.0,218,1999-05-11,2,78,99
99SH03093,1994104784,10,S4784,2,13,10.6,60,4,1999-03-11,70,1,,42,5.0,155,1999-05-05,1,0,99
99SH03094,1996106779,10,S6779,2,12,13.0,62,3,1999-03-11,70,1,,07,3.0,199,1999-04-24,2,0,99
99SH03095,1997108206,10,S8206,2,12,9.8,60,4,1999-03-11,70,1,,07,2.0,143,1999-04-23,1,81,99
99SH03096,1996106679,10,S6679,2,11,11.2,62,3,1999-03-11,70,1,,07,3.0,208,1999-04-23,1,0,99
99SH03097,1996638808,63,K8808,2,61,12.8,56,6,1999-03-11,70,1,,06,3.0,217,1999-04-24,2,0,99
99SH03098,1995638430,63,K8430,2,60,11.4,58,5,1999-03-11,70,1,"HYDROPS,RUPT",06,4.0,0,,*,0,99
99SH03099,1997639824,63,K9824,2,00,7.2,60,4,1999-03-11,70,1,,05,2.0,149,1999-04-30,1,0,99
99SH03100,1995042398,04,A2398,2,ch,7.4,60,4,1999-03-11,70,1,,31,4.0,182,1999-04-30,1,0,99
99SH03101,1995106348,10,S6348,2,13,9.6,60,4,1999-03-11,70,1,,42,4.0,187,1999-04-30,1,0,99
99SH03102,1995105953,10,S5953,2,12,8.8,62,3,1999-03-11,70,1,,07,4.0,180,1999-06-01,5,0,99
99SH03103,1996445626,44,T5626,2,ch,10.6,56,6,1999-03-11,70,1,,32,3.0,211,1999-04-23,1,0,99
99SH03104,1997107922,10,S7922,2,12,9.6,58,5,1999-03-11,70,1,,42,2.0,146,1999-04-23,1,88,99
99SH03105,1997814131,81,Z4131,2,ch,7.4,60,4,1999-03-11,70,1,,00,2.0,121,1999-04-23,1,0,99
99SH03106,1995106164,10,S6164,2,10,9.0,62,3,1999-03-11,70,1,,07,4.0,190,1999-04-24,2,0,99
99SH03107,1996107096,10,S7096,2,13,13.0,62,3,1999-03-11,70,1,,43,3.0,158,1999-05-05,1,0,99
99SH03108,1996638563,63,K8563,2,00,9.8,60,4,1999-03-11,70,1,,05,3.0,196,1999-05-03,2,0,99
99SH03109,1995637955,63,K7955,2,60,10.6,54,7,1999-03-11,70,1,,06,4.0,195,1999-05-03,2,0,99
99SH03110,1996638989,63,K8989,2,00,12.2,56,6,1999-03-11,70,1,,05,3.0,189,1999-04-23,1,0,99
99SH03111,1993444109,44,T4109,2,48,9.6,60,4,1999-03-11,70,1,,02,6.0,189,1999-05-03,2,0,99
99SH03112,1996107120,10,S7120,2,11,8.0,60,4,1999-03-11,70,1,,07,3.0,163,1999-04-23,1,0,99
99SH03113,1995638245,63,K8245,2,61,10.4,58,5,1999-03-11,70,1,,06,4.0,202,1999-05-03,2,0,99
99SH03114,1997639285,63,K9285,2,68,9.8,58,5,1999-03-11,70,1,,06,2.0,200,1999-04-30,1,88,99
99SH03115,1994104833,10,S4833,2,10,7.4,62,3,1999-03-11,70,1,,42,5.0,177,1999-06-01,5,0,99
99SH03116,1995105934,10,S5934,2,10,8.8,60,4,1999-03-11,70,1,,07,4.0,178,1999-05-03,2,0,99
99SH03117,1994104713,10,S4713,2,13,9.4,62,3,1999-03-11,70,1,,42,5.0,173,1999-04-23,1,0,99
99SH03118,1997446257,44,T6257,2,ID,8.4,60,4,1999-03-11,70,1,,02,2.0,160,1999-04-24,2,0,99
99SH03119,1996107626,10,S7626,2,10,10.2,62,3,1999-03-11,70,1,?S8626,07,3.0,212,1999-05-05,1,0,99
99SH03120,1997814228,81,Z4228,2,ch,7.4,62,3,1999-03-11,70,1,,34,2.0,178,1999-04-23,1,0,99
99SH03121,1991442535,44,T2535,2,48,7.6,62,3,1999-03-11,70,1,,02,7.5,163,1999-05-24,2,0,99
99SH03122,1996638654,63,K8654,2,00,10.6,54,7,1999-03-11,70,1,,05,3.0,208,1999-04-30,1,0,99
99SH03123,1996638721,63,K8721,2,62,9.8,56,6,1999-03-11,70,1,,06,3.0,208,1999-04-30,1,0,99
99SH03124,1992636364,63,K6364,2,62,7.6,58,5,1999-03-11,70,1,,06,7.0,194,1999-04-23,1,0,99
99SH03125,1997108141,10,S8141,2,13,7.6,60,4,1999-03-11,70,1,,07,2.0,166,1999-05-05,1,79,99
99SH03126,1997107783,10,S7783,2,12,7.0,62,3,1999-03-11,70,1,,07,2.0,171,1999-04-23,1,73,99
99SH03127,1995106040,10,S6040,2,11,9.4,64,2,1999-03-11,70,1,,07,4.0,174,1999-04-23,1,0,99
99SH03128,1997108225,10,S8225,2,12,11.4,60,4,1999-03-11,70,1,,42,2.0,154,1999-04-24,2,80,99
99SH03129,1996638601,63,K8601,2,61,10.0,58,5,1999-03-11,70,1,,06,3.0,189,1999-04-23,1,0,99
99SH03130,1997814126,81,Z4126,2,ch,8.0,60,4,1999-03-11,70,1,,00,2.0,157,1999-05-03,2,0,99
99SH03131,1996638879,63,K8879,2,00,7.6,58,5,1999-03-11,70,1,,05,3.0,146,1999-04-30,1,0,99
99SH03132,1993103941,10,S3941,2,00,8.8,58,5,1999-03-11,70,1,,08,6.0,154,1999-04-30,1,0,99
99SH03133,1994104886,10,S4886,2,10,6.8,62,3,1999-03-11,70,1,,07,5.0,146,1999-04-23,1,0,99
99SH03134,1992102451,10,S2451,2,13,8.6,62,3,1999-03-11,70,1,,42,7.0,178,1999-05-05,1,0,99
99SH03135,1997108029,10,S8029,2,10,8.0,60,4,1999-03-11,70,1,,43,2.0,151,1999-05-05,1,75,99
99SH03136,1996639077,63,K9077,2,00,7.0,58,5,1999-03-11,70,1,,05,3.0,196,1999-05-03,2,0,99
99SH03137,1997108847,10,S8847,2,13,9.6,60,4,1999-03-11,70,1,,43,2.0,170,1999-05-03,2,75,99
99SH03138,1994041242,04,A1242,2,ch,6.2,58,5,1999-03-11,70,1,,31,5.0,141,1999-04-30,1,0,99
99SH03139,1995042248,04,A2248,2,ch,6.6,58,5,1999-03-11,70,1,,30,4.0,186,1999-04-30,1,0,99
99SH03140,1995445115,44,T5115,2,ch,8.0,58,5,1999-03-11,70,1,,00,4.0,184,1999-04-30,1,0,99
99SH03141,1997108158,10,S8158,2,13,8.6,60,4,1999-03-11,70,1,,43,2.0,154,1999-04-30,1,77,99
99SH03142,1997107985,10,S7985,2,13,10.0,60,4,1999-03-11,70,1,,43,2.0,162,1999-04-30,1,79,99
99SH03143,1996107019,10,S7019,2,13,11.2,60,4,1999-03-11,70,1,,43,3.0,186,1999-04-30,1,0,99
99SH03144,1995105887,10,S5887,2,10,10.8,58,5,1999-03-11,70,1,,07,4.0,183,1999-04-23,1,0,99
99SH03145,1992636172,63,K6172,2,60,7.0,60,4,1999-03-11,70,1,,06,7.0,178,1999-04-23,1,0,99
99SH03146,1997639922,63,K9922,2,00,10.0,60,4,1999-03-11,70,1,,05,2.0,157,1999-05-03,2,0,99
99SH03147,1997107782,10,S7782,2,11,8.4,64,2,1999-03-11,70,1,,43,2.0,154,1999-04-30,1,77,99
99SH03148,1996638890,63,K8890,2,00,8.6,56,6,1999-03-11,70,1,,05,3.0,194,1999-06-01,5,0,99
99SH03149,1994104826,10,S4826,2,10,9.2,62,3,1999-03-11,70,1,,43,5.0,167,1999-05-05,1,0,99
99SH03150,1995106045,10,S6045,2,12,10.0,62,3,1999-03-11,70,1,,43,4.0,169,1999-04-23,1,0,99
99SH03151,1997107873,10,S7873,2,13,11.2,60,4,1999-03-11,70,1,,43,2.0,154,1999-04-23,1,85,99
99SH03152,1996107714,10,S7714,2,ch,9.0,58,5,1999-03-11,70,1,,31,3.0,184,1999-04-23,1,0,99
99SH03153,1996042807,04,A2807,2,ch,9.6,60,4,1999-03-11,70,1,,31,3.0,193,1999-04-23,1,0,99
99SH03154,1995105921,10,S5921,2,13,7.0,60,4,1999-03-11,70,1,,07,4.0,181,1999-04-24,2,0,99
99SH03155,1995105943,10,S5943,2,13,7.8,60,4,1999-03-11,70,1,,07,4.0,133,1999-04-30,1,0,99
99SH03156,1997108131,10,S8131,2,13,8.6,62,3,1999-03-11,70,1,,43,2.0,138,1999-04-23,1,88,99
99SH03157,1996106788,10,S6788,2,11,8.8,60,4,1999-03-11,70,1,,07,3.0,156,1999-05-03,2,0,99
99SH03158,1997639393,63,K9393,2,68,7.6,58,5,1999-03-11,70,1,,06,2.0,153,1999-04-24,2,72,99
99SH03159,1996106938,10,S6938,2,13,9.4,64,2,1999-03-11,70,1,,07,3.0,171,1999-04-30,1,0,99
99SH03160,1997107797,10,S7797,2,12,6.4,62,3,1999-03-11,70,1,,07,2.0,168,1999-04-24,2,65,99
99SH03161,1997814010,81,Z4010,2,ch,9.0,56,6,1999-03-11,70,1,,31,2.0,197,1999-05-24,2,0,99
99SH03162,1997108910,10,S8910,2,10,9.4,60,4,1999-03-11,70,1,,07,2.0,146,1999-05-24,2,79,99
99SH03163,1997108039,10,S8039,2,10,8.8,62,3,1999-03-11,70,1,,07,2.0,181,1999-05-11,2,84,99
99SH03164,1994637579,63,K7579,2,00,9.0,54,7,1999-03-11,70,1,,05,5.0,179,1999-05-24,2,0,99
99SH03165,1994104885,10,S4885,2,10,13.2,62,3,1999-03-11,70,1,,42,5.0,194,1999-05-11,1,0,99
99SH03166,1996106724,10,S6724,2,10,10.6,60,4,1999-03-11,70,1,,07,3.0,194,1999-04-23,1,0,99
99SH03167,1994041154,04,A1154,2,ch,6.4,58,5,1999-03-11,70,1,,30,5.0,254,1999-04-24,2,0,99
99SH03168,1995105534,10,S5534,2,12,9.4,60,4,1999-03-11,70,1,,43,4.0,151,1999-05-03,2,0,99
99SH03169,1997446269,44,T6269,2,ID,7.2,62,3,1999-03-11,70,1,,02,2.0,160,1999-05-03,2,0,99
99SH03170,1996107232,10,S7232,2,12,8.2,62,3,1999-03-11,70,1,,42,3.0,181,1999-04-23,1,0,99
99SH03171,1996107505,10,S7505,2,13,7.4,64,2,1999-03-11,70,1,,43,3.0,126,1999-06-01,X,0,99
99SH03172,1996106571,10,S6571,2,12,8.6,62,3,1999-03-11,70,1,?K0595,07,3.0,174,1999-05-24,2,0,99
99SH03173,1995105848,10,S5848,2,13,11.6,60,4,1999-03-11,70,1,,42,4.0,207,1999-04-30,1,0,99
99SH03174,1995105531,10,S5531,2,10,9.8,60,4,1999-03-11,70,1,,43,4.0,186,1999-05-11,2,0,99
99SH03175,1996106592,10,S6592,2,13,12.0,58,5,1999-03-11,70,1,,43,3.0,162,1999-04-23,1,0,99
99SH03176,1995105898,10,S5898,2,12,10.0,62,3,1999-03-11,70,1,,43,4.0,202,1999-04-24,2,0,99
