UID,ID9,YR,ETAG,BRD,SEX,LINE,BGRP,RGRP,GRP,AGE,BAND,DATE,TIME,SPWT,DAYSH,GRFL,GRADE,FLGR1,LOT,BRAND,RMK,L,YEAR,STM
93SH02159, 90100824,90,S0824,10,2,FW,1,8,m,3.0,5,0519,1448,131,139,12.7,62,3,4,,ENTR,,93,41
93SH02160, 90100826,90,S0826,10,2,SW,1,8,m,3.0,1,0518,1122,115,138,9.2,60,4,3,,ENTR,,93,41
93SH02161, 90100828,90,S0828,10,2,US,1,8,m,3.0,5,0519,1342,122,139,7.9,64,2,2,,,,93,07
93SH02162, 90100830,90,S0830,10,2,US,1,8,m,3.0,5,0517,1551,120,137,7.1,60,4,2,,1EYE-EWE.D102,,93,07
93SH02163, 90100832,90,S0832,10,2,US,1,8,m,3.0,5,0517,1502,143,137,6.6,64,2,2,,DYSTOCIA93,,93,07
93SH02164, 90100834,90,S0834,10,2,18,1,0,,3.0,5,0518,1531,115,138,9.3,60,4,,,,,93,07
93SH02165, 90100835,90,S0835,10,2,US,1,8,m,3.0,5,0518,1659,126,138,6.7,64,2,2,,,,93,07
93SH02166, 90100837,90,S0837,10,2,SW,1,8,m,3.0,2,0518,0845,133,138,10.8,58,5,3,,4TEATS,,93,41
93SH02167, 90100844,90,S0844,10,2,US,1,8,m,3.0,1,0517,1146,135,137,7.7,64,2,2,,,,93,07
93SH02168, 90100845,90,S0845,10,2,US,1,8,m,3.0,1,0517,1320,105,137,7.1,60,4,1,,,,93,07
93SH02169, 90100847,90,S0847,10,2,18,1,0,,3.0,5,0518,1521,128,138,10.1,60,4,,,,,93,07
93SH02170, 90100854,90,S0854,10,2,US,1,8,m,3.0,1,0517,1358,122,137,8.7,64,2,2,,4TEATS,,93,07
93SH02171, 90100856,90,S0856,10,2,US,1,8,m,3.0,1,0517,1159,132,137,7.5,62,3,2,,,,93,07
93SH02172, 90100860,90,S0860,10,2,US,1,8,m,3.0,5,0519,1053,125,139,8.1,64,2,2,,WR-2,,93,07
93SH02173, 90100861,90,S0861,10,2,18,A,0,3,3.0,5,0519,1503,126,139,5.8,64,2,,,,,93,07
93SH02174, 90100864,90,S0864,10,2,18,1,0,,3.0,5,0519,1514,126,139,7.4,60,4,,,,,93,07
93SH02175, 90100866,90,S0866,10,2,18,A,0,1,3.0,1,0517,1345,123,137,7.9,60,4,,,,,93,07
93SH02176, 90100867,90,S0867,10,2,18,1,0,,3.0,5,0517,1506,135,137,7.6,62,3,,,,,93,07
93SH02177, 90100868,90,S0868,10,2,US,1,8,m,3.0,1,0517,1450,126,137,6.9,58,5,2,,,,93,07
93SH02178, 90100870,90,S0870,10,2,US,1,8,m,3.0,1,0517,1418,138,137,8.4,60,4,1,,,,93,07
93SH02179, 90100875,90,S0875,10,2,18,1,0,,3.0,5,0519,1345,124,139,7.6,64,2,,,,,93,07
93SH02180, 90100877,90,S0877,10,2,18,A,0,2,3.0,5,0518,1654,138,138,8.2,64,2,,,,,93,07
93SH02181, 90100878,90,S0878,10,2,US,1,8,m,3.0,2,0518,0909,128,138,9.2,64,2,3,,,,93,07
93SH02182, 90100880,90,S0880,10,2,US,1,8,m,3.0,5,0517,1729,121,137,7.6,60,4,3,,,,93,07
93SH02183, 90100883,90,S0883,10,2,US,1,8,m,3.0,2,0518,1003,128,138,8.5,62,3,2,,,,93,07
93SH02184, 90100888,90,S0888,10,2,US,1,8,m,3.0,1,0517,1134,156,137,9.2,64,2,1,,4TEATS,,93,07
93SH02185, 90100889,90,S0889,10,2,US,1,8,m,3.0,5,0517,1548,150,137,9.5,62,3,3,,FLTS,,93,07
93SH02186, 90100890,90,S0890,10,2,18,1,0,,3.0,5,0518,1520,137,138,6.8,64,2,,,,,93,07
93SH02187, 90100892,90,S0892,10,2,18,1,0,,3.0,1,0517,1153,146,137,11.3,60,4,,,,,93,07
93SH02188, 90100901,90,S0901,10,2,18,1,0,,3.0,2,0518,1341,162,138,9.0,60,4,,,FLTS,,93,07
93SH02189, 90100909,90,S0909,10,2,US,1,8,m,3.0,2,0518,0909,137,138,8.7,64,2,4,,HAIRY,,93,07
93SH02190, 90100910,90,S0910,10,2,US,1,8,m,3.0,5,0517,1507,122,137,7.5,60,4,3,,,,93,07
93SH02191, 90100916,90,S0916,10,2,US,1,8,m,3.0,1,0517,1137,123,137,7.5,62,3,1,,SM.BAG+THIN,,93,07
93SH02192, 90100917,90,S0917,10,2,US,1,8,m,3.0,1,0517,1149,124,137,7.7,62,3,2,,,,93,07
93SH02193, 90100922,90,S0922,10,2,18,A,0,1,3.0,2,0518,1324,154,138,7.6,58,5,,,PD1,,93,07
93SH02194, 90100929,90,S0929,10,2,US,1,8,m,3.0,2,0518,0934,130,138,7.8,62,3,2,,,,93,07
93SH02195, 90100930,90,S0930,10,2,US,1,8,m,3.0,1,0517,1205,135,137,7.9,62,3,2,,,,93,07
93SH02196, 90100931,90,S0931,10,2,US,1,8,m,3.0,5,0519,1542,132,139,7.9,64,2,2,,,,93,07
93SH02197, 90100932,90,S0932,10,2,US,1,8,m,3.0,5,0517,1511,141,137,9.6,62,3,2,,,,93,07
93SH02198, 90100933,90,S0933,10,2,18,1,0,,3.0,5,0518,1513,131,138,9.7,56,6,,,,,93,07
93SH02199, 90100935,90,S0935,10,2,18,1,0,,3.0,5,0517,1725,147,137,10.2,60,4,,,LATE2MILK,,93,07
93SH02200, 90100938,90,S0938,10,2,US,1,8,m,3.0,1,0517,1151,132,137,10.4,62,3,2,,,,93,07
93SH02201, 90100946,90,S0946,10,2,18,1,0,,3.0,2,0518,1353,151,138,8.8,60,4,,,,,93,07
93SH02202, 90100959,90,S0959,10,2,US,1,8,m,3.0,2,0518,1002,119,138,7.3,62,3,1,,ENTR,,93,07
93SH02203, 90100969,90,S0969,10,2,18,1,0,,3.0,1,0517,1412,146,137,8.7,64,2,,,,,93,07
93SH02204, 90100974,90,S0974,10,2,18,1,0,,3.0,5,0517,1512,142,137,8.3,64,2,,,,,93,07
93SH02205, 90100975,90,S0975,10,1,18,,0,,3.0,M,0519,0900,177,139,13.5,62,3,,,WRINKLES,62,93,07
93SH02206, 90100980,90,S0980,10,2,18,A,0,1,3.0,2,0518,1345,145,138,9.4,62,3,,,BRN.LEGS,,93,07
93SH02207, 90100991,90,S0991,10,4,18,,2,V,3.0,M,0519,0933,154,139,11.9,62,3,VAS,,VASEC.RAM,,93,07
93SH02208, 90100996,90,S0996,10,2,TX,1,8,m,3.0,1,0517,1443,117,137,8.2,58,5,3,,,,93,07
93SH02209, 90101008,90,S1008,10,2,18,1,0,,3.0,5,0519,1051,141,139,7.5,62,3,,,,,93,07
93SH02210, 90101016,90,S1016,10,2,TX,1,8,m,3.0,1,0517,1202,128,137,8.1,64,2,3,,UT.INERTIA,,93,07
93SH02211, 90101027,90,S1027,10,2,18,2,7,,3.0,3,0518,1445,145,138,10.0,62,3,31C,RED7,,,93,07
93SH02212, 90101034,90,S1034,10,2,FW,1,8,m,3.0,2,0518,0850,96,138,8.4,64,2,3,,,,93,41
93SH02213, 90101038,90,S1038,10,2,18,1,0,,3.0,2,0518,0842,141,138,5.4,64,2,,,SUCK1SIDE,,93,07
93SH02214, 90101055,90,S1055,10,2,18,1,0,,3.0,5,0517,1711,146,137,8.8,62,3,,,,,93,07
93SH02215, 90101057,90,S1057,10,2,18,A,0,3,3.0,5,0519,1135,148,139,13.2,64,2,,,TENDER,,93,07
93SH02216, 90101059,90,S1059,10,2,18,A,0,2,3.0,1,0517,1407,157,137,10.1,58,5,,,BRN.F.LEG,,93,07
93SH02217, 90101079,90,S1079,10,2,10,F,6,,2.5,5,0517,1730,100,137,6.6,60,4,,BLUE-H,SM.BAG,,93,41
93SH02218, 90101080,90,S1080,10,2,10,F,6,,2.5,5,0519,1141,93,139,8.1,64,2,,BLUE-H,,,93,41
93SH02219, 90101082,90,S1082,10,2,10,F,6,,2.5,5,0517,1518,120,137,8.8,56,6,,BLUE-H,,,93,41
93SH02220, 90101084,90,S1084,10,2,10,F,6,,2.5,5,0519,1505,83,139,8.7,62,3,,BLUE-H,,,93,41
93SH02221, 90101089,90,S1089,10,2,10,F,6,,2.5,5,0519,1411,95,139,8.9,60,4,,BLUE-H,,,93,41
93SH02222, 90101090,90,S1090,10,2,10,F,6,,2.5,5,0517,1602,134,137,10.4,58,5,,BLUE-H,,,93,07
93SH02223, 90101092,90,S1092,10,2,10,F,6,,2.5,5,0517,1718,112,137,8.2,60,4,,BLUE-H,,,93,41
93SH02224, 90101098,90,S1098,10,2,10,F,6,,2.5,5,0519,1126,100,139,8.6,60,4,,BLUE-H,JAW3,,93,41
93SH02225, 90101099,90,S1099,10,2,10,F,6,,2.5,5,0519,1431,114,139,9.0,64,2,,BLUE-H,,,93,41
93SH02226, 90101103,90,S1103,10,2,10,F,6,,2.5,5,0518,1530,128,138,9.7,60,4,,BLUE-H,4TEATS,,93,41
93SH02227, 90101104,90,S1104,10,2,10,F,6,,2.5,5,0519,1503,108,139,10.6,62,3,,BLUE-H,,,93,41
93SH02228, 90101107,90,S1107,10,2,10,F,6,,2.5,5,0519,1433,108,139,9.7,62,3,,BLUE-H,FUZZY,,93,41
93SH02229, 90101108,90,S1108,10,2,10,F,6,,2.5,5,0517,1702,114,137,8.8,58,5,,BLUE-H,FUZZY,,93,41
93SH02230, 90101121,90,S1121,10,2,10,F,6,,2.5,5,0518,1652,105,138,8.8,64,2,,BLUE-H,FUZZY,,93,41
93SH02231, 90101122,90,S1122,10,2,10,F,6,,2.5,5,0519,1455,109,139,8.2,64,2,,BLUE-H,MSG.BRED.1992,,93,41
93SH02232, 90101124,90,S1124,10,2,10,F,6,,2.5,5,0519,1340,113,139,8.7,64,2,,BLUE-H,,,93,41
93SH02233, 90101126,90,S1126,10,2,10,F,6,,2.5,5,0519,1549,116,139,7.7,62,3,,BLUE-H,,,93,41
93SH02234, 90101127,90,S1127,10,2,10,F,6,,2.5,5,0519,1347,106,139,9.4,64,2,,BLUE-H,4 TEATS,,93,41
93SH02235, 90101130,90,S1130,10,1,13,,6,,2.5,M,0519,0934,207,139,11.8,62,3,,,SKE-FLSAVE,66,93,07
93SH02236, 90101132,90,S1132,10,2,10,F,6,,2.5,5,0519,1011,122,139,10.4,64,2,,BLUE-H,,,93,41
93SH02237, 90101135,90,S1135,10,2,10,F,6,,2.5,5,0519,1143,109,139,7.9,64,2,,BLUE-H,DYSTOCIA,,93,41
93SH02238, 90101137,90,S1137,10,2,10,F,6,,2.5,5,0519,1335,92,139,6.6,64,2,,BLUE-H,,,93,41
93SH02239, 90101139,90,S1139,10,2,10,F,6,,2.5,5,0519,1348,112,139,6.6,64,2,,BLUE-H,,,93,41
93SH02240, 90101143,90,S1143,10,2,10,F,6,,2.5,5,0517,1726,104,137,9.1,60,4,,BLUE-H,,,93,41
93SH02241, 90101146,90,S1146,10,2,10,F,6,,2.5,5,0517,1551,115,137,9.7,60,4,,BLUE-H,,,93,41
93SH02242, 90101153,90,S1153,10,2,10,F,6,,2.5,5,0519,1458,138,139,8.0,56,6,,BLUE-H,,,93,41
93SH02243, 90101155,90,S1155,10,2,10,F,6,,2.5,5,0517,1635,117,137,9.3,62,3,,BLUE-H,,,93,41
93SH02244, 90101158,90,S1158,10,2,10,F,6,,2.5,5,0517,1634,103,137,7.8,58,5,,BLUE-H,HAIRY.TENDER,,93,41
93SH02245, 90101164,90,S1164,10,2,10,F,6,,2.5,5,0519,1119,94,139,9.4,62,3,,BLUE-H,,,93,41
93SH02246, 90101165,90,S1165,10,2,10,F,6,,2.5,5,0518,1646,102,138,8.7,62,3,,BLUE-H,,,93,41
93SH02247, 90101167,90,S1167,10,2,10,F,6,,2.5,5,0519,1403,140,139,10.9,62,3,,BLUE-H,,,93,07
93SH02248, 90101169,90,S1169,10,2,10,F,6,,2.5,5,0519,1035,119,139,9.4,62,3,,BLUE-H,,,93,07
93SH02249, 90101171,90,S1171,10,2,10,F,6,,2.5,5,0519,1409,137,139,11.6,56,6,,BLUE-H,,,93,07
93SH02250, 90101174,90,S1174,10,2,10,F,6,,2.5,5,0519,1107,89,139,8.3,62,3,,BLUE-H,BRNNOSEEAR,,93,41
93SH02251, 90101177,90,S1177,10,2,10,F,6,,2.5,5,0517,1539,156,137,10.4,62,3,,BLUE-H,,,93,07
93SH02252, 90101178,90,S1178,10,1,13,,6,,2.5,M,0519,0929,155,139,9.9,64,2,,,,59,93,07
93SH02253, 90101179,90,S1179,10,2,10,F,6,,2.5,5,0519,1517,124,139,9.0,60,4,,BLUE-H,,,93,07
93SH02254, 90101182,90,S1182,10,2,10,F,6,,2.5,5,0517,1702,152,137,9.9,62,3,,BLUE-H,,,93,07
93SH02255, 90101183,90,S1183,10,2,10,F,6,,2.5,5,0519,1457,119,139,9.2,62,3,,BLUE-H,,,93,07
93SH02256, 90101184,90,S1184,10,1,13,,6,,2.5,M,0519,0904,170,139,12.7,60,4,,,,59,93,07
93SH02257, 90101190,90,S1190,10,2,10,F,6,,2.5,5,0517,1727,136,137,9.4,62,3,,BLUE-H,TENDERWOOL,,93,07
93SH02258, 90101194,90,S1194,10,2,10,F,6,,2.5,5,0517,1606,147,137,11.2,60,4,,BLUE-H,,,93,07
93SH02259, 90101200,90,S1200,10,2,10,F,6,,2.5,5,0517,1539,145,137,9.7,58,5,,BLUE-H,,,93,07
93SH02260, 90101202,90,S1202,10,2,10,F,6,,2.5,5,0519,1349,143,139,10.4,62,3,,BLUE-H,,,93,07
93SH02261, 90101207,90,S1207,10,2,10,F,6,,2.5,5,0518,1517,118,138,8.3,60,4,,BLUE-H,,,93,07
93SH02262, 90101208,90,S1208,10,1,13,,6,,2.5,M,0519,0905,181,139,14.0,64,2,,,,68,93,07
93SH02263, 90101211,90,S1211,10,2,10,F,6,,2.5,5,0519,1101,135,139,11.1,60,4,,BLUE-H,,,93,07
93SH02264, 90101215,90,S1215,10,2,10,F,6,,2.5,5,0517,1656,149,137,9.0,60,4,,BLUE-H,,,93,07
93SH02265, 90101216,90,S1216,10,2,10,F,6,,2.5,5,0518,1542,126,138,10.3,60,4,,BLUE-H,,,93,07
93SH02266, 90101217,90,S1217,10,2,10,F,6,,2.5,5,0518,1644,125,138,10.9,58,5,,BLUE-H,,,93,07
93SH02267, 90101219,90,S1219,10,1,13,,6,,2.5,M,0519,0902,174,139,10.5,60,4,,,,53,93,07
93SH02268, 90101222,90,S1222,10,2,10,F,6,,2.5,5,0519,1518,130,139,8.8,64,2,,BLUE-H,,,93,07
93SH02269, 90101223,90,S1223,10,2,10,F,6,,2.5,5,0519,1359,124,139,10.9,64,2,,BLUE-H,,,93,07
93SH02270, 90101224,90,S1224,10,2,10,F,6,,2.5,5,0517,1536,158,137,10.7,60,4,,BLUE-H,VLT!,,93,07
93SH02271, 90101227,90,S1227,10,2,10,F,6,,2.5,5,0519,1435,123,139,12.3,56,6,,BLUE-H,,,93,07
93SH02272, 90101229,90,S1229,10,2,10,F,6,,2.5,5,0518,1659,142,138,10.3,60,4,,BLUE-H,"BRN,LR.LEG",,93,07
93SH02273, 90101236,90,S1236,10,2,10,F,6,,2.5,5,0519,1029,142,139,11.6,62,3,,BLUE-H,"HAIRY,JASPER'",,93,07
93SH02274, 90101237,90,S1237,10,2,10,F,6,,2.5,5,0517,1655,132,137,9.5,60,4,,BLUE-H,4TEATS,,93,07
93SH02275, 90101238,90,S1238,10,2,10,F,6,,2.5,5,0519,1410,127,139,11.2,62,3,,BLUE-H,HAIRY4TEAT,,93,07
93SH02276, 90101240,90,S1240,10,2,10,F,6,,2.5,5,0517,1538,148,137,9.0,62,3,,BLUE-H,,,93,07
93SH02277, 90101241,90,S1241,10,2,10,F,6,,2.5,5,0519,1132,124,139,8.6,64,2,,BLUE-H,EARSPECKS,,93,07
93SH02278, 90101244,90,S1244,10,2,10,F,6,,2.5,5,0519,1012,129,139,10.3,62,3,,BLUE-H,BRN.LEGS,,93,07
93SH02279, 90101247,90,S1247,10,2,10,F,6,,2.5,5,0518,1606,123,138,9.5,56,6,,BLUE-H,,,93,07
93SH02280, 90101248,90,S1248,10,1,13,,6,,2.5,M,0519,0903,175,139,11.3,62,3,,,,63,93,07
93SH02281, 90101249,90,S1249,10,2,10,F,6,,2.5,5,0519,1030,149,139,10.1,60,4,,BLUE-H,LT,,93,07
93SH02282, 90101254,90,S1254,10,2,10,F,6,,2.5,5,0518,1604,161,138,9.8,62,3,,BLUE-H,BRN.RR.LEG,,93,07
93SH02283, 90101257,90,S1257,10,2,10,F,6,,2.5,5,0519,1122,128,139,9.8,62,3,,BLUE-H,4TEATS,,93,07
93SH02284, 90101260,90,S1260,10,2,10,F,6,,2.5,5,0517,1629,155,137,9.4,58,5,,BLUE-H,,,93,07
93SH02285, 90101262,90,S1262,10,2,10,F,6,,2.5,5,0519,1103,143,139,10.1,62,3,,BLUE-H,,,93,07
93SH02286, 90101269,90,S1269,10,2,10,F,6,,2.5,5,0519,1004,118,139,10.1,62,3,,BLUE-H,,,93,07
93SH02287, 90101271,90,S1271,10,2,10,F,6,,2.5,5,0517,1541,164,137,10.3,60,4,,BLUE-H,BRN.LEGS,,93,07
93SH02288, 90101273,90,S1273,10,1,10,,6,,2.5,M,0519,0843,193,139,13.7,62,3,,,SKE-FLSAVE,58,93,07
93SH02289, 90101274,90,S1274,10,2,10,F,6,,2.5,5,0517,1559,153,137,10.5,58,5,,BLUE-H,,,93,07
93SH02290, 90101278,90,S1278,10,2,10,F,6,,2.5,5,0519,1107,144,139,9.7,62,3,,BLUE-H,,,93,07
93SH02291, 90101281,90,S1281,10,2,10,F,6,,2.5,5,0519,1511,152,139,10.1,60,4,,BLUE-H,RAMBO.W/Ltag,,93,07
93SH02292, 91101288,91,S1288,10,2,18,1,0,,2.0,5,0519,1003,121,139,8.5,64,2,,,,,93,07
93SH02293, 91101292,91,S1292,10,2,18,A,0,1,2.0,5,0519,1516,122,139,7.3,64,2,,,,,93,07
93SH02294, 91101294,91,S1294,10,2,18,1,0,,2.0,5,0518,1636,128,138,9.3,64,2,,,,,93,07
93SH02295, 91101295,91,S1295,10,1,18,,0,,2.0,M,0519,0851,169,139,12.7,58,5,,,,80,93,42
93SH02296, 91101299,91,S1299,10,1,18,,0,,2.0,M,0519,0935,154,139,14.0,54,7,,,,78,93,42
93SH02297, 91101304,91,S1304,10,2,18,1,0,,2.0,5,0517,1718,113,137,11.2,56,6,,,,,93,42
93SH02298, 91101308,91,S1308,10,2,18,1,0,,2.0,5,0518,1532,140,138,10.2,60,4,,,,,93,07
93SH02299, 91101309,91,S1309,10,2,18,1,0,,2.0,2,0518,0905,112,138,7.7,64,2,,,,,93,07
93SH02300, 91101311,91,S1311,10,2,18,1,0,,2.0,2,0518,0959,121,138,11.5,62,3,,,,,93,42
93SH02301, 91101312,91,S1312,10,2,18,1,0,,2.0,2,0518,0843,114,138,9.6,60,4,,,,,93,42
93SH02302, 91101315,91,S1315,10,2,18,1,0,,2.0,1,0517,1416,110,137,7.8,62,3,,,,,93,07
93SH02303, 91101318,91,S1318,10,2,18,2,7,,2.0,3,0518,1448,136,138,10.2,62,3,30A,RED0,,,93,07
93SH02304, 91101327,91,S1327,10,2,18,1,0,,2.0,5,0519,1031,119,139,9.7,62,3,,,,,93,07
93SH02305, 91101329,91,S1329,10,2,18,1,0,,2.0,2,0518,1041,143,138,7.8,60,4,,,TENDER,,93,07
93SH02306, 91101331,91,S1331,10,2,18,1,0,,2.0,2,0518,0902,112,138,9.6,58,5,,,,,93,42
93SH02307, 91101332,91,S1332,10,2,18,1,0,,2.0,1,0517,1204,115,137,9.6,60,4,,,,,93,42
93SH02308, 91101333,91,S1333,10,2,18,A,0,1,2.0,1,0517,1342,120,137,10.2,62,3,,,,,93,07
93SH02309, 91101334,91,S1334,10,2,18,1,0,,2.0,2,0518,0841,126,138,7.8,64,2,,,,,93,07
93SH02310, 91101339,91,S1339,10,2,18,2,7,,2.0,3,0518,1444,138,138,9.5,60,4,34B,GRN7,,,93,07
93SH02311, 91101341,91,S1341,10,2,18,1,0,,2.0,5,0517,1721,153,137,11.8,62,3,,,SM.BAG,,93,07
93SH02312, 91101348,91,S1348,10,2,18,1,0,,2.0,5,0519,1349,112,139,8.8,60,4,,,,,93,07
93SH02313, 91101349,91,S1349,10,2,18,1,0,,2.0,1,0517,1419,140,137,7.8,64,2,,,WILD,,93,07
93SH02314, 91101354,91,S1354,10,2,18,2,7,,2.0,3,0518,1409,134,138,7.5,58,5,31A,GRN8,,,93,07
93SH02315, 91101355,91,S1355,10,2,18,A,0,3,2.0,1,0518,1140,151,138,7.5,62,3,,,,,93,07
93SH02316, 91101356,91,S1356,10,2,18,A,0,1,2.0,1,0517,1444,140,137,9.3,62,3,,,,,93,07
93SH02317, 91101358,91,S1358,10,2,18,1,0,,2.0,5,0517,1723,117,137,8.0,60,4,,,,,93,42
93SH02318, 91101359,91,S1359,10,2,18,1,0,,2.0,2,0518,1051,106,138,11.1,60,4,,,,,93,42
93SH02319, 91101360,91,S1360,10,2,18,1,0,,2.0,5,0518,1547,116,138,9.4,60,4,,,,,93,42
93SH02320, 91101361,91,S1361,10,2,18,1,0,,2.0,1,0517,1401,114,137,11.3,58,5,,,,,93,42
93SH02321, 91101363,91,S1363,10,2,18,2,7,,2.0,3,0519,1013,99,139,9.3,60,4,31B,RED1,,,93,07
93SH02322, 91101369,91,S1369,10,2,18,1,0,,2.0,1,0517,1323,134,137,10.3,60,4,,,,,93,07
93SH02323, 91101376,91,S1376,10,2,18,1,0,,2.0,1,0517,1139,109,137,9.0,62,3,,,,,93,42
93SH02324, 91101379,91,S1379,10,2,18,2,7,,2.0,3,0518,1616,121,138,7.8,60,4,31D,GRN1,,,93,07
93SH02325, 91101380,91,S1380,10,2,18,1,0,,2.0,1,0517,1434,115,137,7.9,64,2,,,,,93,07
93SH02326, 91101383,91,S1383,10,2,18,2,7,,2.0,3,0518,1447,139,138,9.5,54,7,33,RED3,,,93,07
93SH02327, 91101384,91,S1384,10,2,18,A,0,2,2.0,2,0518,1343,136,138,10.2,58,5,,,,,93,07
93SH02328, 91101389,91,S1389,10,2,18,1,0,,2.0,2,0518,0839,126,138,9.5,62,3,,,POORMOTHER,,93,07
93SH02329, 91101391,91,S1391,10,2,18,1,0,,2.0,1,0517,1201,133,137,11.0,60,4,,,,,93,07
93SH02330, 91101396,91,S1396,10,2,18,A,0,1,2.0,1,0517,1346,154,137,9.6,62,3,,,,,93,07
93SH02331, 91101397,91,S1397,10,2,18,1,0,,2.0,1,0517,1317,156,137,6.6,62,3,,,DYSTOCIA,,93,07
93SH02332, 91101398,91,S1398,10,2,18,2,7,,2.0,3,0518,1503,128,138,8.2,62,3,35C,GRN5,SM.BAG,,93,07
93SH02333, 91101401,91,S1401,10,2,18,1,0,,2.0,5,0517,1517,122,137,11.2,60,4,,,,,93,42
93SH02334, 91101403,91,S1403,10,2,18,1,0,,2.0,5,0518,1654,118,138,9.1,58,5,,,,,93,07
93SH02335, 91101405,91,S1405,10,2,18,2,7,,2.0,3,0518,1644,117,138,8.1,64,2,32C,GRN2,,,93,07
93SH02336, 91101409,91,S1409,10,2,18,1,0,,2.0,2,0518,0929,123,138,6.5,64,2,,,,,93,07
93SH02337, 91101413,91,S1413,10,2,18,1,0,,2.0,5,0519,0959,134,139,7.6,62,3,,,DRY-D105,,93,07
93SH02338, 91101415,91,S1415,10,2,18,1,0,,2.0,2,0518,1206,149,138,9.3,62,3,,,,,93,07
93SH02339, 91101416,91,S1416,10,2,18,1,0,,2.0,5,0518,1610,116,138,6.6,64,2,,,,,93,07
93SH02340, 91101424,91,S1424,10,2,18,A,0,1,2.0,5,0519,1450,124,139,9.3,64,2,,,,,93,07
93SH02341, 91101428,91,S1428,10,2,18,2,7,,2.0,3,0518,1500,127,138,7.6,62,3,31B,RED1,,,93,07
93SH02342, 91101433,91,S1433,10,2,18,1,0,,2.0,5,0517,1539,142,137,9.0,62,3,,,,,93,07
93SH02343, 91101436,91,S1436,10,2,18,1,0,,2.0,2,0518,0905,121,138,9.6,58,5,,,,,93,42
93SH02344, 91101437,91,S1437,10,2,18,2,7,,2.0,3,0518,1501,117,138,8.9,60,4,29C,GRN9,,,93,07
93SH02345, 91101441,91,S1441,10,2,18,1,0,,2.0,2,0518,1042,110,138,9.4,62,3,,,TENDER,,93,42
93SH02346, 91101449,91,S1449,10,2,18,1,0,,2.0,1,0517,1320,101,137,9.3,58,5,,,,,93,42
93SH02347, 91101451,91,S1451,10,2,18,1,0,,2.0,5,0517,1633,117,137,8.1,62,3,,,,,93,07
93SH02348, 91101453,91,S1453,10,2,18,1,0,,2.0,5,0517,1546,116,137,8.7,62,3,,,,,93,42
93SH02349, 91101456,91,S1456,10,2,18,2,7,,2.0,3,0518,1418,128,138,8.7,64,2,31C,RED7,,,93,07
93SH02350, 91101458,91,S1458,10,2,18,1,0,,2.0,1,0517,1134,123,137,9.9,58,5,,,,,93,07
93SH02351, 91101459,91,S1459,10,2,18,A,0,2,2.0,1,0517,0905,170,137,11.0,62,3,,,,,93,07
93SH02352, 91101467,91,S1467,10,2,18,2,7,,2.0,3,0519,1609,128,139,7.5,60,4,34A,RED4,DRY93,,93,07
93SH02353, 91101470,91,S1470,10,2,18,1,0,,2.0,5,0519,1104,117,139,8.1,62,3,,,,,93,07
93SH02354, 91101476,91,S1476,10,1,18,,0,,2.0,M,0519,0906,161,139,12.3,62,3,,,CHK.FACE,67,93,07
93SH02355, 91101481,91,S1481,10,2,18,1,0,,2.0,1,0517,1325,134,137,8.8,60,4,,,,,93,42
93SH02356, 91101482,91,S1482,10,2,18,1,0,,2.0,1,0517,1203,136,137,10.5,58,5,,,,,93,42
93SH02357, 91101485,91,S1485,10,2,18,1,0,,2.0,2,0518,1202,122,138,8.6,60,4,,,,,93,42
93SH02358, 91101493,91,S1493,10,2,18,2,7,,2.0,3,0518,1444,142,138,8.6,62,3,32C,GRN2,,,93,07
93SH02359, 91101499,91,S1499,10,2,18,1,0,,2.0,1,0517,1450,127,137,7.5,60,4,,,,,93,42
93SH02360, 91101500,91,S1500,10,2,18,1,0,,2.0,1,0517,1442,122,137,8.8,60,4,,,,,93,42
93SH02361, 91101508,91,S1508,10,1,18,,0,,2.0,M,0519,0934,169,139,11.4,64,2,,,,62,93,07
93SH02362, 91101511,91,S1511,10,2,18,1,0,,2.0,5,0517,1522,114,137,7.7,60,4,,,,,93,07
93SH02363, 91101513,91,S1513,10,2,18,1,0,,2.0,1,0517,1134,127,137,8.6,64,2,,,THIN93,,93,07
93SH02364, 91101516,91,S1516,10,2,18,1,0,,2.0,1,0517,1205,156,137,8.4,62,3,,,,,93,07
93SH02365, 91101518,91,S1518,10,2,18,1,0,,2.0,5,0519,1030,130,139,7.1,64,2,,,,,93,07
93SH02366, 91101521,91,S1521,10,2,18,A,0,1,2.0,5,0518,1545,118,138,8.6,60,4,,,,,93,07
93SH02367, 91101522,91,S1522,10,2,18,1,0,,2.0,5,0517,1609,133,137,7.7,62,3,,,,,93,07
93SH02368, 91101524,91,S1524,10,1,18,,0,,2.0,M,0519,0921,193,139,13.9,64,2,,,,54,93,07
93SH02369, 91101528,91,S1528,10,2,18,2,7,,2.0,3,0518,1415,124,138,7.4,64,2,35A,RED5,,,93,07
93SH02370, 91101530,91,S1530,10,2,18,1,0,,2.0,2,0518,0902,136,138,7.8,62,3,,,HID.TEATS,,93,07
93SH02371, 91101531,91,S1531,10,2,18,2,7,,2.0,3,0518,1412,150,138,8.9,64,2,33,RED3,RET.PLACENTA,,93,07
93SH02372, 91101532,91,S1532,10,2,18,1,0,,2.0,1,0519,1200,168,139,9.7,62,3,,,,,93,07
93SH02373, 91101533,91,S1533,10,2,18,1,0,,2.0,5,0518,1519,119,138,8.2,64,2,,,,,93,07
