UID,ID,GRFL,FLWT,DAY,STM,CATEGORY,AGE
16SH01407,Z1225,7.4,74,43,CM,White Ewes,4.0
16SH01408,Z1259,8.2,82,44,SC,Mat. Smut Ram,4.0
16SH01409,Z1297,11.2,112,43,CM,White Ewes,4.0
16SH01410,Z1399,7.8,78,43,CM,White Ewes,4.0
16SH01411,Z1448,9.2,92,43,CM,White Ewes,4.0
16SH01412,Z1473,7.0,70,44,97,Suffolk Ewes,3.0
16SH01413,Z1475,3.6,36,44,97,Mat. Suf. Ram,3.0
16SH01414,Z1482,4.6,46,44,97,Suffolk Ewes,3.0
16SH01415,Z1488,4.0,40,44,97,Mat. Suf. Ram,3.0
16SH01416,Z1492,8.0,80,44,C3,Smut Ewes,3.0
16SH01417,Z1500,7.8,78,44,BL,Black Ewes,3.0
16SH01418,Z1510,3.8,38,44,97,Suffolk Ewes,3.0
16SH01419,Z1523,6.8,68,44,97,Suffolk Ewes,3.0
16SH01420,Z1524,5.6,56,44,97,Mat. Suf. Ram,3.0
16SH01421,Z1532,11.8,118,43,CM,White Ewes,3.0
16SH01422,Z1536,11.0,110,44,C3,,3.0
16SH01423,Z1549,5.4,54,44,97,Suffolk Ewes,3.0
16SH01424,Z1559,9.2,92,44,CS,Mat. Smut Ram,3.0
16SH01425,Z1566,6.6,66,44,S3,Smut Ewes,3.0
16SH01426,Z1575,8.4,84,44,BL,Black Ewes,3.0
16SH01427,Z1577,5.0,50,44,97,Suffolk Ewes,3.0
16SH01428,Z1580,9.8,98,44,C3,Smut Ewes,3.0
16SH01429,Z1583,2.4,24,44,97,Mat. Suf. Ram,3.0
16SH01430,Z1584,7.0,70,44,97,Suffolk Ewes,3.0
16SH01431,Z1585,4.2,42,44,97,Suffolk Ewes,3.0
16SH01432,Z1596,9.2,92,43,CM,White Ewes,3.0
16SH01433,Z1597,7.2,72,43,CM,White Ewes,3.0
16SH01434,Z1604,8.0,80,43,CM,White Ewes,3.0
16SH01435,Z1610,5.8,58,44,S3,Smut Ewes,3.0
16SH01436,Z1611,8.8,88,44,S3,Smut Ewes,3.0
16SH01437,Z1613,4.8,48,44,97,Suffolk Ewes,3.0
16SH01438,Z1614,8.8,88,44,TC,,3.0
16SH01439,Z1622,8.0,80,43,CM,White Ewes,3.0
16SH01440,Z1630,6.8,68,44,TS,Smut Ewes,3.0
16SH01441,Z1638,3.0,30,44,97,Suffolk Ewes,3.0
16SH01442,Z1639,13.2,132,44,TC,,3.0
16SH01443,Z1648,6.0,60,44,97,Suffolk Ewes,3.0
16SH01444,Z1650,13.2,132,44,CM,,3.0
16SH01445,Z1657,9.2,92,44,97,Suffolk Ewes,3.0
16SH01446,Z1663,9.9,99,44,TC,,3.0
16SH01447,Z1677,9.0,90,44,C3,Smut Ewes,3.0
16SH01448,Z1688,7.6,76,44,T3,Smut Ewes,3.0
16SH01449,Z1691,10.6,106,43,CM,White Ewes,3.0
16SH01450,Z1699,6.4,64,44,TS,Smut Ewes,3.0
16SH01451,Z1701,6.8,68,44,BL,Black Ewes,3.0
16SH01452,Z1730,5.0,50,44,97,Suffolk Ewes,3.0
16SH01453,Z1742,9.9,99,44,T3,,3.0
16SH01454,Z1746,11.0,110,44,TC,,3.0
16SH01455,Z1747,11.4,114,43,CM,White Ewes,3.0
16SH01456,Z1765,3.2,32,44,97,Mat. Suf. Ram,3.0
16SH01457,Z1766,3.8,38,44,97,Suffolk Ewes,3.0
16SH01458,Z1767,6.8,68,43,CM,White Ewes,3.0
16SH01459,Z1774,10.8,108,43,T3,Smut Ewes,3.0
16SH01460,Z1790,3.8,38,44,97,Suffolk Ewes,3.0
16SH01461,Z1807,6.6,66,44,C3,Smut Ewes,3.0
16SH01462,Z1814,8.2,82,44,C3,Smut Ewes,3.0
16SH01463,Z1823,10.0,100,44,CM,Mat. White Ram,3.0
16SH01464,Z1834,9.0,90,43,CM,White Ewes,3.0
16SH01465,Z2028,9.0,90,43,CM,White Ewes,3.0
16SH01466,Z2267,4.4,44,44,97,Suffolk Ewes,2.0
16SH01467,Z2274,8.8,88,44,TS,,2.0
16SH01468,Z2277,4.4,44,44,97,Suffolk Ewes,2.0
16SH01469,Z2278,6.4,64,44,97,Suffolk Ewes,2.0
16SH01470,Z2279,1.1,11,43,CM,White Ewes,2.0
16SH01471,Z2283,5.4,54,44,97,Suffolk Ewes,2.0
16SH01472,Z2294,8.6,86,43,CM,White Ewes,2.0
16SH01473,Z2306,8.2,82,44,97,Mat. Suf. Ram,2.0
16SH01474,Z2307,6.4,64,44,97,Suffolk Ewes,2.0
16SH01475,Z2318,10.8,108,43,CM,White Ewes,2.0
16SH01476,Z2321,5.0,50,44,97,Suffolk Ewes,2.0
16SH01477,Z2322,3.2,32,44,97,Suffolk Ewes,2.0
16SH01478,Z2336,8.4,84,44,BL,Black Ewes,2.0
16SH01479,Z2337,1.4,14,44,97,Suffolk Ewes,2.0
16SH01480,Z2346,4.6,46,44,97,Suffolk Ewes,2.0
16SH01481,Z2408,8.6,86,43,CM,White Ewes,2.0
16SH01482,Z2415,5.6,56,44,TS,Smut Ewes,2.0
16SH01483,Z2424,4.6,46,44,97,Suffolk Ewes,2.0
16SH01484,Z2428,10.8,108,43,CM,White Ewes,2.0
16SH01485,Z2430,7.4,74,44,BL,Black Ewes,2.0
16SH01486,Z2458,5.0,50,44,97,Mat. Suf. Ram,2.0
16SH01487,Z2459,4.4,44,44,97,Suffolk Ewes,2.0
16SH01488,Z2467,6.0,60,44,97,Suffolk Ewes,2.0
16SH01489,Z2472,6.6,66,44,97,Suffolk Ewes,2.0
16SH01490,Z2476,8.8,88,43,CM,White Ewes,2.0
16SH01491,Z2499,12.9,129,44,CM,,2.0
16SH01492,Z2530,7.2,72,43,CM,White Ewes,2.0
16SH01493,Z2544,8.8,88,44,CM,,2.0
16SH01494,Z2573,6.2,62,44,97,Suffolk Ewes,2.0
16SH01495,Z2574,4.4,44,44,97,Mat. Suf. Ram,2.0
16SH01496,Z2576,14.0,140,44,CM,,2.0
16SH01497,Z2584,6.2,62,44,97,Suffolk Ewes,2.0
16SH01498,Z2592,7.8,78,43,CM,White Ewes,2.0
16SH01499,Z2642,7.6,76,43,CM,White Ewes,2.0
16SH01500,Z2670,6.2,62,43,CM,White Ewes,2.0
16SH01501,Z2675,4.8,48,44,97,Pregnant Suf.,1.0
16SH01502,Z2676,4.0,40,44,97,Pregnant Suf.,1.0
16SH01503,Z2682,6.0,60,44,97,Suf. Ram Lamb,1.0
16SH01504,Z2684,5.8,58,44,BL,Open Black,1.0
16SH01505,Z2689,3.0,30,44,97,Pregnant Suf.,1.0
16SH01506,Z2695,7.4,74,44,CM,White Ram Lamb,1.0
16SH01507,Z2699,6.0,60,44,97,Open Suffolk,1.0
16SH01508,Z2702,4.2,42,44,97,Pregnant Suf.,1.0
16SH01509,Z2708,5.4,54,43,08,Open,1.0
16SH01510,Z2710,5.0,50,44,97,Pregnant Suf.,1.0
16SH01511,Z2723,3.8,38,44,97,Suf. Ram Lamb,1.0
16SH01512,Z2738,4.4,44,44,97,Pregnant Suf.,1.0
16SH01513,Z2739,7.6,76,43,01,Open,1.0
16SH01514,Z2740,5.2,52,43,01,Pregnant,1.0
16SH01515,Z2747,4.2,42,44,97,Suf. Ram Lamb,1.0
16SH01516,Z2748,4.8,48,44,97,Suf. Ram Lamb,1.0
16SH01517,Z2749,5.2,52,43,08,Open,1.0
16SH01518,Z2762,3.6,36,44,97,Pregnant Suf.,1.0
16SH01519,Z2763,4.0,40,44,97,Pregnant Suf.,1.0
16SH01520,Z2764,3.0,30,44,97,Suf. Ram Lamb,1.0
16SH01521,Z2765,3.2,32,44,97,Suf. Ram Lamb,1.0
16SH01522,Z2769,5.4,54,43,08,Open,1.0
16SH01523,Z2771,7.4,74,43,08,Open,1.0
16SH01524,Z2775,2.8,28,44,97,Suf. Ram Lamb,1.0
16SH01525,Z2776,3.6,36,44,97,Pregnant Suf.,1.0
16SH01526,Z2778,7.0,70,43,08,Open,1.0
16SH01527,Z2785,4.0,40,44,97,Open Suffolk,1.0
16SH01528,Z2791,2.2,22,44,97,Suf. Ram Lamb,1.0
16SH01529,Z2792,2.4,24,44,97,Open Suffolk,1.0
16SH01530,Z2797,3.2,32,44,97,Suf. Ram Lamb,1.0
16SH01531,Z2799,5.2,52,44,BL,Pregnant Black,1.0
16SH01532,Z2805,5.8,58,43,08,Pregnant,1.0
16SH01533,Z2817,5.4,54,43,08,Open,1.0
16SH01534,Z2820,11.4,114,43,01,Pregnant,1.0
16SH01535,Z2825,4.2,42,44,97,Pregnant Suf.,1.0
16SH01536,Z2826,3.8,38,44,97,Suf. Ram Lamb,1.0
16SH01537,Z2831,3.4,34,44,97,Pregnant Suf.,1.0
16SH01538,Z2832,5.2,52,43,08,Open,1.0
16SH01539,Z2834,10.2,102,43,01,Pregnant,1.0
16SH01540,Z2838,3.0,30,44,97,Suf. Ram Lamb,1.0
16SH01541,Z2849,7.2,72,43,01,Pregnant,1.0
16SH01542,Z2853,7.2,72,43,01,Open,1.0
16SH01543,Z2857,9.6,96,43,08,Pregnant,1.0
16SH01544,Z2859,4.2,42,44,97,Open,1.0
16SH01545,Z2864,3.6,36,44,97,Pregnant Suf.,1.0
16SH01546,Z2871,6.8,68,43,01,Pregnant,1.0
16SH01547,Z2874,7.2,72,43,08,Pregnant,1.0
16SH01548,Z2879,3.6,36,44,97,Pregnant Suf.,1.0
16SH01549,Z2885,6.6,66,44,97,Open Suffolk,1.0
16SH01550,Z2886,4.8,48,44,97,Pregnant Suf.,1.0
16SH01551,Z2892,7.6,76,43,08,Open,1.0
16SH01552,Z2893,5.2,52,43,01,Open,1.0
16SH01553,Z2894,8.2,82,43,01,Pregnant,1.0
16SH01554,Z2906,5.2,52,43,08,Open,1.0
16SH01555,Z2907,4.4,44,44,97,Pregnant Suf.,1.0
16SH01556,Z2908,4.2,42,44,97,Pregnant Suf.,1.0
16SH01557,Z2915,3.8,38,44,97,Pregnant Suf.,1.0
16SH01558,Z2930,3.0,30,44,97,Suf. Ram Lamb,1.0
16SH01559,Z2933,4.6,46,44,BL,Pregnant Black,1.0
16SH01560,Z2937,4.8,48,44,97,Pregnant Suf.,1.0
16SH01561,Z2938,5.4,54,44,97,Pregnant Suf.,1.0
16SH01562,Z2941,3.2,32,44,97,Suf. Ram Lamb,1.0
16SH01563,Z2944,7.0,70,43,08,Open,1.0
16SH01564,Z2945,4.0,40,44,97,Suf. Ram Lamb,1.0
16SH01565,Z2948,9.2,92,43,01,Pregnant,1.0
16SH01566,Z2949,4.4,44,44,97,Suf. Ram Lamb,1.0
16SH01567,Z2951,4.4,44,44,97,Pregnant Suf.,1.0
16SH01568,Z2958,5.4,54,44,BL,Open Black,1.0
16SH01569,Z2971,4.2,42,44,97,Pregnant Suf.,1.0
16SH01570,Z2972,3.0,30,44,97,Suf. Ram Lamb,1.0
16SH01571,Z2973,4.6,46,44,97,Pregnant Suf.,1.0
16SH01572,Z2974,4.6,46,44,97,Pregnant Suf.,1.0
16SH01573,Z2975,4.4,44,44,97,Pregnant Suf.,1.0
16SH01574,Z2980,5.4,54,44,97,Open Suffolk,1.0
16SH01575,Z2995,6.2,62,44,BL,Pregnant Black,1.0
16SH01576,Z3004,8.4,84,43,01,Pregnant,1.0
16SH01577,Z3007,5.8,58,44,BL,Open Black,1.0
16SH01578,Z3009,6.6,66,43,08,Pregnant,1.0
16SH01579,Z3064,6.6,66,43,01,Open,1.0
16SH01580,Z3081,8.0,80,43,01,Open,1.0
16SH01581,Z3083,8.8,88,43,01,,1.0
16SH01582,Z3153,8.4,84,43,01,Pregnant,1.0
16SH01583,Z3202,5.6,56,44,97,Mat. Suf. Ram,2.0
16SH01584,Z3203,1.6,16,44,97,Mat. Suf. Ram,2.0
16SH01585,Z3204,12.1,121,44,SM,,2.0
16SH01586,Z3205,5.5,55,44,SM,,2.0
16SH01587,Z3206,15.4,154,44,07,,2.0
16SH01588,Z3207,8.8,88,44,SM,,2.0
16SH01589,Z3208,2.8,28,44,97,Mat. Suf. Ram,2.0
16SH01590,Z3209,7.7,77,44,SM,,2.0
16SH01591,Z3210,3.0,30,44,97,Mat. Suf. Ram,2.0
16SH01592,Z3211,3.2,32,44,97,Mat. Suf. Ram,2.0
16SH01593,Z3212,6.6,66,44,SM,,2.0
16SH01594,Z3213,7.7,77,44,SM,,2.0
16SH01595,Z3215,1.8,18,44,97,Mat. Suf. Ram,2.0
16SH01596,Z3216,7.7,77,44,SM,,2.0
16SH01597,Z3217,9.9,99,44,SM,,2.0
