UID,ID,SEX,FLWT,GRFL,DAY,STM,RMK
18SH01996,Z3634,1,78,7.8,45,SY,"3RD, Scurs"
18SH01997,Z3636,2,44,4.4,45,97,NICE LAMB
18SH01998,Z3656,2,58,5.8,45,97,2ND
18SH01999,Z3663,2,58,5.8,45,97,.
18SH02000,Z3681,2,44,4.4,45,97,1ST
18SH02001,Z3686,2,88,8.8,43,08,2ND
18SH02002,Z3688,1,121,12.1,45,BL,1ST
18SH02003,Z3740,2,88,8.8,43,01,1ST
18SH02004,Z3741,2,122,12.2,44,01,2ND
18SH02005,Z3749,2,128,12.8,43,08,1ST
18SH02006,Z3756,2,100,10.0,44,01,1ST
18SH02007,Z3762,2,92,9.2,44,01,1ST.SCRS
18SH02008,Z3792,2,66,6.6,45,SY,1ST
18SH02009,Z3793,2,66,6.6,45,SY,2ND
18SH02010,Z3797,2,96,9.6,43,08,1ST
18SH02011,Z3798,2,120,12.0,43,08,2ND
18SH02012,Z3800,2,64,6.4,45,SY,1ST.SCRS
18SH02013,Z3801,2,78,7.8,45,SY,2ND.TAIL.INJR
18SH02014,Z3811,2,134,13.4,44,08,2ND
18SH02015,Z3814,2,46,4.6,45,97,.
18SH02016,Z3818,2,118,11.8,44,08,2ND
18SH02017,Z3822,2,124,12.4,43,08,1ST
18SH02018,Z3823,2,150,15.0,44,08,2ND
18SH02019,Z3833,2,98,9.8,43,08,.
18SH02020,Z3849,2,80,8.0,45,S3,ForSync
18SH02021,Z3855,2,100,10.0,45,SY,1ST.50BRN
18SH02022,Z3856,1,80,8.0,45,SY,2ND
18SH02023,Z3860,2,132,13.2,44,01,2ND.SCOURS
18SH02024,Z3862,2,106,10.6,43,01,1ST
18SH02025,Z3865,2,58,5.8,45,00,ForSync
18SH02026,Z3868,2,134,13.4,43,08,1ST.P
18SH02027,Z3906,2,92,9.2,43,08,1ST.SCRS
18SH02028,Z3925,2,114,11.4,43,01,1ST
18SH02029,Z3927,2,98,9.8,43,01,1ST.H
18SH02030,Z3929,2,112,11.2,43,01,2ND
18SH02031,Z3936,2,116,11.6,44,08,2ND.H
18SH02032,Z3949,2,84,8.4,44,02,ForSync
18SH02033,Z3951,2,120,12.0,44,01,1ST
18SH02034,Z3952,2,126,12.6,44,01,2ND
18SH02035,Z3962,2,74,7.4,45,SY,ForSync
18SH02036,Z3965,2,102,10.2,43,01,1ST
18SH02037,Z3966,2,70,7.0,45,20,ForSync
18SH02038,Z3971,1,30,3.0,45,97,1ST.PNEU
18SH02039,Z3978,2,52,5.2,45,80,ForSync
18SH02040,Z3992,2,78,7.8,45,00,ForSync
18SH02041,Z4008,2,82,8.2,45,20,ForSync
18SH02042,Z4013,2,64,6.4,43,07,1ST.H
18SH02043,Z4014,2,60,6.0,45,80,ForSync
18SH02044,Z4022,2,80,8.0,44,02,ForSync
18SH02045,Z4037,2,88,8.8,45,20,ForSync
18SH02046,Z4070,2,136,13.6,44,00,ForSync
18SH02047,Z4086,1,34,3.4,45,97,U of I 453/04
18SH02048,Z4088,2,66,6.6,45,97,Kitzan
18SH02049,Z4089,2,66,6.6,45,97,Kitzan
18SH02050,Z4090,2,56,5.6,45,97,Kitzan
18SH02051,Z4091,2,58,5.8,45,97,Kitzan
18SH02052,Z4092,2,60,6.0,45,97,Kitzan
18SH02053,Z4093,2,82,8.2,45,97,Abortion
18SH02054,Z4095,2,44,4.4,45,97,Kitzan
18SH02055,Z4096,2,68,6.8,45,97,Kitzan
18SH02056,Z4097,2,58,5.8,45,97,Kitzan
18SH02057,Z4098,2,36,3.6,45,97,Kitzan
18SH02058,Z4099,1,72,7.2,45,SM,Cindy Wolf
18SH02059,Z4101,1,48,4.8,45,97,Schultz
18SH02060,Z4102,1,74,7.4,45,97,Schultz
18SH02061,Z4104,1,90,9.0,45,SM,Cindy Wolf
18SH02062,Z4105,1,90,9.0,45,SM,"Cindy Wolf,SC"
18SH02063,Z4106,1,52,5.2,45,SM,"Cindy Wolf,SC"
18SH02064,Z4110,1,72,7.2,45,TS,HornMidHead
18SH02065,Z4111,2,50,5.0,45,97,Jarvis
18SH02066,Z4113,2,62,6.2,45,97,Jarvis
18SH02067,Z4114,2,66,6.6,45,97,Mummy?
18SH02068,Z4115,2,72,7.2,45,97,Jarvis
18SH02069,Z4116,2,56,5.6,45,97,Jarvis
18SH02070,Z4117,2,68,6.8,45,97,Jarvis
18SH02071,Z4118,2,48,4.8,45,97,Jarvis
18SH02072,Z4119,2,72,7.2,45,97,Jarvis
18SH02073,Z4120,2,76,7.6,45,97,Jarvis
18SH02074,Z4121,2,64,6.4,45,97,Jarvis
18SH02075,Z4122,2,76,7.6,45,97,Jarvis
18SH02076,Z4123,2,70,7.0,45,97,Jarvis
18SH02077,Z4124,2,54,5.4,45,97,Jarvis
18SH02078,Z4125,2,68,6.8,45,97,Jarvis
18SH02079,Z4126,2,44,4.4,45,97,Jarvis
18SH02080,Z4127,2,46,4.6,45,97,Jarvis
18SH02081,Z4128,2,92,9.2,45,97,Jarvis
18SH02082,Z4129,2,104,10.4,44,00,RAM.LAMB.SIRE
18SH02083,Z4132,2,102,10.2,44,00,ForSync
18SH02084,Z4133,2,94,9.4,44,00,ForSync
18SH02085,Z4139,2,76,7.6,44,00,ForSync
18SH02086,Z4142,2,82,8.2,44,00,DoubleSync
18SH02087,Z4152,2,82,8.2,44,00,ForSync
18SH02088,Z4153,2,98,9.8,44,00,ForSync
18SH02089,Z4156,2,102,10.2,44,00,ForSync
18SH02090,Z4157,2,80,8.0,44,00,ForSync
18SH02091,Z4165,2,74,7.4,45,83,ForSync
18SH02092,Z4168,2,78,7.8,45,S3,ForSync
18SH02093,Z4169,2,66,6.6,45,S3,ForSync
18SH02094,Z4173,2,66,6.6,45,83,ForSync
18SH02095,Z4189,2,56,5.6,45,S3,ForSync
18SH02096,Z4193,2,56,5.6,45,00,ForSync
18SH02097,Z4203,2,60,6.0,45,00,ForSync
18SH02098,Z4213,2,56,5.6,45,00,ForSync
18SH02099,Z4228,2,60,6.0,45,97,.
18SH02100,Z4230,2,58,5.8,45,20,ForSync
18SH02101,Z4236,2,32,3.2,45,97,.
18SH02102,Z4239,2,62,6.2,45,10,DoubleSync
18SH02103,Z4240,1,28,2.8,45,97,R. scur
18SH02104,Z4241,1,46,4.6,45,97,Sl. over
18SH02105,Z4248,2,62,6.2,45,CT,10GR
18SH02106,Z4249,2,54,5.4,45,CT,25GR
18SH02107,Z4255,2,52,5.2,45,97,Scours
18SH02108,Z4256,2,84,8.4,44,00,ForSync
18SH02109,Z4259,2,74,7.4,45,CT,05BL
18SH02110,Z4261,2,56,5.6,45,97,.
18SH02111,Z4263,2,44,4.4,45,97,AbscessLF>Lam
18SH02112,Z4270,2,99,9.9,45,BL,.
18SH02113,Z4277,1,64,6.4,45,97,OldInjuryRF
18SH02114,Z4282,1,54,5.4,45,97,Scurs
18SH02115,Z4285,2,44,4.4,45,97,.
18SH02116,Z4286,2,55,5.5,45,BL,ALL BLK
18SH02117,Z4287,2,77,7.7,45,BL,.
18SH02118,Z4288,1,58,5.8,45,97,.
18SH02119,Z4299,2,48,4.8,45,97,.
18SH02120,Z4301,2,44,4.4,45,BL,.
18SH02121,Z4302,2,77,7.7,45,BL,.
18SH02122,Z4305,1,70,7.0,45,CT,Sl.Over
18SH02123,Z4306,2,64,6.4,45,CT,50BLK
18SH02124,Z4307,2,60,6.0,45,CT,10TAN
18SH02125,Z4312,2,58,5.8,45,SY,80BRN
18SH02126,Z4313,2,64,6.4,45,SY,.
18SH02127,Z4315,1,50,5.0,45,97,Sl. over
18SH02128,Z4330,2,86,8.6,44,LT,ForSync
18SH02129,Z4341,2,48,4.8,45,SY,.
18SH02130,Z4342,2,70,7.0,45,LR,DoubleSync
18SH02131,Z4344,1,70,7.0,45,SY,.
18SH02132,Z4345,1,86,8.6,45,SY,Scurs
18SH02133,Z4351,2,44,4.4,45,97,Scours
18SH02134,Z4352,2,58,5.8,45,97,.
18SH02135,Z4363,2,54,5.4,45,97,.
18SH02136,Z4364,1,34,3.4,45,97,SlOverButNice
18SH02137,Z4377,2,70,7.0,44,02,.
18SH02138,Z4381,2,88,8.8,44,08,.
18SH02139,Z4382,1,34,3.4,45,97,Nice!
18SH02140,Z4385,2,54,5.4,45,80,DoubleSync
18SH02141,Z4399,1,78,7.8,45,SY,Scurs
18SH02142,Z4404,2,56,5.6,45,80,DoubleSync
18SH02143,Z4415,2,52,5.2,45,10,ForSync
18SH02144,Z4423,1,48,4.8,45,97,NICE.Fx.RF
18SH02145,Z4424,1,64,6.4,45,97,.
18SH02146,Z4426,2,64,6.4,45,97,2ND
18SH02147,Z4434,2,80,8.0,45,10,DoubleSync
18SH02148,Z4439,1,56,5.6,45,97,Scurs
18SH02149,Z4441,1,64,6.4,45,CT,Sl.Underbite
18SH02150,Z4444,1,88,8.8,45,02,Sl.Underbite
18SH02151,Z4448,2,77,7.7,45,BL,.
18SH02152,Z4449,2,99,9.9,45,BL,.
18SH02153,Z4454,2,56,5.6,44,XR,.
18SH02154,Z4458,1,38,3.8,45,97,EyeNoseDischa
18SH02155,Z4464,1,50,5.0,45,97,Scurs
18SH02156,Z4468,1,48,4.8,45,97,Buttons
18SH02157,Z4469,2,98,9.8,44,08,.
18SH02158,Z4479,2,70,7.0,45,CT,.
18SH02159,Z4488,2,68,6.8,45,CT,.
18SH02160,Z4489,1,94,9.4,45,CT,Scurs
18SH02161,Z4494,1,42,4.2,45,97,Scurs
18SH02162,Z4495,2,48,4.8,45,97,.
18SH02163,Z4497,2,74,7.4,44,XR,ForSync
18SH02164,Z4498,1,48,4.8,45,97,Sl. Over
18SH02165,Z4499,1,44,4.4,45,97,Sl. Under
18SH02166,Z4507,2,74,7.4,45,CT,.
18SH02167,Z4510,1,66,6.6,45,CT,Scurs
18SH02168,Z4519,1,68,6.8,45,CT,Scurs
18SH02169,Z4531,2,58,5.8,45,00,ForSync
18SH02170,Z4532,2,30,3.0,45,97,.
18SH02171,Z4533,1,56,5.6,45,SY,Scurs
18SH02172,Z4534,2,68,6.8,45,SY,.
18SH02173,Z4537,2,56,5.6,44,01,HAIRY
18SH02174,Z4545,1,80,8.0,45,08,Buttons
18SH02175,Z4552,1,66,6.6,45,97,R. scur
18SH02176,Z4553,2,78,7.8,44,08,H.
18SH02177,Z4555,1,90,9.0,45,08,RFToeAbscess
18SH02178,Z4556,2,48,4.8,45,97,.
18SH02179,Z4557,1,54,5.4,45,SY,Sl. over
18SH02180,Z4558,2,40,4.0,45,SY,90BRN
18SH02181,Z4561,2,38,3.8,45,97,.
18SH02182,Z4568,2,80,8.0,44,02,HAIRY
18SH02183,Z4581,2,26,2.6,45,97,.
18SH02184,Z4584,2,84,8.4,44,01,BRN.SHOULDERS
18SH02185,Z4599,2,64,6.4,45,CT,.
18SH02186,Z4600,1,60,6.0,45,SY,ScursSl.Under
18SH02187,Z4601,1,62,6.2,45,SY,.
18SH02188,Z4603,1,60,6.0,45,97,Sl. over
18SH02189,Z4606,1,66,6.6,45,97,.
18SH02190,Z4610,1,34,3.4,45,97,Scurs
18SH02191,Z4611,2,44,4.4,45,97,.
18SH02192,Z4629,2,58,5.8,45,97,.
18SH02193,Z4633,2,26,2.6,45,97,.
18SH02194,Z4635,2,74,7.4,44,XT,DoubleSync
18SH02195,Z4637,2,68,6.8,45,XT,DoubleSync
18SH02196,Z4650,2,80,8.0,44,08,NICE LAMB
18SH02197,Z4662,1,70,7.0,45,97,Scurs
18SH02198,Z4663,2,64,6.4,45,LR,.
18SH02199,Z4664,2,46,4.6,45,97,.
18SH02200,Z4667,1,34,3.4,45,97,Scurs
18SH02201,Z4672,2,68,6.8,45,10,DoubleSync
18SH02202,Z4673,2,72,7.2,45,01,.
18SH02203,Z4675,2,86,8.6,44,08,.
18SH02204,Z4676,2,44,4.4,45,97,.
18SH02205,Z4686,2,60,6.0,45,SY,.
18SH02206,Z4690,2,50,5.0,45,97,.
18SH02207,Z4691,1,42,4.2,45,97,LameLF
18SH02208,Z4697,2,60,6.0,44,08,.
18SH02209,Z4698,2,50,5.0,45,97,.
18SH02210,Z4699,2,72,7.2,45,LT,DoubleSync
18SH02211,Z4701,2,76,7.6,45,10,DoubleSync
18SH02212,Z4705,2,68,6.8,45,LR,DoubleSync
18SH02213,Z4708,2,54,5.4,44,07,.
18SH02214,Z4714,1,60,6.0,45,CT,Scurs
18SH02215,Z4727,2,77,7.7,45,BL,.
18SH02216,Z4735,2,38,3.8,45,97,.
18SH02217,Z4736,2,74,7.4,45,LT,ForSync
18SH02218,Z4737,2,86,8.6,44,01,.
18SH02219,Z4742,2,76,7.6,45,01,.
18SH02220,Z4743,2,74,7.4,44,01,Scours
18SH02221,Z4746,2,64,6.4,44,LR,.
18SH02222,Z4749,2,74,7.4,44,01,.
18SH02223,Z4752,2,40,4.0,45,97,.
18SH02224,Z4753,1,54,5.4,45,97,Sl. Over
18SH02225,Z4763,1,36,3.6,45,97,Scurs
18SH02226,Z4768,1,40,4.0,45,CT,Sl. over
18SH02227,Z4773,1,82,8.2,45,08,.
18SH02228,Z4778,2,62,6.2,45,CT,.
18SH02229,Z4779,1,48,4.8,45,CT,Scurs
18SH02230,Z4784,2,58,5.8,45,97,.
18SH02231,Z4788,2,84,8.4,45,20,DoubleSync
18SH02232,Z4793,2,58,5.8,45,97,.
18SH02233,Z4807,2,64,6.4,44,08,.
18SH02234,Z4813,2,54,5.4,44,LT,H.P
18SH02235,Z4814,1,44,4.4,45,97,Scurs
18SH02236,Z4819,2,102,10.2,44,08,HAIRY
18SH02237,Z4822,2,80,8.0,44,02,HAIRY
18SH02238,Z4828,2,52,5.2,45,97,.
18SH02239,Z4829,2,74,7.4,45,01,H.
18SH02240,Z4830,2,74,7.4,44,01,HAIRY
18SH02241,Z4832,2,74,7.4,44,XR,DoubleSync
18SH02242,Z4834,2,46,4.6,45,97,.
18SH02243,Z4836,2,60,6.0,45,20,DoubleSync
18SH02244,Z4840,1,86,8.6,45,07,.
18SH02245,Z4852,1,84,8.4,45,08,.
18SH02246,Z4867,1,66,6.6,45,SY,70BRN
18SH02247,Z4868,2,46,4.6,45,97,.
18SH02248,Z4869,1,88,8.8,45,01,PINK
18SH02249,Z4870,1,68,6.8,45,01,.
18SH02250,Z4871,2,70,7.0,44,01,HAIRY
18SH02251,Z4874,2,82,8.2,44,02,.
18SH02252,Z4875,2,54,5.4,44,02,PINK
18SH02253,Z4877,2,68,6.8,44,01,.
18SH02254,Z4882,2,70,7.0,44,01,1ST
18SH02255,Z4889,2,44,4.4,45,97,.
18SH02256,Z4898,2,52,5.2,45,CT,.
18SH02257,Z4900,2,48,4.8,45,CT,.
18SH02258,Z4901,2,66,6.6,45,BL,.
18SH02259,Z4904,2,52,5.2,45,97,.
18SH02260,Z4907,2,70,7.0,44,01,.
18SH02261,Z4908,2,70,7.0,44,01,.
18SH02262,Z4912,1,76,7.6,45,01,.
18SH02263,Z4913,1,78,7.8,45,01,R.Eye.Ulcer
18SH02264,Z4919,2,80,8.0,44,01,.
18SH02265,Z4920,1,86,8.6,45,01,.
18SH02266,Z4924,2,78,7.8,44,02,.
18SH02267,Z4928,2,50,5.0,45,20,DoubleSync
18SH02268,Z4937,2,72,7.2,44,01,1ST
18SH02269,Z4938,2,60,6.0,44,01,2ND
18SH02270,Z4953,2,70,7.0,44,08,.
18SH02271,Z4956,2,52,5.2,44,01,.
18SH02272,Z4963,1,52,5.2,45,SY,LFLameTx
18SH02273,Z4967,2,70,7.0,44,01,.
18SH02274,Z4969,2,78,7.8,45,01,.
18SH02275,Z4974,2,62,6.2,44,02,1ST
18SH02276,Z4983,2,32,3.2,45,97,.
18SH02277,Z4984,2,66,6.6,44,LR,ForSync
18SH02278,Z5001,2,34,3.4,45,97,.
18SH02279,Z5010,2,58,5.8,44,XT,.
18SH02280,Z5011,2,62,6.2,44,XT,1ST
18SH02281,Z5016,2,62,6.2,44,08,2ND.BACKWARDS
18SH02282,Z5029,2,88,8.8,45,BL,.
18SH02283,Z5034,2,72,7.2,45,08,HAIRY
18SH02284,Z5038,2,36,3.6,45,97,.
18SH02285,Z5039,1,28,2.8,45,97,.
18SH02286,Z5040,2,74,7.4,44,08,.
18SH02287,Z5042,2,58,5.8,44,08,.
18SH02288,Z5047,2,56,5.6,45,10,DoubleSync
18SH02289,Z5055,2,56,5.6,45,00,ForSync
18SH02290,Z5057,2,70,7.0,45,XR,DoubleSync
18SH02291,Z5060,1,74,7.4,45,SY,Sl. over
18SH02292,Z5061,2,74,7.4,45,SY,60BL.CornUlce
18SH02293,Z5062,2,70,7.0,44,01,HAIRY
18SH02294,Z5063,2,68,6.8,44,01,.
18SH02295,Z5077,2,62,6.2,44,LR,.
18SH02296,Z5080,2,72,7.2,45,XR,.
18SH02297,Z5084,1,54,5.4,45,SY,.
18SH02298,Z5100,2,56,5.6,44,XR,DoubleSync
18SH02299,Z5114,2,56,5.6,44,00,DoubleSync
18SH02300,Z5129,2,56,5.6,45,10,DoubleSync
18SH02301,Z5138,2,64,6.4,45,20,DoubleSync
18SH02302,Z5146,2,60,6.0,45,80,DoubleSync
18SH02303,Z5152,2,64,6.4,44,XR,.
18SH02304,Z5160,1,38,3.8,45,TS,Virginia Tech
18SH02305,Z5161,1,66,6.6,45,TS,Virginia Tech
18SH02306,Z5162,1,24,2.4,45,97,CulhamStevens
18SH02307,Z5163,1,36,3.6,45,97,Virginia Tech
18SH02308,Z5165,1,60,6.0,45,TS,Virginia Tech
18SH02309,Z5166,1,76,7.6,45,SM,Cindy Wolf
18SH02310,Z5167,1,62,6.2,45,SM,Cindy Wolf
18SH02311,Z5168,1,34,3.4,45,97,Virginia Tech
18SH02312,Z5169,1,70,7.0,45,SM,Cindy Wolf
