UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,VACC,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
04LA00101,04,90035,09,88,16P,A9442,04,5.0,5,30,30,1,0,n,C,033004,90,9,3,1,10.0,1,1,H0776,05,82,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,78,,0.0,0,1,2004-03-30,0.043,3
04LA00102,04,90035,09,88,16P,A9442,04,5.0,5,30,30,1,0,n,C,033004,90,9,3,2,8.6,1,1,H0777,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,72,,0.0,0,1,2004-03-30,0.043,3
04LA00103,04,90035,09,88,16P,A9442,04,5.0,5,30,30,1,0,n,C,033004,90,9,3,3,8.5,1,1,H0778,05,82,30,3,90,93,,8,,,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-30,0.043,3
04LA00104,04,A5434,04,82,04P,A9232,04,6.0,6,30,30,1,0,n,W,033004,90,8,4,2,10.1,1,1,H0779,05,83,30,,0,,,,,HAIRY,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,87,,0.0,0,1,2004-03-30,0.048,2
04LA00105,04,A5434,04,82,04P,A9232,04,6.0,6,30,30,1,0,n,W,033004,90,8,4,2,9.6,1,1,H0780,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,78,,0.0,0,1,2004-03-30,0.048,2
04LA00106,04,A4700,04,73,04P,A9232,04,6.5,6,30,30,1,0,n,W,033004,90,9,4,1,10.4,1,1,H0781,05,83,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,95,,0.0,0,1,2004-03-30,0.035,3
04LA00107,04,A4700,04,73,04P,A9232,04,6.5,6,30,30,1,0,n,W,033004,90,9,4,1,8.6,1,1,H0782,05,83,30,7,222,97,,,,,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-30,0.035,3
04LA00108,04,A4700,04,73,04P,A9232,04,6.5,6,30,30,1,0,n,W,033004,90,9,4,2,3.7,1,1,,,83,30,1,90,44,,,,,1,1,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,1,2004-03-30,0.035,3
04LA00109,04,T9077,44,41,62,T5505,44,2.0,2,02,02,1,7,n,S,033004,90,5,3,1,12.0,1,1,T9792,44,48,02,,0,,,,THIN + POOR,,1,1,..,SPG,J,1,none,,1,1,1,1,1,1.0,97,,76.0,160,S,2004-03-30,0.039,1
04LA00110,04,A7177,04,82,14P,A9963,04,4.0,4,30,30,1,0,n,C,033004,90,9,3,2,7.6,1,1,H0783,05,82,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,69,,0.0,0,1,2004-03-30,0.07,3
04LA00111,04,A7177,04,82,14P,A9963,04,4.0,4,30,30,1,0,n,C,033004,90,9,3,2,7.3,1,1,H0784,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,56,,0.0,0,1,2004-03-30,0.07,3
04LA00112,04,A7177,04,82,14P,A9963,04,4.0,4,30,30,1,0,n,C,033004,90,9,3,3,7.4,1,1,H0785,05,82,30,3,91,93,,8,,,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-30,0.07,3
04LA00113,04,T8310,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,033004,90,8,3,2,7.8,1,1,T9793,44,ID,02,3,103,93,,8,FLTS,"ENTROPION,LOST",1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,5,2004-03-30,0.003,2
04LA00114,04,T8310,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,033004,90,8,3,2,6.8,1,1,T9794,44,ID,02,3,96,93,,8,,LOST,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,5,2004-03-30,0.003,2
04LA00115,04,T8254,44,41,45T,T8907,44,4.0,4,02,02,1,0,n,M,033004,90,9,3,2,7.7,1,1,T9795,44,48,02,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,65,,0.0,0,1,2004-03-30,0.055,3
04LA00116,04,T8254,44,41,45T,T8907,44,4.0,4,02,02,1,0,n,M,033004,90,9,3,1,11.4,1,1,T9796,44,48,02,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,92,,0.0,0,1,2004-03-30,0.055,3
04LA00117,04,T8254,44,41,45T,T8907,44,4.0,4,02,02,1,0,n,M,033004,90,9,3,2,8.9,1,1,T9797,44,48,02,6,90,46,,,,46,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-30,0.055,3
04LA00118,04,Z9669,81,00,e.0,Z0000,81,1.0,1,31,97,4,0,y,X,033004,90,5,3,2,12.8,5,1,X0876,82,00,81,,0,,,,,NICE LAMB,3,2,..,.,J,1,none,,1,1,1,1,1,1.0,89,,0.0,0,1,2004-03-30,0.0,1
04LA00119,04,A8695,04,84,02P,A8647,04,3.0,3,30,30,1,0,n,W,033004,90,9,3,2,5.3,1,1,H0786,05,83,30,6,97,86,,8,THIN,PARESIS@REAR,2,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,1,2004-03-30,0.053,3
04LA00120,04,A8695,04,84,02P,A8647,04,3.0,3,30,30,1,0,n,W,033004,90,9,3,3,7.9,1,1,H0787,05,83,30,,0,,,,,HAIRY,2,1,..,.,J,2,none,,0,0,0,1,1,1.0,76,,0.0,0,1,2004-03-30,0.053,3
04LA00121,04,A8695,04,84,02P,A8647,04,3.0,3,30,30,1,0,n,W,033004,90,9,3,3,7.7,1,1,H0788,05,83,30,,0,,,,,HAIRY,2,1,..,.,J,3,none,,0,0,0,1,1,1.0,79,,0.0,0,1,2004-03-30,0.053,3
04LA00122,04,A5473,04,81,26P,A7896,04,6.0,6,30,30,1,0,n,C,033004,90,8,3,2,5.6,1,1,H0789,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,71,,0.0,0,1,2004-03-30,0.035,2
04LA00123,04,A5473,04,81,26P,A7896,04,6.0,6,30,30,1,0,n,C,033004,90,8,3,1,9.7,1,1,H0790,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,87,,0.0,0,1,2004-03-30,0.035,2
04LA00124,04,T5858,44,41,45T,T8907,44,7.0,7,02,02,1,0,n,M,033004,90,5,3,1,11.9,1,1,T9798,44,48,02,,0,,,,SW.BAG,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,102,,0.0,0,1,2004-03-30,0.082,1
04LA00125,04,A5405,04,82,25P,A9911,04,6.0,6,30,30,1,0,n,C,033004,90,9,4,1,8.7,1,1,H0791,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,75,,0.0,0,1,2004-03-30,0.045,3
04LA00126,04,A5405,04,82,25P,A9911,04,6.0,6,30,30,1,0,n,C,033004,90,9,4,1,8.2,1,1,H0792,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,88,,0.0,0,1,2004-03-30,0.045,3
04LA00127,04,A5405,04,82,25P,A9911,04,6.0,6,30,30,1,0,n,C,033004,90,9,4,2,8.1,1,1,H0793,05,82,30,,0,,A4762,-,,,1,1,..,.,J,3,none,,0,0,0,1,1,0.5,80,,0.0,0,1,2004-03-30,0.045,3
04LA00128,04,S9231,10,11,33R,R2746,11,6.0,6,07,43,1,0,n,M,033004,90,8,4,1,10.0,1,1,R4244,11,18,07,6,161,15,,,THIN,RUN OVER,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-03-30,0.017,2
04LA00129,04,S9231,10,11,33R,R2746,11,6.0,6,07,43,1,0,n,M,033004,90,8,4,2,9.9,1,1,R4245,11,18,07,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,86,,0.0,0,1,2004-03-30,0.017,2
04LA00130,04,A9034,04,84,21P,A9890,04,2.0,2,30,30,1,0,n,C,033004,90,9,3,1,6.9,1,1,H0794,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,79,,0.0,0,1,2004-03-30,0.075,3
04LA00131,04,A9034,04,84,21P,A9890,04,2.0,2,30,30,1,0,n,C,033004,90,9,3,1,8.1,1,1,H0795,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,92,,0.0,0,1,2004-03-30,0.075,3
04LA00132,04,A9034,04,84,21P,A9890,04,2.0,2,30,30,1,0,n,C,033004,90,9,3,3,4.8,1,1,H0796,05,82,30,3,94,93,,8,,RAT,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-30,0.075,3
04LA00133,04,A4762,04,73,26P,A7896,04,6.5,6,30,30,1,0,n,C,033004,90,2,3,.,0.0,.,.,,,82,30,0,90,27,H0793,+,,,1,1,..,.,J,1,none,,1,1,2,0,0,0.5,,,0.0,0,1,2004-03-30,0.029,2
04LA00134,04,A4762,04,73,26P,A7896,04,6.5,6,30,30,1,0,n,C,033004,90,2,3,.,0.0,.,.,,,82,30,0,90,27,,,,,1,1,..,.,J,2,none,,0,0,0,0,0,,,,0.0,0,1,2004-03-30,0.029,2
04LA00135,04,A9876,04,83,13P,A9278,04,2.0,2,30,30,1,0,n,C,033004,90,8,4,3,7.5,1,1,H0797,05,82,30,,0,,,,,1CRYPTORCHID,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,65,,0.0,0,1,2004-03-30,0.043,2
04LA00136,04,A9876,04,83,13P,A9278,04,2.0,2,30,30,1,0,n,C,033004,90,8,4,3,8.4,1,1,H0798,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,77,,0.0,0,1,2004-03-30,0.043,2
04LA00137,04,X0282,82,00,e.1,Z0000,81,1.0,1,01,97,4,0,y,X,033004,90,8,2,3,8.7,5,1,X0877,82,00,20,,0,,,,CSECTION VPRO,,C,6,..,.,J,1,none,,1,1,2,1,1,1.0,93,,0.0,0,1,2004-03-30,0.0,2
04LA00138,04,X0282,82,00,e.1,Z0000,81,1.0,1,01,97,4,0,y,X,033004,90,8,2,3,8.5,5,1,X0878,82,00,20,6,91,46,,,VAG.PROLAPSE,HYPOXIA,C,6,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-30,0.0,2
04LA00139,04,Z8937,81,00,e.0,Z0000,81,1.0,1,31,97,4,0,y,X,033004,90,5,2,2,10.7,5,1,X0879,82,00,81,,0,,,,,WEAK LAMB,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,95,,0.0,0,1,2004-03-30,0.0,1
04LA00140,04,A7157,04,82,02P,A8647,04,4.0,4,30,30,1,0,n,W,033104,91,3,3,2,6.5,1,1,H0799,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,4,1,1,1.0,65,,0.0,0,1,2004-03-31,0.054,4
04LA00141,04,A7157,04,82,02P,A8647,04,4.0,4,30,30,1,0,n,W,033104,91,3,3,1,7.1,1,1,H0800,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,74,,0.0,0,1,2004-03-31,0.054,4
04LA00142,04,A7157,04,82,02P,A8647,04,4.0,4,30,30,1,0,n,W,033104,91,3,3,3,7.6,1,1,H0801,05,83,30,3,91,93,,8,,HAIRY,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.054,4
04LA00143,04,A7157,04,82,02P,A8647,04,4.0,4,30,30,1,0,n,W,033104,91,3,3,3,5.3,1,1,H0802,05,83,30,3,91,93,,8,,,1,1,..,.,J,4,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.054,4
04LA00144,04,P0289,05,81,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,4,2,1,6.5,1,1,,,83,30,1,91,44,,,THIN + POOR,EMPHYSEMATOUS,7,4,..,.,J,1,none,,1,1,2,0,0,,,,0.0,0,5,2004-03-31,0.052,2
04LA00145,04,P0289,05,81,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,4,2,2,7.0,1,1,,,83,30,1,91,44,,,,EMPHYSEMATOUS,7,4,..,.,J,2,none,,0,0,0,0,0,,,,0.0,0,5,2004-03-31,0.052,2
04LA00146,04,A9293,04,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,8.9,1,1,H0803,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,76,,0.0,0,1,2004-03-31,0.045,2
04LA00147,04,A9293,04,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,8.7,1,1,H0804,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,87,,0.0,0,1,2004-03-31,0.045,2
04LA00148,04,A6341,04,81,11P,A9750,04,5.0,5,30,30,1,0,n,C,033104,91,9,2,1,7.7,1,1,H0805,05,82,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,89,,0.0,0,1,2004-03-31,0.063,3
04LA00149,04,A6341,04,81,11P,A9750,04,5.0,5,30,30,1,0,n,C,033104,91,9,2,2,5.5,1,1,H0806,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,76,,0.0,0,1,2004-03-31,0.063,3
04LA00150,04,A6341,04,81,11P,A9750,04,5.0,5,30,30,1,0,n,C,033104,91,9,2,2,6.3,1,1,H0807,05,82,30,3,91,93,,8,,,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.063,3
04LA00151,04,A9359,04,83,15P,A8766,04,2.0,2,30,30,1,0,n,C,033104,91,9,3,2,6.8,1,1,H0808,05,82,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,67,,0.0,0,1,2004-03-31,0.056,3
04LA00152,04,A9359,04,83,15P,A8766,04,2.0,2,30,30,1,0,n,C,033104,91,9,3,1,7.6,1,1,H0809,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,86,,0.0,0,1,2004-03-31,0.056,3
04LA00153,04,A9359,04,83,15P,A8766,04,2.0,2,30,30,1,0,n,C,033104,91,9,3,2,5.3,1,1,H0810,05,82,30,3,91,93,,8,,HAIRY,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.056,3
04LA00154,04,R1089,11,12,33R,R2746,11,4.0,4,07,43,1,0,n,M,033104,91,8,1,2,7.4,1,1,R4246,11,18,07,3,91,93,,8,THIN + POOR,,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-03-31,0.013,2
04LA00155,04,R1089,11,12,33R,R2746,11,4.0,4,07,43,1,0,n,M,033104,91,8,1,1,9.2,1,1,R4247,11,18,07,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,96,,0.0,0,1,2004-03-31,0.013,2
04LA00156,04,K2333,64,68,53K,K2454,64,2.0,2,06,06,1,0,n,G,033104,91,5,3,1,11.2,1,1,K2998,64,68,06,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,97,,0.0,0,1,2004-03-31,0.034,1
04LA00157,04,K2871,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,033104,91,8,2,2,8.4,1,1,K2999,64,68,06,3,92,93,,8,,,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-03-31,0.058,2
04LA00158,04,K2871,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,033104,91,8,2,1,10.2,1,1,K3000,64,68,06,6,162,19,,,,,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.058,2
04LA00159,04,T6639,44,42,45T,T8907,44,6.0,6,02,02,1,0,n,M,033104,91,5,3,2,12.3,1,1,T9799,44,48,02,,0,,,,"SW.BAG, THIN",,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,72,,0.0,0,1,2004-03-31,0.015,1
04LA00160,04,A6566,04,81,14P,A9963,04,5.0,5,30,30,1,0,n,C,033104,91,8,3,1,11.5,1,1,H0811,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,95,,0.0,0,1,2004-03-31,0.062,2
04LA00161,04,A6566,04,81,14P,A9963,04,5.0,5,30,30,1,0,n,C,033104,91,8,3,2,10.4,1,1,H0812,05,82,30,6,123,13,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,80,,0.0,0,1,2004-03-31,0.062,2
04LA00162,04,Z8695,81,00,e.0,Z0000,81,1.0,1,33,97,4,7,y,N,033104,91,8,2,2,7.8,5,1,X0880,82,00,83,,0,,,,,,1,1,..,TAY,J,1,none,,1,1,2,1,1,1.0,77,,0.0,0,T,2004-03-31,0.0,2
04LA00163,04,Z8695,81,00,e.0,Z0000,81,1.0,1,33,97,4,7,y,N,033104,91,8,2,2,7.0,5,1,X0881,82,00,83,,0,,,,,,1,1,..,TAY,J,2,none,,0,0,0,1,1,1.0,70,,0.0,0,T,2004-03-31,0.0,2
04LA00164,04,A8380,04,83,23P,A9122,04,3.0,3,30,30,1,0,n,C,033104,91,9,4,3,6.5,1,1,H0813,05,82,30,,0,,,,,PNEU.,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,81,,0.0,0,1,2004-03-31,0.042,3
04LA00165,04,A8380,04,83,23P,A9122,04,3.0,3,30,30,1,0,n,C,033104,91,9,4,1,6.5,1,1,,,82,30,1,91,44,,,,,1,1,..,.,J,2,none,,0,0,0,0,0,,,,0.0,0,1,2004-03-31,0.042,3
04LA00166,04,A8380,04,83,23P,A9122,04,3.0,3,30,30,1,0,n,C,033104,91,9,4,1,6.0,1,1,,,82,30,1,91,44,,,,,1,1,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,1,2004-03-31,0.042,3
04LA00167,04,A9432,04,82,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,9.0,1,1,H0814,05,83,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,72,,0.0,0,1,2004-03-31,0.08,2
04LA00168,04,A9432,04,82,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,10.4,1,1,H0815,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,91,,0.0,0,1,2004-03-31,0.08,2
04LA00169,04,A9091,04,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,9.6,1,1,H0816,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,98,,0.0,0,1,2004-03-31,0.053,2
04LA00170,04,A9091,04,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,7.6,1,1,H0817,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,90,,0.0,0,1,2004-03-31,0.053,2
04LA00171,04,A9241,04,83,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,8,4,2,9.4,1,1,H0818,05,83,30,6,125,19,,,,,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-03-31,0.056,2
04LA00172,04,A9241,04,83,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,8,4,3,7.3,1,1,H0819,05,83,30,7,222,97,,,,"PINK, ENTR",1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.056,2
04LA00173,04,A8326,04,84,16P,A9442,04,3.0,3,30,30,1,0,n,C,033104,91,9,2,3,7.8,1,1,H0820,05,82,30,6,94,19,,8,THIN,WEAK LAMB,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,1,2004-03-31,0.047,3
04LA00174,04,A8326,04,84,16P,A9442,04,3.0,3,30,30,1,0,n,C,033104,91,9,2,2,8.1,1,1,H0821,05,82,30,,0,,,,,PNEU.,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,68,,0.0,0,1,2004-03-31,0.047,3
04LA00175,04,A8326,04,84,16P,A9442,04,3.0,3,30,30,1,0,n,C,033104,91,9,2,2,7.8,1,1,H0822,05,82,30,,0,,,,,,1,1,..,.,J,3,none,,0,0,0,1,1,1.0,64,,0.0,0,1,2004-03-31,0.047,3
04LA00176,04,H0643,05,88,e10,A9588,04,1.0,1,30,30,4,0,n,M,033104,91,5,3,3,11.0,1,1,H0823,05,88,30,,0,,,,,PNEU.,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,91,,0.0,0,1,2004-03-31,0.049,1
04LA00177,04,A9899,04,81,14P,A9963,04,2.0,2,30,30,1,0,n,C,033104,91,8,3,2,7.7,1,1,H0824,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,74,,0.0,0,1,2004-03-31,0.067,2
04LA00178,04,A9899,04,81,14P,A9963,04,2.0,2,30,30,1,0,n,C,033104,91,8,3,2,9.0,1,1,H0825,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,74,,0.0,0,1,2004-03-31,0.067,2
04LA00179,04,Z6373,81,97,971,00109,00,4.0,4,97,97,1,0,n,.,033104,91,8,4,1,11.1,6,1,X0882,82,97,97,,0,,,,,1CRYPTORCHID!,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,111,,0.0,0,B,2004-03-31,0.0,2
04LA00180,04,Z6373,81,97,971,00109,00,4.0,4,97,97,1,0,n,.,033104,91,8,4,3,13.5,6,6,X0883,82,97,97,,0,,,,,JAW6,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,111,,0.0,0,B,2004-03-31,0.0,2
04LA00181,04,A9458,04,84,02P,A8647,04,2.0,2,30,30,1,0,n,W,033104,91,5,3,3,10.6,1,1,H0826,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,97,,0.0,0,1,2004-03-31,0.047,1
04LA00182,04,A9597,04,81,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,9,3,2,8.1,1,1,H0827,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,71,,0.0,0,1,2004-03-31,0.063,3
04LA00183,04,A9597,04,81,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,9,3,1,6.5,1,1,H0828,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,77,,0.0,0,1,2004-03-31,0.063,3
04LA00184,04,A9597,04,81,01P,A7284,04,2.0,2,30,30,1,0,n,W,033104,91,9,3,2,4.9,1,1,H0829,05,83,30,6,91,67,,,,67,1,1,..,.,J,3,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.063,3
04LA00185,04,P0247,05,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,11.1,1,1,H0830,05,83,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,69,,0.0,0,1,2004-03-31,0.033,2
04LA00186,04,P0247,05,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,033104,91,8,3,1,11.3,1,1,H0831,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,99,,0.0,0,1,2004-03-31,0.033,2
04LA00187,04,A8394,04,82,04P,A9232,04,3.0,3,30,30,1,0,n,W,033104,91,8,3,2,8.0,1,1,H0832,05,83,30,6,196,19,,,THIN,,1,1,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-03-31,0.047,2
04LA00188,04,A8394,04,82,04P,A9232,04,3.0,3,30,30,1,0,n,W,033104,91,8,3,2,8.9,1,1,H0833,05,83,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,75,,0.0,0,1,2004-03-31,0.047,2
04LA00189,04,Z9683,81,00,e.6,K2546,64,1.0,1,80,06,4,7,y,N,033104,91,5,3,2,12.0,1,1,X0884,82,00,86,,0,,,,,,1,1,..,TAY,J,1,none,,1,1,1,1,1,1.0,106,,0.0,0,T,2004-03-31,0.0,1
04LA00190,04,R2839,11,10,31R,R2261,11,3.0,3,07,07,1,0,n,M,033104,91,8,2,2,10.2,1,1,R4248,11,18,07,,0,,,,,PNEU.,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,100,,0.0,0,1,2004-03-31,0.038,2
04LA00191,04,R2839,11,10,31R,R2261,11,3.0,3,07,07,1,0,n,M,033104,91,8,2,2,9.4,1,1,R4249,11,18,07,3,110,93,,8,,PARESIS,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.038,2
04LA00192,04,T9037,44,41,63,T9041,44,2.0,2,02,02,1,7,n,S,033104,91,8,3,1,10.4,1,1,T9800,44,48,02,,0,,,,THIN + POOR,,3,2,..,SPG,J,1,none,,1,1,2,1,1,1.0,45,,30.0,160,S,2004-03-31,0.058,2
04LA00193,04,T9037,44,41,63,T9041,44,2.0,2,02,02,1,7,n,S,033104,91,8,3,1,8.7,1,1,T9801,44,48,02,,0,,,,,,3,2,..,SPG,J,2,none,,0,0,0,1,1,1.0,71,,49.0,160,S,2004-03-31,0.058,2
04LA00194,04,S7803,10,11,34R,R2600,11,7.0,7,42,43,1,0,n,M,033104,91,5,3,2,9.7,1,1,R4250,11,18,07,,0,,,,PLACENTITIS,HAIRY,6,2,..,.,J,1,none,,1,1,1,1,1,1.0,79,,0.0,0,1,2004-03-31,0.032,1
04LA00195,04,P0151,05,81,23P,A9122,04,2.0,2,30,30,1,0,n,C,033104,91,8,3,2,9.5,1,1,H0834,05,82,30,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,80,,0.0,0,1,2004-03-31,0.058,2
04LA00196,04,P0151,05,81,23P,A9122,04,2.0,2,30,30,1,0,n,C,033104,91,8,3,1,9.4,1,1,H0835,05,82,30,,0,,,,,PNEU.,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,81,,0.0,0,1,2004-03-31,0.058,2
04LA00197,04,Z9418,81,00,e.0,Z0000,81,1.0,1,33,97,4,7,y,N,033104,91,8,2,3,12.8,5,1,X0885,82,00,83,,0,,,,BIG4HER,,7,4,..,TAY,J,1,none,,1,1,2,1,1,1.0,110,,0.0,0,T,2004-03-31,0.0,2
04LA00198,04,Z9418,81,00,e.0,Z0000,81,1.0,1,33,97,4,7,y,N,033104,91,8,2,2,8.6,5,1,X0886,82,00,83,3,92,93,,8,,,7,4,..,TAY,J,2,none,,0,0,0,1,0,,,,0.0,0,T,2004-03-31,0.0,2
04LA00199,04,H0531,05,88,e.9,A8579,04,1.0,1,30,30,4,0,n,M,033104,91,8,2,3,10.5,1,1,H0836,05,88,30,6,155,19,,,,HAIRY,3,3,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,1,2004-03-31,0.047,2
04LA00200,04,H0531,05,88,e.9,A8579,04,1.0,1,30,30,4,0,n,M,033104,91,8,2,3,9.0,1,1,H0837,05,88,30,3,92,93,,8,,,3,3,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,1,2004-03-31,0.047,2
04LA00201,04,T8959,44,42,61,T8855,44,2.0,2,02,02,1,7,n,S,033104,91,8,2,1,8.6,1,1,T9802,44,48,02,,0,,,,THIN,,1,1,..,SPG,J,1,none,,1,1,2,1,1,1.0,61,,41.0,160,S,2004-03-31,0.004,2
