original_id10,hx_id10,birth_year,breed,etag
1948139460,HX00001860,1948,13,9460
1948139462,HX00001861,1948,13,9462
1948139466,HX00001862,1948,13,9466
1948139469,HX00001863,1948,13,9469
1948139472,HX00001864,1948,13,9472
1948139478,HX00001865,1948,13,9478
1948139479,HX00001866,1948,13,9479
1948139480,HX00001867,1948,13,9480
1948139483,HX00001868,1948,13,9483
1948139485,HX00001869,1948,13,9485
1948139489,HX00001870,1948,13,9489
1948139500,HX00001871,1948,13,9500
1948139504,HX00001872,1948,13,9504
1948139508,HX00001873,1948,13,9508
1948139514,HX00001874,1948,13,9514
1948139520,HX00001875,1948,13,9520
1948139521,HX00001876,1948,13,9521
1948139524,HX00001877,1948,13,9524
1948139529,HX00001878,1948,13,9529
1948139530,HX00001879,1948,13,9530
1948139531,HX00001880,1948,13,9531
1948139539,HX00001881,1948,13,9539
1948139541,HX00001882,1948,13,9541
1948139549,HX00001883,1948,13,9549
1948139552,HX00001884,1948,13,9552
1948139554,HX00001885,1948,13,9554
1948139555,HX00001886,1948,13,9555
1948139567,HX00001887,1948,13,9567
1948139569,HX00001888,1948,13,9569
1948139570,HX00001889,1948,13,9570
1948139571,HX00001890,1948,13,9571
1948139577,HX00001891,1948,13,9577
1948139578,HX00001892,1948,13,9578
1948139582,HX00001893,1948,13,9582
1948139586,HX00001894,1948,13,9586
1948139587,HX00001895,1948,13,9587
1948139588,HX00001896,1948,13,9588
1948139589,HX00001897,1948,13,9589
1948139590,HX00001898,1948,13,9590
1948139596,HX00001899,1948,13,9596
1948139598,HX00001900,1948,13,9598
1948139602,HX00001901,1948,13,9602
1948139603,HX00001902,1948,13,9603
1948139604,HX00001903,1948,13,9604
1948139610,HX00001904,1948,13,9610
1948139614,HX00001905,1948,13,9614
1948139617,HX00001906,1948,13,9617
1948139619,HX00001907,1948,13,9619
1948139620,HX00001908,1948,13,9620
1948139624,HX00001909,1948,13,9624
1948139632,HX00001910,1948,13,9632
1948139634,HX00001911,1948,13,9634
1948139635,HX00001912,1948,13,9635
1948139638,HX00001913,1948,13,9638
1948139639,HX00001914,1948,13,9639
1948139641,HX00001915,1948,13,9641
1948139642,HX00001916,1948,13,9642
1948139643,HX00001917,1948,13,9643
1948139644,HX00001918,1948,13,9644
1948139646,HX00001919,1948,13,9646
1948139647,HX00001920,1948,13,9647
1948139648,HX00001921,1948,13,9648
1948139651,HX00001922,1948,13,9651
1948139653,HX00001923,1948,13,9653
1948139667,HX00001924,1948,13,9667
1948139668,HX00001925,1948,13,9668
1948139675,HX00001926,1948,13,9675
1948139678,HX00001927,1948,13,9678
1948139679,HX00001928,1948,13,9679
1948139680,HX00001929,1948,13,9680
1948139681,HX00001930,1948,13,9681
1948139682,HX00001931,1948,13,9682
1948139686,HX00001932,1948,13,9686
1948139687,HX00001933,1948,13,9687
1948139691,HX00001934,1948,13,9691
1948139693,HX00001935,1948,13,9693
1948139694,HX00001936,1948,13,9694
1948139697,HX00001937,1948,13,9697
1948139703,HX00001938,1948,13,9703
1948139706,HX00001939,1948,13,9706
1948139712,HX00001940,1948,13,9712
1948139713,HX00001941,1948,13,9713
1948139715,HX00001942,1948,13,9715
1948139716,HX00001943,1948,13,9716
1948139717,HX00001944,1948,13,9717
1948139718,HX00001945,1948,13,9718
1948139725,HX00001946,1948,13,9725
1948139728,HX00001947,1948,13,9728
1948139733,HX00001948,1948,13,9733
1948139740,HX00001949,1948,13,9740
1948139750,HX00001950,1948,13,9750
1948139752,HX00001951,1948,13,9752
1948139753,HX00001952,1948,13,9753
1948139757,HX00001953,1948,13,9757
1948139762,HX00001954,1948,13,9762
1948139763,HX00001955,1948,13,9763
1948139764,HX00001956,1948,13,9764
1948139774,HX00001957,1948,13,9774
1948139775,HX00001958,1948,13,9775
1948139776,HX00001959,1948,13,9776
1948139777,HX00001960,1948,13,9777
1948139784,HX00001961,1948,13,9784
1948139788,HX00001962,1948,13,9788
1948139791,HX00001963,1948,13,9791
1948139793,HX00001964,1948,13,9793
1948139797,HX00001965,1948,13,9797
1948139798,HX00001966,1948,13,9798
1948139800,HX00001967,1948,13,9800
1948139803,HX00001968,1948,13,9803
1948139810,HX00001969,1948,13,9810
1948139813,HX00001970,1948,13,9813
1948139814,HX00001971,1948,13,9814
1948139818,HX00001972,1948,13,9818
1948139819,HX00001973,1948,13,9819
1948139826,HX00001974,1948,13,9826
1948139830,HX00001975,1948,13,9830
1948139838,HX00001976,1948,13,9838
1948139844,HX00001977,1948,13,9844
1948139856,HX00001978,1948,13,9856
1948139858,HX00001979,1948,13,9858
1948139860,HX00001980,1948,13,9860
1948139864,HX00001981,1948,13,9864
1948139865,HX00001982,1948,13,9865
1948139866,HX00001983,1948,13,9866
1948139867,HX00001984,1948,13,9867
1948139869,HX00001985,1948,13,9869
1948139870,HX00001986,1948,13,9870
1948139871,HX00001987,1948,13,9871
1948139874,HX00001988,1948,13,9874
1948139880,HX00001989,1948,13,9880
1948139883,HX00001990,1948,13,9883
1948139885,HX00001991,1948,13,9885
1948139886,HX00001992,1948,13,9886
1948139889,HX00001993,1948,13,9889
1948139895,HX00001994,1948,13,9895
1948139897,HX00001995,1948,13,9897
1948139902,HX00001996,1948,13,9902
1948139904,HX00001997,1948,13,9904
1948139907,HX00001998,1948,13,9907
1948139909,HX00001999,1948,13,9909
1948139910,HX00002000,1948,13,9910
1948139912,HX00002001,1948,13,9912
1948139913,HX00002002,1948,13,9913
1948139916,HX00002003,1948,13,9916
1948139927,HX00002004,1948,13,9927
1948139929,HX00002005,1948,13,9929
1948139930,HX00002006,1948,13,9930
1948139938,HX00002007,1948,13,9938
1948175555,HX00002008,1948,17,5555
1948175556,HX00002009,1948,17,5556
1948175564,HX00002010,1948,17,5564
1948175568,HX00002011,1948,17,5568
1948175571,HX00002012,1948,17,5571
1948175573,HX00002013,1948,17,5573
1948175576,HX00002014,1948,17,5576
1948175580,HX00002015,1948,17,5580
1948175584,HX00002016,1948,17,5584
1948175590,HX00002017,1948,17,5590
1948175593,HX00002018,1948,17,5593
1948175597,HX00002019,1948,17,5597
1948175603,HX00002020,1948,17,5603
1948175604,HX00002021,1948,17,5604
1948175605,HX00002022,1948,17,5605
1948175606,HX00002023,1948,17,5606
1948175607,HX00002024,1948,17,5607
1948175615,HX00002025,1948,17,5615
1948175616,HX00002026,1948,17,5616
1948175629,HX00002027,1948,17,5629
1948175633,HX00002028,1948,17,5633
1948175640,HX00002029,1948,17,5640
1948175644,HX00002030,1948,17,5644
1948175647,HX00002031,1948,17,5647
1948175649,HX00002032,1948,17,5649
1948175651,HX00002033,1948,17,5651
1948175657,HX00002034,1948,17,5657
1948175659,HX00002035,1948,17,5659
1948175662,HX00002036,1948,17,5662
1948175664,HX00002037,1948,17,5664
1948175666,HX00002038,1948,17,5666
1948175674,HX00002039,1948,17,5674
1948175676,HX00002040,1948,17,5676
1948175682,HX00002041,1948,17,5682
1948175687,HX00002042,1948,17,5687
1948175689,HX00002043,1948,17,5689
1948175690,HX00002044,1948,17,5690
1948175691,HX00002045,1948,17,5691
1948175693,HX00002046,1948,17,5693
1948175695,HX00002047,1948,17,5695
1948175696,HX00002048,1948,17,5696
1948175697,HX00002049,1948,17,5697
1948175700,HX00002050,1948,17,5700
1948175701,HX00002051,1948,17,5701
1948175703,HX00002052,1948,17,5703
1948175704,HX00002053,1948,17,5704
1948175705,HX00002054,1948,17,5705
1948175708,HX00002055,1948,17,5708
1948175710,HX00002056,1948,17,5710
1948175711,HX00002057,1948,17,5711
1948175714,HX00002058,1948,17,5714
1948175717,HX00002059,1948,17,5717
1948175721,HX00002060,1948,17,5721
1948175723,HX00002061,1948,17,5723
1948175725,HX00002062,1948,17,5725
1948175732,HX00002063,1948,17,5732
1948175734,HX00002064,1948,17,5734
1948175739,HX00002065,1948,17,5739
1948175743,HX00002066,1948,17,5743
1948175744,HX00002067,1948,17,5744
1948175745,HX00002068,1948,17,5745
1948175748,HX00002069,1948,17,5748
1948175751,HX00002070,1948,17,5751
1948175752,HX00002071,1948,17,5752
1948175759,HX00002072,1948,17,5759
1948175761,HX00002073,1948,17,5761
1948175777,HX00002074,1948,17,5777
1948175779,HX00002075,1948,17,5779
1948175780,HX00002076,1948,17,5780
1948175783,HX00002077,1948,17,5783
1948175789,HX00002078,1948,17,5789
1948175800,HX00002079,1948,17,5800
1948175803,HX00002080,1948,17,5803
1948175804,HX00002081,1948,17,5804
1948175806,HX00002082,1948,17,5806
1948175815,HX00002083,1948,17,5815
1948175817,HX00002084,1948,17,5817
1948175830,HX00002085,1948,17,5830
1948175836,HX00002086,1948,17,5836
1948175845,HX00002087,1948,17,5845
1948175846,HX00002088,1948,17,5846
1948175849,HX00002089,1948,17,5849
1948175852,HX00002090,1948,17,5852
1948175861,HX00002091,1948,17,5861
1948175879,HX00002092,1948,17,5879
1948175880,HX00002093,1948,17,5880
1948175882,HX00002094,1948,17,5882
1948175884,HX00002095,1948,17,5884
1948175887,HX00002096,1948,17,5887
1948175891,HX00002097,1948,17,5891
1948175903,HX00002098,1948,17,5903
1948175910,HX00002099,1948,17,5910
1948404014,HX00002100,1948,40,4014
1948404016,HX00002101,1948,40,4016
1948404028,HX00002102,1948,40,4028
1948404030,HX00002103,1948,40,4030
1948404034,HX00002104,1948,40,4034
1948404035,HX00002105,1948,40,4035
1948404036,HX00002106,1948,40,4036
1948404037,HX00002107,1948,40,4037
1948404048,HX00002108,1948,40,4048
1948404049,HX00002109,1948,40,4049
1948404050,HX00002110,1948,40,4050
1948404052,HX00002111,1948,40,4052
1948404064,HX00002112,1948,40,4064
1948404069,HX00002113,1948,40,4069
1948404076,HX00002114,1948,40,4076
1948404092,HX00002115,1948,40,4092
1948404095,HX00002116,1948,40,4095
1948404100,HX00002117,1948,40,4100
1948404101,HX00002118,1948,40,4101
1948404102,HX00002119,1948,40,4102
1948404106,HX00002120,1948,40,4106
1948404107,HX00002121,1948,40,4107
1948404110,HX00002122,1948,40,4110
1948404112,HX00002123,1948,40,4112
1948404115,HX00002124,1948,40,4115
1948404117,HX00002125,1948,40,4117
1948404118,HX00002126,1948,40,4118
1948404122,HX00002127,1948,40,4122
1948404124,HX00002128,1948,40,4124
1948404127,HX00002129,1948,40,4127
1948404128,HX00002130,1948,40,4128
1948404129,HX00002131,1948,40,4129
1948404133,HX00002132,1948,40,4133
1948404134,HX00002133,1948,40,4134
1948404137,HX00002134,1948,40,4137
1948404147,HX00002135,1948,40,4147
1948404149,HX00002136,1948,40,4149
1948404150,HX00002137,1948,40,4150
1948404151,HX00002138,1948,40,4151
1948404154,HX00002139,1948,40,4154
1948404155,HX00002140,1948,40,4155
1948404160,HX00002141,1948,40,4160
1948404165,HX00002142,1948,40,4165
1948404177,HX00002143,1948,40,4177
1948404178,HX00002144,1948,40,4178
1948404182,HX00002145,1948,40,4182
1948404185,HX00002146,1948,40,4185
1948404189,HX00002147,1948,40,4189
1948404190,HX00002148,1948,40,4190
1948404201,HX00002149,1948,40,4201
1948404202,HX00002150,1948,40,4202
1948404209,HX00002151,1948,40,4209
1948404218,HX00002152,1948,40,4218
1948404219,HX00002153,1948,40,4219
1948404224,HX00002154,1948,40,4224
1948404226,HX00002155,1948,40,4226
1948404229,HX00002156,1948,40,4229
1948404236,HX00002157,1948,40,4236
1948404241,HX00002158,1948,40,4241
1948404249,HX00002159,1948,40,4249
1948404251,HX00002160,1948,40,4251
1948404252,HX00002161,1948,40,4252
1948404254,HX00002162,1948,40,4254
1948404258,HX00002163,1948,40,4258
1948404261,HX00002164,1948,40,4261
1948404262,HX00002165,1948,40,4262
1948404265,HX00002166,1948,40,4265
1948404271,HX00002167,1948,40,4271
1948404272,HX00002168,1948,40,4272
1948404278,HX00002169,1948,40,4278
1948404282,HX00002170,1948,40,4282
1948404283,HX00002171,1948,40,4283
1948404284,HX00002172,1948,40,4284
1948404285,HX00002173,1948,40,4285
1948404289,HX00002174,1948,40,4289
1948404295,HX00002175,1948,40,4295
1948404296,HX00002176,1948,40,4296
1948404304,HX00002177,1948,40,4304
1948404305,HX00002178,1948,40,4305
1948404307,HX00002179,1948,40,4307
1948404312,HX00002180,1948,40,4312
1948404315,HX00002181,1948,40,4315
1948404316,HX00002182,1948,40,4316
1948404324,HX00002183,1948,40,4324
1948404331,HX00002184,1948,40,4331
1948404341,HX00002185,1948,40,4341
1948404344,HX00002186,1948,40,4344
1948404346,HX00002187,1948,40,4346
1948404351,HX00002188,1948,40,4351
1948404352,HX00002189,1948,40,4352
1948404353,HX00002190,1948,40,4353
1948404359,HX00002191,1948,40,4359
1948404364,HX00002192,1948,40,4364
1948404365,HX00002193,1948,40,4365
1948404366,HX00002194,1948,40,4366
1948404368,HX00002195,1948,40,4368
1948404374,HX00002196,1948,40,4374
1948404376,HX00002197,1948,40,4376
1948404378,HX00002198,1948,40,4378
1948404383,HX00002199,1948,40,4383
1948404390,HX00002200,1948,40,4390
1948404405,HX00002201,1948,40,4405
1948404408,HX00002202,1948,40,4408
1948404410,HX00002203,1948,40,4410
1948404417,HX00002204,1948,40,4417
1948404419,HX00002205,1948,40,4419
1948404422,HX00002206,1948,40,4422
1948404423,HX00002207,1948,40,4423
1948404424,HX00002208,1948,40,4424
1948404427,HX00002209,1948,40,4427
1948404429,HX00002210,1948,40,4429
1948404435,HX00002211,1948,40,4435
1948404438,HX00002212,1948,40,4438
1948404442,HX00002213,1948,40,4442
1948404444,HX00002214,1948,40,4444
1948404451,HX00002215,1948,40,4451
1948404455,HX00002216,1948,40,4455
1948404458,HX00002217,1948,40,4458
1948404460,HX00002218,1948,40,4460
1948404470,HX00002219,1948,40,4470
1948404471,HX00002220,1948,40,4471
1948404473,HX00002221,1948,40,4473
1948404474,HX00002222,1948,40,4474
1948481412,HX00002223,1948,48,1412
1948481421,HX00002224,1948,48,1421
1948481424,HX00002225,1948,48,1424
1948481430,HX00002226,1948,48,1430
1948481432,HX00002227,1948,48,1432
1948481438,HX00002228,1948,48,1438
1948481440,HX00002229,1948,48,1440
1948481443,HX00002230,1948,48,1443
1948481444,HX00002231,1948,48,1444
1948481445,HX00002232,1948,48,1445
1948481447,HX00002233,1948,48,1447
1948481453,HX00002234,1948,48,1453
1948481454,HX00002235,1948,48,1454
1948481457,HX00002236,1948,48,1457
1948481459,HX00002237,1948,48,1459
1948481464,HX00002238,1948,48,1464
1948481471,HX00002239,1948,48,1471
1948481476,HX00002240,1948,48,1476
1948481477,HX00002241,1948,48,1477
1948481478,HX00002242,1948,48,1478
1948481480,HX00002243,1948,48,1480
1948481484,HX00002244,1948,48,1484
1948481489,HX00002245,1948,48,1489
1948481492,HX00002246,1948,48,1492
1948481493,HX00002247,1948,48,1493
1948481500,HX00002248,1948,48,1500
1948481501,HX00002249,1948,48,1501
1948481503,HX00002250,1948,48,1503
1948481504,HX00002251,1948,48,1504
1948481507,HX00002252,1948,48,1507
1948481512,HX00002253,1948,48,1512
1948481516,HX00002254,1948,48,1516
1948481520,HX00002255,1948,48,1520
1948481526,HX00002256,1948,48,1526
1948481528,HX00002257,1948,48,1528
1948481531,HX00002258,1948,48,1531
1948481532,HX00002259,1948,48,1532
1948481533,HX00002260,1948,48,1533
1948481536,HX00002261,1948,48,1536
1948481551,HX00002262,1948,48,1551
1948481553,HX00002263,1948,48,1553
1948481556,HX00002264,1948,48,1556
1948481561,HX00002265,1948,48,1561
1948481563,HX00002266,1948,48,1563
1948606600,HX00002267,1948,60,6600
1948606604,HX00002268,1948,60,6604
1948606608,HX00002269,1948,60,6608
1948606609,HX00002270,1948,60,6609
1948606611,HX00002271,1948,60,6611
1948606612,HX00002272,1948,60,6612
1948606616,HX00002273,1948,60,6616
1948606619,HX00002274,1948,60,6619
1948606621,HX00002275,1948,60,6621
1948606625,HX00002276,1948,60,6625
1948606626,HX00002277,1948,60,6626
1948606628,HX00002278,1948,60,6628
1948606634,HX00002279,1948,60,6634
1948606638,HX00002280,1948,60,6638
1948606645,HX00002281,1948,60,6645
1948606649,HX00002282,1948,60,6649
1948606651,HX00002283,1948,60,6651
1948606653,HX00002284,1948,60,6653
1948606654,HX00002285,1948,60,6654
1948606658,HX00002286,1948,60,6658
1948606666,HX00002287,1948,60,6666
1948606669,HX00002288,1948,60,6669
1948606679,HX00002289,1948,60,6679
1948606683,HX00002290,1948,60,6683
1948606689,HX00002291,1948,60,6689
1948606690,HX00002292,1948,60,6690
1948606691,HX00002293,1948,60,6691
1948606695,HX00002294,1948,60,6695
1948606697,HX00002295,1948,60,6697
1948606708,HX00002296,1948,60,6708
1948606711,HX00002297,1948,60,6711
1948606714,HX00002298,1948,60,6714
1948606718,HX00002299,1948,60,6718
1948606719,HX00002300,1948,60,6719
1948606730,HX00002301,1948,60,6730
1948606736,HX00002302,1948,60,6736
1948606737,HX00002303,1948,60,6737
1948606738,HX00002304,1948,60,6738
1948606744,HX00002305,1948,60,6744
1948606746,HX00002306,1948,60,6746
1948606747,HX00002307,1948,60,6747
1948606751,HX00002308,1948,60,6751
1948606752,HX00002309,1948,60,6752
1948606754,HX00002310,1948,60,6754
1948606759,HX00002311,1948,60,6759
1948606762,HX00002312,1948,60,6762
1948606767,HX00002313,1948,60,6767
1948606770,HX00002314,1948,60,6770
1948606782,HX00002315,1948,60,6782
1948606787,HX00002316,1948,60,6787
1948606788,HX00002317,1948,60,6788
1948606810,HX00002318,1948,60,6810
1948606813,HX00002319,1948,60,6813
1948606815,HX00002320,1948,60,6815
1948606817,HX00002321,1948,60,6817
1948606820,HX00002322,1948,60,6820
1948606825,HX00002323,1948,60,6825
1948606838,HX00002324,1948,60,6838
1948606839,HX00002325,1948,60,6839
1948606842,HX00002326,1948,60,6842
1948606847,HX00002327,1948,60,6847
1948606854,HX00002328,1948,60,6854
1948606863,HX00002329,1948,60,6863
1948606870,HX00002330,1948,60,6870
1948606872,HX00002331,1948,60,6872
1948606874,HX00002332,1948,60,6874
1948606877,HX00002333,1948,60,6877
1948606886,HX00002334,1948,60,6886
1948606896,HX00002335,1948,60,6896
1948606903,HX00002336,1948,60,6903
1948606906,HX00002337,1948,60,6906
1948606910,HX00002338,1948,60,6910
1948606916,HX00002339,1948,60,6916
1948606922,HX00002340,1948,60,6922
1948606925,HX00002341,1948,60,6925
1948606931,HX00002342,1948,60,6931
1948606935,HX00002343,1948,60,6935
1948606942,HX00002344,1948,60,6942
1948606946,HX00002345,1948,60,6946
1948606960,HX00002346,1948,60,6960
1948606963,HX00002347,1948,60,6963
1948606966,HX00002348,1948,60,6966
1948606971,HX00002349,1948,60,6971
1948606984,HX00002350,1948,60,6984
1948606987,HX00002351,1948,60,6987
1948606989,HX00002352,1948,60,6989
1948606990,HX00002353,1948,60,6990
1948606995,HX00002354,1948,60,6995
1948607008,HX00002355,1948,60,7008
1948607011,HX00002356,1948,60,7011
1948607015,HX00002357,1948,60,7015
1948607023,HX00002358,1948,60,7023
1948607024,HX00002359,1948,60,7024
1948607031,HX00002360,1948,60,7031
1948607040,HX00002361,1948,60,7040
1948607047,HX00002362,1948,60,7047
1948607048,HX00002363,1948,60,7048
1948607050,HX00002364,1948,60,7050
1948671532,HX00002365,1948,67,1532
1948671534,HX00002366,1948,67,1534
1948671544,HX00002367,1948,67,1544
1948671545,HX00002368,1948,67,1545
1948671564,HX00002369,1948,67,1564
1948671568,HX00002370,1948,67,1568
1948671569,HX00002371,1948,67,1569
1948680912,HX00002372,1948,68,0912
1948680913,HX00002373,1948,68,0913
1948680924,HX00002374,1948,68,0924
1948680932,HX00002375,1948,68,0932
1948680937,HX00002376,1948,68,0937
1948680947,HX00002377,1948,68,0947
1948680952,HX00002378,1948,68,0952
1948680959,HX00002379,1948,68,0959
1948680960,HX00002380,1948,68,0960
1948680961,HX00002381,1948,68,0961
1948680967,HX00002382,1948,68,0967
1948680968,HX00002383,1948,68,0968
1948680969,HX00002384,1948,68,0969
1948680974,HX00002385,1948,68,0974
1948680979,HX00002386,1948,68,0979
1948680983,HX00002387,1948,68,0983
1948680993,HX00002388,1948,68,0993
1948680998,HX00002389,1948,68,0998
1948681006,HX00002390,1948,68,1006
1948681011,HX00002391,1948,68,1011
1948681020,HX00002392,1948,68,1020
1948910110,HX00002393,1948,91,0110
1948920083,HX00002394,1948,92,0083
1949101461,HX00002395,1949,10,1461
1949101464,HX00002396,1949,10,1464
1949101467,HX00002397,1949,10,1467
1949101473,HX00002398,1949,10,1473
1949101476,HX00002399,1949,10,1476
1949101478,HX00002400,1949,10,1478
1949101501,HX00002401,1949,10,1501
1949101639,HX00002402,1949,10,1639
1949101640,HX00002403,1949,10,1640
1949101641,HX00002404,1949,10,1641
1949101795,HX00002405,1949,10,1795
1949101796,HX00002406,1949,10,1796
1949101797,HX00002407,1949,10,1797
1949101798,HX00002408,1949,10,1798
1949101799,HX00002409,1949,10,1799
1949112758,HX00002410,1949,11,2758
1949112760,HX00002411,1949,11,2760
1949112768,HX00002412,1949,11,2768
1949112770,HX00002413,1949,11,2770
1949112771,HX00002414,1949,11,2771
1949112773,HX00002415,1949,11,2773
1949112775,HX00002416,1949,11,2775
1949112781,HX00002417,1949,11,2781
1949112782,HX00002418,1949,11,2782
1949112790,HX00002419,1949,11,2790
1949112791,HX00002420,1949,11,2791
1949112792,HX00002421,1949,11,2792
1949112793,HX00002422,1949,11,2793
1949112794,HX00002423,1949,11,2794
1949112799,HX00002424,1949,11,2799
1949112807,HX00002425,1949,11,2807
1949112811,HX00002426,1949,11,2811
1949112815,HX00002427,1949,11,2815
1949112822,HX00002428,1949,11,2822
1949112824,HX00002429,1949,11,2824
1949112828,HX00002430,1949,11,2828
1949112832,HX00002431,1949,11,2832
1949112833,HX00002432,1949,11,2833
1949112836,HX00002433,1949,11,2836
1949112837,HX00002434,1949,11,2837
1949112842,HX00002435,1949,11,2842
1949112845,HX00002436,1949,11,2845
1949112847,HX00002437,1949,11,2847
1949112849,HX00002438,1949,11,2849
1949112854,HX00002439,1949,11,2854
1949112856,HX00002440,1949,11,2856
1949112859,HX00002441,1949,11,2859
1949112866,HX00002442,1949,11,2866
1949112868,HX00002443,1949,11,2868
1949112869,HX00002444,1949,11,2869
1949112871,HX00002445,1949,11,2871
1949112877,HX00002446,1949,11,2877
1949112878,HX00002447,1949,11,2878
1949112879,HX00002448,1949,11,2879
1949112882,HX00002449,1949,11,2882
1949112883,HX00002450,1949,11,2883
1949112893,HX00002451,1949,11,2893
1949112899,HX00002452,1949,11,2899
1949112901,HX00002453,1949,11,2901
1949112902,HX00002454,1949,11,2902
1949112903,HX00002455,1949,11,2903
1949112906,HX00002456,1949,11,2906
1949112908,HX00002457,1949,11,2908
1949112913,HX00002458,1949,11,2913
1949112918,HX00002459,1949,11,2918
1949112919,HX00002460,1949,11,2919
1949112920,HX00002461,1949,11,2920
1949112924,HX00002462,1949,11,2924
1949112926,HX00002463,1949,11,2926
1949112931,HX00002464,1949,11,2931
1949112933,HX00002465,1949,11,2933
1949112939,HX00002466,1949,11,2939
1949112942,HX00002467,1949,11,2942
1949112943,HX00002468,1949,11,2943
1949112946,HX00002469,1949,11,2946
1949112959,HX00002470,1949,11,2959
1949112962,HX00002471,1949,11,2962
1949112966,HX00002472,1949,11,2966
1949112968,HX00002473,1949,11,2968
1949112969,HX00002474,1949,11,2969
1949112971,HX00002475,1949,11,2971
1949112973,HX00002476,1949,11,2973
1949112985,HX00002477,1949,11,2985
1949112987,HX00002478,1949,11,2987
1949112989,HX00002479,1949,11,2989
1949112990,HX00002480,1949,11,2990
1949112992,HX00002481,1949,11,2992
1949112994,HX00002482,1949,11,2994
1949112995,HX00002483,1949,11,2995
1949112996,HX00002484,1949,11,2996
1949113002,HX00002485,1949,11,3002
1949113006,HX00002486,1949,11,3006
1949113014,HX00002487,1949,11,3014
1949113015,HX00002488,1949,11,3015
1949113018,HX00002489,1949,11,3018
1949113019,HX00002490,1949,11,3019
1949113030,HX00002491,1949,11,3030
1949113033,HX00002492,1949,11,3033
1949113037,HX00002493,1949,11,3037
1949113040,HX00002494,1949,11,3040
1949130007,HX00002495,1949,13,0007
1949130010,HX00002496,1949,13,0010
1949130019,HX00002497,1949,13,0019
1949130022,HX00002498,1949,13,0022
1949130023,HX00002499,1949,13,0023
1949130028,HX00002500,1949,13,0028
1949130039,HX00002501,1949,13,0039
1949130042,HX00002502,1949,13,0042
1949130050,HX00002503,1949,13,0050
1949130051,HX00002504,1949,13,0051
1949130054,HX00002505,1949,13,0054
1949130055,HX00002506,1949,13,0055
1949130058,HX00002507,1949,13,0058
1949130063,HX00002508,1949,13,0063
1949130064,HX00002509,1949,13,0064
1949130067,HX00002510,1949,13,0067
1949130070,HX00002511,1949,13,0070
1949130072,HX00002512,1949,13,0072
1949130074,HX00002513,1949,13,0074
1949130076,HX00002514,1949,13,0076
1949130078,HX00002515,1949,13,0078
1949130084,HX00002516,1949,13,0084
1949130087,HX00002517,1949,13,0087
1949130090,HX00002518,1949,13,0090
1949130091,HX00002519,1949,13,0091
1949130099,HX00002520,1949,13,0099
1949130100,HX00002521,1949,13,0100
1949130101,HX00002522,1949,13,0101
1949130102,HX00002523,1949,13,0102
1949130104,HX00002524,1949,13,0104
1949130106,HX00002525,1949,13,0106
1949130108,HX00002526,1949,13,0108
1949130110,HX00002527,1949,13,0110
1949130111,HX00002528,1949,13,0111
1949130118,HX00002529,1949,13,0118
1949130119,HX00002530,1949,13,0119
1949130128,HX00002531,1949,13,0128
1949130135,HX00002532,1949,13,0135
1949130144,HX00002533,1949,13,0144
1949130145,HX00002534,1949,13,0145
1949130148,HX00002535,1949,13,0148
1949130150,HX00002536,1949,13,0150
1949130154,HX00002537,1949,13,0154
1949130155,HX00002538,1949,13,0155
1949130160,HX00002539,1949,13,0160
1949130161,HX00002540,1949,13,0161
1949130166,HX00002541,1949,13,0166
1949130169,HX00002542,1949,13,0169
1949130173,HX00002543,1949,13,0173
1949130174,HX00002544,1949,13,0174
1949130181,HX00002545,1949,13,0181
1949130182,HX00002546,1949,13,0182
1949130191,HX00002547,1949,13,0191
1949130193,HX00002548,1949,13,0193
1949130194,HX00002549,1949,13,0194
1949130195,HX00002550,1949,13,0195
1949130200,HX00002551,1949,13,0200
1949130202,HX00002552,1949,13,0202
1949130203,HX00002553,1949,13,0203
1949130205,HX00002554,1949,13,0205
1949130206,HX00002555,1949,13,0206
1949130209,HX00002556,1949,13,0209
1949130213,HX00002557,1949,13,0213
1949130218,HX00002558,1949,13,0218
1949130219,HX00002559,1949,13,0219
1949130223,HX00002560,1949,13,0223
1949130225,HX00002561,1949,13,0225
1949130231,HX00002562,1949,13,0231
1949130238,HX00002563,1949,13,0238
1949130241,HX00002564,1949,13,0241
1949130243,HX00002565,1949,13,0243
1949130244,HX00002566,1949,13,0244
1949130247,HX00002567,1949,13,0247
1949130251,HX00002568,1949,13,0251
1949130254,HX00002569,1949,13,0254
1949130264,HX00002570,1949,13,0264
1949130267,HX00002571,1949,13,0267
1949130270,HX00002572,1949,13,0270
1949130271,HX00002573,1949,13,0271
1949130273,HX00002574,1949,13,0273
1949130274,HX00002575,1949,13,0274
1949130275,HX00002576,1949,13,0275
1949130276,HX00002577,1949,13,0276
1949130280,HX00002578,1949,13,0280
1949130284,HX00002579,1949,13,0284
1949130286,HX00002580,1949,13,0286
1949130291,HX00002581,1949,13,0291
1949130292,HX00002582,1949,13,0292
1949130295,HX00002583,1949,13,0295
1949130297,HX00002584,1949,13,0297
1949130302,HX00002585,1949,13,0302
1949130308,HX00002586,1949,13,0308
1949130309,HX00002587,1949,13,0309
1949130315,HX00002588,1949,13,0315
1949130316,HX00002589,1949,13,0316
1949130320,HX00002590,1949,13,0320
1949130323,HX00002591,1949,13,0323
1949130330,HX00002592,1949,13,0330
1949130333,HX00002593,1949,13,0333
1949130336,HX00002594,1949,13,0336
