UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
02PE03356,102642179, 98640150, 98109473,02,64,K2179,64,K0150,10,S9473,08,2002642179,1998640150,1998109473,0,0
02PE03357,102642180, 98640269, 99640932,02,64,K2180,64,K0269,64,K0932,05,2002642180,1998640269,1999640932,0,0
02PE03358,102642181, 99640943,100641071,02,64,K2181,64,K0943,64,K1071,06,2002642181,1999640943,2000641071,0,0
02PE03359,102642182,101641553, 98640495,02,64,K2182,64,K1553,64,K0495,06,2002642182,2001641553,1998640495,0,0
02PE03360,102642183,101641553, 98640413,02,64,K2183,64,K1553,64,K0413,06,2002642183,2001641553,1998640413,0,0
02PE03361,102642184,101641553, 98640413,02,64,K2184,64,K1553,64,K0413,06,2002642184,2001641553,1998640413,0,0
02PE03362,102642185,100641288, 98109440,02,64,K2185,64,K1288,10,S9440,08,2002642185,2000641288,1998109440,0,0
02PE03363,102642186,100641288, 98109440,02,64,K2186,64,K1288,10,S9440,08,2002642186,2000641288,1998109440,0,0
02PE03364,102642187,100641288, 98109440,02,64,K2187,64,K1288,10,S9440,08,2002642187,2000641288,1998109440,0,0
02PE03365,102642188, 99640943, 95637989,02,64,K2188,64,K0943,63,K7989,06,2002642188,1999640943,1995637989,0,0
02PE03366,102642189,100641450, 99640800,02,64,K2189,64,K1450,64,K0800,06,2002642189,2000641450,1999640800,0,0
02PE03367,102642190,100641450, 99640800,02,64,K2190,64,K1450,64,K0800,06,2002642190,2000641450,1999640800,0,0
02PE03368,102642191, 98640269, 99640695,02,64,K2191,64,K0269,64,K0695,05,2002642191,1998640269,1999640695,0,0
02PE03369,102642192, 98640269, 99640695,02,64,K2192,64,K0269,64,K0695,05,2002642192,1998640269,1999640695,0,0
02PE03370,102642193,100641195, 99640756,02,64,K2193,64,K1195,64,K0756,06,2002642193,2000641195,1999640756,0,0
02PE03371,102642194,100641195, 99640756,02,64,K2194,64,K1195,64,K0756,06,2002642194,2000641195,1999640756,0,0
02PE03372,102642195,100641450, 96638743,02,64,K2195,64,K1450,63,K8743,06,2002642195,2000641450,1996638743,0,0
02PE03373,102642196,100641450, 96638743,02,64,K2196,64,K1450,63,K8743,06,2002642196,2000641450,1996638743,0,0
02PE03374,102642197,100641137, 98640242,02,64,K2197,64,K1137,64,K0242,05,2002642197,2000641137,1998640242,0,0
02PE03375,102642198,100641137, 98640242,02,64,K2198,64,K1137,64,K0242,05,2002642198,2000641137,1998640242,0,0
02PE03376,102642199, 99640714, 99091251,02,64,K2199,64,K0714,09,91251,06,2002642199,1999640714,1999091251,0,0
02PE03377,102642200, 99640714,100641447,02,64,K2200,64,K0714,64,K1447,06,2002642200,1999640714,2000641447,0,0
02PE03378,102642201,100641450,100000894,02,64,K2201,64,K1450,00,00894,06,2002642201,2000641450,2000000894,0,0
02PE03379,102642202,100641450,100000894,02,64,K2202,64,K1450,00,00894,06,2002642202,2000641450,2000000894,0,0
02PE03380,102642203, 99640905,100001139,02,64,K2203,64,K0905,00,01139,06,2002642203,1999640905,2000001139,0,0
02PE03381,102642204,100641137, 99640728,02,64,K2204,64,K1137,64,K0728,05,2002642204,2000641137,1999640728,0,0
02PE03382,102642205, 99640649,100641191,02,64,K2205,64,K0649,64,K1191,06,2002642205,1999640649,2000641191,0,0
02PE03383,102642206,100641195,100641156,02,64,K2206,64,K1195,64,K1156,06,2002642206,2000641195,2000641156,0,0
02PE03384,102642207,100641195,100641156,02,64,K2207,64,K1195,64,K1156,06,2002642207,2000641195,2000641156,0,0
02PE03385,102642208, 99640649, 97639393,02,64,K2208,64,K0649,63,K9393,06,2002642208,1999640649,1997639393,0,0
02PE03386,102642209, 99640649, 97639393,02,64,K2209,64,K0649,63,K9393,06,2002642209,1999640649,1997639393,0,0
02PE03387,102642210, 98640150, 96639032,02,64,K2210,64,K0150,63,K9032,05,2002642210,1998640150,1996639032,0,0
02PE03388,102642211, 98640150, 96639032,02,64,K2211,64,K0150,63,K9032,05,2002642211,1998640150,1996639032,0,0
02PE03389,102642212,100641403,100641248,02,64,K2212,64,K1403,64,K1248,06,2002642212,2000641403,2000641248,0,0
02PE03390,102642213,100641403,100641248,02,64,K2213,64,K1403,64,K1248,06,2002642213,2000641403,2000641248,0,0
02PE03391,102642214,100641196,100641164,02,64,K2214,64,K1196,64,K1164,06,2002642214,2000641196,2000641164,0,0
02PE03392,102642215,101641553, 98640474,02,64,K2215,64,K1553,64,K0474,06,2002642215,2001641553,1998640474,0,0
02PE03393,102642216,101641553, 98640474,02,64,K2216,64,K1553,64,K0474,06,2002642216,2001641553,1998640474,0,0
02PE03394,102642217, 98640150, 96638896,02,64,K2217,64,K0150,63,K8896,05,2002642217,1998640150,1996638896,0,0
02PE03395,102642218,100641403, 98008286,02,64,K2218,64,K1403,00, 8286,06,2002642218,2000641403,1998008286,0,0
02PE03396,102642219,100641403, 98008286,02,64,K2219,64,K1403,00, 8286,06,2002642219,2000641403,1998008286,0,0
02PE03397,102642220, 99640905,100641375,02,64,K2220,64,K0905,64,K1375,06,2002642220,1999640905,2000641375,0,0
02PE03398,102642221, 99640905,100641375,02,64,K2221,64,K0905,64,K1375,06,2002642221,1999640905,2000641375,0,0
02PE03399,102642222,100641098,101641662,02,64,K2222,64,K1098,64,K1662,05,2002642222,2000641098,2001641662,0,0
02PE03400,102642223, 99640943, 97639590,02,64,K2223,64,K0943,63,K9590,06,2002642223,1999640943,1997639590,0,0
02PE03401,102642224, 99640943, 97639590,02,64,K2224,64,K0943,63,K9590,06,2002642224,1999640943,1997639590,0,0
02PE03402,102642225, 99640943, 97639590,02,64,K2225,64,K0943,63,K9590,06,2002642225,1999640943,1997639590,0,0
02PE03403,102642226,100641195,100641151,02,64,K2226,64,K1195,64,K1151,06,2002642226,2000641195,2000641151,0,0
02PE03404,102642227,100641195,100641151,02,64,K2227,64,K1195,64,K1151,06,2002642227,2000641195,2000641151,0,0
02PE03405,102642228, 98640150,100641078,02,64,K2228,64,K0150,64,K1078,05,2002642228,1998640150,2000641078,0,0
02PE03406,102642229, 98640150,100641078,02,64,K2229,64,K0150,64,K1078,05,2002642229,1998640150,2000641078,0,0
02PE03407,102642230,100641403, 98640423,02,64,K2230,64,K1403,64,K0423,06,2002642230,2000641403,1998640423,0,0
02PE03408,102642231,100641403, 98640423,02,64,K2231,64,K1403,64,K0423,06,2002642231,2000641403,1998640423,0,0
02PE03409,102642232, 99640649, 95638107,02,64,K2232,64,K0649,63,K8107,06,2002642232,1999640649,1995638107,0,0
02PE03410,102642233, 99640649, 95638107,02,64,K2233,64,K0649,63,K8107,06,2002642233,1999640649,1995638107,0,0
02PE03411,102642234, 98640269,100641357,02,64,K2234,64,K0269,64,K1357,05,2002642234,1998640269,2000641357,0,0
02PE03412,102642235, 99640905, 98640276,02,64,K2235,64,K0905,64,K0276,06,2002642235,1999640905,1998640276,0,0
02PE03413,102642236, 99640905, 98640276,02,64,K2236,64,K0905,64,K0276,06,2002642236,1999640905,1998640276,0,0
02PE03414,102642237, 99640905, 98640276,02,64,K2237,64,K0905,64,K0276,06,2002642237,1999640905,1998640276,0,0
02PE03415,102642238,101641553,100641070,02,64,K2238,64,K1553,64,K1070,06,2002642238,2001641553,2000641070,0,0
02PE03416,102642239, 99640714, 98640275,02,64,K2239,64,K0714,64,K0275,06,2002642239,1999640714,1998640275,0,0
02PE03417,102642240, 99640714, 98640275,02,64,K2240,64,K0714,64,K0275,06,2002642240,1999640714,1998640275,0,0
02PE03418,102642241, 99640905, 97639629,02,64,K2241,64,K0905,63,K9629,06,2002642241,1999640905,1997639629,0,0
02PE03419,102642242, 99640905, 97639629,02,64,K2242,64,K0905,63,K9629,06,2002642242,1999640905,1997639629,0,0
02PE03420,102642243,100641288, 98109653,02,64,K2243,64,K1288,10,S9653,08,2002642243,2000641288,1998109653,0,0
02PE03421,102642244,100641288, 98109653,02,64,K2244,64,K1288,10,S9653,08,2002642244,2000641288,1998109653,0,0
02PE03422,102642245,100641288, 98109653,02,64,K2245,64,K1288,10,S9653,08,2002642245,2000641288,1998109653,0,0
02PE03423,102642246, 99640714, 97639561,02,64,K2246,64,K0714,63,K9561,06,2002642246,1999640714,1997639561,0,0
02PE03424,102642247, 99640714, 97639561,02,64,K2247,64,K0714,63,K9561,06,2002642247,1999640714,1997639561,0,0
02PE03425,102642248, 99640714, 97639561,02,64,K2248,64,K0714,63,K9561,06,2002642248,1999640714,1997639561,0,0
02PE03426,102642249,100641195, 96638549,02,64,K2249,64,K1195,63,K8549,06,2002642249,2000641195,1996638549,0,0
02PE03427,102642250,100641195, 96638549,02,64,K2250,64,K1195,63,K8549,06,2002642250,2000641195,1996638549,0,0
02PE03428,102642251,100641195, 98640213,02,64,K2251,64,K1195,64,K0213,06,2002642251,2000641195,1998640213,0,0
02PE03429,102642252,100641195, 98640213,02,64,K2252,64,K1195,64,K0213,06,2002642252,2000641195,1998640213,0,0
02PE03430,102642253,101641553, 98008212,02,64,K2253,64,K1553,00, 8212,06,2002642253,2001641553,1998008212,0,0
02PE03431,102642254,101641553, 98008212,02,64,K2254,64,K1553,00, 8212,06,2002642254,2001641553,1998008212,0,0
02PE03432,102642255,100641195, 98640055,02,64,K2255,64,K1195,64,K0055,06,2002642255,2000641195,1998640055,0,0
02PE03433,102642256, 99640649, 98640422,02,64,K2256,64,K0649,64,K0422,06,2002642256,1999640649,1998640422,0,0
02PE03434,102642257, 99640649, 98640422,02,64,K2257,64,K0649,64,K0422,06,2002642257,1999640649,1998640422,0,0
02PE03435,102642258,101641553,100641516,02,64,K2258,64,K1553,64,K1516,06,2002642258,2001641553,2000641516,0,0
02PE03436,102642259,100641288, 97639279,02,64,K2259,64,K1288,63,K9279,05,2002642259,2000641288,1997639279,0,0
02PE03437,102642260,100641288, 97639279,02,64,K2260,64,K1288,63,K9279,05,2002642260,2000641288,1997639279,0,0
02PE03438,102642261,100641288, 97639279,02,64,K2261,64,K1288,63,K9279,05,2002642261,2000641288,1997639279,0,0
02PE03439,102642262, 99640943, 97639285,02,64,K2262,64,K0943,63,K9285,06,2002642262,1999640943,1997639285,0,0
02PE03440,102642263, 99640714,100641127,02,64,K2263,64,K0714,64,K1127,06,2002642263,1999640714,2000641127,0,0
02PE03441,102642264, 99640943,100641260,02,64,K2264,64,K0943,64,K1260,06,2002642264,1999640943,2000641260,0,0
02PE03442,102642265,100641450, 98640431,02,64,K2265,64,K1450,64,K0431,06,2002642265,2000641450,1998640431,0,0
02PE03443,102642266,100641450, 98640431,02,64,K2266,64,K1450,64,K0431,06,2002642266,2000641450,1998640431,0,0
02PE03444,102642267,100641450, 98640431,02,64,K2267,64,K1450,64,K0431,06,2002642267,2000641450,1998640431,0,0
02PE03445,102642268,100641450, 98640431,02,64,K2268,64,K1450,64,K0431,06,2002642268,2000641450,1998640431,0,0
02PE03446,102642269,100641288, 99110582,02,64,K2269,64,K1288,11,R0582,08,2002642269,2000641288,1999110582,0,0
02PE03447,102642270,100641288, 99110582,02,64,K2270,64,K1288,11,R0582,08,2002642270,2000641288,1999110582,0,0
02PE03448,102642271,100641403,100641302,02,64,K2271,64,K1403,64,K1302,06,2002642271,2000641403,2000641302,0,0
02PE03449,102642272,100641137, 96638989,02,64,K2272,64,K1137,63,K8989,05,2002642272,2000641137,1996638989,0,0
02PE03450,102642273, 99640905, 98640252,02,64,K2273,64,K0905,64,K0252,06,2002642273,1999640905,1998640252,0,0
02PE03451,102642274, 99640905, 98640252,02,64,K2274,64,K0905,64,K0252,06,2002642274,1999640905,1998640252,0,0
02PE03452,102642275, 99640905, 98640252,02,64,K2275,64,K0905,64,K0252,06,2002642275,1999640905,1998640252,0,0
02PE03453,102642276,101641553, 96638526,02,64,K2276,64,K1553,63,K8526,06,2002642276,2001641553,1996638526,0,0
02PE03454,102642277,101641553, 96638526,02,64,K2277,64,K1553,63,K8526,06,2002642277,2001641553,1996638526,0,0
02PE03455,102642278,100641196,100001142,02,64,K2278,64,K1196,00,01142,06,2002642278,2000641196,2000001142,0,0
02PE03456,102642279, 99640649, 99640711,02,64,K2279,64,K0649,64,K0711,06,2002642279,1999640649,1999640711,0,0
02PE03457,102642280, 99640649, 99640711,02,64,K2280,64,K0649,64,K0711,06,2002642280,1999640649,1999640711,0,0
02PE03458,102642281,101641553, 98640520,02,64,K2281,64,K1553,64,K0520,06,2002642281,2001641553,1998640520,0,0
02PE03459,102642282,101641553, 98640520,02,64,K2282,64,K1553,64,K0520,06,2002642282,2001641553,1998640520,0,0
02PE03460,102642283, 98640150,100641114,02,64,K2283,64,K0150,64,K1114,05,2002642283,1998640150,2000641114,0,0
02PE03461,102642284, 98640150,100641114,02,64,K2284,64,K0150,64,K1114,05,2002642284,1998640150,2000641114,0,0
02PE03462,102642285, 98640150,100641114,02,64,K2285,64,K0150,64,K1114,05,2002642285,1998640150,2000641114,0,0
02PE03463,102642286,100641195,100641186,02,64,K2286,64,K1195,64,K1186,06,2002642286,2000641195,2000641186,0,0
02PE03464,102642287, 99640905,100641051,02,64,K2287,64,K0905,64,K1051,06,2002642287,1999640905,2000641051,0,0
02PE03465,102642288, 99640905,100641051,02,64,K2288,64,K0905,64,K1051,06,2002642288,1999640905,2000641051,0,0
02PE03466,102642289,100641450,100641062,02,64,K2289,64,K1450,64,K1062,06,2002642289,2000641450,2000641062,0,0
02PE03467,102642290,100641450,100641062,02,64,K2290,64,K1450,64,K1062,06,2002642290,2000641450,2000641062,0,0
02PE03468,102642291,100641288, 96638570,02,64,K2291,64,K1288,63,K8570,05,2002642291,2000641288,1996638570,0,0
02PE03469,102642292, 98640269, 99110255,02,64,K2292,64,K0269,11,R0255,08,2002642292,1998640269,1999110255,0,0
02PE03470,102642293, 98640269, 99110255,02,64,K2293,64,K0269,11,R0255,08,2002642293,1998640269,1999110255,0,0
02PE03471,102642294,101641553,100641483,02,64,K2294,64,K1553,64,K1483,06,2002642294,2001641553,2000641483,0,0
02PE03472,102642295,101641553,100641483,02,64,K2295,64,K1553,64,K1483,06,2002642295,2001641553,2000641483,0,0
02PE03473,102642296,100641288, 99640772,02,64,K2296,64,K1288,64,K0772,05,2002642296,2000641288,1999640772,0,0
02PE03474,102642297,100641288, 99640772,02,64,K2297,64,K1288,64,K0772,05,2002642297,2000641288,1999640772,0,0
02PE03475,102642298,100641288, 97639328,02,64,K2298,64,K1288,63,K9328,05,2002642298,2000641288,1997639328,0,0
02PE03476,102642299,100641288, 97639328,02,64,K2299,64,K1288,63,K9328,05,2002642299,2000641288,1997639328,0,0
02PE03477,102642300,100641450, 98640366,02,64,K2300,64,K1450,64,K0366,06,2002642300,2000641450,1998640366,0,0
02PE03478,102642301,100641450, 98640366,02,64,K2301,64,K1450,64,K0366,06,2002642301,2000641450,1998640366,0,0
02PE03479,102642302, 99640943,100000097,02,64,K2302,64,K0943,00,00097,06,2002642302,1999640943,2000000097,0,0
02PE03480,102642303, 99640943,100000097,02,64,K2303,64,K0943,00,00097,06,2002642303,1999640943,2000000097,0,0
02PE03481,102642304,100641195, 95638347,02,64,K2304,64,K1195,63,K8347,06,2002642304,2000641195,1995638347,0,0
02PE03482,102642305, 98640269, 99640878,02,64,K2305,64,K0269,64,K0878,05,2002642305,1998640269,1999640878,0,0
02PE03483,102642306, 98640269, 99640878,02,64,K2306,64,K0269,64,K0878,05,2002642306,1998640269,1999640878,0,0
02PE03484,102642307, 98640269,100641056,02,64,K2307,64,K0269,64,K1056,05,2002642307,1998640269,2000641056,0,0
02PE03485,102642308, 98640150, 99110484,02,64,K2308,64,K0150,11,R0484,08,2002642308,1998640150,1999110484,0,0
02PE03486,102642309, 98640150, 99110484,02,64,K2309,64,K0150,11,R0484,08,2002642309,1998640150,1999110484,0,0
02PE03487,102642310,100641195, 97639475,02,64,K2310,64,K1195,63,K9475,06,2002642310,2000641195,1997639475,0,0
02PE03488,102642311,100641195, 97639475,02,64,K2311,64,K1195,63,K9475,06,2002642311,2000641195,1997639475,0,0
02PE03489,102642312,100641288,100641410,02,64,K2312,64,K1288,64,K1410,05,2002642312,2000641288,2000641410,0,0
02PE03490,102642313,100641288,100641410,02,64,K2313,64,K1288,64,K1410,05,2002642313,2000641288,2000641410,0,0
02PE03491,102642314,100641137, 99640911,02,64,K2314,64,K1137,64,K0911,05,2002642314,2000641137,1999640911,0,0
02PE03492,102642315, 98640150, 96639003,02,64,K2315,64,K0150,63,K9003,05,2002642315,1998640150,1996639003,0,0
02PE03493,102642316,100641196, 98640377,02,64,K2316,64,K1196,64,K0377,06,2002642316,2000641196,1998640377,0,0
02PE03494,102642317, 98640150, 97639602,02,64,K2317,64,K0150,63,K9602,05,2002642317,1998640150,1997639602,0,0
02PE03495,102642318, 98640150, 97639602,02,64,K2318,64,K0150,63,K9602,05,2002642318,1998640150,1997639602,0,0
02PE03496,102642319, 99640649, 98640316,02,64,K2319,64,K0649,64,K0316,06,2002642319,1999640649,1998640316,0,0
02PE03497,102642320, 99640649, 98640316,02,64,K2320,64,K0649,64,K0316,06,2002642320,1999640649,1998640316,0,0
02PE03498,102642321, 99640649, 98640316,02,64,K2321,64,K0649,64,K0316,06,2002642321,1999640649,1998640316,0,0
02PE03499,102642322, 99640943, 98640180,02,64,K2322,64,K0943,64,K0180,06,2002642322,1999640943,1998640180,0,0
02PE03500,102642323, 99640943, 98640180,02,64,K2323,64,K0943,64,K0180,06,2002642323,1999640943,1998640180,0,0
02PE03501,102642324,100641288, 99110739,02,64,K2324,64,K1288,11,R0739,08,2002642324,2000641288,1999110739,0,0
02PE03502,102642325,100641288, 99110739,02,64,K2325,64,K1288,11,R0739,08,2002642325,2000641288,1999110739,0,0
02PE03503,102642326,100641196,100641275,02,64,K2326,64,K1196,64,K1275,06,2002642326,2000641196,2000641275,0,0
02PE03504,102642327,100641450, 99640712,02,64,K2327,64,K1450,64,K0712,06,2002642327,2000641450,1999640712,0,0
02PE03505,102642328,100641450, 99640712,02,64,K2328,64,K1450,64,K0712,06,2002642328,2000641450,1999640712,0,0
02PE03506,102642329,100641450, 99640712,02,64,K2329,64,K1450,64,K0712,06,2002642329,2000641450,1999640712,0,0
02PE03507,102642330, 98640269, 99110137,02,64,K2330,64,K0269,11,R0137,08,2002642330,1998640269,1999110137,0,0
02PE03508,102642331, 98640269, 99110137,02,64,K2331,64,K0269,11,R0137,08,2002642331,1998640269,1999110137,0,0
02PE03509,102642332, 99640714, 95637784,02,64,K2332,64,K0714,63,K7784,06,2002642332,1999640714,1995637784,0,0
02PE03510,102642333, 99640714, 95637784,02,64,K2333,64,K0714,63,K7784,06,2002642333,1999640714,1995637784,0,0
02PE03511,102642334, 99640943, 96638735,02,64,K2334,64,K0943,63,K8735,06,2002642334,1999640943,1996638735,0,0
02PE03512,102642335,100641196, 98640405,02,64,K2335,64,K1196,64,K0405,06,2002642335,2000641196,1998640405,0,0
02PE03513,102642336,100641196, 98640405,02,64,K2336,64,K1196,64,K0405,06,2002642336,2000641196,1998640405,0,0
02PE03514,102642337, 99640905,100641225,02,64,K2337,64,K0905,64,K1225,06,2002642337,1999640905,2000641225,0,0
02PE03515,102642338, 98640269,100641416,02,64,K2338,64,K0269,64,K1416,05,2002642338,1998640269,2000641416,0,0
02PE03516,102642339, 98640150, 96639141,02,64,K2339,64,K0150,63,K9141,05,2002642339,1998640150,1996639141,0,0
02PE03517,102642340, 99640943, 96638517,02,64,K2340,64,K0943,63,K8517,06,2002642340,1999640943,1996638517,0,0
02PE03518,102642341, 99640943, 96638517,02,64,K2341,64,K0943,63,K8517,06,2002642341,1999640943,1996638517,0,0
02PE03519,102642342,100641137, 98640471,02,64,K2342,64,K1137,64,K0471,05,2002642342,2000641137,1998640471,0,0
02PE03520,102642343,100641137, 98640471,02,64,K2343,64,K1137,64,K0471,05,2002642343,2000641137,1998640471,0,0
02PE03521,102642344,100641195, 99640713,02,64,K2344,64,K1195,64,K0713,06,2002642344,2000641195,1999640713,0,0
02PE03522,102642345,100641195, 99640713,02,64,K2345,64,K1195,64,K0713,06,2002642345,2000641195,1999640713,0,0
02PE03523,102642346, 98640269,100641327,02,64,K2346,64,K0269,64,K1327,05,2002642346,1998640269,2000641327,0,0
02PE03524,102642347, 98640269,100641327,02,64,K2347,64,K0269,64,K1327,05,2002642347,1998640269,2000641327,0,0
02PE03525,102642348, 99640943, 99091042,02,64,K2348,64,K0943,09,91042,06,2002642348,1999640943,1999091042,0,0
02PE03526,102642349, 98640150,100641325,02,64,K2349,64,K0150,64,K1325,05,2002642349,1998640150,2000641325,0,0
02PE03527,102642350, 98640150, 99109998,02,64,K2350,64,K0150,10,S9998,08,2002642350,1998640150,1999109998,0,0
02PE03528,102642351, 98640150, 99109998,02,64,K2351,64,K0150,10,S9998,08,2002642351,1998640150,1999109998,0,0
02PE03529,102642352, 99640714,100641052,02,64,K2352,64,K0714,64,K1052,06,2002642352,1999640714,2000641052,0,0
02PE03530,102642353, 99640714,100641052,02,64,K2353,64,K0714,64,K1052,06,2002642353,1999640714,2000641052,0,0
02PE03531,102642354, 99640714,100641115,02,64,K2354,64,K0714,64,K1115,06,2002642354,1999640714,2000641115,0,0
02PE03532,102642355, 99640714,100641115,02,64,K2355,64,K0714,64,K1115,06,2002642355,1999640714,2000641115,0,0
02PE03533,102642356,100641137, 98640448,02,64,K2356,64,K1137,64,K0448,05,2002642356,2000641137,1998640448,0,0
02PE03534,102642357,100641137, 98640448,02,64,K2357,64,K1137,64,K0448,05,2002642357,2000641137,1998640448,0,0
02PE03535,102642358, 99640943,100000670,02,64,K2358,64,K0943,00,00670,06,2002642358,1999640943,2000000670,0,0
02PE03536,102642359,100641137, 96638623,02,64,K2359,64,K1137,63,K8623,05,2002642359,2000641137,1996638623,0,0
02PE03537,102642360,100641137, 96638623,02,64,K2360,64,K1137,63,K8623,05,2002642360,2000641137,1996638623,0,0
02PE03538,102642361, 98640150,100641503,02,64,K2361,64,K0150,64,K1503,05,2002642361,1998640150,2000641503,0,0
02PE03539,102642362,100641288,100641344,02,64,K2362,64,K1288,64,K1344,05,2002642362,2000641288,2000641344,0,0
02PE03540,102642363,100641403,100641444,02,64,K2363,64,K1403,64,K1444,06,2002642363,2000641403,2000641444,0,0
02PE03541,102642364,100641403,100641444,02,64,K2364,64,K1403,64,K1444,06,2002642364,2000641403,2000641444,0,0
02PE03542,102642365,100641098,101641657,02,64,K2365,64,K1098,64,K1657,05,2002642365,2000641098,2001641657,0,0
02PE03543,102642366, 99640943,100641217,02,64,K2366,64,K0943,64,K1217,06,2002642366,1999640943,2000641217,0,0
02PE03544,102642367, 99640943,100641305,02,64,K2367,64,K0943,64,K1305,06,2002642367,1999640943,2000641305,0,0
02PE03545,102642368, 99640943,100641305,02,64,K2368,64,K0943,64,K1305,06,2002642368,1999640943,2000641305,0,0
02PE03546,102642369,100641195, 96638941,02,64,K2369,64,K1195,63,K8941,06,2002642369,2000641195,1996638941,0,0
02PE03547,102642370, 98640269, 95105566,02,64,K2370,64,K0269,10,S5566,05,2002642370,1998640269,1995105566,0,0
02PE03548,102642371,100641196, 98640440,02,64,K2371,64,K1196,64,K0440,06,2002642371,2000641196,1998640440,0,0
02PE03549,102642372,100641196, 98640440,02,64,K2372,64,K1196,64,K0440,06,2002642372,2000641196,1998640440,0,0
02PE03550,102642373, 98640150, 99641006,02,64,K2373,64,K0150,64,K1006,05,2002642373,1998640150,1999641006,0,0
02PE03551,102642374,100641403, 99640764,02,64,K2374,64,K1403,64,K0764,06,2002642374,2000641403,1999640764,0,0
02PE03552,102642375,100641403, 99640764,02,64,K2375,64,K1403,64,K0764,06,2002642375,2000641403,1999640764,0,0
02PE03553,102642376,100641450,100641194,02,64,K2376,64,K1450,64,K1194,06,2002642376,2000641450,2000641194,0,0
02PE03554,102642377,100641450,100641194,02,64,K2377,64,K1450,64,K1194,06,2002642377,2000641450,2000641194,0,0
02PE03555,102642378, 98640150, 98109230,02,64,K2378,64,K0150,10,S9230,08,2002642378,1998640150,1998109230,0,0
02PE03556,102642379, 98640150, 98109230,02,64,K2379,64,K0150,10,S9230,08,2002642379,1998640150,1998109230,0,0
02PE03557,102642380, 99640714,100000954,02,64,K2380,64,K0714,00,00954,06,2002642380,1999640714,2000000954,0,0
02PE03558,102642381, 99640714,100000954,02,64,K2381,64,K0714,00,00954,06,2002642381,1999640714,2000000954,0,0
02PE03559,102642382, 99640943, 97639290,02,64,K2382,64,K0943,63,K9290,06,2002642382,1999640943,1997639290,0,0
02PE03560,102642383,101641553, 99640971,02,64,K2383,64,K1553,64,K0971,06,2002642383,2001641553,1999640971,0,0
02PE03561,102642384,101641553, 99640971,02,64,K2384,64,K1553,64,K0971,06,2002642384,2001641553,1999640971,0,0
02PE03562,102642385,101641553,100641465,02,64,K2385,64,K1553,64,K1465,06,2002642385,2001641553,2000641465,0,0
02PE03563,102642386,101641553,100641465,02,64,K2386,64,K1553,64,K1465,06,2002642386,2001641553,2000641465,0,0
02PE03564,102642387,101641553,100641465,02,64,K2387,64,K1553,64,K1465,06,2002642387,2001641553,2000641465,0,0
02PE03565,102642388,100641403, 99640930,02,64,K2388,64,K1403,64,K0930,06,2002642388,2000641403,1999640930,0,0
02PE03566,102642389,100641403, 99640930,02,64,K2389,64,K1403,64,K0930,06,2002642389,2000641403,1999640930,0,0
02PE03567,102642390,100641195, 98640145,02,64,K2390,64,K1195,64,K0145,06,2002642390,2000641195,1998640145,0,0
02PE03568,102642391,100641195, 98640145,02,64,K2391,64,K1195,64,K0145,06,2002642391,2000641195,1998640145,0,0
02PE03569,102642392,100641195,100641066,02,64,K2392,64,K1195,64,K1066,06,2002642392,2000641195,2000641066,0,0
02PE03570,102642393,100641195,100641066,02,64,K2393,64,K1195,64,K1066,06,2002642393,2000641195,2000641066,0,0
02PE03571,102642394,100641195,100641066,02,64,K2394,64,K1195,64,K1066,06,2002642394,2000641195,2000641066,0,0
02PE03572,102642395, 98640269, 98109011,02,64,K2395,64,K0269,10,S9011,08,2002642395,1998640269,1998109011,0,0
02PE03573,102642396, 98640269, 98109011,02,64,K2396,64,K0269,10,S9011,08,2002642396,1998640269,1998109011,0,0
02PE03574,102642397,100641462,101641561,02,64,K2397,64,K1462,64,K1561,06,2002642397,2000641462,2001641561,0,0
02PE03575,102642398, 99640943, 95638245,02,64,K2398,64,K0943,63,K8245,06,2002642398,1999640943,1995638245,0,0
02PE03576,102642399, 99640943, 95638245,02,64,K2399,64,K0943,63,K8245,06,2002642399,1999640943,1995638245,0,0
02PE03577,102642400,100641196,100641240,02,64,K2400,64,K1196,64,K1240,06,2002642400,2000641196,2000641240,0,0
02PE03578,102642401,100641195,100641407,02,64,K2401,64,K1195,64,K1407,06,2002642401,2000641195,2000641407,0,0
02PE03579,102642402,100641137, 99640894,02,64,K2402,64,K1137,64,K0894,05,2002642402,2000641137,1999640894,0,0
02PE03580,102642403,100641137, 99640894,02,64,K2403,64,K1137,64,K0894,05,2002642403,2000641137,1999640894,0,0
02PE03581,102642404, 98640269,100641211,02,64,K2404,64,K0269,64,K1211,05,2002642404,1998640269,2000641211,0,0
02PE03582,102642405, 99640714, 98640056,02,64,K2405,64,K0714,64,K0056,06,2002642405,1999640714,1998640056,0,0
02PE03583,102642406, 99640714, 98640056,02,64,K2406,64,K0714,64,K0056,06,2002642406,1999640714,1998640056,0,0
02PE03584,102642407, 99640649, 99640848,02,64,K2407,64,K0649,64,K0848,06,2002642407,1999640649,1999640848,0,0
02PE03585,102642408, 99640649, 99640848,02,64,K2408,64,K0649,64,K0848,06,2002642408,1999640649,1999640848,0,0
02PE03586,102642409, 99640649, 99640848,02,64,K2409,64,K0649,64,K0848,06,2002642409,1999640649,1999640848,0,0
