UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YR,LAMB_BRD,LAMB_ETAG,SIRE_YR,SIRE_BRD,SIRE_ETAG,DAM_YR,DAM_BRD,DAM_ETAG
50PE01975,50405678,49404942,47403966,1950405678,1949404942,1947403966,50,40,5678,49,40,4942,47,40,3966
50PE01976,50405418,49404942,48404435,1950405418,1949404942,1948404435,50,40,5418,49,40,4942,48,40,4435
50PE01977,50405617,49404942,48404451,1950405617,1949404942,1948404451,50,40,5617,49,40,4942,48,40,4451
50PE01978,50405225,47481118,48404154,1950405225,1947481118,1948404154,50,40,5225,47,48,1118,48,40,4154
50PE01979,50405316,47481118,48404258,1950405316,1947481118,1948404258,50,40,5316,47,48,1118,48,40,4258
50PE01980,50405539,47481118,46480759,1950405539,1947481118,1946480759,50,40,5539,47,48,1118,46,48,0759
50PE01981,50405540,47481118,46480759,1950405540,1947481118,1946480759,50,40,5540,47,48,1118,46,48,0759
50PE01982,50405519,47481118,46480769,1950405519,1947481118,1946480769,50,40,5519,47,48,1118,46,48,0769
50PE01983,50405520,47481118,46480769,1950405520,1947481118,1946480769,50,40,5520,47,48,1118,46,48,0769
50PE01984,50405096,47481118,47481022,1950405096,1947481118,1947481022,50,40,5096,47,48,1118,47,48,1022
50PE01985,50405792,47481118,47481026,1950405792,1947481118,1947481026,50,40,5792,47,48,1118,47,48,1026
50PE01986,50405107,47481118,47481030,1950405107,1947481118,1947481030,50,40,5107,47,48,1118,47,48,1030
50PE01987,50405108,47481118,47481030,1950405108,1947481118,1947481030,50,40,5108,47,48,1118,47,48,1030
50PE01988,50405680,47481118,47481041,1950405680,1947481118,1947481041,50,40,5680,47,48,1118,47,48,1041
50PE01989,50405451,47481118,47481076,1950405451,1947481118,1947481076,50,40,5451,47,48,1118,47,48,1076
50PE01990,50405531,47481118,47481082,1950405531,1947481118,1947481082,50,40,5531,47,48,1118,47,48,1082
50PE01991,50405802,47481118,47481089,1950405802,1947481118,1947481089,50,40,5802,47,48,1118,47,48,1089
50PE01992,50405343,47481118,47481109,1950405343,1947481118,1947481109,50,40,5343,47,48,1118,47,48,1109
50PE01993,50405577,47481118,47481148,1950405577,1947481118,1947481148,50,40,5577,47,48,1118,47,48,1148
50PE01994,50405578,47481118,47481148,1950405578,1947481118,1947481148,50,40,5578,47,48,1118,47,48,1148
50PE01995,50405237,47481118,47481233,1950405237,1947481118,1947481233,50,40,5237,47,48,1118,47,48,1233
50PE01996,50405198,47481118,47481259,1950405198,1947481118,1947481259,50,40,5198,47,48,1118,47,48,1259
50PE01997,50405426,47481118,47481338,1950405426,1947481118,1947481338,50,40,5426,47,48,1118,47,48,1338
50PE01998,50405180,47481118,48481443,1950405180,1947481118,1948481443,50,40,5180,47,48,1118,48,48,1443
50PE01999,50405809,47481118,48481453,1950405809,1947481118,1948481453,50,40,5809,47,48,1118,48,48,1453
50PE02000,50405349,47481118,48481504,1950405349,1947481118,1948481504,50,40,5349,47,48,1118,48,48,1504
50PE02001,50405571,47481118,48481516,1950405571,1947481118,1948481516,50,40,5571,47,48,1118,48,48,1516
50PE02002,50405359,47481118,48481528,1950405359,1947481118,1948481528,50,40,5359,47,48,1118,48,48,1528
50PE02003,50405176,47481118,48481563,1950405176,1947481118,1948481563,50,40,5176,47,48,1118,48,48,1563
50PE02004,50481723,47481118,46920085,1950481723,1947481118,1946920085,50,48,1723,47,48,1118,46,92,0085
50PE02005,50481724,47481118,46920085,1950481724,1947481118,1946920085,50,48,1724,47,48,1118,46,92,0085
50PE02006,50481706,47481118,48920083,1950481706,1947481118,1948920083,50,48,1706,47,48,1118,48,92,0083
50PE02007,50481707,47481118,48920083,1950481707,1947481118,1948920083,50,48,1707,47,48,1118,48,92,0083
50PE02008,50405421,48481457,48404458,1950405421,1948481457,1948404458,50,40,5421,48,48,1457,48,40,4458
50PE02009,50405776,48481457,46480794,1950405776,1948481457,1946480794,50,40,5776,48,48,1457,46,48,0794
50PE02010,50405217,48481457,46480839,1950405217,1948481457,1946480839,50,40,5217,48,48,1457,46,48,0839
50PE02011,50405218,48481457,46480839,1950405218,1948481457,1946480839,50,40,5218,48,48,1457,46,48,0839
50PE02012,50405164,48481457,46480863,1950405164,1948481457,1946480863,50,40,5164,48,48,1457,46,48,0863
50PE02013,50405165,48481457,46480863,1950405165,1948481457,1946480863,50,40,5165,48,48,1457,46,48,0863
50PE02014,50405646,48481457,46480942,1950405646,1948481457,1946480942,50,40,5646,48,48,1457,46,48,0942
50PE02015,50405290,48481457,46480952,1950405290,1948481457,1946480952,50,40,5290,48,48,1457,46,48,0952
50PE02016,50405424,48481457,46480957,1950405424,1948481457,1946480957,50,40,5424,48,48,1457,46,48,0957
50PE02017,50405672,48481457,46481004,1950405672,1948481457,1946481004,50,40,5672,48,48,1457,46,48,1004
50PE02018,50405281,48481457,47481187,1950405281,1948481457,1947481187,50,40,5281,48,48,1457,47,48,1187
50PE02019,50405397,48481457,47481192,1950405397,1948481457,1947481192,50,40,5397,48,48,1457,47,48,1192
50PE02020,50405235,48481457,47481216,1950405235,1948481457,1947481216,50,40,5235,48,48,1457,47,48,1216
50PE02021,50405572,48481457,47481236,1950405572,1948481457,1947481236,50,40,5572,48,48,1457,47,48,1236
50PE02022,50405331,48481457,47481260,1950405331,1948481457,1947481260,50,40,5331,48,48,1457,47,48,1260
50PE02023,50405321,48481457,47481266,1950405321,1948481457,1947481266,50,40,5321,48,48,1457,47,48,1266
50PE02024,50405322,48481457,47481266,1950405322,1948481457,1947481266,50,40,5322,48,48,1457,47,48,1266
50PE02025,50405396,48481457,47481302,1950405396,1948481457,1947481302,50,40,5396,48,48,1457,47,48,1302
50PE02026,50405750,48481457,47481312,1950405750,1948481457,1947481312,50,40,5750,48,48,1457,47,48,1312
50PE02027,50405751,48481457,47481312,1950405751,1948481457,1947481312,50,40,5751,48,48,1457,47,48,1312
50PE02028,50405797,48481457,47481362,1950405797,1948481457,1947481362,50,40,5797,48,48,1457,47,48,1362
50PE02029,50405208,48481457,48481445,1950405208,1948481457,1948481445,50,40,5208,48,48,1457,48,48,1445
50PE02030,50405430,48481457,48481447,1950405430,1948481457,1948481447,50,40,5430,48,48,1457,48,48,1447
50PE02031,50405215,48481457,48481478,1950405215,1948481457,1948481478,50,40,5215,48,48,1457,48,48,1478
50PE02032,50405779,48481457,48481480,1950405779,1948481457,1948481480,50,40,5779,48,48,1457,48,48,1480
50PE02033,50405764,48481457,48481484,1950405764,1948481457,1948481484,50,40,5764,48,48,1457,48,48,1484
50PE02034,50405550,48481457,48481501,1950405550,1948481457,1948481501,50,40,5550,48,48,1457,48,48,1501
50PE02035,50405592,48481457,48481520,1950405592,1948481457,1948481520,50,40,5592,48,48,1457,48,48,1520
50PE02036,50405484,48481457,48481531,1950405484,1948481457,1948481531,50,40,5484,48,48,1457,48,48,1531
50PE02037,50405711,48481457,48481553,1950405711,1948481457,1948481553,50,40,5711,48,48,1457,48,48,1553
50PE02038,50405308,48481561,48404471,1950405308,1948481561,1948404471,50,40,5308,48,48,1561,48,40,4471
50PE02039,50405138,48481561,46480802,1950405138,1948481561,1946480802,50,40,5138,48,48,1561,46,48,0802
50PE02040,50405139,48481561,46480802,1950405139,1948481561,1946480802,50,40,5139,48,48,1561,46,48,0802
50PE02041,50405170,48481561,46480877,1950405170,1948481561,1946480877,50,40,5170,48,48,1561,46,48,0877
50PE02042,50405171,48481561,46480877,1950405171,1948481561,1946480877,50,40,5171,48,48,1561,46,48,0877
50PE02043,50405391,48481561,46480895,1950405391,1948481561,1946480895,50,40,5391,48,48,1561,46,48,0895
50PE02044,50405156,48481561,46480903,1950405156,1948481561,1946480903,50,40,5156,48,48,1561,46,48,0903
50PE02045,50405157,48481561,46480903,1950405157,1948481561,1946480903,50,40,5157,48,48,1561,46,48,0903
50PE02046,50405099,48481561,46480985,1950405099,1948481561,1946480985,50,40,5099,48,48,1561,46,48,0985
50PE02047,50405100,48481561,46480985,1950405100,1948481561,1946480985,50,40,5100,48,48,1561,46,48,0985
50PE02048,50405447,48481561,47481174,1950405447,1948481561,1947481174,50,40,5447,48,48,1561,47,48,1174
50PE02049,50405448,48481561,47481174,1950405448,1948481561,1947481174,50,40,5448,48,48,1561,47,48,1174
50PE02050,50405495,48481561,47481181,1950405495,1948481561,1947481181,50,40,5495,48,48,1561,47,48,1181
50PE02051,50405681,48481561,47481184,1950405681,1948481561,1947481184,50,40,5681,48,48,1561,47,48,1184
50PE02052,50405768,48481561,47481212,1950405768,1948481561,1947481212,50,40,5768,48,48,1561,47,48,1212
50PE02053,50405769,48481561,47481212,1950405769,1948481561,1947481212,50,40,5769,48,48,1561,47,48,1212
50PE02054,50405158,48481561,47481227,1950405158,1948481561,1947481227,50,40,5158,48,48,1561,47,48,1227
50PE02055,50405505,48481561,48481440,1950405505,1948481561,1948481440,50,40,5505,48,48,1561,48,48,1440
50PE02056,50405506,48481561,48481440,1950405506,1948481561,1948481440,50,40,5506,48,48,1561,48,48,1440
50PE02057,50405485,48481561,48481464,1950405485,1948481561,1948481464,50,40,5485,48,48,1561,48,48,1464
50PE02058,50405472,48481561,48481477,1950405472,1948481561,1948481477,50,40,5472,48,48,1561,48,48,1477
50PE02059,50405078,48481561,48481536,1950405078,1948481561,1948481536,50,40,5078,48,48,1561,48,48,1536
50PE02060,50405160,48481561,48481556,1950405160,1948481561,1948481556,50,40,5160,48,48,1561,48,48,1556
50PE02061,50607685,45605280,42603914,1950607685,1945605280,1942603914,50,60,7685,45,60,5280,42,60,3914
50PE02062,50608088,45605280,43604516,1950608088,1945605280,1943604516,50,60,8088,45,60,5280,43,60,4516
50PE02063,50607937,45605280,44604631,1950607937,1945605280,1944604631,50,60,7937,45,60,5280,44,60,4631
50PE02064,50607938,45605280,44604631,1950607938,1945605280,1944604631,50,60,7938,45,60,5280,44,60,4631
50PE02065,50607931,45605280,44604636,1950607931,1945605280,1944604636,50,60,7931,45,60,5280,44,60,4636
50PE02066,50607681,45605280,44604942,1950607681,1945605280,1944604942,50,60,7681,45,60,5280,44,60,4942
50PE02067,50607682,45605280,44604942,1950607682,1945605280,1944604942,50,60,7682,45,60,5280,44,60,4942
50PE02068,50607737,45605280,45605059,1950607737,1945605280,1945605059,50,60,7737,45,60,5280,45,60,5059
50PE02069,50607738,45605280,45605059,1950607738,1945605280,1945605059,50,60,7738,45,60,5280,45,60,5059
50PE02070,50607842,45605280,45605205,1950607842,1945605280,1945605205,50,60,7842,45,60,5280,45,60,5205
50PE02071,50607843,45605280,45605205,1950607843,1945605280,1945605205,50,60,7843,45,60,5280,45,60,5205
50PE02072,50607915,45605280,45605480,1950607915,1945605280,1945605480,50,60,7915,45,60,5280,45,60,5480
50PE02073,50608064,45605280,46605984,1950608064,1945605280,1946605984,50,60,8064,45,60,5280,46,60,5984
50PE02074,50607812,45605280,46605994,1950607812,1945605280,1946605994,50,60,7812,45,60,5280,46,60,5994
50PE02075,50608025,45605280,47606382,1950608025,1945605280,1947606382,50,60,8025,45,60,5280,47,60,6382
50PE02076,50608026,45605280,47606382,1950608026,1945605280,1947606382,50,60,8026,45,60,5280,47,60,6382
50PE02077,50607618,45605280,47606422,1950607618,1945605280,1947606422,50,60,7618,45,60,5280,47,60,6422
50PE02078,50607619,45605280,47606422,1950607619,1945605280,1947606422,50,60,7619,45,60,5280,47,60,6422
50PE02079,50607872,45605280,47606436,1950607872,1945605280,1947606436,50,60,7872,45,60,5280,47,60,6436
50PE02080,50607873,45605280,47606436,1950607873,1945605280,1947606436,50,60,7873,45,60,5280,47,60,6436
50PE02081,50607926,45605280,47606503,1950607926,1945605280,1947606503,50,60,7926,45,60,5280,47,60,6503
50PE02082,50608034,45605280,47606594,1950608034,1945605280,1947606594,50,60,8034,45,60,5280,47,60,6594
50PE02083,50607934,45605280,48606744,1950607934,1945605280,1948606744,50,60,7934,45,60,5280,48,60,6744
50PE02084,50607739,45605280,43671002,1950607739,1945605280,1943671002,50,60,7739,45,60,5280,43,67,1002
50PE02085,50607740,45605280,43671002,1950607740,1945605280,1943671002,50,60,7740,45,60,5280,43,67,1002
50PE02086,50607863,45605280,43671005,1950607863,1945605280,1943671005,50,60,7863,45,60,5280,43,67,1005
50PE02087,50607606,45605280,43671122,1950607606,1945605280,1943671122,50,60,7606,45,60,5280,43,67,1122
50PE02088,50607607,45605280,43671122,1950607607,1945605280,1943671122,50,60,7607,45,60,5280,43,67,1122
50PE02089,50607776,45605280,44671230,1950607776,1945605280,1944671230,50,60,7776,45,60,5280,44,67,1230
50PE02090,50607796,45605280,46671439,1950607796,1945605280,1946671439,50,60,7796,45,60,5280,46,67,1439
50PE02091,50607797,45605280,46671439,1950607797,1945605280,1946671439,50,60,7797,45,60,5280,46,67,1439
50PE02092,50607887,45605280,46671460,1950607887,1945605280,1946671460,50,60,7887,45,60,5280,46,67,1460
50PE02093,50607888,45605280,46671460,1950607888,1945605280,1946671460,50,60,7888,45,60,5280,46,67,1460
50PE02094,50607884,47606386,43604524,1950607884,1947606386,1943604524,50,60,7884,47,60,6386,43,60,4524
50PE02095,50607885,47606386,43604524,1950607885,1947606386,1943604524,50,60,7885,47,60,6386,43,60,4524
50PE02096,50607641,47606386,44604627,1950607641,1947606386,1944604627,50,60,7641,47,60,6386,44,60,4627
50PE02097,50607642,47606386,44604627,1950607642,1947606386,1944604627,50,60,7642,47,60,6386,44,60,4627
50PE02098,50607659,47606386,44604773,1950607659,1947606386,1944604773,50,60,7659,47,60,6386,44,60,4773
50PE02099,50608063,47606386,44604849,1950608063,1947606386,1944604849,50,60,8063,47,60,6386,44,60,4849
50PE02100,50607616,47606386,45605268,1950607616,1947606386,1945605268,50,60,7616,47,60,6386,45,60,5268
50PE02101,50607617,47606386,45605268,1950607617,1947606386,1945605268,50,60,7617,47,60,6386,45,60,5268
50PE02102,50608015,47606386,45605333,1950608015,1947606386,1945605333,50,60,8015,47,60,6386,45,60,5333
50PE02103,50608045,47606386,46605595,1950608045,1947606386,1946605595,50,60,8045,47,60,6386,46,60,5595
50PE02104,50607782,47606386,46605596,1950607782,1947606386,1946605596,50,60,7782,47,60,6386,46,60,5596
50PE02105,50608057,47606386,46605722,1950608057,1947606386,1946605722,50,60,8057,47,60,6386,46,60,5722
50PE02106,50607734,47606386,46605768,1950607734,1947606386,1946605768,50,60,7734,47,60,6386,46,60,5768
50PE02107,50607942,47606386,46605785,1950607942,1947606386,1946605785,50,60,7942,47,60,6386,46,60,5785
50PE02108,50607663,47606386,46605924,1950607663,1947606386,1946605924,50,60,7663,47,60,6386,46,60,5924
50PE02109,50607627,47606386,46605944,1950607627,1947606386,1946605944,50,60,7627,47,60,6386,46,60,5944
50PE02110,50607770,47606386,46606030,1950607770,1947606386,1946606030,50,60,7770,47,60,6386,46,60,6030
50PE02111,50607917,47606386,46606108,1950607917,1947606386,1946606108,50,60,7917,47,60,6386,46,60,6108
50PE02112,50607649,47606386,47606159,1950607649,1947606386,1947606159,50,60,7649,47,60,6386,47,60,6159
50PE02113,50607650,47606386,47606159,1950607650,1947606386,1947606159,50,60,7650,47,60,6386,47,60,6159
50PE02114,50607948,47606386,47606208,1950607948,1947606386,1947606208,50,60,7948,47,60,6386,47,60,6208
50PE02115,50607636,47606386,47606228,1950607636,1947606386,1947606228,50,60,7636,47,60,6386,47,60,6228
50PE02116,50607978,47606386,47606239,1950607978,1947606386,1947606239,50,60,7978,47,60,6386,47,60,6239
50PE02117,50607817,47606386,47606323,1950607817,1947606386,1947606323,50,60,7817,47,60,6386,47,60,6323
50PE02118,50607945,47606386,47606339,1950607945,1947606386,1947606339,50,60,7945,47,60,6386,47,60,6339
50PE02119,50607613,47606386,47606546,1950607613,1947606386,1947606546,50,60,7613,47,60,6386,47,60,6546
50PE02120,50607859,47606386,48606754,1950607859,1947606386,1948606754,50,60,7859,47,60,6386,48,60,6754
50PE02121,50607701,47606386,48606922,1950607701,1947606386,1948606922,50,60,7701,47,60,6386,48,60,6922
50PE02122,50607914,47606386,48606971,1950607914,1947606386,1948606971,50,60,7914,47,60,6386,48,60,6971
50PE02123,50607988,47606386,48607024,1950607988,1947606386,1948607024,50,60,7988,47,60,6386,48,60,7024
50PE02124,50608006,47606386,42670810,1950608006,1947606386,1942670810,50,60,8006,47,60,6386,42,67,0810
50PE02125,50607671,47606386,42670815,1950607671,1947606386,1942670815,50,60,7671,47,60,6386,42,67,0815
50PE02126,50607672,47606386,42670815,1950607672,1947606386,1942670815,50,60,7672,47,60,6386,42,67,0815
50PE02127,50607713,47606386,42670958,1950607713,1947606386,1942670958,50,60,7713,47,60,6386,42,67,0958
50PE02128,50607714,47606386,42670958,1950607714,1947606386,1942670958,50,60,7714,47,60,6386,42,67,0958
50PE02129,50608100,47606386,44671165,1950608100,1947606386,1944671165,50,60,8100,47,60,6386,44,67,1165
50PE02130,50607717,47606414,42603942,1950607717,1947606414,1942603942,50,60,7717,47,60,6414,42,60,3942
50PE02131,50608081,47606414,43604377,1950608081,1947606414,1943604377,50,60,8081,47,60,6414,43,60,4377
50PE02132,50607997,47606414,43604576,1950607997,1947606414,1943604576,50,60,7997,47,60,6414,43,60,4576
50PE02133,50607686,47606414,44604660,1950607686,1947606414,1944604660,50,60,7686,47,60,6414,44,60,4660
50PE02134,50607687,47606414,44604660,1950607687,1947606414,1944604660,50,60,7687,47,60,6414,44,60,4660
50PE02135,50608056,47606414,44604827,1950608056,1947606414,1944604827,50,60,8056,47,60,6414,44,60,4827
50PE02136,50607847,47606414,45605167,1950607847,1947606414,1945605167,50,60,7847,47,60,6414,45,60,5167
50PE02137,50607848,47606414,45605167,1950607848,1947606414,1945605167,50,60,7848,47,60,6414,45,60,5167
50PE02138,50608004,47606414,45605246,1950608004,1947606414,1945605246,50,60,8004,47,60,6414,45,60,5246
50PE02139,50607922,47606414,45605497,1950607922,1947606414,1945605497,50,60,7922,47,60,6414,45,60,5497
50PE02140,50607923,47606414,45605497,1950607923,1947606414,1945605497,50,60,7923,47,60,6414,45,60,5497
50PE02141,50608087,47606414,45605511,1950608087,1947606414,1945605511,50,60,8087,47,60,6414,45,60,5511
50PE02142,50607604,47606414,46605688,1950607604,1947606414,1946605688,50,60,7604,47,60,6414,46,60,5688
50PE02143,50607720,47606414,47606166,1950607720,1947606414,1947606166,50,60,7720,47,60,6414,47,60,6166
50PE02144,50607742,47606414,47606233,1950607742,1947606414,1947606233,50,60,7742,47,60,6414,47,60,6233
50PE02145,50607996,47606414,47606249,1950607996,1947606414,1947606249,50,60,7996,47,60,6414,47,60,6249
50PE02146,50607959,47606414,47606303,1950607959,1947606414,1947606303,50,60,7959,47,60,6414,47,60,6303
50PE02147,50607855,47606414,47606375,1950607855,1947606414,1947606375,50,60,7855,47,60,6414,47,60,6375
50PE02148,50607793,47606414,47606390,1950607793,1947606414,1947606390,50,60,7793,47,60,6414,47,60,6390
50PE02149,50607662,47606414,47606452,1950607662,1947606414,1947606452,50,60,7662,47,60,6414,47,60,6452
50PE02150,50607920,47606414,48606634,1950607920,1947606414,1948606634,50,60,7920,47,60,6414,48,60,6634
50PE02151,50607921,47606414,48606634,1950607921,1947606414,1948606634,50,60,7921,47,60,6414,48,60,6634
50PE02152,50607892,47606414,48606658,1950607892,1947606414,1948606658,50,60,7892,47,60,6414,48,60,6658
50PE02153,50608094,47606414,48606666,1950608094,1947606414,1948606666,50,60,8094,47,60,6414,48,60,6666
50PE02154,50608047,47606414,48606788,1950608047,1947606414,1948606788,50,60,8047,47,60,6414,48,60,6788
50PE02155,50607785,47606414,48606815,1950607785,1947606414,1948606815,50,60,7785,47,60,6414,48,60,6815
50PE02156,50607950,47606414,48606825,1950607950,1947606414,1948606825,50,60,7950,47,60,6414,48,60,6825
50PE02157,50607951,47606414,48606825,1950607951,1947606414,1948606825,50,60,7951,47,60,6414,48,60,6825
50PE02158,50671617,47606414,47680854,1950671617,1947606414,1947680854,50,67,1617,47,60,6414,47,68,0854
50PE02159,50671598,47606414,48680937,1950671598,1947606414,1948680937,50,67,1598,47,60,6414,48,68,0937
50PE02160,50671611,47606414,48680961,1950671611,1947606414,1948680961,50,67,1611,47,60,6414,48,68,0961
50PE02161,50671638,47606414,48680993,1950671638,1947606414,1948680993,50,67,1638,47,60,6414,48,68,0993
50PE02162,50607688,48606628,42603996,1950607688,1948606628,1942603996,50,60,7688,48,60,6628,42,60,3996
50PE02163,50607944,48606628,43604441,1950607944,1948606628,1943604441,50,60,7944,48,60,6628,43,60,4441
50PE02164,50607940,48606628,44604629,1950607940,1948606628,1944604629,50,60,7940,48,60,6628,44,60,4629
50PE02165,50607941,48606628,44604629,1950607941,1948606628,1944604629,50,60,7941,48,60,6628,44,60,4629
50PE02166,50607765,48606628,44604873,1950607765,1948606628,1944604873,50,60,7765,48,60,6628,44,60,4873
50PE02167,50607993,48606628,45605138,1950607993,1948606628,1945605138,50,60,7993,48,60,6628,45,60,5138
50PE02168,50607994,48606628,45605138,1950607994,1948606628,1945605138,50,60,7994,48,60,6628,45,60,5138
50PE02169,50607766,48606628,45605250,1950607766,1948606628,1945605250,50,60,7766,48,60,6628,45,60,5250
50PE02170,50607723,48606628,46605609,1950607723,1948606628,1946605609,50,60,7723,48,60,6628,46,60,5609
50PE02171,50607985,48606628,46605631,1950607985,1948606628,1946605631,50,60,7985,48,60,6628,46,60,5631
50PE02172,50608067,48606628,46605790,1950608067,1948606628,1946605790,50,60,8067,48,60,6628,46,60,5790
50PE02173,50607880,48606628,46605853,1950607880,1948606628,1946605853,50,60,7880,48,60,6628,46,60,5853
50PE02174,50607700,48606628,46606056,1950607700,1948606628,1946606056,50,60,7700,48,60,6628,46,60,6056
50PE02175,50607803,48606628,47606154,1950607803,1948606628,1947606154,50,60,7803,48,60,6628,47,60,6154
50PE02176,50608092,48606628,47606266,1950608092,1948606628,1947606266,50,60,8092,48,60,6628,47,60,6266
50PE02177,50607794,48606628,47606271,1950607794,1948606628,1947606271,50,60,7794,48,60,6628,47,60,6271
50PE02178,50608109,48606628,47606289,1950608109,1948606628,1947606289,50,60,8109,48,60,6628,47,60,6289
50PE02179,50607813,48606628,47606320,1950607813,1948606628,1947606320,50,60,7813,48,60,6628,47,60,6320
50PE02180,50608049,48606628,47606395,1950608049,1948606628,1947606395,50,60,8049,48,60,6628,47,60,6395
50PE02181,50608050,48606628,47606395,1950608050,1948606628,1947606395,50,60,8050,48,60,6628,47,60,6395
50PE02182,50607747,48606628,47606457,1950607747,1948606628,1947606457,50,60,7747,48,60,6628,47,60,6457
50PE02183,50607788,48606628,47606459,1950607788,1948606628,1947606459,50,60,7788,48,60,6628,47,60,6459
50PE02184,50607728,48606628,48606609,1950607728,1948606628,1948606609,50,60,7728,48,60,6628,48,60,6609
50PE02185,50608024,48606628,48606649,1950608024,1948606628,1948606649,50,60,8024,48,60,6628,48,60,6649
50PE02186,50607954,48606628,48606695,1950607954,1948606628,1948606695,50,60,7954,48,60,6628,48,60,6695
50PE02187,50607955,48606628,48606695,1950607955,1948606628,1948606695,50,60,7955,48,60,6628,48,60,6695
50PE02188,50607666,48606628,48606813,1950607666,1948606628,1948606813,50,60,7666,48,60,6628,48,60,6813
50PE02189,50607665,48606628,48606872,1950607665,1948606628,1948606872,50,60,7665,48,60,6628,48,60,6872
50PE02190,50607909,48606628,48606886,1950607909,1948606628,1948606886,50,60,7909,48,60,6628,48,60,6886
50PE02191,50607775,48606628,45671402,1950607775,1948606628,1945671402,50,60,7775,48,60,6628,45,67,1402
50PE02192,50607856,48606638,43604572,1950607856,1948606638,1943604572,50,60,7856,48,60,6638,43,60,4572
50PE02193,50607974,48606638,45605149,1950607974,1948606638,1945605149,50,60,7974,48,60,6638,45,60,5149
50PE02194,50608069,48606638,45605223,1950608069,1948606638,1945605223,50,60,8069,48,60,6638,45,60,5223
50PE02195,50608070,48606638,45605223,1950608070,1948606638,1945605223,50,60,8070,48,60,6638,45,60,5223
50PE02196,50607976,48606638,45605358,1950607976,1948606638,1945605358,50,60,7976,48,60,6638,45,60,5358
50PE02197,50607674,48606638,45605502,1950607674,1948606638,1945605502,50,60,7674,48,60,6638,45,60,5502
50PE02198,50607808,48606638,46605771,1950607808,1948606638,1946605771,50,60,7808,48,60,6638,46,60,5771
50PE02199,50607810,48606638,47606156,1950607810,1948606638,1947606156,50,60,7810,48,60,6638,47,60,6156
50PE02200,50607874,48606638,47606398,1950607874,1948606638,1947606398,50,60,7874,48,60,6638,47,60,6398
50PE02201,50607644,48606638,47606549,1950607644,1948606638,1947606549,50,60,7644,48,60,6638,47,60,6549
50PE02202,50607975,48606638,47606556,1950607975,1948606638,1947606556,50,60,7975,48,60,6638,47,60,6556
50PE02203,50607692,48606638,43671058,1950607692,1948606638,1943671058,50,60,7692,48,60,6638,43,67,1058
50PE02204,50607693,48606638,43671058,1950607693,1948606638,1943671058,50,60,7693,48,60,6638,43,67,1058
50PE02205,50607939,48606638,43671081,1950607939,1948606638,1943671081,50,60,7939,48,60,6638,43,67,1081
50PE02206,50607683,48606638,45671317,1950607683,1948606638,1945671317,50,60,7683,48,60,6638,45,67,1317
50PE02207,50607759,48606638,45671327,1950607759,1948606638,1945671327,50,60,7759,48,60,6638,45,67,1327
50PE02208,50607760,48606638,45671327,1950607760,1948606638,1945671327,50,60,7760,48,60,6638,45,67,1327
50PE02209,50607908,48606638,45671330,1950607908,1948606638,1945671330,50,60,7908,48,60,6638,45,67,1330
50PE02210,50607829,48606638,45671406,1950607829,1948606638,1945671406,50,60,7829,48,60,6638,45,67,1406
50PE02211,50607910,48606638,46671421,1950607910,1948606638,1946671421,50,60,7910,48,60,6638,46,67,1421
50PE02212,50608031,48606638,46671453,1950608031,1948606638,1946671453,50,60,8031,48,60,6638,46,67,1453
50PE02213,50608032,48606638,46671453,1950608032,1948606638,1946671453,50,60,8032,48,60,6638,46,67,1453
50PE02214,50607913,48606638,46671454,1950607913,1948606638,1946671454,50,60,7913,48,60,6638,46,67,1454
50PE02215,50671624,48606638,47680831,1950671624,1948606638,1947680831,50,67,1624,48,60,6638,47,68,0831
50PE02216,50671625,48606638,47680831,1950671625,1948606638,1947680831,50,67,1625,48,60,6638,47,68,0831
50PE02217,50671619,48606638,47680843,1950671619,1948606638,1947680843,50,67,1619,48,60,6638,47,68,0843
50PE02218,50671610,48606638,47680856,1950671610,1948606638,1947680856,50,67,1610,48,60,6638,47,68,0856
50PE02219,50671643,48606638,47680875,1950671643,1948606638,1947680875,50,67,1643,48,60,6638,47,68,0875
50PE02220,50671602,48606638,47680885,1950671602,1948606638,1947680885,50,67,1602,48,60,6638,47,68,0885
50PE02221,50671622,48606638,47680892,1950671622,1948606638,1947680892,50,67,1622,48,60,6638,47,68,0892
50PE02222,50671618,48606638,48680924,1950671618,1948606638,1948680924,50,67,1618,48,60,6638,48,68,0924
50PE02223,50671616,48606638,48680932,1950671616,1948606638,1948680932,50,67,1616,48,60,6638,48,68,0932
50PE02224,50671596,48606638,48680952,1950671596,1948606638,1948680952,50,67,1596,48,60,6638,48,68,0952
50PE02225,50671623,48606638,48680960,1950671623,1948606638,1948680960,50,67,1623,48,60,6638,48,68,0960
50PE02226,50671612,48606638,48680974,1950671612,1948606638,1948680974,50,67,1612,48,60,6638,48,68,0974
50PE02227,50671603,48606638,48680983,1950671603,1948606638,1948680983,50,67,1603,48,60,6638,48,68,0983
50PE02228,50671595,48606638,48680998,1950671595,1948606638,1948680998,50,67,1595,48,60,6638,48,68,0998
50PE02229,50671601,48606638,48681020,1950671601,1948606638,1948681020,50,67,1601,48,60,6638,48,68,1020
50PE02230,50607979,48606690,42604077,1950607979,1948606690,1942604077,50,60,7979,48,60,6690,42,60,4077
50PE02231,50607943,48606690,43604248,1950607943,1948606690,1943604248,50,60,7943,48,60,6690,43,60,4248
