UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM
00PE00385,00000457,98440000,97639682,00,00,00457,44,T0000,63,K9682
00PE00386,00000458,97044898,98045103,00,00,00458,04,A4898,04,A5103
00PE00387,00000459,97044898,98045103,00,00,00459,04,A4898,04,A5103
00PE00388,00000460,97000093,95638347,00,00,00460,00,J0093,63,K8347
00PE00389,00000461,97108008,97108309,00,00,00461,10,S8008,10,S8309
00PE00390,00000462,98440000,97639453,00,00,00462,44,T0000,63,K9453
00PE00391,00000463,97107842,95050167,00,00,00463,10,S7842,05,50167
00PE00392,00000464,98446940,98446872,00,00,00464,44,T6940,44,T6872
00PE00393,00000465,98440000,97814599,00,00,00465,44,T0000,81,Z4599
00PE00394,00000466,98440000,97814599,00,00,00466,44,T0000,81,Z4599
00PE00395,00000467,98446748,98446909,00,00,00467,44,T6748,44,T6909
00PE00396,00000468,98446748,98446909,00,00,00468,44,T6748,44,T6909
00PE00397,00000469,97108008,98008459,00,00,00469,10,S8008,00, 8459
00PE00398,00000470,97108667,98008764,00,00,00470,10,S8667,00, 8764
00PE00399,00000471,97108667,98008764,00,00,00471,10,S8667,00, 8764
00PE00400,00000472,97108667,98008340,00,00,00472,10,S8667,00, 8340
00PE00401,00000473,97108667,98008340,00,00,00473,10,S8667,00, 8340
00PE00402,00000474,98446739,98446793,00,00,00474,44,T6739,44,T6793
00PE00403,00000475,98446739,98446793,00,00,00475,44,T6739,44,T6793
00PE00404,00000476,97044328,96043827,00,00,00476,04,A4328,04,A3827
00PE00405,00000477,97044328,96043827,00,00,00477,04,A4328,04,A3827
00PE00406,00000478,98109801,98008274,00,00,00478,10,S9801,00, 8274
00PE00407,00000479,98109801,98008274,00,00,00479,10,S9801,00, 8274
00PE00408,00000480,98640429,95638161,00,00,00480,64,K0429,63,K8161
00PE00409,00000483,98109264,96006149,00,00,00483,10,S9264,00, 6149
00PE00410,00000484,97044528,96043702,00,00,00484,04,A4528,04,A3702
00PE00411,00000485,97044528,96043702,00,00,00485,04,A4528,04,A3702
00PE00412,00000486,98109264,96006149,00,00,00486,10,S9264,00, 6149
00PE00413,00000487,97108050,96006052,00,00,00487,10,S8050,00, 6052
00PE00414,00000488,97108050,96006052,00,00,00488,10,S8050,00, 6052
00PE00415,00000489,97108667,97107802,00,00,00489,10,S8667,10,S7802
00PE00416,00000490,97108667,97107802,00,00,00490,10,S8667,10,S7802
00PE00417,00000491,98446585,98446673,00,00,00491,44,T6585,44,T6673
00PE00418,00000492,98446585,98446673,00,00,00492,44,T6585,44,T6673
00PE00419,00000493,97108008,93104002,00,00,00493,10,S8008,10,S4002
00PE00420,00000494,97108008,93104002,00,00,00494,10,S8008,10,S4002
00PE00421,00000495,97107853,97108035,00,00,00495,10,S7853,10,S8035
00PE00422,00000496,97107853,97108035,00,00,00496,10,S7853,10,S8035
00PE00423,00000497,98446667,98446852,00,00,00497,44,T6667,44,T6852
00PE00424,00000498,98446667,98446852,00,00,00498,44,T6667,44,T6852
00PE00425,00000499,98440000,97814285,00,00,00499,44,T0000,81,Z4285
00PE00426,00000500,97044898,98045874,00,00,00500,04,A4898,04,A5874
00PE00427,00000501,97044898,98045874,00,00,00501,04,A4898,04,A5874
00PE00428,00000502,98045346,95042595,00,00,00502,04,A5346,04,A2595
00PE00429,00000503,98045346,95042595,00,00,00503,04,A5346,04,A2595
00PE00430,00000504,98045346,95042595,00,00,00504,04,A5346,04,A2595
00PE00431,00000505,97000143,94637320,00,00,00505,00,J0143,63,K7320
00PE00432,00000506,97000143,94637320,00,00,00506,00,J0143,63,K7320
00PE00433,00000507,97044898,95042620,00,00,00507,04,A4898,04,A2620
00PE00434,00000508,97044898,95042620,00,00,00508,04,A4898,04,A2620
00PE00435,00000509,97044920,96043895,00,00,00509,04,A4920,04,A3895
00PE00436,00000510,97044920,96043895,00,00,00510,04,A4920,04,A3895
00PE00437,00000511,97000131,95637851,00,00,00511,00,J0131,63,K7851
00PE00438,00000512,97044898,98008423,00,00,00512,04,A4898,00, 8423
00PE00439,00000513,98440000,97639403,00,00,00513,44,T0000,63,K9403
00PE00440,00000514,98440000,97639403,00,00,00514,44,T0000,63,K9403
00PE00441,00000515,97044898,95041831,00,00,00515,04,A4898,04,A1831
00PE00442,00000516,97044898,95041831,00,00,00516,04,A4898,04,A1831
00PE00443,00000517,98440000,97639409,00,00,00517,44,T0000,63,K9409
00PE00444,00000518,98440000,97639409,00,00,00518,44,T0000,63,K9409
00PE00445,00000519,97000131,94637539,00,00,00519,00,J0131,63,K7539
00PE00446,00000520,97000131,94637539,00,00,00520,00,J0131,63,K7539
00PE00447,00000521,97044528,96043472,00,00,00521,04,A4528,04,A3472
00PE00448,00000522,97044528,96043472,00,00,00522,04,A4528,04,A3472
00PE00449,00000523,97044328,98008202,00,00,00523,04,A4328,00, 8202
00PE00450,00000525,97044920,96043789,00,00,00525,04,A4920,04,A3789
00PE00451,00000526,98446585,98446885,00,00,00526,44,T6585,44,T6885
00PE00452,00000527,97108667,97107955,00,00,00527,10,S8667,10,S7955
00PE00453,00000528,98440000,97639436,00,00,00528,44,T0000,63,K9436
00PE00454,00000529,98440000,97639490,00,00,00529,44,T0000,63,K9490
00PE00455,00000530,98440000,97639490,00,00,00530,44,T0000,63,K9490
00PE00456,00000531,97000131,98640187,00,00,00531,00,J0131,64,K0187
00PE00457,00000532,97000131,98640187,00,00,00532,00,J0131,64,K0187
00PE00458,00000533,97000143,94637064,00,00,00533,00,J0143,63,K7064
00PE00459,00000534,97000143,94637064,00,00,00534,00,J0143,63,K7064
00PE00460,00000535,98045515,98008595,00,00,00535,04,A5515,00, 8595
00PE00461,00000536,98045515,98008595,00,00,00536,04,A5515,00, 8595
00PE00462,00000537,98446748,98446503,00,00,00537,44,T6748,44,T6503
00PE00463,00000538,98109451,98008435,00,00,00538,10,S9451,00, 8435
00PE00464,00000539,97108050,95050494,00,00,00539,10,S8050,05,50494
00PE00465,00000540,97108050,95050494,00,00,00540,10,S8050,05,50494
00PE00466,00000541,97107842,95050025,00,00,00541,10,S7842,05,50025
00PE00467,00000542,97107842,95050025,00,00,00542,10,S7842,05,50025
00PE00468,00000543,97108050,97007205,00,00,00543,10,S8050,00, 7205
00PE00469,00000544,97108050,97007205,00,00,00544,10,S8050,00, 7205
00PE00470,00000545,98109801,95050161,00,00,00545,10,S9801,05,50161
00PE00471,00000546,98109526,97108052,00,00,00546,10,S9526,10,S8052
00PE00472,00000547,98109526,97108052,00,00,00547,10,S9526,10,S8052
00PE00473,00000548,97107842,95050262,00,00,00548,10,S7842,05,50262
00PE00474,00000549,97107842,95050262,00,00,00549,10,S7842,05,50262
00PE00475,00000550,98109451,97107788,00,00,00550,10,S9451,10,S7788
00PE00476,00000551,98446585,98446713,00,00,00551,44,T6585,44,T6713
00PE00477,00000552,98446585,98446713,00,00,00552,44,T6585,44,T6713
00PE00478,00000553,98640429,94637148,00,00,00553,64,K0429,63,K7148
00PE00479,00000554,98640429,94637148,00,00,00554,64,K0429,63,K7148
00PE00480,00000555,98045346,97044494,00,00,00555,04,A5346,04,A4494
00PE00481,00000556,98045346,97044494,00,00,00556,04,A5346,04,A4494
00PE00482,00000557,97000093,94637024,00,00,00557,00,J0093,63,K7024
00PE00483,00000558,98109801,98008777,00,00,00558,10,S9801,00, 8777
00PE00484,00000559,98109801,98008777,00,00,00559,10,S9801,00, 8777
00PE00485,00000560,98440000,97639556,00,00,00560,44,T0000,63,K9556
00PE00486,00000561,97044528,98008516,00,00,00561,04,A4528,00, 8516
00PE00487,00000562,97044528,98008516,00,00,00562,04,A4528,00, 8516
00PE00488,00000563,98440000,97639441,00,00,00563,44,T0000,63,K9441
00PE00489,00000564,97044898,95042544,00,00,00564,04,A4898,04,A2544
00PE00490,00000565,97044898,95042544,00,00,00565,04,A4898,04,A2544
00PE00491,00000566,98109451,98008040,00,00,00566,10,S9451,00, 8040
00PE00492,00000567,98045346,94041629,00,00,00567,04,A5346,04,A1629
00PE00493,00000568,97108667,98008291,00,00,00568,10,S8667,00, 8291
00PE00494,00000569,97108667,98008291,00,00,00569,10,S8667,00, 8291
00PE00495,00000570,98109526,97108106,00,00,00570,10,S9526,10,S8106
00PE00496,00000571,98109526,97108106,00,00,00571,10,S9526,10,S8106
00PE00497,00000572,97108667,98008091,00,00,00572,10,S8667,00, 8091
00PE00498,00000573,98440000,97814615,00,00,00573,44,T0000,81,Z4615
00PE00499,00000574,98440000,97814615,00,00,00574,44,T0000,81,Z4615
00PE00500,00000575,98440000,97814615,00,00,00575,44,T0000,81,Z4615
00PE00501,00000576,98045346,94041629,00,00,00576,04,A5346,04,A1629
00PE00502,00000577,97044328,98045854,00,00,00577,04,A4328,04,A5854
00PE00503,00000578,97044328,98045854,00,00,00578,04,A4328,04,A5854
00PE00504,00000579,98045346,98045952,00,00,00579,04,A5346,04,A5952
00PE00505,00000580,98045346,98045952,00,00,00580,04,A5346,04,A5952
00PE00506,00000581,97000143,94637588,00,00,00581,00,J0143,63,K7588
00PE00507,00000582,97044898,96043867,00,00,00582,04,A4898,04,A3867
00PE00508,00000583,97044898,96043867,00,00,00583,04,A4898,04,A3867
00PE00509,00000584,97044898,96043867,00,00,00584,04,A4898,04,A3867
00PE00510,00000585,98440000,97639313,00,00,00585,44,T0000,63,K9313
00PE00511,00000586,98440000,97639313,00,00,00586,44,T0000,63,K9313
00PE00512,00000587,97044898,98008204,00,00,00587,04,A4898,00, 8204
00PE00513,00000588,97044898,98008204,00,00,00588,04,A4898,00, 8204
00PE00514,00000589,97000143,95638280,00,00,00589,00,J0143,63,K8280
00PE00515,00000590,97000143,95638280,00,00,00590,00,J0143,63,K8280
00PE00516,00000591,97108008,98008351,00,00,00591,10,S8008,00, 8351
00PE00517,00000592,97108008,95106479,00,00,00592,10,S8008,10,S6479
00PE00518,00000593,97108008,95106479,00,00,00593,10,S8008,10,S6479
00PE00519,00000594,98440000,97814503,00,00,00594,44,T0000,81,Z4503
00PE00520,00000595,98440000,97814503,00,00,00595,44,T0000,81,Z4503
00PE00521,00000596,97107842,95050465,00,00,00596,10,S7842,05,50465
00PE00522,00000597,97107842,95050465,00,00,00597,10,S7842,05,50465
00PE00523,00000598,98440000,97814335,00,00,00598,44,T0000,81,Z4335
00PE00524,00000599,98440000,97814335,00,00,00599,44,T0000,81,Z4335
00PE00525,00000600,97108008,98008295,00,00,00600,10,S8008,00, 8295
00PE00526,00000601,98446646,98446783,00,00,00601,44,T6646,44,T6783
00PE00527,00000602,98109451,97108880,00,00,00602,10,S9451,10,S8880
00PE00528,00000603,98109451,97108880,00,00,00603,10,S9451,10,S8880
00PE00529,00000604,98446585,98446746,00,00,00604,44,T6585,44,T6746
00PE00530,00000605,98446585,98446746,00,00,00605,44,T6585,44,T6746
00PE00531,00000606,98446585,98446746,00,00,00606,44,T6585,44,T6746
00PE00532,00000607,97107853,98008013,00,00,00607,10,S7853,00, 8013
00PE00533,00000608,97107853,98008013,00,00,00608,10,S7853,00, 8013
00PE00534,00000609,98446667,98446576,00,00,00609,44,T6667,44,T6576
00PE00535,00000610,98446889,98446840,00,00,00610,44,T6889,44,T6840
00PE00536,00000611,98446585,98446696,00,00,00611,44,T6585,44,T6696
00PE00537,00000612,98109801,94000556,00,00,00612,10,S9801,00,  556
00PE00538,00000613,98109801,94000556,00,00,00613,10,S9801,00,  556
00PE00539,00000614,97000131,98008359,00,00,00614,00,J0131,00, 8359
00PE00540,00000615,97000131,98008359,00,00,00615,00,J0131,00, 8359
00PE00541,00000617,98045346,96043321,00,00,00617,04,A5346,04,A3321
00PE00542,00000618,98045346,96043321,00,00,00618,04,A5346,04,A3321
00PE00543,00000619,98045346,96043321,00,00,00619,04,A5346,04,A3321
00PE00544,00000620,97044920,98008586,00,00,00620,04,A4920,00, 8586
00PE00545,00000621,97044528,95042730,00,00,00621,04,A4528,04,A2730
00PE00546,00000622,97044528,95042730,00,00,00622,04,A4528,04,A2730
00PE00547,00000623,97000143,93636719,00,00,00623,00,J0143,63,K6719
00PE00548,00000624,97000143,93636719,00,00,00624,00,J0143,63,K6719
00PE00549,00000625,97000131,95638244,00,00,00625,00,J0131,63,K8244
00PE00550,00000626,97044528,98045729,00,00,00626,04,A4528,04,A5729
00PE00551,00000627,97000143,98008529,00,00,00627,00,J0143,00, 8529
00PE00552,00000628,97044328,97044699,00,00,00628,04,A4328,04,A4699
00PE00553,00000629,97639884,96638959,00,00,00629,63,K9884,63,K8959
00PE00554,00000630,98440000,97639474,00,00,00630,44,T0000,63,K9474
00PE00555,00000631,98440000,97814492,00,00,00631,44,T0000,81,Z4492
00PE00556,00000632,97108667,98008575,00,00,00632,10,S8667,00, 8575
00PE00557,00000633,98109264,95050276,00,00,00633,10,S9264,05,50276
00PE00558,00000634,98109264,95050276,00,00,00634,10,S9264,05,50276
00PE00559,00000635,97108008,98008063,00,00,00635,10,S8008,00, 8063
00PE00560,00000636,97044328,98045226,00,00,00636,04,A4328,04,A5226
00PE00561,00000637,98109451,98008483,00,00,00637,10,S9451,00, 8483
00PE00562,00000638,98440000,97639412,00,00,00638,44,T0000,63,K9412
00PE00563,00000639,97000143,98640131,00,00,00639,00,J0143,64,K0131
00PE00564,00000640,98045515,98045963,00,00,00640,04,A5515,04,A5963
00PE00565,00000641,98045515,98045963,00,00,00641,04,A5515,04,A5963
00PE00566,00000642,98440000,97639312,00,00,00642,44,T0000,63,K9312
00PE00567,00000643,98440000,97639312,00,00,00643,44,T0000,63,K9312
00PE00568,00000644,98640429,98640244,00,00,00644,64,K0429,64,K0244
00PE00569,00000645,97044898,97044793,00,00,00645,04,A4898,04,A4793
00PE00570,00000646,97044898,97044793,00,00,00646,04,A4898,04,A4793
00PE00571,00000647,97000143,98640131,00,00,00647,00,J0143,64,K0131
00PE00572,00000648,97108667,98008441,00,00,00648,10,S8667,00, 8441
00PE00573,00000649,97108667,98008441,00,00,00649,10,S8667,00, 8441
00PE00574,00000650,97108008,97107759,00,00,00650,10,S8008,10,S7759
00PE00575,00000651,98109526,96106836,00,00,00651,10,S9526,10,S6836
00PE00576,00000652,98446542,98446743,00,00,00652,44,T6542,44,T6743
00PE00577,00000653,98446542,98446743,00,00,00653,44,T6542,44,T6743
00PE00578,00000654,98446667,98446631,00,00,00654,44,T6667,44,T6631
00PE00579,00000655,98446667,98446631,00,00,00655,44,T6667,44,T6631
00PE00580,00000657,98045515,98008362,00,00,00657,04,A5515,00, 8362
00PE00581,00000658,98045515,98008362,00,00,00658,04,A5515,00, 8362
00PE00582,00000659,97000143,98008811,00,00,00659,00,J0143,00, 8811
00PE00583,00000660,97000143,98008811,00,00,00660,00,J0143,00, 8811
00PE00584,00000661,97044328,96043953,00,00,00661,04,A4328,04,A3953
00PE00585,00000662,97044328,96043953,00,00,00662,04,A4328,04,A3953
00PE00586,00000663,98045515,98045935,00,00,00663,04,A5515,04,A5935
00PE00587,00000664,98045515,98045935,00,00,00664,04,A5515,04,A5935
00PE00588,00000665,97108050,98008267,00,00,00665,10,S8050,00, 8267
00PE00589,00000666,97108050,98008381,00,00,00666,10,S8050,00, 8381
00PE00590,00000667,97044528,97044129,00,00,00667,04,A4528,04,A4129
00PE00591,00000668,97044528,97044129,00,00,00668,04,A4528,04,A4129
00PE00592,00000669,97044528,97044129,00,00,00669,04,A4528,04,A4129
00PE00593,00000670,97639884,94637096,00,00,00670,63,K9884,63,K7096
00PE00594,00000671,97639884,94637096,00,00,00671,63,K9884,63,K7096
00PE00595,00000672,97107842,96006266,00,00,00672,10,S7842,00, 6266
00PE00596,00000673,98440000,97814427,00,00,00673,44,T0000,81,Z4427
00PE00597,00000674,98440000,97814427,00,00,00674,44,T0000,81,Z4427
00PE00598,00000675,98109526,98008766,00,00,00675,10,S9526,00, 8766
00PE00599,00000676,98109526,98008766,00,00,00676,10,S9526,00, 8766
00PE00600,00000677,98109451,95106406,00,00,00677,10,S9451,10,S6406
00PE00601,00000678,98109451,95106406,00,00,00678,10,S9451,10,S6406
00PE00602,00000679,98109451,96106958,00,00,00679,10,S9451,10,S6958
00PE00603,00000680,98109451,96106958,00,00,00680,10,S9451,10,S6958
00PE00604,00000681,97044920,95042628,00,00,00681,04,A4920,04,A2628
00PE00605,00000682,97044920,95042628,00,00,00682,04,A4920,04,A2628
00PE00606,00000683,98045346,98045768,00,00,00683,04,A5346,04,A5768
00PE00607,00000684,98045346,98045768,00,00,00684,04,A5346,04,A5768
00PE00608,00000685,98045346,98045768,00,00,00685,04,A5346,04,A5768
00PE00609,00000686,98045346,98045768,00,00,00686,04,A5346,04,A5768
00PE00610,00000687,97000143,98640056,00,00,00687,00,J0143,64,K0056
00PE00611,00000688,98440000,97814210,00,00,00688,44,T0000,81,Z4210
00PE00612,00000689,98440000,97814210,00,00,00689,44,T0000,81,Z4210
00PE00613,00000690,98640429,96639024,00,00,00690,64,K0429,63,K9024
00PE00614,00000691,98640429,96639024,00,00,00691,64,K0429,63,K9024
00PE00615,00000692,97044528,95042610,00,00,00692,04,A4528,04,A2610
00PE00616,00000693,97044528,95042610,00,00,00693,04,A4528,04,A2610
00PE00617,00000694,97107842,98008480,00,00,00694,10,S7842,00, 8480
00PE00618,00000695,97107842,98008480,00,00,00695,10,S7842,00, 8480
00PE00619,00000696,98446585,98446771,00,00,00696,44,T6585,44,T6771
00PE00620,00000697,97107842,94002091,00,00,00697,10,S7842,00, 2091
00PE00621,00000698,97107842,94002091,00,00,00698,10,S7842,00, 2091
00PE00622,00000699,98109526,96107466,00,00,00699,10,S9526,10,S7466
00PE00623,00000700,98109526,96107466,00,00,00700,10,S9526,10,S7466
00PE00624,00000701,98109264,97007426,00,00,00701,10,S9264,00, 7426
00PE00625,00000702,98109264,97007426,00,00,00702,10,S9264,00, 7426
00PE00626,00000703,98109801,96006256,00,00,00703,10,S9801,00, 6256
00PE00627,00000704,98109801,96006256,00,00,00704,10,S9801,00, 6256
00PE00628,00000705,97108008,93104300,00,00,00705,10,S8008,10,S4300
00PE00629,00000706,97108008,93104300,00,00,00706,10,S8008,10,S4300
00PE00630,00000707,98109526,93002076,00,00,00707,10,S9526,00, 2076
00PE00631,00000708,98109526,93002076,00,00,00708,10,S9526,00, 2076
00PE00632,00000709,98109526,93104011,00,00,00709,10,S9526,10,S4011
00PE00633,00000710,97044920,96043558,00,00,00710,04,A4920,04,A3558
00PE00634,00000711,97044920,96043558,00,00,00711,04,A4920,04,A3558
00PE00635,00000712,97044528,98045806,00,00,00712,04,A4528,04,A5806
00PE00636,00000713,97044528,98045806,00,00,00713,04,A4528,04,A5806
00PE00637,00000714,98440000,97639511,00,00,00714,44,T0000,63,K9511
00PE00638,00000715,98440000,97639511,00,00,00715,44,T0000,63,K9511
00PE00639,00000716,98440000,97639715,00,00,00716,44,T0000,63,K9715
00PE00640,00000717,98440000,97639715,00,00,00717,44,T0000,63,K9715
00PE00641,00000718,97000093,95637849,00,00,00718,00,J0093,63,K7849
00PE00642,00000719,97000093,95637849,00,00,00719,00,J0093,63,K7849
00PE00643,00000720,98440000,97639497,00,00,00720,44,T0000,63,K9497
00PE00644,00000721,98440000,97639497,00,00,00721,44,T0000,63,K9497
00PE00645,00000722,97108050,94000097,00,00,00722,10,S8050,00,   97
00PE00646,00000723,97107842,97007417,00,00,00723,10,S7842,00, 7417
00PE00647,00000724,97107842,97007417,00,00,00724,10,S7842,00, 7417
00PE00648,00000725,98446748,98446709,00,00,00725,44,T6748,44,T6709
00PE00649,00000726,97107853,98008308,00,00,00726,10,S7853,00, 8308
00PE00650,00000727,97107853,98008308,00,00,00727,10,S7853,00, 8308
00PE00651,00000728,98109526,98008535,00,00,00728,10,S9526,00, 8535
00PE00652,00000729,98109526,98008535,00,00,00729,10,S9526,00, 8535
00PE00653,00000730,98446646,98446499,00,00,00730,44,T6646,44,T6499
00PE00654,00000731,98446940,98446813,00,00,00731,44,T6940,44,T6813
00PE00655,00000732,98446940,98446813,00,00,00732,44,T6940,44,T6813
00PE00656,00000733,98109801,96006138,00,00,00733,10,S9801,00, 6138
00PE00657,00000734,98109264,95000572,00,00,00734,10,S9264,00,  572
00PE00658,00000735,98109264,95000572,00,00,00735,10,S9264,00,  572
00PE00659,00000736,97108667,98008504,00,00,00736,10,S8667,00, 8504
00PE00660,00000737,98446585,98446556,00,00,00737,44,T6585,44,T6556
00PE00661,00000738,98440000,97639498,00,00,00738,44,T0000,63,K9498
00PE00662,00000739,98440000,97639447,00,00,00739,44,T0000,63,K9447
00PE00663,00000740,98440000,97639447,00,00,00740,44,T0000,63,K9447
00PE00664,00000741,97044920,98008724,00,00,00741,04,A4920,00, 8724
00PE00665,00000742,97044920,98008724,00,00,00742,04,A4920,00, 8724
00PE00666,00000743,98045346,98045885,00,00,00743,04,A5346,04,A5885
00PE00667,00000744,98045346,98045885,00,00,00744,04,A5346,04,A5885
00PE00668,00000745,98045346,98045885,00,00,00745,04,A5346,04,A5885
00PE00669,00000746,97044528,96043854,00,00,00746,04,A4528,04,A3854
00PE00670,00000747,97044528,96043854,00,00,00747,04,A4528,04,A3854
00PE00671,00000748,98440000,97639702,00,00,00748,44,T0000,63,K9702
