UID,LAMBID,SIREID,DAMID,ID10,STM,SIRE4,DAM4
EEPE233056,2001448452,1999447361,1998446640,2001448452,02,7361,6640
EEPE233057,2001448453,1999447639,2000447808,2001448453,02,7639,7808
EEPE233058,2001448454,1999447470,1996445666,2001448454,02,7470,5666
EEPE233059,2001448455,1999447470,1996445666,2001448455,02,7470,5666
EEPE233060,2001448456,1999447206,1996445283,2001448456,02,7206,5283
EEPE233061,2001448457,1999447206,1996445283,2001448457,02,7206,5283
EEPE233062,2001448458,1999447206,1997445975,2001448458,02,7206,5975
EEPE233063,2001448459,1999447206,1997445975,2001448459,02,7206,5975
EEPE233064,2001448460,1999447305,1996445515,2001448460,02,7305,5515
EEPE233065,2001448461,1999447361,1999447165,2001448461,02,7361,7165
EEPE233066,2001448462,1999447470,1999447610,2001448462,02,7470,7610
EEPE233067,2001448463,1999447470,1999447610,2001448463,02,7470,7610
EEPE233068,2001448464,1999447543,1996445456,2001448464,02,7543,5456
EEPE233069,2001448465,1999447543,1996445456,2001448465,02,7543,5456
EEPE233070,2001448466,1999447161,1994444572,2001448466,02,7161,4572
EEPE233071,2001448467,1999447161,1994444572,2001448467,02,7161,4572
EEPE233072,2001448468,1999447470,1998446937,2001448468,02,7470,6937
EEPE233073,2001448469,1999447470,1998446937,2001448469,02,7470,6937
EEPE233074,2001448470,1999009221,1999447080,2001448470,02,9221,7080
EEPE233075,2001448471,1999009221,1999447080,2001448471,02,9221,7080
EEPE233076,2001448472,1999447470,1995444980,2001448472,02,7470,4980
EEPE233077,2001448473,1999447470,1995444980,2001448473,02,7470,4980
EEPE233078,2001448474,1999447305,1996445473,2001448474,02,7305,5473
EEPE233079,2001448475,1999447341,1998446850,2001448475,02,7341,6850
EEPE233080,2001448476,1999447341,1998446850,2001448476,02,7341,6850
EEPE233081,2001448477,1999447543,1999447175,2001448477,02,7543,7175
EEPE233082,2001448478,1999447330,1999447372,2001448478,02,7330,7372
EEPE233083,2001448479,1999447206,1999447115,2001448479,02,7206,7115
EEPE233084,2001448480,1999447206,1999447115,2001448480,02,7206,7115
EEPE233085,2001448481,1999447206,1995444802,2001448481,02,7206,4802
EEPE233086,2001448482,1999447206,1995444802,2001448482,02,7206,4802
EEPE233087,2001448483,1996445505,1999447102,2001448483,02,5505,7102
EEPE233088,2001448484,1996445505,1999447102,2001448484,02,5505,7102
EEPE233089,2001448485,1999447470,1994444637,2001448485,02,7470,4637
EEPE233090,2001448486,1999447470,1994444637,2001448486,02,7470,4637
EEPE233091,2001448487,1999447470,1994444637,2001448487,02,7470,4637
EEPE233092,2001448488,1999447470,1997445981,2001448488,02,7470,5981
EEPE233093,2001448489,1999447470,1997445981,2001448489,02,7470,5981
EEPE233094,2001448490,1999447470,1998446885,2001448490,02,7470,6885
EEPE233095,2001448491,1999447470,1998446885,2001448491,02,7470,6885
EEPE233096,2001448492,1999447470,1995444680,2001448492,02,7470,4680
EEPE233097,2001448493,1999447470,1995444680,2001448493,02,7470,4680
EEPE233098,2001448494,1999447361,1996445442,2001448494,02,7361,5442
EEPE233099,2001448495,1999447675,1998446762,2001448495,02,7675,6762
EEPE233100,2001448496,1999447675,1998446762,2001448496,02,7675,6762
EEPE233101,2001448497,1999447675,1998446762,2001448497,02,7675,6762
EEPE233102,2001448498,1999447181,1999447602,2001448498,02,7181,7602
EEPE233103,2001448499,1999447181,1999447602,2001448499,02,7181,7602
EEPE233104,2001448500,1999447181,1997446168,2001448500,02,7181,6168
EEPE233105,2001448501,1999447181,1997446168,2001448501,02,7181,6168
EEPE233106,2001448502,1999447543,1995444826,2001448502,02,7543,4826
EEPE233107,2001448503,1999447543,1995444826,2001448503,02,7543,4826
EEPE233108,2001448504,1999447305,1998446909,2001448504,02,7305,6909
EEPE233109,2001448505,1999447305,1998446909,2001448505,02,7305,6909
EEPE233110,2001448506,1999447181,1996445570,2001448506,02,7181,5570
EEPE233111,2001448507,1999447181,1996445570,2001448507,02,7181,5570
EEPE233112,2001448508,1999447206,1996445340,2001448508,02,7206,5340
EEPE233113,2001448509,1999447206,1996445340,2001448509,02,7206,5340
EEPE233114,2001448510,1999447543,1999447479,2001448510,02,7543,7479
EEPE233115,2001448511,1999447470,1999447511,2001448511,02,7470,7511
EEPE233116,2001448512,1999447470,1999447511,2001448512,02,7470,7511
EEPE233117,2001448513,1999447181,1999447542,2001448513,02,7181,7542
EEPE233118,2001448514,1999447181,1999447542,2001448514,02,7181,7542
EEPE233119,2001448515,1999447570,1998446978,2001448515,02,7570,6978
EEPE233120,2001448516,1999447570,1998446978,2001448516,02,7570,6978
EEPE233121,2001448517,1999447419,1996445260,2001448517,02,7419,5260
EEPE233122,2001448518,1999447470,1997446017,2001448518,02,7470,6017
EEPE233123,2001448519,1999447470,1997446017,2001448519,02,7470,6017
EEPE233124,2001448520,1999447470,1998446503,2001448520,02,7470,6503
EEPE233125,2001448521,1999447206,1999447497,2001448521,02,7206,7497
EEPE233126,2001448522,1999447570,1998446870,2001448522,02,7570,6870
EEPE233127,2001448523,1999447570,1998446870,2001448523,02,7570,6870
EEPE233128,2001448524,1999447305,1996445320,2001448524,02,7305,5320
EEPE233129,2001448525,1999447305,1996445320,2001448525,02,7305,5320
EEPE233130,2001448526,1999447305,1994444471,2001448526,02,7305,4471
EEPE233131,2001448527,1999447305,1994444471,2001448527,02,7305,4471
EEPE233132,2001448528,1999447470,1999447286,2001448528,02,7470,7286
EEPE233133,2001448529,1999447470,1999447286,2001448529,02,7470,7286
EEPE233134,2001448530,1999447341,1994444510,2001448530,02,7341,4510
EEPE233135,2001448531,1999447341,1994444510,2001448531,02,7341,4510
EEPE233136,2001448532,1999447206,1995444682,2001448532,02,7206,4682
EEPE233137,2001448533,1999447206,1995444682,2001448533,02,7206,4682
EEPE233138,2001448534,1999447305,1997446351,2001448534,02,7305,6351
EEPE233139,2001448535,1999447305,1997446351,2001448535,02,7305,6351
EEPE233140,2001448536,1999447206,1999447242,2001448536,02,7206,7242
EEPE233141,2001448537,1999447206,1999447242,2001448537,02,7206,7242
EEPE233142,2001448538,1999447206,1997445844,2001448538,02,7206,5844
EEPE233143,2001448539,1999447206,1997445844,2001448539,02,7206,5844
EEPE233144,2001448540,1999447206,1997445844,2001448540,02,7206,5844
EEPE233145,2001448541,1999447570,1996445201,2001448541,02,7570,5201
EEPE233146,2001448542,1999447341,1997446146,2001448542,02,7341,6146
EEPE233147,2001448543,1999447501,1999447552,2001448543,02,7501,7552
EEPE233148,2001448544,1999447181,1994444604,2001448544,02,7181,4604
EEPE233149,2001448545,1999447181,1994444604,2001448545,02,7181,4604
EEPE233150,2001448546,1999447181,1994444604,2001448546,02,7181,4604
EEPE233151,2001448547,1999009221,1997445928,2001448547,02,9221,5928
EEPE233152,2001448548,1999009221,1997445928,2001448548,02,9221,5928
EEPE233153,2001448549,1999009221,1997445928,2001448549,02,9221,5928
EEPE233154,2001448550,1999447181,1999447404,2001448550,02,7181,7404
EEPE233155,2001448551,1999447206,1994444448,2001448551,02,7206,4448
EEPE233156,2001448552,1999447206,1994444448,2001448552,02,7206,4448
EEPE233157,2001448553,1999447543,1998446793,2001448553,02,7543,6793
EEPE233158,2001448554,1999447161,1994444262,2001448554,02,7161,4262
EEPE233159,2001448555,1999447161,1994444262,2001448555,02,7161,4262
EEPE233160,2001448556,1999447449,1997446202,2001448556,02,7449,6202
EEPE233161,2001448557,1999447305,1997446124,2001448557,02,7305,6124
EEPE233162,2001448558,1999447305,1997446124,2001448558,02,7305,6124
EEPE233163,2001448559,1999447501,1998446852,2001448559,02,7501,6852
EEPE233164,2001448560,1999447501,1998446852,2001448560,02,7501,6852
EEPE233165,2001448561,1999447501,1994444553,2001448561,02,7501,4553
EEPE233166,2001448562,1999447501,1994444553,2001448562,02,7501,4553
EEPE233167,2001448563,1999447449,1995444751,2001448563,02,7449,4751
EEPE233168,2001448564,1999447449,1995444751,2001448564,02,7449,4751
EEPE233169,2001448565,1999447206,1997446325,2001448565,02,7206,6325
EEPE233170,2001448566,1999447570,1994444331,2001448566,02,7570,4331
EEPE233171,2001448567,1999447570,1994444331,2001448567,02,7570,4331
EEPE233172,2001448568,1999447407,1996445264,2001448568,02,7407,5264
EEPE233173,2001448569,1999447407,1996445264,2001448569,02,7407,5264
EEPE233174,2001448570,1999447330,1997446109,2001448570,02,7330,6109
EEPE233175,2001448571,1999447330,1997446109,2001448571,02,7330,6109
EEPE233176,2001448572,1999447449,1999447454,2001448572,02,7449,7454
EEPE233177,2001448573,1999447206,1997445890,2001448573,02,7206,5890
EEPE233178,2001448574,1998446440,2000447995,2001448574,02,6440,7995
EEPE233179,2001448575,1999447501,1997446160,2001448575,02,7501,6160
EEPE233180,2001448576,1999447501,1997446160,2001448576,02,7501,6160
EEPE233181,2001448577,1999447206,1998446964,2001448577,02,7206,6964
EEPE233182,2001448578,1999447206,1998446964,2001448578,02,7206,6964
EEPE233183,2001448579,1999447327,2000447705,2001448579,02,7327,7705
EEPE233184,2001448580,1998446440,2000447849,2001448580,02,6440,7849
EEPE233185,2001448581,1999447570,1999447448,2001448581,02,7570,7448
EEPE233186,2001448582,1999447407,1998446824,2001448582,02,7407,6824
EEPE233187,2001448583,1999447407,1998446824,2001448583,02,7407,6824
EEPE233188,2001448584,1999447543,1999447362,2001448584,02,7543,7362
EEPE233189,2001448585,1999447206,1997446022,2001448585,02,7206,6022
EEPE233190,2001448586,1999447206,1997446022,2001448586,02,7206,6022
EEPE233191,2001448587,1999447206,1997446022,2001448587,02,7206,6022
EEPE233192,2001448588,1998446440,2000447930,2001448588,02,6440,7930
EEPE233193,2001448589,1998446440,2000447930,2001448589,02,6440,7930
EEPE233194,2001448590,1999447361,1999447627,2001448590,02,7361,7627
EEPE233195,2001448591,1999447361,1999447627,2001448591,02,7361,7627
EEPE233196,2001448592,1999447341,1999447233,2001448592,02,7341,7233
EEPE233197,2001448593,1999447330,1996445261,2001448593,02,7330,5261
EEPE233198,2001448594,1999447181,1997445950,2001448594,02,7181,5950
EEPE233199,2001448595,1999447181,1997445950,2001448595,02,7181,5950
EEPE233200,2001448596,1999447501,1999447265,2001448596,02,7501,7265
EEPE233201,2001448597,1999447206,1998446746,2001448597,02,7206,6746
EEPE233202,2001448598,1999447470,1999447237,2001448598,02,7470,7237
EEPE233203,2001448599,1999447470,1995444778,2001448599,02,7470,4778
EEPE233204,2001448600,1999447470,1995444778,2001448600,02,7470,4778
EEPE233205,2001448601,1999447470,1996445744,2001448601,02,7470,5744
EEPE233206,2001448602,1999447470,1996445744,2001448602,02,7470,5744
EEPE233207,2001448603,1999447470,1996445744,2001448603,02,7470,5744
EEPE233208,2001448604,1999447181,1998446673,2001448604,02,7181,6673
EEPE233209,2001448605,1999447181,1998446673,2001448605,02,7181,6673
EEPE233210,2001448606,1999447407,1998446680,2001448606,02,7407,6680
EEPE233211,2001448607,1999447470,1996445251,2001448607,02,7470,5251
EEPE233212,2001448608,1999447570,1995444752,2001448608,02,7570,4752
EEPE233213,2001448609,1999447570,1995444752,2001448609,02,7570,4752
EEPE233214,2001448610,1999447570,1995444752,2001448610,02,7570,4752
EEPE233215,2001448611,1999447341,1996445648,2001448611,02,7341,5648
EEPE233216,2001448612,1999447361,1999447465,2001448612,02,7361,7465
EEPE233217,2001448613,1999447361,1999447465,2001448613,02,7361,7465
EEPE233218,2001448614,1999447675,1996445775,2001448614,02,7675,5775
EEPE233219,2001448615,1999447675,1996445775,2001448615,02,7675,5775
EEPE233220,2001448616,1999447206,1994444257,2001448616,02,7206,4257
EEPE233221,2001448617,1999447206,1994444257,2001448617,02,7206,4257
EEPE233222,2001448618,1999447330,1994444464,2001448618,02,7330,4464
EEPE233223,2001448619,1999447330,1994444464,2001448619,02,7330,4464
EEPE233224,2001448620,1999447675,1998446639,2001448620,02,7675,6639
EEPE233225,2001448621,1999447675,1998446639,2001448621,02,7675,6639
EEPE233226,2001448622,1999447206,1999447201,2001448622,02,7206,7201
EEPE233227,2001448623,1999447206,1999447201,2001448623,02,7206,7201
EEPE233228,2001448624,1999447327,2000447937,2001448624,02,7327,7937
EEPE233229,2001448625,1999447501,1998446743,2001448625,02,7501,6743
EEPE233230,2001448626,1999447501,1998446743,2001448626,02,7501,6743
EEPE233231,2001448627,1999447206,1994444275,2001448627,02,7206,4275
EEPE233232,2001448628,1999447206,1994444275,2001448628,02,7206,4275
EEPE233233,2001448629,1999447305,1999447321,2001448629,02,7305,7321
EEPE233234,2001448630,1999447305,1999447321,2001448630,02,7305,7321
EEPE233235,2001448631,1999447305,1999447321,2001448631,02,7305,7321
EEPE233236,2001448632,1999447181,1998446936,2001448632,02,7181,6936
EEPE233237,2001448633,1999447181,1998446936,2001448633,02,7181,6936
EEPE233238,2001448634,1999447480,1998446576,2001448634,02,7480,6576
EEPE233239,2001448635,1999447480,1998446576,2001448635,02,7480,6576
EEPE233240,2001448636,1999447419,1998446803,2001448636,02,7419,6803
EEPE233241,2001448637,1999447206,1996445411,2001448637,02,7206,5411
EEPE233242,2001448638,1999447206,1996445411,2001448638,02,7206,5411
EEPE233243,2001448639,1999447330,1998446663,2001448639,02,7330,6663
EEPE233244,2001448640,1999447330,1998446663,2001448640,02,7330,6663
EEPE233245,2001448641,1998446440,2000447823,2001448641,02,6440,7823
EEPE233246,2001448642,1999447181,1995444717,2001448642,02,7181,4717
EEPE233247,2001448643,1999447181,1995444717,2001448643,02,7181,4717
EEPE233248,2001448644,1999447305,1997446412,2001448644,02,7305,6412
EEPE233249,2001448645,1999447305,1997446412,2001448645,02,7305,6412
EEPE233250,2001448646,1998446440,2000447926,2001448646,02,6440,7926
EEPE233251,2001448647,1998446440,2000447926,2001448647,02,6440,7926
EEPE233252,2001448648,1999447181,1995444667,2001448648,02,7181,4667
EEPE233253,2001448649,1999447181,1995444667,2001448649,02,7181,4667
EEPE233254,2001448650,1999447327,2000447864,2001448650,02,7327,7864
EEPE233255,2001448651,1999447327,2000447864,2001448651,02,7327,7864
EEPE233256,2001448652,1999447305,1997446055,2001448652,02,7305,6055
EEPE233257,2001448653,1999447480,1996445724,2001448653,02,7480,5724
EEPE233258,2001448654,1999447480,1996445724,2001448654,02,7480,5724
EEPE233259,2001448655,1999447675,1995445052,2001448655,02,7675,5052
EEPE233260,2001448656,1999447361,1999447357,2001448656,02,7361,7357
EEPE233261,2001448657,1999447419,1998446659,2001448657,02,7419,6659
EEPE233262,2001448658,1999447341,1999447540,2001448658,02,7341,7540
EEPE233263,2001448659,1999447501,1994444292,2001448659,02,7501,4292
EEPE233264,2001448660,1999447470,1996445496,2001448660,02,7470,5496
EEPE233265,2001448661,1999447470,1996445496,2001448661,02,7470,5496
EEPE233266,2001448662,1999447305,1998446840,2001448662,02,7305,6840
EEPE233267,2001448663,1999447305,1998446840,2001448663,02,7305,6840
EEPE233268,2001448664,1999447305,1998446840,2001448664,02,7305,6840
EEPE233269,2001448665,1999447419,1994444422,2001448665,02,7419,4422
EEPE233270,2001448666,1999447305,1996445223,2001448666,02,7305,5223
EEPE233271,2001448667,1999447305,1996445223,2001448667,02,7305,5223
EEPE233272,2001448668,1999447305,1996445223,2001448668,02,7305,5223
EEPE233273,2001448669,1999447305,1996445223,2001448669,02,7305,5223
EEPE233274,2001448670,1999447206,1998446801,2001448670,02,7206,6801
EEPE233275,2001448671,1999447206,1998446801,2001448671,02,7206,6801
EEPE233276,2001448672,1999447341,1999447400,2001448672,02,7341,7400
EEPE233277,2001448673,1999447341,1999447400,2001448673,02,7341,7400
EEPE233278,2001448674,1999447327,2000447737,2001448674,02,7327,7737
EEPE233279,2001448675,1999447449,1998446918,2001448675,02,7449,6918
EEPE233280,2001448676,1999447449,1998446918,2001448676,02,7449,6918
EEPE233281,2001448677,1999447639,2000000737,2001448677,02,7639,0737
EEPE233282,2001448678,1998446440,2000447885,2001448678,02,6440,7885
EEPE233283,2001448679,1999447480,1996445299,2001448679,02,7480,5299
EEPE233284,2001448680,1999447480,1996445299,2001448680,02,7480,5299
EEPE233285,2001448681,1999447161,1997446167,2001448681,02,7161,6167
EEPE233286,2001448682,1999447161,1997446167,2001448682,02,7161,6167
EEPE233287,2001448683,1999447161,1996445270,2001448683,02,7161,5270
EEPE233288,2001448684,1999447161,1996445270,2001448684,02,7161,5270
EEPE233289,2001448685,1999447161,1999447544,2001448685,02,7161,7544
EEPE233290,2001448686,1999447470,1998446686,2001448686,02,7470,6686
EEPE233291,2001448687,1999447470,1998446686,2001448687,02,7470,6686
EEPE233292,2001448688,1999447305,1998446771,2001448688,02,7305,6771
EEPE233293,2001448689,1999447305,1998446771,2001448689,02,7305,6771
EEPE233294,2001448690,1999447330,1995444872,2001448690,02,7330,4872
EEPE233295,2001448691,1999447330,1995444872,2001448691,02,7330,4872
EEPE233296,2001448692,1999447330,1995444872,2001448692,02,7330,4872
EEPE233297,2001448693,1999447470,1994444416,2001448693,02,7470,4416
EEPE233298,2001448694,1999447470,1994444416,2001448694,02,7470,4416
EEPE233299,2001448695,1999447470,1994444416,2001448695,02,7470,4416
EEPE233300,2001448696,1999447327,2000448001,2001448696,02,7327,8001
EEPE233301,2001448697,1999447327,2000447922,2001448697,02,7327,7922
EEPE233302,2001448698,1999447206,1998446719,2001448698,02,7206,6719
EEPE233303,2001448699,1999447206,1998446719,2001448699,02,7206,6719
EEPE233304,2001448700,1999447543,1994444354,2001448700,02,7543,4354
EEPE233305,2001448701,1999447543,1994444354,2001448701,02,7543,4354
EEPE233306,2001448702,1999447639,2000447791,2001448702,02,7639,7791
EEPE233307,2001448703,1999447419,1997446234,2001448703,02,7419,6234
EEPE233308,2001448704,1999447419,1997446234,2001448704,02,7419,6234
EEPE233309,2001448705,1999447407,1997446131,2001448705,02,7407,6131
EEPE233310,2001448706,1999447206,1998446687,2001448706,02,7206,6687
EEPE233311,2001448707,1999447206,1998446687,2001448707,02,7206,6687
EEPE233312,2001448708,1999447543,1999447637,2001448708,02,7543,7637
EEPE233313,2001448709,1999447543,1999447637,2001448709,02,7543,7637
EEPE233314,2001448710,1999447330,1999447217,2001448710,02,7330,7217
EEPE233315,2001448711,1999447330,1999447217,2001448711,02,7330,7217
EEPE233316,2001448712,1999447327,2000447701,2001448712,02,7327,7701
EEPE233317,2001448713,1999447419,1999447517,2001448713,02,7419,7517
EEPE233318,2001448714,1999447639,2000447900,2001448714,02,7639,7900
EEPE233319,2001448715,1999447470,1999447424,2001448715,02,7470,7424
EEPE233320,2001448716,1999447470,1999447424,2001448716,02,7470,7424
EEPE233321,2001448717,1999447470,1998446727,2001448717,02,7470,6727
EEPE233322,2001448718,1999447470,1998446727,2001448718,02,7470,6727
EEPE233323,2001448719,1999447361,1995444779,2001448719,02,7361,4779
EEPE233324,2001448720,1999447361,1995444779,2001448720,02,7361,4779
EEPE233325,2001448721,1999447361,1995444779,2001448721,02,7361,4779
EEPE233326,2001448722,1999447161,1998446829,2001448722,02,7161,6829
EEPE233327,2001448723,1999447161,1998446829,2001448723,02,7161,6829
EEPE233328,2001448724,1999447501,1996445672,2001448724,02,7501,5672
EEPE233329,2001448725,1999447407,1999447375,2001448725,02,7407,7375
EEPE233330,2001448726,1999447419,1999447653,2001448726,02,7419,7653
EEPE233331,2001448727,1999447639,2000448085,2001448727,02,7639,8085
EEPE233332,2001448728,1999447449,1998446770,2001448728,02,7449,6770
EEPE233333,2001448729,1999447449,1998446770,2001448729,02,7449,6770
EEPE233334,2001448730,1998446440,2000448026,2001448730,02,6440,8026
EEPE233335,2001448731,1999447407,1996445552,2001448731,02,7407,5552
EEPE233336,2001448732,1999447407,1996445552,2001448732,02,7407,5552
EEPE233337,2001448733,1999447675,1998446625,2001448733,02,7675,6625
EEPE233338,2001448734,1999447480,1995445046,2001448734,02,7480,5046
EEPE233339,2001448735,1999447480,1995445046,2001448735,02,7480,5046
EEPE233340,2001448736,1999447480,1995445046,2001448736,02,7480,5046
EEPE233341,2001448737,1999447407,1995444843,2001448737,02,7407,4843
EEPE233342,2001448738,1999447407,1995444843,2001448738,02,7407,4843
EEPE233343,2001448739,1999447407,1995444843,2001448739,02,7407,4843
EEPE233344,2001448740,1999447361,1997445997,2001448740,02,7361,5997
EEPE233345,2001448741,1998446440,2000448055,2001448741,02,6440,8055
EEPE233346,2001448742,1999447419,1999447212,2001448742,02,7419,7212
EEPE233347,2001448743,1999447330,1999447522,2001448743,02,7330,7522
EEPE233348,2001448744,1998446440,2000448087,2001448744,02,6440,8087
EEPE233349,2001448745,1999447327,2000447945,2001448745,02,7327,7945
EEPE233350,2001448746,1999447330,1998446813,2001448746,02,7330,6813
EEPE233351,2001448747,1999447330,1998446813,2001448747,02,7330,6813
EEPE233352,2001448748,1999447470,1999447219,2001448748,02,7470,7219
EEPE233353,2001448749,1999447639,2000448089,2001448749,02,7639,8089
EEPE233354,2001448750,1999447480,1994444294,2001448750,02,7480,4294
EEPE233355,2001448751,1999447480,1994444294,2001448751,02,7480,4294
EEPE233356,2001448752,1998446440,2000448254,2001448752,02,6440,8254
EEPE233357,2001448753,1999447570,1997446222,2001448753,02,7570,6222
EEPE233358,2001448754,1999447570,1997446222,2001448754,02,7570,6222
EEPE233359,2001448755,1999447675,1997446177,2001448755,02,7675,6177
EEPE233360,2001448756,1999447675,1997446177,2001448756,02,7675,6177
EEPE233361,2001448757,1999447407,1997446263,2001448757,02,7407,6263
EEPE233362,2001448758,1999447639,2000448072,2001448758,02,7639,8072
EEPE233363,2001448759,1999447449,1999447588,2001448759,02,7449,7588
EEPE233364,2001448760,1999447675,1995444670,2001448760,02,7675,4670
EEPE233365,2001448761,1999447675,1995444670,2001448761,02,7675,4670
EEPE233366,2001448762,1999447327,2000447747,2001448762,02,7327,7747
EEPE233367,2001448763,1999447327,2000447703,2001448763,02,7327,7703
EEPE233368,2001448764,1999447327,2000447818,2001448764,02,7327,7818
EEPE233369,2001448765,1999447419,1996445531,2001448765,02,7419,5531
EEPE233370,2001448766,1999447419,1996445531,2001448766,02,7419,5531
EEPE233371,2001448767,1999447639,2000448224,2001448767,02,7639,8224
EEPE233372,2001448768,1998446440,2000000491,2001448768,02,6440,0491
EEPE233373,2001448769,1998446440,2000447956,2001448769,02,6440,7956
EEPE233374,2001448770,1998446440,2000447789,2001448770,02,6440,7789
EEPE233375,2001641533,1999640714,1997639559,2001641533,06,0714,9559
EEPE233376,2001641534,1999640714,1997639559,2001641534,06,0714,9559
EEPE233377,2001641535,1999640714,1997639475,2001641535,06,0714,9475
EEPE233378,2001641536,1999640714,1997639475,2001641536,06,0714,9475
EEPE233379,2001641537,1997639603,2000641407,2001641537,05,9603,1407
EEPE233380,2001641538,1999640943,1998640289,2001641538,06,0943,0289
EEPE233381,2001641539,1999640866,1995638156,2001641539,06,0866,8156
EEPE233382,2001641540,1999640866,1995638156,2001641540,06,0866,8156
EEPE233383,2001641541,1997000093,1999640756,2001641541,06,0093,0756
EEPE233384,2001641542,1997000143,1994637223,2001641542,06,0143,7223
EEPE233385,2001641543,1997000093,1996638735,2001641543,06,0093,8735
EEPE233386,2001641544,1999640866,1997639479,2001641544,06,0866,9479
EEPE233387,2001641545,1999640866,1999090086,2001641545,06,0866,0086
EEPE233388,2001641546,1999640866,1999090086,2001641546,06,0866,0086
EEPE233389,2001641547,1997000131,1998008811,2001641547,06,0131,8811
EEPE233390,2001641548,1997000131,1998008811,2001641548,06,0131,8811
EEPE233391,2001641549,1999640649,1995637885,2001641549,06,0649,7885
EEPE233392,2001641550,1997000143,1996638527,2001641550,06,0143,8527
EEPE233393,2001641551,1999640866,1996638721,2001641551,06,0866,8721
EEPE233394,2001641552,1999640866,1996638721,2001641552,06,0866,8721
EEPE233395,2001641553,1997000131,1997639550,2001641553,06,0131,9550
EEPE233396,2001641554,1997000131,1997639550,2001641554,06,0131,9550
EEPE233397,2001641555,1999640905,1999640807,2001641555,06,0905,0807
EEPE233398,2001641556,1999640714,1994637131,2001641556,06,0714,7131
EEPE233399,2001641557,1999640714,1994637131,2001641557,06,0714,7131
EEPE233400,2001641558,1999640714,1994637131,2001641558,06,0714,7131
EEPE233401,2001641559,1999640866,1998640276,2001641559,06,0866,0276
EEPE233402,2001641560,1999640866,1998640276,2001641560,06,0866,0276
EEPE233403,2001641561,1999640649,1996639127,2001641561,06,0649,9127
EEPE233404,2001641562,1999640649,1996639127,2001641562,06,0649,9127
EEPE233405,2001641563,1999640649,1996639127,2001641563,06,0649,9127
EEPE233406,2001641564,1997000131,1998640423,2001641564,06,0131,0423
EEPE233407,2001641565,1997000131,1998640423,2001641565,06,0131,0423
EEPE233408,2001641566,1997000093,1997639702,2001641566,06,0093,9702
EEPE233409,2001641567,1997000093,1997639702,2001641567,06,0093,9702
EEPE233410,2001641568,1997000131,1998640145,2001641568,06,0131,0145
EEPE233411,2001641569,1997000131,1998640145,2001641569,06,0131,0145
EEPE233412,2001641570,1999640866,1999640787,2001641570,06,0866,0787
EEPE233413,2001641571,1999640866,1999640787,2001641571,06,0866,0787
EEPE233414,2001641572,1997639992,1999640831,2001641572,05,9992,0831
EEPE233415,2001641573,1999640943,1994637263,2001641573,06,0943,7263
EEPE233416,2001641574,1999640943,1994637263,2001641574,06,0943,7263
EEPE233417,2001641575,1999640943,1994637263,2001641575,06,0943,7263
EEPE233418,2001641576,1997000131,1998008210,2001641576,06,0131,8210
EEPE233419,2001641577,1997000131,1998008210,2001641577,06,0131,8210
EEPE233420,2001641578,1997000131,1998008210,2001641578,06,0131,8210
EEPE233421,2001641579,1999640714,1994637539,2001641579,06,0714,7539
EEPE233422,2001641580,1999640714,1994637539,2001641580,06,0714,7539
EEPE233423,2001641581,1997000131,1998640474,2001641581,06,0131,0474
EEPE233424,2001641582,1997639738,1999640911,2001641582,05,9738,0911
EEPE233425,2001641583,1997000093,1998640550,2001641583,06,0093,0550
EEPE233426,2001641584,1997000143,1998008212,2001641584,06,0143,8212
EEPE233427,2001641585,1997000143,1998008212,2001641585,06,0143,8212
EEPE233428,2001641586,1997000131,1995638198,2001641586,06,0131,8198
EEPE233429,2001641587,1997000131,1995638198,2001641587,06,0131,8198
EEPE233430,2001641588,1997000131,1995638198,2001641588,06,0131,8198
EEPE233431,2001641589,1999640649,1999640735,2001641589,06,0649,0735
EEPE233432,2001641590,1999640714,1997639805,2001641590,06,0714,9805
EEPE233433,2001641591,1999640714,1997639805,2001641591,06,0714,9805
EEPE233434,2001641592,1999640649,1999091143,2001641592,06,0649,1143
EEPE233435,2001641593,1999640649,1999091143,2001641593,06,0649,1143
EEPE233436,2001641594,1999640905,1994637509,2001641594,06,0905,7509
EEPE233437,2001641595,1997000131,1998008384,2001641595,06,0131,8384
EEPE233438,2001641596,1997000131,1998008384,2001641596,06,0131,8384
EEPE233439,2001641597,1999640905,1998640307,2001641597,06,0905,0307
EEPE233440,2001641598,1999640905,1998640307,2001641598,06,0905,0307
EEPE233441,2001641599,1999640866,1995638347,2001641599,06,0866,8347
EEPE233442,2001641600,1999640905,1999090992,2001641600,06,0905,0992
EEPE233443,2001641601,1999640905,1999090992,2001641601,06,0905,0992
EEPE233444,2001641602,1999640943,1997639806,2001641602,06,0943,9806
EEPE233445,2001641603,1999640943,1997639806,2001641603,06,0943,9806
EEPE233446,2001641604,1997000143,1995638181,2001641604,06,0143,8181
EEPE233447,2001641605,1997000143,1995638181,2001641605,06,0143,8181
EEPE233448,2001641606,1997000093,1997639860,2001641606,06,0093,9860
EEPE233449,2001641607,1997000093,1997639860,2001641607,06,0093,9860
EEPE233450,2001641608,1997639603,2000641170,2001641608,05,9603,1170
EEPE233451,2001641609,1999640714,1997639682,2001641609,06,0714,9682
EEPE233452,2001641610,1999640714,1997639682,2001641610,06,0714,9682
EEPE233453,2001641611,1999640714,1997639682,2001641611,06,0714,9682
