UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM
02PE00959,102049852, 99046911, 97814548,02,04,A9852,04,A6911,81,Z4548,80
02PE00960,102049853, 99046911, 97814548,02,04,A9853,04,A6911,81,Z4548,80
02PE00961,102049854, 99046911, 99091149,02,04,A9854,04,A6911,09,91149,30
02PE00962,102049855,100047133, 95041928,02,04,A9855,04,A7133,04,A1928,30
02PE00963,102049856,100047133, 95041928,02,04,A9856,04,A7133,04,A1928,30
02PE00964,102049857, 99046911, 99090541,02,04,A9857,04,A6911,09,90541,30
02PE00965,102049858, 99046911, 99090541,02,04,A9858,04,A6911,09,90541,30
02PE00966,102049859, 99046641, 97044897,02,04,A9859,04,A6641,04,A4897,30
02PE00967,102049860, 99046641, 97044897,02,04,A9860,04,A6641,04,A4897,30
02PE00968,102049861, 99046761,101048426,02,04,A9861,04,A6761,04,A8426,30
02PE00969,102049862,100047199, 99046235,02,04,A9862,04,A7199,04,A6235,30
02PE00970,102049863,100047199, 99046235,02,04,A9863,04,A7199,04,A6235,30
02PE00971,102049864,100047199, 99046235,02,04,A9864,04,A7199,04,A6235,30
02PE00972,102049865,100047199, 99046235,02,04,A9865,04,A7199,04,A6235,30
02PE00973,102049866, 99046998, 99046931,02,04,A9866,04,A6998,04,A6931,30
02PE00974,102049867, 99046998, 99046931,02,04,A9867,04,A6998,04,A6931,30
02PE00975,102049868, 99046998, 98045847,02,04,A9868,04,A6998,04,A5847,30
02PE00976,102049869, 99046998, 98045847,02,04,A9869,04,A6998,04,A5847,30
02PE00977,102049870, 99046827,101048862,02,04,A9870,04,A6827,04,A8862,30
02PE00978,102049871, 99046911, 96043357,02,04,A9871,04,A6911,04,A3357,30
02PE00979,102049872, 99046911, 96043357,02,04,A9872,04,A6911,04,A3357,30
02PE00980,102049873, 99046911, 96043357,02,04,A9873,04,A6911,04,A3357,30
02PE00981,102049874,100047284,100047108,02,04,A9874,04,A7284,04,A7108,30
02PE00982,102049875, 99046529, 98008462,02,04,A9875,04,A6529,00, 8462,30
02PE00983,102049876, 99046529, 98008462,02,04,A9876,04,A6529,00, 8462,30
02PE00984,102049877, 99046529, 98008462,02,04,A9877,04,A6529,00, 8462,30
02PE00985,102049878, 99046853, 98008526,02,04,A9878,04,A6853,00, 8526,30
02PE00986,102049879, 99046853, 98008526,02,04,A9879,04,A6853,00, 8526,30
02PE00987,102049880, 99046998, 95042752,02,04,A9880,04,A6998,04,A2752,30
02PE00988,102049881,100047882,100047926,02,04,A9881,04,A7882,04,A7926,30
02PE00989,102049882,100047882,100047926,02,04,A9882,04,A7882,04,A7926,30
02PE00990,102049883,100047882,100047926,02,04,A9883,04,A7882,04,A7926,30
02PE00991,102049884,100047355, 97044261,02,04,A9884,04,A7355,04,A4261,30
02PE00992,102049885,100047355, 97044261,02,04,A9885,04,A7355,04,A4261,30
02PE00993,102049886,100047355, 97044261,02,04,A9886,04,A7355,04,A4261,30
02PE00994,102049887,100047882, 99046566,02,04,A9887,04,A7882,04,A6566,30
02PE00995,102049888,100047882, 99046566,02,04,A9888,04,A7882,04,A6566,30
02PE00996,102049889, 99046827,101048259,02,04,A9889,04,A6827,04,A8259,73
02PE00997,102049890,100047760, 97044476,02,04,A9890,04,A7760,04,A4476,30
02PE00998,102049891,100047760, 97044476,02,04,A9891,04,A7760,04,A4476,30
02PE00999,102049892,100047760, 97044476,02,04,A9892,04,A7760,04,A4476,30
02PE01000,102049893,100816945,101048360,02,04,A9893,81,Z6945,04,A8360,80
02PE01001,102049894,100816945,101048360,02,04,A9894,81,Z6945,04,A8360,80
02PE01002,102049895,100047284, 99046732,02,04,A9895,04,A7284,04,A6732,30
02PE01003,102049896,100047284, 99046732,02,04,A9896,04,A7284,04,A6732,30
02PE01004,102049897,100047882, 97044675,02,04,A9897,04,A7882,04,A4675,30
02PE01005,102049898,100047882, 97044675,02,04,A9898,04,A7882,04,A4675,30
02PE01006,102049899,100047882, 97044675,02,04,A9899,04,A7882,04,A4675,30
02PE01007,102049900,100047760, 99090545,02,04,A9900,04,A7760,09,90545,30
02PE01008,102049901,100047760, 99090545,02,04,A9901,04,A7760,09,90545,30
02PE01009,102049902,100047638, 97044481,02,04,A9902,04,A7638,04,A4481,30
02PE01010,102049903,100047638, 97044481,02,04,A9903,04,A7638,04,A4481,30
02PE01011,102049904,100047638, 97044481,02,04,A9904,04,A7638,04,A4481,30
02PE01012,102049905, 99046216, 98045301,02,04,A9905,04,A6216,04,A5301,30
02PE01013,102049906, 99046216, 98045301,02,04,A9906,04,A6216,04,A5301,30
02PE01014,102049907, 99046216, 98045301,02,04,A9907,04,A6216,04,A5301,30
02PE01015,102049908, 99046216, 98045301,02,04,A9908,04,A6216,04,A5301,30
02PE01016,102049909, 99046641, 96043789,02,04,A9909,04,A6641,04,A3789,30
02PE01017,102049910, 99046641, 96043789,02,04,A9910,04,A6641,04,A3789,30
02PE01018,102049911, 99046641, 96043789,02,04,A9911,04,A6641,04,A3789,30
02PE01019,102049912, 99046911, 97044848,02,04,A9912,04,A6911,04,A4848,30
02PE01020,102049913, 99046911, 97044848,02,04,A9913,04,A6911,04,A4848,30
02PE01021,102049914, 99046911, 97044848,02,04,A9914,04,A6911,04,A4848,30
02PE01022,102049915,101048325, 98045858,02,04,A9915,04,A8325,04,A5858,30
02PE01023,102049916,101048325, 98045858,02,04,A9916,04,A8325,04,A5858,30
02PE01024,102049917,101048325, 98045858,02,04,A9917,04,A8325,04,A5858,30
02PE01025,102049918,100047199, 96043703,02,04,A9918,04,A7199,04,A3703,30
02PE01026,102049919,100047199, 96043703,02,04,A9919,04,A7199,04,A3703,30
02PE01027,102049920,100047199, 96043703,02,04,A9920,04,A7199,04,A3703,30
02PE01028,102049921,100047199, 96043703,02,04,A9921,04,A7199,04,A3703,30
02PE01029,102049922,100047882, 98045243,02,04,A9922,04,A7882,04,A5243,30
02PE01030,102049923,100047882, 98045243,02,04,A9923,04,A7882,04,A5243,30
02PE01031,102049924,100047738, 99046885,02,04,A9924,04,A7738,04,A6885,30
02PE01032,102049925,100047738, 99046885,02,04,A9925,04,A7738,04,A6885,30
02PE01033,102049926, 99046641, 98045806,02,04,A9926,04,A6641,04,A5806,30
02PE01034,102049927, 99046641, 98045806,02,04,A9927,04,A6641,04,A5806,30
02PE01035,102049928, 99046641, 98045806,02,04,A9928,04,A6641,04,A5806,30
02PE01036,102049929, 99046501,100047053,02,04,A9929,04,A6501,04,A7053,30
02PE01037,102049930, 99046501,100047053,02,04,A9930,04,A6501,04,A7053,30
02PE01038,102049931,100816945,101048224,02,04,A9931,81,Z6945,04,A8224,80
02PE01039,102049932, 99046911, 95042669,02,04,A9932,04,A6911,04,A2669,30
02PE01040,102049933, 99046911, 95042669,02,04,A9933,04,A6911,04,A2669,30
02PE01041,102049934,100047133,100047455,02,04,A9934,04,A7133,04,A7455,30
02PE01042,102049935,100047133,100047455,02,04,A9935,04,A7133,04,A7455,30
02PE01043,102049936,100047133,100047455,02,04,A9936,04,A7133,04,A7455,30
02PE01044,102049937,100047199, 98045875,02,04,A9937,04,A7199,04,A5875,30
02PE01045,102049938,100047199, 98045875,02,04,A9938,04,A7199,04,A5875,30
02PE01046,102049939, 99046911, 99046441,02,04,A9939,04,A6911,04,A6441,30
02PE01047,102049940, 99046911, 99046441,02,04,A9940,04,A6911,04,A6441,30
02PE01048,102049941, 99046911, 99046441,02,04,A9941,04,A6911,04,A6441,30
02PE01049,102049942,100047738, 98045078,02,04,A9942,04,A7738,04,A5078,30
02PE01050,102049943,100047738, 98045078,02,04,A9943,04,A7738,04,A5078,30
02PE01051,102049944, 99046853, 98045784,02,04,A9944,04,A6853,04,A5784,30
02PE01052,102049945, 99046853, 98045784,02,04,A9945,04,A6853,04,A5784,30
02PE01053,102049946,100047328, 97044513,02,04,A9946,04,A7328,04,A4513,30
02PE01054,102049947,100047328, 97044513,02,04,A9947,04,A7328,04,A4513,30
02PE01055,102049948,100047328, 97044513,02,04,A9948,04,A7328,04,A4513,30
02PE01056,102049949,100047328, 97044513,02,04,A9949,04,A7328,04,A4513,30
02PE01057,102049950,100816925,101048223,02,04,A9950,81,Z6925,04,A8223,80
02PE01058,102049951,100047598,100047177,02,04,A9951,04,A7598,04,A7177,30
02PE01059,102049952,100047598,100047177,02,04,A9952,04,A7598,04,A7177,30
02PE01060,102049953,100047598,100047177,02,04,A9953,04,A7598,04,A7177,30
02PE01061,102049954,100047598,100047291,02,04,A9954,04,A7598,04,A7291,30
02PE01062,102049955, 99046911, 97044664,02,04,A9955,04,A6911,04,A4664,30
02PE01063,102049956, 99046911, 97044664,02,04,A9956,04,A6911,04,A4664,30
02PE01064,102049957, 99046911, 97044664,02,04,A9957,04,A6911,04,A4664,30
02PE01065,102049958, 99046642,101048456,02,04,A9958,04,A6642,04,A8456,30
02PE01066,102049959, 99046641, 97044118,02,04,A9959,04,A6641,04,A4118,72
02PE01067,102049960, 99046641, 97044118,02,04,A9960,04,A6641,04,A4118,72
02PE01068,102049961,100047133, 98045089,02,04,A9961,04,A7133,04,A5089,30
02PE01069,102049962,100047133, 98045089,02,04,A9962,04,A7133,04,A5089,30
02PE01070,102049963,100047133, 98045089,02,04,A9963,04,A7133,04,A5089,30
02PE01071,102049964,100047199, 99046734,02,04,A9964,04,A7199,04,A6734,30
02PE01072,102049965,100047199, 99046734,02,04,A9965,04,A7199,04,A6734,30
02PE01073,102049966, 99046529, 97044478,02,04,A9966,04,A6529,04,A4478,30
02PE01074,102049967, 99046529, 97044478,02,04,A9967,04,A6529,04,A4478,30
02PE01075,102049968, 99046853,100047125,02,04,A9968,04,A6853,04,A7125,30
02PE01076,102049969, 99046853,100047125,02,04,A9969,04,A6853,04,A7125,30
02PE01077,102049970, 99046911, 96043778,02,04,A9970,04,A6911,04,A3778,30
02PE01078,102049971, 99046911, 96043778,02,04,A9971,04,A6911,04,A3778,30
02PE01079,102049972, 99046911, 96043778,02,04,A9972,04,A6911,04,A3778,30
02PE01080,102049973, 99046501, 97044851,02,04,A9973,04,A6501,04,A4851,30
02PE01081,102049974, 99046501, 97044851,02,04,A9974,04,A6501,04,A4851,30
02PE01082,102049975,100047328, 96043553,02,04,A9975,04,A7328,04,A3553,30
02PE01083,102049976,100047328, 96043553,02,04,A9976,04,A7328,04,A3553,30
02PE01084,102049977,100047598, 99046845,02,04,A9977,04,A7598,04,A6845,30
02PE01085,102049978,100047598, 99046845,02,04,A9978,04,A7598,04,A6845,30
02PE01086,102049979, 99046563,101048755,02,04,A9979,04,A6563,04,A8755,73
02PE01087,102049980, 99046998, 98045782,02,04,A9980,04,A6998,04,A5782,30
02PE01088,102049981, 99046998, 98045782,02,04,A9981,04,A6998,04,A5782,30
02PE01089,102049982, 99046641,100047610,02,04,A9982,04,A6641,04,A7610,30
02PE01090,102049983, 99046641,100047610,02,04,A9983,04,A6641,04,A7610,30
02PE01091,102049984,100047760, 99046254,02,04,A9984,04,A7760,04,A6254,30
02PE01092,102049985,100047760, 99046254,02,04,A9985,04,A7760,04,A6254,30
02PE01093,102049986,100047760, 99046254,02,04,A9986,04,A7760,04,A6254,30
02PE01094,102049987,100047760, 99046254,02,04,A9987,04,A7760,04,A6254,30
02PE01095,102049988,100047738,100047201,02,04,A9988,04,A7738,04,A7201,30
02PE01096,102049989,100047738,100047201,02,04,A9989,04,A7738,04,A7201,30
02PE01097,102049990,100047738,100047201,02,04,A9990,04,A7738,04,A7201,30
02PE01098,102049991,100047302, 97044510,02,04,A9991,04,A7302,04,A4510,30
02PE01099,102049992, 99046998, 98008668,02,04,A9992,04,A6998,00, 8668,30
02PE01100,102049993, 99046998, 98008668,02,04,A9993,04,A6998,00, 8668,30
02PE01101,102049994, 99046934, 98045335,02,04,A9994,04,A6934,04,A5335,30
02PE01102,102049995, 99046934, 98045335,02,04,A9995,04,A6934,04,A5335,30
02PE01103,102049996, 99046934, 98045335,02,04,A9996,04,A6934,04,A5335,30
02PE01104,102049997, 99046501, 99090022,02,04,A9997,04,A6501,09,90022,30
02PE01105,102049998, 99046501, 99090022,02,04,A9998,04,A6501,09,90022,30
02PE01106,102049999, 99046501, 99090022,02,04,A9999,04,A6501,09,90022,30
02PE01107,102050001,100047302, 99046906,02,05,P0001,04,A7302,04,A6906,30
02PE01108,102050002,100047882,100047788,02,05,P0002,04,A7882,04,A7788,30
02PE01109,102050003,100047105, 97044480,02,05,P0003,04,A7105,04,A4480,30
02PE01110,102050004,100047105, 97044480,02,05,P0004,04,A7105,04,A4480,30
02PE01111,102050005, 99046641,100047171,02,05,P0005,04,A6641,04,A7171,30
02PE01112,102050006, 99046641,100047171,02,05,P0006,04,A6641,04,A7171,30
02PE01113,102050007,100047355, 98045279,02,05,P0007,04,A7355,04,A5279,30
02PE01114,102050008,100047355, 98045279,02,05,P0008,04,A7355,04,A5279,30
02PE01115,102050009, 99046501, 97044883,02,05,P0009,04,A6501,04,A4883,30
02PE01116,102050010, 99046501, 97044883,02,05,P0010,04,A6501,04,A4883,30
02PE01117,102050011,100047882, 97044427,02,05,P0011,04,A7882,04,A4427,30
02PE01118,102050012,100047882, 97044427,02,05,P0012,04,A7882,04,A4427,30
02PE01119,102050013,100047882, 97044427,02,05,P0013,04,A7882,04,A4427,30
02PE01120,102050014,100047328, 99046355,02,05,P0014,04,A7328,04,A6355,30
02PE01121,102050015,100047328, 99046355,02,05,P0015,04,A7328,04,A6355,30
02PE01122,102050016,100047328, 99046355,02,05,P0016,04,A7328,04,A6355,30
02PE01123,102050017,100047355,100047439,02,05,P0017,04,A7355,04,A7439,30
02PE01124,102050018, 99046998, 97044733,02,05,P0018,04,A6998,04,A4733,30
02PE01125,102050019, 99046998, 97044733,02,05,P0019,04,A6998,04,A4733,30
02PE01126,102050020, 99046998, 98008439,02,05,P0020,04,A6998,00, 8439,30
02PE01127,102050021, 99046998, 98008439,02,05,P0021,04,A6998,00, 8439,30
02PE01128,102050022, 99046998, 99090745,02,05,P0022,04,A6998,09,90745,30
02PE01129,102050023, 99046998, 99090745,02,05,P0023,04,A6998,09,90745,30
02PE01130,102050024, 99046998, 99090745,02,05,P0024,04,A6998,09,90745,30
02PE01131,102050025, 99046853, 97044956,02,05,P0025,04,A6853,04,A4956,30
02PE01132,102050026, 99046853, 97044956,02,05,P0026,04,A6853,04,A4956,30
02PE01133,102050027,100047882, 97044134,02,05,P0027,04,A7882,04,A4134,30
02PE01134,102050028,100047882, 97044134,02,05,P0028,04,A7882,04,A4134,30
02PE01135,102050029,100047882, 98045698,02,05,P0029,04,A7882,04,A5698,30
02PE01136,102050030,100047882, 98045698,02,05,P0030,04,A7882,04,A5698,30
02PE01137,102050031,100047638,100047222,02,05,P0031,04,A7638,04,A7222,30
02PE01138,102050032,100047638,100047222,02,05,P0032,04,A7638,04,A7222,30
02PE01139,102050033, 99046934, 96042970,02,05,P0033,04,A6934,04,A2970,30
02PE01140,102050034, 99046934, 96042970,02,05,P0034,04,A6934,04,A2970,30
02PE01141,102050035, 99046853, 96043881,02,05,P0035,04,A6853,04,A3881,30
02PE01142,102050036, 99046853, 96043881,02,05,P0036,04,A6853,04,A3881,30
02PE01143,102050037,100047760, 95042161,02,05,P0037,04,A7760,04,A2161,30
02PE01144,102050038,100047760, 95042161,02,05,P0038,04,A7760,04,A2161,30
02PE01145,102050039,100047760, 95042161,02,05,P0039,04,A7760,04,A2161,30
02PE01146,102050040, 97044142,101048220,02,05,P0040,04,A4142,04,A8220,72
02PE01147,102050041, 97044142,101048220,02,05,P0041,04,A4142,04,A8220,72
02PE01148,102050042, 99046998, 97814410,02,05,P0042,04,A6998,81,Z4410,80
02PE01149,102050043, 99046998, 97814410,02,05,P0043,04,A6998,81,Z4410,80
02PE01150,102050044,100047506,100047961,02,05,P0044,04,A7506,04,A7961,30
02PE01151,102050045,100047506,100047961,02,05,P0045,04,A7506,04,A7961,30
02PE01152,102050046,100047506,100047961,02,05,P0046,04,A7506,04,A7961,30
02PE01153,102050047,100047760, 97044918,02,05,P0047,04,A7760,04,A4918,30
02PE01154,102050048,100047760, 97044918,02,05,P0048,04,A7760,04,A4918,30
02PE01155,102050049,100816925,101048660,02,05,P0049,81,Z6925,04,A8660,80
02PE01156,102050050, 99046529, 98045589,02,05,P0050,04,A6529,04,A5589,30
02PE01157,102050051, 99046529, 98045589,02,05,P0051,04,A6529,04,A5589,30
02PE01158,102050052,100047302, 98045132,02,05,P0052,04,A7302,04,A5132,30
02PE01159,102050053,100047738, 99046589,02,05,P0053,04,A7738,04,A6589,30
02PE01160,102050054,100047738, 99046589,02,05,P0054,04,A7738,04,A6589,30
02PE01161,102050055,100047738, 99046589,02,05,P0055,04,A7738,04,A6589,30
02PE01162,102050056,100047882,100048130,02,05,P0056,04,A7882,04,A8130,30
02PE01163,102050057,100047882,100048130,02,05,P0057,04,A7882,04,A8130,30
02PE01164,102050058, 99046529, 99090830,02,05,P0058,04,A6529,09,90830,30
02PE01165,102050059, 99046529, 99090830,02,05,P0059,04,A6529,09,90830,30
02PE01166,102050060,100047105, 99046656,02,05,P0060,04,A7105,04,A6656,30
02PE01167,102050061,100047105, 99046656,02,05,P0061,04,A7105,04,A6656,30
02PE01168,102050062,100047105, 99046656,02,05,P0062,04,A7105,04,A6656,30
02PE01169,102050063, 99046827,101048677,02,05,P0063,04,A6827,04,A8677,30
02PE01170,102050064, 99046529, 96043742,02,05,P0064,04,A6529,04,A3742,30
02PE01171,102050065, 99046529, 96043742,02,05,P0065,04,A6529,04,A3742,30
02PE01172,102050066, 99046529, 98045729,02,05,P0066,04,A6529,04,A5729,30
02PE01173,102050067, 99046641, 95041965,02,05,P0067,04,A6641,04,A1965,30
02PE01174,102050068, 99046641, 95041965,02,05,P0068,04,A6641,04,A1965,30
02PE01175,102050069, 99046641, 95041965,02,05,P0069,04,A6641,04,A1965,30
02PE01176,102050070,100047355, 96043313,02,05,P0070,04,A7355,04,A3313,30
02PE01177,102050071,100047355, 96043313,02,05,P0071,04,A7355,04,A3313,30
02PE01178,102050072, 99046529, 99046697,02,05,P0072,04,A6529,04,A6697,30
02PE01179,102050073, 99046529, 99046697,02,05,P0073,04,A6529,04,A6697,30
02PE01180,102050074,100047760, 99047010,02,05,P0074,04,A7760,04,A7010,30
02PE01181,102050075,100047760, 99047010,02,05,P0075,04,A7760,04,A7010,30
02PE01182,102050076,100047760, 99047010,02,05,P0076,04,A7760,04,A7010,30
02PE01183,102050077,100047786, 96043178,02,05,P0077,04,A7786,04,A3178,30
02PE01184,102050078,100047786, 96043178,02,05,P0078,04,A7786,04,A3178,30
02PE01185,102050079,100047786, 96043178,02,05,P0079,04,A7786,04,A3178,30
02PE01186,102050080, 99046529, 96043697,02,05,P0080,04,A6529,04,A3697,30
02PE01187,102050081, 99046529, 96043697,02,05,P0081,04,A6529,04,A3697,30
02PE01188,102050082, 99046529, 95042690,02,05,P0082,04,A6529,04,A2690,30
02PE01189,102050083, 99046529, 95042690,02,05,P0083,04,A6529,04,A2690,30
02PE01190,102050084, 99046529, 95042690,02,05,P0084,04,A6529,04,A2690,30
02PE01191,102050085,101048325, 97044899,02,05,P0085,04,A8325,04,A4899,30
02PE01192,102050086,101048325, 97044899,02,05,P0086,04,A8325,04,A4899,30
02PE01193,102050087, 99046501, 99046640,02,05,P0087,04,A6501,04,A6640,30
02PE01194,102050088, 99046501, 99046640,02,05,P0088,04,A6501,04,A6640,30
02PE01195,102050089, 99046501, 99046640,02,05,P0089,04,A6501,04,A6640,30
02PE01196,102050090, 99046529, 99046607,02,05,P0090,04,A6529,04,A6607,30
02PE01197,102050091, 99046529, 99046607,02,05,P0091,04,A6529,04,A6607,30
02PE01198,102050092, 99046925,101048678,02,05,P0092,04,A6925,04,A8678,30
02PE01199,102050093, 99046925,101048678,02,05,P0093,04,A6925,04,A8678,30
02PE01200,102050094,100047506, 98045378,02,05,P0094,04,A7506,04,A5378,30
02PE01201,102050095,100047506, 98045378,02,05,P0095,04,A7506,04,A5378,30
02PE01202,102050096, 99046911, 97044971,02,05,P0096,04,A6911,04,A4971,30
02PE01203,102050097, 99046911, 99046668,02,05,P0097,04,A6911,04,A6668,30
02PE01204,102050098, 99046911, 99046668,02,05,P0098,04,A6911,04,A6668,30
02PE01205,102050099,100047302, 95042017,02,05,P0099,04,A7302,04,A2017,30
02PE01206,102050100,100047302, 95042017,02,05,P0100,04,A7302,04,A2017,30
02PE01207,102050101,100047302, 95042017,02,05,P0101,04,A7302,04,A2017,30
02PE01208,102050102,100047302, 95042017,02,05,P0102,04,A7302,04,A2017,30
02PE01209,102050103, 99046642,101048695,02,05,P0103,04,A6642,04,A8695,30
02PE01210,102050104, 99046642,101048695,02,05,P0104,04,A6642,04,A8695,30
02PE01211,102050105,100047302, 95042128,02,05,P0105,04,A7302,04,A2128,30
02PE01212,102050106,100047302, 95042128,02,05,P0106,04,A7302,04,A2128,30
02PE01213,102050107, 99046853, 98045927,02,05,P0107,04,A6853,04,A5927,30
02PE01214,102050108, 99046853, 98045927,02,05,P0108,04,A6853,04,A5927,30
02PE01215,102050109, 99046853, 98045927,02,05,P0109,04,A6853,04,A5927,30
02PE01216,102050110, 99046853, 98045927,02,05,P0110,04,A6853,04,A5927,30
02PE01217,102050111, 99046761,101048521,02,05,P0111,04,A6761,04,A8521,73
02PE01218,102050112,100047760, 97044462,02,05,P0112,04,A7760,04,A4462,30
02PE01219,102050113,100047760, 97044462,02,05,P0113,04,A7760,04,A4462,30
02PE01220,102050114,100047760, 97044462,02,05,P0114,04,A7760,04,A4462,30
02PE01221,102050115,100047738, 96043604,02,05,P0115,04,A7738,04,A3604,30
02PE01222,102050116,100047738, 96043604,02,05,P0116,04,A7738,04,A3604,30
02PE01223,102050117, 99046853, 98045833,02,05,P0117,04,A6853,04,A5833,30
02PE01224,102050118, 99046853, 98045833,02,05,P0118,04,A6853,04,A5833,30
02PE01225,102050119,100816945,101048851,02,05,P0119,81,Z6945,04,A8851,80
02PE01226,102050120,100047738, 98045674,02,05,P0120,04,A7738,04,A5674,30
02PE01227,102050121,100047738, 98045674,02,05,P0121,04,A7738,04,A5674,30
02PE01228,102050122, 97044203,101048622,02,05,P0122,04,A4203,04,A8622,72
02PE01229,102050123, 97044203,101048622,02,05,P0123,04,A4203,04,A8622,72
02PE01230,102050124, 99046911,100047059,02,05,P0124,04,A6911,04,A7059,30
02PE01231,102050125,100047355, 96043248,02,05,P0125,04,A7355,04,A3248,30
02PE01232,102050126,100047355, 96043248,02,05,P0126,04,A7355,04,A3248,30
02PE01233,102050127,100047355, 96043248,02,05,P0127,04,A7355,04,A3248,30
02PE01234,102050128, 99046529,100000100,02,05,P0128,04,A6529,00,00100,30
02PE01235,102050129,100047760, 99046233,02,05,P0129,04,A7760,04,A6233,30
02PE01236,102050130,100047760, 99046233,02,05,P0130,04,A7760,04,A6233,30
02PE01237,102050131,101048325, 99090952,02,05,P0131,04,A8325,09,90952,30
