ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MAT,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2025842728,25LA01396,25,Y0464,52,,9,X0012,84,2.0,,Kt,97,1,,Y,,032525,84,8,1,4.0,2,3,0,2,7.2,5,1,X2728,84,,00,6,86,23,,,R.BLOODY,+GI infx.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,,,,,
2025842729,25LA01397,25,Y0464,52,,9,X0012,84,2.0,,Kt,97,1,,Y,,032525,84,8,1,4.0,2,3,0,2,10.1,5,1,X2729,84,,00,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025842730,25LA01398,25,Z9776,83,A,42,Z9811,83,3.0,,97,97,2,0,N,,032525,84,7,1,3.0,3,1,0,2,16.0,6,2,X2730,84,A,97,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,2,1,,,,2025-03-25,,59,125,H,,
D25LA01399,25LA01399,25,Z9776,83,A,42,Z9811,83,3.0,,97,97,2,0,N,,032525,84,7,1,3.0,3,2,0,2,11.0,6,1,.,,,,1,84,44,,,.,.,1,1,..,PUR,Y,2,,0,0,0,0,,,,2025-03-25,,,,,,
2025842731,25LA01400,25,Z7725,83,,70,X0000,84,5.0,,TS,97,2,0,Y,,032525,84,8,1,3.0,3,3,0,2,14.0,5,1,X2731,84,,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,,,,2025-03-25,,41,126,H,,
2025842732,25LA01401,25,Z7725,83,,70,X0000,84,5.0,,TS,97,2,0,Y,,032525,84,8,1,3.0,3,2,0,2,13.3,5,2,X2732,84,,00,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,,,,2025-03-25,,40,126,H,,
2025125963,25LA01402,25,S4049,12,,18,S4162,12,3.0,,07,43,1,0,N,,032525,84,9,1,2.5,3,1,0,2,10.8,1,1,S5963,12,,07,,,,,,.,.,2,2,..,,Y,1,,1,1,3,1,,,,2025-03-25,,34,127,1,,
2025125964,25LA01403,25,S4049,12,,18,S4162,12,3.0,,07,43,1,0,N,,032525,84,9,1,2.5,3,2,0,2,9.5,1,4,S5964,12,,07,,,,,,.,2ND,5,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,23,127,1,,
2025125965,25LA01404,25,S4049,12,,18,S4162,12,3.0,,07,43,1,0,N,,032525,84,9,1,2.5,3,1,0,2,14.6,2,1,S5965,12,,07,,,,,,.,SPECKLED.LEGS,2,2,..,,Y,3,,0,0,0,1,,,,2025-03-25,,37,127,1,,
2025842733,25LA01405,25,S5408,12,,e5,L0000,70,1.0,,07,PC,4,0,Y,,032425,83,8,1,3.0,2,2,0,2,4.8,1,2,X2733,84,,LR,6,91,06,,,SM.BAG,Umbilical.Infx.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-24,,,,,,
2025842734,25LA01406,25,S5408,12,,e5,L0000,70,1.0,,07,PC,4,0,Y,,032425,83,8,1,3.0,2,2,0,2,6.9,1,1,X2734,84,,LR,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-24,,17,127,1,,
2025842735,25LA01407,25,Z7507,83,A,40,X0907,84,5.0,,97,97,2,0,N,,032425,83,8,1,4.0,2,2,0,2,13.5,6,1,X2735,84,A,97,,,,,,3TTS,.,1,1,..,PUR,Y,1,,1,1,2,1,,,,2025-03-24,,24,125,H,,
2025842736,25LA01408,25,Z7507,83,A,40,X0907,84,5.0,,97,97,2,0,N,,032425,83,8,1,4.0,2,1,0,4,15.6,6,1,X2736,84,A,97,,,,,,.,.,1,1,..,PUR,Y,2,,0,0,0,1,,,,2025-03-24,,55,125,H,,
2025842737,25LA01409,25,X0944,84,A,39,X0831,84,2.0,,97,97,2,,N,,032525,84,5,1,3.0,3,2,0,2,14.9,6,1,X2737,84,A,97,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,1,1,,,,2025-03-25,,55,125,H,,
2025062682,25LA01410,25,A0622,06,,30,A1538,06,6.0,,30,30,1,0,N,,032525,84,8,1,4.0,3,2,0,4,12.6,1,1,A2682,06,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,41,127,1,,
2025062683,25LA01411,25,A0622,06,,30,A1538,06,6.0,,30,30,1,0,N,,032525,84,8,1,4.0,3,2,0,4,13.6,1,1,A2683,06,,30,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,42,127,1,,
2025062684,25LA01412,25,A2259,06,,e1,A0000,06,1.0,,30,30,4,0,Y,,032525,84,8,1,3.5,2,3,0,2,7.0,1,3,A2684,06,,30,,,,,,SM.BAG,.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,19,127,W,,
2025062685,25LA01413,25,A2259,06,,e1,A0000,06,1.0,,30,30,4,0,Y,,032525,84,8,1,3.5,2,2,0,2,4.1,1,1,A2685,06,,30,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,18,127,1,,
2025125966,25LA01414,25,S0839,12,,24,S4603,12,9.0,,07,07,1,0,N,,032525,84,9,1,2.0,3,2,0,2,11.5,1,1,S5966,12,,07,6,133,66,,,.,.,1,1,..,,Y,1,,1,1,3,1,,,,2025-03-25,,20,127,W,,
2025125967,25LA01415,25,S0839,12,,24,S4603,12,9.0,,07,07,1,0,N,,032525,84,9,1,2.0,3,1,0,2,12.9,1,1,S5967,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,34,127,1,,
2025125968,25LA01416,25,S0839,12,,24,S4603,12,9.0,,07,07,1,0,N,,032525,84,9,1,2.0,3,2,0,2,9.4,1,1,S5968,12,,07,,,,,,.,.,1,1,..,,Y,3,,0,0,0,1,,,,2025-03-25,,25,127,1,,
2025705041,25LA01417,25,L4204,70,A,55,L3417,70,2.0,,PC,PC,2,,N,,032525,84,8,1,3.0,2,1,0,2,12.4,5,1,L5041,70,A,PC,,,,,,.,NoL5040,1,1,..,OR,Y,1,,1,1,2,1,,,,2025-03-25,,35,126,H,,
2025705042,25LA01418,25,L4204,70,A,55,L3417,70,2.0,,PC,PC,2,,N,,032525,84,8,1,3.0,2,2,0,2,13.2,5,1,L5042,70,A,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,,,,2025-03-25,,42,126,H,,
2025125969,25LA01419,25,S2985,12,,22,S4285,12,5.0,,07,07,1,,N,,032525,84,8,1,4.5,3,1,0,4,10.7,1,2,S5969,12,,07,,,,,,SM.BAG/4TTS,.,3,4,..,,Y,1,,1,1,2,1,,,,2025-03-25,,33,127,1,,
2025125970,25LA01420,25,S2985,12,,22,S4285,12,5.0,,07,07,1,,N,,032525,84,8,1,4.5,3,2,0,2,9.6,1,2,S5970,12,,07,,,,,,.,.,2,2,..,,Y,2,,0,0,0,1,,,,2025-03-25,,34,127,1,,
2025842738,25LA01421,25,Y0646,52,,e2,X0000,84,1.0,,Kt,97,4,,Y,,032525,84,5,1,4.0,3,2,0,2,9.3,8,2,X2738,84,,00,,,,,,4TTS,.,1,1,..,,Y,1,,1,1,1,1,,,,2025-03-25,,34,127,2,,
2025842739,25LA01422,25,X1137,84,,69,Z0000,83,2.0,,00,97,2,,Y,,032525,84,9,1,2.5,2,2,0,2,9.9,5,1,X2739,84,,00,,,,,,SM.BAG,.,1,1,..,,Y,1,,1,1,3,1,,,,2025-03-25,,31,127,1,,
2025842740,25LA01423,25,X1137,84,,69,Z0000,83,2.0,,00,97,2,,Y,,032525,84,9,1,2.5,2,2,0,2,7.3,5,1,X2740,84,,00,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,28,127,1,,
2025842741,25LA01424,25,X1137,84,,69,Z0000,83,2.0,,00,97,2,,Y,,032525,84,9,1,2.5,2,2,0,2,7.2,5,1,X2741,84,,00,,,,,,.,.,1,1,..,,Y,3,,0,0,0,1,,,,2025-03-25,,33,134,H,,
2025125971,25LA01425,25,S2790,12,,20,S4225,12,5.0,,42,07,1,0,N,,032525,84,9,1,2.5,4,2,0,2,7.0,1,1,S5971,12,,43,3,85,93,,8,BIG.TTS,SIG.SMALLER,1,1,..,,Y,1,,1,1,3,,,,,2025-03-25,,,,,,
2025125972,25LA01426,25,S2790,12,,20,S4225,12,5.0,,42,07,1,0,N,,032525,84,9,1,2.5,4,1,0,2,10.2,1,2,S5972,12,,43,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,31,127,1,,
2025125973,25LA01427,25,S2790,12,,20,S4225,12,5.0,,42,07,1,0,N,,032525,84,9,1,2.5,4,1,0,2,12.7,1,1,S5973,12,,43,,,,,,.,SMUTTY.LEGS,1,1,..,,Y,3,,0,0,0,1,,,,2025-03-25,,43,127,1,,
2025842742,25LA01428,25,Z9861,83,A,41,Z9801,83,3.0,,97,97,2,0,N,,032525,84,8,1,3.5,4,2,0,2,12.3,6,2,X2742,84,A,97,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,2,1,,,,2025-03-25,,39,125,H,,
2025842743,25LA01429,25,Z9861,83,A,41,Z9801,83,3.0,,97,97,2,0,N,,032525,84,8,1,3.5,4,2,0,2,14.0,6,1,X2743,84,A,97,,,,,,.,.,1,1,..,PUR,Y,2,,0,0,0,1,,,,2025-03-25,,43,125,H,,
2025458620,25LA01430,25,T7720,45,,45,T7862,45,4.0,,02,02,2,7,N,,032525,84,9,1,5.0,3,1,0,4,11.4,1,1,T8620,45,,02,,,,,,.,1ST.BACKWARDS,7,1,..,,Y,1,,1,1,3,1,,,,2025-03-25,,25,127,1,,
2025458621,25LA01431,25,T7720,45,,45,T7862,45,4.0,,02,02,2,7,N,,032525,84,9,1,5.0,3,3,R,2,12.1,1,2,T8621,45,,02,,,,,,.,2ND,4,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,29,127,1,,
2025458622,25LA01432,25,T7720,45,,45,T7862,45,4.0,,02,02,2,7,N,,032525,84,9,1,5.0,3,2,R,4,8.7,1,2,T8622,45,,02,6,91,23,,,.,3RD,1,1,..,,Y,3,,0,0,0,1,,,,2025-03-25,,,,,,
2025125974,25LA01433,25,S4190,12,,27,S5096,12,3.0,,07,07,1,,N,,032425,83,7,1,2.0,3,2,0,2,16.6,1,1,S5974,12,,07,,,,,,+Y0789,.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-24,,48,127,2,,
2025705043,25LA01434,25,L2698,70,A,65,L4006,70,5.0,,PC,PC,2,0,N,,032525,84,8,1,1.0,2,1,0,2,12.1,5,1,L5043,70,A,PC,6,86,66,,,EVAL.HEALTH,Sepsis,1,1,..,OR,Y,1,,1,1,2,1,,,,2025-03-25,,,,,,
2025705044,25LA01435,25,L2698,70,A,65,L4006,70,5.0,,PC,PC,2,0,N,,032525,84,8,1,1.0,2,2,0,2,9.8,5,1,L5044,70,A,PC,6,86,42,,,.,Pericarditis,1,1,..,OR,Y,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025705045,25LA01436,25,L3800,70,A,57,L3509,70,2.0,,PC,PC,2,,N,,032525,84,8,1,3.0,3,2,0,4,10.9,5,1,L5045,70,A,PC,6,86,66,,,NEEDED.LUBE,CrushedByDam,7,3,..,,Y,1,,1,1,2,1,,,,2025-03-25,,,,,,
2025705046,25LA01437,25,L3800,70,A,57,L3509,70,2.0,,PC,PC,2,,N,,032525,84,8,1,3.0,3,3,L,3,12.7,5,4,L5046,70,A,PC,6,100,48,,,.,.,7,2,..,,Y,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025125975,25LA01438,25,S2585,12,,28,S5129,12,6.0,,07,07,1,0,N,,032525,84,8,1,3.0,4,3,2,2,13.2,1,2,S5975,12,,07,,,,,,.,BLEEDNG.NAVEL,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,28,127,1,,
2025125976,25LA01439,25,S2585,12,,28,S5129,12,6.0,,07,07,1,0,N,,032525,84,8,1,3.0,4,2,0,2,10.2,1,1,S5976,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,34,127,1,,
2025062686,25LA01440,25,A2281,06,,e1,A0000,06,1.0,,30,30,4,7,Y,,032525,84,8,1,3.5,3,2,0,2,9.0,1,1,A2686,06,,30,6,95,66,,,.,"NoA2676,77Joint",1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,,,,,
2025062688,25LA01441,25,A2281,06,,e1,A0000,06,1.0,,30,30,4,7,Y,,032525,84,8,1,3.5,3,2,0,2,6.3,1,1,A2688,06,,30,6,97,66,,,.,ChronicLameness,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025062687,25LA01442,25,A2100,06,,e1,A0000,06,1.0,,30,30,4,0,Y,,032525,84,5,2,4.0,2,2,0,2,9.7,1,1,A2687,06,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,,,,2025-03-25,,39,127,2,,
2025705047,25LA01443,25,L3651,70,A,58,L3531,70,3.0,,PC,PC,2,0,N,,032525,84,8,1,3.5,2,1,0,4,11.9,5,1,L5047,70,A,PC,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,,,,2025-03-25,,46,126,H,,
2025705048,25LA01444,25,L3651,70,A,58,L3531,70,3.0,,PC,PC,2,0,N,,032525,84,8,1,3.5,2,2,0,2,14.0,5,1,L5048,70,A,PC,6,108,38,,,.,LF Septic,1,1,..,OR,Y,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025842744,25LA01445,25,Z8577,83,A,42,Z9811,83,4.0,,97,97,2,,N,,032525,84,8,1,3.0,3,3,0,2,14.2,6,2,X2744,84,A,97,,,,,,.,.,1,1,..,PUR,Y,1,,1,1,2,1,,,,2025-03-25,,36,125,H,,
2025842745,25LA01446,25,Z8577,83,A,42,Z9811,83,4.0,,97,97,2,,N,,032525,84,8,1,3.0,3,2,0,2,10.7,6,2,X2745,84,A,97,6,99,23,,,.,.,1,1,..,PUR,Y,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025705049,25LA01447,25,L3606,70,A,66,L4093,70,3.0,,PC,PC,2,,N,,032525,84,8,1,2.5,3,2,0,2,15.5,1,2,L5049,70,A,PC,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,46,127,1,,
2025705050,25LA01448,25,L3606,70,A,66,L4093,70,3.0,,PC,PC,2,,N,,032525,84,8,1,2.5,3,1,0,2,14.3,2,1,L5050,70,A,PC,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,52,127,1,,
2025842746,25LA01449,25,S4911,12,,10,X0055,84,2.0,,07,97,1,,Y,,032525,84,5,1,1.0,1,2,0,2,4.7,5,2,X2746,84,,10,6,89,19,,,EVAL.HEALTH,FULL,1,1,..,,Y,1,,1,1,1,1,,,,2025-03-25,,,,,,
2025842747,25LA01450,25,Z9869,83,A,43,Z9850,83,3.0,,97,97,2,0,N,,032525,84,8,1,4.0,2,1,0,2,13.5,6,1,X2747,84,A,97,6,106,42,,,.,Chronic lame,1,1,..,PUR,Y,1,,1,1,2,1,,,,2025-03-25,,,,,,
2025842748,25LA01451,25,Z9869,83,A,43,Z9850,83,3.0,,97,97,2,0,N,,032525,84,8,1,4.0,2,2,0,2,13.0,6,1,X2748,84,A,97,,,,,,.,.,1,1,..,PUR,Y,2,,0,0,0,1,,,,2025-03-25,,44,125,H,,
2025062680,25LA01452,25,A1860,06,,34,A2013,06,2.0,,30,30,1,,N,,032525,84,8,1,3.0,3,1,0,2,9.0,1,1,A2680,06,,30,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,29,127,1,,
2025062681,25LA01453,25,A1860,06,,34,A2013,06,2.0,,30,30,1,,N,,032525,84,8,1,3.0,3,3,0,2,6.7,1,1,A2681,06,,30,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,,,,2025-03-25,,17,127,1,,
2025705051,25LA01454,25,L4014,70,A,64,L3995,70,2.0,,PC,PC,2,,N,,032525,84,7,1,4.5,4,1,0,2,15.2,5,1,L5051,70,A,PC,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,,,,2025-03-25,,47,127,2,,
D25LA01455,25LA01455,25,L4014,70,A,64,L3995,70,2.0,,PC,PC,2,,N,,032525,84,7,1,4.5,4,2,0,2,9.0,5,1,.,,,,1,84,44,,,.,DISFIG.FACE,8,1,..,,Y,2,,0,0,0,0,,,,2025-03-25,,,,,,
2025842749,25LA01456,25,Z6816,83,A,40,X0907,84,6.0,,97,97,2,0,N,,032525,84,8,1,2.0,3,2,0,4,12.7,6,1,X2749,84,A,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,,,,2025-03-25,,39,125,H,,
2025842750,25LA01457,25,Z6816,83,A,40,X0907,84,6.0,,97,97,2,0,N,,032525,84,8,1,2.0,3,2,0,2,12.4,6,1,X2750,84,A,97,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,,,,2025-03-25,,37,125,H,,
2025842751,25LA01458,25,Y0399,52,,13,X0916,84,2.0,,Kt,97,1,,Y,,032525,84,8,1,3.0,3,3,0,2,12.5,5,1,X2751,84,,00,,,,,,.,1ST.STUCK,7,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,29,127,2,,
2025842755,25LA01459,25,Y0399,52,,13,X0916,84,2.0,,Kt,97,1,,Y,,032525,84,8,1,3.0,3,2,0,2,11.0,5,4,X2755,84,,00,,,,,,.,2ND.CURLY.HAIR,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,26,127,2,,
2025842753,25LA01460,25,T8407,45,,e3,L0000,70,1.0,,02,PC,4,,Y,,032525,84,5,1,3.0,3,3,0,2,7.2,1,1,X2753,84,,LT,6,86,66,,,.,No X2752 Scours,1,1,..,,J,1,,1,1,1,1,,,,2025-03-25,,,,,,
2025062689,25LA01461,25,A1920,06,,32,A1761,06,2.0,,30,30,1,,N,,032525,84,8,1,4.0,3,2,0,2,7.9,1,1,A2689,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,17,127,2,,
2025062690,25LA01462,25,A1920,06,,32,A1761,06,2.0,,30,30,1,,N,,032525,84,8,1,4.0,3,2,0,2,11.3,1,1,A2690,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,37,127,2,,
2025842754,25LA01463,25,Y0654,52,,e2,X0000,84,1.0,,Kt,97,4,,Y,,032525,84,5,1,3.5,2,2,0,2,11.4,5,1,X2754,84,,00,6,122,19,,,.,+Endocarditis,1,1,..,,J,1,,1,1,1,1,,,,2025-03-25,,,,,,
2025705052,25LA01464,25,L2948,70,,68,L4197,70,4.0,,PC,PC,2,,N,,032525,84,7,1,4.0,3,2,0,4,14.2,5,2,L5052,70,,PC,,,,,,.,.,1,1,..,OR,J,1,,1,1,2,1,,,,2025-03-25,,39,126,H,,
D25LA01465,25LA01465,25,L2948,70,,68,L4197,70,4.0,,PC,PC,2,,N,,032525,84,7,1,4.0,3,2,0,2,15.0,5,1,.,,,,1,84,44,,,.,.,1,1,..,OR,J,2,,0,0,0,0,,,,2025-03-25,,,,,,
2025062691,25LA01466,25,A0609,06,,35,A2020,06,6.0,,30,30,1,7,N,,032525,84,9,1,2.0,3,1,0,2,10.8,1,1,A2691,06,,30,6,91,19,,,CHUNKY,3RD-STUCK@RIBS,7,2,..,,J,1,,1,1,3,1,,,,2025-03-25,,,,,,
2025062692,25LA01467,25,A0609,06,,35,A2020,06,6.0,,30,30,1,7,N,,032525,84,9,1,2.0,3,2,0,2,11.2,1,3,A2692,06,,30,,,,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,35,127,2,,
2025062693,25LA01468,25,A0609,06,,35,A2020,06,6.0,,30,30,1,7,N,,032525,84,9,1,2.0,3,3,L,2,7.9,1,1,A2693,06,,30,3,86,93,,,.,1ST.WEAK Thin,3,4,..,,J,3,,0,0,0,1,,,,2025-03-25,,,,,,
2025062694,25LA01469,25,A1527,06,,33,A1865,06,3.0,,30,30,1,0,N,,032525,84,8,1,3.0,1,1,0,4,9.2,1,1,A2694,06,,30,,,,,,SM.BAG,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,36,127,2,,
2025062695,25LA01470,25,A1527,06,,33,A1865,06,3.0,,30,30,1,0,N,,032525,84,8,1,3.0,1,1,0,2,12.3,1,1,A2695,06,,30,,,,,,.,TINY.BLK.DOT,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,45,127,2,,
2025705053,25LA01471,25,L3243,70,A,60,L3706,70,3.0,,PC,PC,2,0,N,,032525,84,8,1,3.5,4,2,L,5,15.2,5,1,L5053,70,A,PC,,,,,,4TTS,.,2,1,..,OR,J,1,,1,1,2,1,,,,2025-03-25,,43,126,H,,
2025705054,25LA01472,25,L3243,70,A,60,L3706,70,3.0,,PC,PC,2,0,N,,032525,84,8,1,3.5,4,1,0,2,15.2,5,1,L5054,70,A,PC,,,,,,.,LEGSNOTEYTENDED,3,1,..,OR,J,2,,0,0,0,1,,,,2025-03-25,,44,126,H,,
2025458623,25LA01473,25,T7756,45,,47,T8032,45,4.0,,02,02,2,0,N,,032525,84,8,1,4.0,4,1,0,4,14.7,1,2,T8623,45,,02,,,,,,+,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,44,127,2,,
2025458624,25LA01474,25,T7756,45,,47,T8032,45,4.0,,02,02,2,0,N,,032525,84,8,1,4.0,4,1,0,4,13.0,1,2,T8624,45,,02,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,40,127,2,,
2025125978,25LA01475,25,S2877,12,,27,S5096,12,5.0,,07,07,1,0,N,,032525,84,8,1,2.5,5,2,0,4,10.5,1,1,S5978,12,,07,,,,,,4TTS.FUNCTIONAL,No S5977,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,26,127,2,,
2025125979,25LA01476,25,S2877,12,,27,S5096,12,5.0,,07,07,1,0,N,,032525,84,8,1,2.5,5,2,0,3,14.3,1,1,S5979,12,,07,,,,,,.,BOTH.L.BALDEARS,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,31,127,2,,
2025125980,25LA01477,25,S4340,12,,22,S4285,12,3.0,,07,07,1,0,N,,032525,84,8,1,3.5,3,2,0,2,10.5,1,2,S5980,12,,07,,,,,,L.BIGGER.TT,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,44,127,2,,
2025125981,25LA01478,25,S4340,12,,22,S4285,12,3.0,,07,07,1,0,N,,032525,84,8,1,3.5,3,1,0,2,9.2,2,2,S5981,12,,07,6,90,19,,,.,BALDEARTS+SPOT,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,,,,,
2025062696,25LA01479,25,A1509,06,,31,A1579,06,3.0,,30,30,1,,N,,032525,84,9,1,4.5,4,2,0,2,8.3,1,2,A2696,06,,30,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-25,,25,127,2,,
2025062697,25LA01480,25,A1509,06,,31,A1579,06,3.0,,30,30,1,,N,,032525,84,9,1,4.5,4,2,0,4,6.7,1,2,A2697,06,,30,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,24,127,2,,
2025062698,25LA01481,25,A1509,06,,31,A1579,06,3.0,,30,30,1,,N,,032525,84,9,1,4.5,4,2,0,2,6.6,1,1,A2698,06,,30,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-25,,25,127,2,,
2025842756,25LA01482,25,Z6670,83,,BL,Z9862,83,6.0,,BL,97,1,0,Y,,032525,84,9,1,2.5,3,3,0,2,14.5,5,1,X2756,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,3,1,,,,2025-03-25,,48,127,H,,
2025842757,25LA01483,25,Z6670,83,,BL,Z9862,83,6.0,,BL,97,1,0,Y,,032525,84,9,1,2.5,3,2,0,2,10.2,9,1,X2757,84,,BL,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,21,127,W,,
2025842758,25LA01484,25,Z6670,83,,BL,Z9862,83,6.0,,BL,97,1,0,Y,,032525,84,9,1,2.5,3,2,0,2,9.7,5,1,X2758,84,,00,,,,,,.,.,1,1,..,,J,3,,0,0,0,1,,,,2025-03-25,,31,127,H,,
2025842759,25LA01485,25,Z9818,83,,70,X0000,84,3.0,,00,97,2,0,Y,,032525,84,8,1,3.5,2,2,0,4,13.2,5,1,X2759,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,42,127,2,,
2025842760,25LA01486,25,Z9818,83,,70,X0000,84,3.0,,00,97,2,0,Y,,032525,84,8,1,3.5,2,3,0,2,13.1,5,1,X2760,84,,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,40,127,2,,
2025842761,25LA01487,25,X0884,84,A,69,Z0000,83,2.0,,00,97,2,,Y,,032525,84,8,1,3.0,3,3,L,4,14.0,7,2,X2761,84,A,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,45,127,2,,
2025842762,25LA01488,25,X0884,84,A,69,Z0000,83,2.0,,00,97,2,,Y,,032525,84,8,1,3.0,3,3,0,2,14.0,5,1,X2762,84,A,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,44,127,2,,
2025125982,25LA01489,25,S4549,12,,14,S3301,12,2.0,,07,07,1,,N,,032525,84,7,1,2.0,4,1,0,2,10.4,2,1,S5982,12,,07,6,85,23,Y0805,+,+Y0805,BR.EAR.TIPS,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,,,,,
D25LA01490,25LA01490,25,S4549,12,,14,S3301,12,2.0,,07,07,1,,N,,032525,84,7,1,2.0,4,2,0,2,10.0,1,1,.,,,,1,84,44,,,.,.,1,1,..,,J,2,,0,0,0,0,,,,2025-03-25,,,,,,
2025842763,25LA01491,25,Y0532,52,,e2,X0000,84,1.0,,Kt,97,4,,Y,,032525,84,7,0,3.0,3,3,0,2,7.1,8,1,X2763,84,,00,6,87,01,S4549,-,DEAD.B4.SCORE,.,4,3,..,,J,1,,1,1,2,1,,,,2025-03-25,,,,,,
D25LA01492,25LA01492,25,Y0532,52,,e2,X0000,84,1.0,,Kt,97,4,,Y,,032525,84,7,0,3.0,3,1,0,2,8.0,5,1,.,,,,1,84,44,,,.,.,4,3,..,,J,2,,0,0,0,0,,,,2025-03-25,,,,,,
D25LA01493,25LA01493,25,A2162,06,,e1,A0000,06,1.0,,30,30,4,0,Y,,032525,84,1,1,3.0,3,1,0,2,5.5,1,1,.,,,,1,84,44,,,.,.,1,1,..,,J,1,,1,1,1,0,,,,2025-03-25,,,,,,
2025842764,25LA01494,25,Z9668,83,,70,X0000,84,4.0,,LP,97,2,7,Y,,032525,84,8,1,4.5,3,2,0,4,12.7,5,1,X2764,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,,,,2025-03-25,,43,127,2,,
2025842765,25LA01495,25,Z9668,83,,70,X0000,84,4.0,,LP,97,2,7,Y,,032525,84,8,1,4.5,3,2,0,2,13.2,5,1,X2765,84,,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2025-03-25,,45,127,2,,
