UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
03IN00036,1998008601, 8601,00, 8601,98,2,18,1,07,L18,714610,514200,.,,,,1,G1B,5,,176,205,1,,,,.,12,3,5.0,,,,,0,0,0,2003
03IN00037,1998008636, 8636,00, 8636,98,2,18,1,07,L13,735910,952600,.,,,,1,.,1,,163,164,4,,,,.,32R,1,5.0,,,,,0,0,0,2003
03IN00038,1998008641, 8641,00, 8641,98,2,18,1,07,L21,678110,953000,.,,,,1,G1A,4,,142,135,2,,,,.,13,3,5.0,pg 4/24 156#,,,,0,0,0,2003
03IN00039,1998008665, 8665,00, 8665,98,2,18,1,07,L12,674810,695810,.,,,,1,G1A,5,,160,191,1,,,,.,14,3,5.0,,,,,0,0,0,2003
03IN00040,1998008668, 8668,00, 8668,98,2,88,1,30,L-6,312904,860003,.,,,,1,.,1,,156,161,2,C,,,.,13P,1,5.0,,,,,0,0,0,2003
03IN00041,1998008682, 8682,00, 8682,98,2,18,1,07,L14,677210,458300,.,,,,B,G1B,5,,168,194,1,,93,0911,.,,.,5.0,"LT,R.",,,,0,0,0,2003
03IN00042,1998008695, 8695,00, 8695,98,2,18,1,07,L14,677210,500500,.,,,,1,.,1,,167,186,2,,,,.,15,3,5.0,TAG CUT '2002,,,,0,0,0,2003
03IN00043,1998008697, 8697,00, 8697,98,2,88,1,30,L-7,346704,929703,.,,,,1,.,1,,156,159,2,X,,,.,UTE,U,5.0,BRITCHY,U,,,0,0,0,2003
03IN00044,1998008724, 8724,00, 8724,98,2,88,1,30,L-7,346704,263904,.,,,,1,.,1,,141,142,4,,,,.,22,3,5.0,,,,,0,0,0,2003
03IN00045,1998008727, 8727,00, 8727,98,2,88,1,30,L-9,365604,227304,.,,,,6,.,*,,0,0,0,,38,0331,.,,.,5.0,"OPP,KNEES,X",,,,0,0,0,2003
03IN00046,1998008757, 8757,00, 8757,98,2,68,1,06,L-3,874463,750363,.,,,,1,.,1,,196,184,2,,,,G,53K,1,5.0,,,,,0,0,0,2003
03IN00047,1998008764, 8764,00, 8764,98,2,18,1,43,L11,752910,952700,.,,,,1,.,1,,157,177,2,,,,.,16,3,5.0,,,,,0,0,0,2003
03IN00048,1998008776, 8776,00, 8776,98,2,00,1,01,L20,684210,005105,.,,,,U,.,*,,0,0,0,,95,0116,.,,U,5.0,"X, ?UDDER",U,,,0,0,0,2003
03IN00049,1998008780, 8780,00, 8780,98,2,88,1,30,L-7,346704,379904,.,,,,1,.,2,,168,167,3,C,,,.,14P,1,5.0,"DYSTOCIA,INF.",,,,0,0,0,2003
03IN00050,1998008793, 8793,00, 8793,98,2,68,1,06,L-4,913363,699963,.,,,,1,.,1,,173,178,2,,,,G,12,3,5.0,,,,,0,0,0,2003
03IN00051,1998008858, 8858,00, 8858,98,2,18,1,07,L21,678110,550400,.,,,,1,.,1,,183,179,2,,,,.,17,3,5.0,"DYSTOC,breech",,,,0,0,0,2003
03IN00052,1998008876, 8876,00, 8876,98,2,18,1,43,L11,752910,405110,.,,,,1,.,1,,151,160,2,,,,.,33R,1,5.0,,,,,0,0,0,2003
03IN00053,2000000001,00001,00,00001,00,2,88,1,30,L-5,484904,007109,.,,,,1,.,1,,162,158,2,,,,.,31,2,3.0,TAG CUT '2002,,,,0,0,0,2003
03IN00054,2000000022,00022,00,00022,00,2,00,1,92,L-0,000044,008009,1,,,0,1,BLK,2,,168,171,3,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2003
03IN00055,2000000035,00035,00,00035,00,2,00,1,92,L-0,000044,006509,1,,,0,1,BLK,1,,176,180,2,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2003
03IN00056,2000000040,00040,00,00040,00,2,00,1,92,L-0,000044,012709,1,,,0,1,BLK,2,,156,174,2,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2003
03IN00057,2000000087,00087,00,00087,00,2,00,1,92,L-0,000044,010909,1,,,0,1,BLK,2,,175,167,3,B,,,X,BLK,1,3.0,"SM.BAG,BLACK",Blk,,,0,0,0,2003
03IN00058,2000000097,00097,00,00097,00,2,68,1,06,L-4,033564,091309,.,,,,1,.,2,,180,173,2,,,,G,14,3,3.0,DYSTOCIA ok,,,,0,0,0,2003
03IN00059,2000000102,00102,00,00102,00,2,88,1,30,L-5,484904,002209,.,,,,1,.,1,,153,157,2,,,,.,32,2,3.0,,,,,0,0,0,2003
03IN00060,2000000116,00116,00,00116,00,2,18,1,07,L-3,934810,107209,.,,,,O,OVX,5,,150,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00061,2000000122,00122,00,00122,00,2,18,1,07,L-1,916610,025909,.,,,,3,.,1,,209,207,9,,93,1015,.,,.,3.0,"DYSTOCIA,leg",,,4286,0,0,0,2003
03IN00062,2000000136,00136,00,00136,00,2,18,1,07,L-1,916610,037009,.,,,,1,.,1,,172,186,2,,,,., 1,2,3.0,,,,,0,0,0,2003
03IN00063,2000000140,00140,00,00140,00,2,18,1,07,L-2,960010,055809,.,,,,6,.,1,,192,0,0,,05,0620,.,,.,3.0,MASTITIS,,,,0,0,0,2003
03IN00064,2000000148,00148,00,00148,00,2,18,1,07,L-3,934810,038609,.,,,,1,.,1,,159,155,2,,,,., 2,2,3.0,,,,,0,0,0,2003
03IN00065,2000000166,00166,00,00166,00,2,00,1,92,L-0,000044,015809,1,,,0,3,BLK,5,,206,0,0,B,93,0602,X,,.,3.0,"HARDBAG, X",Blk,,1003,0,0,0,2003
03IN00066,2000000179,00179,00,00179,00,2,18,1,07,L-2,960010,033509,.,,,,1,G1A,4,,144,160,2,,,,., 3,2,3.0,EYES OK,,,,0,0,0,2003
03IN00067,2000000197,00197,00,00197,00,2,18,1,07,L-2,960010,022009,.,,,,1,.,2,,149,165,2,,,,., 4,2,3.0,DYSTOCIA,,,,0,0,0,2003
03IN00068,2000000211,00211,00,00211,00,2,18,1,07,L-3,934810,031209,.,,,,O,OVX,5,,148,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00069,2000000212,00212,00,00212,00,2,18,1,07,L-1,916610,092709,.,,,,6,.,*,,0,0,0,,16,0307,.,,.,3.0,,,,,0,0,0,2003
03IN00070,2000000216,00216,00,00216,00,2,18,1,07,L-3,934810,022609,.,,,,1,.,2,,175,168,2,,,,., 5,2,3.0,,,,,0,0,0,2003
03IN00071,2000000228,00228,00,00228,00,2,68,1,06,L01,009300,774463,.,,JAR,,6,.,2,,183,0,0,,05,0818,G,,.,3.0,"DEAD,BAD BAG",,,,0,0,0,2003
03IN00072,2000000240,00240,00,00240,00,2,18,1,07,L-2,960010,113709,.,,,,1,.,1,,168,177,4,,,,.,34R,1,3.0,,,,,0,0,0,2003
03IN00073,2000000422,00422,00,00422,00,1,88,1,30,L41,432804,055804,.,,,,P,LIB,*,,0,0,0,X,93,0113,.,,.,3.0,"X,ABS.JAW",LIB,,843,0,0,0,2003
03IN00074,2000000483,00483,00,00483,00,2,18,1,07,L11,926410,614900,.,,,,O,OVX,5,,138,0,0,X,,,.,O,O,3.0,"F2, OVX",,4,,0,0,0,2003
03IN00075,2000000491,00491,00,00491,00,2,41,1,02,412,658544,667344,.,,,,1,.,2,,141,156,2,,,,M,11,3,3.0,,,,,0,0,0,2003
03IN00076,2000000534,00534,00,00534,00,2,68,1,06,L03,014300,706463,.,,JAR,,1,.,1,,161,174,2,,,,G,16,3,3.0,,,,,0,0,0,2003
03IN00077,2000000537,00537,00,00537,00,2,41,1,02,413,674844,650344,.,,,,B,.,5,,190,199,1,,93,0911,M,,.,3.0,0.0 WEANED,,,,0,0,0,2003
03IN00078,2000000545,00545,00,00545,00,2,18,1,07,L13,980110,016105,.,,,,1,G1A,4,,153,186,2,,,,., 6,2,3.0,NICE,,,,0,0,0,2003
03IN00079,2000000559,00559,00,00559,00,2,18,1,07,L13,980110,877700,.,,,,6,.,*,,0,0,0,,09,0430,.,,.,3.0,"RUPTURE,DYSTO",,,,0,0,0,2003
03IN00080,2000000570,00570,00,00570,00,2,18,1,43,L31,952610,810610,.,,,,1,.,1,,145,147,4,,16,1115,., 7,2,3.0,"SW.BAG,5+",,,,0,0,0,2003
03IN00081,2000000571,00571,00,00571,00,2,18,1,43,L31,952610,810610,.,,,,O,OVX,5,,158,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00082,2000000589,00589,00,00589,00,2,68,1,06,L03,014300,828063,.,,JAR,,1,.,2,,180,164,2,,,,G,18,3,3.0,DYSTOCIA,,,,0,0,0,2003
03IN00083,2000000625,00625,00,00625,00,2,68,1,06,L02,013100,824463,.,,JAR,,1,.,1,,179,194,5,,,,G,22,3,3.0,,,,,0,0,0,2003
03IN00084,2000000647,00647,00,00647,00,2,68,1,06,L03,014300,013164,.,,JAR,,1,.,2,,186,190,2,,,,G,24,3,3.0,"NICE, A+",,,,0,0,0,2003
03IN00085,2000000657,00657,00,00657,00,2,88,1,30,L46,551504,836200,.,,,,1,.,1,,158,171,2,C,,,.,15P,1,3.0,,,,,0,0,0,2003
03IN00086,2000000670,00670,00,00670,00,2,68,1,06,L04,988463,709663,.,,,,1,.,1,,201,195,2,,,,G,26,3,3.0,,,,,0,0,0,2003
03IN00087,2000000677,00677,00,00677,00,2,18,1,07,L33,945110,640610,.,,,,1,.,1,,188,177,6,,,,., 8,2,3.0,,,,,0,0,0,2003
03IN00088,2000000678,00678,00,00678,00,2,18,1,07,L33,945110,640610,.,,,,O,OVX,5,,179,0,0,X,,,.,O,O,3.0,"F2, OVX",,5,,0,0,0,2003
03IN00089,2000000687,00687,00,00687,00,2,68,1,06,L03,014300,005664,.,,JAR,,1,.,1,,164,188,1,,,,G,28,3,3.0,WILD LIM,,,,0,0,0,2003
03IN00090,2000000707,00707,00,00707,00,2,18,1,07,L31,952610,207610,.,,,,1,.,1,,167,174,2,,,,.,11,3,3.0,,,,,0,0,0,2003
03IN00091,2000000728,00728,00,00728,00,2,18,1,43,L31,952610,853500,.,,,,1,.,1,,169,164,5,,,,.,12,3,3.0,,,,,0,0,0,2003
03IN00092,2000000737,00737,00,00737,00,2,41,1,02,412,658544,655644,.,,,,1,.,1,,195,191,2,,,,M,12,3,3.0,,,,,0,0,0,2003
03IN00093,2000000744,00744,00,00744,00,1,88,1,30,L45,534604,588504,.,,,,P,LIB,*,,0,0,0,,93,0505,.,,.,3.0,Polypay Ram,LIB,,969,0,0,0,2003
03IN00094,2000000790,00790,00,00790,00,2,68,1,06,L02,013100,980663,.,,JAR,,1,.,1,,200,198,3,,,,G,54K,1,3.0,VLT,,,,0,0,0,2003
03IN00095,2000000795,00795,00,00795,00,2,18,1,43,L32,904910,846810,.,,,,1,.,1,,190,186,2,,,,.,13,3,3.0,"LT,SUCK1SIDE",,,,0,0,0,2003
03IN00096,2000000816,00816,00,00816,00,2,18,1,43,L34,785310,701810,.,,,,1,G1B,4,,142,159,4,,,,.,14,3,3.0,,,,,0,0,0,2003
03IN00097,2000000872,00872,00,00872,00,2,18,1,07,L13,980110,734000,.,,,,1,G1A,4,,167,174,2,,,,.,15,3,3.0,,,,,0,0,0,2003
03IN00098,2000000876,00876,00,00876,00,2,18,1,07,L13,980110,722400,.,,,,O,OVX,5,,153,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00099,2000000882,00882,00,00882,00,2,18,1,07,L33,945110,839000,.,,,,O,OVX,*,,0,0,0,X,18,0329,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00100,2000000904,00904,00,00904,00,2,18,1,07,L35,866710,646010,.,,,,1,.,2,,159,156,2,,,,.,16,3,3.0,NICE,,,,0,0,0,2003
03IN00101,2000000930,00930,00,00930,00,2,18,1,07,L13,980110,619200,.,,,,1,.,2,,160,176,2,,,,.,17,3,3.0,,,,,0,0,0,2003
03IN00102,2000000954,00954,00,00954,00,2,68,1,06,L04,988463,044064,.,,,,1,.,2,,188,165,2,,,,G,52K,1,3.0,DIARRHEA,,,,0,0,0,2003
03IN00103,2000000976,00976,00,00976,00,2,18,1,07,L35,866710,778910,.,,,,1,.,2,,143,166,2,,,,.,18,3,3.0,,,,,0,0,0,2003
03IN00104,2000000979,00979,00,00979,00,2,18,1,07,L12,805010,403100,.,,,,1,.,1,,163,170,2,,,,.,21,3,3.0,DYSTOCIA,,,,0,0,0,2003
03IN00105,2000000980,00980,00,00980,00,2,00,1,92,L00,000044,950663,1,,,0,1,BLK,1,,184,190,2,B,,,X,BLK,1,3.0,BLACK EWE,Blk,,,0,0,0,2003
03IN00106,2000000993,00993,00,00993,00,2,88,1,30,L46,551504,495604,.,,,,3,.,1,,116,109,9,,93,1022,.,,.,3.0,"THIN,CLA,OPP",,,4313,0,0,0,2003
03IN00107,2000001015,01015,00,01015,00,2,18,1,07,L11,926410,017505,.,,,,1,.,2,,189,184,2,,,,.,41,3,3.0,IN W/ RED 41,,,,0,0,0,2003
03IN00108,2000001019,01019,00,01019,00,2,88,1,30,L44,492004,257904,.,,,,1,.,1,,182,177,2,,,,.,41,2,3.0,DYSTOCIA,,,,0,0,0,2003
03IN00109,2000001056,01056,00,01056,00,2,18,1,07,L12,805010,883500,.,,,,O,OVX,5,,160,0,0,X,,,.,O,O,3.0,"OVX, SMALL",,6,,0,0,0,2003
03IN00110,2000001066,01066,00,01066,00,2,18,1,07,L34,785310,841500,.,,,,O,OVX,5,,191,0,0,X,,,.,O,O,3.0,"CLR2, OVX",,7,,0,0,0,2003
03IN00111,2000001103,01103,00,01103,00,2,18,1,07,L35,866710,717010,.,,,,1,.,1,,164,178,2,,,,.,23,3,3.0,,,,,0,0,0,2003
03IN00112,2000001117,01117,00,01117,00,1,88,1,30,L41,432804,434504,.,,,,V,LIB,M,,193,0,0,,,,.,,.,3.0,FIX tag 01117,LIB,,,0,0,0,2003
03IN00113,2000001131,01131,00,01131,00,2,68,1,06,L05,011664,027664,.,,,,1,.,5,,186,209,1,,,,G,32,2,3.0,,,,,0,0,0,2003
03IN00114,2000001139,01139,00,01139,00,2,68,1,06,L04,988463,027364,.,,,,O,OVX,5,,181,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00115,2000001142,01142,00,01142,00,2,68,1,06,L05,011664,847200,.,,,,3,.,2,,195,157,6,,86,0930,G,,.,3.0,"X,6 BAG,LAME",,,4383,0,0,0,2003
03IN00116,2000001161,01161,00,01161,00,2,18,1,07,L34,785310,868000,.,,,,1,G1B,5,,155,184,1,,,,.,24,3,3.0,,,,,0,0,0,2003
03IN00117,2000001178,01178,00,01178,00,2,88,1,30,L46,551504,382404,.,,,,O,OVX,5,,167,0,0,X,,,.,O,O,3.0,"OVX, SMALL",,8,,0,0,0,2003
03IN00118,2000001242,01242,00,01242,00,2,68,1,06,L03,014300,694463,.,,JAR,,1,.,2,,177,170,2,,,,G,34,2,3.0,SUCK1SIDE,,,,0,0,0,2003
03IN00119,2000001257,01257,00,01257,00,2,68,1,06,L05,011664,787763,.,,,,O,OVX,5,,158,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00120,2000001267,01267,00,01267,00,2,18,1,07,L13,980110,000805,.,,,,1,.,1,,163,151,5,,,,.,25,3,3.0,,,,,0,0,0,2003
03IN00121,2000001287,01287,00,01287,00,2,18,1,07,L34,785310,460510,.,,,,O,OVX,5,,156,0,0,X,,,.,O,O,3.0,OVX,,,,0,0,0,2003
03IN00122,2000001291,01291,00,01291,00,2,18,1,07,L36,800810,826900,.,,,,1,.,1,,171,194,1,,19,1212,.,26,3,3.0,?UDDER,,,,0,0,0,2003
03IN00123,2000001328,01328,00,01328,00,2,88,1,30,L44,492004,036504,.,,,,1,.,2,,149,175,2,W,,,.,02P,1,3.0,"NICE, A",,,,0,0,0,2003
03IN00124,2000001372,01372,00,01372,00,2,68,1,06,L04,988463,990963,.,,,,1,.,1,,175,177,2,,,,G,53K,1,3.0,,,,,0,0,0,2003
03IN00125,2000001379,01379,00,01379,00,2,18,1,07,L31,952610,777510,.,,,,1,.,1,,154,163,2,,,,.,27,3,3.0,PNEU.,,,,0,0,0,2003
03IN00126,2000001383,01383,00,01383,00,2,68,1,06,L01,009300,889900,.,,JAR,,3,.,1,,204,215,11,,93,1022,G,,.,3.0,"RF LEG OUT,X",,,4257,0,0,0,2003
03IN00127,2000001406,01406,00,01406,00,2,41,1,02,411,688944,652644,.,,,,O,OVX,5,,167,0,0,X,,,.,O,O,3.0,"OVX, SMALL",,9,,0,0,0,2003
03IN00128,2000001417,01417,00,01417,00,2,41,1,02,412,658544,668944,.,,,,O,OVX,5,,149,0,0,X,,,.,O,O,3.0,"OVX, SMALL",,10,,0,0,0,2003
03IN00129,2000001422,01422,00,01422,00,2,18,1,07,L13,980110,748500,.,,,,1,.,2,,178,186,4,,,,.,31R,1,3.0,,,,,0,0,0,2003
03IN00130,2000001430,01430,00,01430,00,2,18,1,07,L34,785310,877300,.,,,,1,.,1,,146,170,2,,,,.,28,3,3.0,,,,,0,0,0,2003
03IN00131,2000001470,01470,00,01470,00,2,18,1,07,L36,800810,792110,.,,,,1,.,1,,139,143,2,S,,,.,31,2,3.0,THIN,,,,0,0,0,2003
03IN00132,2000001486,01486,00,01486,00,2,41,1,02,413,674844,662044,.,,,,O,OVX,5,,170,0,0,X,,,.,O,O,3.0,"F2,CLR, OVX",,11,,0,0,0,2003
03IN00133,2000001499,01499,00,01499,00,2,18,1,07,L14,784210,056205,.,,,,O,OVX,5,,156,0,0,X,,,.,O,O,3.0,"OVX, SMALL",,12,,0,0,0,2003
03IN00134,2000001541,01541,00,01541,00,1,68,1,06,L05,011664,858000,.,,US,,P,LIB,M,,272,0,0,,06,0702,G,,.,3.0,EYE INFECTION,LIB,,,0,0,0,2003
03IN00135,1995050480,50480,05,50480,95,2,00,1,00,,000044,152600,.,,,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,8.0,OVX 2/2001,,,,0,0,0,2003
03IN00136,1999090018,90018,09,90018,99,2,18,1,43,L-4,785310,844100,.,,,,1,G1B,4,,149,182,2,,,,., 1,2,4.0,,,,,0,0,0,2003
03IN00137,1999090035,90035,09,90035,99,2,88,1,30,L-8,376004,872400,.,,,,1,.,5,,142,161,1,C,,,.,16P,1,4.0,,,,,0,0,0,2003
03IN00138,1999090046,90046,09,90046,99,2,88,1,30,L-7,323404,845400,.,,,,1,.,1,,209,207,2,,,,.,11,3,4.0,,,,,0,0,0,2003
03IN00139,1999090051,90051,09,90051,99,2,68,1,06,L-5,890163,031564,.,,,,3,.,H,,226,222,2,,93,1022,G,,.,4.0,"LR,ORF,ATYPIC",,,4377,0,0,0,2003
03IN00140,1999090053,90053,09,90053,99,2,88,1,30,L-8,376004,839200,.,,,,1,.,1,,165,170,2,W,,,.,03P,1,4.0,DYSTOCIA,,,,0,0,0,2003
03IN00141,1999090056,90056,09,90056,99,2,00,1,00,L-7,323404,814200,1,,,0,1,BLK,5,,162,162,2,B,,,X,BLK,1,4.0,SICK 11/24/03,Blk,,,0,0,0,2003
03IN00142,1999090057,90057,09,90057,99,2,00,1,00,L-7,323404,814200,1,,,0,3,BLK,1,,181,152,9,B,93,1022,X,,.,4.0,BLACK EWE,Blk,,4338,0,0,0,2003
03IN00143,1999090061,90061,09,90061,99,2,68,1,06,L-5,890163,821000,.,,,,1,.,1,,180,192,2,,,,G,36,2,4.0,NICE,,,,0,0,0,2003
03IN00144,1999090071,90071,09,90071,99,2,88,1,30,L-7,323404,844300,.,,,,1,.,2,,178,177,2,C,,,.,21P,1,4.0,,,,,0,0,0,2003
03IN00145,1999090077,90077,09,90077,99,2,68,1,06,L-5,890163,838400,.,,,,1,.,1,,185,183,2,,,,G,51K,1,4.0,,,,,0,0,0,2003
03IN00146,1999090086,90086,09,90086,99,2,68,1,06,L-6,946463,044064,.,,,,B,.,1,,234,248,2,,93,0911,G,,.,4.0,FAT,,,,0,0,0,2003
03IN00147,1999090096,90096,09,90096,99,2,18,1,07,L-1,712410,827100,.,,,,1,G1B,5,,162,182,1,,,,., 2,2,4.0,,,,,0,0,0,2003
03IN00148,1999090102,90102,09,90102,99,2,88,1,30,L-7,323404,530404,.,,,,1,.,1,,191,180,2,W,,,.,04P,1,4.0,,,,,0,0,0,2003
03IN00149,1999090121,90121,09,90121,99,2,88,1,30,L-8,376004,842300,.,,,,1,.,1,,184,171,4,,,,.,12,3,4.0,,,,,0,0,0,2003
03IN00150,1999090191,90191,09,90191,99,2,18,1,07,L14,000010,503200,.,,,,3,G1B,4,,151,166,11,,93,1015,.,,.,4.0,"L. SPOILED, X",,,4347,0,0,0,2003
03IN00151,1999090212,90212,09,90212,99,2,18,1,07,L13,000010,622900,.,,,,1,G1A,4,,148,176,2,,,,., 3,2,4.0,,,,,0,0,0,2003
03IN00152,1999090216,90216,09,90216,99,2,18,1,07,L12,000010,014805,.,,,,1,.,1,,149,167,2,,,,., 4,2,4.0,,,,,0,0,0,2003
03IN00153,1999090239,90239,09,90239,99,2,18,1,07,L15,000010,641900,.,,,,1,.,2,,174,168,2,,,,., 5,2,4.0,,,,,0,0,0,2003
03IN00154,1999090256,90256,09,90256,99,2,18,1,07,L12,000010,629300,.,,,,1,G1B,5,,179,205,1,,,,., 6,2,4.0,DYSTOCIA ok,,,,0,0,0,2003
03IN00155,1999090257,90257,09,90257,99,2,18,1,07,L12,000010,556500,.,,,,1,.,2,,140,154,4,,,,., 7,2,4.0,ABS.CHEEK,,,,0,0,0,2003
03IN00156,1999090259,90259,09,90259,99,2,18,1,07,L13,000010,909000,.,,,,1,.,1,,186,184,2,,,,., 8,2,4.0,,,,,0,0,0,2003
03IN00157,1999090276,90276,09,90276,99,2,18,1,07,L11,000010,069605,.,,,,1,.,2,,179,164,4,,,,.,11,3,4.0,R.BLOODY MILK,,,,0,0,0,2003
03IN00158,1999090280,90280,09,90280,99,2,18,1,07,L12,000010,606000,.,,,,1,.,2,,166,173,2,,,,.,12,3,4.0,,,,,0,0,0,2003
03IN00159,1999090281,90281,09,90281,99,2,18,1,07,L12,000010,606000,.,,,,1,.,2,,159,173,2,,,,.,13,3,4.0,,,,,0,0,0,2003
03IN00160,1999090283,90283,09,90283,99,2,18,1,07,L14,000010,008005,.,,,,1,G1A,4,,146,182,2,,,,.,14,3,4.0,,,,,0,0,0,2003
03IN00161,1999090292,90292,09,90292,99,2,18,1,07,L12,000010,   500,.,,,,6,.,2,,167,0,0,,01,0717,.,,.,4.0,ABS.CHEST,,,,0,0,0,2003
03IN00162,1999090299,90299,09,90299,99,2,18,1,07,L11,000010,618200,.,,,,1,G1B,4,,164,189,3,,,,.,15,3,4.0,,,,,0,0,0,2003
03IN00163,1999090311,90311,09,90311,99,2,18,1,07,L-1,712410,888600,.,,,,3,G1B,5,,148,0,0,,93,0602,.,,.,4.0,ABD.RUPTURE,,,995,0,0,0,2003
03IN00164,1999090312,90312,09,90312,99,2,18,1,07,L15,000010,021505,.,,,,1,G1A,4,,168,176,2,,,,.,16,3,4.0,RP ok,,,,0,0,0,2003
03IN00165,1999090333,90333,09,90333,99,2,88,1,30,L-8,376004,858700,.,,,,1,.,1,,177,166,2,C,,,.,22P,1,4.0,,,,,0,0,0,2003
03IN00166,1999090335,90335,09,90335,99,2,18,1,07,L16,000010,461700,.,,,,1,.,2,,188,176,3,,,,.,17,3,4.0,,,,,0,0,0,2003
03IN00167,1999090342,90342,09,90342,99,2,18,1,07,L12,000010,608700,.,,,,6,G1A,4,,169,0,0,,43,0729,.,,.,4.0,"DYSTOCIA,DEAD",,,,0,0,0,2003
03IN00168,1999090362,90362,09,90362,99,2,18,1,07,L15,000010,043205,.,,,,1,G1B,5,,159,182,1,,,,.,18,3,4.0,,,,,0,0,0,2003
03IN00169,1999090365,90365,09,90365,99,2,18,1,07,L11,000010,209100,.,,,,1,G1A,5,,157,177,1,,,,.,21,3,4.0,,,,,0,0,0,2003
03IN00170,1999090369,90369,09,90369,99,2,18,1,07,L12,000010,033305,.,,,,3,G1B,4,,147,165,11,,93,1015,.,,.,4.0,"X, BAG",,,4932,0,0,0,2003
03IN00171,1999090370,90370,09,90370,99,2,18,1,07,L14,000010,607900,.,,,,1,.,2,,212,206,4,,,,.,22,3,4.0,,,,,0,0,0,2003
03IN00172,1999090372,90372,09,90372,99,2,18,1,07,L-4,785310,862500,.,,,,1,G1A,5,,161,182,1,,,,.,23,3,4.0,,,,,0,0,0,2003
03IN00173,1999090386,90386,09,90386,99,2,18,1,07,L14,000010,733700,.,,,,1,.,2,,151,156,2,,,,.,24,3,4.0,,,,,0,0,0,2003
03IN00174,1999090392,90392,09,90392,99,2,18,1,07,L-3,844210,821700,.,,,,1,G1A,4,,137,151,2,,,,.,25,3,4.0,,,,,0,0,0,2003
03IN00175,1999090415,90415,09,90415,99,2,68,1,06,L-5,890163,010464,.,,,,1,.,2,,208,177,2,,,,G,38,2,4.0,,,,,0,0,0,2003
03IN00176,1999090519,90519,09,90519,99,2,18,1,07,L32,878110,716400,.,,,,3,.,2,,156,167,7,,93,1015,.,,.,4.0,"X, BAG",,,4272,0,0,0,2003
03IN00177,1999090532,90532,09,90532,99,2,18,1,07,L30,687710,676610,.,,,,1,.,2,,147,157,2,,,,.,32R,1,4.0,NICE,,,,0,0,0,2003
03IN00178,1999090545,90545,09,90545,99,2,88,1,30,L43,439504,055804,.,,,,1,.,2,,163,161,2,W,,,.,01P,1,4.0,R.P.,,,,0,0,0,2003
03IN00179,1999090576,90576,09,90576,99,2,18,1,07,L34,800810,791810,.,,,,1,G1B,4,,156,159,2,,,,.,26,3,4.0,,,,,0,0,0,2003
03IN00180,1999090589,90589,09,90589,99,2,88,1,30,L43,439504,266604,.,,,,1,.,1,,197,185,2,,,,.,13,3,4.0,SM.BAG,,,,0,0,0,2003
03IN00181,1999090597,90597,09,90597,99,2,88,1,30,L41,444104,489904,.,,,,1,.,1,,174,170,2,C,,,.,23P,1,4.0,,,,,0,0,0,2003
03IN00182,1999090626,90626,09,90626,99,2,88,1,30,L44,367804,447104,.,,,,1,.,5,,173,184,1,C,,,.,24P,1,4.0,,,,,0,0,0,2003
03IN00183,1999090638,90638,09,90638,99,2,68,1,06,L01,009300,750563,.,,JAR,,1,.,1,,199,205,2,,,,G,54K,1,4.0,LEGGY,,,,0,0,0,2003
03IN00184,1999090650,90650,09,90650,99,2,68,1,06,L01,009300,801363,.,,JAR,,1,.,2,,245,228,2,,01,1026,G,42,2,4.0,"TALL,WILD",,,,0,0,0,2003
03IN00185,1999090684,90684,09,90684,99,2,88,1,30,L44,367804,395304,.,,,,1,.,2,,179,178,2,W,,,.,02P,1,4.0,,,,,0,0,0,2003
03IN00186,1999090687,90687,09,90687,99,2,88,1,30,L45,467804,162904,.,,,,1,.,1,,198,191,2,C,,,.,25P,1,4.0,,,,,0,0,0,2003
03IN00187,1999090694,90694,09,90694,99,2,88,1,30,L42,452804,471604,.,,,,1,.,5,,195,197,1,W,,,.,03P,1,4.0,TRT R.EYE '03,,,,0,0,0,2003
03IN00188,1999090710,90710,09,90710,99,2,18,1,07,L33,809810,791610,.,,,,1,G1A,4,,141,151,4,,,,.,27,3,4.0,,,,,0,0,0,2003
03IN00189,1999090711,90711,09,90711,99,2,18,1,07,L31,784210,613000,.,,,,1,G1B,5,,160,150,2,,,,.,28,3,4.0,LAMBED!!,,,,0,0,0,2003
