ID10,UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
2012501085,12LA03020,12,R8268,11,,M2,X0000,82,2.0,2,07,CS,2,0,Y,.,040912,100,5,3,2,13.3,1,1,Y1085,50,,00,,,,,,.,4TEATS.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,107,2012-04-09,0.0,35,130,1,,
2012700953,12LA03021,12,L0507,70,,e13,L0107,70,1.0,1,PC,PC,4,0,N,.,040912,100,5,3,1,12.0,5,1,L0953,70,,PC,,,,,,.,70LTGRNICESCOUR,1,1,..,OR,J,1,,1,1,1,1,1,1.0,86,2012-04-09,0.011,34,130,3,,
2012454667,12LA03022,12,T3931,45,,e24,T3307,45,1.0,,02,02,4,7,N,.,040912,100,5,3,2,11.3,1,1,T4667,45,,02,,,,,,.,NICE.T.SCOURS,1,1,..,.,J,1,,1,1,1,1,1,1.0,78,2012-04-09,0.029,31,130,1,,
2012119494,12LA03023,12,R6159,11,18,46,R7507,11,6.0,6,07,07,2,0,N,.,040912,100,8,3,2,12.7,2,1,R9494,11,,07,,,,,,METRITIS,1ST.4T.BLHOCKS,1,1,..,.,J,1,,1,1,2,1,1,1.0,79,2012-04-09,0.033,28,130,1,,
2012119495,12LA03024,12,R6159,11,18,46,R7507,11,6.0,6,07,07,2,0,N,.,040912,100,8,3,2,13.2,1,1,R9495,11,,07,,,,,,.,2ND.E2E,5,1,..,.,J,2,,0,0,0,1,1,1.0,73,2012-04-09,0.033,29,130,1,,
2012119496,12LA03025,12,R8073,11,,50,R8451,11,2.0,2,07,07,2,0,Y,.,040912,100,8,2,2,10.4,1,1,R9496,11,,07,,,,,,.,4T.NICE.R,1,1,..,.,J,1,,1,1,2,1,1,1.0,53,2012-04-09,0.024,18,130,1,,
2012119497,12LA03026,12,R8073,11,,50,R8451,11,2.0,2,07,07,2,0,Y,.,040912,100,8,2,2,11.3,1,1,R9497,11,,07,,,,,,.,4TCHWDTAILPNK,1,1,..,.,J,2,,0,0,0,1,1,1.0,56,2012-04-09,0.024,23,130,1,,
2012501086,12LA03027,12,X8195,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,040912,100,8,3,2,11.2,5,1,Y1086,50,,00,,,,,,SRS.SL.MORE,4T.FUZZY.SCOURS,1,1,..,MP,J,1,,1,1,2,1,1,1.0,77,2012-04-09,0.0,27,130,1,,
2012501087,12LA03028,12,X8195,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,040912,100,8,3,3,11.9,2,1,Y1087,50,,00,,,,,,NASAL.DISCHARGE,3T.BLFREC.NOSE,1,1,..,MP,J,2,,0,0,0,1,1,1.0,83,2012-04-09,0.0,31,130,1,,
2012700954,12LA03029,12,Z0539,83,,e16,X7416,82,1.0,1,CS,T3,4,0,N,.,040912,100,5,3,1,12.3,2,1,L0954,70,,PC,6,144,10,,,LAMB.HAS.SCOURS,BLEAREDGES<05,1,1,..,OR,J,1,,1,1,1,1,0,0.0,0,2012-04-09,0.006,30,130,3,,
2012644917,12LA03030,12,K4377,64,6T,V1,K4306,64,4.0,4,06,06,5,0,N,.,040912,100,5,2,2,12.8,1,2,K4917,64,,06,,,,,,VERYFUZZYEARS,4TBIGEARS.SHITS,1,1,..,VAL,J,1,,1,1,1,1,1,1.0,120,2012-04-09,0.01,29,122,H,,
2012119498,12LA03031,12,R8485,11,,52,R8166,11,2.0,2,07,07,2,0,Y,.,040912,100,8,2,3,12.7,1,1,R9498,11,,07,,,,,,SLOW2COME(2ND),1ST,1,1,..,.,J,1,,1,1,2,1,1,1.0,91,2012-04-09,0.011,32,130,H,,
2012119499,12LA03032,12,R8485,11,,52,R8166,11,2.0,2,07,07,2,0,Y,.,040912,100,8,2,2,11.1,2,1,R9499,11,,07,,,,,,.,2NDBLHFT.BrkLeg,8,1,..,.,J,2,,0,0,0,1,1,1.0,76,2012-04-09,0.011,25,130,H,,
2012119500,12LA03033,12,R8491,11,,48,R8294,11,2.0,2,07,07,2,0,N,.,040912,100,8,2,2,10.7,1,1,R9500,11,,07,,,,,,.,3T,1,1,..,.,J,1,,1,1,2,1,1,1.0,63,2012-04-09,0.032,26,130,1,,
2012119501,12LA03034,12,R8491,11,,48,R8294,11,2.0,2,07,07,2,0,N,.,040912,100,8,2,2,10.7,1,1,R9501,11,,07,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,52,2012-04-09,0.032,23,130,1,,
2012119502,12LA03035,12,R6521,11,18,46,R7507,11,6.0,6,07,07,2,0,N,.,040912,100,8,3,1,10.3,1,1,R9502,11,,07,,,,,,.,FUZZY.SCOURS,1,1,..,.,J,1,,1,1,2,1,1,1.0,74,2012-04-09,0.045,27,130,1,,
2012119503,12LA03036,12,R6521,11,18,46,R7507,11,6.0,6,07,07,2,0,N,.,040912,100,8,3,1,10.9,1,1,R9503,11,,07,7,197,97,,,.,FUZZY,1,1,..,.,J,2,,0,0,0,1,0,,0,2012-04-09,0.045,27,130,1,,
2012119504,12LA03037,12,R8543,11,,49,R8405,11,2.0,2,07,07,2,0,Y,.,040912,100,8,2,3,10.2,1,1,R9504,11,,07,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,59,2012-04-09,0.04,23,130,1,,
2012119505,12LA03038,12,R8543,11,,49,R8405,11,2.0,2,07,07,2,0,Y,.,040912,100,8,2,2,9.4,1,1,R9505,11,,07,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,53,2012-04-09,0.04,20,130,1,,
2012501088,12LA03039,12,X7777,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,040912,100,8,3,3,11.1,5,1,Y1088,50,,00,,,,,,BOTHLAMBSSCOURS,3TVHAIRY,1,1,..,MP,J,1,,1,1,2,1,1,1.0,76,2012-04-09,0.0,28,130,1,,
2012501089,12LA03040,12,X7777,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,040912,100,8,3,3,11.0,2,1,Y1089,50,,00,,,,,,.,4T.VHAIRY.E.L.E,1,1,..,MP,J,2,,0,0,0,1,1,1.0,75,2012-04-09,0.0,28,130,1,,
2012119506,12LA03041,12,R6841,11,18,52,R8166,11,5.0,5,07,07,2,0,N,.,040912,100,5,3,1,14.8,1,1,R9506,11,,07,,,,,,.,.,1,1,..,.,J,1,,1,1,1,1,1,1.0,113,2012-04-09,0.018,40,130,1,,
2012119507,12LA03042,12,R5496,11,18,46,R7507,11,7.0,7,07,07,2,0,N,.,040912,100,8,3,2,11.8,1,1,R9507,11,,07,6,129,01,,,SWBAG.SUNBURNT,1ST.FUZZY.SCOUR,3,1,..,.,J,1,,1,1,2,1,0,0.0,0,2012-04-09,0.037,0,0,,,
2012119508,12LA03043,12,R5496,11,18,46,R7507,11,7.0,7,07,07,2,0,N,.,040912,100,8,3,2,12.1,1,1,R9508,11,,07,,,,,,.,2ND.FUZZY,3,1,..,.,J,2,,0,0,0,1,1,1.0,87,2012-04-09,0.037,27,130,1,,
2012831323,12LA03044,12,H2460,05,00,brt,X0000,82,6.0,6,33,97,5,7,Y,.,040912,100,8,3,2,8.2,5,1,Z1323,83,,00,,,,,,.,SCOURS,1,1,..,brt,J,1,,1,1,2,1,1,1.0,83,2012-04-09,0.0,28,130,H,,
2012831324,12LA03045,12,H2460,05,00,brt,X0000,82,6.0,6,33,97,5,7,Y,.,040912,100,8,3,3,13.3,5,1,Z1324,83,,00,,,,,,.,SCOURS,1,1,..,brt,J,2,,0,0,0,1,1,1.0,100,2012-04-09,0.0,36,130,H,,
2012501090,12LA03046,12,H6650,05,,e19,X0000,82,1.0,1,30,97,4,0,Y,.,040912,100,8,2,2,8.7,5,1,Y1090,50,,00,,,,,,.,SCOURS,1,1,..,MP,J,1,,1,1,2,1,1,1.0,50,2012-04-09,0.0,17,130,1,,
2012501091,12LA03047,12,H6650,05,,e19,X0000,82,1.0,1,30,97,4,0,Y,.,040912,100,8,2,3,8.4,5,1,Y1091,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,51,2012-04-09,0.0,17,130,1,,
2012057895,12LA03048,12,H6746,05,,e8,H5860,05,1.0,1,30,30,4,0,Y,.,040912,100,5,3,2,7.0,1,1,H7895,05,,30,,,,,,RP,3T.SCOURS,1,1,..,.,J,1,,1,1,1,1,1,1.0,82,2012-04-09,0.048,23,130,1,,
2012501092,12LA03049,12,R8341,11,,M2,X0000,82,2.0,2,07,CS,2,0,Y,.,040912,100,5,2,3,14.0,2,1,Y1092,50,,00,,,,,,.,SCOURS,8,2,..,MP,J,1,,1,1,1,1,1,1.0,97,2012-04-09,0.0,36,130,1,,
2012501093,12LA03050,12,H5262,05,,M1,K0000,64,3.0,3,30,06,2,0,Y,.,040912,100,5,3,3,16.2,1,1,Y1093,50,,00,,,,,,.,4T.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,105,2012-04-09,0.0,42,130,1,,
2012119509,12LA03051,12,R7110,11,18,53,R8532,11,5.0,5,07,07,2,0,Y,.,040912,100,8,3,3,10.1,1,1,R9509,11,,07,3,128,93,,,MASTITIS.R.SIDE,NICE.R.LEFT,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2012-04-09,0.038,0,0,,,
2012119510,12LA03052,12,R7110,11,18,53,R8532,11,5.0,5,07,07,2,0,Y,.,040912,100,8,3,2,10.6,1,1,R9510,11,,07,3,128,93,,,EUTH.508,TOOHAIRY.SHITS,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2012-04-09,0.038,0,0,,,
2012501094,12LA03053,12,X9102,82,,M4,X0000,82,2.0,2,R3,SC,2,0,Y,.,040912,100,8,2,3,12.4,1,1,Y1094,50,,00,,,,,,.,4T.HAIRY,1,1,..,MP,J,1,,1,1,2,1,1,1.0,74,2012-04-09,0.0,28,130,1,,
2012501095,12LA03054,12,X9102,82,,M4,X0000,82,2.0,2,R3,SC,2,0,Y,.,040912,100,8,2,2,10.1,1,1,Y1095,50,,00,,,,,,.,.,1,1,..,MP,J,2,,0,0,0,1,1,1.0,58,2012-04-09,0.0,19,130,1,,
2012119511,12LA03055,12,R6425,11,18,50,R8451,11,6.0,6,07,07,2,0,N,.,040912,100,8,2,1,11.1,1,1,R9511,11,,07,,,,,,LAMBSUPSIDEDOWN,1ST.FUZZY,7,4,..,.,J,1,,1,1,2,1,1,1.0,59,2012-04-09,0.04,20,130,1,,
2012119512,12LA03056,12,R6425,11,18,50,R8451,11,6.0,6,07,07,2,0,N,.,040912,100,8,2,2,11.9,1,1,R9512,11,,07,,,,,,.,2ND.FUZZY,7,4,..,.,J,2,,0,0,0,1,1,1.0,56,2012-04-09,0.04,23,130,1,,
2012700955,12LA03057,12,L0333,70,,e13,L0107,70,1.0,1,PC,PC,4,0,N,.,040912,100,5,3,1,11.4,2,1,L0955,70,,PC,,,,,,LambBloated,4T.BR.L.EAR<05,1,1,..,OR,J,1,,1,1,1,1,1,1.0,77,2012-04-09,0.014,29,130,3,,
2012057896,12LA03058,12,H2324,05,88,42,H6478,05,6.0,6,30,30,2,0,N,.,040912,100,8,2,2,10.1,1,1,H7896,05,,30,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,68,2012-04-09,0.048,25,130,1,,
2012057897,12LA03059,12,H2324,05,88,42,H6478,05,6.0,6,30,30,2,0,N,.,040912,100,8,2,2,8.7,1,1,H7897,05,,30,,,,,,.,.,1,1,..,.,J,2,,0,0,0,1,1,1.0,62,2012-04-09,0.048,21,130,1,,
2012831325,12LA03060,12,H2805,05,00,brt,X0000,82,6.0,6,33,97,5,7,Y,.,040912,100,8,3,3,14.8,5,1,Z1325,83,,00,,,,,,SCOURS.SNOTTY,SCOURS,1,1,..,brt,J,1,,1,1,2,1,1,1.0,100,2012-04-09,0.0,28,130,H,,
2012831326,12LA03061,12,H2805,05,00,brt,X0000,82,6.0,6,33,97,5,7,Y,.,040912,100,8,3,3,14.0,5,1,Z1326,83,,00,,,,,,.,E.L.E.SCOURS,1,1,..,brt,J,2,,0,0,0,1,1,1.0,84,2012-04-09,0.0,24,130,H,,
2012057898,12LA03062,12,H3512,05,88,38,H5687,05,5.0,5,30,30,2,7,Y,.,040912,100,8,3,1,11.5,1,1,H7898,05,,30,,,,,,H7898.SCOURS,NICE.POLY.LEFT,1,1,..,.,J,1,,1,1,2,1,1,1.0,73,2012-04-09,0.028,29,130,1,,
2012057899,12LA03063,12,H3512,05,88,38,H5687,05,5.0,5,30,30,2,7,Y,.,040912,100,8,3,2,9.5,1,1,H7899,05,,30,,,,,,.,PINK,1,1,..,.,J,2,,0,0,0,1,1,1.0,76,2012-04-09,0.028,25,130,1,,
2012119513,12LA03064,12,R6367,11,18,47,R8646,00,6.0,6,07,07,2,0,N,.,040912,100,8,2,3,14.0,1,1,R9513,11,,07,,0,,R8273,-,LSIDEBLOOD.H2O,4T.SCOURS,1,1,..,.,J,1,,1,1,2,1,1,0.5,102,2012-04-09,0.0,36,130,1,,
2012119514,12LA03065,12,R6367,11,18,47,R8646,00,6.0,6,07,07,2,0,N,.,040912,100,8,2,2,12.9,1,1,R9514,11,,07,6,101,19,,,EUTH.RESP.ISSUE,Pneu.Scours,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2012-04-09,0.0,,,,,
2012501096,12LA03066,12,X9278,82,,M1,K0000,64,2.0,2,R3,06,2,0,Y,.,040912,100,8,2,2,10.2,1,1,Y1096,50,,00,,,,,,.,4T.HAIRY.SCOURS,1,1,..,MP,J,1,,1,1,2,1,1,1.0,65,2012-04-09,0.0,21,130,1,,
2012501097,12LA03067,12,X9278,82,,M1,K0000,64,2.0,2,R3,06,2,0,Y,.,040912,100,8,2,2,9.6,1,1,Y1097,50,,00,,,,,,.,4T.SCOURS,1,1,..,MP,J,2,,0,0,0,1,1,1.0,76,2012-04-09,0.0,23,130,1,,
2012831327,12LA03068,12,X9978,82,,e6,X8686,82,1.0,1,CM,CM,4,0,N,.,040912,100,8,3,2,10.0,1,1,Z1327,83,,CM,,,,,,.,NICE.CM,1,1,..,.,J,1,,1,1,2,1,1,1.0,46,2012-04-09,0.022,16,130,1,,
2012831328,12LA03069,12,X9978,82,,e6,X8686,82,1.0,1,CM,CM,4,0,N,.,040912,100,8,3,2,10.3,1,1,Z1328,83,,CM,,,,,,.,SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,48,2012-04-09,0.022,17,130,1,,
2012501098,12LA03070,12,Z0511,83,,e20,K0000,64,1.0,1,R3,06,4,0,Y,.,040912,100,5,3,3,11.5,1,1,Y1098,50,,00,,,,,,.,3T.PINK.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,88,2012-04-09,0.0,29,130,1,,
2012119515,12LA03071,12,R5793,11,18,47,R8646,00,7.0,7,07,07,2,0,Y,.,040912,100,8,3,2,9.4,1,1,R9515,11,,07,,,,,,LSMORE.VLTS,BRITCHY,1,1,..,.,J,1,,1,1,2,1,1,1.0,53,2012-04-09,0.0,24,130,1,,
2012119516,12LA03072,12,R5793,11,18,47,R8646,00,7.0,7,07,07,2,0,Y,.,040912,100,8,3,3,13.4,1,1,R9516,11,,07,,,,,,.,4T.BALD.SCOURS,1,1,..,.,J,2,,0,0,0,1,1,1.0,78,2012-04-09,0.0,31,130,1,,
2012057900,12LA03073,12,H5173,05,,42,H6478,05,3.0,3,30,30,2,0,N,.,040912,100,5,4,1,13.4,1,1,H7900,05,,30,,,,,,SNOTTY.NOSE,PINK.SCOURS,1,1,..,.,J,1,,1,1,1,1,1,1.0,107,2012-04-09,0.058,37,130,1,,
2012700956,12LA03074,12,L0441,70,,e13,L0107,70,1.0,1,PC,PC,4,0,N,.,040912,100,5,3,2,12.4,5,1,L0956,70,,PC,6,144,10,,,.,65BRN.E2E,1,1,..,OR,J,1,,1,1,1,1,0,0.0,0,2012-04-09,0.006,30,130,3,,
2012501099,12LA03075,12,Z0426,83,,e18,X0000,82,1.0,1,R3,CS,4,0,Y,.,040912,100,5,2,3,10.9,2,1,Y1099,50,,00,,,,,,.,4TEATS.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,83,2012-04-09,0.0,30,130,1,,
2012454668,12LA03076,12,T3621,45,,e21,T2922,45,1.0,,02,02,4,7,N,.,040912,100,5,2,1,14.3,1,1,T4668,45,,02,,,,,,.,3T.NICE.T.SCOUR,1,1,..,.,J,1,,1,1,1,1,1,1.0,81,2012-04-09,0.045,29,130,1,,
2012501100,12LA03077,12,Z0687,83,,e17,X0000,82,1.0,1,R3,SC,4,0,Y,.,041012,101,8,2,3,10.2,5,1,Y1100,50,,00,7,197,97,,,.,LT.SMUT.SCOURS,1,1,..,MP,J,1,,1,1,2,1,0,,0,2012-04-10,0.0,16,130,1,,
2012501101,12LA03078,12,Z0687,83,,e17,X0000,82,1.0,1,R3,SC,4,0,Y,.,041012,101,8,2,2,8.5,2,1,Y1101,50,,00,,,,,,.,BR.HOCKS.SCOURS,1,1,..,MP,J,2,,0,0,0,1,1,1.0,65,2012-04-10,0.0,17,130,1,,
2012501102,12LA03079,12,H7179,05,,e20,K0000,64,1.0,1,30,06,4,0,Y,.,041012,101,5,3,2,12.0,1,1,Y1102,50,,00,,,,,,.,PNKBRITCHYSHITS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,83,2012-04-10,0.0,28,130,1,,
2012057901,12LA03080,12,H7073,05,,e10,H6258,05,1.0,1,30,30,4,0,Y,.,041012,101,8,3,3,9.0,1,1,H7901,05,,30,,,,,,.,.,1,1,..,.,J,1,,1,1,2,1,1,1.0,51,2012-04-10,0.021,18,130,1,,
2012057902,12LA03081,12,H7073,05,,e10,H6258,05,1.0,1,30,30,4,0,Y,.,041012,101,8,3,3,8.3,1,1,H7902,05,,30,,,,,,.,3T,1,1,..,.,J,2,,0,0,0,1,1,1.0,38,2012-04-10,0.021,12,130,1,,
2012501103,12LA03082,12,R8284,11,,M4,X0000,82,2.0,2,07,SC,2,0,Y,.,041012,101,5,3,2,14.8,2,1,Y1103,50,,00,,,,,,RHORN6.LHORN5,3T.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,95,2012-04-10,0.0,32,130,1,,
2012501104,12LA03083,12,Z0287,83,,e19,X0000,82,1.0,1,R3,97,4,0,Y,.,041012,101,8,2,2,10.1,5,1,Y1104,50,,00,,,,,,GAUNT.SICKTOO?,1ST.VHAIRY,5,3,..,MP,J,1,,1,1,2,1,1,1.0,58,2012-04-10,0.0,19,130,1,,
2012501105,12LA03084,12,Z0287,83,,e19,X0000,82,1.0,1,R3,97,4,0,Y,.,041012,101,8,2,3,11.8,2,1,Y1105,50,,00,,,,,,.,2ND.VHAIRY.SCOU,5,4,..,MP,J,2,,0,0,0,1,1,1.0,48,2012-04-10,0.0,20,130,1,,
2012501106,12LA03085,12,X7804,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,041012,101,8,2,2,10.3,5,1,Y1106,50,,00,,,,,,BOTHLAMBSSCOURS,4T.PINK.LTSMUT,1,1,..,MP,J,1,,1,1,2,1,1,1.0,75,2012-04-10,0.0,25,130,1,,
2012501107,12LA03086,12,X7804,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,041012,101,8,2,3,16.5,2,1,Y1107,50,,00,,,,,,.,4T.UGLY,1,1,..,MP,J,2,,0,0,0,1,1,1.0,84,2012-04-10,0.0,32,130,1,,
2012119517,12LA03087,12,R6347,11,18,48,R8294,11,6.0,6,07,07,2,0,Y,.,041012,101,8,3,2,9.1,1,1,R9517,11,,07,3,103,93,,,MASTITIS2SIDES,BRITCHY,1,1,..,.,J,1,,1,1,2,1,0,0.0,0,2012-04-10,0.04,,,,,
2012119518,12LA03088,12,R6347,11,18,48,R8294,11,6.0,6,07,07,2,0,Y,.,041012,101,8,3,3,11.5,1,1,R9518,11,,07,3,103,93,,,GETTINGHARDBAG,BALD,1,1,..,.,J,2,,0,0,0,1,0,0.0,0,2012-04-10,0.04,,,,,
2012057903,12LA03089,12,H6965,05,,e9,H6005,05,1.0,1,30,30,4,0,Y,.,041012,101,8,2,3,7.4,1,1,H7903,05,,30,7,197,97,,,.,SCOURS,1,1,..,.,J,1,,1,1,2,1,0,,0,2012-04-10,0.032,15,130,1,,
2012057904,12LA03090,12,H6965,05,,e9,H6005,05,1.0,1,30,30,4,0,Y,.,041012,101,8,2,3,8.0,1,1,H7904,05,,30,7,197,97,,,.,HAIRY.SCOURS,1,1,..,.,J,2,,0,0,0,1,0,,0,2012-04-10,0.032,15,130,1,,
2012700957,12LA03091,12,Z0090,83,,e7,X8836,82,1.0,1,S3,C3,4,0,Y,.,041012,101,5,3,1,10.8,5,1,L0957,70,,PC,,,,,,LAMBHASSCOURS,80VLTBRN.LEFT,1,1,..,OR,J,1,,1,1,1,1,1,1.0,58,2012-04-10,0.023,23,130,3,,
2012501108,12LA03092,12,Z0583,83,,e17,X0000,82,1.0,1,R3,SC,4,0,Y,.,041012,101,5,2,3,11.0,5,1,Y1108,50,,00,,,,,,.,HORN=2.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,93,2012-04-10,0.0,28,130,1,,
2012501109,12LA03093,12,R7482,11,,M1,K0000,64,3.0,3,07,06,2,0,Y,.,041012,101,5,3,3,12.6,1,1,Y1109,50,,00,,,,,,.,SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,91,2012-04-10,0.0,32,130,1,,
2012831329,12LA03094,12,Z0351,83,,e4,X7440,82,1.0,1,CS,97,4,0,Y,.,041012,101,5,3,2,11.9,6,1,Z1329,83,,00,,,,,,.,3/4SUF1/4K.SCOU,1,1,..,OR,J,1,,1,1,1,1,1,1.0,85,2012-04-10,0.038,29,130,3,,
2012831330,12LA03095,12,X2995,82,97,V1,K4306,64,6.0,6,97,06,5,0,N,.,041012,101,7,1,2,10.0,5,1,Z1330,83,,00,6,101,16,,,LAMB H2O BELLY,ASPIRATIONEuth,3,5,..,VAL,J,1,,1,1,2,1,0,0.0,0,2012-04-10,0.0,,,,,
D12LA03096,12LA03096,12,X2995,82,97,V1,K4306,64,6.0,6,97,06,5,0,N,.,041012,101,7,1,1,11.0,5,1,.,,,,1,101,44,,,.,2ND.DAB,3,5,..,VAL,J,2,,0,0,0,0,0,0.0,0,2012-04-10,0.0,,,,,
2012119519,12LA03097,12,R8346,11,,47,R8646,00,2.0,2,07,07,2,0,Y,.,041012,101,5,3,2,13.7,1,1,R9519,11,,07,,,,,,HORNSCORE5,4T.NICE.R,1,1,..,.,J,1,,1,1,1,1,1,1.0,88,2012-04-10,0.0,33,130,1,,
2012831331,12LA03098,12,Z0573,83,,brt,X0000,82,1.0,1,33,97,4,7,Y,.,041012,101,5,2,2,9.1,5,1,Z1331,83,,00,,,,,,.,R.EYE.DISCHARGE,1,1,..,brt,J,1,,1,1,1,1,1,1.0,81,2012-04-10,0.0,27,130,H,,
2012700958,12LA03099,12,X9953,82,,e7,X8836,82,1.0,1,S3,C3,4,0,Y,.,041012,101,8,3,3,6.2,2,1,L0958,70,,PC,6,103,19,,,BOTHLAMBSSCOURS,UGLYeuthIMPACTI,1,1,..,OR,J,1,,1,1,2,1,0,0.0,0,2012-04-10,0.026,,,,,
2012700959,12LA03100,12,X9953,82,,e7,X8836,82,1.0,1,S3,C3,4,0,Y,.,041012,101,8,3,1,9.5,2,1,L0959,70,,PC,,,,,,METRITIS,05BRNATLFTSHITS,1,1,..,OR,J,2,,0,0,0,1,1,1.0,80,2012-04-10,0.026,29,130,3,,
D12LA03101,12LA03101,12,Z0609,83,,brt,X0000,82,1.0,1,33,97,4,7,Y,.,041012,101,1,2,1,8.7,5,1,.,,,,1,101,44,Y1031,+,LEFTSIDEBLOODY,DAB,1,1,..,brt,J,1,,1,1,1,0,0,0.5,0,2012-04-10,0.0,,,,,
2012501110,12LA03102,12,R9093,11,,e18,X0000,82,1.0,1,07,CS,4,0,Y,.,041012,101,5,3,2,12.0,5,1,Y1110,50,,00,,,,,,.,3T,1,1,..,MP,J,1,,1,1,1,1,1,1.0,71,2012-04-10,0.0,29,130,1,,
2012501111,12LA03103,12,R8670,11,,e20,K0000,64,1.0,1,07,06,4,0,Y,.,041012,101,5,2,3,11.4,1,1,Y1111,50,,00,,,,,,.,4T.PINK.CHWDTL,1,1,..,MP,J,1,,1,1,1,1,1,1.0,78,2012-04-10,0.0,25,130,1,,
2012501112,12LA03104,12,Z0268,83,,e20,K0000,64,1.0,1,R3,06,4,0,Y,.,041012,101,5,4,2,10.3,1,1,Y1112,50,,00,,,,,,V.PROLAPSE,4TEATS.SCOURS,1,1,..,MP,J,1,,1,1,1,1,1,1.0,83,2012-04-10,0.0,27,130,1,,
2012501113,12LA03105,12,R8397,11,,M3,X0000,82,2.0,2,07,97,2,0,Y,.,041012,101,8,2,2,10.0,5,1,Y1113,50,,00,,,,,,HORNSCORE2,4T.E.R.E.SCOURS,1,1,..,MP,J,1,,1,1,2,1,1,1.0,67,2012-04-10,0.0,24,130,1,,
2012501114,12LA03106,12,R8397,11,,M3,X0000,82,2.0,2,07,97,2,0,Y,.,041012,101,8,2,2,11.5,5,1,Y1114,50,,00,,,,,,.,4TEATS.SCOURS,1,1,..,MP,J,2,,0,0,0,1,1,1.0,70,2012-04-10,0.0,26,130,1,,
2012501115,12LA03107,12,X8190,82,,M4,X0000,82,3.0,3,R3,SC,2,0,Y,.,041012,101,5,3,2,13.6,5,1,Y1115,50,,00,,,,,,.,4T.VHAIRY,1,1,..,MP,J,1,,1,1,1,1,1,1.0,98,2012-04-10,0.0,37,130,1,,
2012119520,12LA03108,12,R8222,11,,51,R7690,11,2.0,2,07,07,2,0,Y,.,041012,101,5,3,2,11.2,1,1,R9520,11,,07,,,,,,.,4T.FUZZY,1,1,..,.,J,1,,1,1,1,1,1,1.0,78,2012-04-10,0.015,31,130,1,,
2012501116,12LA03109,12,R8189,11,,M1,K0000,64,2.0,2,07,06,2,0,Y,.,041012,101,8,3,3,12.5,1,1,Y1116,50,,00,,,,,,FACE=4.Metritis,SCOURS,1,1,..,MP,J,1,,1,1,2,1,1,1.0,101,2012-04-10,0.0,33,130,1,,
2012501117,12LA03110,12,R8189,11,,M1,K0000,64,2.0,2,07,06,2,0,Y,.,041012,101,8,3,2,11.1,1,1,Y1117,50,,00,6,102,42,,,.,PulmnryEmphsema,1,1,..,MP,J,2,,0,0,0,1,0,0.0,0,2012-04-10,0.0,,,,,
2012700960,12LA03111,12,Z0319,83,,e16,X7416,82,1.0,1,SC,T3,4,0,N,.,041012,101,5,2,2,10.1,1,1,L0960,70,,PC,,,,,,.,4T.WHITEL.SHITS,1,1,..,OR,J,1,,1,1,1,1,1,1.0,73,2012-04-10,0.005,28,130,3,,
2012501118,12LA03112,12,R7976,11,,M4,X0000,82,3.0,3,07,SC,2,0,Y,.,041012,101,5,4,3,16.9,2,1,Y1118,50,,00,,,,,,LTS,BIG,1,1,..,MP,J,1,,1,1,1,1,1,1.0,107,2012-04-10,0.0,39,130,1,,
2012501119,12LA03113,12,Z0369,83,,e19,X0000,82,1.0,1,R3,97,4,0,Y,.,041012,101,8,2,3,11.8,5,1,Y1119,50,,00,,,,,,.,.,1,1,..,MP,J,1,,1,1,2,1,1,1.0,64,2012-04-10,0.0,25,130,1,,
