UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLR,ALTID,INBRL,YRREC
06IN01678,2004820898,X0898,82,X0898,04,2,97,1,97,973,784681,906881,0,,BRN,,B,.,B,,227,244,1,,93,0919,.,,,2.0,PRODUCTION,Bf,,6750,6,,0.046,2006
06IN01679,2004820903,X0903,82,X0903,04,2,00,1,86,e.6,254664,975281,7,,,,2, 41,1,,192,224,2,,92,0921,N,,,2.0,PNEU.,CSP,,7163,1,,0.0,2006
06IN01680,2004820904,X0904,82,X0904,04,2,00,1,83,e.2,000081,919581,7,,,,2, 53,3,,181,189,1,,92,0921,N,,,2.0,,SCP,,7254,5,,0.0,2006
06IN01681,2004820915,X0915,82,X0915,04,2,97,1,97,972,609881,701581,0,,Syr,,1,Suf,B,,223,238,1,,,,.,16,1,2.0,QUIT PUSHING,Bf,,0,6,,0.113,2006
06IN01682,2004820920,X0920,82,X0920,04,2,00,1,86,e.8,212964,859281,7,,,,2, 42,3,,171,167,1,,92,0921,N,,,2.0,,CSP,,7175,5,,0.0,2006
06IN01683,2004820925,X0925,82,X0925,04,2,97,1,97,971,010900,789281,0,,BRN,,1,.,B,,182,214,1,,,,.,26,1,2.0,NICE YRLG,Bf,,0,6,,0.0,2006
06IN01684,2004820934,X0934,82,X0934,04,2,00,1,86,e.6,254664,911081,7,,,,2, 42,2,,163,174,2,,92,0921,N,,,2.0,METRITIS TX.,CSP,,7170,3,,0.0,2006
06IN01685,2004820935,X0935,82,X0935,04,2,00,1,86,e.6,254664,911081,7,,,,2, 41,2,,200,203,2,,92,0921,N,,,2.0,,CSP,,7162,2,,0.0,2006
06IN01686,2004820938,X0938,82,X0938,04,2,97,1,97,971,0109,636881,0,,BRN,,1,Suf,B,,169,184,2,,,,.,46,1,2.0,NICE LAMB,Bf,,0,6,,0.0,2006
06IN01687,2004820939,X0939,82,X0939,04,2,97,1,97,971,010900,636881,0,,BRN,,7,.,B,,257,0,0,,97,0914,.,,,2.0,LAID ON LAMB,Bf,,0,6,,0.0,2006
06IN01688,2004820943,X0943,82,X0943,04,2,00,1,00,BLK,000081,718481,1,,,0,1,BLK,1,,220,216,2,B,,,X,47,1,2.0,BLACK EWE,Blk,,0,9,,0.0,2006
06IN01689,2004820949,X0949,82,X0949,04,2,97,1,97,973,784681,878981,0,,BRN,,B,.,B,,214,219,2,,93,0919,.,,,2.0,PRODUCTION,Bf,,6769,6,,0.044,2006
06IN01690,2004820950,X0950,82,X0950,04,2,00,1,86,e.7,263064,064782,7,,,,3,xxx,1,,204,204,2,,93,1103,N,I-F,,2.0,"X,injuryRFleg",CSP,,7153,2,,0.0,2006
06IN01691,2004820960,X0960,82,X0960,04,1,97,1,97,971,010900,538881,0,,BRN,,1,.,M,,243,250,0,,,,.,,,2.0,WEAK LAMB,Bf,,0,6,,0.0,2006
06IN01692,2004820963,X0963,82,X0963,04,2,00,1,86,e.8,212964,901481,7,,,,2, 41,1,,224,224,2,,92,0921,N,,,2.0,SM.UDDER,CSP,,7166,1,,0.0,2006
06IN01693,2004820969,X0969,82,X0969,04,2,00,1,83,e.0,000081,940981,7,,,,2, 53,3,,207,216,2,,92,0921,N,,,2.0,,SCP,,7253,5,,0.0,2006
06IN01694,2004820993,X0993,82,X0993,04,2,00,1,00,BLK,000081,687881,1,,,0,3,BLK,1,,145,187,2,B,93,1103,X,R-L,,2.0,X GRAY/BLK.,Blk,,6732,9,,0.0,2006
06IN01695,2004820994,X0994,82,X0994,04,2,00,1,00,BLK,000081,687881,1,,,0,3,BLK,5,,222,229,1,B,93,1103,X,R-L,,2.0,BLACK EWE,Blk,,6832,9,,0.0,2006
06IN01696,2004820996,X0996,82,X0996,04,2,00,1,86,e.8,212964,968281,7,,,,B,RN,5,,208,226,1,,93,0919,N,,,2.0,PRODUCTION,CSP,,6854,5,,0.0,2006
06IN01697,2004821001,X1001,82,X1001,04,2,00,1,86,e.6,254664,938481,7,,,,2, 42,1,,194,182,2,,92,0921,N,,,2.0,R.P.,CSP,,7172,2,,0.0,2006
06IN01698,2004821005,X1005,82,X1005,04,1,97,1,97,972,609881,779081,0,,Syr,,1,.,M,,254,281,0,,,,.,,,2.0,WEAK LAMB,Bf,,0,6,,0.045,2006
06IN01699,2004821006,X1006,82,X1006,04,2,97,1,97,972,609881,779081,0,,Syr,,1,Suf,B,,209,225,2,,,,.,17,1,2.0,SLOWtoRISE,Bf,,0,6,,0.045,2006
06IN01700,2004821010,X1010,82,X1010,04,1,97,1,97,971,010900,638281,0,,BRN,,1,.,M,,282,294,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.0,2006
06IN01701,2004821011,X1011,82,X1011,04,1,97,1,97,971,010900,638281,0,,BRN,,1,.,M,,262,279,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.0,2006
06IN01702,2004821018,X1018,82,X1018,04,1,97,1,97,972,609881,791381,0,,Syr,,1,.,M,,270,284,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,X1018,0.099,2006
06IN01703,2004821019,X1019,82,X1019,04,1,97,1,97,972,609881,791381,0,,Syr,,1,.,M,,280,288,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.099,2006
06IN01704,2004821023,X1023,82,X1023,04,2,00,1,86,e.7,263064,984981,7,,,,2, 42,1,,145,162,2,,92,0921,N,,,2.0,,CSP,,7171,1,,0.0,2006
06IN01705,2004821029,X1029,82,X1029,04,2,00,1,83,e.1,000081,941681,7,,,,2, 53,3,,181,205,2,,92,0921,N,,,2.0,,SCP,,7255,5,,0.0,2006
06IN01706,2004821036,X1036,82,X1036,04,2,97,1,97,971,010900,707481,0,,BRN,,B,.,B,,242,251,2,,93,0919,.,,,2.0,BARREN 2yr,Bf,,6778,6,,0.0,2006
06IN01707,2004821054,X1054,82,X1054,04,2,97,1,97,973,784681,896581,0,,BRN,,1,Suf,B,,218,228,2,,,,.,46,1,2.0,NICE LAMB,Bf,,0,6,,0.044,2006
06IN01708,2004821055,X1055,82,X1055,04,1,97,1,97,973,784681,900081,0,,BRN,,1,.,M,,266,290,0,,,,.,,,2.0,,Bf,,0,6,,0.046,2006
06IN01709,2004821058,X1058,82,X1058,04,2,97,1,97,973,784681,910981,0,,BRN,,B,.,B,,227,248,1,,93,0919,.,,,2.0,PRODUCTION,Bf,,6752,6,,0.021,2006
06IN01710,2004821077,X1077,82,X1077,04,2,00,1,86,e.7,263064,072382,7,,,,B,RN,5,,223,233,1,,93,0919,N,,,2.0,PRODUCTION,CSP,,6760,2,,0.0,2006
06IN01711,2004821085,X1085,82,X1085,04,1,97,1,97,972,609881,693181,0,,Syr,,1,.,*,,0,0,0,,53,0110,.,,,2.0,URINARY PROB?,Bf,,0,6,,0.125,2006
06IN01712,2004821110,X1110,82,X1110,04,2,00,1,00,BLK,000081,086609,1,,,0,1,BLK,1,,198,237,3,B,,,X,47,1,2.0,BLACK EWE,Blk,,0,9,,0.0,2006
06IN01713,2004821111,X1111,82,X1111,04,2,00,1,00,BLK,000081,086609,1,,,0,1,BLK,2,,196,219,2,B,,,X,46,1,2.0,BLACK EWE,Blk,,0,9,,0.0,2006
06IN01714,2004821128,X1128,82,X1128,04,2,00,1,86,e.7,263064,975381,7,,,,2, 41,1,,183,199,2,,92,0921,N,,,2.0,"ENTR., PNEU.",CSP,,7165,1,,0.0,2006
06IN01715,2004821140,X1140,82,X1140,04,2,00,1,83,e.1,000081,051282,7,,,,2, 53,3,,219,230,2,,92,0921,N,,,2.0,,SCP,,7258,5,,0.0,2006
06IN01716,2004821166,X1166,82,X1166,04,2,97,1,97,971,010900,714181,0,,BRN,,6,.,*,,0,0,0,,08,0301,.,,,2.0,NICE LAMB,Bf,,0,6,,0.0,2006
06IN01717,2004821167,X1167,82,X1167,04,2,97,1,97,971,0109,714181,0,,BRN,,1,Suf,B,,186,188,2,,,,.,46,1,2.0,NICE LAMB,Bf,,0,6,,0.0,2006
06IN01718,2004821248,X1248,82,X1248,04,2,00,1,86,e.7,263064,018182,7,,,,2, 41,3,,186,197,2,,92,0921,N,,,2.0,,CSP,,7164,5,,0.0,2006
06IN01719,2004821249,X1249,82,X1249,04,2,00,1,86,e.7,263064,018182,7,,,,2, 42,2,,185,181,2,,92,0921,N,,,2.0,PNEU.,CSP,,7169,2,,0.0,2006
06IN01720,2004821263,X1263,82,X1263,04,2,00,1,86,e.6,254664,883381,7,,,,2, 41,1,,219,222,2,,92,0921,N,,,2.0,,CSP,,7167,1,,0.0,2006
06IN01721,2004821267,X1267,82,X1267,04,1,97,1,97,972,609881,791281,0,,Syr,,1,.,M,,241,256,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.099,2006
06IN01722,2004821278,X1278,82,X1278,04,2,97,1,97,972,609881,712081,0,,Syr,,1,Suf,B,,206,219,2,,,,.,18,1,2.0,,Bf,,0,6,,0.056,2006
06IN01723,2004821293,X1293,82,X1293,04,2,00,1,83,e.2,000081,940281,7,,,,B,RN,5,,199,211,1,,93,0919,N,,,2.0,PRODUCTION,SCP,,6835,5,,0.0,2006
06IN01724,2004821310,X1310,82,X1310,04,2,00,1,00,BLK,000081,724781,1,,,0,3,BLK,5,,243,260,1,B,93,1103,X,R-L,,2.0,BLACK EWE,Blk,,6764,9,,0.0,2006
06IN01725,2004821312,X1312,82,X1312,04,2,00,1,83,e.2,000081,955081,7,,,,2, 53,3,,174,196,2,,92,0921,N,,,2.0,PNEU.,SCP,,7261,5,,0.0,2006
06IN01726,2004821373,X1373,82,X1373,04,2,00,1,83,e.2,000081,925081,7,,,,B,RN,5,,225,210,1,,93,0919,N,,,2.0,PRODUCTION,SCP,,6829,5,,0.0,2006
06IN01727,2004821388,X1388,82,X1388,04,2,97,1,97,972,609881,810581,0,,Syr,,1,.,B,,187,201,2,,,,.,06,1,2.0,,Bf,,0,6,,0.057,2006
06IN01728,2004821393,X1393,82,X1393,04,2,97,1,97,972,609881,781481,0,,Syr,,1,Suf,B,,228,232,2,,,,.,19,1,2.0,ENTROPION,Bf,,0,6,,0.092,2006
06IN01729,2004821430,X1430,82,X1430,04,2,97,1,97,972,609881,615481,0,,Syr,,1,Suf,B,,223,229,2,,,,.,47,1,2.0,ENTROPION,Bf,,0,6,,0.092,2006
06IN01730,2004821435,X1435,82,X1435,04,1,97,1,97,972,609881,709881,0,,Syr,,1,.,M,,276,303,0,,,,.,,,2.0,SL.ENTR.,Bf,,0,6,,0.057,2006
06IN01731,2004821436,X1436,82,X1436,04,2,97,1,97,972,609881,709881,0,,Syr,,1,.,B,,199,218,2,,,,.,27,1,2.0,,Bf,,0,6,,0.057,2006
06IN01732,2004821453,X1453,82,X1453,04,1,97,1,97,972,609881,559281,0,,Syr,,7,.,M,,261,285,0,,97,0726,.,,,2.0,,Bf,,0,6,,0.093,2006
06IN01733,2004821473,X1473,82,X1473,04,2,00,1,83,e.0,000081,022682,7,,,,2, 53,3,,185,199,1,,92,0921,N,,,2.0,,SCP,,7256,5,,0.0,2006
06IN01734,2004821498,X1498,82,X1498,04,2,00,1,86,e.8,212964,857981,7,,,,2, 42,2,,187,193,2,,92,0921,N,,,2.0,,CSP,,7174,1,,0.0,2006
06IN01735,2004821523,X1523,82,X1523,04,2,97,1,97,972,609881,398181,0,,Syr,,1,.,B,,194,211,2,,,,.,07,1,2.0,,Bf,,0,6,,0.117,2006
06IN01736,2004821540,X1540,82,X1540,04,1,97,1,97,972,609881,810481,0,,Syr,,1,.,M,,262,283,0,,,,.,,,2.0,"ENTR., PNEU.",Bf,,0,6,,0.057,2006
06IN01737,2004821570,X1570,82,X1570,04,2,00,1,83,e.1,000081,066082,7,,,,2, 53,3,,166,178,1,,92,0921,N,,,2.0,,SCP,,7259,5,,0.0,2006
06IN01738,2004821606,X1606,82,X1606,04,2,00,1,86,e.6,254664,865481,7,,,,2, 42,3,,186,195,1,,92,0921,N,,,2.0,METRITIS TX.,CSP,,7173,4,,0.0,2006
06IN01739,2004821675,X1675,82,X1675,04,1,97,1,97,973,784681,903381,0,,BRN,,1,.,M,,257,280,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.044,2006
06IN01740,2004821692,X1692,82,X1692,04,2,00,1,83,e.0,000081,967381,7,,,,2, 53,H,,174,190,2,,92,0921,N,,,2.0,ABS.LR.FOOT,SCP,,7257,5,,0.0,2006
06IN01741,2004821972,X1972,82,X1972,04,1,97,1,97,97C,609881,702081,0,,Syr,,1,.,M,,256,272,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.045,2006
06IN01742,2004821973,X1973,82,X1973,04,1,97,1,97,97C,609881,702081,0,,Syr,,1,.,M,,240,264,0,,,,.,,,2.0,NICE LAMB,Bf,,0,6,,0.045,2006
06IN01743,2004822064,X2064,82,X2064,04,2,00,1,83,e.1,000081,954681,7,,,,B,RN,3,,237,235,2,,93,0919,N,,,2.0,TOO FAT,SCP,,6781,5,,0.0,2006
06IN01744,1999815388,Z5388,81,Z5388,99,2,97,1,97,971,367781,159981,0,,Syr,,3,.,B,,213,221,3,,93,1103,.,R-L,,7.0,"SW.BAG, LTS",Bf,,381,6,,0.059,2006
06IN01745,1999815592,Z5592,81,Z5592,99,2,97,1,97,972,367981,326481,0,,20,,3,.,B,,198,191,2,,93,1103,.,R-L,,7.0,AGE 7,Bf,,399,6,,0.042,2006
06IN01746,2000816073,Z6073,81,Z6073,00,2,97,1,97,971,367781,477881,0,,Syr,,3,.,B,,223,240,2,,93,1103,.,R-L,,6.0,FIBER BAG,Bf,,463,6,,0.098,2006
06IN01747,2000816227,Z6227,81,Z6227,00,2,97,1,97,971,367781,401481,0,,Syr,,1,Suf,B,,187,211,2,,,,.,47,1,6.0,PAWED LAMB,Bf,,472,6,,0.124,2006
06IN01748,2000816276,Z6276,81,Z6276,00,2,97,1,97,971,367781,475181,0,,Syr,,1,Suf,B,,279,285,4,,,,.,19,1,6.0,SUCK1SIDE,Bf,,462,6,,0.085,2006
06IN01749,2000816373,Z6373,81,Z6373,00,2,97,1,97,971,367781,391181,0,,Syr,,1,Suf,B,,180,197,2,,,,.,47,1,6.0,FAT,Bf,,454,6,,0.084,2006
06IN01750,2000816872,Z6872,81,Z6872,00,2,97,1,97,971,367781,356781,0,,Syr,,1,.,B,,237,230,3,,,,.,29,1,6.0,SW BAG,Bf,,474,6,,0.09,2006
06IN01751,2001816990,Z6990,81,Z6990,01,2,97,1,97,971,0093,406081,0,,DAV,,1,Suf,B,,183,199,2,,,,.,15,1,5.0,LEGGY,Bf,,515,6,,0.0,2006
06IN01752,2001817015,Z7015,81,Z7015,01,2,97,1,97,971,0093,540681,0,,DAV,,1,Suf,B,,228,239,2,,,,.,17,1,5.0,,Bf,,519,6,,0.0,2006
06IN01753,2001817048,Z7048,81,Z7048,01,2,00,1,90,06,079164,078509,1,,,0,3,BLK,2,,173,198,5,B,93,1103,X,R-L,,5.0,"BLK.EWE,R.EYE",Blk,,521,9,,0.009,2006
06IN01754,2001817074,Z7074,81,Z7074,01,2,97,1,97,972,367781,360081,0,,Syr,,1,Suf,B,,219,237,2,,,,.,47,1,5.0,SM.BAG.OK,Bf,,512,6,,0.093,2006
06IN01755,2001817098,Z7098,81,Z7098,01,2,97,1,97,971,0093,395681,0,,DAV,,1,Suf,B,,182,205,2,,,,.,18,1,5.0,NICE,Bf,,529,6,,0.0,2006
06IN01756,2001817120,Z7120,81,Z7120,01,2,97,1,97,971,0093,471881,0,,DAV,,1,Suf,B,,209,220,2,,,,.,11,1,5.0,WEAK,Bf,,526,6,,0.0,2006
06IN01757,2001817134,Z7134,81,Z7134,01,2,97,1,97,972,367781,473881,0,,Syr,,1,.,B,,249,251,2,,,,.,08,1,5.0,ENTR,Bf,,513,6,,0.087,2006
06IN01758,2001817141,Z7141,81,Z7141,01,2,97,1,97,971,0093,538981,0,,DAV,,1,.,B,,230,242,3,,93,1103,.,07,1,5.0,"X, FOOT ABS.",Bf,,7270,6,,0.0,2006
06IN01759,2001817181,Z7181,81,Z7181,01,2,97,1,97,971,0093,395781,0,,DAV,,1,.,B,,217,211,2,,,,.,27,1,5.0,,Bf,,518,6,,0.0,2006
06IN01760,2001817184,Z7184,81,Z7184,01,2,00,1,90,04,094364,814700,1,,,0,1,BLK,1,,187,198,2,B,,,X,47,1,5.0,THIN+SLOW,Blk,,530,9,,0.004,2006
06IN01761,2002817790,Z7790,81,Z7790,02,2,97,1,97,972,0093,475181,0,,DAV,,1,Suf,B,,208,226,2,,,,.,12,1,4.0,,Bf,,559,6,,0.0,2006
06IN01762,2002817793,Z7793,81,Z7793,02,2,97,1,97,971,0109,690581,0,,BRN,,1,Suf,B,,243,241,2,,,,.,46,1,4.0,?UDDERraised1,Bf,,576,6,,0.0,2006
06IN01763,2002817805,Z7805,81,Z7805,02,1,97,1,97,971,0109,636881,0,,BRN,,3,.,M,,272,0,0,,93,0612,.,,,4.0,"X,ABS.SCROTUM",Bf,,587,6,,0.0,2006
06IN01764,2002817814,Z7814,81,Z7814,02,2,97,1,97,972,0093,538981,0,,DAV,,1,Suf,B,,224,220,2,,,,.,15,1,4.0,?UDDERraised1,Bf,,1624,6,,0.0,2006
06IN01765,2002817815,Z7815,81,Z7815,02,1,97,1,97,972,0093,538981,0,,DAV,,3,.,M,,263,280,0,,93,0814,.,,,4.0,NICE,Bf,,595,6,,0.0,2006
06IN01766,2002817823,Z7823,81,Z7823,02,2,97,1,97,972,0093,479881,0,,DAV,,1,.,B,,242,253,2,,,,.,24,1,4.0,,Bf,,562,6,,0.0,2006
06IN01767,2002817833,Z7833,81,Z7833,02,2,97,1,97,971,0109,628681,0,,BRN,,1,.,B,,249,253,2,,,,.,06,1,4.0,FAT,Bf,,572,6,,0.0,2006
06IN01768,2002817844,Z7844,81,Z7844,02,1,97,1,97,972,0093,398181,0,,DAV,,3,.,M,,277,286,0,,93,0814,.,,,4.0,,Bf,,596,6,,0.0,2006
06IN01769,2002817850,Z7850,81,Z7850,02,2,97,1,97,971,0109,607381,0,,BRN,,3,.,B,,219,231,2,,93,1103,.,R-L,,4.0,WEAK TWINS!,Bf,,575,6,,0.0,2006
06IN01770,2002817865,Z7865,81,Z7865,02,1,97,1,97,972,0093,636081,0,,DAV,,3,.,M,,265,282,0,,93,0814,.,,,4.0,,Bf,,6401,6,,0.0,2006
06IN01771,2002817870,Z7870,81,Z7870,02,2,00,1,00,60,000044,086609,1,,,0,6,BLK,*,,0,0,0,B,20,0417,X,,,4.0,DOWN/KETOSIS,Blk,,0,9,,0.0,2006
06IN01772,2002817885,Z7885,81,Z7885,02,1,97,1,97,972,0093,637381,0,,DAV,,3,.,M,,286,292,0,,93,0814,.,,,4.0,71alt,Bf,,6411,6,,0.0,2006
06IN01773,2002817892,Z7892,81,Z7892,02,2,97,1,97,972,0093,615581,0,,DAV,,1,.,B,,244,263,2,,,,.,29,1,4.0,SLOWtoRISE,Bf,,565,6,,0.0,2006
06IN01774,2002817893,Z7893,81,Z7893,02,2,97,1,97,972,0093,615581,0,,DAV,,1,Suf,B,,232,232,2,,,,.,12,1,4.0,TOO FAT,Bf,,560,6,,0.0,2006
06IN01775,2002817912,Z7912,81,Z7912,02,2,97,1,97,972,0093,557481,0,,DAV,,1,Suf,B,,203,219,4,,,,.,13,1,4.0,NICE EWE,Bf,,566,6,,0.0,2006
06IN01776,2002817913,Z7913,81,Z7913,02,2,97,1,97,972,0093,557481,0,,DAV,,1,Suf,B,,207,228,2,,,,.,14,1,4.0,RP,Bf,,563,6,,0.0,2006
06IN01777,2002817916,Z7916,81,Z7916,02,2,00,1,00,60,000044,004000,1,,,0,1,BLK,2,,158,178,2,B,,,X,46,1,4.0,BLACK EWE,Blk,,0,9,,0.0,2006
06IN01778,2002817959,Z7959,81,Z7959,02,2,97,1,97,971,0109,477781,0,,BRN,,1,Suf,B,,197,207,2,,,,.,46,1,4.0,*FIX YTEX TAG,Bf,,573,6,,0.0,2006
06IN01779,2002818027,Z8027,81,Z8027,02,1,97,1,97,971,0109,627681,0,,BRN,,3,.,M,,262,289,0,,93,0814,.,,,4.0,,Bf,,6399,6,,0.0,2006
06IN01780,2002818038,Z8038,81,Z8038,02,1,97,1,97,972,0093,687281,0,,DAV,,3,.,M,,248,261,0,,93,0814,.,,,4.0,Ytex Y2006,Bf,,6414,6,,0.0,2006
06IN01781,2002818105,Z8105,81,Z8105,02,2,97,1,97,971,0109,395681,0,,BRN,,1,Suf,B,,209,226,2,,,,.,46,1,4.0,NICE,Bf,,571,6,,0.0,2006
06IN01782,2002818212,Z8212,81,Z8212,02,2,00,1,07,AI,000011,021609,2,,,,O,OVX,5,,185,185,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01783,2002818234,Z8234,81,Z8234,02,2,00,1,00,AI,000011,607100,2,,,,O,OVX,5,,217,217,1,X,,,X,Ovx,1,4.0,4TEATS,Ovx,,0,1,,0.0,2006
06IN01784,2002818242,Z8242,81,Z8242,02,2,00,1,00,AI,000011,540281,2,,,,O,OVX,5,,180,182,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01785,2002818246,Z8246,81,Z8246,02,2,00,1,07,AI,000011,864100,2,,,,O,OVX,5,,179,183,1,X,,,X,Ovx,1,4.0,"R.P.,wasOPEN",Ovx,,0,1,,0.0,2006
06IN01786,2002818247,Z8247,81,Z8247,02,2,00,1,00,AI,000011,435081,2,,,,O,OVX,5,,185,188,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01787,2002818251,Z8251,81,Z8251,02,2,00,1,00,AI,000011,742600,2,,,,O,OVX,*,,0,0,0,X,01,0315,X,Ovx,1,4.0,,Ovx,,0,2,,0.0,2006
06IN01788,2002818276,Z8276,81,Z8276,02,2,00,1,07,AI,000011,869910,2,,,,O,OVX,5,,164,168,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01789,2002818288,Z8288,81,Z8288,02,2,00,1,00,AI,000011,601300,2,,,,O,OVX,5,,196,193,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01790,2002818295,Z8295,81,Z8295,02,2,00,1,07,AI,000011,857500,2,,,,O,OVX,5,,185,191,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01791,2002818301,Z8301,81,Z8301,02,2,00,1,07,AI,000011,100909,2,,,,O,OVX,5,,207,207,1,X,,,X,Ovx,1,4.0,NICE,Ovx,,0,1,,0.0,2006
06IN01792,2002818308,Z8308,81,Z8308,02,2,00,1,07,AI,000011,112009,2,,,,O,OVX,5,,186,195,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01793,2002818317,Z8317,81,Z8317,02,2,00,1,07,AI,000011,777510,2,,,,O,OVX,5,,205,209,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01794,2002818318,Z8318,81,Z8318,02,2,00,1,07,AI,000011,777510,2,,,,O,OVX,5,,186,190,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01795,2002818328,Z8328,81,Z8328,02,2,00,1,07,AI,000011,113709,2,,,,O,OVX,5,,188,190,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01796,2002818334,Z8334,81,Z8334,02,2,00,1,01,AI,000011,557544,2,,,,O,OVX,5,,197,211,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01797,2002818339,Z8339,81,Z8339,02,2,00,1,00,AI,000011,739500,2,,,,O,OVX,5,,197,200,1,X,,,X,Ovx,1,4.0,4TEATS,Ovx,,0,1,,0.0,2006
06IN01798,2002818368,Z8368,81,Z8368,02,2,00,1,00,AI,000011,559081,2,,,,O,OVX,5,,206,214,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01799,2002818381,Z8381,81,Z8381,02,2,00,1,00,AI,000011,619100,2,,,,O,OVX,5,,206,204,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01800,2002818397,Z8397,81,Z8397,02,2,00,1,07,AI,000011,840710,2,,,,O,OVX,5,,188,183,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01801,2002818399,Z8399,81,Z8399,02,2,00,1,00,AI,000011,405281,2,,,,O,OVX,5,,192,194,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01802,2002818406,Z8406,81,Z8406,02,2,00,1,07,AI,000011,116100,2,,,,O,OVX,5,,210,216,1,X,,,X,Ovx,1,4.0,,Ovx,,0,1,,0.0,2006
06IN01803,2003818579,Z8579,81,Z8579,03,2,00,1,80,52N,000081,459604,7,,,,2, 48,3,,141,160,2,,92,0921,N,,,3.0,,SxP,,7217,5,,0.0,2006
06IN01804,2003818580,Z8580,81,Z8580,03,2,00,1,80,52N,000081,459604,7,,,,3,RN,3,,181,190,5,,93,1103,N,R-L,,3.0,BIG SW.BAG,SxP,,6784,5,,0.0,2006
06IN01805,2003818591,Z8591,81,Z8591,03,2,00,1,80,52N,000081,486704,7,,,,B,RN,3,,180,203,2,,93,0919,N,,,3.0,C-SECTION,SxP,,6841,5,,0.0,2006
06IN01806,2003818592,Z8592,81,Z8592,03,2,00,1,80,52N,000081,486704,7,,,,2, 46,3,,176,189,1,,92,0921,N,,,3.0,,SxP,,7200,5,,0.0,2006
06IN01807,2003818600,Z8600,81,Z8600,03,1,97,1,97,971,0093,477781,0,,DAV,,1,.,M,,283,290,0,,,,.,,,3.0,"ENTR*2, YTEX",Bf,,1226,6,,0.0,2006
06IN01808,2003818623,Z8623,81,Z8623,03,2,00,1,00,BLK,000044,005709,1,,,0,6,BLK,*,,0,0,0,B,19,0422,X,,,3.0,"SW.BAG, DEAD",Blk,,1167,9,,0.0,2006
06IN01809,2003818625,Z8625,81,Z8625,03,1,97,1,97,972,609881,720081,0,,Syr,,1,.,M,,280,288,0,,,,.,17,,3.0,,Bf,,1224,6,Z8625,0.046,2006
06IN01810,2003818630,Z8630,81,Z8630,03,2,00,1,33,51N,000064,449104,7,,,,1,RN,2,,198,181,2,,,,N,46,1,3.0,,CxP,,0,1,,0.0,2006
06IN01811,2003818634,Z8634,81,Z8634,03,2,00,1,01,-2-,730544,216611,0,,,,1,.,2,,139,172,2,,,,X,34,1,3.0,THIN ok,JxR,,0,1,,0.0,2006
06IN01812,2003818654,Z8654,81,Z8654,03,2,00,1,80,52N,000081,563204,7,,,,2, 47,3,,168,187,2,,92,0921,N,,,3.0,,SxP,,7205,5,,0.0,2006
06IN01813,2003818655,Z8655,81,Z8655,03,1,97,1,97,973,715381,789381,0,,Syr,,1,.,M,,286,280,0,,,,.,,,3.0,RF LAME TX.,Bf,,1228,6,,0.082,2006
06IN01814,2003818661,Z8661,81,Z8661,03,2,00,1,80,52N,000081,831004,7,,,,6,RN,*,,0,0,0,,43,0424,N,,,3.0,DRYED 4/21/06,SxP,,0,5,,0.0,2006
06IN01815,2003818686,Z8686,81,Z8686,03,2,00,1,01,-2-,730544,147000,0,,,,1,.,1,,133,167,2,,,,X,36,1,3.0,BIG4HER,JxR,,0,1,,0.0,2006
06IN01816,2003818695,Z8695,81,Z8695,03,2,00,1,33,51N,000064,372904,7,,,,1,RN,1,,134,151,2,,,,N,47,1,3.0,,CxP,,0,1,,0.0,2006
