UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,YRREC
04IN00561,2001048714,A8714,04,A8714,01,2,81,1,30,04,697004,452304,0,,,,1,.,2,,177,176,2,W,,,W,02P,2,3.0,,Flwt,,0,2004
04IN00562,2001048715,A8715,04,A8715,01,1,83,1,30,42,652904,412904,2,,,,3,OSU,*,,0,0,0,,93,0325,W,.,.,3.0,,Flwt,,1281,2004
04IN00563,2001048736,A8736,04,A8736,01,1,82,1,30,21,659904,448104,2,,,,V,OSU,*,,0,0,0,,93,0329,C,ORE,.,3.0,,Ctrl,,1305,2004
04IN00564,2001048747,A8747,04,A8747,01,1,83,1,30,41,682704,288504,0,,,,7,.,M,,264,0,0,,97,0817,W,.,.,3.0,MSG???,Flwt,,0,2004
04IN00565,2001048748,A8748,04,A8748,01,1,83,1,30,41,682704,288504,2,,,,V,OSU,M,,262,0,0,,,,W,X,.,3.0,,Flwt,,1906,2004
04IN00566,2001048751,A8751,04,A8751,01,2,83,1,30,43,632704,576804,0,,,,1,.,2,,160,167,4,W,,,W,03P,2,3.0,ABS.NECK,Flwt,,0,2004
04IN00567,2001048752,A8752,04,A8752,01,2,83,1,30,43,632704,576804,0,,,,1,.,1,,132,138,2,W,04,1010,W,04P,2,3.0,NASAL ASYMMET,Flwt,,0,2004
04IN00568,2001048756,A8756,04,A8756,01,2,82,1,30,23,686304,120504,0,,,,1,.,2,,167,175,2,C,,,C,13P,2,3.0,4TEATS,Ctrl,,0,2004
04IN00569,2001048766,A8766,04,A8766,01,1,83,1,30,41,682704,539804,0,,,,1,.,M,,266,0,0,,,,W,.,.,3.0,LAME 08/04,Flwt,,0,2004
04IN00570,2001048767,A8767,04,A8767,01,2,83,1,30,41,682704,539804,0,,,,1,.,2,,171,176,2,W,,,W,01P,2,3.0,LT SUCK1SIDE,Flwt,,0,2004
04IN00571,2001048770,A8770,04,A8770,01,2,84,1,30,54,691104,593504,0,,,,1,.,2,,150,148,2,E,,,M,07P,2,3.0,,Else,,0,2004
04IN00572,2001048780,A8780,04,A8780,01,2,81,1,30,02,696404,355104,0,,,,1,.,1,,145,148,2,W,,,W,02P,2,3.0,BAD WOOL ok,Flwt,,0,2004
04IN00573,2001048790,A8790,04,A8790,01,2,82,1,30,20,659904,560504,0,,,,1,.,2,,159,149,2,C,,,C,16P,2,3.0,,Ctrl,,0,2004
04IN00574,2001048794,A8794,04,A8794,01,1,84,1,30,52,685304,385404,2,,,,V,OSU,M,,251,0,0,,,,N,X,.,3.0,,Lww,,1884,2004
04IN00575,2001048797,A8797,04,A8797,01,2,84,1,30,56,667204,378904,0,,,,1,.,2,,163,181,5,C,,,C,13P,2,3.0,FLTS,Ctrl,,0,2004
04IN00576,2001048800,A8800,04,A8800,01,1,84,1,30,55,664104,327004,2,,,,3,OSU,*,,0,0,0,,93,0325,N,.,.,3.0,SCUR,Inbr,,1345,2004
04IN00577,2001048801,A8801,04,A8801,01,2,84,1,30,55,664104,327004,0,,,,1,.,2,,195,181,3,E,,,M,07P,2,3.0,,Else,,0,2004
04IN00578,2001048804,A8804,04,A8804,01,2,82,1,30,26,675904,287704,2,,,,O,OVX,5,,201,0,0,X,,,.,OVX,O,3.0,NO MILK?,Ovx,,0,2004
04IN00579,2001048812,A8812,04,A8812,01,2,84,1,30,52,685304,824400,0,,,,1,.,2,,189,192,2,W,,,W,01P,2,3.0,BRITCHY,Flwt,,0,2004
04IN00580,2001048818,A8818,04,A8818,01,2,83,1,30,43,632704,422204,0,,,,6,.,1,,152,0,0,C,05,0723,W,.,.,3.0,,Flwt,,0,2004
04IN00581,2001048828,A8828,04,A8828,01,2,82,1,30,20,659904,409604,0,,,,1,.,5,,103,0,0,W,93,0524,C,.,.,3.0,"THIN,POOR,CLA",Ctrl,,1383,2004
04IN00582,2001048833,A8833,04,A8833,01,2,84,1,30,51,699804,382704,0,,,,U,UTE,1,,126,144,10,X,,,N,UTE,U,3.0,"10 BAG, U",Inbr,,0,2004
04IN00583,2001048839,A8839,04,A8839,01,2,84,1,30,54,691104,205704,0,,,,1,.,2,,180,161,2,E,,,M,05P,2,3.0,HAIRY,Else,,0,2004
04IN00584,2001048844,A8844,04,A8844,01,2,84,1,30,52,685304,278104,0,,,,1,.,1,,172,182,2,C,,,C,12P,2,3.0,THIN,Ctrl,,0,2004
04IN00585,2001048851,A8851,04,A8851,01,2,82,1,30,20,659904,202404,0,,,,1,.,1,,141,165,2,W,,,W,04P,2,3.0,,Flwt,,0,2004
04IN00586,2001048863,A8863,04,A8863,01,2,84,1,30,55,664104,485104,2,,,,O,OVX,5,,191,0,0,X,,,.,OVX,O,3.0,OVX,Ovx,,0,2004
04IN00587,2001048874,A8874,04,A8874,01,2,83,1,30,42,652904,376204,0,,,,1,.,2,,158,162,3,C,,,C,11P,2,3.0,,Ctrl,,0,2004
04IN00588,2001048879,A8879,04,A8879,01,1,84,1,30,52,685304,479804,0,,,,1,.,M,,225,0,0,,,,N,.,.,3.0,,Lww,,0,2004
04IN00590,1998640055,K0055,64,K0055,98,2,62,1,06,06,900163,691163,0,,,,1,.,1,,178,174,2,,,,C,52K,1,6.0,"THIN,BLK.EYE",,,0,2004
04IN00591,1998640065,K0065,64,K0065,98,2,61,1,06,01,890163,713463,0,,,,1,.,1,,205,223,2,,,,R,54K,1,6.0,,,,0,2004
04IN00592,1998640102,K0102,64,K0102,98,2,62,1,06,05,871163,812363,0,,,,1,.,2,,199,172,2,,,,C,53K,1,6.0,,,,0,2004
04IN00593,1998640104,K0104,64,K0104,98,2,60,1,06,06,900163,781663,0,,,,1,.,5,,191,209,1,,,,M,53K,1,6.0,,,,0,2004
04IN00594,1998640118,K0118,64,K0118,98,2,61,1,06,03,874463,818163,0,,,,1,.,2,,210,196,2,,,,R,53K,1,6.0,,,,0,2004
04IN00595,1998640170,K0170,64,K0170,98,2,60,1,06,04,872363,732163,0,,,,3,.,2,,177,166,12,,93,1015,M,.,.,6.0,"12 BAG, X",,,1461,2004
04IN00596,1998640180,K0180,64,K0180,98,2,60,1,06,04,872363,627863,0,,,,1,.,1,,155,177,2,,,,M,54K,1,6.0,"THIN,R.EYE TX",,,0,2004
04IN00597,1998640213,K0213,64,K0213,98,2,62,1,06,01,890163,702263,0,,,,3,.,2,,168,171,2,,93,1015,C,.,.,6.0,HEALTH,,,1456,2004
04IN00598,1998640241,K0241,64,K0241,98,2,60,1,06,06,900163,623863,0,,,,1,.,1,,190,178,2,,,,M,54K,1,6.0,,,,0,2004
04IN00599,1998640251,K0251,64,K0251,98,2,60,1,06,02,862463,606363,0,,,,3,.,H,,205,236,3,,93,1015,M,.,.,6.0,"BIGBAG, FIBER",,,1609,2004
04IN00600,1998640252,K0252,64,K0252,98,2,60,1,06,02,862463,606363,0,,,,1,.,2,,199,192,2,,,,M,51K,1,6.0,FLTS,,,0,2004
04IN00601,1998640275,K0275,64,K0275,98,2,60,1,06,01,890163,713163,0,,,,3,.,H,,181,211,5,,93,1015,M,.,.,6.0,LR LAMINITIS,,,1610,2004
04IN00602,1998640276,K0276,64,K0276,98,2,60,1,06,01,890163,713163,0,,,,3,.,2,,204,219,12,,93,1015,M,.,.,6.0,SW.BAG,,,1488,2004
04IN00603,1998640280,K0280,64,K0280,98,2,61,1,06,06,900163,775563,0,,,,1,.,2,,179,177,2,,,,R,51K,1,6.0,,,,0,2004
04IN00604,1998640297,K0297,64,K0297,98,2,61,1,06,01,890163,738763,0,,,,1,.,2,,192,190,3,,,,R,52K,1,6.0,DYSTOCIA,,,0,2004
04IN00605,1998640361,K0361,64,K0361,98,2,61,1,06,06,900163,801363,0,,,,1,.,2,,256,215,2,,,,R,52K,1,6.0,"THIN,ROUGH",,,0,2004
04IN00606,1998640366,K0366,64,K0366,98,2,60,1,06,06,900163,617263,0,,,,3,.,1,,165,138,2,,93,1015,M,.,.,6.0,"CRIPPLE,OPP?",,,1452,2004
04IN00607,1998640372,K0372,64,K0372,98,2,61,1,06,06,900163,612363,0,,,,1,.,1,,181,191,2,,,,R,51K,1,6.0,,,,0,2004
04IN00608,1998640413,K0413,64,K0413,98,2,62,1,06,02,862463,695563,0,,,,1,.,1,,197,190,3,,,,C,52K,1,6.0,DYSTOCIA,,,0,2004
04IN00609,1998640423,K0423,64,K0423,98,2,60,1,06,06,900163,690063,0,,,,1,.,1,,177,192,2,,,,M,54K,1,6.0,,,,0,2004
04IN00610,1998640431,K0431,64,K0431,98,2,60,1,06,04,872363,726363,0,,,,1,.,5,,214,237,1,,,,M,51K,1,6.0,"RP,DRY,NECROT",,,0,2004
04IN00611,1998640432,K0432,64,K0432,98,2,60,1,06,04,872363,726363,0,,,,3,.,1,,205,189,3,,93,1015,M,.,.,6.0,"CRIPPLE,RR",,,1469,2004
04IN00612,1998640440,K0440,64,K0440,98,2,61,1,06,01,890163,591763,0,,,,1,.,1,,193,205,2,,,,R,52K,1,6.0,FIX Y'TEX'04,,,0,2004
04IN00613,1998640451,K0451,64,K0451,98,2,61,1,06,04,872363,728463,0,,,,6,.,2,,206,0,0,,04,0817,R,.,.,6.0,THIN,,,0,2004
04IN00614,1998640495,K0495,64,K0495,98,2,60,1,06,06,900163,756363,0,,,,1,.,1,,187,186,5,,,,M,51K,1,6.0,SW. BAG,,,0,2004
04IN00615,1998640520,K0520,64,K0520,98,2,62,1,06,02,862463,910763,0,,,,3,.,2,,185,177,2,,93,1015,C,.,.,6.0,CRIPPLE,,,1474,2004
04IN00616,1998640545,K0545,64,K0545,98,2,61,1,06,03,874463,809963,0,,,,1,.,1,,177,187,2,,,,R,54K,1,6.0,ABS.LANCED'04,,,0,2004
04IN00617,1998640550,K0550,64,K0550,98,2,60,1,06,01,890163,477063,0,,,,1,.,1,,203,224,2,,,,M,53K,1,6.0,DYSTOCIA,,,0,2004
04IN00618,1999640619,K0619,64,K0619,99,2,68,1,06,01-,0093,778763,2,,JAR,,O,OVX,5,,237,0,0,X,,,.,OVX,O,5.0,"OVX,BARREN",Ovx,,0,2004
04IN00619,1999640641,K0641,64,K0641,99,2,68,1,06,02-,0131,894163,0,,JAR,,1,.,1,,204,216,9,,,,G,55K,1,5.0,ENTR,,,0,2004
04IN00620,1999640643,K0643,64,K0643,99,2,68,1,06,02-,0131,795563,0,,JAR,,1,.,1,,206,202,2,,,,G,57K,1,5.0,PRETTY,,,0,2004
04IN00621,1999640644,K0644,64,K0644,99,2,68,1,06,03-,968963,783263,0,,,,3,.,5,,188,231,1,,93,1015,G,.,.,5.0,DRY w/WEAKIE,,,1526,2004
04IN00622,1999640655,K0655,64,K0655,99,2,68,1,06,05-,946463,867863,0,,,,1,.,2,,188,200,2,,,,G,57K,1,5.0,,,,0,2004
04IN00623,1999640665,K0665,64,K0665,99,2,68,1,06,03-,968963,594163,0,,,,6,.,*,,0,0,0,,01,0512,G,.,.,5.0,LOW TEATS,,,0,2004
04IN00624,1999640677,K0677,64,K0677,99,2,68,1,06,05-,946463,810763,0,,,,1,.,1,,137,144,2,,,,G,51K,1,5.0,,,,0,2004
04IN00625,1999640697,K0697,64,K0697,99,2,68,1,06,01-,0093,852663,0,,JAR,,1,.,1,,185,200,5,,,,G,57K,1,5.0,,,,0,2004
04IN00626,1999640706,K0706,64,K0706,99,2,68,1,06,02-,0131,806463,0,,JAR,,1,.,5,,209,232,1,,,,G,58K,1,5.0,F2,,,0,2004
04IN00627,1999640711,K0711,64,K0711,99,2,68,1,06,04-,966063,597263,0,,,,1,.,1,,196,175,2,,,,G,56K,1,5.0,,,,0,2004
04IN00628,1999640713,K0713,64,K0713,99,2,68,1,06,05-,946463,726363,0,,,,1,.,2,,189,182,2,,,,G,51K,1,5.0,"PNEU., OPP?",,,0,2004
04IN00629,1999640718,K0718,64,K0718,99,2,68,1,06,02-,0131,690063,0,,JAR,,1,.,2,,237,220,2,,,,G,55K,1,5.0,JARVIS?,,,0,2004
04IN00630,1999640723,K0723,64,K0723,99,2,68,1,06,06-,988463,880863,0,,,,1,.,2,,201,216,2,,,,G,53K,1,5.0,,,,0,2004
04IN00631,1999640764,K0764,64,K0764,99,2,68,1,06,01-,0093,962963,0,,JAR,,1,.,1,,188,206,2,,,,G,55K,1,5.0,ABS.L.HIP,,,0,2004
04IN00632,1999640786,K0786,64,K0786,99,2,68,1,06,04-,966063,752963,0,,,,1,.,1,,196,201,2,,,,G,51K,1,5.0,L.EYE TRT'03,,,0,2004
04IN00633,1999640787,K0787,64,K0787,99,2,68,1,06,04-,966063,752963,0,,,,3,.,1,,201,193,2,,93,1015,G,.,.,5.0,CANCER EYE,,,1509,2004
04IN00634,1999640800,K0800,64,K0800,99,2,68,1,06,06-,988463,803463,0,,,,1,.,1,,149,171,2,,,,G,54K,1,5.0,BIG BAG,,,0,2004
04IN00635,1999640809,K0809,64,K0809,99,2,68,1,06,05-,946463,695563,0,,,,6,.,*,,0,0,0,,10,0109,G,.,.,5.0,DYSTOCIA,,,0,2004
04IN00636,1999640844,K0844,64,K0844,99,2,68,1,06,03-,968963,635463,0,,,,U,UTE,1,,170,188,12,X,,,G,UTE,U,5.0,"12 BAG, U",,,0,2004
04IN00637,1999640848,K0848,64,K0848,99,2,68,1,06,04-,966063,612863,0,,,,1,.,2,,194,199,2,,,,G,51K,1,5.0,SUCK1SIDE,,,0,2004
04IN00638,1999640852,K0852,64,K0852,99,2,68,1,06,06-,988463,977363,0,,,,1,.,1,,164,188,2,,,,G,52K,1,5.0,"ABS.JAW, DRY",,,0,2004
04IN00639,1999640853,K0853,64,K0853,99,2,68,1,06,04-,966063,961563,0,,,,1,.,5,,199,229,1,,,,G,51K,1,5.0,ENTR,,,0,2004
04IN00640,1999640871,K0871,64,K0871,99,2,68,1,06,05-,946463,734863,0,,,,1,.,1,,176,197,2,,,,G,51K,1,5.0,THIN,,,0,2004
04IN00641,1999640930,K0930,64,K0930,99,2,68,1,06,03-,968963,775563,0,,,,3,.,2,,157,154,9,,93,1015,G,.,.,5.0,"RUPTURE, THIN",,,1450,2004
04IN00642,1999640946,K0946,64,K0946,99,2,68,1,06,06-,988463,738763,0,,,,1,.,2,,181,195,2,,,,G,56K,1,5.0,,,,0,2004
04IN00643,1999640971,K0971,64,K0971,99,2,68,1,06,03-,968963,824563,0,,,,1,.,1,,154,170,2,,,,G,53K,1,5.0,,,,0,2004
04IN00644,1999640972,K0972,64,K0972,99,2,68,1,06,03-,968963,824563,0,,,,1,.,2,,188,181,2,,,,G,54K,1,5.0,,,,0,2004
04IN00645,1999640985,K0985,64,K0985,99,2,68,1,06,02-,0131,768663,0,,JAR,,1,.,1,,202,183,2,,,,G,57K,1,5.0,LEGGY,,,0,2004
04IN00646,1999641002,K1002,64,K1002,99,2,68,1,06,02-,0131,704163,0,,JAR,,1,.,2,,167,196,2,,,,G,58K,1,5.0,,,,0,2004
04IN00647,2000641052,K1052,64,K1052,00,2,68,1,06,04-,988463,873563,0,,,,1,.,2,,198,195,2,,,,G,53K,1,4.0,,,,0,2004
04IN00648,2000641062,K1062,64,K1062,00,2,68,1,06,05-,011664,008764,0,,,,1,.,2,,175,180,2,,,,G,52K,1,4.0,,,,0,2004
04IN00649,2000641066,K1066,64,K1066,00,2,68,1,06,03-,0143,025164,0,,JAR,,B,.,5,,180,204,11,,93,0916,G,.,.,4.0,"DRY, CULL",,,1535,2004
04IN00650,2000641070,K1070,64,K1070,00,2,68,1,06,06-,042964,681663,0,,,,1,.,2,,173,178,2,,,,G,53K,1,4.0,,,,0,2004
04IN00651,2000641071,K1071,64,K1071,00,2,68,1,06,06-,042964,681663,0,,,,1,.,2,,162,160,2,,,,G,54K,1,4.0,BIG TAG y2001,,,0,2004
04IN00652,2000641074,K1074,64,K1074,00,2,68,1,06,03-,0143,748263,0,,JAR,,1,.,1,,186,208,5,,,,G,56K,1,4.0,"VLTS, R.P.",,,0,2004
04IN00653,2000641115,K1115,64,K1115,00,2,68,1,06,03-,0143,046264,0,,JAR,,1,.,2,,208,218,2,,,,G,56K,1,4.0,LEGGY,,,0,2004
04IN00654,2000641116,K1116,64,K1116,00,2,68,1,06,06-,042964,819863,0,,,,1,.,1,,239,216,2,,,,G,51K,1,4.0,NICE,,,0,2004
04IN00655,2000641123,K1123,64,K1123,00,2,68,1,06,01-,0093,976963,0,,JAR,,1,.,1,,212,232,2,,,,G,56K,1,4.0,LEGGY,,,0,2004
04IN00656,2000641126,K1126,64,K1126,00,2,68,1,06,06-,042964,779963,0,,,,3,.,1,,238,240,2,,93,1015,G,.,.,4.0,LR FOOT ABS.,,,1446,2004
04IN00657,2000641151,K1151,64,K1151,00,2,68,1,06,03-,0143,715963,0,,JAR,,1,.,1,,211,207,2,,,,G,56K,1,4.0,R.P.,,,0,2004
04IN00658,2000641153,K1153,64,K1153,00,2,68,1,06,04-,988463,899963,0,,,,1,.,*,,0,0,0,,97,0311,G,.,.,4.0,THIN,,,0,2004
04IN00659,2000641154,K1154,64,K1154,00,2,68,1,06,04-,988463,899963,0,,,,1,.,1,,155,198,2,,,,G,54K,1,4.0,"SW.BAG, LTS",,,0,2004
04IN00660,2000641156,K1156,64,K1156,00,2,68,1,06,e10,027964,081264,0,,,,1,.,2,,198,203,2,,,,G,54K,1,4.0,,,,0,2004
04IN00661,2000641159,K1159,64,K1159,00,2,68,1,06,03-,0143,728463,0,,JAR,,1,.,H,,194,202,2,,,,G,56K,1,4.0,"BREECH,HELP",,,0,2004
04IN00662,2000641164,K1164,64,K1164,00,2,68,1,06,05-,011664,956163,0,,,,1,.,2,,187,194,4,,,,G,53K,1,4.0,,,,0,2004
04IN00663,2000641190,K1190,64,K1190,00,2,68,1,06,02-,0131,803463,0,,JAR,,1,.,2,,164,183,2,,,,G,55K,1,4.0,THIN,,,0,2004
04IN00664,2000641196,K1196,64,K1196,00,1,68,1,06,01-,0093,665863,0,,JAR,,1,.,M,,308,0,0,,,,G,.,.,4.0,"BIG, Jarvis",Adg,,0,2004
04IN00665,2000641197,K1197,64,K1197,00,2,68,1,06,06-,042964,968363,0,,,,6,.,2,,185,0,0,,10,0809,G,.,.,4.0,NASAL CANCER,,,0,2004
04IN00666,2000641206,K1206,64,K1206,00,1,68,1,06,04-,988463,778463,2,,US,,3,BHV,*,,0,0,0,,93,0325,G,.,.,4.0,"RCVR<, F2",ADG,,1270,2004
04IN00667,2000641217,K1217,64,K1217,00,2,68,1,06,06-,042964,011864,0,,,,1,.,5,,193,205,1,,,,G,52K,1,4.0,L.EYE OK,,,0,2004
04IN00668,2000641248,K1248,64,K1248,00,2,68,1,06,02-,0131,741263,0,,JAR,,1,.,1,,183,193,5,,,,G,57K,1,4.0,MEAN AS HANDY,,,0,2004
04IN00669,2000641260,K1260,64,K1260,00,2,68,1,06,05-,011664,696463,0,,,,B,.,2,,188,193,2,,93,0916,G,.,.,4.0,UTE.PROLAPSE,,,1463,2004
04IN00670,2000641267,K1267,64,K1267,00,2,68,1,06,02-,0131,029264,0,,JAR,,1,.,1,,197,202,2,,,,G,58K,1,4.0,,,,0,2004
04IN00671,2000641294,K1294,64,K1294,00,2,68,1,06,01-,0093,860163,0,,JAR,,1,.,2,,216,205,2,,,,G,57K,1,4.0,LEGGY,,,0,2004
04IN00672,2000641302,K1302,64,K1302,00,2,68,1,06,01-,0093,028764,0,,JAR,,1,.,1,,165,186,2,,,,G,57K,1,4.0,THIN.OPP?,,,0,2004
04IN00673,2000641305,K1305,64,K1305,00,2,68,1,06,04-,988463,955963,0,,,,1,.,1,,214,215,2,,10,0930,G,58K,1,4.0,NECROTIC DABs,,,0,2004
04IN00674,2000641312,K1312,64,K1312,00,2,68,1,06,e10,027964,064164,0,,,,1,.,2,,169,183,2,,,,G,53K,1,4.0,,,,0,2004
04IN00675,2000641354,K1354,64,K1354,00,2,68,1,06,02-,0131,040564,0,,JAR,,1,.,1,,175,192,4,,,,G,55K,1,4.0,,,,0,2004
04IN00676,2000641355,K1355,64,K1355,00,2,68,1,06,04-,988463,767363,0,,,,1,.,1,,193,221,2,,,,G,52K,1,4.0,,,,0,2004
04IN00677,2000641361,K1361,64,K1361,00,2,00,1,06,03-,0143,037764,1,,JAR,0,1,BLK,1,,182,191,9,B,,,X,ZZZ,1,4.0,"BLACK, R.P.",Blk,,0,2004
04IN00678,2000641407,K1407,64,K1407,00,2,68,1,06,03-,0143,832863,0,,JAR,,1,.,2,,200,187,5,,,,G,56K,1,4.0,,,,0,2004
04IN00679,2000641439,K1439,64,K1439,00,2,68,1,06,06-,042964,038364,0,,,,1,.,1,,211,204,3,,,,G,53K,1,4.0,SW.BAG,,,0,2004
04IN00680,2000641446,K1446,64,K1446,00,2,68,1,06,03-,0143,776763,0,,JAR,,1,.,1,,188,200,2,,,,G,56K,1,4.0,URI '04,,,0,2004
04IN00681,2000641450,K1450,64,K1450,00,1,68,1,06,02-,0131,713163,0,,JAR,,1,.,M,,290,0,0,,,,G,.,.,4.0,"NICE, Jarvis",Adg,,0,2004
04IN00682,2000641468,K1468,64,K1468,00,1,68,1,06,02-,0131,045864,2,,JAR,,V,BHV,*,,0,0,0,,93,0329,G,ORE,.,4.0,JUMPER,LIB,,1335,2004
04IN00683,2000641473,K1473,64,K1473,00,2,CP,1,05,51,928663,856363,2,,CC,,O,OVX,5,,220,0,0,X,,,H,OVX,O,4.0,"OVX, SMALL",Ovx,,0,2004
04IN00684,2001641541,K1541,64,K1541,01,2,68,1,06,01,0093,075664,0,,JAR,,1,.,1,,205,206,9,,,,G,55K,1,3.0,ENTR,Adg,,0,2004
04IN00685,2001641544,K1544,64,K1544,01,2,68,1,06,09,086664,947963,0,,,,1,.,2,,201,210,2,,,,G,53K,1,3.0,,Adg,,0,2004
04IN00686,2001641553,K1553,64,K1553,01,1,68,1,06,02,0131,955063,0,,JAR,,1,.,M,,297,0,0,,,,G,.,.,3.0,"NICE!, Jarvis",Adg,,0,2004
04IN00687,2001641560,K1560,64,K1560,01,2,68,1,06,09,086664,027664,0,,,,1,.,2,,223,198,2,,,,G,54K,1,3.0,"R.P.,FETUS?",Adg,,0,2004
04IN00688,2001641561,K1561,64,K1561,01,2,68,1,06,05,064964,912763,0,,,,1,.,2,,191,190,2,,,,G,58K,1,3.0,,Adg,,0,2004
04IN00689,2001641563,K1563,64,K1563,01,2,68,1,06,05,064964,912763,0,,,,1,.,2,,209,191,3,,,,G,55K,1,3.0,ENTR,Adg,,0,2004
04IN00690,2001641569,K1569,64,K1569,01,2,68,1,06,02,0131,014564,0,,JAR,,B,.,5,,206,235,1,,93,0916,G,.,.,3.0,LOW PROD.,Adg,,1582,2004
04IN00691,2001641595,K1595,64,K1595,01,2,68,1,06,02,0131,838400,0,,JAR,,1,.,1,,166,174,2,,,,G,57K,1,3.0,,Adg,,0,2004
04IN00692,2001641596,K1596,64,K1596,01,1,68,1,06,02,0131,838400,0,,JAR,,3,.,*,,0,0,0,,93,0325,G,.,.,3.0,,Adg,,1274,2004
04IN00693,2001641627,K1627,64,K1627,01,2,68,1,06,01,0093,851763,0,,JAR,,1,.,5,,190,198,1,,,,G,56K,1,3.0,4TEATS,Adg,,0,2004
04IN00694,2001641635,K1635,64,K1635,01,2,68,1,06,06,079164,006109,0,,,,1,.,2,,197,182,2,,,,G,54K,1,3.0,TALL,Adg,,0,2004
04IN00695,2001641640,K1640,64,K1640,01,1,68,1,06,07,090564,044464,0,,US,,6,.,*,,0,0,0,,04,0524,G,.,.,3.0,"NICE,#12BV,F2",Adg,,0,2004
04IN00696,2001641652,K1652,64,K1652,01,2,68,1,06,07,090564,781863,0,,,,1,.,1,,176,187,2,,,,G,51K,1,3.0,,Adg,,0,2004
04IN00697,2001641657,K1657,64,K1657,01,2,68,1,06,01,0093,738763,0,,JAR,,1,.,2,,170,191,3,,,,G,57K,1,3.0,,Adg,,0,2004
04IN00698,2001641659,K1659,64,K1659,01,2,68,1,06,01,0093,738763,0,,JAR,,1,.,1,,160,175,2,,,,G,57K,1,3.0,,Adg,,0,2004
04IN00699,2001641673,K1673,64,K1673,01,1,68,1,06,07,090564,071964,0,,US,,7,.,M,,315,0,0,,97,0817,G,.,.,3.0,"#15BV, MSG???",Adg,,0,2004
04IN00700,2001641679,K1679,64,K1679,01,2,68,1,06,02,0131,084864,0,,JAR,,1,.,2,,189,191,2,,,,G,58K,1,3.0,"LT,L.",Adg,,0,2004
04IN00701,2001641680,K1680,64,K1680,01,2,68,1,06,02,0131,084864,0,,JAR,,3,.,5,,184,198,1,,93,1015,G,.,.,3.0,WEAK,Adg,,1534,2004
04IN00702,2001641683,K1683,64,K1683,01,1,68,1,06,08,071464,027564,0,,US,,1,.,M,,274,0,0,,,,G,.,.,3.0,USA,Adg,,0,2004
04IN00703,2001641701,K1701,64,K1701,01,1,68,1,06,01,0093,024164,0,,JAR,,1,.,M,,295,0,0,,,,G,.,.,3.0,Jarvis,Adg,,0,2004
04IN00704,2001641704,K1704,64,K1704,01,2,68,1,06,08,071464,100264,0,,,,1,.,2,,155,176,2,,,,G,54K,1,3.0,,Adg,,0,2004
04IN00705,2001641720,K1720,64,K1720,01,2,68,1,06,07,090564,967463,0,,,,1,.,1,,219,214,2,,,,G,52K,1,3.0,ASSISTED,Adg,,0,2004
04IN00706,2001641722,K1722,64,K1722,01,2,68,1,06,05,064964,824563,0,,,,1,.,1,,192,194,2,,,,G,58K,1,3.0,,Adg,,0,2004
04IN00707,2001641727,K1727,64,K1727,01,2,68,1,06,02,0131,741263,0,,JAR,,1,.,1,,153,157,2,,,,G,55K,1,3.0,4TEATS,Adg,,0,2004
04IN00708,2001641738,K1738,64,K1738,01,2,68,1,06,08,071464,070664,0,,,,1,.,2,,191,197,2,,,,G,51K,1,3.0,4TEATS,Adg,,0,2004
04IN00709,2001641763,K1763,64,K1763,01,2,68,1,06,06,079164,018064,0,,,,6,.,*,,0,0,0,,76,0321,G,.,.,3.0,WILD,Adg,,0,2004
04IN00710,2001641768,K1768,64,K1768,01,2,68,1,06,09,086664,041364,0,,,,1,.,2,,224,210,2,,,,G,51K,1,3.0,4TEATS,Adg,,0,2004
04IN00711,2001641769,K1769,64,K1769,01,2,68,1,06,04,094364,877163,0,,,,1,.,1,,221,209,2,,,,G,56K,1,3.0,,Adg,,0,2004
04IN00712,2001641783,K1783,64,K1783,01,2,68,1,06,07,090564,007709,0,,,,1,.,1,,203,194,2,,,,G,53K,1,3.0,DYSTOCIA,Adg,,0,2004
04IN00713,2001641788,K1788,64,K1788,01,2,68,1,06,05,064964,071264,0,,,,1,.,1,,183,184,5,,,,G,58K,1,3.0,,Adg,,0,2004
04IN00714,2001641797,K1797,64,K1797,01,2,68,1,06,09,086664,064364,0,,,,1,.,1,,184,195,2,,,,G,52K,1,3.0,"WEAK,SCOURS",Adg,,0,2004
04IN00715,2001641805,K1805,64,K1805,01,2,68,1,06,07,090564,774363,0,,,,1,.,1,,164,185,2,,,,G,54K,1,3.0,SW.BAG,Adg,,0,2004
04IN00716,2001641807,K1807,64,K1807,01,2,68,1,06,07,090564,774363,0,,,,1,.,2,,145,0,0,,97,0915,G,.,.,3.0,THIN & RP,Adg,,0,2004
04IN00717,2001641810,K1810,64,K1810,01,2,68,1,06,05,064964,858000,0,,,,1,.,1,,233,236,2,,,,G,55K,1,3.0,4TEATS,Adg,,0,2004
04IN00718,2001641813,K1813,64,K1813,01,2,68,1,06,07,090564,867863,0,,,,1,.,1,,185,207,2,,,,G,51K,1,3.0,4TEATS,Adg,,0,2004
