UID,ID10,WEANING_DATE,WNWT,HORN,FACE,WNAGE,LEGACY_JSON,MIGRATION_NOTE
50WN01659,1950405779,1950-08-22,82,4,,104,"{""ADG"": ""681"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""07"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""134"", ""L"": ""036"", ""LINBR"": ""18"", ""N"": ""05"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""4"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""104"", ""WNAGE_60"": ""44""}",
50WN01660,1950405781,1950-08-22,52,1,,104,"{""ADG"": ""421"", ""BELLY"": ""07"", ""C"": ""09"", ""C4445"": ""07"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""F"": ""12"", ""IDX"": ""125"", ""L"": ""037"", ""LINBR"": ""26"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""08"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THIGH"": ""6"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""104"", ""WNAGE_60"": ""44""}",
50WN01661,1950405782,1950-08-22,71,3,,104,"{""ADG"": ""594"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""08"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""12"", ""IDX"": ""142"", ""L"": ""035"", ""LINBR"": ""19"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""6"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""104"", ""WNAGE_60"": ""44""}",
50WN01662,1950405783,1950-08-22,47,1,,104,"{""ADG"": ""371"", ""BELLY"": ""05"", ""C"": ""10"", ""C4445"": ""08"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""15"", ""IDX"": ""108"", ""L"": ""033"", ""LINBR"": ""19"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""08"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""8"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""104"", ""WNAGE_60"": ""44""}",
50WN01663,1950405784,1950-08-22,70,3,,103,"{""ADG"": ""583"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""08"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""09"", ""IDX"": ""156"", ""L"": ""036"", ""LINBR"": ""28"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""7"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""103"", ""WNAGE_60"": ""43""}",
50WN01664,1950405785,1950-08-22,72,1,,103,"{""ADG"": ""606"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""10"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""122"", ""L"": ""032"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""5"", ""THSCO"": ""4"", ""TM"": ""4"", ""WNAGE"": ""103"", ""WNAGE_60"": ""43""}",
50WN01665,1950405786,1950-08-22,75,3,,103,"{""ADG"": ""623"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""07"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""10"", ""IDX"": ""147"", ""L"": ""039"", ""LINBR"": ""07"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""6"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""103"", ""WNAGE_60"": ""43""}",
50WN01666,1950405787,1950-08-22,71,1,,102,"{""ADG"": ""588"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""09"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""08"", ""IDX"": ""158"", ""L"": ""045"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""8"", ""THSCO"": ""3"", ""TM"": ""4"", ""WNAGE"": ""102"", ""WNAGE_60"": ""42""}",
50WN01667,1950405788,1950-08-22,46,1,,102,"{""ADG"": ""375"", ""BELLY"": ""09"", ""C"": ""12"", ""C4445"": ""04"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""126"", ""L"": ""035"", ""LINBR"": ""23"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""10"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""6"", ""THSCO"": ""1"", ""TM"": ""1"", ""WNAGE"": ""102"", ""WNAGE_60"": ""42""}",
50WN01668,1950405789,1950-08-22,53,1,,101,"{""ADG"": ""410"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""07"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""13"", ""IDX"": ""108"", ""L"": ""039"", ""LINBR"": ""13"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""4"", ""THSCO"": ""1"", ""TM"": ""1"", ""WNAGE"": ""101"", ""WNAGE_60"": ""41""}",
50WN01669,1950405791,1950-08-22,77,1,,100,"{""ADG"": ""680"", ""BELLY"": ""05"", ""C"": ""05"", ""C4445"": ""09"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""08"", ""IDX"": ""144"", ""L"": ""034"", ""LINBR"": ""18"", ""N"": ""05"", ""SIDE"": ""5"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""8"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""100"", ""WNAGE_60"": ""40""}",
50WN01670,1950405792,1950-08-22,70,1,,100,"{""ADG"": ""592"", ""BELLY"": ""06"", ""C"": ""04"", ""C4445"": ""06"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""114"", ""L"": ""029"", ""LINBR"": ""01"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""5"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""100"", ""WNAGE_60"": ""40""}",
50WN01671,1950405795,1950-08-28,76,4,,106,"{""ADG"": ""632"", ""BELLY"": ""08"", ""C"": ""05"", ""C4445"": ""08"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""137"", ""L"": ""044"", ""LINBR"": ""07"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""6"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""106"", ""WNAGE_60"": ""46""}",
50WN01672,1950405796,1950-08-22,91,1,,99,"{""ADG"": ""772"", ""BELLY"": ""07"", ""C"": ""09"", ""C4445"": ""09"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""13"", ""IDX"": ""152"", ""L"": ""036"", ""LINBR"": ""14"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""5"", ""THSCO"": ""2"", ""TM"": ""1"", ""WNAGE"": ""99"", ""WNAGE_60"": ""39""}",
50WN01673,1950405797,1950-08-22,81,5,,98,"{""ADG"": ""686"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""08"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""09"", ""IDX"": ""161"", ""L"": ""042"", ""LINBR"": ""13"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""8"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""98"", ""WNAGE_60"": ""38""}",
50WN01674,1950405798,1950-08-22,46,1,,98,"{""ADG"": ""376"", ""BELLY"": ""06"", ""C"": ""12"", ""C4445"": ""07"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""12"", ""IDX"": ""123"", ""L"": ""031"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""08"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""5"", ""THSCO"": ""3"", ""TM"": ""4"", ""WNAGE"": ""98"", ""WNAGE_60"": ""38""}",
50WN01675,1950405799,1950-08-22,71,7,,98,"{""ADG"": ""622"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""06"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""37"", ""F"": ""10"", ""IDX"": ""146"", ""L"": ""030"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""07"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""5"", ""THSCO"": ""4"", ""TM"": ""4"", ""WNAGE"": ""98"", ""WNAGE_60"": ""38""}",
50WN01676,1950405800,1950-08-22,75,1,,96,"{""ADG"": ""646"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""05"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""11"", ""IDX"": ""143"", ""L"": ""035"", ""LINBR"": ""12"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""6"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""96"", ""WNAGE_60"": ""36""}",
50WN01677,1950405802,1950-08-22,66,1,,95,"{""ADG"": ""611"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""08"", ""IDX"": ""141"", ""L"": ""034"", ""LINBR"": ""02"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""6"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""95"", ""WNAGE_60"": ""35""}",
50WN01678,1950405803,1950-08-22,55,1,,95,"{""ADG"": ""499"", ""BELLY"": ""07"", ""C"": ""09"", ""C4445"": ""06"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""130"", ""L"": ""038"", ""LINBR"": ""15"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""7"", ""THSCO"": ""2"", ""TM"": ""1"", ""WNAGE"": ""95"", ""WNAGE_60"": ""35""}",
50WN01679,1950405804,1950-08-22,72,1,,96,"{""ADG"": ""631"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""06"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""IDX"": ""133"", ""L"": ""033"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""5"", ""THSCO"": ""3"", ""TM"": ""4"", ""WNAGE"": ""96"", ""WNAGE_60"": ""36""}",
50WN01680,1950405806,1950-08-22,70,3,,94,"{""ADG"": ""615"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""07"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""13"", ""IDX"": ""119"", ""L"": ""033"", ""LINBR"": ""12"", ""N"": ""04"", ""SIDE"": ""5"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""7"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""94"", ""WNAGE_60"": ""34""}",
50WN01681,1950405807,1950-08-22,64,1,,93,"{""ADG"": ""563"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""06"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""F"": ""12"", ""IDX"": ""130"", ""L"": ""031"", ""LINBR"": ""08"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""07"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THIGH"": ""4"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""93"", ""WNAGE_60"": ""33""}",
50WN01682,1950405808,1950-08-22,63,1,,93,"{""ADG"": ""553"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""05"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""CULLFOR"": ""35"", ""F"": ""12"", ""IDX"": ""130"", ""L"": ""036"", ""LINBR"": ""08"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""06"", ""TBR50"": ""4"", ""TBRE"": ""3"", ""THIGH"": ""5"", ""THSCO"": ""1"", ""TM"": ""1"", ""WNAGE"": ""93"", ""WNAGE_60"": ""33""}",
50WN01683,1950405809,1950-08-22,54,1,,93,"{""ADG"": ""480"", ""BELLY"": ""06"", ""C"": ""10"", ""C4445"": ""08"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""11"", ""IDX"": ""124"", ""L"": ""030"", ""LINBR"": ""00"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""09"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""4"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""93"", ""WNAGE_60"": ""33""}",
50WN01684,1950481687,1950-08-15,52,1,,133,"{""ADG"": ""332"", ""BELLY"": ""06"", ""C"": ""11"", ""C4445"": ""05"", ""C5758"": ""09"", ""CADAM_25"": ""5"", ""CTBR"": ""3"", ""CULLFOR"": ""50"", ""F"": ""07"", ""HAIR"": ""2"", ""IDX"": ""132"", ""L"": ""030"", ""N"": ""03"", ""T"": ""08"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""8"", ""WNAGE"": ""133"", ""WNAGE_60"": ""73"", ""WOOL"": ""3""}",
50WN01685,1950481689,1950-08-15,103,5,,130,"{""ADG"": ""688"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""12"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""17"", ""F"": ""09"", ""HAIR"": ""2"", ""IDX"": ""151"", ""L"": ""040"", ""N"": ""06"", ""SIDE"": ""3"", ""T"": ""03"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""130"", ""WNAGE_60"": ""70"", ""WOOL"": ""2""}",
50WN01686,1950481690,1950-08-15,73,1,,129,"{""ADG"": ""502"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""09"", ""C5758"": ""13"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""115"", ""L"": ""049"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""129"", ""WNAGE_60"": ""69"", ""WOOL"": ""3""}",
50WN01687,1950481692,1950-08-15,75,1,,127,"{""ADG"": ""520"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""10"", ""C5758"": ""15"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""15"", ""HAIR"": ""3"", ""IDX"": ""111"", ""L"": ""043"", ""N"": ""03"", ""T"": ""03"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""3""}",
50WN01688,1950481693,1950-08-15,93,4,,127,"{""ADG"": ""636"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""08"", ""C5758"": ""15"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""17"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""165"", ""L"": ""045"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""127"", ""WNAGE_60"": ""67"", ""WOOL"": ""3""}",
50WN01689,1950481694,1950-08-15,58,1,,126,"{""ADG"": ""398"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""16"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""138"", ""L"": ""039"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""8"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""3""}",
50WN01690,1950481695,1950-08-15,69,1,,126,"{""ADG"": ""484"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""16"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""1"", ""IDX"": ""116"", ""L"": ""031"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""8"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN01691,1950481696,1950-08-15,95,5,,126,"{""ADG"": ""652"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""16"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""17"", ""F"": ""13"", ""HAIR"": ""1"", ""IDX"": ""135"", ""L"": ""038"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""126"", ""WNAGE_60"": ""66"", ""WOOL"": ""2""}",
50WN01692,1950481697,1950-08-15,86,1,,121,"{""ADG"": ""607"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""08"", ""C5758"": ""21"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""119"", ""L"": ""044"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""3""}",
50WN01693,1950481698,1950-08-15,83,4,,121,"{""ADG"": ""580"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""08"", ""C5758"": ""21"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""17"", ""F"": ""10"", ""HAIR"": ""1"", ""IDX"": ""140"", ""L"": ""035"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""2""}",
50WN01694,1950481700,1950-08-15,74,4,,119,"{""ADG"": ""534"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""23"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""17"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""112"", ""L"": ""032"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""07"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""8"", ""WNAGE"": ""119"", ""WNAGE_60"": ""59"", ""WOOL"": ""2""}",
50WN01695,1950481701,1950-08-15,58,1,,119,"{""ADG"": ""408"", ""BELLY"": ""07"", ""C"": ""11"", ""C4445"": ""06"", ""C5758"": ""23"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""114"", ""L"": ""031"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""07"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""TM"": ""8"", ""WNAGE"": ""119"", ""WNAGE_60"": ""59"", ""WOOL"": ""2""}",
50WN01696,1950481702,1950-08-15,75,2,,118,"{""ADG"": ""551"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""11"", ""C5758"": ""24"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""17"", ""F"": ""09"", ""HAIR"": ""2"", ""IDX"": ""143"", ""L"": ""037"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""118"", ""WNAGE_60"": ""58"", ""WOOL"": ""3""}",
50WN01697,1950481704,1950-08-15,80,1,,117,"{""ADG"": ""598"", ""BELLY"": ""06"", ""C"": ""04"", ""C4445"": ""07"", ""C5758"": ""25"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""139"", ""L"": ""047"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""117"", ""WNAGE_60"": ""57"", ""WOOL"": ""3""}",
50WN01698,1950481705,1950-08-15,88,1,,116,"{""ADG"": ""640"", ""BELLY"": ""08"", ""C"": ""05"", ""C4445"": ""07"", ""C5758"": ""26"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""05"", ""HAIR"": ""3"", ""IDX"": ""175"", ""L"": ""047"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""8"", ""WNAGE"": ""116"", ""WNAGE_60"": ""56"", ""WOOL"": ""3""}",
50WN01699,1950481706,1950-08-22,79,5,,121,"{""ADG"": ""569"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""09"", ""C5758"": ""21"", ""C5960"": ""00"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""11"", ""HAIR"": ""2"", ""IDX"": ""138"", ""L"": ""031"", ""LINBR"": ""00"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""05"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""8"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""2""}",
50WN01700,1950481707,1950-08-22,68,5,,121,"{""ADG"": ""483"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""10"", ""C5758"": ""21"", ""C5960"": ""00"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""108"", ""L"": ""035"", ""LINBR"": ""00"", ""N"": ""05"", ""SIDE"": ""2"", ""T"": ""09"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""5"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""3""}",
50WN01701,1950481708,1950-08-22,86,5,,121,"{""ADG"": ""625"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""21"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""2"", ""CULLFOR"": ""17"", ""F"": ""09"", ""HAIR"": ""3"", ""IDX"": ""162"", ""L"": ""045"", ""N"": ""03"", ""SIDE"": ""7"", ""T"": ""05"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THSCO"": ""4"", ""TM"": ""8"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""3""}",
50WN01702,1950481709,1950-08-22,70,3,,121,"{""ADG"": ""502"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""10"", ""C5758"": ""21"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""2"", ""CULLFOR"": ""76"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""120"", ""L"": ""033"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""8"", ""THSCO"": ""5"", ""TM"": ""8"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""3""}",
50WN01703,1950481710,1950-08-22,72,1,,120,"{""ADG"": ""525"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""22"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""2"", ""CULLFOR"": ""51"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""148"", ""L"": ""029"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""05"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""7"", ""THSCO"": ""3"", ""TM"": ""8"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""3""}",
50WN01704,1950481711,1950-08-22,77,4,,120,"{""ADG"": ""565"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""11"", ""C5758"": ""22"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""2"", ""CULLFOR"": ""17"", ""F"": ""07"", ""HAIR"": ""2"", ""IDX"": ""158"", ""L"": ""037"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""04"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""8"", ""THSCO"": ""3"", ""TM"": ""8"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""3""}",
50WN01705,1950481712,1950-08-22,79,6,,119,"{""ADG"": ""585"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""23"", ""C5960"": ""00"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""98"", ""L"": ""034"", ""LINBR"": ""06"", ""N"": ""06"", ""SIDE"": ""5"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""6"", ""THSCO"": ""2"", ""TM"": ""1"", ""WNAGE"": ""119"", ""WNAGE_60"": ""59"", ""WOOL"": ""2""}",
50WN01706,1950481713,1950-08-22,96,7,,119,"{""ADG"": ""696"", ""BELLY"": ""07"", ""C"": ""05"", ""C4445"": ""10"", ""C5758"": ""23"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""37"", ""F"": ""08"", ""HAIR"": ""3"", ""IDX"": ""162"", ""L"": ""039"", ""N"": ""03"", ""SIDE"": ""6"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""8"", ""THSCO"": ""3"", ""TM"": ""8"", ""WNAGE"": ""119"", ""WNAGE_60"": ""59"", ""WOOL"": ""4""}",
50WN01707,1950481714,1950-08-22,98,1,,118,"{""ADG"": ""719"", ""BELLY"": ""06"", ""C"": ""05"", ""C4445"": ""07"", ""C5758"": ""24"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""153"", ""L"": ""038"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""7"", ""THSCO"": ""3"", ""TM"": ""8"", ""WNAGE"": ""118"", ""WNAGE_60"": ""58"", ""WOOL"": ""3""}",
