UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,ADAM,AGE,STMD,BGRP,RGRP,GRP,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
93LA02354,93,S1456,10,18,  5,S1497,10,20,2.0,07,2,7,,,0428,118,8,2,3,10.2,1,1,S4006,10,18,07,,0,,,,,,,,31C,W,2,0,0,0,0,1,1,1.0,92,1,0,0,3,1993-04-28,0.031
93LA02355,93,S1458,10,18, 22,S0423,10,20,2.0,07,1,0,,R,0412,102,5,3,1,12.8,1,1,S3530,10,18,07,,0,,,,,,,,,W,1,0,1,1,1,1,1,1.0,108,1,79,182,1,1993-04-12,0.05
93LA02356,93,S1459,10,18,208,02008,00,20,2.0,07,A,0,2,?,0529,0,,,,0.0,,,,,00,08,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02357,93,S1459,10,18,208,00000,97,20,2.0,07,A,0,2,?,0529,149,5,3,2,15.7,5,1,Z2841,81,00,10,,0,,,,,,,,,Y,1,2,1,1,1,1,1,1.0,96,1,37,182,1,1993-05-29,0.0
93LA02358,93,S1462,10,18,TXL,06059,00,20,2.0,07,A,0,1,T,0414,104,5,3,2,12.0,1,3,S4137,10,00,09,,0,,,,LAMBEDONRANGE,TXLBORN-RANGE,,,,B,1,0,1,1,1,1,1,1.0,79,1,60,183,2,1993-04-14,0.0
93LA02359,93,S1467,10,18,  1,S1750,10,20,2.0,07,2,7,,,0416,106,2,2,,0.0,,,,,18,07,0,0,,,,DRY93,,,,34A,B,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-16,0.0
93LA02360,93,S1467,10,18,  1,S1750,10,20,2.0,07,2,7,,,0416,106,2,2,,0.0,,,,,18,07,0,0,,,,,,,,34A,B,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-16,0.0
93LA02361,93,S1470,10,18, 12,K5571,63,20,2.0,07,1,0,,K,0323,82,0,1,,0.0,,,,,00,04,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-23,0.0
93LA02362,93,S1481,10,18, 41,06139,TX,20,2.0,42,1,0,,,0414,104,5,3,3,12.6,1,1,S3591,10,18,43,,0,,,,,ENTR,,,,W,1,0,1,1,1,1,1,1.0,94,1,69,182,1,1993-04-14,0.0
93LA02363,93,S1482,10,18, 42,01958,TX,20,2.0,42,1,0,,,0418,108,8,3,2,10.5,1,1,S3736,10,18,43,,0,,,,,,,,,H,1,0,1,1,2,1,1,1.0,87,1,64,182,1,1993-04-18,0.0
93LA02364,93,S1482,10,18, 42,01958,TX,20,2.0,42,1,0,,,0418,108,8,3,1,9.0,1,1,S3737,10,18,43,6,109,71,,,,,,,,H,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-18,0.0
93LA02365,93,S1485,10,18, 41,06139,TX,20,2.0,42,1,0,,?,0501,0,,,,0.0,,,,,,43,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02366,93,S1485,10,18, 41,00000,97,20,2.0,42,1,0,,?,0501,121,5,4,3,10.0,5,1,Z2691,81,00,10,6,121,37,A007504,+,,WEAK,,,,B,1,2,1,1,1,1,0,0.5,0,,0,0,,1993-05-01,0.0
93LA02367,93,S1491,10,18, 32,01360,00,20,2.0,07,1,0,,D,,0,,,,0.0,,,,,00,08,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02368,93,S1493,10,18,  2,S1677,10,20,2.0,07,2,7,,,0430,120,8,4,3,10.4,1,1,S4040,10,18,07,,0,,,,,,,,32C,N,1,0,1,1,2,1,1,1.0,83,1,0,0,3,1993-04-30,0.044
93LA02369,93,S1493,10,18,  2,S1677,10,20,2.0,07,2,7,,,0430,120,8,4,3,9.6,1,1,S4041,10,18,07,,0,,,,,,,,32C,N,2,0,0,0,0,1,1,1.0,85,1,0,0,3,1993-04-30,0.044
93LA02370,93,S1499,10,18, 42,01958,TX,20,2.0,42,1,0,,,0418,108,5,2,2,11.2,1,1,S3773,10,18,43,,0,,,,,HAIRY,,,,Y,1,0,1,1,1,1,1,1.0,89,1,66,182,1,1993-04-18,0.0
93LA02371,93,S1500,10,18, 41,06139,TX,20,2.0,42,1,0,,,0410,100,7,3,3,7.8,1,1,S3473,10,18,43,,0,,,,,WEAK,,,,Y,1,0,1,1,2,1,1,1.0,75,1,56,182,1,1993-04-10,0.0
93LA02372,93,S1500,10,18, 41,06139,TX,20,2.0,42,1,0,,,0410,100,7,3,2,8.3,1,1,,,18,43,1,0,,,,,,,,,Y,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-10,0.0
93LA02373,93,S1511,10,18, 23,S0721,10,20,2.0,07,1,0,,R,0323,82,0,1,,0.0,,,,,18,07,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-23,0.0
93LA02374,93,S1513,10,18, 35,00290,00,20,2.0,07,1,0,,H,0409,99,8,1,1,12.8,1,1,S3465,10,00,08,,0,,,,THIN93,,,,,Y,1,0,1,1,2,1,1,1.0,95,1,75,182,1,1993-04-09,0.0
93LA02375,93,S1513,10,18, 35,00290,00,20,2.0,07,1,0,,H,0409,99,8,1,2,9.2,1,1,S3466,10,00,08,6,120,41,L486403,-,,,,,,Y,2,0,0,0,0,1,0,0.0,0,0,0,0,,1993-04-09,0.0
93LA02376,93,S1516,10,18, 36,02009,00,20,2.0,07,1,0,,?,0330,89,8,3,3,8.4,1,1,Z2266,81,00,08,,0,,,,,"ENTR, MISC...",,,,N,1,0,1,1,2,1,1,1.0,73,1,63,182,1,1993-03-30,0.0
93LA02377,93,S1516,10,18, 36,02009,00,20,2.0,07,1,0,,?,0330,89,8,3,3,8.2,1,1,Z2267,81,00,08,,0,,,,,MISC...,,,,N,2,0,0,0,0,1,1,1.0,62,1,50,182,1,1993-03-30,0.0
93LA02378,93,S1518,10,18, 13,K5407,63,20,2.0,07,1,0,,K,,0,,,,0.0,,,,,00,04,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02379,93,S1521,10,18,TXL,06059,00,20,2.0,07,A,0,1,T,0321,80,0,1,,0.0,,,,,00,09,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-21,0.0
93LA02380,93,S1522,10,18, 33,08888,00,20,2.0,07,1,0,,D,,0,,,,0.0,,,,,00,08,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02381,93,S1528,10,18,  3,S1273,10,20,2.0,07,2,7,,,0429,119,5,3,3,12.6,1,1,S4016,10,18,07,,0,,,,,,,,35A,Y,1,0,1,1,1,1,1,1.0,106,1,0,0,3,1993-04-29,0.025
93LA02382,93,S1530,10,18, 24,S1840,10,20,2.0,07,1,0,,R,0416,106,8,3,2,7.5,1,1,S3679,10,18,07,,0,,,,HID.TEATS,GAUNT,,,,W,1,0,1,1,2,1,1,1.0,78,1,54,183,2,1993-04-16,0.039
93LA02383,93,S1530,10,18, 24,S1840,10,20,2.0,07,1,0,,R,0416,106,8,3,2,6.9,1,1,S3680,10,18,07,6,106,44,,,,,,,,W,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-16,0.039
93LA02384,93,S1531,10,18,  4,S0975,10,20,2.0,07,2,7,,,0509,129,8,3,2,10.7,1,1,S4217,10,18,07,,0,,,,,,,,33,Y,1,0,1,1,2,1,1,1.0,71,1,0,0,3,1993-05-09,0.04
93LA02385,93,S1531,10,18,  4,S0975,10,20,2.0,07,2,7,,,0509,129,8,3,2,10.3,1,1,S4218,10,18,07,,0,,,,,,,,33,Y,2,0,0,0,0,1,1,1.0,68,1,0,0,3,1993-05-09,0.04
93LA02386,93,S1532,10,18, 37,02010,00,20,2.0,07,1,0,,H,0510,130,8,4,2,9.6,1,1,S4226,10,00,08,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,72,1,39,182,1,1993-05-10,0.0
93LA02387,93,S1532,10,18, 37,02010,00,20,2.0,07,1,0,,H,0510,130,8,4,2,10.5,1,1,S4227,10,00,08,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,83,1,41,182,1,1993-05-10,0.0
93LA02388,93,S1533,10,18, 14,K5165,63,20,2.0,07,1,0,,K,0326,85,2,1,,0.0,,,,,00,04,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA02389,93,S1533,10,18, 14,K5165,63,20,2.0,07,1,0,,K,0326,85,2,1,,0.0,,,,,00,04,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA02390,93,S1538,10,18, 34,00079,00,20,2.0,07,1,0,,D,0415,105,8,3,2,10.8,1,1,S3659,10,00,08,,0,,,,,,,,,W,1,0,1,1,2,1,1,1.0,90,1,63,182,1,1993-04-15,0.0
93LA02391,93,S1538,10,18, 34,00079,00,20,2.0,07,1,0,,D,0415,105,8,3,2,10.6,1,1,S3660,10,00,08,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,82,1,59,182,1,1993-04-15,0.0
93LA02392,93,S1551,10,18, 42,01958,TX,20,2.0,42,1,0,,,0418,108,5,3,2,11.0,1,1,S3755,10,18,43,,0,,,,FLTS,,,,,B,1,0,1,1,1,1,1,1.0,87,1,62,182,1,1993-04-18,0.0
93LA02393,93,S1556,10,18, 21,S1524,10,20,2.0,07,1,0,,R,0409,99,5,3,1,12.4,1,1,S3460,10,18,07,,0,,,,,,,,,N,1,0,1,1,1,1,1,1.0,106,1,81,182,1,1993-04-09,0.017
93LA02394,93,S1562,10,18,  5,S1497,10,20,2.0,07,2,7,,,0508,128,5,4,3,12.8,1,1,S4195,10,18,07,,0,,,,,,,,34A,B,1,0,1,1,1,1,1,1.0,96,1,0,0,3,1993-05-08,0.019
93LA02395,93,S1571,10,18, 41,06139,TX,20,2.0,42,1,0,,?,0504,0,,,,0.0,,,,,,43,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02396,93,S1571,10,18, 41,00000,97,20,2.0,42,1,0,,?,0504,124,8,2,2,9.3,5,1,Z2701,81,00,10,,0,,,,,,,,,B,1,2,1,1,2,1,1,1.0,79,1,43,183,2,1993-05-04,0.0
93LA02397,93,S1571,10,18, 41,00000,97,20,2.0,42,1,0,,?,0504,124,8,2,3,6.3,5,1,Z2702,81,00,10,,0,,,,,,,,,B,2,2,0,0,0,1,1,1.0,69,1,36,183,2,1993-05-04,0.0
93LA02398,93,S1573,10,18,TXL,06006,00,20,2.0,07,A,0,1,T,0322,81,0,1,,0.0,,,,,00,09,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-22,0.0
93LA02399,93,S1575,10,18, 42,01958,TX,20,2.0,07,1,7,S,,0404,94,2,1,,0.0,,,,,18,07,0,0,,,,,,,,SPG,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-04,0.0
93LA02400,93,S1575,10,18, 42,01958,TX,20,2.0,07,1,7,S,,0404,94,2,1,,0.0,,,,,18,07,0,0,,,,,,,,SPG,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-04,0.0
93LA02401,93,S1579,10,18, 41,06139,TX,20,2.0,42,1,0,,,0418,108,5,2,2,10.4,1,1,S3744,10,18,43,,0,,,,,,,,,B,1,0,1,1,1,1,1,1.0,78,1,54,182,1,1993-04-18,0.0
93LA02402,93,S1589,10,18,208,02008,00,20,2.0,07,A,0,3,H,0317,76,2,1,,0.0,,,,,00,08,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-17,0.0
93LA02403,93,S1589,10,18,208,02008,00,20,2.0,07,A,0,3,H,0317,76,2,1,,0.0,,,,,00,08,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-17,0.0
93LA02404,93,S1590,10,18,338,00338,00,20,2.0,07,A,0,2,?,0520,0,,,,0.0,,,,,00,08,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02405,93,S1590,10,18,338,00000,03,20,2.0,07,A,0,2,?,0520,140,8,4,2,9.0,1,1,Z2809,81,00,31,,0,,,,,MISC PXR?,,,,Y,1,2,1,1,2,1,1,1.0,81,1,32,183,2,1993-05-20,0.0
93LA02406,93,S1590,10,18,338,00000,97,20,2.0,07,A,0,2,?,0520,140,8,4,2,11.8,5,1,Z2810,81,00,10,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,84,1,37,183,2,1993-05-20,0.0
93LA02407,93,S1600,10,18,  1,S1750,10,20,2.0,07,2,7,,,,0,,,,0.0,,,,,18,07,,0,,,,,,,,29A,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02408,93,S1607,10,18, 11,K5511,63,20,2.0,07,1,0,,K,0418,108,8,2,2,10.5,1,1,S3761,10,00,04,,0,,,,,,,,,H,1,0,1,1,2,1,1,1.0,92,1,66,182,1,1993-04-18,0.0
93LA02409,93,S1607,10,18, 11,K5511,63,20,2.0,07,1,0,,K,0418,108,8,2,1,9.5,1,1,S3762,10,00,04,,0,,,,,,,,,H,2,0,0,0,0,1,1,1.0,82,1,54,182,1,1993-04-18,0.0
93LA02410,93,S1611,10,18, 31,00287,00,20,2.0,07,1,0,,D,0414,104,5,3,2,13.1,1,2,S3612,10,00,08,,0,,,,,4TEATS,,,,B,1,0,1,1,1,1,1,1.0,90,1,71,182,1,1993-04-14,0.0
93LA02411,93,S1613,10,18, 42,01958,TX,20,2.0,42,1,0,,,0406,96,5,2,3,9.5,1,1,S3433,10,18,43,,0,,,,,,,,,N,1,0,1,1,1,1,1,1.0,81,1,63,182,1,1993-04-06,0.0
93LA02412,93,S1614,10,18, 41,06139,TX,20,2.0,42,1,0,,,0412,102,8,2,3,8.8,1,1,S3520,10,18,43,,0,,,,,ENTR,,,,B,1,0,1,1,2,1,1,1.0,80,1,60,182,1,1993-04-12,0.0
93LA02413,93,S1614,10,18, 41,06139,TX,20,2.0,42,1,0,,,0412,102,8,2,1,8.6,1,3,S3521,10,18,43,,0,,,,,,,,,B,2,0,0,0,0,1,1,1.0,67,1,50,182,1,1993-04-12,0.0
93LA02414,93,S1621,10,18, 23,S0721,10,20,2.0,07,1,0,,R,0416,106,8,3,1,8.9,1,1,S3687,10,18,07,,0,,,,,,,,,B,1,0,1,1,2,1,1,1.0,92,1,65,182,1,1993-04-16,0.015
93LA02415,93,S1621,10,18, 23,S0721,10,20,2.0,07,1,0,,R,0416,106,8,3,2,7.1,1,1,S3688,10,18,07,6,107,67,,,,WEAK!,,,,B,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-16,0.015
93LA02416,93,S1622,10,18, 35,00290,00,20,2.0,07,1,0,,H,0413,103,8,3,2,8.5,1,1,S3557,10,00,08,,0,,,,,4TEATS,,,,Y,1,0,1,1,2,1,1,1.0,81,1,54,182,1,1993-04-13,0.0
93LA02417,93,S1622,10,18, 35,00290,00,20,2.0,07,1,0,,H,0413,103,8,3,2,8.5,1,1,S3558,10,00,08,,0,,,,,4TEATS,,,,Y,2,0,0,0,0,1,1,1.0,82,1,60,182,1,1993-04-13,0.0
93LA02418,93,S1630,10,18, 42,01958,TX,20,2.0,42,1,0,,,,0,,,,0.0,,,,,18,43,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02419,93,S1632,10,18,  2,S1677,10,20,2.0,07,2,7,,,0509,129,8,3,3,9.3,1,1,S4212,10,18,07,,0,,,,,,,,30B,N,1,0,1,1,2,1,1,1.0,76,1,0,0,3,1993-05-09,0.031
93LA02420,93,S1632,10,18,  2,S1677,10,20,2.0,07,2,7,,,0509,129,8,3,3,9.2,1,1,S4213,10,18,07,,0,,,,,,,,30B,N,2,0,0,0,0,1,1,1.0,76,1,0,0,3,1993-05-09,0.031
93LA02421,93,S1637,10,18,TXL,00290,00,20,2.0,07,A,0,1,H,0504,124,5,3,1,12.5,1,1,S4135,10,00,08,,0,,,,,,,,,N,1,0,1,1,1,1,1,1.0,107,1,58,183,2,1993-05-04,0.0
93LA02422,93,S1640,10,18, 12,K5571,63,20,2.0,07,1,0,,K,0420,110,5,1,1,13.6,1,1,S3806,10,00,04,,0,,,,,,,,,B,1,0,1,1,1,1,1,1.0,102,1,72,182,1,1993-04-20,0.0
93LA02423,93,S1641,10,18, 32,01360,00,20,2.0,07,1,0,,D,0408,98,5,3,2,11.0,1,1,S3449,10,00,08,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,83,1,71,182,1,1993-04-08,0.0
93LA02424,93,S1643,10,18, 22,S0423,10,20,2.0,07,1,0,,R,0405,95,4,1,1,8.2,1,1,,,18,07,1,0,,,,,,,,,N,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-05,0.0
93LA02425,93,S1643,10,18, 22,S0423,10,20,2.0,07,1,0,,R,0405,95,4,1,2,6.3,1,1,,,18,07,1,0,,,,,,,,,N,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-05,0.0
93LA02426,93,S1645,10,18, 36,02009,00,20,2.0,07,1,0,,?,0518,0,,,,0.0,,,,,00,08,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02427,93,S1645,10,18, 36,00000,97,20,2.0,07,1,0,,?,0518,138,8,3,3,12.5,5,2,Z2777,81,00,10,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,80,1,39,183,2,1993-05-18,0.0
93LA02428,93,S1645,10,18, 36,00000,97,20,2.0,07,1,0,,?,0518,138,8,3,2,10.8,5,2,Z2778,81,00,10,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,67,1,33,183,2,1993-05-18,0.0
93LA02429,93,S1652,10,18, 37,02010,00,20,2.0,07,1,0,,H,0414,104,5,3,1,14.0,1,1,S3609,10,00,08,,0,,,,,,,,,K,1,0,1,1,1,1,1,1.0,94,1,67,182,1,1993-04-14,0.0
93LA02430,93,S1657,10,18,  3,S1273,10,20,2.0,07,2,7,,,0419,109,4,3,2,10.0,1,1,S3785,10,18,07,1,109,44,,,,,,,35A,W,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-19,0.05
93LA02431,93,S1657,10,18,  3,S1273,10,20,2.0,07,2,7,,,0419,109,4,3,1,9.5,1,1,S3786,10,18,07,1,109,44,K687063,+,,,,,35A,W,2,0,0,0,0,0,0,0.5,0,,0,0,,1993-04-19,0.05
93LA02432,93,S1659,10,18, 41,06139,TX,20,2.0,42,1,0,,,0425,115,5,4,2,9.6,1,1,S3932,10,18,43,6,119,19,L995503,+,,,,,,R,1,0,1,1,1,1,0,0.5,0,,0,0,,1993-04-25,0.0
93LA02433,93,S1664,10,18, 13,K5407,63,20,2.0,07,1,0,,K,0422,112,8,4,2,10.7,1,1,S3860,10,00,04,,0,,S248410,-,,,,,,B,1,0,1,1,2,1,1,0.5,72,0,50,183,2,1993-04-22,0.0
93LA02434,93,S1664,10,18, 13,K5407,63,20,2.0,07,1,0,,K,0422,112,8,4,1,12.6,1,1,S3861,10,00,04,,0,,,,,,,,,B,2,0,0,0,0,1,1,1.0,86,1,61,183,2,1993-04-22,0.0
93LA02435,93,S1667,10,18,TXL,06012,00,20,2.0,07,A,0,1,T,0321,80,2,1,,0.0,,,,,00,09,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-21,0.0
93LA02436,93,S1667,10,18,TXL,06012,00,20,2.0,07,A,0,1,T,0321,80,2,1,,0.0,,,,,00,09,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-21,0.0
93LA02437,93,S1684,10,18, 41,06139,TX,20,2.0,07,1,7,S,,0419,109,5,3,2,11.2,1,1,S3800,10,18,07,,0,,,,,ENTR,,,SPG,Y,1,0,1,1,1,1,1,1.0,86,,0,0,3,1993-04-19,0.0
93LA02438,93,S1688,10,18,  4,S0975,10,20,2.0,07,2,7,,,0427,117,5,2,3,13.2,1,1,S3984,10,18,07,,0,,,,,"ENTR,WRINKLES",,,34D,W,1,0,1,1,1,1,1,1.0,90,1,0,0,3,1993-04-27,0.03
93LA02439,93,S1690,10,18, 33,08888,00,20,2.0,07,1,0,,D,0412,102,8,3,2,11.5,1,1,S3524,10,00,08,,0,,,,,,,,,B,1,0,1,1,2,1,1,1.0,88,1,65,182,1,1993-04-12,0.0
93LA02440,93,S1690,10,18, 33,08888,00,20,2.0,07,1,0,,D,0412,102,8,3,1,8.8,1,1,S3525,10,00,08,7,183,97,,,,,,,,B,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-12,0.0
93LA02441,93,S1692,10,18,  5,S1497,10,20,2.0,07,2,7,,,0427,117,5,3,2,11.1,1,1,S4002,10,18,07,,0,,S399810,+,,4TEATS,,,32C,Y,1,0,1,1,1,1,1,1.5,83,1,0,0,3,1993-04-27,0.044
93LA02442,93,S1705,10,18, 24,S1840,10,20,2.0,07,1,0,,R,0503,123,8,3,1,11.2,1,1,S4102,10,18,07,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,90,1,50,183,2,1993-05-03,0.038
93LA02443,93,S1705,10,18, 24,S1840,10,20,2.0,07,1,0,,R,0503,123,8,3,2,10.0,1,1,S4103,10,18,07,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,75,1,44,183,2,1993-05-03,0.038
93LA02444,93,S1709,10,18, 42,01958,TX,20,2.0,07,1,7,S,,0324,83,0,1,,0.0,,,,,18,07,0,0,,,,,,,,SPG,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-24,0.0
93LA02445,93,S1711,10,18, 41,06139,TX,20,2.0,07,1,7,S,,,0,,,,0.0,,,,,18,07,,0,,,,,,,,SPG,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA02446,93,S1712,10,18,  1,S1750,10,20,2.0,07,2,7,,,0428,118,5,2,2,9.2,1,1,S4011,10,18,07,,0,,,,,,,,32A,Y,1,0,1,1,1,1,1,1.0,91,1,0,0,3,1993-04-28,0.03
93LA02447,93,S1720,10,18,  2,S1677,10,20,2.0,07,2,7,,,0423,113,8,4,3,11.0,1,1,S3883,10,18,07,,0,,,,,,,,33,R,1,0,1,1,2,1,1,1.0,87,1,0,0,3,1993-04-23,0.025
93LA02448,93,S1720,10,18,  2,S1677,10,20,2.0,07,2,7,,,0423,113,8,4,3,11.4,1,1,S3884,10,18,07,,0,,,,,,,,33,R,2,0,0,0,0,1,1,1.0,81,1,0,0,3,1993-04-23,0.025
93LA02449,93,S1725,10,18, 14,K5165,63,20,2.0,07,1,0,,K,0324,83,0,1,,0.0,,,,,00,04,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-24,0.0
93LA02450,93,S1728,10,18,  3,S1273,10,20,2.0,07,2,7,,,0509,129,5,3,2,12.0,1,1,S4211,10,18,07,,0,,,,,,,,33,N,1,0,1,1,1,1,1,1.0,105,1,0,0,3,1993-05-09,0.037
93LA02451,93,S1731,10,18, 41,06139,TX,20,2.0,07,1,7,S,,0429,119,5,2,2,9.0,1,1,S4026,10,18,07,,0,,,,,4TEATS,,,SPG,Y,1,0,1,1,1,1,1,1.0,86,,0,0,3,1993-04-29,0.0
93LA02452,93,S1735,10,18, 42,01958,TX,20,2.0,42,1,0,,,0413,103,8,2,1,11.5,1,1,S3547,10,18,43,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,97,1,67,182,1,1993-04-13,0.0
93LA02453,93,S1735,10,18, 42,01958,TX,20,2.0,42,1,0,,,0413,103,8,2,2,9.7,1,1,S3548,10,18,43,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,73,1,56,182,1,1993-04-13,0.0
93LA02454,93,S1738,10,18, 34,00079,00,20,2.0,07,1,0,,D,0424,114,5,4,1,13.8,1,1,S3923,10,00,08,,0,,,,,,,,,W,1,0,1,1,1,1,1,1.0,117,1,77,183,2,1993-04-24,0.0
93LA02455,93,S1740,10,18,  4,S0975,10,20,2.0,07,2,7,,,0508,128,8,4,2,11.2,1,1,S4196,10,18,07,,0,,,,,,,,34B,B,1,0,1,1,2,1,1,1.0,66,1,0,0,3,1993-05-08,0.03
93LA02456,93,S1740,10,18,  4,S0975,10,20,2.0,07,2,7,,,0508,128,8,4,2,12.3,1,1,S4197,10,18,07,,0,,,,,,,,34B,B,2,0,0,0,0,1,1,1.0,60,1,0,0,3,1993-05-08,0.03
93LA02457,93,S1742,10,18, 42,01958,TX,20,2.0,07,1,7,S,,0318,77,2,1,,0.0,,,,,18,07,0,0,,,,,,,,SPG,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-18,0.0
93LA02458,93,S1742,10,18, 42,01958,TX,20,2.0,07,1,7,S,,0318,77,2,1,,0.0,,,,,18,07,0,0,,,,,,,,SPG,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-18,0.0
93LA02459,93,S1747,10,18, 41,06139,TX,20,2.0,42,1,0,,,0422,112,8,3,3,9.2,1,2,S3845,10,18,43,,0,,L977203,+,,HAIRY,,,,H,1,0,1,1,2,1,1,1.5,88,1,57,183,2,1993-04-22,0.0
93LA02460,93,S1747,10,18, 41,06139,TX,20,2.0,42,1,0,,,0422,112,8,3,2,7.9,1,1,S3846,10,18,43,,0,,L736803,-,,,,,,H,2,0,0,0,0,1,1,0.5,78,0,52,183,2,1993-04-22,0.0
93LA02461,93,S1749,10,18, 42,01958,TX,20,2.0,42,1,0,,,0326,85,2,1,,0.0,,,,,18,43,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA02462,93,S1749,10,18, 42,01958,TX,20,2.0,42,1,0,,,0326,85,2,1,,0.0,,,,,18,43,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-26,0.0
93LA02463,93,S1755,10,18, 21,S1524,10,20,2.0,07,1,0,,R,0416,106,5,3,1,13.8,1,1,S3675,10,18,07,,0,,,,,,,,,N,1,0,1,1,1,1,1,1.0,98,1,65,182,1,1993-04-16,0.089
93LA02464,93,S1757,10,18,TXL,06059,00,20,2.0,07,A,0,1,T,0412,102,5,3,2,14.5,1,3,S3507,10,00,09,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,103,1,78,182,1,1993-04-12,0.0
93LA02465,93,S1770,10,18,208,02008,00,20,2.0,07,A,0,2,H,0414,104,5,3,1,11.7,1,1,S3619,10,00,08,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,111,1,84,182,1,1993-04-14,0.0
93LA02466,93,S1774,10,18, 35,00290,00,20,2.0,07,1,0,,H,0411,101,4,3,1,9.5,1,1,,,00,08,1,0,,,,DYSTOCIA '93,,,,,B,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-11,0.0
93LA02467,93,S1774,10,18, 35,00290,00,20,2.0,07,1,0,,H,0411,101,4,3,2,9.5,1,1,,,00,08,1,0,,,,,,,,,B,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-11,0.0
93LA02468,93,S1775,10,18,  5,S1497,10,20,2.0,07,2,7,,,0430,120,5,3,2,11.8,1,1,S4051,10,18,07,,0,,,,"X,UTERINE PRO",,,,30B,B,1,0,1,1,1,1,1,1.0,99,1,0,0,3,1993-04-30,0.044
