UID,YR,SEX,LAMB,LB1,LINE,BPEN,DAM,DBRD,DB1,INBRL,CODE,ADAM,TRT,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,INBRD,FONO,FOPU,TRT2,DB2,LBRD,SIRE,SBRD,Y1,WNWT,LNDAM,TM,Y4,CODE2,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,DATEBN,STMD
72LA03111,72,1,3987,6,72,953,7781,61,6,,4,60,,1,06,,1,113,5,4,117,4,,6,,397562,+,,1,62,1265,62,1,0,72,3,1,,1,1,14.2,5,,,1,1972-04-22,06
72LA03112,72,2,3272,6,78,781,7788,61,6,,4,60,,1,06,,1,100,5,,0,5,,,,325062,+,,1,62,1900,62,1,61,78,6,1,,1,1,10.0,15,,,1,1972-04-09,06
72LA03113,72,1,3746,6,72,863,7792,61,6,,4,60,,1,06,,2,108,8,,0,4,,,,,,,1,62,1442,62,1,61,72,3,1,,1,2,12.2,10,,,1,1972-04-17,06
72LA03114,72,1,3747,6,72,863,7792,61,6,,4,60,,1,06,,1,108,8,,0,4,,,,,,,1,62,1442,62,0,69,72,3,1,,0,0,12.2,10,,,2,1972-04-17,06
72LA03115,72,2,4029,6,70,700,7809,61,6,,4,60,,1,06,,1,114,5,2,0,4,,,,,,,1,62,1249,62,1,84,70,2,1,,1,1,14.6,10,,,1,1972-04-23,06
72LA03116,72,1,3388,6,77,770,7816,61,6,,4,60,,1,06,,1,102,8,4,0,4,,,,,,,1,62,1529,62,1,60,77,6,1,,1,2,11.4,10,,,1,1972-04-11,06
72LA03117,72,2,3389,6,77,770,7816,61,6,,4,60,,1,06,,2,102,8,4,0,4,,,,,,,1,62,1529,62,0,74,77,6,1,,0,0,10.6,10,,,2,1972-04-11,06
72LA03118,72,2,3938,6,76,761,7817,61,6,,4,60,,1,06,,1,112,8,2,0,3,,,,,,,1,62,1082,62,1,58,76,6,1,,1,2,9.8,10,,,1,1972-04-21,06
72LA03119,72,1,3939,6,76,761,7817,61,6,,4,60,,1,06,,1,112,8,2,0,3,,6,,,,,1,62,1082,62,0,0,76,6,1,,0,0,10.4,0,,,2,1972-04-21,06
72LA03120,72,1,3232,6,76,761,7820,61,6,,4,60,,1,06,,1,99,8,2,0,4,,,,,,,1,62,1082,62,1,87,76,6,1,,1,2,11.6,10,,,1,1972-04-08,06
72LA03121,72,2,3233,6,76,761,7820,61,6,,4,60,,1,06,,1,99,8,2,116,4,,6,,,,,1,62,1082,62,0,0,76,6,1,,0,0,11.0,0,,,2,1972-04-08,06
72LA03122,72,2,3908,6,73,730,7829,61,6,,4,60,,1,06,,1,111,5,4,0,5,,,,,,,1,62,2476,62,1,93,73,6,1,,1,1,12.6,10,,,1,1972-04-20,06
72LA03123,72,2,3512,6,73,732,7834,61,6,,4,60,,1,06,,1,104,8,4,119,3,,6,,,,,1,62,2821,62,1,0,73,6,1,,1,2,11.0,0,,,1,1972-04-13,06
72LA03124,72,1,3513,6,73,732,7834,61,6,,4,60,,1,06,,1,104,8,4,0,4,,,,,&,,1,62,2821,62,0,71,73,6,1,,0,0,10.2,5,,,2,1972-04-13,06
72LA03125,72,2,3699,6,74,740,7838,61,6,,4,60,,1,06,,1,108,5,4,0,5,,,,,,,1,62,1281,62,1,95,74,6,1,,1,1,13.4,10,,,1,1972-04-17,06
72LA03126,72,1,3437,6,74,741,7849,61,6,,4,60,,1,06,,1,103,8,4,0,4,,,,,,,1,62,2378,62,1,72,74,6,1,,1,2,11.0,10,,,1,1972-04-12,06
72LA03127,72,1,3438,6,74,741,7849,61,6,,4,60,,1,06,,1,103,8,4,0,4,,,,,,,1,62,2378,62,0,89,74,6,1,,0,0,10.4,10,,,2,1972-04-12,06
72LA03128,72,2,3269,6,76,762,7867,61,6,,4,60,,1,06,,1,100,5,4,0,4,,,,,,,1,62,1572,62,1,81,76,6,1,,1,1,10.8,10,,,1,1972-04-09,06
72LA03129,72,2,3660,6,77,771,7870,61,6,,4,60,,1,06,,1,107,8,2,0,3,,,,,,,1,62,1222,62,1,63,77,6,1,,1,2,10.0,10,,,1,1972-04-16,06
72LA03130,72,1,3661,6,77,771,7870,61,6,,4,60,,1,06,,1,107,8,2,0,3,,,,,,,1,62,1222,62,0,47,77,6,1,,0,0,10.2,10,,,2,1972-04-16,06
72LA03131,72,,,0,76,760,7876,61,6,,4,60,,,06,,,60,,2,0,,,,,,,,1,62,1431,62,0,0,76,6,0,,0,0,0.0,0,,,1,1972-02-29,06
72LA03132,72,1,3861,6,72,963,7880,61,6,,4,60,,1,06,,1,110,5,,0,4,,,,,,,1,62,2001,62,1,89,72,3,1,,1,1,11.6,10,,,1,1972-04-19,06
72LA03133,72,2,3216,6,76,762,7891,61,6,,4,60,,1,06,,1,99,5,2,0,4,,,,,,,1,62,1572,62,1,87,76,6,1,,1,1,12.2,10,,,1,1972-04-08,06
72LA03134,72,2,4155,6,78,781,7897,61,6,,4,60,,1,06,,1,120,5,4,0,3,,6,,,,,1,62,1900,62,1,0,78,6,1,,1,1,10.2,0,,,1,1972-04-29,06
72LA03135,72,2,3888,6,72,873,7905,61,6,,4,60,,1,06,,1,111,5,2,0,4,,,,,,,1,62,2022,62,1,84,72,3,1,,1,1,12.0,10,,,1,1972-04-20,06
72LA03136,72,1,3778,6,77,770,7908,61,6,,4,60,,1,06,,1,109,8,4,133,3,,6,,,,,1,62,1529,62,1,0,77,6,1,,1,2,13.4,0,,,1,1972-04-18,06
72LA03137,72,2,3779,6,77,770,7908,61,6,,4,60,,1,06,,1,109,8,4,0,3,,,,330310,-,,1,62,1529,62,0,78,77,6,1,,0,0,10.0,5,,,2,1972-04-18,06
72LA03138,72,1,3731,6,76,760,7916,61,6,,4,60,,1,06,,1,108,8,2,0,4,,,,,,,1,62,1431,62,1,89,76,6,1,,1,2,8.4,10,,,1,1972-04-17,06
72LA03139,72,2,3732,6,76,760,7916,61,6,,4,60,,1,06,,1,108,8,2,0,4,,,,,,,1,62,1431,62,0,51,76,6,1,,0,0,8.2,10,,,2,1972-04-17,06
72LA03140,72,2,3401,6,10,103,7948,61,6,35,4,60,,1,06,,1,102,5,,0,3,04,6,31,,,,1,62,1024,62,1,0,10,1,1,,1,1,13.0,0,,7,1,1972-04-11,06
72LA03141,72,1,3151,6,10,103,7949,61,6,35,4,60,,1,06,,1,95,8,,0,4,,,31,,,,1,62,1024,62,1,67,10,1,1,,1,2,11.4,10,,6,1,1972-04-04,06
72LA03142,72,1,3152,6,10,103,7949,61,6,35,4,60,,1,06,,1,95,8,,124,4,,6,31,,&,,1,62,1024,62,0,0,10,1,1,,0,0,7.0,0,02,6,2,1972-04-04,06
72LA03143,72,,,0,73,731,7955,61,6,,4,60,,,06,,,115,,4,0,,,,,,,,1,62,2198,62,1,0,73,6,0,,0,0,0.0,0,,,1,1972-04-24,06
72LA03144,72,2,3945,6,78,782,7956,61,6,,4,60,,1,06,,1,112,5,2,145,3,,6,,,,,1,62,1728,62,1,0,78,6,1,,1,1,11.2,0,,,1,1972-04-21,06
72LA03145,72,2,3306,6,02,023,7962,61,6,27,4,60,,1,06,,1,101,8,,0,3,,,22,,,,1,62,1050,62,1,73,02,1,1,,1,2,9.8,10,,6,1,1972-04-10,06
72LA03146,72,2,3307,6,02,023,7962,61,6,27,4,60,,1,06,,1,101,8,,0,3,,,22,,,,1,62,1050,62,0,67,02,1,1,,0,0,9.0,10,,6,2,1972-04-10,06
72LA03147,72,1,3874,6,72,973,7972,61,6,,4,60,,2,06,,1,111,8,2,0,4,,,,,,,1,62,1184,62,1,60,72,3,1,,1,2,11.0,10,,,1,1972-04-20,06
72LA03148,72,1,3875,6,72,973,7972,61,6,,4,60,,2,06,,1,111,8,2,0,4,,6,,,,,1,62,1184,62,0,0,72,3,1,,0,0,11.4,0,,,2,1972-04-20,06
72LA03149,72,,,0,77,772,7993,61,6,,4,60,,,06,,,110,,2,0,,,,,,,,1,62,1374,62,0,0,77,6,0,,0,0,0.0,0,,,1,1972-04-19,06
72LA03150,72,2,3275,6,78,782,7998,61,6,,4,60,,1,06,,1,100,8,4,0,2,,,,,,,1,62,1728,62,1,54,78,6,1,,1,2,9.0,10,,,1,1972-04-09,06
72LA03151,72,1,3276,6,78,782,7998,61,6,,4,60,,1,06,,1,100,8,4,150,2,,6,,,&,,1,62,1728,62,0,0,78,6,1,,0,0,10.2,0,,,2,1972-04-09,06
72LA03152,72,1,4000,6,73,732,8002,61,6,,4,60,,1,06,,1,113,5,4,0,4,,,,,,,1,62,2821,62,1,68,73,6,1,,1,1,11.8,10,,,1,1972-04-22,06
72LA03153,72,,,0,70,701,8016,61,6,,4,60,,,06,,,115,,4,0,,,,,,,,1,62,1977,62,1,0,70,2,0,,0,0,0.0,0,,,1,1972-04-24,06
72LA03154,72,1,3675,6,76,761,8023,61,6,,4,60,,1,06,,1,107,5,4,112,5,12,6,,,,,1,62,1082,62,1,0,76,6,1,,1,1,10.0,0,,,1,1972-04-16,06
72LA03155,72,2,3981,6,76,761,8025,61,6,,4,60,,2,06,,3,113,8,,0,4,12,,,,,,1,62,1082,62,1,69,76,6,1,,1,2,10.0,10,,,1,1972-04-22,06
72LA03156,72,1,3982,6,76,761,8025,61,6,,4,60,,1,06,,1,113,8,,0,4,,,,,,,1,62,1082,62,0,73,76,6,1,,0,0,10.0,10,,,2,1972-04-22,06
72LA03157,72,2,3447,6,70,702,8027,61,6,,4,60,,1,06,,1,103,8,2,0,4,,,,,,,1,62,1218,62,1,63,70,2,1,,1,2,10.2,10,,,1,1972-04-12,06
72LA03158,72,2,3448,6,70,702,8027,61,6,,4,60,,1,06,,1,103,8,2,0,4,,,,,,,1,62,1218,62,0,74,70,2,1,,0,0,9.8,10,,,2,1972-04-12,06
72LA03159,72,1,3855,6,75,750,8028,61,6,,4,60,,1,06,,2,110,8,2,144,4,,6,,,,,1,62,1747,62,1,0,75,6,1,,1,2,9.4,0,,,1,1972-04-19,06
72LA03160,72,2,3856,6,75,750,8028,61,6,,4,60,,1,06,,1,110,8,2,0,4,,,,,,,1,62,1747,62,0,77,75,6,1,,0,0,7.4,10,,,2,1972-04-19,06
72LA03161,72,2,3327,6,76,760,8036,61,6,,4,60,,3,06,,1,101,8,4,0,5,,,,,,,1,62,1431,62,1,67,76,6,1,,1,2,10.4,10,,,1,1972-04-10,06
72LA03162,72,2,3328,6,76,760,8036,61,6,,4,60,,2,06,,1,101,8,4,0,5,,,,,,,1,62,1431,62,0,59,76,6,1,,0,0,10.4,10,,,2,1972-04-10,06
72LA03163,72,1,3806,6,74,740,8037,61,6,,4,60,,3,06,,1,109,8,2,0,3,,,,203562,-,,1,62,1281,62,1,76,74,6,1,,1,2,12.0,5,,,1,1972-04-18,06
72LA03164,72,2,3807,6,74,740,8037,61,6,,4,60,,1,06,,1,109,8,2,0,3,04,,,,,,1,62,1281,62,0,92,74,6,1,,0,0,11.6,10,,,2,1972-04-18,06
72LA03165,72,1,3780,6,77,771,8039,61,6,,4,60,,1,06,,1,109,5,4,0,2,,,,,,,1,62,1222,62,1,113,77,6,1,,1,1,14.4,10,,,1,1972-04-18,06
72LA03166,72,2,3376,6,77,772,8050,61,6,,4,60,,1,06,,1,102,8,4,0,5,,,,,,,1,62,1374,62,1,81,77,6,1,,1,2,10.6,10,,,1,1972-04-11,06
72LA03167,72,1,3377,6,77,772,8050,61,6,,4,60,,1,06,,1,102,8,4,0,5,,,,,,,1,62,1374,62,0,67,77,6,1,,0,0,11.0,10,,,2,1972-04-11,06
72LA03168,72,,,0,75,751,8054,61,6,,4,60,,,06,,,115,,2,0,,,,,,,,1,62,1479,62,1,0,75,6,0,,0,0,0.0,0,,,1,1972-04-24,06
72LA03169,72,2,3153,6,02,023,8056,61,6,28,4,60,,1,06,,1,95,5,,0,4,,,28,,,,1,62,1050,62,1,58,02,1,1,,1,1,11.2,10,,6,1,1972-04-04,06
72LA03170,72,1,3321,6,74,741,8062,61,6,,4,60,,1,06,,1,101,8,2,0,5,,,,,,,1,62,2378,62,1,86,74,6,1,,1,2,11.0,10,,,1,1972-04-10,06
72LA03171,72,2,3322,6,74,741,8062,61,6,,4,60,,1,06,,1,101,8,2,0,5,,,,,,,1,62,2378,62,0,62,74,6,1,,0,0,8.2,10,,,2,1972-04-10,06
72LA03172,72,1,3762,6,70,701,8063,61,6,,4,60,,1,06,,1,109,5,2,0,3,,,,,,,1,62,1977,62,1,75,70,2,1,,1,1,12.2,10,,,1,1972-04-18,06
72LA03173,72,2,3869,6,10,103,8064,61,6,38,4,60,,2,06,,1,111,8,,0,5,,,32,,,,1,62,1024,62,1,77,10,1,1,,1,2,10.0,10,,7,1,1972-04-20,06
72LA03174,72,1,3870,6,10,103,8064,61,6,38,4,60,,1,06,,1,111,8,,116,5,,6,32,,,,1,62,1024,62,0,0,10,1,1,,0,0,11.6,0,,7,2,1972-04-20,06
72LA03175,72,2,3553,6,02,023,8066,61,6,29,4,60,,2,06,,1,105,5,,0,3,,,33,,,,1,62,1050,62,1,71,02,1,1,,1,1,9.4,10,,6,1,1972-04-14,06
72LA03176,72,2,3976,6,77,770,8070,61,6,,4,60,,1,06,,1,113,5,4,0,4,,,,,,,1,62,1529,62,1,88,77,6,1,,1,1,12.2,10,,,1,1972-04-22,06
72LA03177,72,2,3919,6,78,780,8077,61,6,,4,60,,1,06,,1,112,5,2,0,4,,,,,,,1,62,1191,62,1,88,78,6,1,,1,1,11.6,10,,,1,1972-04-21,06
72LA03178,72,1,3443,6,76,760,8082,61,6,,4,60,,1,06,,1,103,8,4,0,4,,,,,,,1,62,1431,62,1,88,76,6,1,,1,2,11.0,10,,,1,1972-04-12,06
72LA03179,72,2,3444,6,76,760,8082,61,6,,4,60,,1,06,,1,103,8,4,106,4,,6,,,,,1,62,1431,62,0,0,76,6,1,,0,0,9.4,0,,,2,1972-04-12,06
72LA03180,72,1,4194,6,78,782,8084,61,6,,4,60,,1,06,,1,129,5,2,0,2,,,,,,,1,62,1728,62,1,72,78,6,1,,1,1,10.2,10,,,1,1972-05-08,06
72LA03181,72,2,3192,6,77,770,8090,61,6,,4,60,,1,06,,1,98,8,2,0,3,,,,,,,1,62,1529,62,1,89,77,6,1,,1,2,10.6,10,,,1,1972-04-07,06
72LA03182,72,1,3193,6,77,770,8090,61,6,,4,60,,1,06,,1,98,8,2,0,3,,,,,,,1,62,1529,62,0,81,77,6,1,,0,0,9.8,10,,,2,1972-04-07,06
72LA03183,72,2,3147,6,03,033,8092,61,6,34,4,60,,1,06,,1,94,5,,0,4,,,32,,,,1,62,1361,62,1,92,03,1,1,,1,1,11.0,10,,6,1,1972-04-03,06
72LA03184,72,1,4208,6,75,750,8097,61,6,,4,60,,1,06,,1,133,8,2,0,4,,,,,,,1,62,1747,62,1,60,75,6,1,,1,2,10.8,10,,,1,1972-05-12,06
72LA03185,72,2,4209,6,75,750,8097,61,6,,4,60,,1,06,,1,133,8,2,0,4,,,,,,,1,62,1747,62,0,62,75,6,1,,0,0,10.0,10,,,2,1972-05-12,06
72LA03186,72,2,,0,73,731,8121,61,6,,4,60,,1,06,,1,99,1,4,0,1,,1,,,,,1,62,2198,62,1,0,73,6,0,,1,1,6.8,0,,,1,1972-04-08,06
72LA03187,72,2,4121,6,75,750,8122,61,6,,4,60,,1,06,,1,118,5,4,0,4,,,,,,,1,62,1747,62,1,87,75,6,1,,1,1,11.4,10,,,1,1972-04-27,06
72LA03188,72,2,3410,6,78,780,8128,61,6,,4,60,,1,06,,3,102,8,4,0,4,,,,,,,1,62,1191,62,1,57,78,6,1,,1,2,8.4,10,,,1,1972-04-11,06
72LA03189,72,1,3411,6,78,780,8128,61,6,,4,60,,1,06,,1,102,8,4,0,4,,,,,,,1,62,1191,62,0,40,78,6,1,,0,0,7.0,10,,,2,1972-04-11,06
72LA03190,72,1,3527,6,03,033,8129,61,6,33,4,60,,1,06,,1,104,8,,0,1,,,31,888814,-,,1,62,1361,62,1,87,03,1,1,,1,2,9.0,5,,7,1,1972-04-13,06
72LA03191,72,2,3528,6,03,033,8129,61,6,33,4,60,,1,06,,1,104,8,,0,1,,,31,,&,,1,62,1361,62,0,58,03,1,1,,0,0,9.0,5,,7,2,1972-04-13,06
72LA03192,72,2,4007,6,70,700,8153,61,6,,4,60,,1,06,,1,114,5,2,0,4,,,,,,,1,62,1249,62,1,110,70,2,1,,1,1,13.0,10,,,1,1972-04-23,06
72LA03193,72,1,3623,6,72,883,8156,61,6,,4,60,,1,06,,1,106,5,4,0,5,,,,,,,1,62,1883,62,1,97,72,3,1,,1,1,13.0,10,,,1,1972-04-15,06
72LA03194,72,,,0,74,742,8160,61,6,,4,60,,,06,1,,125,,2,0,,,,,,,,1,62,2947,62,1,0,74,6,0,,0,0,0.0,0,,,1,1972-05-04,06
72LA03195,72,2,8235,9,00,742,8160,61,6,,4,60,,5,60,2,1,132,5,2,0,4,,,,,,,1,90,0000,98,1,80,74,0,1,,1,1,14.2,10,,,1,1972-05-11,06
72LA03196,72,2,3523,6,72,983,8165,61,6,,4,60,,1,06,,1,104,8,4,0,3,,,,,,,1,62,1096,62,1,76,72,3,1,,1,2,10.4,10,,,1,1972-04-13,06
72LA03197,72,1,3524,6,72,983,8165,61,6,,4,60,,1,06,,1,104,8,4,0,3,,,,,,,1,62,1096,62,0,54,72,3,1,,0,0,10.4,10,,,2,1972-04-13,06
72LA03198,72,2,3751,6,78,781,8170,61,6,,4,60,,1,06,,1,108,8,2,0,3,,6,,,,,1,62,1900,62,1,0,78,6,1,,1,2,10.4,0,,,1,1972-04-17,06
72LA03199,72,2,3752,6,78,781,8170,61,6,,4,60,,1,06,,1,108,8,2,0,3,,,,,,,1,62,1900,62,0,61,78,6,1,,0,0,11.0,10,,,2,1972-04-17,06
72LA03200,72,2,3213,6,77,772,8175,61,6,,4,60,,1,06,,1,99,8,4,0,4,,,,,,,1,62,1374,62,1,80,77,6,1,,1,2,10.0,10,,,1,1972-04-08,06
72LA03201,72,1,3214,6,77,772,8175,61,6,,4,60,,1,06,,1,99,8,4,0,4,,,,,,,1,62,1374,62,0,70,77,6,1,,0,0,9.2,10,,,2,1972-04-08,06
72LA03202,72,1,3500,6,74,740,8177,61,6,,4,60,,1,06,,1,104,8,2,0,3,,,,,,,1,62,1281,62,1,77,74,6,1,,1,2,7.8,10,,,1,1972-04-13,06
72LA03203,72,2,3501,6,74,740,8177,61,6,,4,60,,1,06,,1,104,8,2,142,3,,6,,,,,1,62,1281,62,0,0,74,6,1,,0,0,6.8,0,,,2,1972-04-13,06
72LA03204,72,,,0,76,762,8194,61,6,,4,60,,,06,,,60,,4,0,,,,,,,,1,62,1572,62,0,0,76,6,0,,0,0,0.0,0,,,1,1972-02-29,06
72LA03205,72,1,4107,6,70,701,8196,61,6,,4,60,,1,06,,1,117,8,2,145,4,,6,,,,,1,62,1977,62,1,0,70,2,1,,1,2,11.0,0,,,1,1972-04-26,06
72LA03206,72,1,4108,6,70,701,8196,61,6,,4,60,,1,06,,1,117,8,2,0,4,,,,,,,1,62,1977,62,0,85,70,2,1,,0,0,13.2,10,,,2,1972-04-26,06
72LA03207,72,1,3177,6,72,993,8207,61,6,,4,60,,1,06,,1,97,9,2,0,4,,,,,,,1,62,1861,62,1,73,72,3,1,,1,3,9.4,10,,,1,1972-04-06,06
72LA03208,72,2,3178,6,72,993,8207,61,6,,4,60,,1,06,,1,97,9,2,0,4,,,,,,,1,62,1861,62,0,54,72,3,1,,0,0,7.4,10,,,2,1972-04-06,06
72LA03209,72,2,3179,6,72,993,8207,61,6,,4,60,,1,06,,1,97,9,2,0,4,,,,,&,,1,62,1861,62,0,77,72,3,1,,0,0,6.6,5,,,3,1972-04-06,06
72LA03210,72,2,3316,6,72,803,8208,61,6,,4,60,,1,06,,1,101,5,4,0,4,,,,,,,1,62,2038,62,1,91,72,3,1,,1,1,11.6,10,,,1,1972-04-10,06
72LA03211,72,2,3355,6,74,742,8229,61,6,,4,60,,1,06,,1,102,5,4,0,4,,,,,,,1,62,2947,62,1,77,74,6,1,,1,1,9.4,10,,,1,1972-04-11,06
72LA03212,72,2,4091,6,72,903,8240,61,6,,4,60,,1,06,,1,116,8,2,0,4,,,,,,,1,62,1919,62,1,85,72,3,1,,1,2,9.6,10,,,1,1972-04-25,06
72LA03213,72,2,4092,6,72,903,8240,61,6,,4,60,,1,06,,1,116,8,2,187,4,,6,,,,,1,62,1919,62,0,0,72,3,1,,0,0,7.8,0,,,2,1972-04-25,06
72LA03214,72,1,4015,6,74,742,8241,61,6,,4,60,,1,06,,1,114,5,4,0,4,,,,,,,1,62,2947,62,1,96,74,6,1,,1,1,12.6,10,,,1,1972-04-23,06
72LA03215,72,2,3741,6,75,751,8249,61,6,,4,60,,1,06,,1,108,8,2,0,3,04,,,451342,-,,1,62,1479,62,1,64,75,6,1,,1,2,11.0,5,,,1,1972-04-17,06
72LA03216,72,1,3742,6,75,751,8249,61,6,,4,60,,1,06,,1,108,8,2,0,3,,,,,,,1,62,1479,62,0,66,75,6,1,,0,0,11.0,10,,,2,1972-04-17,06
72LA03217,72,,,0,70,701,8253,61,6,,4,60,,,06,,,137,,2,0,,,,,,,,1,62,1977,62,1,0,70,2,0,,0,0,0.0,0,,,1,1972-05-16,06
72LA03218,72,2,3983,6,74,742,8260,61,6,,4,60,,1,06,,1,113,8,2,0,4,,,,,,,1,62,2947,62,1,85,74,6,1,,1,2,11.8,10,,,1,1972-04-22,06
72LA03219,72,1,3984,6,74,742,8260,61,6,,4,60,,2,06,,1,113,8,2,0,4,,,,,,,1,62,2947,62,0,50,74,6,1,,0,0,10.2,10,,,2,1972-04-22,06
72LA03220,72,1,3514,6,72,813,8280,61,6,,4,60,,1,06,,1,104,5,4,0,1,,,,,&,,1,62,1789,62,1,77,72,3,1,,1,1,7.6,5,,,1,1972-04-13,06
72LA03221,72,,,0,70,702,8288,61,6,,4,60,,,06,,,84,,2,0,,,,,,,,1,62,1218,62,0,0,70,2,0,,0,0,0.0,0,,,1,1972-03-24,06
72LA03222,72,1,4059,6,73,730,8297,61,6,,4,60,,1,06,,2,115,5,4,0,4,,,,,,,1,62,2476,62,1,73,73,6,1,,1,1,11.4,10,,,1,1972-04-24,06
72LA03223,72,2,3832,6,70,700,8301,61,6,,4,60,,1,06,,1,110,8,4,119,3,,6,,407262,+,,1,62,1249,62,1,0,70,2,1,,1,2,11.0,5,,,1,1972-04-19,06
72LA03224,72,2,3833,6,70,700,8301,61,6,,4,60,,1,06,,1,110,8,4,110,3,,2,,,&,,1,62,1249,62,0,0,70,2,1,,0,0,7.8,0,,,2,1972-04-19,06
72LA03225,72,1,3750,6,75,752,8303,61,6,,4,60,,1,06,,1,108,5,4,0,5,,,,,,,1,62,1769,62,1,100,75,6,1,,1,1,12.8,10,,,1,1972-04-17,06
72LA03226,72,1,3370,6,74,740,8307,61,6,,4,60,,1,06,,1,102,5,2,0,5,,,,,,,1,62,1281,62,1,92,74,6,1,,1,1,14.8,10,,,1,1972-04-11,06
72LA03227,72,,,0,75,752,8311,61,6,,4,60,,,06,,,95,,2,0,,,,,,,,1,62,1769,62,0,0,75,6,0,,0,0,0.0,0,,,1,1972-04-04,06
72LA03228,72,1,3859,6,74,741,8312,61,6,,4,60,,1,06,,1,110,8,2,0,4,,6,,,,,1,62,2378,62,1,0,74,6,1,,1,2,10.4,0,,,1,1972-04-19,06
72LA03229,72,1,3860,6,74,741,8312,61,6,,4,60,,1,06,,1,110,8,2,0,4,,,,,,,1,62,2378,62,0,61,74,6,1,,0,0,10.8,10,,,2,1972-04-19,06
72LA03230,72,1,4032,6,01,013,8323,61,6,29,4,60,,1,06,,1,114,5,,0,4,,,30,,,,1,62,1027,62,1,78,01,1,1,,1,1,11.8,10,,7,1,1972-04-23,06
72LA03231,72,2,4071,6,76,760,8352,61,6,,4,60,,1,06,,1,115,5,4,0,3,,,,,,,1,62,1431,62,1,72,76,6,1,,1,1,8.2,10,,,1,1972-04-24,06
72LA03232,72,1,3958,6,75,752,8356,61,6,,4,60,,1,06,,1,113,8,4,0,3,,,,,,,1,62,1769,62,1,88,75,6,1,,1,2,12.2,10,,,1,1972-04-22,06
72LA03233,72,2,3959,6,75,752,8356,61,6,,4,60,,1,06,,1,113,8,4,139,3,,6,,,&,,1,62,1769,62,0,0,75,6,1,,0,0,10.6,0,,,2,1972-04-22,06
72LA03234,72,1,3419,6,76,762,8360,61,6,,4,60,,1,06,,1,102,5,4,0,4,,,,,,,1,62,1572,62,1,98,76,6,1,,1,1,11.6,10,,,1,1972-04-11,06
72LA03235,72,2,3189,6,72,913,8362,61,6,,4,60,,1,06,,1,98,5,4,0,5,,,,,,,1,62,1478,62,1,81,72,3,1,,1,1,9.8,10,,,1,1972-04-07,06
72LA03236,72,2,4206,6,74,742,8366,61,6,,4,60,,1,06,,3,132,5,,0,4,,,,,,,1,62,2947,62,1,96,74,6,1,,1,1,11.8,10,,,1,1972-05-11,06
72LA03237,72,1,4177,6,70,702,8372,61,6,,4,60,,1,06,,1,122,5,,0,3,04,,,,,,1,62,1218,62,1,62,70,2,1,,1,1,11.4,10,,,1,1972-05-01,06
72LA03238,72,2,3897,6,73,730,8374,61,6,,4,60,,1,06,,1,111,5,2,0,5,,,,,,,1,62,2476,62,1,95,73,6,1,,1,1,11.4,10,,,1,1972-04-20,06
72LA03239,72,1,3917,6,73,732,8375,61,6,,4,60,,2,06,,1,112,8,2,0,4,,,,,,,1,62,2821,62,1,80,73,6,1,,1,2,9.0,10,,,1,1972-04-21,06
72LA03240,72,1,3918,6,73,732,8375,61,6,,4,60,,1,06,,1,112,8,2,0,4,,,,,,,1,62,2821,62,0,39,73,6,1,,0,0,9.6,10,,,2,1972-04-21,06
72LA03241,72,2,4195,6,70,702,8376,61,6,,4,60,,2,06,,1,129,5,2,0,4,,,,,,,1,62,1218,62,1,103,70,2,1,,1,1,13.8,10,,,1,1972-05-08,06
72LA03242,72,1,3925,6,76,761,8381,61,6,,4,60,,1,06,,1,112,5,2,117,3,,6,,,,,1,62,1082,62,1,0,76,6,1,,1,1,8.4,0,,,1,1972-04-21,06
72LA03243,72,2,3914,6,70,701,8386,61,6,,4,60,,1,06,,1,112,8,2,0,5,01,,,,,,1,62,1977,62,1,96,70,2,1,,1,2,12.2,10,03,,1,1972-04-21,06
72LA03244,72,1,3915,6,70,701,8386,61,6,,4,60,,2,06,,1,112,8,2,207,5,,6,,,,,1,62,1977,62,0,0,70,2,1,,0,0,9.8,0,,,2,1972-04-21,06
72LA03245,72,1,3813,6,75,751,8388,61,6,,4,60,,1,06,,2,110,5,,0,4,,,,,,,1,62,1479,62,1,75,75,6,1,,1,1,13.2,10,,,1,1972-04-19,06
72LA03246,72,2,3663,6,73,732,8390,61,6,,4,50,,1,06,,1,107,9,4,0,4,,,,,,,1,62,2821,62,1,70,73,6,1,,1,3,10.0,10,,,1,1972-04-16,06
72LA03247,72,1,3664,6,73,732,8390,61,6,,4,50,,1,06,,1,107,9,4,0,4,,,,,,,1,62,2821,62,0,71,73,6,1,,0,0,10.0,10,,,2,1972-04-16,06
72LA03248,72,1,3665,6,73,732,8390,61,6,,4,50,,1,06,,1,107,9,4,0,4,,,,,&,,1,62,2821,62,0,83,73,6,1,,0,0,9.6,5,,,3,1972-04-16,06
72LA03249,72,1,4136,6,74,742,8411,61,6,,4,50,,2,06,,1,119,8,1,0,4,,,,,,,1,62,2947,62,1,68,74,6,1,,1,2,11.0,10,,,1,1972-04-28,06
72LA03250,72,2,4137,6,74,742,8411,61,6,,4,50,,1,06,,1,119,8,1,0,4,,,,,,,1,62,2947,62,0,70,74,6,1,,0,0,11.4,10,,,2,1972-04-28,06
