UID,YR,SEX,LAMB,LBRD,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,LB2,DB2,SB2,LB,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
60LA02913,60,2,5147,41,4,04,042,3212,41,4,34,2,2,,1,02,,1,112,5,8,0,3,1,,29,3034,41,-,1,1,1,4,2609,4,41,52,04,1,,3,7.4,,,,&,1,1,1,1,1,10,1960-04-21
60LA02914,60,1,4864,41,4,18,182,3216,41,4,20,1,2,,1,02,,1,107,5,6,0,5,1,,19,,,,1,1,1,4,1440,4,41,90,18,1,,2,11.8,,,,&,1,1,1,1,1,10,1960-04-16
60LA02915,60,2,,41,4,72,832,3218,41,4,,,2,,4,02,,2,112,4,,0,4,,,,3859,61,+,1,1,1,4,3729,4,41,,71,3,,,0.0,,1,,,1,1,1,2,0,0,1960-04-21
60LA02916,60,,,41,4,72,832,3218,41,4,,,2,,3,02,,2,112,4,,0,4,,,,3861,61,+,1,1,1,4,3729,4,41,,71,3,,,0.0,,1,,,2,1,1,2,0,0,1960-04-21
60LA02917,60,1,4876,41,4,72,802,3221,41,4,,1,2,,1,02,,1,107,5,,108,1,,,,,,,1,1,1,4,4000,4,41,,71,3,,,11.4,,2,,&,1,1,1,1,1,0,1960-04-16
60LA02918,60,1,5314,41,4,82,019,3222,41,4,,1,2,,1,02,,1,116,5,,0,3,,,29,,,,1,1,1,4,2810,4,41,90,09,7,,3,11.2,,,,&,1,1,1,1,1,10,1960-04-25
60LA02919,60,1,5566,41,4,16,162,3224,41,4,29,1,2,,1,02,,1,120,5,7,140,4,1,,15,,,,1,1,1,4,2187,4,41,,16,1,,,13.0,,6,,&,1,1,1,1,1,0,1960-04-29
60LA02920,60,1,4808,41,4,05,052,3225,41,4,35,1,2,,1,02,,2,106,5,,230,5,,,22,,,,1,1,1,4,2695,4,41,,05,1,,,8.8,,7,,&,1,1,1,1,1,0,1960-04-15
60LA02921,60,1,5707,41,4,18,182,3235,41,4,15,1,2,,1,02,,1,125,5,7,0,5,1,,10,,,,1,1,1,4,1440,4,41,72,18,1,,3,12.4,,,,&,1,1,1,1,1,10,1960-05-04
60LA02922,60,1,5108,41,4,17,172,3245,41,4,09,1,2,,1,02,,1,112,5,2,230,4,0,,08,,,,1,1,1,4,1777,4,41,,17,1,,,7.0,2,7,16,&,1,1,1,1,1,0,1960-04-21
60LA02923,60,2,5570,41,4,82,139,3247,41,4,,1,2,,1,02,,1,120,5,,0,2,,,29,,,,1,1,1,4,2159,4,41,63,15,7,,3,10.4,,,,&,1,1,1,1,1,10,1960-04-29
60LA02924,60,2,5629,41,4,72,812,3248,41,4,,,2,,1,02,,1,121,8,,123,3,,,,,,,1,1,1,4,4336,4,41,,71,3,,,7.0,,6,,&,1,1,1,2,1,0,1960-04-30
60LA02925,60,1,5630,41,4,72,812,3248,41,4,,3,2,,1,02,,1,121,8,,0,3,,,,,,,1,1,1,4,4336,4,41,84,71,3,,3,12.0,,,,&,2,1,1,2,1,10,1960-04-30
60LA02926,60,1,5767,41,4,09,091,3253,41,4,18,1,2,,1,02,,2,140,5,,0,3,,,07,,,,1,1,1,4,3076,4,41,48,09,1,,3,10.6,,,,&,1,1,1,1,1,10,1960-05-19
60LA02927,60,1,5650,41,4,70,712,3257,41,4,,1,2,,1,02,,1,122,5,5,0,4,2,,,,,,1,1,1,4,1459,4,41,97,70,2,,3,12.4,,,,&,1,1,1,1,1,10,1960-05-01
60LA02928,60,2,5053,41,4,82,038,3258,41,4,,1,2,,1,02,,1,111,5,,0,4,,,05,,,,1,1,1,4,3016,4,41,90,09,7,,2,12.2,,,,&,1,1,1,1,1,10,1960-04-20
60LA02929,60,2,5722,41,4,09,092,3259,41,4,22,1,2,,1,02,,1,127,5,,0,5,,,05,,,,1,1,1,4,1855,4,41,62,09,1,,3,8.8,,,,&,1,1,1,1,1,10,1960-05-06
60LA02930,60,2,5473,41,4,05,052,3260,41,4,34,1,2,,1,02,,1,118,5,,0,3,,,22,,,,1,1,1,4,2695,4,41,54,05,1,,3,7.4,,,,&,1,1,1,1,1,10,1960-04-27
60LA02931,60,1,5062,41,4,05,052,3264,41,4,36,1,2,,1,02,,1,111,5,,0,4,,,26,,,,1,1,1,4,2695,4,41,58,05,1,,2,8.6,,,,&,1,1,1,1,1,10,1960-04-20
60LA02932,60,2,4933,41,4,14,142,3267,41,4,29,1,2,,1,02,,1,108,5,,0,4,,,19,,,,1,1,1,4,3160,4,41,75,14,1,,2,10.0,,,,&,1,1,1,1,1,10,1960-04-17
60LA02933,60,2,5682,41,4,82,039,3274,41,4,,1,2,,1,02,,1,123,5,,0,5,,,31,,,,1,1,1,4,2559,4,41,78,09,7,,3,12.8,,,,&,1,1,1,1,1,10,1960-05-02
60LA02934,60,2,5000,41,4,72,802,3275,41,4,,1,2,,1,02,,1,110,5,,0,2,,,,,,,1,1,1,4,4000,4,41,80,71,3,,2,10.6,,,,&,1,1,1,1,1,10,1960-04-19
60LA02935,60,1,4866,41,4,70,732,3276,41,4,,5,2,,1,02,,1,106,8,1,0,3,0,,,,,,1,1,0,4,9320,4,40,60,73,2,,8,8.2,,,,&,1,1,1,2,1,10,1960-04-15
60LA02936,60,2,4867,41,4,70,732,3276,41,4,,5,2,,1,02,,1,106,8,1,0,3,0,,,,,,1,1,0,4,9320,4,40,62,73,2,,8,7.2,,,,&,2,1,1,2,1,10,1960-04-15
60LA02937,60,1,5060,41,4,70,722,3277,41,4,,1,2,,1,02,,1,111,5,5,0,4,1,,,,,,1,1,1,4,2692,4,41,97,70,2,,2,12.0,,,,&,1,1,1,1,1,10,1960-04-20
60LA02938,60,1,5171,41,4,07,072,3287,41,4,24,1,2,,1,02,,1,113,5,8,0,4,2,,26,,,,1,1,1,4,1775,4,41,82,07,1,,3,12.0,,,,&,1,1,1,1,1,10,1960-04-22
60LA02939,60,2,5266,41,4,03,031,3288,41,4,30,1,2,,1,02,,1,115,5,,0,3,,,20,,,,1,1,1,4,2559,4,41,80,03,1,,3,9.2,,,,&,1,1,1,1,1,10,1960-04-24
60LA02940,60,,,41,4,07,072,3289,41,4,29,,2,,,02,,,124,-,1,0,,0,,33,,,,1,1,1,4,1775,4,41,,07,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-03
60LA02941,60,1,4949,41,4,14,142,3310,41,4,28,1,2,,1,02,,1,109,5,,0,3,,,15,,,,1,1,1,4,3160,4,41,81,14,1,,2,11.6,,,,&,1,1,1,1,1,10,1960-04-18
60LA02942,60,,,41,4,14,142,3322,41,4,29,,2,,,02,1,,130,-,,0,,,,15,,,,1,1,1,4,3160,4,41,,14,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA02943,60,1,0115,90,9,00,142,3322,41,4,,1,2,,5,50,2,1,143,5,,0,4,,,15,,,,0,1,,9,0000,,98,52,14,0,,3,12.0,,,,&,1,1,1,1,1,10,1960-05-22
60LA02944,60,1,5605,41,4,14,142,3323,41,4,29,1,2,,1,02,,1,121,5,,0,3,,,16,,,,1,1,1,4,3160,4,41,84,14,1,,3,14.2,,,,&,1,1,1,1,1,10,1960-04-30
60LA02945,60,2,5649,41,4,70,712,3330,41,4,,1,2,,1,02,,1,122,5,6,0,4,2,,,,,,1,1,1,4,1459,4,41,78,70,2,,3,12.2,,,,&,1,1,1,1,1,10,1960-05-01
60LA02946,60,2,5320,41,4,06,062,3344,41,4,41,1,2,,1,02,,1,116,5,,0,3,,,21,,,,1,1,1,4,0039,4,41,73,06,1,,3,11.2,,,,&,1,1,1,1,1,10,1960-04-25
60LA02947,60,2,4974,41,4,17,172,3353,41,4,13,1,2,,1,02,,1,109,5,3,0,5,2,,13,4915,41,+,1,1,1,4,1777,4,41,92,17,1,,2,10.8,,,,&,1,1,1,1,1,10,1960-04-18
60LA02948,60,2,4948,41,4,07,072,3380,41,4,25,1,2,,1,02,,1,109,5,2,0,2,0,,26,,,,1,1,1,4,1775,4,41,69,07,1,,2,9.0,,,,&,1,1,1,1,1,10,1960-04-18
60LA02949,60,1,5365,41,4,70,712,3387,41,4,,1,2,,1,02,,2,116,5,7,0,4,2,,,,,,1,1,1,4,1459,4,41,100,73,2,,3,13.6,,,,&,1,1,1,1,1,10,1960-04-25
60LA02950,60,2,5527,41,4,10,101,1785,48,4,05,5,8,,1,02,,1,119,8,,0,3,,,00,,,,1,8,0,4,8954,4,40,49,10,1,,3,10.4,,,,&,1,1,1,2,1,10,1960-04-28
60LA02951,60,1,5528,41,4,10,101,1785,48,4,05,5,8,,1,02,,1,119,8,,0,3,,,00,,,,1,8,0,4,8954,4,40,68,10,1,,3,11.8,,,,&,2,1,1,2,1,10,1960-04-28
60LA02952,60,1,5218,41,4,10,102,1792,48,4,04,1,8,,1,02,,1,114,5,,0,4,,,00,,,,1,8,1,4,1744,4,41,96,10,1,,3,13.4,,,,&,1,1,1,1,1,10,1960-04-23
60LA02953,60,2,4927,41,4,73,027,1811,48,4,,5,8,,1,02,,1,108,8,,0,4,,,,,,,1,8,0,4,9974,4,40,78,61,9,,2,10.8,,,,&,1,1,1,2,1,10,1960-04-17
60LA02954,60,1,4928,41,4,73,027,1811,48,4,,5,8,,1,02,,1,108,8,,0,4,,,,,,,1,8,0,4,9974,4,40,75,61,9,,2,12.0,,,,&,2,1,1,2,1,10,1960-04-17
60LA02955,60,2,5414,41,4,73,057,1822,48,4,,,8,04,1,02,,1,117,8,,120,3,,,,,,,1,8,1,4,2695,4,41,,61,9,,,10.0,,6,,&,1,1,1,2,1,0,1960-04-26
60LA02956,60,1,5415,41,4,73,057,1822,48,4,,3,8,,1,02,,1,117,8,,0,3,,,,,,,1,8,1,4,2695,4,41,59,61,9,,3,11.8,,,,&,2,1,1,2,1,10,1960-04-26
60LA02957,60,2,5670,41,4,73,127,1824,48,4,,5,8,,1,02,,1,123,8,,0,4,,,,,,,1,8,1,4,0569,4,41,74,61,9,,3,12.0,,,,&,1,1,1,2,1,10,1960-05-02
60LA02958,60,1,5671,41,4,73,127,1824,48,4,,5,8,,1,02,,1,123,8,,0,4,,,,,,,1,8,1,4,0569,4,41,67,61,9,,3,14.2,,,,&,2,1,1,2,1,10,1960-05-02
60LA02959,60,1,4911,41,4,69,407,1834,48,4,,1,8,,1,02,,1,108,5,,0,4,,,,,,,1,8,4,4,0002,9,94,98,61,4,,2,13.8,,,,&,1,1,1,1,1,10,1960-04-17
60LA02960,60,1,0119,90,9,00,097,1843,48,4,,1,8,,5,50,2,1,144,5,,0,4,,,,,,,0,8,,9,0000,,98,,61,0,,,12.4,,6,,&,1,1,1,1,1,0,1960-05-23
60LA02961,60,,,41,4,73,097,1843,48,4,,,8,,,02,1,,130,-,,0,,,,,,,,1,8,1,4,1855,4,41,,61,9,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA02962,60,1,4981,41,4,10,101,1863,48,4,05,5,7,,1,02,,1,110,8,,0,4,,,00,,,,1,8,0,4,8954,4,40,82,10,1,,2,12.6,,,,&,1,1,1,2,1,10,1960-04-19
60LA02963,60,2,4982,41,4,10,101,1863,48,4,05,5,7,,1,02,,1,110,8,,0,4,,,00,,,,1,8,0,4,8954,4,40,78,10,1,,2,12.2,,,,&,2,1,1,2,1,10,1960-04-19
60LA02964,60,1,5389,41,4,10,102,1868,48,4,04,5,7,,1,02,,1,116,8,,0,4,,,00,,,,1,8,1,4,1744,4,41,90,10,1,,3,12.4,,,,&,1,1,1,2,1,10,1960-04-25
60LA02965,60,1,5390,41,4,10,102,1868,48,4,04,5,7,,1,02,,1,116,8,,0,4,,,00,,,,1,8,1,4,1744,4,41,81,10,1,,3,12.6,1,,01,&,2,1,1,2,1,10,1960-04-25
60LA02966,60,2,2346,48,4,73,217,1891,48,4,,5,7,,1,02,,1,109,8,,0,4,,,,,,,8,8,8,5,2094,4,48,81,61,9,,2,10.2,,,,&,1,1,1,2,1,10,1960-04-18
60LA02967,60,1,2347,48,4,73,217,1891,48,4,,5,7,,1,02,,1,109,8,,0,4,,,,,,,8,8,8,5,2094,4,48,80,61,9,,2,11.6,,,,&,2,1,1,2,1,10,1960-04-18
60LA02968,60,1,5119,41,4,73,107,1897,48,4,,1,7,,1,02,,1,112,5,,0,5,,,,,,,1,8,1,4,1744,4,41,118,61,9,,3,13.8,,,,&,1,1,1,1,1,10,1960-04-21
60LA02969,60,1,4760,41,4,73,117,1940,48,4,,1,6,08,1,02,,1,105,5,,119,3,,,,5496,11,+,1,8,0,4,8734,4,40,,61,9,,,12.2,,6,,&,1,1,1,1,1,0,1960-04-14
60LA02970,60,2,2337,48,4,21,212,1959,48,4,37,,8,,1,02,,1,105,8,,107,3,,,00,,,,8,8,8,5,2094,4,48,,21,1,,,6.8,,2,,&,1,1,1,2,1,0,1960-04-14
60LA02971,60,2,2338,48,4,21,212,1959,48,4,37,,8,,1,02,,1,105,8,,135,3,,,00,,,,8,8,8,5,2094,4,48,,21,1,,,8.8,,6,,&,2,1,1,2,1,0,1960-04-14
60LA02972,60,1,2342,48,4,20,202,1960,48,4,25,4,8,04,1,02,,1,108,8,,0,2,,,00,2428,61,-,8,8,8,5,2208,4,48,67,20,1,,2,8.4,,,,&,1,1,1,2,1,10,1960-04-17
60LA02973,60,1,2343,48,4,20,202,1960,48,4,25,3,8,,2,02,,1,108,8,,0,2,,,00,,,,8,8,8,5,2208,4,48,63,20,1,,2,9.6,,,,&,2,1,1,2,1,10,1960-04-17
60LA02974,60,2,5199,41,4,73,137,1978,48,4,,3,5,,1,02,,1,113,8,,0,5,,,,,,,1,8,1,4,2552,4,41,68,61,9,,2,11.2,,,,&,1,1,1,2,1,10,1960-04-22
60LA02975,60,2,5200,41,4,73,137,1978,48,4,,4,5,,1,02,,1,113,8,,0,5,,,,3336,14,-,1,8,1,4,2552,4,41,58,61,9,,2,9.2,,,,&,2,1,1,2,1,10,1960-04-22
60LA02976,60,1,2350,48,4,21,212,1983,48,4,37,1,5,,1,02,,1,111,5,,113,2,,,25,5552,11,+,8,8,8,5,2094,4,48,,21,1,,,9.4,,6,,&,1,1,1,1,1,0,1960-04-20
60LA02977,60,,,48,4,20,202,1986,48,4,31,,5,33,,02,,,64,-,,0,,,,25,,,,8,8,8,5,2208,4,48,,20,1,,,0.0,,,,,1,1,0,0,0,0,1960-03-04
60LA02978,60,1,4830,41,4,73,087,1992,48,4,,5,5,,1,02,,1,106,8,1,0,4,0,,,,,,1,8,1,4,2193,4,41,69,61,9,,2,10.6,,,,&,1,1,1,2,1,10,1960-04-15
60LA02979,60,1,4831,41,4,73,087,1992,48,4,,5,5,,1,02,,1,106,8,1,0,4,0,,,,,,1,8,1,4,2193,4,41,72,61,9,,2,10.2,,,,&,2,1,1,2,1,10,1960-04-15
60LA02980,60,1,4965,41,4,73,047,2005,48,4,,5,5,,1,02,,1,109,8,8,0,3,1,,,,,,1,8,1,4,2609,4,41,101,61,9,,2,9.0,,,,&,1,1,1,2,1,10,1960-04-18
60LA02981,60,1,4966,41,4,73,047,2005,48,4,,5,5,,1,02,,1,109,8,8,0,3,1,,,,,,1,8,1,4,2609,4,41,67,61,9,,2,8.2,,,,&,2,1,1,2,1,10,1960-04-18
60LA02982,60,2,5749,41,4,73,157,2024,48,4,,1,5,,1,02,,1,134,5,,0,4,,,,,,,1,8,1,4,2993,4,41,80,61,9,,3,13.4,,,,&,1,1,1,1,1,10,1960-05-13
60LA02983,60,2,2339,48,4,21,212,2033,48,4,37,1,4,,2,02,,1,107,5,,0,2,,,25,,,,8,8,8,5,2094,4,48,67,21,1,,2,7.8,,,,&,1,1,1,1,1,10,1960-04-16
60LA02984,60,1,2351,48,4,20,202,2041,48,4,31,1,4,,1,02,,1,112,5,,0,4,,,25,,,,8,8,8,5,2208,4,48,68,20,1,,2,9.6,,,,&,1,1,1,1,1,10,1960-04-21
60LA02985,60,1,5344,41,4,73,017,2047,48,4,,1,4,,1,02,,1,116,5,,0,4,,,,,,,1,8,1,4,3272,4,41,108,61,9,,3,14.4,,,,&,1,1,1,1,1,10,1960-04-25
60LA02986,60,1,4834,41,4,73,037,2057,48,4,,1,4,,1,02,,1,106,5,,0,4,,,,,,,1,8,1,4,3016,4,41,94,61,9,,2,11.0,,,,&,1,1,1,1,1,10,1960-04-15
60LA02987,60,1,4835,41,4,73,147,2059,48,4,,5,4,,1,02,,1,106,8,,0,4,,,,,,,1,8,1,4,3160,4,41,91,61,9,,2,11.2,,,,&,1,1,1,2,1,10,1960-04-15
60LA02988,60,2,4836,41,4,73,147,2059,48,4,,5,4,,1,02,,1,106,8,,0,4,,,,,,,1,8,1,4,3160,4,41,72,61,9,,2,11.4,,,,&,2,1,1,2,1,10,1960-04-15
60LA02989,60,1,,48,4,73,067,2062,48,4,,,4,,,02,,,100,0,,0,0,,,,,,,8,8,1,5,0039,4,41,,61,9,,,3.8,,0,,,1,1,1,1,0,0,1960-04-09
60LA02990,60,2,5589,41,4,73,077,2069,48,4,,5,4,,1,02,,1,120,8,5,0,4,2,,,,,,1,8,1,4,1775,4,41,61,61,9,,3,10.6,,,,&,1,1,1,2,1,10,1960-04-29
60LA02991,60,2,5590,41,4,73,077,2069,48,4,,5,4,,1,02,,2,120,8,5,0,4,2,,,,,,1,8,1,4,1775,4,41,71,61,9,,3,10.6,,,,&,2,1,1,2,1,10,1960-04-29
60LA02992,60,2,2357,48,4,73,207,2082,48,4,,1,4,,1,02,,1,117,5,,0,4,,,,,,,8,8,8,5,2208,4,48,90,61,9,,3,12.6,,,,&,1,1,1,1,1,10,1960-04-26
60LA02993,60,1,4958,41,4,73,027,2084,48,4,,5,4,,1,02,,1,109,8,,0,4,,,,,,,1,8,0,4,9974,4,40,93,61,9,,2,10.2,,,,&,1,1,1,2,1,10,1960-04-18
60LA02994,60,2,4959,41,4,73,027,2084,48,4,,5,4,,1,02,,1,109,8,,0,4,,,,,,,1,8,0,4,9974,4,40,70,61,9,,2,8.4,,,,&,2,1,1,2,1,10,1960-04-18
60LA02995,60,2,2344,48,4,20,202,2088,48,4,34,1,3,,1,02,,1,109,5,,0,4,,,38,,,,8,8,8,5,2208,4,48,67,20,1,,2,8.0,,,,&,1,1,1,1,1,10,1960-04-18
60LA02996,60,1,2358,48,4,20,202,2089,48,4,34,,3,,1,02,,1,118,9,,118,4,,,38,,,,8,8,8,5,2208,4,48,,20,1,,,8.4,,2,,&,1,1,1,3,1,0,1960-04-27
60LA02997,60,2,2359,48,4,20,202,2089,48,4,34,9,3,,1,02,,1,118,9,,0,4,,,38,,,,8,8,8,5,2208,4,48,56,20,1,,3,8.0,,,,&,2,1,1,3,1,10,1960-04-27
60LA02998,60,1,2360,48,4,20,202,2089,48,4,34,9,3,,1,02,,1,118,9,,0,4,,,38,,,,8,8,8,5,2208,4,48,77,20,1,,3,9.4,,,,&,3,1,1,3,1,10,1960-04-27
60LA02999,60,2,2355,48,4,20,202,2090,48,4,31,,3,,1,02,,1,117,9,,118,2,,,25,,,,8,8,8,5,2208,4,48,,20,1,,,8.0,,2,,&,1,1,1,3,1,0,1960-04-26
60LA03000,60,2,2356,48,4,20,202,2090,48,4,31,,3,,1,02,,1,117,9,,120,2,,,25,,,,8,8,8,5,2208,4,48,,20,1,,,6.6,,6,,&,2,1,1,3,1,0,1960-04-26
60LA03001,60,2,,48,4,20,202,2090,48,4,31,,3,,1,02,,1,117,9,,0,2,,,25,,,,8,8,8,5,2208,4,48,,20,1,,,8.0,,1,,,3,1,1,3,0,0,1960-04-26
60LA03002,60,2,2363,48,4,20,202,2092,48,4,31,5,3,,1,02,,1,122,8,,0,3,,,25,,,,8,8,8,5,2208,4,48,49,20,1,,3,6.6,,,,&,1,1,1,2,1,10,1960-05-01
60LA03003,60,1,2364,48,4,20,202,2092,48,4,31,5,3,,1,02,,1,122,8,,0,3,,,25,,,,8,8,8,5,2208,4,48,47,20,1,,3,7.4,,,,&,2,1,1,2,1,10,1960-05-01
60LA03004,60,2,2336,48,4,21,212,2093,48,4,37,1,3,,1,02,,1,105,5,,0,4,,,25,,,,8,8,8,5,2094,4,48,59,21,1,,1,10.2,,,,&,1,1,1,1,1,10,1960-04-14
60LA03005,60,1,5572,41,4,73,057,2099,48,4,,3,3,,1,02,,1,120,7,,0,5,,,,,,,1,8,1,4,2695,4,41,91,61,9,,3,9.6,,,,&,1,1,1,2,1,10,1960-04-29
60LA03006,60,2,,48,4,73,057,2099,48,4,,,3,,1,02,,1,120,7,,0,5,,,,,,,8,8,1,5,2695,4,41,,61,9,,,10.0,,1,,,2,1,1,2,0,0,1960-04-29
60LA03007,60,1,5658,41,4,73,127,2103,48,4,,1,3,,1,02,,1,122,5,,0,4,,,,,,,1,8,1,4,0569,4,41,88,61,9,,3,13.8,,,,&,1,1,1,1,1,10,1960-05-01
60LA03008,60,2,4898,41,4,69,407,2122,48,4,,9,3,,1,02,,1,108,9,,0,4,,,,,,,1,8,4,4,0002,9,94,84,61,4,,2,10.4,1,,02,&,1,1,1,3,1,10,1960-04-17
60LA03009,60,1,4899,41,4,69,407,2122,48,4,,9,3,,1,02,,1,108,9,,0,4,,,,,,,1,8,4,4,0002,9,94,80,61,4,,2,11.4,,,,&,2,1,1,3,1,10,1960-04-17
60LA03010,60,2,4900,41,4,69,407,2122,48,4,,8,3,,2,02,,1,108,9,,0,4,,,,,,,1,8,4,4,0002,9,94,74,61,4,,2,10.4,,,,&,3,1,1,3,1,10,1960-04-17
60LA03011,60,2,,48,4,73,097,2124,48,4,,,3,,1,02,,1,110,4,,0,1,,,,,,,8,8,1,5,1855,4,41,,61,9,,,7.8,,1,,,1,1,1,2,0,0,1960-04-19
60LA03012,60,2,,48,4,73,097,2124,48,4,,,3,,1,02,,1,110,4,,0,1,,,,,,,8,8,1,5,1855,4,41,,61,9,,,7.6,,1,,,2,1,1,2,0,0,1960-04-19
60LA03013,60,1,2348,48,4,73,217,2135,48,4,,5,3,,1,02,,1,111,8,,0,4,,,,,,,8,8,8,5,2094,4,48,65,61,9,,,10.0,,,,&,1,1,1,2,1,10,1960-04-20
60LA03014,60,2,2349,48,4,73,217,2135,48,4,,5,3,,1,02,,1,111,8,,0,4,,,,,,,8,8,8,5,2094,4,48,69,61,9,,2,9.4,,,,&,2,1,1,2,1,10,1960-04-20
60LA03015,60,1,4772,41,4,73,107,2137,48,4,,1,3,,1,02,,1,105,5,,0,4,,,,,,,1,8,1,4,1744,4,41,86,61,9,,1,13.2,,,,&,1,1,1,1,1,10,1960-04-14
60LA03016,60,1,5517,41,4,73,117,2138,48,4,,5,3,,1,02,,1,119,8,,0,3,,,,,,,1,8,0,4,8734,4,40,87,61,9,,3,11.4,,,,&,1,1,1,2,1,10,1960-04-28
60LA03017,60,1,5518,41,4,73,117,2138,48,4,,5,3,,1,02,,1,119,8,,0,3,,,,,,,1,8,0,4,8734,4,40,81,61,9,,3,10.0,,,,&,2,1,1,2,1,10,1960-04-28
60LA03018,60,2,5269,41,4,73,137,2139,48,4,,5,3,,1,02,,1,115,8,,0,4,,,,,,,1,8,1,4,2552,4,41,72,61,9,,3,10.2,,,,&,1,1,1,2,1,10,1960-04-24
60LA03019,60,2,5270,41,4,73,137,2139,48,4,,5,3,,2,02,,1,115,8,,0,4,,,,,,,1,8,1,4,2552,4,41,77,61,9,,3,11.4,,,,&,2,1,1,2,1,10,1960-04-24
60LA03020,60,1,2361,48,4,73,207,2142,48,4,,5,3,,1,02,,1,120,8,,0,4,,,,,,,8,8,8,5,2208,4,48,74,61,9,,3,12.8,,,,&,1,1,1,2,1,10,1960-04-29
60LA03021,60,1,2362,48,4,73,207,2142,48,4,,5,3,,1,02,,1,120,8,,0,4,,,,,,,8,8,8,5,2208,4,48,75,61,9,,3,11.4,,,,&,2,1,1,2,1,10,1960-04-29
60LA03022,60,2,4879,41,4,73,077,2145,48,4,,1,3,,1,02,,1,107,5,6,0,3,2,,,,,,1,8,1,4,1775,4,41,83,61,9,,2,9.0,,,,&,1,1,1,1,1,10,1960-04-16
60LA03023,60,1,5065,41,4,73,067,2154,48,4,,1,3,,1,02,,1,111,5,,0,4,,,,,,,1,8,1,4,0039,4,41,100,61,9,,2,13.2,,,,&,1,1,1,1,1,10,1960-04-20
60LA03024,60,1,2345,48,4,21,212,2198,48,4,37,1,2,,1,02,,1,109,5,,0,3,,,38,,,,8,8,8,5,2094,4,48,85,21,1,,2,8.8,,,,&,1,1,1,1,1,10,1960-04-18
60LA03025,60,1,2353,48,4,82,208,2204,48,4,,,2,,1,02,,1,112,8,,182,4,,,38,,,,8,8,8,5,2208,4,48,,19,7,,,9.8,,6,,&,1,1,1,2,1,0,1960-04-21
60LA03026,60,2,2354,48,4,82,208,2204,48,4,,3,2,,1,02,,1,112,8,,0,4,,,38,,,,8,8,8,5,2208,4,48,73,19,7,,2,9.2,,,,&,2,1,1,2,1,10,1960-04-21
60LA03027,60,,,48,4,21,212,2206,48,4,37,,2,,,02,,,126,-,,0,,,,38,,,,8,8,8,5,2094,4,48,,21,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-05
60LA03028,60,,,48,4,20,202,2210,48,4,35,,2,,,02,,,127,-,,0,,,,44,,,,8,8,8,5,2208,4,48,,20,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-06
60LA03029,60,1,5319,41,4,73,147,2214,48,4,,1,2,,1,02,,1,116,5,,0,3,,,,,,,1,8,1,4,3160,4,41,93,61,9,,3,13.6,,,,&,1,1,1,1,1,10,1960-04-25
60LA03030,60,2,5699,41,4,73,037,2222,48,4,,1,2,,1,02,,1,124,5,,0,5,,,,,,,1,8,1,4,3016,4,41,83,61,9,,3,10.4,,,,&,1,1,1,1,1,10,1960-05-03
60LA03031,60,2,5254,41,4,73,017,2223,48,4,,1,2,,4,02,,1,114,5,,0,4,,,,,,,1,8,1,4,3272,4,41,75,61,9,,3,9.2,,,,&,1,1,1,1,1,10,1960-04-23
60LA03032,60,1,5372,41,4,73,157,2228,48,4,,1,2,,1,02,,1,116,5,,0,4,,,,,,,1,8,1,4,2993,4,41,94,61,9,,3,11.4,,,,&,1,1,1,1,1,10,1960-04-25
60LA03033,60,2,5704,41,4,73,047,2235,48,4,,1,2,,1,02,,1,125,5,1,0,5,0,,,,,,1,8,1,4,2609,4,41,86,61,9,,3,11.4,,,,&,1,1,1,1,1,10,1960-05-04
60LA03034,60,2,5181,41,4,73,087,2237,48,4,,1,2,,1,02,,1,113,5,2,0,5,0,,,,,,1,8,1,4,2193,4,41,80,61,9,,3,11.2,,,,&,1,1,1,1,1,10,1960-04-22
60LA03035,60,,,61,6,09,090,8404,60,6,41,,9,,,06,,,64,-,7,0,,2,,29,,,,1,0,1,6,2723,6,61,,09,1,,,0.0,,,,,1,1,0,0,0,0,1960-03-04
60LA03036,60,2,3710,61,6,07,070,8458,60,6,30,5,9,,1,06,,1,108,8,,0,3,,,13,,,,1,0,1,6,2071,6,61,63,07,1,,2,10.4,,,,&,1,1,1,2,1,10,1960-04-17
60LA03037,60,2,3711,61,6,07,070,8458,60,6,30,5,9,,1,06,,1,108,8,,0,3,,,13,,,,1,0,1,6,2071,6,61,58,07,1,,2,12.4,,,,&,2,1,1,2,1,10,1960-04-17
60LA03038,60,1,3977,61,6,02,020,8490,60,6,15,,9,,1,06,,1,113,8,,182,4,,,06,,,,1,0,1,6,2274,6,61,,02,1,,,9.4,,6,,&,1,1,1,2,1,0,1960-04-22
