UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
98LA00109,98,T5033,44,ch,AI,A0356,04,3.0,01,30,,,A,2,n,h,0328,87,5,4,2,13.2,1,1,Z4686,81,ch,31,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,95,,0,0,4,1998-03-28,0.0
98LA00110,98,T5362,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0328,87,8,3,1,13.0,1,1,T6434,44,ID,02,,0,,,,,,,,McR,J,1,,1,1,2,1,1,1.0,90,1,72,182,1,1998-03-28,0.0
98LA00111,98,T5362,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0328,87,8,3,2,11.2,1,1,T6435,44,ID,02,,0,,,,,,,,McR,J,2,,0,0,0,1,1,1.0,79,1,64,182,1,1998-03-28,0.0
98LA00112,98,T5439,44,ch,AI,A0484,04,2.0,02,30,,,A,2,n,h,0328,87,9,2,1,11.3,1,1,Z4696,81,ch,32,,0,,T5506,-,,,,,,J,3,,0,0,0,1,1,0.5,72,0,59,182,1,1998-03-28,0.0
98LA00113,98,T5439,44,ch,AI,A0484,04,2.0,02,30,,,A,2,n,h,0328,87,9,2,2,8.0,1,1,Z4695,81,ch,32,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,69,,0,0,4,1998-03-28,0.0
98LA00114,98,T5439,44,ch,AI,A0484,04,2.0,02,30,,,A,2,n,h,0328,87,9,2,2,9.2,3,1,Z4694,81,ch,32,,0,,,,,BRN.LEGS,,,,J,1,,1,1,3,1,1,1.0,66,,0,0,4,1998-03-28,0.0
98LA00115,98,T5506,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0329,88,5,3,1,14.4,1,1,T6438,44,ID,02,,0,,Z4696,+,,,,,McR,J,1,,1,1,1,1,1,1.5,84,1,67,182,1,1998-03-29,0.0
98LA00116,98,T5609,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0328,87,8,3,2,11.8,1,1,T6436,44,ID,02,,0,,,,,,,,McR,J,1,,1,1,2,1,1,1.0,79,1,64,182,1,1998-03-28,0.0
98LA00117,98,T5609,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0328,87,8,3,2,12.3,1,1,T6437,44,ID,02,,0,,,,,,,,McR,J,2,,0,0,0,1,1,1.0,78,1,66,182,1,1998-03-28,0.0
98LA00118,98,S2806,10,12,84,S7065,10,6.0,07,07,,,1,0,n,C,0327,86,9,0,2,7.0,1,1,,,12,07,0,0,,,,,,,,,V,2,,0,0,0,0,0,0.0,0,,0,0,,1998-03-27,0.0
98LA00119,98,S2806,10,12,84,S7065,10,6.0,07,07,,,1,0,n,C,0327,86,9,0,2,7.0,1,1,,,12,07,0,0,,,,,,,,,V,3,,0,0,0,0,0,0.0,0,,0,0,,1998-03-27,0.0
98LA00120,98,A3186,04,ch,AI,00000,97,2.0,30,97,,,A,2,n,h,0330,89,0,0,1,6.0,5,1,,,00,80,0,0,,,,"CSECTION,DEAD","SMUT,SPEC:2",,,,V,1,2,1,1,1,0,0,0.0,0,,0,0,,1998-03-30,0.0
98LA00121,98,K7461,63,61,06,K9001,63,4.0,06,06,,,1,0,y,R,0330,89,5,2,2,12.2,1,1,K0005,64,61,06,,0,,,,,,,,GXE,J,1,,1,1,1,1,1,1.0,105,1,79,182,1,1998-03-30,0.048
98LA00122,98,S3871,10,00,52,K8762,63,5.0,08,05,CN,CC,1,0,n,H,0330,89,9,3,1,15.0,1,1,,,00,05,1,0,44,,,,H2O BELLY,,,,J,3,,0,0,0,0,0,0.0,0,,0,0,,1998-03-30,0.0
98LA00123,98,S3871,10,00,52,K8762,63,5.0,08,05,CN,CC,1,0,n,H,0330,89,9,3,1,9.6,1,1,K0002,64,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,88,1,74,182,1,1998-03-30,0.0
98LA00124,98,S3871,10,00,52,K8762,63,5.0,08,05,CN,CC,1,0,n,H,0330,89,9,3,2,8.6,1,1,K0001,64,00,05,,0,,,,,,,,,J,1,,1,1,3,1,1,1.0,86,1,69,182,1,1998-03-30,0.0
98LA00125,98,S7073,10,00,52,K8762,63,2.0,05,05,??,CC,1,0,n,H,0330,89,8,2,1,9.5,1,1,K0003,64,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,76,1,69,182,1,1998-03-30,0.042
98LA00126,98,S7073,10,00,52,K8762,63,2.0,05,05,??,CC,1,0,n,H,0330,89,8,2,2,9.4,1,1,K0004,64,00,05,,0,,,,,FX.RIBS,,,,J,2,,0,0,0,1,1,1.0,80,1,63,182,1,1998-03-30,0.042
98LA00127,98,T1917,44,48,42T,91358,00,7.0,02,02,,,A,I,n,I,0329,88,5,3,2,14.0,1,1,T6439,44,ID,02,,0,,,,,4TEATS,,,McR,J,1,,1,1,1,1,1,1.0,101,1,92,182,1,1998-03-29,0.0
98LA00128,98,T4109,44,48,41T,91358,00,5.0,02,02,,,A,I,n,I,0329,88,5,3,1,16.3,1,1,T6440,44,ID,02,,0,,,,,MR.BIG,,,McR,J,1,,1,1,1,1,1,1.0,127,1,110,182,1,1998-03-29,0.0
98LA00129,98,T4396,44,ch,AI,A0484,04,4.0,01,30,,,A,2,n,h,0329,88,8,4,2,11.9,1,1,Z4709,81,ch,31,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,85,,0,0,4,1998-03-29,0.0
98LA00130,98,T4396,44,ch,AI,A0484,04,4.0,01,30,,,A,2,n,h,0329,88,8,4,2,12.3,1,1,Z4708,81,ch,31,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,82,,0,0,4,1998-03-29,0.0
98LA00131,98,T5188,44,ID,41T,91358,00,2.0,02,02,,,A,I,n,I,0329,88,8,3,1,11.1,1,1,T6441,44,ID,02,,0,,,,,,,,McR,J,1,,1,1,2,1,1,1.0,83,1,67,182,1,1998-03-29,0.0
98LA00132,98,T5188,44,ID,41T,91358,00,2.0,02,02,,,A,I,n,I,0329,88,8,3,1,13.0,1,1,T6442,44,ID,02,,0,,,,,,,,McR,J,2,,0,0,0,1,1,1.0,78,1,63,182,1,1998-03-29,0.0
98LA00133,98,T5002,44,ch,AI,A0484,04,3.0,01,30,,,A,2,n,h,0329,88,8,4,1,12.5,1,1,Z4710,81,ch,31,,0,,,,SUCK1SIDE,,,,,J,1,,1,1,2,1,1,1.0,96,,0,0,4,1998-03-29,0.0
98LA00134,98,T5002,44,ch,AI,A0484,04,3.0,01,30,,,A,2,n,h,0329,88,8,4,2,10.3,1,1,Z4711,81,ch,31,,0,,K7579,-,,,,,,J,2,,0,0,0,1,1,0.5,90,0,80,182,1,1998-03-29,0.0
98LA00135,98,T5346,44,ch,AI,A0356,04,2.0,01,30,,,A,2,n,h,0330,89,5,3,2,12.3,1,1,Z4716,81,ch,31,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,85,,0,0,4,1998-03-30,0.0
98LA00136,98,T5586,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0330,89,5,2,1,15.5,1,1,T6444,44,ID,02,,0,,,,,,,,McR,J,1,,1,1,1,1,1,1.0,93,1,73,182,1,1998-03-30,0.0
98LA00137,98,T5227,44,ID,42T,91358,00,2.0,02,02,,,A,I,n,I,0329,88,5,3,2,12.8,1,1,T6443,44,ID,02,,0,,,,,,,,McR,J,1,,1,1,1,1,1,1.0,93,1,83,182,1,1998-03-29,0.0
98LA00138,98,Z4252,81,ch,AI,A0356,04,1.0,34,30,,,5,2,n,h,0330,89,8,2,1,7.3,1,1,Z4712,81,ch,30,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,54,,0,0,4,1998-03-30,0.265
98LA00139,98,Z4252,81,ch,AI,A0356,04,1.0,34,30,,,5,2,n,h,0330,89,8,2,2,7.6,1,1,Z4713,81,ch,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,65,,0,0,4,1998-03-30,0.265
98LA00140,98,Z2856,81,97,972,Z3228,81,4.0,97,97,,,1,0,n,.,0330,89,8,4,1,11.0,6,5,Z4715,81,97,97,,0,,,,,JAW5,,,,J,2,,0,0,0,1,1,1.0,68,,0,0,B,1998-03-30,0.056
98LA00141,98,Z2856,81,97,972,Z3228,81,4.0,97,97,,,1,0,n,.,0330,89,8,4,1,13.1,6,1,Z4714,81,97,97,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,103,,0,0,B,1998-03-30,0.056
98LA00142,98,A4391,04,82,e.-,00000,63,1.0,30,06,,,5,0,y,C,0331,90,5,2,3,9.2,1,1,A4989,04,00,33,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,81,1,65,182,1,1998-03-31,0.0
98LA00143,98,K5685,63,61,04,K8723,63,7.0,06,06,,,1,0,n,R,0330,89,8,4,1,11.6,1,1,K0008,64,61,06,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,93,1,69,182,1,1998-03-30,0.042
98LA00144,98,K5685,63,61,04,K8723,63,7.0,06,06,,,1,0,n,R,0330,89,8,4,1,12.5,1,1,K0007,64,61,06,,0,,,,LTS,,,,GXE,J,1,,1,1,2,1,1,1.0,103,1,93,182,1,1998-03-30,0.042
98LA00145,98,K5203,63,60,53,K9286,63,7.0,06,05,NN,CC,1,0,y,H,0331,90,5,3,3,13.5,1,1,K0013,64,00,05,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,106,1,87,182,1,1998-03-31,0.023
98LA00146,98,K6763,63,00,51,K8596,63,5.0,05,05,CN,CC,1,0,n,H,0330,89,5,3,1,13.3,1,1,K0006,64,00,05,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,116,1,95,182,1,1998-03-30,0.012
98LA00147,98,K8749,63,00,51,K8596,63,2.0,05,05,CN,CC,1,0,n,H,0331,90,5,3,2,9.3,1,1,K0011,64,00,05,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,92,1,78,182,1,1998-03-31,0.084
98LA00148,98,K7643,63,00,51,K8596,63,4.0,05,05,CN,CC,1,0,n,H,0331,90,5,3,1,14.0,1,1,K0012,64,00,05,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,98,1,78,182,1,1998-03-31,0.018
98LA00149,98,S3601,10,00,52,K8762,63,5.0,08,05,CN,CC,1,0,n,H,0331,90,8,3,1,11.3,1,1,K0009,64,00,05,,0,,,,DYSTOCIA,,,,,J,1,,1,1,2,1,1,1.0,82,1,66,182,1,1998-03-31,0.0
98LA00150,98,S3601,10,00,52,K8762,63,5.0,08,05,CN,CC,1,0,n,H,0331,90,8,3,2,10.6,1,1,K0010,64,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,59,1,54,182,1,1998-03-31,0.0
98LA00151,98,S6136,10,11,11,S7282,10,3.0,07,07,,,1,0,n,R,0331,90,5,4,2,13.2,1,1,S8999,10,11,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,96,1,81,182,1,1998-03-31,0.051
98LA00152,98,S6058,10,12,81,S6729,10,3.0,42,07,,,1,0,n,C,0330,89,5,3,2,12.4,1,1,S8998,10,12,43,,0,,,,,HAIRY,,,,J,1,,1,1,1,1,1,1.0,103,1,89,182,1,1998-03-30,0.02
98LA00153,98,S6949,10,11,14,S6976,10,2.0,43,07,,,1,0,n,R,0330,89,5,2,1,14.6,1,1,S8996,10,11,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,98,1,81,182,1,1998-03-30,0.081
98LA00154,98,S7026,10,10,24,S7208,10,2.0,43,07,,,1,0,n,M,0330,89,5,3,3,13.7,1,1,S8997,10,10,07,6,92,19,S9025,+,,ENTR,,,,J,1,,1,1,1,1,0,0.5,0,,0,0,,1998-03-30,0.039
98LA00155,98,T1993,44,48,41T,91358,00,7.0,02,02,,,A,I,n,I,0330,89,1,0,2,8.0,1,1,T6445,44,ID,02,1,0,44,,,"X,DRY,AGE",,,,McR,J,1,,1,1,1,0,0,0.0,0,,0,0,,1998-03-30,0.0
98LA00156,98,T4105,44,48,41T,91358,00,5.0,02,02,,,A,I,n,I,0331,90,8,3,1,12.4,1,1,T6447,44,ID,02,,0,,,,,NICE,,,McR,J,2,,0,0,0,1,1,1.0,89,1,76,182,1,1998-03-31,0.0
98LA00157,98,T4105,44,48,41T,91358,00,5.0,02,02,,,A,I,n,I,0331,90,8,3,2,12.1,1,1,T6446,44,ID,02,,0,,,,,,,,McR,J,1,,1,1,2,1,1,1.0,74,1,67,182,1,1998-03-31,0.0
98LA00158,98,Z4003,81,97,WSU,00000,97,1.0,97,97,,,W,0,y,M,0331,90,9,1,1,4.5,6,1,,,97,97,0,0,,,,,IMM.,,,MCF,J,2,,0,0,0,0,0,0.0,0,,0,0,,1998-03-31,0.0
98LA00159,98,Z4003,81,97,WSU,00000,97,1.0,97,97,,,W,0,y,M,0331,90,9,1,1,5.5,6,1,,,97,97,0,0,,A4991,+,,IMM.,,,MCF,J,1,,1,1,3,0,0,0.5,0,,0,0,,1998-03-31,0.0
98LA00160,98,Z4003,81,97,WSU,00000,97,1.0,97,97,,,W,0,y,M,0331,90,9,1,2,4.0,6,1,,,97,97,0,0,,,,,IMM.,,,MCF,J,3,,0,0,0,0,0,0.0,0,,0,0,,1998-03-31,0.0
98LA00161,98,A4258,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0331,90,8,2,3,5.1,1,1,A4991,04,00,76,,0,,Z4003,-,,WEAK,,,,J,2,,0,0,0,1,1,0.5,64,0,0,0,B,1998-03-31,0.0
98LA00162,98,A4258,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0331,90,8,2,3,7.2,1,1,A4990,04,00,76,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,92,1,73,182,1,1998-03-31,0.0
98LA00163,98,S4248,10,11,12,S6691,10,5.0,07,07,,,1,0,n,R,0331,90,8,2,1,10.8,1,1,S9000,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,80,,0,0,S,1998-03-31,0.016
98LA00164,98,S4248,10,11,12,S6691,10,5.0,07,07,,,1,0,n,R,0331,90,8,2,3,11.5,1,1,S9001,10,11,07,,0,,,,,ENTR,,,,J,2,,0,0,0,1,1,1.0,68,,0,0,S,1998-03-31,0.016
98LA00165,98,S6413,10,11,12,S6691,10,3.0,42,07,,,1,0,n,R,0331,90,8,3,1,11.5,1,1,S9002,10,11,43,,0,,,,"THIN,SW.BAG",,,,,J,1,,1,1,2,1,1,1.0,85,1,69,182,1,1998-03-31,0.043
98LA00166,98,S6413,10,11,12,S6691,10,3.0,42,07,,,1,0,n,R,0331,90,8,3,2,10.1,1,1,S9003,10,11,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,76,182,1,1998-03-31,0.043
98LA00167,98,S7866,10,10,e.2,S7125,10,1.0,07,43,,,5,0,y,M,0331,90,5,3,3,8.6,1,1,S9004,10,18,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,82,1,73,182,1,1998-03-31,0.042
98LA00168,98,K5896,63,61,05,K8711,63,6.0,06,06,,,1,0,n,R,0401,91,9,3,1,10.3,1,1,K0020,64,61,06,,0,,,,FLTS,,,,GXE,J,1,,1,1,3,1,1,1.0,77,1,65,182,1,1998-04-01,0.107
98LA00169,98,K5896,63,61,05,K8711,63,6.0,06,06,,,1,0,n,R,0401,91,9,3,1,10.4,1,1,K0022,64,61,06,,0,,S6759,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,74,0,63,182,1,1998-04-01,0.107
98LA00170,98,K5896,63,61,05,K8711,63,6.0,06,06,,,1,0,n,R,0401,91,9,3,2,9.7,1,1,K0021,64,61,06,,0,,,,,ENTR,,,GXE,J,2,,0,0,0,1,1,1.0,76,1,63,182,1,1998-04-01,0.107
98LA00171,98,K7214,63,61,02,K8624,63,4.0,06,06,,,1,0,n,R,0331,90,8,3,1,10.7,1,1,K0014,64,61,06,,0,,,,CAKED,WEAK LEGS?,,,GXE,J,1,,1,1,2,1,1,1.0,97,1,74,182,1,1998-03-31,0.036
98LA00172,98,K7214,63,61,02,K8624,63,4.0,06,06,,,1,0,n,R,0331,90,8,3,3,12.2,1,1,K0015,64,61,06,,0,,,,,CRYPTORCHID,,,GXE,J,2,,0,0,0,1,1,1.0,94,1,77,182,1,1998-03-31,0.036
98LA00173,98,K7739,63,61,05,K8711,63,3.0,06,06,,,1,0,y,R,0331,90,8,2,2,12.8,1,1,K0018,64,61,06,,0,,,,"X,FIBERBAG",,,,GXE,J,1,,1,1,2,1,1,1.0,93,1,77,182,1,1998-03-31,0.05
98LA00174,98,K7739,63,61,05,K8711,63,3.0,06,06,,,1,0,y,R,0331,90,8,2,2,12.9,1,1,K0019,64,61,06,,0,,K6739,-,,,,,GXE,J,2,,0,0,0,1,1,0.5,58,0,0,0,H,1998-03-31,0.05
98LA00175,98,S4619,10,12,80,S6696,10,4.0,07,07,,,1,0,n,C,0331,90,8,4,3,10.9,1,1,S9015,10,12,07,,0,,,,,ENTR,,,,J,1,,1,1,2,1,1,1.0,78,1,63,182,1,1998-03-31,0.034
98LA00176,98,S4619,10,12,80,S6696,10,4.0,07,07,,,1,0,n,C,0331,90,8,4,2,10.2,1,1,S9016,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,77,1,63,182,1,1998-03-31,0.034
98LA00177,98,S4687,10,10,22,S7003,10,4.0,42,07,,,1,0,n,M,0331,90,8,3,2,11.2,1,1,S9011,10,10,43,,0,,,,,HAIRY,,,,J,1,,1,1,2,1,1,1.0,84,1,73,182,1,1998-03-31,0.037
98LA00178,98,S4687,10,10,22,S7003,10,4.0,42,07,,,1,0,n,M,0331,90,8,3,2,11.7,1,1,S9012,10,10,43,,0,,,,,HAIRY,,,,J,2,,0,0,0,1,1,1.0,83,1,67,182,1,1998-03-31,0.037
98LA00179,98,S6183,10,11,14,S6976,10,3.0,07,07,,,1,0,n,R,0331,90,8,4,3,11.6,1,1,S9006,10,11,07,,0,,,,,HAIRY,,,,J,2,,0,0,0,1,1,1.0,77,1,59,182,1,1998-03-31,0.077
98LA00180,98,S6183,10,11,14,S6976,10,3.0,07,07,,,1,0,n,R,0331,90,8,4,2,11.0,1,1,S9005,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,79,1,65,182,1,1998-03-31,0.077
98LA00181,98,S6018,10,11,14,S6976,10,3.0,07,07,,,1,0,n,R,0331,90,8,3,1,13.0,1,1,S9008,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,85,1,74,182,1,1998-03-31,0.044
98LA00182,98,S6018,10,11,14,S6976,10,3.0,07,07,,,1,0,n,R,0331,90,8,3,1,13.0,1,1,S9007,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,83,1,66,182,1,1998-03-31,0.044
98LA00183,98,S6759,10,12,80,S6696,10,2.0,43,07,,,1,0,n,C,0401,91,5,2,1,12.6,1,1,S9017,10,12,07,,0,,K0022,+,,,,,,J,1,,1,1,1,1,1,1.5,84,1,71,182,1,1998-04-01,0.021
98LA00184,98,S2682,10,11,14,S6976,10,6.0,07,07,,,1,0,y,R,0331,90,8,2,2,10.4,1,1,S9014,10,11,07,3,117,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-03-31,0.027
98LA00185,98,S2682,10,11,14,S6976,10,6.0,07,07,,,1,0,y,R,0331,90,8,2,2,9.0,1,1,S9013,10,11,07,,0,,,,THIN,,,,,J,1,,1,1,2,1,1,1.0,54,,0,0,S,1998-03-31,0.027
98LA00186,98,S7075,10,00,52,K8762,63,2.0,05,05,CC,CC,1,0,n,H,0331,90,8,4,1,8.5,1,1,K0016,64,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,77,1,63,182,1,1998-03-31,0.042
98LA00187,98,S7075,10,00,52,K8762,63,2.0,05,05,CC,CC,1,0,n,H,0331,90,8,4,2,8.5,1,1,K0017,64,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,69,1,56,182,1,1998-03-31,0.042
98LA00188,98,S7304,10,10,23,S7146,10,2.0,07,43,,,1,0,n,M,0401,91,8,2,1,9.3,1,1,S9019,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,93,1,77,182,1,1998-04-01,0.044
98LA00189,98,S7304,10,10,23,S7146,10,2.0,07,43,,,1,0,n,M,0401,91,8,2,2,9.8,1,1,S9018,10,10,07,,0,,,,,4TEATS,,,,J,1,,1,1,2,1,1,1.0,75,1,60,182,1,1998-04-01,0.044
98LA00190,98,S7342,10,11,14,S6976,10,2.0,07,07,,,1,0,n,R,0331,90,8,3,1,10.6,1,1,S9009,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,74,1,60,182,1,1998-03-31,0.097
98LA00191,98,S7342,10,11,14,S6976,10,2.0,07,07,,,1,0,n,R,0331,90,8,3,1,9.6,1,1,S9010,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,73,1,64,182,1,1998-03-31,0.097
98LA00192,98,Z4027,81,97,WSU,00000,97,1.0,97,97,,,W,0,y,M,0331,90,5,2,2,9.5,6,1,Z4717,81,97,97,,0,,,,,EAR BLED,,,MCF,J,1,,1,1,1,1,1,1.0,81,,0,0,B,1998-03-31,0.0
98LA00193,98,A3224,04,ch,AI,A0356,04,2.0,31,30,,,A,2,n,h,0401,91,5,3,1,12.9,1,1,Z4720,81,ch,34,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,104,,0,0,4,1998-04-01,0.015
98LA00194,98,A4211,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0401,91,5,3,2,8.9,1,1,A4992,04,00,76,,0,,,,INJURY R.HOCK,,,,,V,1,,1,1,1,1,1,1.0,99,,0,0,H,1998-04-01,0.0
98LA00195,98,K7237,63,00,51,K8596,63,4.0,05,05,CN,CC,1,0,n,H,0401,91,8,3,1,11.1,1,1,K0023,64,00,05,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,94,1,78,182,1,1998-04-01,0.015
98LA00196,98,K7237,63,00,51,K8596,63,4.0,05,05,CN,CC,1,0,n,H,0401,91,8,3,2,12.5,1,1,K0024,64,00,05,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,66,182,1,1998-04-01,0.015
98LA00197,98,S4745,10,12,82,S6751,10,4.0,07,43,,,1,0,n,C,0401,91,8,3,2,6.8,1,1,S9021,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,71,1,59,182,1,1998-04-01,0.037
98LA00198,98,S4745,10,12,82,S6751,10,4.0,07,43,,,1,0,n,C,0401,91,8,3,2,9.5,1,1,S9020,10,12,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,72,1,59,182,1,1998-04-01,0.037
98LA00199,98,S6832,10,11,11,S7282,10,2.0,07,07,,,1,0,n,R,0401,91,8,3,1,10.9,1,1,S9023,10,11,07,,0,,,,,ENTR mixpen,,,,J,1,,1,1,2,1,1,1.0,78,1,57,182,1,1998-04-01,0.071
98LA00200,98,S6832,10,11,11,S7282,10,2.0,07,07,,,1,0,n,R,0401,91,8,3,2,9.8,1,1,S9024,10,11,07,,0,,,,,ENTR mixpen,,,,J,2,,0,0,0,1,1,1.0,81,1,64,182,1,1998-04-01,0.071
98LA00201,98,S6739,10,12,85,S6575,10,2.0,43,43,,,1,0,n,C,0401,91,5,2,2,11.4,1,1,S9022,10,12,43,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,84,1,68,182,1,1998-04-01,0.023
98LA00202,98,T2863,44,48,42T,00064,00,6.0,02,02,,,1,I,n,I,0401,91,8,4,1,13.0,1,1,T6448,44,ID,02,,0,,,,,NICE,,,,J,1,,1,1,2,1,1,1.0,84,1,71,182,1,1998-04-01,0.0
98LA00203,98,T2863,44,48,42T,00064,00,6.0,02,02,,,1,I,n,I,0401,91,8,4,2,12.3,1,1,T6449,44,ID,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,84,1,75,182,1,1998-04-01,0.0
98LA00204,98,Z3234,81,97,971,Z3246,81,3.0,97,97,,,1,0,n,M,0401,91,8,4,2,11.0,6,1,Z4718,81,97,97,,0,,,,"6""ABS.BRISKET",WEAK,,,MCF,J,1,,1,1,2,1,1,1.0,92,,0,0,B,1998-04-01,0.087
98LA00205,98,Z3234,81,97,971,Z3246,81,3.0,97,97,,,1,0,n,M,0401,91,8,4,2,8.0,6,1,Z4719,81,97,97,,0,,,,,WEAK,,,MCF,J,2,,0,0,0,1,1,1.0,78,,0,0,B,1998-04-01,0.087
98LA00206,98,Z4061,81,97,WSU,00000,97,1.0,97,97,,,W,0,y,M,0401,91,8,2,1,8.1,6,1,Z4721,81,97,97,,0,,,,,,,,MCF,J,1,,1,1,2,1,1,1.0,62,,0,0,B,1998-04-01,0.0
98LA00207,98,Z4061,81,97,WSU,00000,97,1.0,97,97,,,W,0,y,M,0401,91,8,2,1,8.2,6,1,Z4722,81,97,97,,0,,,,,,,,MCF,J,2,,0,0,0,1,1,1.0,67,,0,0,B,1998-04-01,0.0
98LA00208,98,A4128,04,81,e.9,A3205,04,1.0,30,30,,,5,0,y,M,0402,92,5,2,3,7.6,1,1,A4996,04,88,30,,0,,,,,,,,GXE,J,1,,1,1,1,1,1,1.0,82,1,70,182,1,1998-04-02,0.074
98LA00209,98,A4079,04,82,e.9,A3205,04,1.0,30,30,,,5,0,y,C,0401,91,5,2,3,11.3,1,1,A4993,04,88,30,,0,,,,,,,,GXE,J,1,,1,1,1,1,1,1.0,95,1,80,182,1,1998-04-01,0.069
98LA00210,98,A4523,04,81,e.9,A3205,04,1.0,30,30,,,5,0,y,M,0402,92,8,2,2,7.6,1,1,A4994,04,88,30,,0,,,,,4TEATS,,,GXE,J,1,,1,1,2,1,1,1.0,68,1,53,182,1,1998-04-02,0.067
98LA00211,98,A4523,04,81,e.9,A3205,04,1.0,30,30,,,5,0,y,M,0402,92,8,2,2,7.7,1,1,A4995,04,88,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,73,1,57,182,1,1998-04-02,0.067
98LA00212,98,A4298,04,82,e.-,00000,63,1.0,30,06,,,5,0,y,C,0402,92,5,2,3,12.5,1,1,A4997,04,00,33,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,93,1,76,182,1,1998-04-02,0.0
98LA00213,98,K5508,63,62,06,K9001,63,7.0,06,06,,,1,0,n,C,0401,91,9,2,2,5.8,1,1,K0035,64,62,06,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,78,1,63,182,1,1998-04-01,0.03
98LA00214,98,K5508,63,62,06,K9001,63,7.0,06,06,,,1,0,n,C,0401,91,9,2,2,8.2,1,5,K0034,64,62,06,,0,,,,THIN,,,,GXE,J,1,,1,1,3,1,1,1.0,46,1,34,182,1,1998-04-01,0.03
98LA00215,98,K5508,63,62,06,K9001,63,7.0,06,06,,,1,0,n,C,0401,91,9,2,2,9.0,1,1,K0036,64,62,06,,0,,Z3252,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,71,0,0,0,B,1998-04-01,0.03
98LA00216,98,K6492,63,60,06,K9001,63,6.0,06,06,,,1,0,n,M,0401,91,7,4,2,13.3,1,1,K0033,64,60,06,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,107,1,90,182,1,1998-04-01,0.04
