UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,JUNEDO,INBRL
00LA00103,00,S9041,10,10,22,S9348,10,2.0,43,07,,,1,0,y,M,0328,88,8,3,2,10.3,1,1,R1102,11,10,07,6,151,04,,,,4TEATS,,,.,J,1,2400,,1,1,2,1,0,0.0,0,,0,0,,2000-03-28,,0.06
00LA00104,00,S9340,10,12,89,S9599,10,2.0,07,07,,,1,0,y,C,0328,88,8,3,3,9.7,1,1,R1088,11,12,07,,0,,,,,,,,.,J,1,1130,,1,1,2,1,1,1.0,83,1,70,181,1,2000-03-28,Y,0.018
00LA00105,00,S9340,10,12,89,S9599,10,2.0,07,07,,,1,0,y,C,0328,88,8,3,2,9.9,1,1,R1089,11,12,07,,0,,,,,,,,.,J,2,1130,,0,0,0,1,1,1.0,73,1,67,181,1,2000-03-28,Y,0.018
00LA00106,00,S9345,10,12,84,S9521,10,2.0,43,43,,,1,0,n,C,0329,89,5,3,1,12.0,1,1,R1105,11,12,43,,0,,,,,,,,.,J,1,0235,,1,1,1,1,1,1.0,86,1,70,181,1,2000-03-29,Y,0.049
00LA00107,00,S9350,10,12,86,S9736,10,2.0,43,43,,,1,0,y,C,0329,89,8,2,3,9.5,1,1,R1106,11,12,43,,0,,,,,,,,.,J,1,0430,,1,1,2,1,1,1.0,56,1,46,181,1,2000-03-29,Y,0.049
00LA00108,00,S9350,10,12,86,S9736,10,2.0,43,43,,,1,0,y,C,0329,89,8,2,2,6.4,1,1,R1107,11,12,43,,0,,,,,,,,.,J,2,0430,,0,0,0,1,1,1.0,63,1,56,181,1,2000-03-29,Y,0.049
00LA00109,00,S9555,10,13,31,S9526,10,2.0,43,43,,,1,0,n,F,0329,89,8,3,1,9.6,1,1,R1111,11,13,43,,0,,,,,,,,.,J,1,0600,,1,1,2,1,1,1.0,72,1,60,181,1,2000-03-29,Y,0.032
00LA00110,00,S9555,10,13,31,S9526,10,2.0,43,43,,,1,0,n,F,0329,89,8,3,3,8.8,1,1,R1112,11,13,43,,0,,,,,HAIRY,,,.,J,2,0600,,0,0,0,1,1,1.0,64,1,55,181,1,2000-03-29,Y,0.032
00LA00111,00,S9293,10,11,14,S9028,10,2.0,07,07,,,1,0,n,R,0329,89,5,2,1,10.5,1,1,R1117,11,11,07,,0,,,,WHEEZE ??,,,,.,J,1,0920,,1,1,1,1,1,1.0,80,1,80,181,1,2000-03-29,Y,0.068
00LA00112,00,S7137,10,11,14,S9028,10,4.0,07,07,,,1,0,n,R,0328,88,5,4,1,12.5,1,1,R1101,11,11,07,,0,,K1054,+,,,,,.,J,1,2330,,1,1,1,1,1,1.5,88,1,71,181,1,2000-03-28,Y,0.075
00LA00113,00,S7353,10,10,21,S9161,10,4.0,43,43,,,1,0,y,M,0328,88,8,5,1,12.3,1,1,R1092,11,10,43,,0,,,,,,,,.,J,1,1500,,1,1,2,1,1,1.0,100,1,80,181,1,2000-03-28,Y,0.056
00LA00114,00,S7353,10,10,21,S9161,10,4.0,43,43,,,1,0,y,M,0328,88,8,5,2,12.3,1,1,R1093,11,10,43,,0,,,,,,,,.,J,2,1500,,0,0,0,1,1,1.0,83,1,68,181,1,2000-03-28,Y,0.056
00LA00115,00,S7752,10,13,33,S9451,10,3.0,42,43,,,1,0,y,F,0329,89,8,3,1,10.5,1,1,R1115,11,13,43,7,182,97,,,,,,,.,J,1,0920,,1,1,2,1,0,0.0,0,,0,0,,2000-03-29,,0.022
00LA00116,00,S7752,10,13,33,S9451,10,3.0,42,43,,,1,0,y,F,0329,89,8,3,2,10.5,1,1,R1116,11,13,43,,0,,,,,,,,.,J,2,0920,,0,0,0,1,1,1.0,95,1,73,181,1,2000-03-29,Y,0.022
00LA00117,00,S7797,10,12,87,S9632,10,3.0,07,07,,,1,0,n,C,0329,89,5,4,2,11.5,1,1,R1104,11,12,07,,0,,R1110,+,,,,,.,J,1,0200,,1,1,1,1,1,1.5,81,1,74,181,1,2000-03-29,Y,0.031
00LA00118,00,T5328,44,ch,tai,S0000,10,4.0,31,07,,,A,2,y,h,0329,89,8,3,3,9.3,1,1,Z6087,81,00,00,,0,,,,,,,,TAI,J,2,0920,,0,0,0,1,1,1.0,85,1,71,181,1,2000-03-29,Y,0.0
00LA00119,00,T5328,44,ch,tai,S0000,10,4.0,31,07,,,A,2,y,h,0329,89,8,3,2,9.6,1,1,Z6086,81,00,00,,0,,,,,,,,TAI,J,1,0920,,1,1,2,1,1,1.0,78,1,66,181,1,2000-03-29,Y,0.0
00LA00120,00,T6011,44,ID,42T,T5505,44,3.0,02,02,,,1,I,n,I,0328,88,9,4,2,11.8,1,1,T7684,44,ID,02,,0,,,,,,,,.,J,1,1130,,1,1,3,1,1,1.0,86,1,78,181,1,2000-03-28,Y,0.019
00LA00121,00,T6011,44,ID,42T,T5505,44,3.0,02,02,,,1,I,n,I,0328,88,9,4,2,10.2,1,1,T7686,44,ID,02,,0,,A6176,-,,,,,.,J,3,1130,,0,0,0,1,1,0.5,87,0,74,181,1,2000-03-28,Y,0.019
00LA00122,00,T6011,44,ID,42T,T5505,44,3.0,02,02,,,1,I,n,I,0328,88,9,4,2,13.4,1,1,T7685,44,ID,02,,0,,,,,,,,.,J,2,1130,,0,0,0,1,1,1.0,99,1,85,181,1,2000-03-28,Y,0.019
00LA00123,00,Z4825,81,97,972,Z3679,81,2.0,97,97,,,1,0,n,.,0328,88,5,4,2,14.4,6,2,Z6081,81,97,97,2,159,92,,,,,,,.,J,1,2020,,1,1,1,1,1,1.0,94,,0,0,B,2000-03-28,Y,0.082
00LA00124,00,Z4765,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0329,89,5,3,1,14.1,6,1,Z6085,81,97,97,,0,,,,,,,,.,J,1,0515,,1,1,1,1,1,1.0,93,,0,0,B,2000-03-29,Y,0.086
00LA00125,00, 7168,00,00,tai,S0000,10,3.0,00,07,,,A,2,y,.,0330,90,5,3,2,10.9,1,1,Z6094,81,00,07,,0,,,,"MASTITIS,R.",,,,TAI,J,1,0245,,1,1,1,1,1,1.0,79,1,67,182,2,2000-03-30,Y,0.0
00LA00126,00,50068,05,00,tai,S0000,10,5.0,00,07,,,A,2,y,.,0330,90,5,4,2,11.7,1,1,Z6095,81,00,07,,0,,,,,,,,TAI,J,1,0430,,1,1,1,1,1,1.0,99,1,82,181,1,2000-03-30,Y,0.0
00LA00127,00,A6334,04,00,e.8,A5789,04,1.0,30,30,,,4,1,y,.,0329,89,5,2,3,10.6,1,1,A7044,04,00,30,,0,,,,,,,,BLK,J,1,2310,,1,1,1,1,1,1.0,85,1,72,181,1,2000-03-29,Y,0.04
00LA00128,00,A6514,04,88,e.7,A5514,04,1.0,30,30,,,4,7,y,.,0330,90,5,3,3,12.0,1,1,A7046,04,88,30,,0,,,,,,,,GXE,J,1,0945,,1,1,1,1,1,1.0,91,1,78,181,1,2000-03-30,Y,0.029
00LA00129,00,A6931,04,88,e.9,A5129,04,1.0,30,30,,,4,7,y,.,0330,90,5,2,2,8.8,1,1,A7045,04,88,30,,0,,,,,,,,GXE,J,1,1030,,1,1,1,1,1,1.0,79,1,64,181,1,2000-03-30,Y,0.066
00LA00130,00,K0087,64,60,05-,K0116,64,2.0,06,06,,,1,7,n,.,0329,89,5,3,2,12.6,1,1,K1062,64,68,06,,0,,,,,,,,GXE,J,1,1945,,1,1,1,1,1,1.0,99,1,86,181,1,2000-03-29,Y,0.045
00LA00131,00,K0251,64,60,03-,J0143,00,2.0,06,06,,,1,7,n,.,0330,90,9,5,1,11.2,1,1,K1067,64,68,06,6,107,19,,,,,,71,GXE,J,2,0325,,0,0,0,1,0,0.0,0,,0,0,,2000-03-30,,0.0
00LA00132,00,K0251,64,60,03-,J0143,00,2.0,06,06,,,1,7,n,.,0330,90,9,5,1,9.1,1,1,K1068,64,68,06,6,90,46,,,,IN SAC,,,GXE,J,3,0325,,0,0,0,1,0,0.0,0,,0,0,,2000-03-30,,0.0
00LA00133,00,K0251,64,60,03-,J0143,00,2.0,06,06,,,1,7,n,.,0330,90,9,5,2,9.8,1,1,K1066,64,68,06,,0,,,,BIG BAG,ENTR,,,GXE,J,1,0325,,1,1,3,1,1,1.0,94,1,74,181,1,2000-03-30,Y,0.0
00LA00134,00,K8790,63,00,51,K9286,63,4.0,05,05,CN,CC,1,0,n,H,0329,89,8,5,3,12.8,1,1,K1060,64,00,05,,0,,,,,"ENTR,INJECT.",,,.,J,1,1110,,1,1,2,1,1,1.0,102,1,81,181,1,2000-03-29,Y,0.015
00LA00135,00,K8790,63,00,51,K9286,63,4.0,05,05,CN,CC,1,0,n,H,0329,89,8,5,2,9.8,1,1,K1061,64,00,05,6,108,01,,,,,,,.,J,2,1110,,0,0,0,1,0,0.0,0,,0,0,,2000-03-29,,0.015
00LA00136,00,K7553,63,61,05-,K0116,64,6.0,06,06,,,1,7,n,.,0329,89,9,3,1,9.6,1,1,K1063,64,68,06,,0,,,,,,,,GXE,J,1,1720,,1,1,3,1,1,1.0,106,1,84,181,1,2000-03-29,Y,0.051
00LA00137,00,K7553,63,61,05-,K0116,64,6.0,06,06,,,1,7,n,.,0329,89,9,3,1,7.6,1,1,K1064,64,68,06,,0,,,,,,,,GXE,J,2,1720,,0,0,0,1,1,1.0,53,1,42,181,1,2000-03-29,Y,0.051
00LA00138,00,K7553,63,61,05-,K0116,64,6.0,06,06,,,1,7,n,.,0329,89,9,3,2,7.8,1,1,K1065,64,68,06,3,90,93,,8,,,,,GXE,J,3,1720,,0,0,0,1,0,0.0,0,,0,0,,2000-03-29,,0.051
00LA00139,00,K7214,63,61,04-,K9884,63,6.0,06,06,,,1,7,n,.,0330,90,5,4,2,10.0,1,1,K1069,64,68,06,,0,,R1148,+,,,,,GXE,J,1,0600,,1,1,1,1,1,1.5,90,1,74,181,1,2000-03-30,Y,0.055
00LA00140,00,S4481,10,11,12,S9039,10,6.0,07,07,,,1,0,n,R,0329,89,8,4,2,11.3,1,1,R1126,11,11,07,,0,,,,,,,,.,J,2,1400,,0,0,0,1,1,1.0,82,1,69,181,1,2000-03-29,Y,0.036
00LA00141,00,S4481,10,11,12,S9039,10,6.0,07,07,,,1,0,n,R,0329,89,8,4,2,11.7,1,1,R1125,11,11,07,,0,,,,,,,,.,J,1,1400,,1,1,2,1,1,1.0,91,1,76,181,1,2000-03-29,Y,0.036
00LA00142,00,S4557,10,11,11,S9264,10,6.0,07,07,,,1,0,n,R,0330,90,3,3,3,8.6,1,1,R1140,11,11,07,3,90,93,,8,,,,,.,J,4,2410,,0,0,0,1,0,0.0,0,,0,0,,2000-03-30,,0.047
00LA00143,00,S4557,10,11,11,S9264,10,6.0,07,07,,,1,0,n,R,0330,90,3,3,3,7.5,1,1,R1139,11,11,07,3,90,93,,8,,,,,.,J,3,2410,,0,0,0,1,0,0.0,0,,0,0,,2000-03-30,,0.047
00LA00144,00,S4557,10,11,11,S9264,10,6.0,07,07,,,1,0,n,R,0330,90,3,3,2,9.1,1,1,R1137,11,11,07,,0,,,,DEPRESSED,PNEU,,71,.,J,1,2410,,1,1,4,1,1,1.0,71,1,59,181,1,2000-03-30,Y,0.047
00LA00145,00,S4557,10,11,11,S9264,10,6.0,07,07,,,1,0,n,R,0330,90,3,3,2,9.6,1,1,R1138,11,11,07,,0,,,,,,,,.,J,2,2410,,0,0,0,1,1,1.0,70,1,64,181,1,2000-03-30,Y,0.047
00LA00146,00,S4560,10,10,21,S9161,10,6.0,07,43,,,1,0,n,M,0330,90,9,3,1,8.5,1,1,R1150,11,10,07,,0,,,,,,,,.,J,3,0645,,0,0,0,1,1,1.0,96,1,73,181,1,2000-03-30,Y,0.039
00LA00147,00,S4560,10,10,21,S9161,10,6.0,07,43,,,1,0,n,M,0330,90,9,3,2,12.1,1,1,R1148,11,10,07,,0,,K7214,-,,,,,.,J,1,0645,,1,1,3,1,1,0.5,77,0,65,181,1,2000-03-30,Y,0.039
00LA00148,00,S4560,10,10,21,S9161,10,6.0,07,43,,,1,0,n,M,0330,90,9,3,2,8.0,1,1,R1149,11,10,07,,0,,,,,4TEATS,,,.,J,2,0645,,0,0,0,1,1,1.0,69,1,67,181,1,2000-03-30,Y,0.039
00LA00149,00,S4745,10,12,83,S9733,10,6.0,07,07,,,1,0,y,C,0330,90,8,4,3,10.5,1,1,R1147,11,12,07,,0,,,,,,,,.,J,2,0450,,0,0,0,1,1,1.0,74,1,60,181,1,2000-03-30,Y,0.048
00LA00150,00,S4745,10,12,83,S9733,10,6.0,07,07,,,1,0,y,C,0330,90,8,4,2,9.6,1,1,R1146,11,12,07,,0,,,,,,,,.,J,1,0450,,1,1,2,1,1,1.0,71,1,60,181,1,2000-03-30,Y,0.048
00LA00151,00,S5887,10,10,21,S9161,10,5.0,07,43,,,1,0,n,M,0329,89,9,3,2,11.0,1,1,R1127,11,10,07,,0,,,,,,,,.,J,1,1630,,1,1,3,1,1,1.0,77,1,68,181,1,2000-03-29,Y,0.027
00LA00152,00,S5887,10,10,21,S9161,10,5.0,07,43,,,1,0,n,M,0329,89,9,3,2,9.3,1,1,R1129,11,10,07,3,90,93,,8,,,,,.,J,3,1630,,0,0,0,1,0,0.0,0,,0,0,,2000-03-29,,0.027
00LA00153,00,S5887,10,10,21,S9161,10,5.0,07,43,,,1,0,n,M,0329,89,9,3,2,9.7,1,1,R1128,11,10,07,,0,,,,,,,,.,J,2,1630,,0,0,0,1,1,1.0,82,1,70,181,1,2000-03-29,Y,0.027
00LA00154,00,S5745,10,10,23,S9105,10,5.0,42,07,,,1,0,n,M,0329,89,8,4,1,9.8,1,1,R1120,11,10,43,,0,,,,THIN,,,,.,J,1,1120,,1,1,2,1,1,1.0,75,1,61,181,1,2000-03-29,Y,0.026
00LA00155,00,S5745,10,10,23,S9105,10,5.0,42,07,,,1,0,n,M,0329,89,8,4,2,9.9,1,1,R1121,11,10,43,,0,,,,,,,,.,J,2,1120,,0,0,0,1,1,1.0,70,1,59,181,1,2000-03-29,Y,0.026
00LA00156,00,S6348,10,13,32,S9049,10,5.0,42,43,,,1,0,n,F,0330,90,8,4,1,11.3,1,1,R1153,11,13,43,,0,,,,VLTS,,,,.,J,1,0730,,1,1,2,1,1,1.0,77,1,63,181,1,2000-03-30,Y,0.079
00LA00157,00,S6348,10,13,32,S9049,10,5.0,42,43,,,1,0,n,F,0330,90,8,4,2,10.4,1,1,R1154,11,13,43,,0,,,,,HAIRY,,,.,J,2,0730,,0,0,0,1,1,1.0,74,1,67,181,1,2000-03-30,Y,0.079
00LA00158,00,S6951,10,11,14,S9028,10,4.0,07,07,,,1,0,n,R,0329,89,9,3,1,10.1,1,1,R1131,11,11,07,,0,,,,,,,,.,J,1,1800,,1,1,3,1,1,1.0,87,1,70,181,1,2000-03-29,Y,0.068
00LA00159,00,S6951,10,11,14,S9028,10,4.0,07,07,,,1,0,n,R,0329,89,9,3,3,10.2,1,1,R1133,11,11,07,3,90,93,,8,,,,,.,J,3,1800,,0,0,0,1,0,0.0,0,,0,0,,2000-03-29,,0.068
00LA00160,00,S6951,10,11,14,S9028,10,4.0,07,07,,,1,0,n,R,0329,89,9,3,1,10.2,1,1,R1132,11,11,07,,0,,,,,,,,.,J,2,1800,,0,0,0,1,1,1.0,87,1,80,181,1,2000-03-29,Y,0.068
00LA00161,00,S8019,10,10,23,S9105,10,3.0,07,07,,,1,0,y,M,0329,89,5,3,2,13.0,1,1,R1130,11,10,07,,0,,,,,,,,.,J,1,1630,,1,1,1,1,1,1.0,65,1,69,181,1,2000-03-29,Y,0.077
00LA00162,00,S8478,10,13,31,S9526,10,3.0,42,43,,,1,0,n,F,0329,89,5,4,1,14.0,1,1,R1122,11,13,43,,0,,,,,,,,.,J,1,1220,,1,1,1,1,1,1.0,105,1,90,181,1,2000-03-29,Y,0.035
00LA00163,00,S8600,10,13,33,S9451,10,3.0,42,43,,,1,0,n,F,0330,90,8,4,1,12.0,1,1,R1161,11,13,43,,0,,,,LTS,,,,.,J,1,0915,,1,1,2,1,1,1.0,87,1,70,181,1,2000-03-30,Y,0.054
00LA00164,00,S8600,10,13,33,S9451,10,3.0,42,43,,,1,0,n,F,0330,90,8,4,2,9.8,1,1,R1162,11,13,43,,0,,,,,,,,.,J,2,0915,,0,0,0,1,1,1.0,65,1,65,181,1,2000-03-30,Y,0.054
00LA00165,00,S8998,10,12,83,S9733,10,2.0,43,07,,,1,0,n,C,0330,90,5,3,2,10.5,1,4,R1143,11,12,07,,0,,,,MASTITIS 6/00,,,,.,J,1,0245,,1,1,1,1,1,1.0,78,1,73,181,1,2000-03-30,Y,0.044
00LA00166,00,S8999,10,11,12,S9039,10,2.0,07,07,,,1,0,n,R,0329,89,5,3,1,12.0,1,1,R1136,11,11,07,,0,,,,,,,,.,J,1,2255,,1,1,1,1,1,1.0,100,1,86,181,1,2000-03-29,Y,0.057
00LA00167,00,S9061,10,10,23,S9105,10,2.0,43,07,,,1,0,n,M,0330,90,8,3,1,13.2,1,1,R1142,11,10,07,,0,,,,,,,,.,J,2,0245,,0,0,0,1,1,1.0,48,1,42,181,1,2000-03-30,Y,0.037
00LA00168,00,S9061,10,10,23,S9105,10,2.0,43,07,,,1,0,n,M,0330,90,8,3,1,12.5,1,1,R1141,11,10,07,,0,,,,DROPS OUT,,,,.,J,1,0245,,1,1,2,1,1,1.0,60,1,48,181,1,2000-03-30,Y,0.037
00LA00169,00,S9322,10,10,23,S9105,10,2.0,07,07,,,1,0,n,M,0330,90,8,4,2,10.0,1,1,R1145,11,10,07,,0,,,,,,,,.,J,2,0315,,0,0,0,1,1,1.0,68,1,55,181,1,2000-03-30,Y,0.036
00LA00170,00,S9322,10,10,23,S9105,10,2.0,07,07,,,1,0,n,M,0330,90,8,4,2,10.2,1,1,R1144,11,10,07,,0,,,,,,,,.,J,1,0315,,1,1,2,1,1,1.0,74,1,67,181,1,2000-03-30,Y,0.036
00LA00171,00,S9437,10,10,24,S8152,10,2.0,43,07,,,1,0,n,M,0329,89,8,3,2,8.5,1,1,R1134,11,10,07,,0,,,,,4TEATS,,,.,J,1,2110,,1,1,2,1,1,1.0,79,1,67,181,1,2000-03-29,Y,0.028
00LA00172,00,S9437,10,10,24,S8152,10,2.0,43,07,,,1,0,n,M,0329,89,8,3,2,8.2,1,1,R1135,11,10,07,,0,,,,,,,,.,J,2,2110,,0,0,0,1,1,1.0,61,1,54,181,1,2000-03-29,Y,0.028
00LA00173,00,S9535,10,11,12,S9039,10,2.0,07,07,,,1,0,n,R,0329,89,8,4,1,11.3,1,1,R1124,11,11,07,,0,,,,,HAIRY,,,.,J,2,1340,,0,0,0,1,1,1.0,84,1,76,181,1,2000-03-29,Y,0.105
00LA00174,00,S9535,10,11,12,S9039,10,2.0,07,07,,,1,0,n,R,0329,89,8,4,1,12.9,1,1,R1123,11,11,07,,0,,,,,,,,.,J,1,1340,,1,1,2,1,1,1.0,96,1,79,181,1,2000-03-29,Y,0.105
00LA00175,00,S9242,10,10,24,S8152,10,2.0,43,07,,,1,0,n,M,0330,90,8,3,3,9.7,3,1,R1155,11,10,07,,0,,,,,BLK.R.LEGS,,,.,J,1,0810,,1,1,2,1,1,1.0,72,1,62,181,1,2000-03-30,Y,0.047
00LA00176,00,S9242,10,10,24,S8152,10,2.0,43,07,,,1,0,n,M,0330,90,8,3,2,9.2,1,1,R1156,11,10,07,,0,,,,,,,,.,J,2,0810,,0,0,0,1,1,1.0,69,1,53,181,1,2000-03-30,Y,0.047
00LA00177,00,S7430,10,12,82,S9069,10,4.0,07,07,,,1,0,n,C,0330,90,8,3,2,10.1,1,1,R1151,11,12,07,,0,,,,,X HAIRY,,,.,J,1,0730,,1,1,2,1,1,1.0,76,1,61,181,1,2000-03-30,Y,0.058
00LA00178,00,S7430,10,12,82,S9069,10,4.0,07,07,,,1,0,n,C,0330,90,8,3,2,8.4,1,1,R1152,11,12,07,,0,,,,,X HAIRY,,,.,J,2,0730,,0,0,0,1,1,1.0,74,1,74,181,1,2000-03-30,Y,0.058
00LA00179,00,S7511,10,10,24,S8152,10,4.0,07,07,,,1,0,y,M,0330,90,8,3,3,11.2,1,1,R1158,11,10,07,,0,,,,,,,,.,J,2,0810,,0,0,0,1,1,1.0,85,1,71,181,1,2000-03-30,Y,0.036
00LA00180,00,S7511,10,10,24,S8152,10,4.0,07,07,,,1,0,y,M,0330,90,8,3,2,10.8,1,1,R1157,11,10,07,,0,,,,,,,,.,J,1,0810,,1,1,2,1,1,1.0,66,1,58,181,1,2000-03-30,Y,0.036
00LA00181,00,S7828,10,10,24,S8152,10,3.0,07,07,,,1,0,y,M,0330,90,8,3,2,10.5,1,1,R1164,11,10,07,,0,,,,,,,,.,J,2,0945,,0,0,0,1,1,1.0,69,1,59,181,1,2000-03-30,Y,0.03
00LA00182,00,S7828,10,10,24,S8152,10,3.0,07,07,,,1,0,y,M,0330,90,8,3,2,12.1,3,1,R1163,11,10,07,,0,,,,,BLK.RR.LEG,,,.,J,1,0945,,1,1,2,1,1,1.0,81,1,65,181,1,2000-03-30,Y,0.03
00LA00183,00,S7782,10,11,13,S9801,10,3.0,43,07,,,1,0,n,R,0330,90,8,3,2,10.0,1,1,R1160,11,11,07,,0,,,,,,,,.,J,2,0915,,0,0,0,1,1,1.0,74,1,66,181,1,2000-03-30,Y,0.085
00LA00184,00,S7782,10,11,13,S9801,10,3.0,43,07,,,1,0,n,R,0330,90,8,3,2,10.3,1,1,R1159,11,11,07,,0,,,,,ENTR,,,.,J,1,0915,,1,1,2,1,1,1.0,78,1,70,181,1,2000-03-30,Y,0.085
00LA00185,00,T6486,44,ID,43T,T6440,44,2.0,02,02,,,1,I,n,I,0330,90,8,3,1,9.4,1,1,T7692,44,ID,02,6,91,54,,8,,"FX.RIBS,BILAT",,,.,J,2,0450,,0,0,0,1,0,0.0,0,,0,0,,2000-03-30,,0.009
00LA00186,00,T6486,44,ID,43T,T6440,44,2.0,02,02,,,1,I,n,I,0330,90,8,3,2,10.8,1,1,T7691,44,ID,02,,0,,,,DYSTOCIA,,,,.,J,1,0450,,1,1,2,1,1,1.0,93,1,81,181,1,2000-03-30,Y,0.009
00LA00187,00,T6533,44,ID,42T,T5505,44,2.0,02,02,,,1,I,n,I,0329,89,8,2,1,11.5,1,1,T7687,44,ID,02,,0,,,,,,,,.,J,1,1300,,1,1,2,1,1,1.0,82,1,69,181,1,2000-03-29,Y,0.004
00LA00188,00,T6533,44,ID,42T,T5505,44,2.0,02,02,,,1,I,n,I,0329,89,8,2,2,11.0,1,1,T7688,44,ID,02,,0,,,,,,,,.,J,2,1300,,0,0,0,1,1,1.0,81,1,68,181,1,2000-03-29,Y,0.004
00LA00189,00,T6287,44,ID,42T,T5505,44,3.0,02,02,,,1,I,n,I,0330,90,8,4,1,12.2,1,1,T7689,44,ID,02,7,182,97,,,,,,,.,J,1,0150,,1,1,2,1,0,0.0,0,,0,0,,2000-03-30,,0.019
00LA00190,00,T6287,44,ID,42T,T5505,44,3.0,02,02,,,1,I,n,I,0330,90,8,4,2,10.3,1,1,T7690,44,ID,02,,0,,,,,4TEATS,,,.,J,2,0150,,0,0,0,1,1,1.0,92,1,78,181,1,2000-03-30,Y,0.019
00LA00191,00,Z3578,81,97,971,Z3677,81,4.0,97,97,,,1,0,n,.,0330,90,5,5,1,8.7,6,1,Z6093,81,97,97,,0,,,,,"POOR, PNEU",,71,.,J,1,0220,,1,1,1,1,1,1.0,94,,0,0,B,2000-03-30,Y,0.109
00LA00192,00,Z3999,81,97,971,Z3677,81,3.0,97,97,,,1,0,n,.,0330,90,8,3,1,11.2,6,1,Z6097,81,97,97,,0,,,,,ENTR,,,.,J,1,0810,,1,1,2,1,1,1.0,119,,0,0,B,2000-03-30,Y,0.102
00LA00193,00,Z3999,81,97,971,Z3677,81,3.0,97,97,,,1,0,n,.,0330,90,8,3,1,15.5,6,4,Z6098,81,97,97,,0,,,,,,,,.,J,2,0810,,0,0,0,1,1,1.0,123,,0,0,B,2000-03-30,Y,0.102
00LA00194,00,Z4015,81,97,971,Z3677,81,3.0,97,97,,,1,0,n,.,0330,90,8,5,1,11.9,6,1,Z6099,81,97,97,6,95,19,,,FLTS,GAUNT>PNEU,,71,.,J,1,0945,,1,1,2,1,0,0.0,0,,0,0,,2000-03-30,,0.124
00LA00195,00,Z4015,81,97,971,Z3677,81,3.0,97,97,,,1,0,n,.,0330,90,8,5,1,10.2,6,1,Z6100,81,97,97,,0,,,,,GAUNT,,,.,J,2,0945,,0,0,0,1,1,1.0,92,,0,0,B,2000-03-30,Y,0.124
00LA00196,00,Z4047,81,97,972,Z3679,81,3.0,97,97,,,1,0,n,.,0330,90,5,4,2,13.3,6,1,Z6096,81,97,97,2,159,92,,,,,,,.,J,1,0450,,1,1,1,1,1,1.0,95,,0,0,B,2000-03-30,Y,0.104
00LA00197,00,Z4906,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0329,89,8,3,1,12.1,6,1,Z6089,81,97,97,,0,,,,,,,,.,J,2,1555,,0,0,0,1,1,1.0,69,,0,0,B,2000-03-29,Y,0.098
00LA00198,00,Z4906,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0329,89,8,3,2,11.6,6,1,Z6088,81,97,97,6,146,04,,,,ENTR,,,.,J,1,1555,,1,1,2,1,0,0.0,0,,0,0,,2000-03-29,,0.098
00LA00199,00,Z4711,81,ch,tai,S0000,10,2.0,31,07,,,A,2,y,h,0329,89,9,2,3,5.7,1,1,Z6092,81,00,00,3,90,93,,8,,,,,TAI,J,3,1625,,0,0,0,1,0,0.0,0,,0,0,,2000-03-29,,0.0
00LA00200,00,Z4711,81,ch,tai,S0000,10,2.0,31,07,,,A,2,y,h,0329,89,9,2,2,7.3,1,1,Z6090,81,00,00,3,92,93,,8,"DEAD,TOXINS",,,,TAI,J,1,1625,,1,1,3,1,0,0.0,0,,0,0,,2000-03-29,,0.0
00LA00201,00,Z4711,81,ch,tai,S0000,10,2.0,31,07,,,A,2,y,h,0329,89,9,2,2,7.2,1,1,Z6091,81,00,00,6,116,04,,,,PLANT TOXIN,,,TAI,J,2,1625,,0,0,0,1,0,0.0,0,,0,0,,2000-03-29,,0.0
00LA00202,00,50215,05,00,tai,S0000,10,5.0,00,07,,,A,2,y,.,0331,91,5,4,3,13.6,1,1,Z6113,81,00,07,,0,,,,,,,,TAI,J,1,0210,,1,1,1,1,1,1.0,93,1,84,181,1,2000-03-31,Y,0.0
00LA00203,00,A3381,04,ch,tai,S0000,10,4.0,31,07,,,A,2,y,c,0330,90,9,4,2,6.0,1,1,,,00,00,1,90,44,,,,BLOB,,,TAI,J,3,1215,,0,0,0,0,0,0.0,0,,0,0,,2000-03-30,,0.0
00LA00204,00,A3381,04,ch,tai,S0000,10,4.0,31,07,,,A,2,y,c,0330,90,9,4,3,11.0,1,1,Z6101,81,00,00,,0,,,,SW.BAG,,,,TAI,J,1,1215,,1,1,3,1,1,1.0,88,1,69,181,1,2000-03-30,Y,0.0
00LA00205,00,A3381,04,ch,tai,S0000,10,4.0,31,07,,,A,2,y,c,0330,90,9,4,3,11.5,1,1,Z6102,81,00,00,,0,,,,,,,,TAI,J,2,1215,,0,0,0,1,1,1.0,79,1,67,181,1,2000-03-30,Y,0.0
