UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,LBRD,DBRD,X1,DRY,DEAD,X2,ABEWE,ABLMB,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
54LA03040,54,1,0270,6,506,11.4,8232,6,6825,6,28,5,6,1,5,1,09,090,1,7,230,,,,,,61,60,,,,,,,09,1,21,,,,,126,60,1,1,1,1,0,1954-05-06,48,51,06
54LA03041,54,2,0154,6,501,9.8,8214,6,6854,6,,8,6,1,4,1,83,084,1,,0,,,,,,61,60,,,,,,60,82,7,,,82,08,,121,60,1,1,2,1,10,1954-05-01,48,51,06
54LA03042,54,1,0155,6,501,11.0,8214,6,6854,6,,8,6,1,4,1,83,084,2,,0,,,,,,61,60,,,,,,,82,7,,,91,08,,121,60,1,1,2,1,10,1954-05-01,48,51,06
54LA03043,54,1,0266,6,505,13.2,8774,6,6870,6,20,5,6,1,5,1,02,023,1,,0,,,,,,61,60,,,,,,,02,1,10,,99,,,125,60,1,1,1,1,10,1954-05-05,48,52,06
54LA03044,54,1,9922,6,423,11.0,8935,6,6872,6,39,5,6,1,4,1,10,103,1,6,147,,,,,,60,60,,,,,,,10,1,13,,,,,113,60,1,1,1,1,0,1954-04-23,48,52,06
54LA03045,54,2,0125,6,429,11.8,8853,6,6896,6,12,5,6,1,4,1,08,083,1,,0,,,,,,61,60,,,,,,,08,1,05,,94,,,119,60,1,1,1,1,10,1954-04-29,48,52,06
54LA03046,54,2,0257,6,504,12.4,8872,6,6903,6,,7,6,1,5,1,83,055,1,7,230,,,,,,61,60,,,,,,,82,7,,,,05,,124,60,1,1,2,1,0,1954-05-04,48,52,06
54LA03047,54,1,,,504,11.8,8872,6,6903,6,,7,6,1,5,1,83,055,2,1,0,,,,,,61,60,,,,,,,82,7,,,,05,,124,60,1,1,2,0,0,1954-05-04,48,52,06
54LA03048,54,1,9699,6,416,11.8,8832,6,6906,6,,8,6,1,4,1,83,054,1,,0,,,,,,60,60,,,,,33,,82,7,,,89,05,,106,60,1,1,2,1,10,1954-04-16,48,52,06
54LA03049,54,2,9701,6,416,9.4,8832,6,6906,6,,8,6,1,4,1,83,054,2,7,230,,,,,,60,60,,,,,,,82,7,,,,05,,106,60,1,1,2,1,0,1954-04-16,48,52,06
54LA03050,54,2,0275,6,511,7.8,8782,6,6922,6,19,5,6,1,3,2,01,010,1,,0,,,,,,61,60,,,,,,,01,1,16,,62,,,131,60,1,1,1,1,10,1954-05-11,48,52,06
54LA03051,54,2,0291,6,522,11.4,8214,6,6960,6,14,5,6,1,4,1,08,080,1,,0,,,,,,61,60,,,,,,,08,1,05,,66,,,142,60,1,1,1,1,10,1954-05-22,48,51,06
54LA03052,54,2,9850,6,421,10.2,8774,6,6966,6,,8,6,1,4,3,84,025,1,,0,,,,,,60,60,,,,,,,83,7,,,76,02,,111,60,1,1,2,1,10,1954-04-21,48,52,06
54LA03053,54,1,9851,6,421,10.2,8774,6,6966,6,,8,6,1,4,1,84,025,2,,0,,,,,,60,60,,,,,,,83,7,,,65,02,,111,60,1,1,2,1,10,1954-04-21,48,52,06
54LA03054,54,2,9920,6,423,10.6,8990,6,6971,6,19,5,6,1,4,1,01,013,1,,0,,,,,,60,60,,,,,,,01,1,08,,86,,,113,60,1,1,1,1,10,1954-04-23,48,52,06
54LA03055,54,2,,,428,5.4,8862,6,6987,6,14,4,6,1,4,1,07,073,1,1,0,,,8779,40,+,61,60,,,,,,,07,1,15,,,,,118,60,1,1,2,0,0,1954-04-28,48,52,06
54LA03056,54,2,,,428,5.6,8862,6,6987,6,14,4,6,1,4,1,07,073,2,1,0,,,,,,61,60,,,,,,,07,1,15,,,,,118,60,1,1,2,0,0,1954-04-28,48,52,06
54LA03057,54,1,9752,6,419,13.2,8751,6,6995,6,,5,6,1,4,1,83,074,1,,0,,,,,,60,60,,,,,,,82,7,,,115,07,,109,60,1,1,1,1,10,1954-04-19,48,52,06
54LA03058,54,1,9823,6,421,6.6,8214,6,7015,6,14,7,6,1,4,1,08,080,1,,0,,,,,,60,60,,,,,,,08,1,05,,66,,,111,60,1,1,2,1,10,1954-04-21,48,51,06
54LA03059,54,1,,,421,5.6,8214,6,7015,6,14,7,6,1,4,1,08,080,2,1,0,,,7877,17,+,60,60,,,,,,,08,1,05,,,,,111,60,1,1,2,0,0,1954-04-21,48,51,06
54LA03060,54,1,0276,6,512,12.0,8514,6,7023,6,,5,6,1,4,1,84,034,1,,0,,,,,,61,60,,,,,,,83,7,,,95,03,,132,60,1,1,1,1,10,1954-05-12,48,51,06
54LA03061,54,2,9695,6,416,9.2,8990,6,7024,6,21,8,6,1,4,1,01,013,1,,0,,,,,,60,60,,,,,,,01,1,11,,68,,,106,60,1,1,2,1,10,1954-04-16,48,52,06
54LA03062,54,2,9696,6,416,9.6,8990,6,7024,6,21,8,6,1,4,1,01,013,2,,0,,,,,,60,60,,,,,,,01,1,11,,72,,,106,60,1,1,2,1,10,1954-04-16,48,52,06
54LA03063,54,1,0063,6,428,12.0,8564,6,7047,6,,5,6,1,4,1,83,044,1,6,126,,,9996,60,+,61,60,,,,,,,82,7,,,,04,,118,60,1,1,1,1,0,1954-04-28,48,51,06
54LA03064,54,1,0009,6,427,14.4,8232,6,7048,6,,5,6,1,4,1,83,094,1,6,147,,,,,,61,60,,,,,,,82,7,,,,09,,117,60,1,1,1,1,0,1954-04-27,48,51,06
54LA03065,54,1,0131,6,430,7.6,8232,6,7050,6,,8,6,1,4,1,83,094,1,,0,,,,,,61,60,,,,,,,82,7,,,76,09,,120,60,1,1,2,1,10,1954-04-30,48,51,06
54LA03066,54,2,0132,6,430,10.0,8232,6,7050,6,,8,6,1,4,1,83,094,2,,0,,,,,,61,60,,,,,,,82,7,,,75,09,,120,60,1,1,2,1,10,1954-04-30,48,51,06
54LA03067,54,1,0091,6,429,11.4,8782,6,7071,6,18,8,5,1,5,1,01,010,1,,0,,,,,,61,60,,,,,,,01,1,16,,76,,,119,60,1,1,2,1,10,1954-04-29,49,52,06
54LA03068,54,2,0092,6,429,10.4,8782,6,7071,6,18,8,5,1,5,1,01,010,2,,0,,,,,,61,60,,,,,,,01,1,16,,82,,,119,60,1,1,2,1,10,1954-04-29,49,52,06
54LA03069,54,1,9937,6,424,10.6,8832,6,7072,6,,8,5,1,4,1,73,056,1,,0,,,,,,60,60,,,,,,,61,9,,,88,05,,114,60,1,1,2,1,10,1954-04-24,49,52,06
54LA03070,54,1,9938,6,424,10.0,8832,6,7072,6,,8,5,1,4,1,73,056,2,,0,,,,,,60,60,,,,,,,61,9,,,76,05,,114,60,1,1,2,1,10,1954-04-24,49,52,06
54LA03071,54,2,9845,6,421,11.2,8232,6,7099,6,,8,5,1,3,1,84,094,1,,0,,,,,,60,60,,,,,,,83,7,,,94,09,,111,60,1,1,2,1,10,1954-04-21,49,51,06
54LA03072,54,2,9846,6,421,9.2,8232,6,7099,6,,8,5,1,3,2,84,094,2,,0,,,,,,60,60,,,,,,,83,7,,,60,09,,111,60,1,1,2,1,10,1954-04-21,49,51,06
54LA03073,54,1,0176,6,501,8.2,8691,6,7105,6,21,8,5,1,4,1,03,033,1,5,123,,,,,,61,60,,,,,,60,03,1,17,,,,,121,60,1,1,2,1,0,1954-05-01,49,51,06
54LA03074,54,1,0177,6,501,12.4,8691,6,7105,6,21,8,5,1,4,2,03,033,2,,0,,,,,,61,60,,,,,,,03,1,17,,100,,,121,60,1,1,2,1,10,1954-05-01,49,51,06
54LA03075,54,2,0086,6,429,9.6,8862,6,7128,6,16,8,5,1,4,1,07,073,1,,0,,,,,,61,60,,,,,,,07,1,17,,65,,,119,60,1,1,2,1,10,1954-04-29,49,52,06
54LA03076,54,1,0087,6,429,9.8,8862,6,7128,6,16,8,5,1,4,1,07,073,2,,0,,,,,,61,60,,,,,,,07,1,17,,83,,,119,60,1,1,2,1,10,1954-04-29,49,52,06
54LA03077,54,1,9832,6,421,9.6,8214,6,7143,6,12,8,5,1,3,1,08,080,1,,0,,,,,,60,60,,,,,,,08,1,08,,76,,,111,60,1,1,2,1,10,1954-04-21,49,51,06
54LA03078,54,1,9833,6,421,10.0,8214,6,7143,6,12,8,5,1,3,1,08,080,2,,0,,,,,,60,60,,,,,,,08,1,08,,83,,,111,60,1,1,2,1,10,1954-04-21,49,51,06
54LA03079,54,,,,506,0.0,8214,6,7144,6,12,,5,,,,08,080,1,,0,,,,,,60,60,,-,,,,,08,1,08,,,,,126,60,1,0,0,0,0,1954-05-06,49,51,06
54LA03080,54,2,9930,6,423,9.4,8214,6,7151,6,,8,5,1,4,1,84,084,1,,0,,,,,,60,60,,,,,,,83,7,,,74,08,,113,60,1,1,2,1,10,1954-04-23,49,51,06
54LA03081,54,2,9931,6,423,9.6,8214,6,7151,6,,8,5,1,4,1,84,084,2,6,147,,,,,,60,60,,,,,,,83,7,,,,08,,113,60,1,1,2,1,0,1954-04-23,49,51,06
54LA03082,54,1,9770,6,420,14.8,8853,6,7157,6,,5,5,1,5,1,83,085,1,,0,,,,,,60,60,,,,,,,82,7,,,104,08,,110,60,1,1,1,1,10,1954-04-20,49,52,06
54LA03083,54,2,9886,6,422,8.8,8514,6,7160,6,32,8,5,1,4,1,03,030,1,,0,,,,,,60,60,,,,,,,03,1,30,,74,,,112,60,1,1,2,1,10,1954-04-22,49,51,06
54LA03084,54,2,9887,6,422,8.4,8514,6,7160,6,32,8,5,1,4,1,03,030,2,,0,,,,,,60,60,,,,,,,03,1,30,,66,,,112,60,1,1,2,1,10,1954-04-22,49,51,06
54LA03085,54,2,9808,6,420,8.6,8751,6,7175,6,23,8,5,1,4,1,07,070,1,6,215,,,,,,60,60,,,,,,,07,1,22,,,,,110,60,1,1,2,1,0,1954-04-20,49,52,06
54LA03086,54,1,9809,6,420,10.6,8751,6,7175,6,23,8,5,3,4,1,07,070,2,6,125,1,,,,,60,60,,,,,,02,07,1,22,,,,,110,60,1,1,2,1,0,1954-04-20,49,52,06
54LA03087,54,1,9672,6,414,8.8,8580,6,7178,6,23,8,5,1,4,1,04,043,1,,0,,,,,,60,60,,,,,,,04,1,09,,99,,,104,60,1,1,2,1,10,1954-04-14,49,51,06
54LA03088,54,1,9673,6,414,11.6,8580,6,7178,6,23,8,5,1,4,1,04,043,2,,0,,,,,,60,60,,,,,,,04,1,09,,84,,,104,60,1,1,2,1,10,1954-04-14,49,51,06
54LA03089,54,2,9984,6,426,7.8,8862,6,7180,6,,5,5,1,5,1,83,075,1,,0,,,,,,60,60,,,,,,,82,7,,,83,07,,116,60,1,1,1,1,10,1954-04-26,49,52,06
54LA03090,54,1,9882,6,422,14.8,8774,6,7181,6,,5,5,1,4,1,83,025,1,,0,,,,,,60,60,,,,,,,82,7,,,118,02,,112,60,1,1,1,1,10,1954-04-22,49,52,06
54LA03091,54,,,,310,0.0,8580,6,7183,6,24,0,5,,0,,04,043,1,0,0,,,,,,61,60,,,,,,,04,1,13,,,,,69,60,1,1,1,0,0,1954-03-10,49,51,06
54LA03092,54,1,9721,6,418,10.8,8691,6,7209,6,22,5,5,1,4,1,03,033,1,,0,,,,,,60,60,,,,,,,03,1,05,,95,,,108,60,1,1,1,1,10,1954-04-18,49,51,06
54LA03093,54,1,0202,6,502,11.6,8691,6,7202,6,,8,5,1,4,1,73,136,1,,0,,,,,,61,60,,,,,,,61,9,,,83,03,,122,60,1,1,2,1,10,1954-05-02,49,51,06
54LA03094,54,2,0203,6,502,10.4,8691,6,7202,6,,8,5,1,4,1,73,136,2,,0,,,,,,61,60,,,,,,,61,9,,,74,03,,122,60,1,1,2,1,10,1954-05-02,49,51,06
54LA03095,54,1,9967,6,425,12.2,8862,6,7212,6,13,8,5,1,5,2,07,073,1,,0,,,,,,60,60,,,,,,,07,1,24,,90,,,115,60,1,1,2,1,10,1954-04-25,49,52,06
54LA03096,54,1,9968,6,425,11.8,8862,6,7212,6,13,8,5,1,5,1,07,073,2,,0,,,,,,60,60,,,,,,,07,1,24,,100,,,115,60,1,1,2,1,10,1954-04-25,49,52,06
54LA03097,54,2,9924,6,423,10.0,8580,6,7220,6,,5,5,1,4,1,85,045,1,,0,,,,,,60,60,,,,,,,84,7,,,91,04,,113,60,1,1,1,1,10,1954-04-23,49,51,06
54LA03098,54,1,0040,6,427,12.8,8935,6,7226,6,10,5,5,1,4,1,10,103,1,,0,,,,,,61,60,,,,,,,10,1,17,,106,,,117,60,1,1,1,1,10,1954-04-27,49,52,06
54LA03099,54,1,0207,6,502,13.4,8751,6,7230,6,,5,5,1,4,1,84,074,1,,0,,,,,,61,60,,,,,,,83,7,,,102,07,,122,60,1,1,1,1,10,1954-05-02,49,52,06
54LA03100,54,1,0189,6,502,10.4,8773,6,7238,6,20,8,5,1,4,1,02,020,1,,0,,,,,,61,60,,,,,,,02,1,10,,73,,,122,60,1,1,2,1,10,1954-05-02,49,52,06
54LA03101,54,1,0190,6,502,8.2,8773,6,7238,6,20,8,5,1,4,1,02,020,2,,0,,,,,,61,60,,,,,,,02,1,10,,66,,,122,60,1,1,2,1,10,1954-05-02,49,52,06
54LA03102,54,2,9935,6,424,10.4,8885,6,7248,6,14,5,5,1,4,1,10,100,1,,0,,,,,,60,60,,,,,,,10,1,07,,80,,,114,60,1,1,1,1,10,1954-04-24,49,52,06
54LA03103,54,1,0013,6,427,11.8,8407,6,7260,6,,8,5,1,5,1,85,065,1,,0,,,,,,61,60,,,,,,,84,7,,,112,06,,117,60,1,1,2,1,10,1954-04-27,49,51,06
54LA03104,54,1,0014,6,427,8.8,8407,6,7260,6,,8,5,1,5,1,85,065,2,6,215,,,,,,61,60,,,,,,,84,7,,,,06,,117,60,1,1,2,1,0,1954-04-27,49,51,06
54LA03105,54,1,9775,6,420,11.2,8990,6,7264,6,18,8,5,1,4,1,01,013,1,6,113,,,,,,60,60,,,,,,,01,1,12,,,,,110,60,1,1,2,1,0,1954-04-20,49,52,06
54LA03106,54,2,9776,6,420,9.6,8990,6,7264,6,18,8,5,1,4,1,01,013,2,,0,,,,,,60,60,,,,,,,01,1,12,,69,,,110,60,1,1,2,1,10,1954-04-20,49,52,06
54LA03107,54,1,9702,6,417,9.0,8885,6,7266,6,,8,5,1,4,1,84,104,1,,0,,,,,,60,60,,,,,,,83,7,,,69,10,,107,60,1,1,2,1,10,1954-04-17,49,52,06
54LA03108,54,1,9703,6,417,10.6,8885,6,7266,6,,8,5,1,4,1,84,104,2,,0,,,,,,60,60,,,,,,,83,7,,,107,10,,107,60,1,1,2,1,10,1954-04-17,49,52,06
54LA03109,54,2,9900,6,423,7.0,8832,6,7271,6,15,8,5,1,5,1,05,050,1,6,116,,,,,,60,60,,,,,,,05,1,22,,,,,113,60,1,1,2,1,0,1954-04-23,49,52,06
54LA03110,54,1,9901,6,423,10.4,8832,6,7271,6,15,8,5,4,5,1,05,050,2,,0,1,,,,,60,60,,,,,,06,05,1,22,,92,,,113,60,1,1,2,1,10,1954-04-23,49,52,06
54LA03111,54,2,9977,6,425,6.4,7976,6,7286,6,8,5,5,1,2,2,06,060,1,,0,,,,,,60,60,,,,,,79,06,1,00,,81,,,115,60,1,1,1,1,10,1954-04-25,49,50,06
54LA03112,54,2,0095,6,429,9.8,8751,6,7290,6,23,9,5,1,4,1,07,070,1,6,125,,,,,,61,60,,,,,,,07,1,22,,,,,119,60,1,1,3,1,0,1954-04-29,49,52,06
54LA03113,54,2,0096,6,429,6.8,8751,6,7290,6,23,9,5,1,4,1,07,070,2,,0,,,,,,61,60,,,,,,,07,1,22,,84,,,119,60,1,1,3,1,10,1954-04-29,49,52,06
54LA03114,54,2,0097,6,429,7.0,8751,6,7290,6,23,9,5,1,4,1,07,070,3,6,147,,,,,,61,60,,,,,,,07,1,22,,,,,119,60,1,1,3,1,0,1954-04-29,49,52,06
54LA03115,54,2,9750,6,419,11.2,7976,6,7302,6,,8,5,1,4,1,83,064,1,,0,,,,,,60,60,,,,,,,82,7,,,84,06,,109,60,1,1,2,1,10,1954-04-19,49,50,06
54LA03116,54,1,9751,6,419,9.4,7976,6,7302,6,,8,5,1,4,1,83,064,2,,0,,,,,,60,60,,,,,,,82,7,,,78,06,,109,60,1,1,2,1,10,1954-04-19,49,50,06
54LA03117,54,2,9978,6,425,13.0,8862,6,7310,6,9,8,5,1,4,1,07,073,1,7,230,,,,,,60,60,,,,,,,07,1,07,,,,,115,60,1,1,2,1,0,1954-04-25,49,52,06
54LA03118,54,2,9979,6,425,12.8,8862,6,7310,6,9,8,5,1,4,1,07,073,2,,0,,,,,,60,60,,,,,,,07,1,07,,105,,,115,60,1,1,2,1,10,1954-04-25,49,52,06
54LA03119,54,2,0259,6,505,10.8,8407,6,7334,6,22,8,5,1,4,1,06,063,1,2,147,,,,,,61,60,,,,,,,06,1,10,,,,,125,60,1,1,2,1,0,1954-05-05,49,51,06
54LA03120,54,2,0260,6,505,11.6,8407,6,7334,6,22,8,5,1,4,1,06,063,2,,0,,,,,,61,60,,,,,,,06,1,10,,86,,,125,60,1,1,2,1,10,1954-05-05,49,51,06
54LA03121,54,1,9932,6,424,12.0,8774,6,7335,6,27,5,5,1,5,1,02,023,1,,0,,,,,,60,60,,,,,,,02,1,11,,94,,,114,60,1,1,1,1,10,1954-04-24,49,52,06
54LA03122,54,2,9990,6,426,10.8,8214,6,7340,6,,5,5,1,4,1,85,084,1,6,147,,,,,,60,60,,,,,,,84,7,,,,08,,116,60,1,1,1,1,0,1954-04-26,49,51,06
54LA03123,54,1,0248,6,504,13.4,8990,6,7350,6,16,5,5,1,4,1,01,013,1,,0,,,,,,61,60,,,,,,,01,1,14,,99,,,124,60,1,1,1,1,10,1954-05-04,49,52,06
54LA03124,54,,,,401,0.0,8751,6,7353,6,22,,5,,,,07,070,1,,0,,,,,,60,60,,-,,,,,07,1,20,,,,,91,60,1,0,0,0,0,1954-04-01,49,52,06
54LA03125,54,,,,506,0.0,8774,6,7372,6,,,5,,,,84,025,1,,0,,,,,,60,60,,-,,,,,83,7,,,,02,,126,60,1,0,0,0,0,1954-05-06,49,52,06
54LA03126,54,1,0281,6,516,9.8,8782,6,7373,6,20,8,5,2,3,1,01,010,1,2,0,,,,,,61,60,,,,,,,01,1,23,,,,,136,60,1,1,2,1,0,1954-05-16,49,52,06
54LA03127,54,2,0282,6,516,8.6,8782,6,7373,6,20,8,5,1,3,1,01,010,2,,0,,,,,,61,60,,,,,,,01,1,23,,76,,,136,60,1,1,2,1,10,1954-05-16,49,52,06
54LA03128,54,2,9693,6,416,10.2,8955,6,7379,6,,5,5,1,4,1,83,095,1,,0,,,,,,60,60,,,,,,,82,7,,,102,09,,106,60,1,1,1,1,10,1954-04-16,49,52,06
54LA03129,54,2,9805,6,420,7.4,8564,6,7385,6,20,7,5,1,4,1,04,040,1,6,115,,,,,,60,60,,,,,,,04,1,15,,,,,110,60,1,1,2,1,0,1954-04-20,49,51,06
54LA03130,54,1,,,420,0.0,8564,6,7385,6,20,7,5,1,4,1,04,040,2,1,110,,,,,,60,60,,,,,,,04,1,15,,,,,110,60,1,1,2,0,0,1954-04-20,49,51,06
54LA03131,54,1,0192,6,502,6.6,8782,6,7400,6,17,8,5,1,4,1,01,010,1,,0,,,,,,61,60,,,,,,,01,1,15,,72,,,122,60,1,1,2,1,10,1954-05-02,49,52,06
54LA03132,54,1,0193,6,502,7.6,8782,6,7400,6,17,8,5,1,4,1,01,010,2,2,0,,,,,,61,60,,,,,,,01,1,15,,,,,122,60,1,1,2,1,0,1954-05-02,49,52,06
54LA03133,54,2,0051,6,428,11.4,8691,6,7407,6,22,5,5,1,3,1,03,033,1,,0,,,,,,61,60,,,,,,,03,1,15,,76,,,118,60,1,1,1,1,10,1954-04-28,49,51,06
54LA03134,54,2,9740,6,419,11.2,8990,6,7409,6,15,5,5,1,4,1,01,013,1,,0,,,,,,60,60,,,,,,,01,1,11,,62,,,109,60,1,1,1,1,10,1954-04-19,49,52,06
54LA03135,54,1,0024,6,427,12.2,8514,6,7414,6,,5,5,1,4,1,84,034,1,,0,,,,,,61,60,,,,,,,83,7,,,101,03,,117,60,1,1,1,1,10,1954-04-27,49,51,06
54LA03136,54,2,0261,6,505,10.2,8514,6,7430,6,24,8,5,1,4,1,03,030,1,6,133,,,,,,61,60,,,,,,,03,1,09,,,,,125,60,1,1,2,1,0,1954-05-05,49,51,06
54LA03137,54,1,0262,6,505,11.8,8514,6,7430,6,24,8,5,1,4,1,03,030,2,,0,,,,,,61,60,,,,,,,03,1,09,,91,,,125,60,1,1,2,1,10,1954-05-05,49,51,06
54LA03138,54,1,0002,6,426,10.8,8514,6,7442,6,,8,5,1,4,1,83,034,1,,0,,,,,,61,60,,,,,,,82,7,,,92,03,,116,60,1,1,2,1,10,1954-04-26,49,51,06
54LA03139,54,1,0003,6,426,11.8,8514,6,7442,6,,8,5,1,4,1,83,034,2,,0,,,,,,61,60,,,,,,,82,7,,,89,03,,116,60,1,1,2,1,10,1954-04-26,49,51,06
54LA03140,54,2,0152,6,430,10.0,8564,6,7444,6,21,5,5,1,4,1,04,040,1,,0,,,,,,61,60,,,,,,,04,1,18,,92,,,120,60,1,1,1,1,10,1954-04-30,49,51,06
54LA03141,54,2,0058,6,428,10.2,8782,6,7450,6,18,8,5,1,4,1,01,010,1,,0,,,,,,61,60,,,,,,,01,1,19,,82,,,118,60,1,1,2,1,10,1954-04-28,49,52,06
54LA03142,54,1,0059,6,428,8.4,8782,6,7450,6,18,8,5,1,4,2,01,010,2,7,230,,,,,,61,60,,,,,,,01,1,19,,,,,118,60,1,1,2,1,0,1954-04-28,49,52,06
54LA03143,54,2,9762,6,419,11.8,8407,6,7454,6,,5,5,1,4,1,84,065,1,,0,,,,,,60,60,,,,,,,83,7,,,92,06,,109,60,1,1,1,1,10,1954-04-19,49,51,06
54LA03144,54,1,9778,6,420,11.4,8990,6,7464,6,19,5,5,1,4,1,01,013,1,,0,,,,,,60,60,,,,,,,01,1,18,,68,,,110,60,1,1,1,1,10,1954-04-20,49,52,06
54LA03145,54,1,0169,6,501,12.0,8955,6,7480,6,,8,5,1,5,2,84,095,1,,0,,,,,,61,60,,,,,,,83,7,,,93,09,,121,60,1,1,2,1,10,1954-05-01,49,52,06
54LA03146,54,1,0170,6,501,10.8,8955,6,7480,6,,8,5,1,5,1,84,095,2,,0,,,,,,61,60,,,,,,,83,7,,,90,09,,121,60,1,1,2,1,10,1954-05-01,49,52,06
54LA03147,54,2,9997,6,426,10.4,8691,6,7482,6,22,8,5,1,3,1,03,033,1,,0,,,,,,60,60,,,,,,,03,1,22,,69,,,116,60,1,1,2,1,10,1954-04-26,49,51,06
54LA03148,54,1,9998,6,426,9.2,8691,6,7482,6,22,8,5,1,3,1,03,033,2,,0,,,,,,60,60,,,,,,,03,1,22,,83,,,116,60,1,1,2,1,10,1954-04-26,49,51,06
54LA03149,54,2,9806,6,420,10.0,8691,6,7484,6,24,8,5,1,4,1,03,033,1,2,0,2,,,,,60,60,,,,,,16,03,1,15,,,,,110,60,1,1,2,1,0,1954-04-20,49,51,06
54LA03150,54,2,9807,6,420,10.6,8691,6,7484,6,24,8,5,3,4,1,03,033,2,7,230,,,,,,60,60,,,,,,03,03,1,15,,,,,110,60,1,1,2,1,0,1954-04-20,49,51,06
54LA03151,54,2,9781,6,420,9.8,8691,6,7485,6,24,8,5,1,5,1,03,033,1,,0,,,,,,60,60,,,,,,,03,1,23,,91,,,110,60,1,1,2,1,10,1954-04-20,49,51,06
54LA03152,54,2,9782,6,420,8.2,8691,6,7485,6,24,8,5,1,5,1,03,033,2,6,113,,,,,,60,60,,,,,,,03,1,23,,,,,110,60,1,1,2,1,0,1954-04-20,49,51,06
54LA03153,54,2,0196,6,502,12.2,8862,6,7491,6,,5,5,1,5,1,83,075,1,,0,,,,,,61,60,,,,,,,82,7,,,92,07,,122,60,1,1,1,1,10,1954-05-02,49,52,06
54LA03154,54,1,9844,6,421,11.4,8691,6,7506,6,,5,5,1,5,1,84,035,1,,0,,,,,,60,60,,,,,,,83,7,,,106,03,,111,60,1,1,1,1,10,1954-04-21,49,51,06
54LA03155,54,2,0245,6,503,8.2,8872,6,7507,6,15,8,5,1,4,1,05,053,1,,0,,,,,,61,60,,,,,,,05,1,15,,76,,,123,60,1,1,2,1,10,1954-05-03,49,52,06
54LA03156,54,2,0246,6,503,8.0,8872,6,7507,6,15,8,5,1,4,1,05,053,2,2,0,,,,,,61,60,,,,,,,05,1,15,,,,,123,60,1,1,2,1,0,1954-05-03,49,52,06
54LA03157,54,1,0252,6,504,11.0,8232,6,7511,6,,5,5,1,4,4,84,094,1,,0,,,,,,61,60,,,,,,,83,7,,,90,09,,124,60,1,1,1,1,10,1954-05-04,49,51,06
54LA03158,54,1,0181,6,501,10.6,8564,6,7515,6,20,8,5,1,4,1,04,040,1,,0,,,,,,61,60,,,,,,,04,1,14,,80,,,121,60,1,1,2,1,10,1954-05-01,49,51,06
54LA03159,54,1,0182,6,501,9.0,8564,6,7515,6,50,8,5,1,4,1,04,040,2,,0,,,,,,61,60,,,,,,,04,1,14,,85,,,121,60,1,1,2,1,10,1954-05-01,49,51,06
54LA03160,54,1,9993,6,426,10.6,8774,6,7517,6,,8,5,1,4,1,84,025,1,,0,,,,,,60,60,,,,,,,83,7,,,89,02,,116,60,1,1,2,1,10,1954-04-26,49,52,06
54LA03161,54,2,9994,6,426,9.8,8774,6,7517,6,,8,5,1,4,1,84,025,2,,0,,,,,,60,60,,,,,,,83,7,,,82,02,,116,60,1,1,2,1,10,1954-04-26,49,52,06
54LA03162,54,2,0020,6,427,10.8,8564,6,7518,6,,8,5,1,3,1,84,044,1,,0,,,,,,61,60,,,,,,,83,7,,,81,04,,117,60,1,1,2,1,10,1954-04-27,49,51,06
54LA03163,54,2,0021,6,427,9.8,8564,6,7518,6,,8,5,1,3,1,84,044,2,,0,,,,,,61,60,,,,,,,83,7,,,81,04,,117,60,1,1,2,1,10,1954-04-27,49,51,06
54LA03164,54,2,9985,6,426,11.4,8773,6,7556,6,,5,5,1,5,1,84,024,1,,0,,,,,,60,60,,,,,,,83,7,,,83,02,,116,60,1,1,1,1,10,1954-04-26,49,52,06
54LA03165,54,2,9742,6,419,12.2,8691,6,7563,6,,5,5,1,5,1,83,035,1,,0,,,,,,60,60,,,,,,,82,7,,,100,03,,109,60,1,1,1,1,10,1954-04-19,49,51,06
54LA03166,54,2,0255,6,504,6.4,7976,6,7564,6,,5,5,1,4,1,84,064,1,7,230,,,,,,61,60,,,,,,,83,7,,,,06,,124,60,1,1,1,1,0,1954-05-04,49,50,06
54LA03167,54,2,9902,6,423,7.8,8832,6,7566,6,,8,5,1,4,1,84,054,1,,0,,,,,,60,60,,,,,,,83,7,,,66,05,,113,60,1,1,2,1,10,1954-04-23,49,52,06
54LA03168,54,2,9903,6,423,8.2,8832,6,7566,6,,8,5,1,4,1,84,054,2,,0,,,,,,60,60,,,,,,,83,7,,,49,05,,113,60,1,1,2,1,10,1954-04-23,49,52,06
54LA03169,54,2,9919,6,423,13.6,8782,6,7573,6,19,5,5,1,5,1,01,010,1,,0,,,,,,60,60,,,,,,,01,1,11,,89,,,113,60,1,1,1,1,10,1954-04-23,49,52,06
54LA03170,54,2,9684,6,416,7.4,8514,6,7578,6,23,8,5,1,5,1,03,030,1,,0,,,,,,60,60,,,,,,,03,1,07,,61,,,106,60,1,1,2,1,10,1954-04-16,49,51,06
