UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
03LA03746,03,R2743,11,10,-1-,00000,00,2.0,2,07,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03747,03,R2965,11,18,e.3,R2746,11,1.0,1,07,43,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,MSG 5/21/03,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.023
03LA03748,03,R2974,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.028
03LA03749,03,R2975,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.025
03LA03750,03,R3017,11,18,e.3,R2746,11,1.0,1,43,43,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.014
03LA03751,03,R3028,11,18,e.1,R2261,11,1.0,1,43,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.068
03LA03752,03,R3063,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.031
03LA03753,03,R3066,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.053
03LA03754,03,R3068,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.025
03LA03755,03,R3132,11,18,e.3,R2746,11,1.0,1,07,43,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.021
03LA03756,03,R3148,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.037
03LA03757,03,R3195,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.039
03LA03758,03,R3214,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.042
03LA03759,03,R3222,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,MSG 5/21/03,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.046
03LA03760,03,R3291,11,18,e.1,R2261,11,1.0,1,43,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.027
03LA03761,03,R3331,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.06
03LA03762,03,R3420,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.041
03LA03763,03,R3429,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.05
03LA03764,03,R3433,11,18,e.3,R2746,11,1.0,1,07,43,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.036
03LA03765,03,R3458,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.044
03LA03766,03,R3490,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.043
03LA03767,03,R3511,11,18,e.3,R2746,11,1.0,1,07,43,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.035
03LA03768,03,R3522,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.04
03LA03769,03,R3542,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.03
03LA03770,03,R3546,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.033
03LA03771,03,R3555,11,18,e.3,R2746,11,1.0,1,07,43,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.018
03LA03772,03,R3600,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.041
03LA03773,03,R3603,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.032
03LA03774,03,R3604,11,18,e.2,R2874,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.043
03LA03775,03,R3613,11,18,e.0,R2554,11,1.0,1,43,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.028
03LA03776,03,R3651,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.034
03LA03777,03,R3680,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.039
03LA03778,03,R3706,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.057
03LA03779,03,R3738,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.053
03LA03780,03,R3804,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,"X, RUNT",,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.036
03LA03781,03,R3823,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.034
03LA03782,03,R3832,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,MSG 5/21/03,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.029
03LA03783,03,R3854,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.042
03LA03784,03,R3926,11,18,e.0,R2554,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.022
03LA03785,03,R3936,11,18,e.4,R1231,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.047
03LA03786,03,R3967,11,18,e.1,R2261,11,1.0,1,07,07,4,0,n,M,,,,,,0.0,,,,,18,07,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.035
03LA03787,03,S5552,10,11,-5-,00000,00,8.0,8,07,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03788,03,S5573,10,11,AI-,00000,00,8.0,8,42,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03789,03,S5655,10,13,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03790,03,S5691,10,13,AI-,00000,00,8.0,8,42,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"THIN, CLA",,,,G1B,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03791,03,S5784,10,11,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03792,03,S5827,10,13,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,4,,0.0
03LA03793,03,S6019,10,11,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03794,03,S6142,10,11,AI-,00000,00,8.0,8,42,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"RUGGED, CLA",,,,G1A,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03795,03,S6153,10,12,AI-,00000,00,8.0,8,42,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,4,,0.0
03LA03796,03,S6321,10,10,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"OLD,WEAK'03",,,,G1B,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03797,03,S6325,10,12,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"THIN, SAGE",,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03798,03,S6339,10,10,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"AI,THIN,WEAK",,,,G1A,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03799,03,S6427,10,13,AI-,00000,00,8.0,8,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03800,03,S6587,10,12,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03801,03,S6592,10,13,AI-,00000,00,7.0,7,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03802,03,S6603,10,10,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03803,03,S6670,10,13,AI-,00000,00,7.0,7,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03804,03,S6700,10,12,AI-,00000,00,7.0,7,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03805,03,S6831,10,11,-4-,00000,00,7.0,7,07,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03806,03,S6836,10,18,AI-,00000,00,7.0,7,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,ABN.UTERUS,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03807,03,S6931,10,13,AI-,00000,00,7.0,7,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03808,03,S6963,10,13,-3-,00000,00,7.0,7,43,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03809,03,S7120,10,11,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03810,03,S7191,10,13,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03811,03,S7304,10,10,-1-,00000,00,7.0,7,07,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03812,03,S7379,10,12,AI-,00000,00,7.0,7,42,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03813,03,S7382,10,11,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03814,03,S7421,10,12,AI-,00000,00,7.0,7,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03815,03,S7511,10,10,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03816,03,S7513,10,12,AI-,00000,00,7.0,7,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03817,03,S7530,10,10,-5-,00000,00,7.0,7,42,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03818,03,S7545,10,10,-3-,00000,00,7.0,7,43,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03819,03,S7546,10,10,-3-,00000,00,7.0,7,43,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03820,03,S7559,10,11,AI-,00000,00,7.0,7,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03821,03,S7758,10,18,AI-,00000,00,6.0,6,43,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03822,03,S7789,10,18,AI-,00000,00,6.0,6,43,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,"X,ABD.HERNIA",,,,G1A,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03823,03,S7792,10,18,-4-,00000,00,6.0,6,07,,2,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03824,03,S7849,10,11,-2-,00000,00,6.0,6,07,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03825,03,S7921,10,18,AI-,00000,00,6.0,6,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03826,03,S7987,10,11,AI-,00000,00,6.0,6,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03827,03,S8052,10,18,AI-,00000,00,6.0,6,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03828,03,S8090,10,13,AI-,00000,00,6.0,6,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03829,03,S8091,10,13,AI-,00000,00,6.0,6,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03830,03,S8125,10,10,-3-,00000,00,6.0,6,07,,1,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03831,03,S8188,10,10,-5-,00000,00,6.0,6,07,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,MSG 3/12/03,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03832,03,S8222,10,13,AI-,00000,00,6.0,6,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03833,03,S8264,10,10,AI-,00000,00,6.0,6,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03834,03,S8309,10,18,AI-,00000,00,6.0,6,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03835,03,S8393,10,18,AI-,00000,00,6.0,6,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03836,03,S8407,10,18,AI-,00000,00,6.0,6,43,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,4,,0.0
03LA03837,03,S8438,10,10,-4-,00000,00,6.0,6,43,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,MSG 3/12/03,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03838,03,S8458,10,13,AI-,00000,00,6.0,6,42,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"AI,THIN,WEAK",,,,G1B,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03839,03,S8461,10,13,AI-,00000,00,6.0,6,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03840,03,S8469,10,12,-5-,00000,00,6.0,6,42,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,"THIN,OPP",,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03841,03,S8569,10,13,AI-,00000,00,6.0,6,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03842,03,S8647,10,18,AI-,00000,00,6.0,6,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03843,03,S8652,10,12,AI-,00000,00,6.0,6,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"ABS.L.NECK,X",,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,4,,0.0
03LA03844,03,S8699,10,18,AI-,00000,00,6.0,6,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G2x,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03845,03,S8832,10,10,AI-,00000,00,6.0,6,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,"X,THIN,CL",,,,G1B,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03846,03,S8847,10,13,-4-,00000,00,6.0,6,43,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,MSG 3/12/03,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03847,03,S9020,10,12,AI-,00000,00,5.0,5,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03848,03,S9181,10,12,AI-,00000,00,5.0,5,07,00,A,2,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03849,03,S9230,10,12,AI-,00000,00,5.0,5,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03850,03,S9352,10,13,AI-,00000,00,5.0,5,43,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03851,03,S9393,10,11,AI-,00000,00,5.0,5,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1B,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03852,03,S9513,10,11,AI-,00000,00,5.0,5,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,....,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03853,03,S9602,10,10,AI-,00000,00,5.0,5,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03854,03,S9778,10,12,-5-,00000,00,5.0,5,07,,2,0,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03855,03,S9795,10,10,AI-,00000,00,5.0,5,07,00,A,0,y,A,,,,,,0.0,,,,,00,00,,,,,,,,,,G1A,,1,....,,1,0,0,0,0,0.0,0,0,0.0,0,5,,0.0
03LA03856,03,T5224,44,42,-4-,00000,00,7.0,7,02,,2,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03857,03,T5299,44,42,-3-,00000,00,7.0,7,02,,1,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03858,03,T6446,44,ID,42T,T7759,44,5.0,5,02,02,1,I,y,I,,,,,,0.0,,,,,ID,02,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.002
03LA03859,03,T6822,44,42,-4-,00000,00,5.0,5,02,,2,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03860,03,T7058,44,ID,43T,T8296,44,4.0,4,02,02,1,I,n,I,,,,,,0.0,,,,,ID,02,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.007
03LA03861,03,T7793,44,42,13T,T8183,44,3.0,3,02,02,2,2,n,M,,,,,,0.0,,,,,48,02,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.077
03LA03862,03,T7889,44,41,13T,T8183,44,3.0,3,02,02,2,2,n,M,,,,,,0.0,,,,,48,02,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.02
03LA03863,03,T7938,44,42,14T,T8051,44,3.0,3,02,02,2,2,n,M,,,,,,0.0,,,,,48,02,,,,,,TOO THIN ?,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.021
03LA03864,03,T7961,44,41,12T,00064,00,3.0,3,02,02,2,2,n,M,,,,,,0.0,,,,,48,02,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03865,03,T8211,44,00,BLK,T0000,44,3.0,3,02,02,2,1,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,BLK,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03866,03,T8351,44,ID,42T,T7759,44,2.0,2,02,02,1,I,n,I,,,,,,0.0,,,,,ID,02,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.032
03LA03867,03,T8389,44,41,-1-,00000,00,2.0,2,02,,1,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,1,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03868,03,T8469,44,41,-1-,00000,00,2.0,2,02,,1,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03869,03,T8530,44,42,-4-,00000,00,2.0,2,02,,2,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
03LA03870,03,T8668,44,41,-5-,00000,00,2.0,2,02,,2,2,y,X,,,,,,0.0,,,,,00,00,,,,,,,,,,.,,1,,,0,0,0,0,0,0.0,0,0,0.0,0,*,,0.0
