UID,YR,SEX,LAMB,LB1,DATE,SIRE,BRWT,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
51LA02718,51,,,,330,7083,0.0,6,4498,6,15,0,8,,0,,03,030,1,0,0,,,,,,,60,,,,,60,,03,1,18,,,,,89,60,1,1,1,0,0,1951-03-30,43,49,06
51LA02719,51,1,8691,6,505,7083,10.6,6,4509,6,15,8,8,1,3,1,03,030,1,,0,,,,,,,60,,,,,60,,03,1,19,,86,,,125,60,1,1,2,1,10,1951-05-05,43,49,06
51LA02720,51,2,8692,6,505,7083,9.6,6,4509,6,15,8,8,1,3,1,03,030,2,,0,,,7484,60,-,,60,,,,,60,,03,1,19,,59,,,125,60,1,1,2,1,10,1951-05-05,43,49,06
51LA02721,51,1,8298,6,421,7139,9.4,6,4554,6,16,5,8,1,2,1,09,140,1,,0,,,,,,,60,,,,,60,04,09,1,08,,70,,,111,60,1,1,1,1,10,1951-04-21,43,49,06
51LA02722,51,2,8693,6,505,7534,13.2,6,4574,6,0,5,8,1,4,1,08,130,1,,0,,,,,,,60,,,,,60,,08,1,00,,87,,,125,60,1,1,1,1,10,1951-05-05,43,49,06
51LA02723,51,1,8474,6,427,7008,10.8,6,4576,6,0,5,8,1,5,1,09,090,1,,0,,,,,,,60,,,,,60,,09,1,00,,90,,,117,60,1,1,1,1,10,1951-04-27,43,48,06
51LA02724,51,2,8387,6,424,6925,7.4,6,4579,6,3,8,8,1,2,2,08,080,1,,0,,,4924,40,-,,60,,,,,60,,08,1,00,,76,,,114,60,1,1,2,1,10,1951-04-24,43,48,06
51LA02725,51,1,8388,6,424,6925,7.6,6,4579,6,3,8,8,1,2,2,08,080,2,,0,,,,,,,60,,,,,60,,08,1,00,,76,,,114,60,1,1,2,1,10,1951-04-24,43,48,06
51LA02726,51,1,8272,6,421,7270,9.6,6,4625,6,22,5,7,1,4,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,16,,74,,,111,60,1,1,1,1,10,1951-04-21,44,49,06
51LA02727,51,1,8442,6,426,6767,10.4,6,4627,6,17,8,7,1,4,1,01,010,1,6,0,,,,,,,60,,,,,60,,02,1,12,,,,,116,60,1,1,2,1,0,1951-04-26,44,48,06
51LA02728,51,2,8443,6,426,6767,9.2,6,4627,6,17,8,7,1,4,1,01,010,2,,0,,,,,,,60,,,,,60,,02,1,12,,59,,,116,60,1,1,2,1,10,1951-04-26,44,48,06
51LA02729,51,2,8275,6,421,7201,8.0,6,4629,6,6,8,7,1,4,1,10,100,1,,0,,,,,,,60,,,,,60,,10,1,00,,75,,,111,60,1,1,2,1,10,1951-04-21,44,49,06
51LA02730,51,2,8276,6,421,7201,8.2,6,4629,6,6,8,7,1,4,1,10,100,2,,0,,,,,,,60,,,,,60,,10,1,00,,62,,,111,60,1,1,2,1,10,1951-04-21,44,49,06
51LA02731,51,1,8423,6,425,7270,10.8,6,4631,6,17,8,7,1,4,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,08,,86,,,115,60,1,1,2,1,10,1951-04-25,44,49,06
51LA02732,51,2,8424,6,425,7270,9.6,6,4631,6,17,8,7,1,4,1,05,050,2,,0,,,,,,,60,,,,,60,,05,1,08,,65,,,115,60,1,1,2,1,10,1951-04-25,44,49,06
51LA02733,51,2,8297,6,421,7765,12.2,6,4651,6,17,5,7,1,4,2,10,150,1,,0,,,,,,,60,,,,,60,,10,1,13,,88,,,111,60,1,1,1,1,10,1951-04-21,44,50,06
51LA02734,51,2,8467,6,426,7765,11.8,6,4660,6,,5,7,1,4,2,83,154,1,,0,,,,,,,60,,,,,60,,82,7,21,,80,10,,116,60,1,1,1,1,10,1951-04-26,44,50,06
51LA02735,51,2,8237,6,420,7153,9.6,6,4663,6,,8,7,1,4,2,83,044,1,,0,1,,,,,05,60,,,,,60,,82,7,04,,76,04,,110,60,1,1,2,1,10,1951-04-20,44,49,06
51LA02736,51,2,8238,6,420,7153,10.4,6,4663,6,,8,7,1,4,2,83,044,2,,0,2,,,,,16,60,,,,,60,,82,7,04,,66,04,,110,60,1,1,2,1,10,1951-04-20,44,49,06
51LA02737,51,2,8653,6,503,6925,9.8,6,4670,6,,8,7,1,4,1,83,084,1,,0,,,,,,,60,,,,,60,,82,7,02,,65,08,,123,60,1,1,2,1,10,1951-05-03,44,48,06
51LA02738,51,2,8654,6,503,6925,9.2,6,4670,6,,8,7,1,4,1,83,084,2,,0,,,,,,,60,,,,,60,,82,7,02,,66,08,,123,60,1,1,2,1,10,1951-05-03,44,48,06
51LA02739,51,1,8383,6,424,7083,12.4,6,4683,6,24,5,7,1,5,1,03,030,1,,0,,,,,,,60,,,,,60,,03,1,20,,92,,,114,60,1,1,1,1,10,1951-04-24,44,49,06
51LA02740,51,1,8161,6,418,7201,8.0,6,4685,6,,8,7,1,4,1,83,104,1,,0,,,,,,,60,,,,,60,,82,7,03,,72,10,,108,60,1,1,2,1,10,1951-04-18,44,49,06
51LA02741,51,2,8162,6,418,7201,7.4,6,4685,6,,8,7,1,4,1,83,104,2,7,230,,,,,,,60,,,,,60,,82,7,03,,,10,,108,60,1,1,2,1,0,1951-04-18,44,49,06
51LA02742,51,2,8246,6,420,7139,10.6,6,4708,6,,5,7,1,4,1,83,144,1,,0,,,,,,,60,,,,,60,,82,7,08,,74,09,,110,60,1,1,1,1,10,1951-04-20,44,49,06
51LA02743,51,1,8415,6,425,6925,10.2,6,4720,6,7,7,7,1,4,1,08,080,1,,0,,,,,,,60,,,,,60,,08,1,00,,84,,,115,60,1,1,2,1,10,1951-04-25,44,48,06
51LA02744,51,1,,,425,6925,8.6,6,4720,6,7,7,7,1,4,1,08,080,2,1,0,,,,,,,60,,,,,60,,08,1,00,,,,,115,60,1,1,2,0,0,1951-04-25,44,48,06
51LA02745,51,2,8699,6,506,6746,13.0,6,4740,6,,5,7,1,4,1,83,024,1,,0,,,,,,47,60,,,,,60,,82,7,20,,89,02,,126,60,1,1,1,1,10,1951-05-06,44,48,06
51LA02746,51,1,8266,6,421,7270,9.8,6,4776,6,19,8,7,1,4,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,15,,62,,,111,60,1,1,2,1,10,1951-04-21,44,49,06
51LA02747,51,2,8267,6,421,7270,9.0,6,4776,6,19,8,7,1,4,1,05,050,2,,0,,,,,,,60,,,,,60,,05,1,15,,57,,,111,60,1,1,2,1,10,1951-04-21,44,49,06
51LA02748,51,1,8591,6,430,6984,12.8,6,4791,6,,5,7,1,5,1,83,114,1,,0,,,,,,,60,,,,,60,,82,7,04,,98,02,,120,60,1,1,1,1,10,1951-04-30,44,48,06
51LA02749,51,1,8504,6,427,7008,10.6,6,4796,6,,8,7,1,3,1,83,094,1,,0,,,,,,,60,,,,,60,,82,7,02,,84,09,,117,60,1,1,2,1,10,1951-04-27,44,48,06
51LA02750,51,2,8505,6,427,7008,10.0,6,4796,6,,8,7,1,3,1,83,094,2,,0,,,,,,,60,,,,,60,,82,7,02,,74,09,,117,60,1,1,2,1,10,1951-04-27,44,48,06
51LA02751,51,2,8597,6,430,7211,9.4,6,4809,6,14,8,7,1,4,1,07,070,1,,0,,,,,,,60,,,,,60,,07,1,12,,49,,,120,60,1,1,2,1,10,1951-04-30,44,49,06
51LA02752,51,1,8598,6,430,7211,9.8,6,4809,6,14,8,7,2,4,1,07,070,2,,0,,,,,,,60,,,,,60,,07,1,12,,74,,,120,60,1,1,2,1,10,1951-04-30,44,49,06
51LA02753,51,2,8604,6,430,7270,9.4,6,4814,6,19,5,7,1,3,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,15,,76,,,120,60,1,1,1,1,10,1951-04-30,44,49,06
51LA02754,51,2,8386,6,424,7211,8.8,6,4815,6,15,7,7,1,4,1,07,070,1,,0,,,,,,,60,,,,,60,,07,1,18,,78,,,114,60,1,1,2,1,10,1951-04-24,44,49,06
51LA02755,51,1,,,424,7211,10.0,6,4815,6,15,7,7,1,4,1,07,070,2,1,0,,,,,,,60,,,,,60,,07,1,18,,,,,114,60,1,1,2,0,0,1951-04-24,44,49,06
51LA02756,51,2,8479,6,427,7008,10.8,6,4827,6,20,8,7,1,5,1,09,090,1,,0,,,,,,,60,,,,,60,,09,1,21,,85,,,117,60,1,1,2,1,10,1951-04-27,44,48,06
51LA02757,51,2,8480,6,427,7008,10.6,6,4827,6,20,8,7,1,5,1,09,090,2,7,230,,,,,,,60,,,,,60,,09,1,21,,,,,117,60,1,1,2,1,0,1951-04-27,44,48,06
51LA02758,51,1,8684,6,504,7211,10.4,6,4844,6,14,8,7,1,4,1,07,070,1,7,230,,92,,,,,60,,,,,60,08,07,1,15,,,,,124,60,1,1,2,1,0,1951-05-04,44,49,06
51LA02759,51,1,8685,6,504,7211,8.0,6,4844,6,14,8,7,1,4,1,07,070,2,,0,,,,,,,60,,,,,60,,07,1,15,,72,,,124,60,1,1,2,1,10,1951-05-04,44,49,06
51LA02760,51,1,8703,6,508,7534,9.8,6,4848,6,,5,7,1,4,1,83,134,1,,0,,,,,,,60,,,,,60,,82,7,04,,86,08,,128,60,1,1,1,1,10,1951-05-08,44,49,06
51LA02761,51,2,8623,6,501,7211,9.6,6,4862,6,15,8,7,1,5,1,07,070,1,,0,,,,,,,60,,,,,60,,07,1,16,,73,,,121,60,1,1,2,1,10,1951-05-01,44,49,06
51LA02762,51,1,8624,6,501,7211,10.2,6,4862,6,15,8,7,1,5,1,07,070,2,,0,,,,,,,60,,,,,60,,07,1,16,,73,,,121,60,1,1,2,1,10,1951-05-01,44,49,06
51LA02763,51,1,8193,6,419,7204,10.4,6,4866,6,,8,7,1,3,1,83,124,1,,0,,,,,,,60,,,,,60,,82,7,04,,84,04,,109,60,1,1,2,1,10,1951-04-19,44,49,06
51LA02764,51,2,8194,6,419,7204,11.8,6,4866,6,,8,7,1,3,1,83,124,2,,0,,,,,,,60,,,,,60,,82,7,04,,71,04,,109,60,1,1,2,1,10,1951-04-19,44,49,06
51LA02765,51,1,8305,6,422,7765,8.6,6,4873,6,33,8,7,1,5,1,10,150,1,,0,,,,,,,60,,,,,60,,10,1,06,,93,,,112,60,1,1,2,1,10,1951-04-22,44,50,06
51LA02766,51,2,8306,6,422,7765,6.2,6,4873,6,33,8,7,1,5,1,10,150,2,,0,2,,,,,16,60,,,,,60,,10,1,06,,61,,,112,60,1,1,2,1,10,1951-04-22,44,50,06
51LA02767,51,,,,602,7765,0.0,6,4884,6,,0,7,,0,,83,154,1,0,0,,,,,,,60,,,,,60,,82,7,00,,,10,,153,60,1,1,1,0,0,1951-06-02,44,50,06
51LA02768,51,2,8665,6,503,7083,11.0,6,4902,6,23,8,7,1,4,2,03,030,1,,0,,,,,,,60,,,,,60,,03,1,10,,68,,,123,60,1,1,2,1,10,1951-05-03,44,49,06
51LA02769,51,1,8666,6,503,7083,12.2,6,4902,6,23,8,7,1,4,1,03,030,2,,0,,,,,,,60,,,,,60,,03,1,10,,76,,,123,60,1,1,2,1,10,1951-05-03,44,49,06
51LA02770,51,1,8401,6,424,6984,10.6,6,4930,6,17,8,7,1,3,1,02,110,1,,0,,,,,,,60,,,,,60,,02,1,12,,73,,,114,60,1,1,2,1,10,1951-04-24,44,48,06
51LA02771,51,2,8402,6,424,6984,11.8,6,4930,6,17,8,7,1,3,1,02,110,2,,0,,,,,,,60,,,,,60,,02,1,12,,71,,,114,60,1,1,2,1,10,1951-04-24,44,48,06
51LA02772,51,2,8302,6,421,7270,10.6,6,4942,6,18,5,7,1,4,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,10,,90,,,111,60,1,1,1,1,10,1951-04-21,44,49,06
51LA02773,51,2,8416,6,425,6925,10.0,6,4945,6,10,8,7,1,4,1,08,080,1,,0,,,,,,,60,,,,,60,,08,1,15,,57,,,115,60,1,1,2,1,10,1951-04-25,44,48,06
51LA02774,51,1,8417,6,425,6925,9.8,6,4945,6,10,8,7,1,4,2,08,080,2,,0,,,,,,,60,,,,,60,,08,1,15,,73,,,115,60,1,1,2,1,10,1951-04-25,44,48,06
51LA02775,51,1,8675,6,504,7534,9.4,6,4960,6,14,8,7,1,5,1,08,130,1,,0,,,,,,,60,,,,,60,,08,1,11,,64,,,124,60,1,1,2,1,10,1951-05-04,44,49,06
51LA02776,51,2,8676,6,504,7534,8.4,6,4960,6,14,8,7,1,5,1,08,130,2,,0,,,,,,,60,,,,,60,,08,1,11,,31,,,124,60,1,1,2,1,10,1951-05-04,44,49,06
51LA02777,51,1,8200,6,419,7153,11.8,6,4964,6,,8,7,1,4,4,83,044,1,,0,,,,,,,60,,,,,60,,82,7,05,,89,04,,109,60,1,1,2,1,10,1951-04-19,44,49,06
51LA02778,51,1,8201,6,419,7153,8.4,6,4964,6,,8,7,1,4,4,83,044,2,,0,,,,,,,60,,,,,60,,82,7,05,,70,04,,109,60,1,1,2,1,10,1951-04-19,44,49,06
51LA02779,51,2,8204,6,419,7534,8.0,6,4968,6,11,8,7,1,4,1,08,130,1,,0,,,,,,,60,,,,,60,,08,1,00,,70,,,109,60,1,1,2,1,10,1951-04-19,44,49,06
51LA02780,51,2,8205,6,419,7534,8.4,6,4968,6,11,8,7,1,4,1,08,130,2,,0,,,,,,,60,,,,,60,,08,1,00,,63,,,109,60,1,1,2,1,10,1951-04-19,44,49,06
51LA02781,51,2,8321,6,422,7270,12.0,6,5038,6,23,5,7,1,4,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,28,,94,,,112,60,1,1,1,1,10,1951-04-22,44,49,06
51LA02782,51,2,8134,6,417,7083,9.8,6,5054,6,16,5,6,1,5,1,03,030,1,,0,,,,,,,60,,,,,60,,03,1,12,,73,,,107,60,1,1,1,1,10,1951-04-17,45,49,06
51LA02783,51,1,8481,6,427,7211,10.4,6,5059,6,12,8,6,1,5,1,07,070,1,7,230,,,,,,,60,,,,,60,,07,1,12,,,,,117,60,1,1,2,1,0,1951-04-27,45,49,06
51LA02784,51,2,8482,6,427,7211,9.0,6,5059,6,12,8,6,1,5,1,07,070,2,7,230,,,,,,,60,,,,,60,,07,1,12,,,,,117,60,1,1,2,1,0,1951-04-27,45,49,06
51LA02785,51,1,8527,6,428,6746,10.4,6,5086,6,8,8,6,1,5,1,02,020,1,,0,,,,,,,60,,,,,60,,01,1,03,,59,,,118,60,1,1,2,1,10,1951-04-28,45,48,06
51LA02786,51,1,8528,6,428,6746,9.8,6,5086,6,8,8,6,1,5,1,02,020,2,,0,,,,,,,60,,,,,60,,01,1,03,,71,,,118,60,1,1,2,1,10,1951-04-28,45,48,06
51LA02787,51,2,8384,6,424,7008,12.8,6,5089,6,,5,6,1,5,1,83,094,1,,0,,,,,,,60,,,,,60,,82,7,02,,92,09,,114,60,1,1,1,1,10,1951-04-24,45,48,06
51LA02788,51,1,8674,6,504,7008,13.2,6,5096,6,29,5,6,1,5,1,09,090,1,,0,,,,,,,60,,,,,60,,09,1,13,,88,,,124,60,1,1,1,1,10,1951-05-04,45,48,06
51LA02789,51,2,8477,6,427,7534,10.8,6,5098,6,,8,6,1,5,1,83,134,1,7,230,,,,,,,60,,,,,60,,82,7,05,,,08,,117,60,1,1,2,1,0,1951-04-27,45,49,06
51LA02790,51,1,8478,6,427,7534,11.2,6,5098,6,,8,6,1,5,1,83,134,2,,0,,,,,,,60,,,,,60,,82,7,05,,87,08,,117,60,1,1,2,1,10,1951-04-27,45,49,06
51LA02791,51,1,8247,6,420,7534,8.6,6,5101,6,11,8,6,1,3,1,08,130,1,,0,,,,,,,60,,,,,60,,08,1,05,,80,,,110,60,1,1,2,1,10,1951-04-20,45,49,06
51LA02792,51,2,8248,6,420,7534,8.0,6,5101,6,11,8,6,1,3,1,08,130,2,,0,,,,,,,60,,,,,60,,08,1,05,,71,,,110,60,1,1,2,1,10,1951-04-20,45,49,06
51LA02793,51,,,,510,6746,0.0,6,5121,6,11,,6,,,,02,020,1,,0,,,,,,,60,,-,,,60,,01,1,12,,,,,130,60,1,0,0,0,0,1951-05-10,45,48,06
51LA02794,51,1,8686,6,505,7201,13.6,6,5131,6,,5,6,1,4,1,83,104,1,,0,,,,,,,60,,,,,60,,82,7,00,,98,10,,125,60,1,1,1,1,10,1951-05-05,45,49,06
51LA02795,51,1,8196,6,419,7211,11.4,6,5146,6,11,5,6,1,4,1,07,070,1,,0,,99,,,,,60,,,,,60,10,07,1,10,,85,,,109,60,1,1,1,1,10,1951-04-19,45,49,06
51LA02796,51,1,8286,6,421,7139,12.0,6,5147,6,,5,6,1,4,1,83,144,1,,0,,,,,,,60,,,,,60,,82,7,03,,109,09,,111,60,1,1,1,1,10,1951-04-21,45,49,06
51LA02797,51,2,8448,6,426,7375,9.0,6,5149,6,18,8,6,2,4,1,06,060,1,2,0,1,,,,,02,60,,,,,60,,06,1,22,,,,,116,60,1,1,2,1,0,1951-04-26,45,49,06
51LA02798,51,2,8449,6,426,7375,8.8,6,5149,6,18,8,6,1,4,1,06,060,2,,0,,,,,,,60,,,,,60,,06,1,22,,74,,,116,60,1,1,2,1,10,1951-04-26,45,49,06
51LA02799,51,2,8688,6,505,7008,11.0,6,5167,6,19,5,6,1,5,1,09,090,1,,0,,,,,,,60,,,,,60,,09,1,18,,85,,,125,60,1,1,1,1,10,1951-05-05,45,48,06
51LA02800,51,2,8525,6,428,7139,10.2,6,5186,6,18,8,6,1,4,1,09,140,1,7,230,,,,,,,60,,,,,60,,09,1,05,,,,,118,60,1,1,2,1,0,1951-04-28,45,49,06
51LA02801,51,2,8526,6,428,7139,9.4,6,5186,6,18,8,6,1,4,1,09,140,2,,0,,,,,,,60,,,,,60,,09,1,05,,63,,,118,60,1,1,2,1,10,1951-04-28,45,49,06
51LA02802,51,2,8225,6,420,7153,10.0,6,5200,6,16,5,6,1,5,1,04,040,1,,0,,,,,,,60,,,,,60,,04,1,11,,81,,,110,60,1,1,1,1,10,1951-04-20,45,49,06
51LA02803,51,2,8600,6,430,7765,11.4,6,5202,6,12,5,6,1,5,1,10,150,1,,0,,,,,,,60,,,,,60,,10,1,06,,81,,,120,60,1,1,1,1,10,1951-04-30,45,50,06
51LA02804,51,1,8673,6,503,7270,11.8,6,5205,6,11,5,6,1,4,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,03,,85,,,123,60,1,1,1,1,10,1951-05-03,45,49,06
51LA02805,51,2,8207,6,419,7375,11.2,6,5223,6,17,8,6,1,4,1,06,060,1,,0,,,,,,,60,,,,,60,,06,1,10,,70,,,109,60,1,1,2,1,10,1951-04-19,45,49,06
51LA02806,51,1,8208,6,419,7375,10.0,6,5223,6,17,8,6,1,4,1,06,060,2,,0,2,,,,,16,60,,,,,60,,06,1,10,,46,,,109,60,1,1,2,1,10,1951-04-19,45,49,06
51LA02807,51,1,8120,6,416,7270,9.6,6,5232,6,24,5,6,1,5,1,05,050,1,,0,,,,,,,60,,,,,60,,05,1,21,,86,,,106,60,1,1,1,1,10,1951-04-16,45,49,06
51LA02808,51,1,8189,6,419,7270,8.2,6,5239,6,11,8,6,1,1,1,05,050,1,6,0,,,0007,13,-,,60,,,,,60,04,05,1,03,,,,,109,60,1,1,2,1,0,1951-04-19,45,49,06
51LA02809,51,2,8190,6,419,7270,6.0,6,5239,6,11,8,6,1,1,1,05,050,2,2,0,,,,,,,60,,,,,60,,05,1,03,,,,,109,60,1,1,2,1,0,1951-04-19,45,49,06
51LA02810,51,2,8243,6,420,7139,9.8,6,5246,6,23,5,6,1,4,2,09,140,1,,0,,,,,,,60,,,,,60,,09,1,17,,101,,,110,60,1,1,1,1,10,1951-04-20,45,49,06
51LA02811,51,2,8123,6,416,7201,8.2,6,5250,6,10,8,6,1,3,2,10,100,1,,0,,,,,,,60,,,,,60,,10,1,06,,69,,,106,60,1,1,2,1,10,1951-04-16,45,49,06
51LA02812,51,2,8124,6,416,7201,8.2,6,5250,6,10,8,6,1,3,1,10,100,2,,0,,,,,,,60,,,,,60,,10,1,06,,56,,,106,60,1,1,2,1,10,1951-04-16,45,49,06
51LA02813,51,1,8324,6,422,7083,11.2,6,5264,6,14,5,6,1,4,4,03,030,1,,0,,,,,,,60,,,,,60,,03,1,23,,98,,,112,60,1,1,1,1,10,1951-04-22,45,49,06
51LA02814,51,1,8338,6,423,7204,10.2,6,5267,6,10,8,6,1,5,1,04,120,1,7,230,,,,,,,60,,,,,60,,04,1,11,,,,,113,60,1,1,2,1,0,1951-04-23,45,49,06
51LA02815,51,2,8339,6,423,7204,8.8,6,5267,6,10,8,6,1,5,1,04,120,2,,0,,,,,,,60,,,,,60,,04,1,11,,69,,,113,60,1,1,2,1,10,1951-04-23,45,49,06
51LA02816,51,2,8281,6,421,7153,6.8,6,5292,6,17,5,6,1,2,1,04,040,1,,0,,,,,,,60,,,,,60,,04,1,15,,35,,,111,60,1,1,1,1,10,1951-04-21,45,49,06
51LA02817,51,1,8251,6,420,7204,14.0,6,5297,6,,5,6,1,4,2,83,124,1,,0,,,,,,,60,,,,,60,,82,7,00,,100,04,,110,60,1,1,1,1,10,1951-04-20,45,49,06
51LA02818,51,1,8581,6,429,6767,12.0,6,5333,6,11,5,6,1,4,4,01,010,1,,0,,,,,,,60,,,,,60,,02,1,08,,72,,,119,60,1,1,1,1,10,1951-04-29,45,48,06
51LA02819,51,2,8381,6,424,6925,13.6,6,5341,6,,5,6,1,5,1,83,084,1,,0,,,,,,,60,,,,,60,,82,7,05,,86,08,,114,60,1,1,1,1,10,1951-04-24,45,48,06
51LA02820,51,1,8280,6,421,7375,11.4,6,5358,6,19,5,6,1,4,1,06,060,1,,0,,,,,,,60,,,,,60,,06,1,21,,84,,,111,60,1,1,1,1,10,1951-04-21,45,49,06
51LA02821,51,1,8318,6,422,7211,11.8,6,5367,6,10,8,6,3,4,1,07,070,1,6,0,,,,,,,60,,,,,60,,07,1,08,,,,,112,60,1,1,2,1,0,1951-04-22,45,49,06
51LA02822,51,1,8319,6,422,7211,9.8,6,5367,6,10,8,6,2,4,1,07,070,2,,0,,,,,,,60,,,,,60,,07,1,08,,101,,,112,60,1,1,2,1,10,1951-04-22,45,49,06
51LA02823,51,2,8282,6,421,7211,5.4,6,5379,6,10,5,6,1,5,2,07,070,1,,0,,,,,,,60,,,,,60,,07,1,08,,68,,,111,60,1,1,1,1,10,1951-04-21,45,49,06
51LA02824,51,1,8594,6,430,7083,10.4,6,5382,6,14,5,6,1,4,1,03,030,1,,0,,,,,,,60,,,,,60,,03,1,03,,81,,,120,60,1,1,1,1,10,1951-04-30,45,49,06
51LA02825,51,2,8510,6,427,7211,12.2,6,5384,6,7,5,6,1,3,1,07,070,1,,0,,,,,,,60,,,,,60,,07,1,00,,84,,,117,60,1,1,1,1,10,1951-04-27,45,49,06
51LA02826,51,2,8496,6,427,7270,7.4,6,5385,6,13,8,6,1,4,1,05,050,1,2,0,,,,,,,60,,,,,60,,05,1,05,,,,,117,60,1,1,2,1,0,1951-04-27,45,49,06
51LA02827,51,2,8497,6,427,7270,8.0,6,5385,6,13,8,6,1,4,1,05,050,2,,0,,,,,,,60,,,,,60,,05,1,05,,62,,,117,60,1,1,2,1,10,1951-04-27,45,49,06
51LA02828,51,2,8151,6,418,6984,10.4,6,5393,6,16,8,6,1,4,1,02,110,1,,0,,,,,,,60,,,,,60,,02,1,15,,77,,,108,60,1,1,2,1,10,1951-04-18,45,48,06
51LA02829,51,2,8152,6,418,6984,9.8,6,5393,6,16,8,6,1,4,1,02,110,2,,0,,,,,,,60,,,,,60,,02,1,15,,83,,,108,60,1,1,2,1,10,1951-04-18,45,48,06
51LA02830,51,2,8530,6,428,7211,8.4,6,5403,6,14,8,6,1,4,1,07,070,1,,0,,,,,,,60,,,,,60,,07,1,12,,64,,,118,60,1,1,2,1,10,1951-04-28,45,49,06
51LA02831,51,1,8531,6,428,7211,10.8,6,5403,6,14,8,6,1,4,1,07,070,2,,0,,,,,,,60,,,,,60,,07,1,12,,72,,,118,60,1,1,2,1,10,1951-04-28,45,49,06
51LA02832,51,1,8214,6,419,6925,11.0,6,5416,6,12,5,6,1,4,1,08,080,1,,0,,,,,,,60,,,,,60,,08,1,09,,96,,,109,60,1,1,1,1,10,1951-04-19,45,48,06
51LA02833,51,,,,228,7083,0.0,6,5436,6,12,,6,,,,03,030,1,,0,,,,,,,60,,,6,,60,,03,1,19,,,,,59,60,0,0,0,0,0,1951-02-28,45,49,06
51LA02834,51,2,8664,6,503,6767,8.2,6,5443,6,18,5,6,1,5,1,01,010,1,,0,,,,,,,60,,,,,60,,02,1,12,,81,,,123,60,1,1,1,1,10,1951-05-03,45,48,06
51LA02835,51,1,8671,6,503,6984,11.6,6,5462,6,,5,6,1,4,2,83,114,1,,0,,,,,,,60,,,,,60,,82,7,03,,104,02,,123,60,1,1,1,1,10,1951-05-03,45,48,06
51LA02836,51,2,8283,6,421,6925,7.0,6,5474,6,12,5,6,1,2,1,08,080,1,,0,,,,,,,60,,,,,60,,08,1,08,,76,,,111,60,1,1,1,1,10,1951-04-21,45,48,06
51LA02837,51,1,8547,6,428,7270,11.0,6,5477,6,11,8,6,1,3,1,05,050,1,2,0,,,,,,,60,,,,,60,,05,1,04,,,,,118,60,1,1,2,1,0,1951-04-28,45,49,06
51LA02838,51,1,8548,6,428,7270,10.8,6,5477,6,11,8,6,1,3,1,05,050,2,,0,,,,,,,60,,,,,60,,05,1,04,,76,,,118,60,1,1,2,1,10,1951-04-28,45,49,06
51LA02839,51,2,8182,6,419,6746,11.0,6,5497,6,,5,6,1,5,1,83,024,1,,0,,,,,,,60,,,,,60,,82,7,00,,83,02,,109,60,1,1,1,1,10,1951-04-19,45,48,06
51LA02840,51,2,8532,6,428,7375,11.0,6,5502,6,19,5,6,1,5,1,06,060,1,,0,,,,,,,60,,,,,60,,06,1,24,,84,,,118,60,1,1,1,1,10,1951-04-28,45,49,06
51LA02841,51,2,8274,6,421,7139,11.6,6,5511,6,,5,6,1,4,1,83,144,1,,0,,,,,,,60,,,,,60,,82,7,10,,103,09,,111,60,1,1,1,1,10,1951-04-21,45,49,06
51LA02842,51,1,8289,6,421,7534,9.2,6,5527,6,8,8,6,1,4,2,08,130,1,,0,,,,,,,60,,,,,60,,08,1,00,,69,,,111,60,1,1,2,1,10,1951-04-21,45,49,06
51LA02843,51,2,8290,6,421,7534,10.4,6,5527,6,8,8,6,1,4,2,08,130,2,,0,,,,,,,60,,,,,60,,08,1,00,,72,,,111,60,1,1,2,1,10,1951-04-21,45,49,06
51LA02844,51,,,,228,7270,0.0,6,5562,6,15,,5,,,,05,050,1,,0,,,,,,,60,,,6,,60,,05,1,07,,,,,59,60,0,0,0,0,0,1951-02-28,46,49,06
51LA02845,51,2,8508,6,427,7204,8.8,6,5570,6,16,5,5,1,4,1,04,120,1,7,230,,,,,,,60,,,,,60,,04,1,17,,,,,117,60,1,1,1,1,0,1951-04-27,46,49,06
51LA02846,51,1,8379,6,424,7008,11.0,6,5571,6,20,5,5,1,5,1,09,090,1,,0,,,,,,,60,,,,,60,,09,1,13,,77,,,114,60,1,1,1,1,10,1951-04-24,46,48,06
51LA02847,51,2,8132,6,417,7211,12.0,6,5578,6,15,5,5,1,5,1,07,070,1,,0,,,,,,,60,,,,,60,,07,1,25,,83,,,107,60,1,1,1,1,10,1951-04-17,46,49,06
51LA02848,51,1,8212,6,419,6767,10.0,6,5595,6,20,5,5,1,4,1,01,010,1,,0,,,,,,,60,,,,,60,,02,1,17,,73,,,109,60,1,1,1,1,10,1951-04-19,46,48,06
