UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
23LA02467,23,L2062,70,,37,L3011,70,5.0,,PC,PC,1,0,N,,040323,93,8,4.0,5,2,2,2,12.4,5,2,L4219,70,,PC,,,,,,.,HAIRY,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,68,2023-04-03,0.019,30,130,H,,
23LA02468,23,L2062,70,,37,L3011,70,5.0,,PC,PC,1,0,N,,040323,93,8,4.0,5,3,2,2,14.4,1,1,L4220,70,,PC,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,87,2023-04-03,0.019,34,130,H,,
23LA02469,23,S2798,12,,62,S3470,12,3.0,,07,07,2,0,N,,040323,93,5,4.0,4,3,0,2,15.5,2,4,S4820,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,119,2023-04-03,0.036,45,128,H,,
23LA02470,23,X0052,84,A,e2,L0000,70,1.0,,97,PC,4,,Y,,040323,93,5,3.5,3,2,0,4,12.5,5,1,X1329,84,A,00,6,96,01,,,.,Poss.Starvation,1,1,..,RYP,Y,1,,1,1,1,1,,,,2023-04-03,0.0,,,,,
23LA02471,23,S3835,12,,61,S3432,12,2.0,,43,07,2,0,N,,040323,93,1,1.0,0,1,.,.,12.5,1,.,.,,,,1,93,44,,,EUTHANIZED,.,1,1,..,,Y,1,,1,1,1,0,0,0.0,0,2023-04-03,0.03,,,,,
23LA02472,23,S3591,12,,56,S3289,12,2.0,,07,07,2,,N,,040323,93,8,3.0,3,2,0,2,9.1,2,1,S4821,12,,07,,,,,,.,HAIRY,1,1,..,,Y,1,,1,1,2,1,1,1.0,78,2023-04-03,0.031,28,129,1,,
23LA02473,23,S3591,12,,56,S3289,12,2.0,,07,07,2,,N,,040323,93,8,3.0,3,1,0,2,12.3,2,1,S4822,12,,07,,,,,,.,HAIRY,1,1,..,,Y,2,,0,0,0,1,1,1.0,94,2023-04-03,0.031,34,129,1,,
23LA02474,23,S1586,12,,52,S3022,12,5.0,,07,43,2,0,N,,040323,93,8,4.0,4,2,0,4,10.3,2,1,S4823,12,,07,6,99,85,,,.,.,1,1,..,GRN,Y,1,,1,1,2,1,,,,2023-04-03,0.019,,,,,
23LA02475,23,S1586,12,,52,S3022,12,5.0,,07,43,2,0,N,,040323,93,8,4.0,4,2,0,3,10.8,2,1,S4824,12,,07,,,,,,.,HAIRY,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,67,2023-04-03,0.019,31,129,1,,
23LA02476,23,Z6817,83,A,7,Z8587,83,4.0,,97,TC,1,0,N,,040323,93,5,1.5,3,3,0,2,15.0,5,2,X1330,84,A,S3,6,98,19,,,.,+Scours,1,1,..,PUR,Y,1,,1,1,1,1,,,,2023-04-03,0.0,,,,,
23LA02477,23,T8014,45,,e4,L0000,70,1.0,,02,PC,4,7,Y,,040323,93,8,2.5,2,3,0,2,11.3,5,1,X1331,84,,LT,6,95,85,,8,.,.,1,1,..,RYL,Y,1,,1,1,2,1,0,0.0,0,2023-04-03,0.0,,,,,
23LA02478,23,T8014,45,,e4,L0000,70,1.0,,02,PC,4,7,Y,,040323,93,8,2.5,2,2,0,2,11.1,5,1,X1332,84,,LT,,,,,,.,.,1,1,..,RYL,Y,2,,0,0,0,1,1,1.0,55,2023-04-03,0.0,26,129,1,,
23LA02479,23,A1648,06,,e3,L0000,70,1.0,,30,PC,4,,Y,,040323,93,8,3.0,4,3,0,2,7.4,.,1,M0750,51,,LP,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,74,2023-04-03,0.0,24,129,1,,
23LA02480,23,A1648,06,,e3,L0000,70,1.0,,30,PC,4,,Y,,040323,93,8,3.0,4,2,0,2,6.7,1,2,M0751,51,,LP,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,74,2023-04-03,0.0,24,129,1,,
23LA02481,23,T7411,45,,47,T7862,45,4.0,,02,02,2,0,N,,040323,93,8,2.5,4,1,0,2,13.0,2,2,T8269,45,,02,,,,,,.,HAIRY,1,1,..,,Y,1,,1,1,2,1,1,1.0,79,2023-04-03,0.015,31,129,1,,
23LA02482,23,T7411,45,,47,T7862,45,4.0,,02,02,2,0,N,,040323,93,8,2.5,4,1,0,2,13.5,2,2,T8270,45,,02,,,,,,.,HAIRY,1,1,..,,Y,2,,0,0,0,1,1,1.0,88,2023-04-03,0.015,39,129,1,,
23LA02483,23,T7616,45,,47,T7862,45,3.0,,02,02,2,,N,,040323,93,5,4.0,4,3,0,2,15.6,2,2,T8271,45,,02,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,114,2023-04-03,0.019,40,128,H,,
23LA02484,23,S4040,12,,e4,L0000,70,1.0,,07,PC,4,0,Y,,040323,93,5,3.5,2,3,0,2,14.8,1,1,X1333,84,,LR,,,,,,SMBAG,.,8,1,..,,Y,1,,1,1,1,1,1,1.0,93,2023-04-03,0.0,40,129,1,,
23LA02485,23,K5354,64,,3,K5403,64,3.0,,06,06,1,,N,,040323,93,8,3.5,4,2,0,2,13.0,2,2,K5551,64,,06,6,127,01,,,.,HAIRY,1,1,..,,Y,1,,1,1,2,1,,,,2023-04-03,0.001,,,,,
23LA02486,23,K5354,64,,3,K5403,64,3.0,,06,06,1,,N,,040323,93,8,3.5,4,1,0,2,15.8,2,1,K5552,64,,06,,,,,,.,HAIRY,1,1,..,,Y,2,,0,0,0,1,1,1.0,120,2023-04-03,0.001,46,129,1,,
23LA02487,23,L2412,70,,37,L3011,70,4.0,,PC,PC,1,0,N,,040323,93,5,4.5,3,2,0,2,17.7,5,1,L4221,70,,PC,6,116,19,,,.,HAIRY,1,1,..,OR,Y,1,,1,1,1,1,,,,2023-04-03,0.009,,,,,
23LA02488,23,S2042,12,,55,S3138,12,4.0,,43,07,2,0,N,,040323,93,9,2.0,3,3,L,2,8.0,2,1,S4825,12,,07,6,96,42,,,PENDENLOUS,Colitis+/-Pneu,1,1,..,,Y,1,,1,1,3,1,0,0.0,0,2023-04-03,0.025,,,,,
23LA02489,23,S2042,12,,55,S3138,12,4.0,,43,07,2,0,N,,040323,93,9,2.0,3,1,0,2,10.6,2,1,S4826,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,107,2023-04-03,0.025,41,129,1,,
23LA02490,23,S2042,12,,55,S3138,12,4.0,,43,07,2,0,N,,040323,93,9,2.0,3,2,0,4,8.4,2,1,S4827,12,,07,6,103,19,,,.,PossHypothermia,1,1,..,,Y,3,,0,0,0,1,,,,2023-04-03,0.025,,,,,
23LA02491,23,S4097,12,,e4,L0000,70,1.0,,43,PC,4,0,Y,,040323,93,5,3.5,3,3,0,2,16.6,5,2,X1334,84,,LR,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,108,2023-04-03,0.0,47,129,1,,
23LA02492,23,T7646,45,,44,T7652,45,3.0,,02,02,2,,N,,040323,93,5,4.0,3,2,0,4,14.7,2,1,T8272,45,,02,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,92,2023-04-03,0.029,42,129,1,,
23LA02493,23,Y0168,52,,e1,L0000,70,1.0,,Kt,PC,4,,Y,,040323,93,8,2.5,3,3,0,2,6.3,5,2,X1335,84,,00,6,95,42,,,.,Hemothorax,1,1,..,,J,1,,1,1,2,1,,,,2023-04-03,0.0,,,,,
23LA02494,23,Y0168,52,,e1,L0000,70,1.0,,Kt,PC,4,,Y,,040323,93,8,2.5,3,2,0,2,4.4,5,1,X1336,84,,00,6,95,01,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,,,,2023-04-03,0.0,,,,,
23LA02495,23,L3265,70,,e3,L0000,70,1.0,,PC,PC,4,0,Y,,040323,93,8,3.5,3,2,0,3,7.8,5,4,L4222,70,,PC,6,190,01,,,.,.,1,1,..,OR,J,1,,1,1,2,1,,,,2023-04-03,0.0,17,130,H,,
23LA02496,23,L3265,70,,e3,L0000,70,1.0,,PC,PC,4,0,Y,,040323,93,8,3.5,3,2,0,2,8.0,5,2,L4223,70,,PC,,,,,,.,.,1,1,..,OR,J,2,,0,0,0,1,1,1.0,75,2023-04-03,0.0,25,130,H,,
23LA02497,23,S3427,12,,54,S3136,12,2.0,,07,07,2,0,N,,040323,93,8,3.5,4,2,0,2,8.3,2,2,S4828,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,66,2023-04-03,0.033,24,128,H,,
23LA02498,23,S3427,12,,54,S3136,12,2.0,,07,07,2,0,N,,040323,93,8,3.5,4,1,0,2,12.6,2,1,S4829,12,,07,,,,,,.,CRYPTORCHIDx2,1,1,..,RED,J,2,,0,0,0,1,1,1.0,86,2023-04-03,0.033,32,128,H,,
23LA02499,23,K5487,64,,e2,L0000,70,1.0,,06,PC,4,,Y,,040323,93,8,3.0,3,3,0,2,10.4,1,1,X1337,84,,00,6,97,19,,,Nice!,.,1,1,..,,J,1,,1,1,2,1,,,,2023-04-03,0.0,,,,,
23LA02500,23,K5487,64,,e2,L0000,70,1.0,,06,PC,4,,Y,,040323,93,8,3.0,3,3,0,2,13.8,2,1,X1338,84,,00,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,107,2023-04-03,0.0,39,129,1,,
23LA02501,23,S3976,12,,e4,L0000,70,1.0,,07,PC,4,,Y,T,040323,93,8,3.0,3,2,0,2,11.5,5,1,X1339,84,,LR,,,,,,AbscessOnBag,.,1,1,..,,J,1,,1,1,2,1,1,1.0,59,2023-04-03,0.0,19,129,1,,
23LA02502,23,S3976,12,,e4,L0000,70,1.0,,07,PC,4,,Y,T,040323,93,8,3.0,3,2,0,2,12.5,2,1,X1340,84,,LR,7,191,97,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2023-04-03,0.0,19,129,W,,
23LA02503,23,S3558,12,,63,S3554,12,2.0,,43,07,2,,N,,040323,93,5,3.0,3,2,0,2,15.6,2,1,S4830,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,79,2023-04-03,0.036,43,129,1,,
23LA02504,23,S2264,12,,55,S3138,12,4.0,,07,07,2,,N,,040323,93,5,3.0,4,3,0,2,12.6,1,1,S4831,12,,07,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,1,1,1,1.0,89,2023-04-03,0.023,34,129,1,,
23LA02505,23,Y0342,00,,2,Y0305,00,2.0,,Kt,Kt,5,,N,,040323,93,8,3.0,3,3,0,2,9.3,1,2,Y0480,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,42,2023-04-03,0.0,18,129,H,,
23LA02506,23,Y0342,00,,2,Y0305,00,2.0,,Kt,Kt,5,,N,,040323,93,8,3.0,3,3,0,2,10.6,1,1,Y0481,52,,Kt,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,79,2023-04-03,0.0,25,129,H,,
23LA02507,23,X0311,84,,e5,Z0000,83,1.0,,00,97,4,0,Y,,040323,93,5,2.0,3,3,0,2,18.5,5,4,X1341,84,A,00,6,97,66,,,CSECTION,Sepsis,7,5,..,,J,1,,1,1,1,1,,,,2023-04-03,0.0,,,,,
23LA02508,23,S2342,12,,54,S3136,12,4.0,,07,07,2,0,N,,040323,93,8,4.0,3,1,0,4,11.7,2,1,S4832,12,,07,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,105,2023-04-03,0.039,37,129,1,,
23LA02509,23,S2342,12,,54,S3136,12,4.0,,07,07,2,0,N,,040323,93,8,4.0,3,2,0,3,12.7,2,1,S4833,12,,07,6,103,38,,,.,.,1,1,..,,J,2,,0,0,0,1,,,,2023-04-03,0.039,,,,,
23LA02510,23,T7627,45,,41,T7503,45,3.0,,02,02,2,7,N,,040323,93,9,2.0,4,3,2,2,11.7,1,2,T8273,45,,02,6,104,14,,,.,+PoorNutrition,1,1,..,,J,1,,1,1,3,1,,,,2023-04-03,0.025,,,,,
23LA02511,23,T7627,45,,41,T7503,45,3.0,,02,02,2,7,N,,040323,93,9,2.0,4,2,0,4,10.0,2,1,T8274,45,,02,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,76,2023-04-03,0.025,25,129,1,,
23LA02512,23,T7627,45,,41,T7503,45,3.0,,02,02,2,7,N,,040323,93,9,2.0,4,1,0,2,12.8,1,1,T8275,45,,02,,,,,,.,HAIRY,1,1,..,,J,3,,0,0,0,1,1,1.0,94,2023-04-03,0.025,39,129,1,,
23LA02513,23,Z6952,83,A,15,Z8758,83,4.0,,97,97,1,0,N,,040423,94,8,2.5,3,1,0,2,12.9,6,1,X1342,84,A,97,,,,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.0,129,2023-04-04,0.013,46,130,H,,
23LA02514,23,Z6952,83,A,15,Z8758,83,4.0,,97,97,1,0,N,,040423,94,8,2.5,3,1,0,2,15.8,6,1,X1343,84,A,97,6,104,80,,,.,Hemoabdomen,1,1,..,PUR,J,2,,0,0,0,1,,,,2023-04-04,0.013,,,,,
23LA02515,23,T7820,45,,48,T7878,45,2.0,,02,02,2,7,N,,040423,94,5,4.0,3,2,0,2,12.6,2,1,T8276,45,,02,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,92,2023-04-04,0.012,33,129,1,,
23LA02516,23,S1880,12,,55,S3138,12,5.0,,42,07,2,,N,,040423,94,8,3.5,3,3,0,2,16.0,1,1,S4834,12,,43,,,,,,.,HORNED,1,1,..,,J,1,,1,1,2,1,1,1.0,99,2023-04-04,0.023,41,129,1,,
23LA02517,23,S1880,12,,55,S3138,12,5.0,,42,07,2,,N,,040423,94,8,3.5,3,3,0,2,12.8,2,1,S4835,12,,43,,,,,,.,HORNED,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2023-04-04,0.023,30,129,1,,
23LA02518,23,X0382,84,,e3,L0000,70,1.0,,10,PC,4,,Y,,040423,94,5,3.0,3,3,0,4,13.0,5,1,X1344,84,,00,7,191,97,,,.,.,1,1,..,,J,1,,1,1,1,1,,,,2023-04-04,0.0,39,128,H,,
23LA02519,23,T7181,45,,47,T7862,45,4.0,,02,02,2,7,N,,040423,94,8,4.0,5,1,0,2,13.3,2,1,T8277,45,,02,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,88,2023-04-04,0.01,30,129,1,,
23LA02520,23,T7181,45,,47,T7862,45,4.0,,02,02,2,7,N,,040423,94,8,4.0,5,1,0,2,13.4,1,1,T8278,45,,02,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,101,2023-04-04,0.01,36,129,1,,
23LA02521,23,K5497,64,,e5,Z0000,83,1.0,,06,97,4,,Y,,040423,94,5,3.5,3,3,2,2,16.4,5,2,X1345,84,A,SC,,,,,,.,.,8,4,..,,J,1,,1,1,1,1,1,1.0,112,2023-04-04,0.0,43,129,1,,
23LA02522,23,T7790,45,,45,T7729,45,2.0,,02,02,2,0,N,,040423,94,8,3.0,5,2,0,4,12.6,2,1,T8279,45,,02,,,,,,2@ONCE,H.2@ONCE,7,3,..,RED,J,1,,1,1,2,1,1,1.0,87,2023-04-04,0.016,29,129,1,,
23LA02523,23,T7790,45,,45,T7729,45,2.0,,02,02,2,0,N,,040423,94,8,3.0,5,2,0,2,12.8,2,1,T8280,45,,02,,,,,,.,H.2@ONCE,7,3,..,RED,J,2,,0,0,0,1,1,1.0,51,2023-04-04,0.016,22,129,1,,
23LA02524,23,K5298,64,,3,K5403,64,4.0,,06,06,1,,N,,040423,94,8,3.0,4,2,0,4,11.2,1,1,K5553,64,,06,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,78,2023-04-04,0.032,29,129,1,,
23LA02525,23,K5298,64,,3,K5403,64,4.0,,06,06,1,,N,,040423,94,8,3.0,4,2,0,2,12.7,1,1,K5554,64,,06,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,75,2023-04-04,0.032,25,129,1,,
23LA02526,23,S2704,12,,52,S3022,12,3.0,,07,43,2,0,N,,040423,94,8,3.5,4,2,L,4,11.5,1,2,S4836,12,,07,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,68,2023-04-04,0.039,28,129,1,,
23LA02527,23,S2704,12,,52,S3022,12,3.0,,07,43,2,0,N,,040423,94,8,3.5,4,1,0,4,12.8,2,1,S4837,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,79,2023-04-04,0.039,31,129,1,,
23LA02528,23,X0369,84,,e6,Z0000,83,1.0,,10,97,4,0,Y,,040423,94,5,2.5,3,1,.,.,7.7,5,.,X1346,84,A,00,6,94,46,,,.,Asphixiation,1,1,..,,J,1,,1,1,1,1,0,0.0,0,2023-04-04,0.0,,,,,
23LA02529,23,S3989,12,,e5,Z0000,83,1.0,,07,97,4,,Y,,040423,94,8,3.0,2,2,0,2,8.5,5,1,X1347,84,A,10,3,94,93,,8,SMBAG,.,1,1,..,RYL,J,1,,1,1,2,1,0,0.0,0,2023-04-04,0.0,,,,,
23LA02530,23,S3989,12,,e5,Z0000,83,1.0,,07,97,4,,Y,,040423,94,8,3.0,2,2,0,4,10.4,5,2,X1348,84,A,10,,,,,,.,.,1,1,..,RYL,J,2,,0,0,0,1,1,1.0,80,2023-04-04,0.0,32,129,1,,
23LA02531,23,S2100,12,,62,S3470,12,4.0,,07,07,2,0,N,,040423,94,5,4.5,2,2,0,2,10.8,2,4,S4838,12,,07,,,,,,SMBAG VERY FAT,.,1,1,..,,J,1,,1,1,1,1,1,1.0,98,2023-04-04,0.026,31,129,1,,
23LA02532,23,S2847,12,,55,S3138,12,3.0,,07,07,2,0,N,,040423,94,5,3.0,4,2,0,2,12.0,2,1,S4839,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,100,2023-04-04,0.016,40,129,1,,
23LA02533,23,T7835,45,,48,T7878,45,2.0,,02,02,2,0,N,,040423,94,8,2.5,4,2,0,2,8.9,1,1,T8281,45,,02,7,190,97,,,.,.,1,1,..,RED,J,1,,1,1,2,1,,,,2023-04-04,0.018,20,129,1,,
23LA02534,23,T7835,45,,48,T7878,45,2.0,,02,02,2,0,N,,040423,94,8,2.5,4,1,0,2,11.8,2,1,T8282,45,,02,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,79,2023-04-04,0.018,28,129,1,,
23LA02535,23,Y0320,00,,2,Y0305,00,3.0,,Kt,Kt,5,,N,,040423,94,8,2.0,2,3,0,2,9.3,5,1,Y0482,52,,Kt,3,94,93,,8,HARDMASTITISRS,.,1,1,..,PUR,J,1,,1,1,2,1,0,0.0,0,2023-04-04,0.0,,,,,
23LA02536,23,Y0320,00,,2,Y0305,00,3.0,,Kt,Kt,5,,N,,040423,94,8,2.0,2,3,0,2,10.5,5,1,Y0483,52,,Kt,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,63,2023-04-04,0.0,23,129,1,,
23LA02537,23,S2874,12,,52,S3022,12,3.0,,07,43,2,0,N,,040323,93,9,1.5,3,1,.,.,0.0,.,.,.,,,,1,93,44,,,.,DAB,7,4,..,,J,3,,0,0,0,0,0,0.0,0,2023-04-03,0.017,,,,,
23LA02538,23,Z8546,83,A,10,Z7702,83,2.0,,97,97,1,,N,,040423,94,4,2.0,2,1,.,.,12.0,6,.,.,,,,1,94,44,,,.,.,6,5,..,RPR,J,1,,1,1,2,0,0,0.0,0,2023-04-04,0.017,,,,,
23LA02539,23,Z8546,83,A,10,Z7702,83,2.0,,97,97,1,,N,,040423,94,4,2.0,2,1,.,.,15.0,6,.,.,,,,1,94,44,,,.,.,6,5,..,RPR,J,2,,0,0,0,0,0,0.0,0,2023-04-04,0.017,,,,,
23LA02540,23,S4119,12,,e6,Z0000,83,1.0,,07,97,4,0,Y,,040423,94,8,4.0,2,3,0,2,10.2,5,1,X1349,84,A,10,3,94,93,,8,.,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2023-04-04,0.0,,,,,
23LA02541,23,S4119,12,,e6,Z0000,83,1.0,,07,97,4,0,Y,,040423,94,8,4.0,2,2,0,2,11.3,5,1,X1350,84,A,10,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,76,2023-04-04,0.0,34,129,1,,
23LA02542,23,S3054,12,,56,S3289,12,3.0,,07,07,2,0,N,,040423,94,7,2.0,3,1,.,.,10.0,1,.,.,,,,1,94,44,,,.,1STUpsideDown,7,1,..,RED,J,1,,1,1,2,0,0,0.0,0,2023-04-04,0.027,,,,,
23LA02543,23,S3054,12,,56,S3289,12,3.0,,07,07,2,0,N,,040423,94,7,2.0,3,2,0,2,6.7,1,1,S4840,12,,07,6,97,57,,,.,SuspectFailure,1,1,..,RED,J,2,,0,0,0,1,,,,2023-04-04,0.027,,,,,
23LA02544,23,S3290,12,,55,S3138,12,2.0,,43,07,2,,N,,040423,94,8,3.5,4,1,0,2,12.0,2,1,S4841,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,94,2023-04-04,0.034,34,129,1,,
23LA02545,23,S3290,12,,55,S3138,12,2.0,,43,07,2,,N,,040423,94,8,3.5,4,2,0,3,12.1,2,2,S4842,12,,07,,,,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,1,1.0,89,2023-04-04,0.034,36,129,1,,
23LA02546,23,S2837,12,,56,S3289,12,3.0,,07,07,2,0,N,,040423,94,8,4.5,4,2,L,4,13.3,2,1,S4843,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,90,2023-04-04,0.033,37,129,1,,
23LA02547,23,S2837,12,,56,S3289,12,3.0,,07,07,2,0,N,,040423,94,8,4.5,4,2,0,4,14.3,2,1,S4844,12,,07,,,,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,1,1.0,93,2023-04-04,0.033,37,129,1,,
23LA02548,23,T8019,45,,e1,L0000,70,1.0,,02,PC,4,,Y,,040423,94,7,1.0,0,2,.,.,8.5,1,.,.,,,,1,94,44,,,EUTHANIZED,.,1,1,..,,J,1,,1,1,2,0,0,0.0,0,2023-04-04,0.0,,,,,
23LA02549,23,T8019,45,,e1,L0000,70,1.0,,02,PC,4,,Y,,040423,94,7,1.0,0,2,0,4,12.2,2,1,X1351,84,,LT,3,95,93,,8,.,Dam.Euth.,1,1,..,,J,2,,0,0,0,1,0,0.0,0,2023-04-04,0.0,,,,,
23LA02550,23,T7517,45,,44,T7652,45,3.0,,02,02,2,0,N,K,040423,94,9,2.5,4,2,0,2,9.0,2,1,T8283,45,,02,3,95,93,,8,.,.,1,1,..,RED,J,1,,1,1,3,1,0,0.0,0,2023-04-04,0.024,,,,,
23LA02551,23,T7517,45,,44,T7652,45,3.0,,02,02,2,0,N,K,040423,94,9,2.5,4,1,.,.,3.5,.,.,.,,,,0,94,27,Y0487,+,.,.,1,1,..,RED,J,2,,0,0,0,0,0,0.5,0,2023-04-04,0.024,,,,,
23LA02552,23,T7517,45,,44,T7652,45,3.0,,02,02,2,0,N,K,040423,94,9,2.5,4,1,.,.,16.0,1,.,.,,,,1,94,44,Y0488,+,.,.,1,1,..,RED,J,3,,0,0,0,0,0,0.5,0,2023-04-04,0.024,,,,,
23LA02553,23,S4061,12,,e6,Z0000,83,1.0,,07,97,4,0,Y,,040423,94,8,3.5,2,2,0,2,10.8,5,1,X1352,84,A,10,3,94,93,,8,.,.,1,1,..,,J,1,,1,1,2,1,0,0.0,0,2023-04-04,0.0,,,,,
23LA02554,23,S4061,12,,e6,Z0000,83,1.0,,07,97,4,0,Y,,040423,94,8,3.5,2,3,0,2,11.5,5,1,X1353,84,A,10,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,94,2023-04-04,0.0,37,129,1,,
23LA02555,23,Y0308,00,,2,Y0305,00,3.0,,Kt,Kt,5,,N,K,040423,94,8,3.0,3,3,R,4,11.5,1,1,Y0484,52,,Kt,,,,X1356,+,.,.,1,1,..,PUR,J,1,,1,1,2,1,1,1.5,56,2023-04-04,0.0,17,129,H,,
23LA02556,23,Y0308,00,,2,Y0305,00,3.0,,Kt,Kt,5,,N,K,040423,94,8,3.0,3,2,0,3,11.4,8,1,Y0485,52,,Kt,,,,S4331,-,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,0.5,88,2023-04-04,0.0,30,129,1,,
23LA02557,23,A1712,06,,e5,Z0000,83,1.0,,30,97,4,,Y,,040423,94,8,3.5,4,3,0,2,10.4,5,1,X1354,84,A,80,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,83,2023-04-04,0.0,28,129,1,,
23LA02558,23,A1712,06,,e5,Z0000,83,1.0,,30,97,4,,Y,,040423,94,8,3.5,4,2,0,2,10.3,5,2,X1355,84,A,80,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,75,2023-04-04,0.0,21,129,1,,
23LA02559,23,S3134,12,,54,S3136,12,3.0,,07,07,2,0,N,,040423,94,8,3.5,5,1,0,2,11.7,2,1,S4845,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,104,2023-04-04,0.023,35,129,1,,
23LA02560,23,S3134,12,,54,S3136,12,3.0,,07,07,2,0,N,,040423,94,8,3.5,5,1,0,2,11.8,2,2,S4846,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,88,2023-04-04,0.023,39,129,1,,
23LA02561,23,Y0021,00,,2,Y0305,00,4.0,,Kt,Kt,5,,N,K,040423,94,9,2.5,3,3,0,2,8.8,1,1,Y0486,52,,Kt,,,,,,.,.,1,1,..,PUR,J,1,,1,1,3,1,1,1.0,79,2023-04-04,0.0,28,129,H,,
23LA02562,23,Y0021,00,,2,Y0305,00,4.0,,Kt,Kt,5,,N,K,040423,94,9,2.5,3,2,0,2,7.7,1,2,Y0487,52,,Kt,,,,T7517,-,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,0.5,63,2023-04-04,0.0,25,129,1,,
23LA02563,23,Y0021,00,,2,Y0305,00,4.0,,Kt,Kt,5,,N,K,040423,94,9,2.5,3,2,0,2,10.3,1,2,Y0488,52,,Kt,,,,T7517,-,.,.,1,1,..,PUR,J,3,,0,0,0,1,1,0.5,87,2023-04-04,0.0,31,129,1,,
23LA02564,23,S4331,12,,e3,L0000,70,1.0,,07,PC,4,0,Y,K,040423,94,5,3.0,3,3,R,2,12.8,1,2,X1356,84,,LR,,,,Y0308,-,+Y0485,PINK,1,1,..,,J,1,,1,1,1,1,1,0.5,72,2023-04-04,0.0,26,129,H,,
23LA02565,23,S0930,12,,53,S3035,12,7.0,,42,07,2,,N,,040323,93,8,1.5,2,3,R,2,11.2,1,2,S4847,12,,43,6,95,66,,8,Ringwomb,AspirationPneu,6,5,..,GRN,J,1,,1,1,2,1,0,0.0,0,2023-04-03,0.017,,,,,
23LA02566,23,S0930,12,,53,S3035,12,7.0,,42,07,2,,N,,040323,93,8,1.5,2,2,L,2,8.8,1,2,S4848,12,,43,6,95,66,,8,.,Peritonitis,6,5,..,GRN,J,2,,0,0,0,1,0,0.0,0,2023-04-03,0.017,,,,,
