UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
82LA04885,1982-04-16,1,M3729,94,1,46,462,U6107,93,,1,,40,,1,52,,1,106,8,,0,2,,,52,,,M1169,94,1,74,46,8,1,,1,2,117,10,,,1,82
82LA04886,1982-04-16,2,M3730,94,,46,462,U6107,93,,1,,40,,1,52,,1,106,8,,0,2,,,52,,,M1169,94,0,69,46,8,1,,0,0,080,10,,,2,82
82LA04887,1982-04-10,3,M3234,94,1,34,706,U6110,93,,1,,40,,1,34,,1,100,8,,0,4,,,31,,,Y1156,02,1,59,31,4,1,,1,2,106,10,,,1,82
82LA04888,1982-04-10,3,M3235,94,,34,706,U6110,93,,,,40,,1,34,,1,100,8,,211,4,,6,31,,,Y1156,02,0,0,31,4,1,01,0,0,122,0,16,,2,82
82LA04889,1982-04-14,3,M3481,94,1,46,461,U6114,93,,1,,40,,1,52,,1,104,8,,0,3,,,52,,,M1285,94,1,61,44,8,1,,1,2,089,10,,,1,82
82LA04890,1982-04-14,3,M3482,94,,46,461,U6114,93,,1,,40,,1,52,,1,104,8,,0,3,,,52,,,M1285,94,0,74,44,8,1,,0,0,105,10,,,2,82
82LA04891,1982-04-20,1,M4117,94,1,16,161,U6115,93,,1,,40,,1,51,,1,110,9,,0,2,,,51,,,M1665,94,1,61,16,8,1,,1,3,095,10,,,1,82
82LA04892,1982-04-20,2,M4118,94,,16,161,U6115,93,,1,,40,,1,51,,1,110,9,,0,2,,,51,,,M1665,94,0,75,16,8,1,,0,0,095,10,,,2,82
82LA04893,1982-04-20,2,M4119,94,,16,161,U6115,93,,,,40,,1,51,,1,110,9,,124,2,,6,51,,&,M1665,94,0,0,16,8,1,01,0,0,082,0,,,3,82
82LA04894,1982-04-15,3,M3521,94,1,16,162,U6118,93,,1,,40,,1,51,,1,105,8,,0,2,,,51,,,M0789,94,1,62,16,8,1,,1,2,078,10,,,1,82
82LA04895,1982-04-15,2,M3522,94,,16,162,U6118,93,,1,,40,,1,51,,1,105,8,,0,2,,,51,,,M0789,94,0,50,16,8,1,,0,0,076,10,,,2,82
82LA04896,1982-04-21,1,M4266,94,1,16,163,U6128,93,,1,,40,,1,51,,1,111,8,,0,3,,,51,,,M1325,94,1,76,16,8,1,,1,2,108,10,,,1,82
82LA04897,1982-04-21,2,M4267,94,,16,163,U6128,93,,1,,40,,1,51,,1,111,8,,0,3,,,51,,,M1325,94,0,88,16,8,1,,0,0,104,10,,,2,82
82LA04898,1982-04-19,1,M4070,94,1,46,463,U6134,93,,1,,40,,1,52,,1,109,9,,0,3,,,52,833862,-,M0900,94,1,75,46,8,1,,1,3,065,5,,,1,82
82LA04899,1982-04-19,2,M4071,94,,46,463,U6134,93,,1,,40,,1,52,,1,109,9,,0,3,,,52,,,M0900,94,0,51,46,8,1,,0,0,090,10,,,2,82
82LA04900,1982-04-19,2,M4072,94,,46,463,U6134,93,,1,,40,,1,52,,1,109,9,,0,3,,,52,,,M0900,94,0,66,46,8,1,,0,0,093,10,02,,3,82
82LA04901,1982-04-06,3,M2798,94,1,35,707,U6150,93,,1,,40,,1,35,,1,96,5,,0,4,,,32,,,Y0379,02,1,73,32,4,1,,1,1,139,10,,,1,82
82LA04902,1982-04-21,1,M4304,94,1,47,473,U6169,93,,1,,40,,1,55,,1,111,9,,0,3,,,55,,&,M0722,94,1,45,47,8,1,,1,3,078,5,,,1,82
82LA04903,1982-04-21,1,M4305,94,,47,473,U6169,93,,1,,40,,1,55,,1,111,9,,0,3,,,55,,,M0722,94,0,72,47,8,1,,0,0,089,10,,,2,82
82LA04904,1982-04-21,1,M4306,94,,47,473,U6169,93,,1,,40,,1,55,,1,111,9,,0,3,,,55,,,M0722,94,0,73,47,8,1,,0,0,098,10,,,3,82
82LA04905,1982-04-12,1,M3334,94,1,16,163,U6171,93,,,,40,,1,51,,1,102,9,,104,3,,6,51,420719,+,M1325,94,1,0,14,8,1,01,1,3,064,0,,,1,82
82LA04906,1982-04-12,2,M3335,94,,16,163,U6171,93,,,,40,,1,51,,1,102,9,,104,3,,6,51,,,M1325,94,0,0,14,8,1,01,0,0,058,0,,,2,82
82LA04907,1982-04-12,1,M3336,94,,16,163,U6171,93,,1,,40,,1,51,,4,102,9,,0,3,,,51,230743,-,M1325,94,0,63,14,8,1,,0,0,093,5,,,3,82
82LA04908,1982-04-15,2,M3554,94,1,16,164,U6174,93,,1,,40,,1,51,,1,105,9,,0,2,,,51,,,M1484,94,1,60,16,8,1,,1,3,071,10,,,1,82
82LA04909,1982-04-15,2,M3555,94,,16,164,U6174,93,,1,,40,,1,51,,1,105,9,,0,2,,,51,,,M1484,94,0,61,16,8,1,,0,0,063,10,,,2,82
82LA04910,1982-04-15,1,M3556,94,,16,164,U6174,93,,,,40,,1,51,,1,105,9,,210,2,,6,51,846601,-,M1484,94,0,0,16,8,1,10,0,0,089,0,,,3,82
82LA04911,1982-04-12,3,M3357,94,1,16,164,U6180,93,,,,40,,1,51,,1,102,9,,120,3,,6,51,786762,-,M1484,94,1,0,14,8,1,01,1,3,099,0,16,,1,82
82LA04912,1982-04-12,3,M3358,94,,16,164,U6180,93,,1,,40,,1,51,,1,102,9,,0,3,,,51,,,M1484,94,0,78,14,8,1,,0,0,082,10,,,2,82
82LA04913,1982-04-12,3,M3359,94,,16,164,U6180,93,,1,,40,,1,51,,1,102,9,,0,3,,,51,,,M1484,94,0,63,14,8,1,,0,0,062,10,,,3,82
82LA04914,1982-04-20,1,M4176,94,1,46,464,U6186,93,,,,40,,1,52,,1,110,8,,112,3,,6,52,,,M0769,94,1,0,46,8,1,01,1,2,109,0,,,1,82
82LA04915,1982-04-20,2,M4177,94,,46,464,U6186,93,,1,,40,,1,52,,1,110,8,,0,3,,,52,,,M0769,94,0,90,46,8,1,,0,0,113,10,,,2,82
82LA04916,1982-04-19,1,M4032,94,1,46,464,U6193,93,,,,40,,1,52,,1,109,5,,232,4,,7,52,,,M0769,94,1,0,44,8,1,97,1,1,116,0,,,1,82
82LA04917,1982-04-07,1,M2928,94,1,46,462,U6194,93,,1,,40,,1,52,,2,97,8,,0,3,,,52,,,M1169,94,1,55,44,8,1,,1,2,115,10,,,1,82
82LA04918,1982-04-07,2,M2929,94,,46,462,U6194,93,,1,,40,,1,52,,2,97,8,,0,3,,,52,,,M1169,94,0,57,44,8,1,,0,0,085,10,,,2,82
82LA04919,1982-04-16,3,M3724,94,1,16,161,U6203,93,,,,40,,1,51,,1,106,9,,116,1,,6,51,,&,M1665,94,1,0,16,8,1,01,1,3,076,0,,,1,82
82LA04920,1982-04-16,3,M3725,94,,16,161,U6203,93,,1,,40,,1,51,,1,106,9,,0,1,,,51,,,M1665,94,0,63,16,8,1,,0,0,086,10,,,2,82
82LA04921,1982-04-16,3,M3726,94,,16,161,U6203,93,,1,,40,,1,51,,1,106,9,,0,1,,,51,,&,M1665,94,0,66,16,8,1,,0,0,081,5,,,3,82
82LA04922,1982-04-21,1,M4250,94,1,16,163,U6215,93,,1,,40,,1,51,,1,111,9,,0,2,,,51,,,M1325,94,1,77,16,8,1,,1,3,091,10,,,1,82
82LA04923,1982-04-21,2,M4251,94,,16,163,U6215,93,,1,,40,,1,51,,1,111,9,,0,2,,,51,,,M1325,94,0,71,16,8,1,,0,0,094,10,,,2,82
82LA04924,1982-04-21,2,M4252,94,,16,163,U6215,93,,1,,40,,1,51,,1,111,9,,0,2,,,51,,&,M1325,94,0,58,16,8,1,,0,0,075,5,,,3,82
82LA04925,1982-04-15,2,M3532,94,1,16,164,U6241,93,,,,40,,1,51,,1,105,9,,232,2,,7,51,,,M1484,94,1,0,16,8,1,97,1,3,090,0,,,1,82
82LA04926,1982-04-15,1,M3533,94,,16,164,U6241,93,,1,,40,,2,51,,1,105,9,,0,2,,,51,,,M1484,94,0,54,16,8,1,,0,0,085,10,,,2,82
82LA04927,1982-04-15,2,M3534,94,,16,164,U6241,93,,,,40,,1,51,,1,105,9,,232,2,,7,51,,&,M1484,94,0,0,16,8,1,97,0,0,068,0,16,,3,82
82LA04928,1982-04-11,2,M3283,94,1,46,463,U6244,93,,1,,40,,1,52,,1,101,8,,0,2,,,52,,,M0900,94,1,63,44,8,1,,1,2,089,10,,,1,82
82LA04929,1982-04-11,1,M3284,94,,46,463,U6244,93,,,,40,,1,52,,1,101,8,,232,2,,7,52,,,M0900,94,0,0,44,8,1,97,0,0,093,0,,,2,82
82LA04930,1982-04-16,1,M3629,94,1,46,464,U6252,93,,1,,40,,1,52,,1,106,8,,0,2,,,52,,,M0769,94,1,56,44,8,1,,1,2,093,10,,,1,82
82LA04931,1982-04-16,2,M3630,94,,46,464,U6252,93,,1,,40,,1,52,,3,106,8,,0,2,,,52,,,M0769,94,0,69,44,8,1,,0,0,098,10,,,2,82
82LA04932,1982-04-05,1,M2713,94,1,46,461,U6255,93,,1,,40,,1,52,,1,95,9,,0,4,,,52,859390,-,M1285,94,1,71,46,8,1,,1,3,095,5,,,1,82
82LA04933,1982-04-05,2,M2714,94,,46,461,U6255,93,,1,,40,,1,52,,3,95,9,,0,4,,,52,,,M1285,94,0,69,46,8,1,,0,0,079,10,,,2,82
82LA04934,1982-04-05,1,M2715,94,,46,461,U6255,93,,1,,40,,1,52,,1,95,9,,0,4,,,52,,,M1285,94,0,79,46,8,1,,0,0,083,10,,,3,82
82LA04935,1982-04-18,2,M3957,94,1,16,161,U6262,93,,1,,40,,1,51,,1,108,8,,0,3,,,51,,,M1665,94,1,60,14,8,1,,1,2,095,10,,,1,82
82LA04936,1982-04-18,3,M3958,94,,16,161,U6262,93,,1,,40,,1,51,,1,108,8,,0,3,,,51,,,M1665,94,0,75,14,8,1,,0,0,104,10,,,2,82
82LA04937,,,,94,1,16,161,U6263,93,,,,40,,,51,1,,0,,,0,,,,51,,,M1665,94,1,0,16,8,0,,0,0,,0,,,1,82
82LA04938,1982-04-30,3,X7933,79,1,00,161,U6263,93,,1,,40,,5,75,2,1,120,8,,0,2,,,51,,,00000,97,1,70,16,0,1,,1,2,082,10,,,1,82
82LA04939,1982-04-30,2,X7934,79,,00,161,U6263,93,,1,,40,,5,75,2,1,120,8,,0,2,,,51,,,00000,97,0,72,16,0,1,,0,0,083,10,,,2,82
82LA04940,1982-04-16,2,M3655,94,1,16,162,U6266,93,,1,,40,,1,51,,1,106,8,,0,3,,,51,,,M0789,94,1,67,14,8,1,,1,2,094,10,16,,1,82
82LA04941,1982-04-16,1,M3656,94,,16,162,U6266,93,,1,,40,,1,51,,1,106,8,,0,3,,,51,,,M0789,94,0,63,14,8,1,,0,0,098,10,,,2,82
82LA04942,1982-04-12,2,M3342,94,1,46,461,U6268,93,,,,40,,1,52,,3,102,8,,223,2,,6,52,,,M1285,94,1,0,44,8,1,11,1,2,059,0,,,1,82
82LA04943,1982-04-12,2,M3343,94,,46,461,U6268,93,,,,40,,1,52,,1,102,8,,103,2,,6,52,,,M1285,94,0,0,44,8,1,01,0,0,054,0,,,2,82
82LA04944,1982-04-09,2,M3076,94,1,46,462,U6269,93,,1,,40,,1,52,,1,99,5,,0,3,,,52,,,M1169,94,1,68,44,8,1,,1,1,109,10,,,1,82
82LA04945,1982-04-20,2,M4155,94,1,47,474,U6287,93,,1,,40,,1,55,,1,110,8,,0,3,,,55,,,M1471,94,1,77,45,8,1,,1,2,113,10,,,1,82
82LA04946,1982-04-20,2,M4156,94,,47,474,U6287,93,,1,,40,,1,55,,1,110,8,,0,3,,,55,,,M1471,94,0,77,45,8,1,,0,0,112,10,,,2,82
82LA04947,1982-04-16,2,M3641,94,1,47,474,U6293,93,,1,,40,,1,55,,1,106,8,,0,2,,,55,,,M1471,94,1,77,45,8,1,,1,2,118,10,,,1,82
82LA04948,1982-04-16,1,M3642,94,,47,474,U6293,93,,1,,40,,1,55,,1,106,8,,0,2,,,55,,,M1471,94,0,90,45,8,1,,0,0,111,10,,,2,82
82LA04949,1982-04-21,2,M4222,94,1,47,474,U6295,93,,1,,40,,1,55,,1,111,8,,0,3,,,55,,,M1471,94,1,54,47,8,1,,1,2,106,10,,,1,82
82LA04950,1982-04-21,1,M4223,94,,47,474,U6295,93,,,,40,,1,55,,1,111,8,,232,3,,7,55,,,M1471,94,0,0,47,8,1,97,0,0,116,0,,,2,82
82LA04951,1982-04-13,1,M3379,94,1,16,163,U6296,93,,1,,40,,2,51,,1,103,8,,0,1,,,51,,,M1325,94,1,84,14,8,1,,1,2,093,10,,,1,82
82LA04952,1982-04-13,2,M3380,94,,16,163,U6296,93,,1,,40,,1,51,,1,103,8,,0,1,,,51,543862,-,M1325,94,0,75,14,8,1,,0,0,080,5,,,2,82
82LA04953,,,,94,1,47,472,U6310,93,,,,40,,,55,,,0,,,0,,,,55,,,M1659,94,0,0,45,8,0,,0,0,,0,,,1,82
82LA04954,1982-04-09,3,M3104,94,1,47,473,U6317,93,,,,40,,1,55,,1,99,9,,232,2,,7,55,,,M0722,94,1,0,45,8,1,97,1,3,088,0,,,1,82
82LA04955,1982-04-09,2,M3105,94,,47,473,U6317,93,,1,,40,,1,55,,1,99,9,,0,2,,,55,875162,-,M0722,94,0,73,45,8,1,,0,0,081,5,,,2,82
82LA04956,1982-04-09,2,M3106,94,,47,473,U6317,93,,1,,40,,1,55,,1,99,9,,0,2,,,55,,&,M0722,94,0,67,45,8,1,,0,0,082,5,,,3,82
82LA04957,1982-05-07,2,X8008,79,1,00,462,U6320,93,,1,,40,,5,78,2,1,127,8,,0,3,,,52,,,00000,97,1,77,46,0,1,,1,2,087,10,,,1,82
82LA04958,,,,94,1,46,462,U6320,93,,,,40,,,52,1,,0,,,0,,,,52,,,M1169,94,1,0,46,8,0,,0,0,,0,,,1,82
82LA04959,1982-05-07,2,X8009,79,,00,462,U6320,93,,1,,40,,5,78,2,1,127,8,,0,3,,,52,,,00000,97,0,71,46,0,1,,0,0,098,10,,,2,82
82LA04960,1982-04-21,1,M4289,94,1,47,474,U6333,93,,1,,40,,1,55,,1,111,8,,0,3,,,55,,,M1471,94,1,87,45,8,1,,1,2,129,10,,,1,82
82LA04961,1982-04-21,1,M4290,94,,47,474,U6333,93,,1,,40,,1,55,,1,111,8,,0,3,,,55,,,M1471,94,0,69,45,8,1,,0,0,118,10,,,2,82
82LA04962,1982-04-05,1,M2759,94,1,16,164,U6339,93,,1,,40,,1,51,,1,95,8,,0,3,,,51,,,M1484,94,1,86,14,8,1,,1,2,113,10,,,1,82
82LA04963,1982-04-05,2,M2760,94,,16,164,U6339,93,,1,,40,,1,51,,1,95,8,,0,3,,,51,,,M1484,94,0,68,14,8,1,,0,0,075,10,,,2,82
82LA04964,1982-04-23,1,M4383,94,1,16,162,U6375,93,,1,,40,,1,51,,1,113,8,,0,2,,,51,,,M0789,94,1,69,16,8,1,,1,2,108,10,,,1,82
82LA04965,1982-04-23,1,M4384,94,,16,162,U6375,93,,1,,40,,1,51,,1,113,8,,0,2,,,51,,,M0789,94,0,90,16,8,1,,0,0,118,10,,,2,82
82LA04966,1982-04-20,2,M4131,94,1,65,631,U6378,93,,1,,40,,1,56,,1,110,8,,0,3,,,53,,,K8948,62,1,55,64,8,1,,1,2,059,10,16,,1,82
82LA04967,1982-04-20,2,M4132,94,,65,631,U6378,93,,,,40,,1,56,,1,110,8,,111,3,,6,53,,,K8948,62,0,0,64,8,1,01,0,0,039,0,16,,2,82
82LA04968,1982-04-06,3,M2851,94,1,65,632,U6379,93,,1,,40,,1,56,,1,96,9,,0,4,,,53,,,K9014,62,1,63,64,8,1,,1,3,075,10,,,1,82
82LA04969,1982-04-06,2,M2852,94,,65,632,U6379,93,,1,,40,,1,56,,1,96,9,,0,4,,,53,,,K9014,62,0,51,64,8,1,,0,0,058,10,,,2,82
82LA04970,1982-04-06,3,M2853,94,,65,632,U6379,93,,,,40,,1,56,,1,96,9,,111,4,,6,53,,&,K9014,62,0,0,64,8,1,01,0,0,061,0,,,3,82
82LA04971,1982-04-09,2,M3116,94,1,46,463,U6385,93,,1,,40,,1,52,,1,99,8,,0,3,,,52,,,M0900,94,1,70,44,8,1,,1,2,091,10,,,1,82
82LA04972,1982-04-09,1,M3117,94,,46,463,U6385,93,,1,,40,,1,52,,1,99,8,,0,3,,,52,,,M0900,94,0,76,44,8,1,,0,0,100,10,,,2,82
82LA04973,1982-04-05,2,M2734,94,1,46,464,U6386,93,,1,,40,,1,52,,1,95,9,,0,3,,,52,,,M0769,94,1,71,44,8,1,,1,3,095,10,,,1,82
82LA04974,1982-04-05,2,M2735,94,,46,464,U6386,93,,1,,40,,1,52,,1,95,9,,0,3,,,52,,,M0769,94,0,67,44,8,1,,0,0,074,10,,,2,82
82LA04975,1982-04-05,2,M2736,94,,46,464,U6386,93,,,,40,,1,52,,1,95,9,,232,3,,7,52,028194,-,M0769,94,0,0,44,8,1,97,0,0,088,0,,,3,82
82LA04976,1982-04-12,3,M3309,94,1,16,161,U6390,93,,,,40,,1,51,,1,102,9,,232,2,,7,51,,,M1665,94,1,0,14,8,1,97,1,3,071,0,16,,1,82
82LA04977,1982-04-12,2,M3310,94,,16,161,U6390,93,,1,,40,,1,51,,1,102,9,,0,2,,,51,,,M1665,94,0,49,14,8,1,,0,0,088,10,,,2,82
82LA04978,1982-04-12,2,,94,,16,161,U6390,93,,,,40,,1,51,,1,102,9,,102,2,,1,51,,,M1665,94,0,0,14,8,0,44,0,0,075,0,,,3,82
82LA04979,1982-04-15,3,M3535,94,1,47,471,U6395,93,,1,,40,,1,55,,1,105,8,,0,3,,,55,,,M1340,94,1,46,45,8,1,,1,2,094,10,16,,1,82
82LA04980,1982-04-15,2,M3536,94,,47,471,U6395,93,,1,,40,,1,55,,1,105,8,,0,3,,,55,,,M1340,94,0,70,45,8,1,,0,0,096,10,,,2,82
82LA04981,1982-04-20,2,M4091,94,1,46,463,U6398,93,,1,,40,,1,52,,1,110,3,,0,3,07,,52,367643,-,M0900,94,1,51,46,8,1,,1,4,084,5,,,1,82
82LA04982,1982-04-20,2,M4092,94,,46,463,U6398,93,,1,,40,,1,52,,1,110,3,,0,3,,,52,,&,M0900,94,0,59,46,8,1,,0,0,075,5,,,2,82
82LA04983,1982-04-20,2,M4093,94,,46,463,U6398,93,,1,,40,,1,52,,1,110,3,,0,3,,,52,,&,M0900,94,0,58,46,8,1,,0,0,075,5,,,3,82
82LA04984,1982-04-20,1,M4094,94,,46,463,U6398,93,,,,40,,1,52,,1,110,3,,111,3,,6,52,,,M0900,94,0,0,46,8,1,01,0,0,089,0,,,4,82
82LA04985,1982-04-20,1,M4140,94,1,46,464,U6403,93,,1,,40,,1,52,,1,110,8,,0,4,,,52,,,M0769,94,1,82,46,8,1,,1,2,110,10,,,1,82
82LA04986,1982-04-20,1,M4141,94,,46,464,U6403,93,,1,,40,,1,52,,1,110,8,,0,4,,,52,,,M0769,94,0,74,46,8,1,,0,0,105,10,,,2,82
82LA04987,1982-04-19,1,M4073,94,1,47,471,U6420,93,,1,,40,,1,55,,1,109,8,,0,3,,,55,,,M1340,94,1,75,47,8,1,,1,2,110,10,,,1,82
82LA04988,1982-04-19,1,M4074,94,,47,471,U6420,93,,1,,40,,1,55,,1,109,8,,0,3,,,55,,,M1340,94,0,73,47,8,1,,0,0,114,10,,,2,82
82LA04989,1982-04-26,2,M4445,94,1,47,472,U6438,93,,1,,40,,1,55,,1,116,8,,0,3,,,55,,,M1659,94,1,67,47,8,1,,1,2,099,10,,,1,82
82LA04990,1982-04-26,1,M4446,94,,47,472,U6438,93,,1,,40,,1,55,,1,116,8,,0,3,,,55,,,M1659,94,0,84,47,8,1,,0,0,120,10,,,2,82
82LA04991,1982-04-17,2,M3804,94,1,47,472,U6441,93,,1,,40,,1,55,,1,107,8,,0,3,,,55,,,M1659,94,1,56,45,8,1,,1,2,049,10,,,1,82
82LA04992,1982-04-17,3,M3805,94,,47,472,U6441,93,,,,40,,1,55,,1,107,8,,211,3,,6,55,,,M1659,94,0,0,45,8,1,01,0,0,064,0,,,2,82
82LA04993,1982-04-08,1,M3015,94,1,46,461,U6450,93,,1,,40,,1,52,,1,98,8,,0,2,,,52,,,M1285,94,1,67,44,8,1,,1,2,095,10,,,1,82
82LA04994,1982-04-08,1,M3016,94,,46,461,U6450,93,,1,,40,,1,52,,1,98,8,,0,2,,,52,,,M1285,94,0,75,44,8,1,,0,0,086,10,,,2,82
82LA04995,1982-03-27,3,M2457,94,1,34,701,U6456,93,,1,,40,,1,34,,3,86,8,,0,3,,,31,,,Y0326,02,1,64,31,4,1,,1,2,102,10,,,1,82
82LA04996,1982-03-27,3,M2458,94,,34,701,U6456,93,,1,,40,,1,34,,3,86,8,,0,3,,,31,,&,Y0326,02,0,76,31,4,1,,0,0,086,5,,,2,82
82LA04997,1982-04-04,2,M2664,94,1,16,162,U6463,93,,1,,40,,1,51,,1,94,9,,0,3,,,51,,,M0789,94,1,65,14,8,1,,1,3,081,10,,,1,82
82LA04998,1982-04-04,2,M2665,94,,16,162,U6463,93,,1,,40,,1,51,,1,94,9,,0,3,,,51,,,M0789,94,0,58,14,8,1,,0,0,075,10,,,2,82
82LA04999,1982-04-04,1,M2666,94,,16,162,U6463,93,,,,40,,1,51,,1,94,9,,148,3,,6,51,304719,-,M0789,94,0,0,14,8,1,10,0,0,072,0,,,3,82
82LA05000,1982-04-04,,,94,1,47,473,U6469,93,,,,40,,,55,,,94,2,,0,0,,0,55,,,M0722,94,1,0,47,8,0,,1,2,,0,,,1,82
82LA05001,1982-04-04,,,94,,47,473,U6469,93,,,,40,,,55,,,94,2,,0,0,,0,55,,,M0722,94,0,0,47,8,0,,0,0,,0,,,2,82
82LA05002,1982-04-10,3,M3150,94,1,46,462,U6471,93,,,,40,,1,52,,1,100,8,,104,0,36,6,52,,&,M1169,94,1,0,44,8,1,01,1,2,070,0,,,1,82
82LA05003,1982-04-10,3,M3151,94,,46,462,U6471,93,,,,40,,1,52,,1,100,8,,108,0,,6,52,,&,M1169,94,0,0,44,8,1,01,0,0,070,0,,,2,82
82LA05004,1982-04-16,2,M3738,94,1,16,163,U6478,93,,1,,40,,1,51,,1,106,3,,0,3,,,51,,,M1325,94,1,63,14,8,1,,1,4,071,10,,,1,82
82LA05005,1982-04-16,2,M3739,94,,16,163,U6478,93,,1,,40,,3,51,,1,106,3,,0,3,,,51,,,M1325,94,0,74,14,8,1,,0,0,091,10,,,2,82
82LA05006,1982-04-16,1,M3740,94,,16,163,U6478,93,,,,40,,3,51,,1,106,3,,119,3,,6,51,,&,M1325,94,0,0,14,8,1,01,0,0,046,0,,,3,82
82LA05007,1982-04-16,1,M3741,94,,16,163,U6478,93,,1,,40,,1,51,,1,106,3,,0,3,,,51,262343,-,M1325,94,0,79,14,8,1,,0,0,102,5,,,4,82
82LA05008,1982-04-15,3,M3560,94,1,46,463,U6481,93,,1,,40,,1,52,,1,105,8,,0,2,,,52,,,M0900,94,1,66,44,8,1,,1,2,091,10,,,1,82
82LA05009,1982-04-15,3,M3561,94,,46,463,U6481,93,,1,,40,,1,52,,1,105,8,,0,2,,,52,,,M0900,94,0,62,44,8,1,,0,0,097,10,,,2,82
82LA05010,1982-04-16,2,M3764,94,1,16,163,U6482,93,,1,,40,,1,51,,1,106,9,,0,2,,,51,,&,M1325,94,1,70,16,8,1,,1,3,066,5,,,1,82
82LA05011,1982-04-16,3,M3765,94,,16,163,U6482,93,,1,,40,,1,51,,1,106,9,,0,2,,,51,,,M1325,94,0,70,16,8,1,,0,0,078,10,,,2,82
82LA05012,1982-04-16,2,M3766,94,,16,163,U6482,93,,1,,40,,3,51,,1,106,9,,0,2,,,51,,,M1325,94,0,60,16,8,1,,0,0,076,10,,,3,82
82LA05013,1982-04-02,2,M2595,94,1,16,164,U6493,93,,1,,40,,2,51,,1,92,8,,0,2,,,51,,,M1484,94,1,46,16,8,1,,1,2,047,10,,,1,82
82LA05014,1982-04-02,2,M2596,94,,16,164,U6493,93,,1,,40,,1,51,,1,92,8,,0,2,,,51,,,M1484,94,0,66,16,8,1,,0,0,059,10,,,2,82
82LA05015,1982-04-09,1,M3086,94,1,47,473,U6512,93,,1,,40,,1,55,,1,99,5,,0,3,,,55,,,M0722,94,1,89,45,8,1,,1,1,113,10,,,1,82
82LA05016,1982-04-10,2,M3196,94,1,47,474,U6514,93,,1,,40,,1,55,,1,100,9,,0,3,,,55,,,M1471,94,1,87,45,8,1,,1,3,085,10,,,1,82
82LA05017,1982-04-10,3,M3197,94,,47,474,U6514,93,,1,,40,,1,55,,1,100,9,,0,3,,,55,,,M1471,94,0,66,45,8,1,,0,0,076,10,,,2,82
82LA05018,1982-04-10,2,M3198,94,,47,474,U6514,93,,1,,40,,1,55,,1,100,9,,0,3,,,55,,&,M1471,94,0,61,45,8,1,,0,0,071,5,,,3,82
82LA05019,1982-04-15,1,M3567,94,1,46,461,U6519,93,,1,,40,,1,52,,1,105,3,,0,2,,,52,,&,M1285,94,1,76,44,8,1,,1,4,064,5,,,1,82
82LA05020,1982-04-15,2,M3568,94,,46,461,U6519,93,,1,,40,,1,52,,1,105,3,,0,2,,,52,,,M1285,94,0,78,44,8,1,,0,0,084,10,,,2,82
82LA05021,1982-04-15,2,M3569,94,,46,461,U6519,93,,,,40,,1,52,,1,105,3,,227,2,,6,52,929762,-,M1285,94,0,0,44,8,1,11,0,0,084,0,,,3,82
82LA05022,1982-04-15,2,M3570,94,,46,461,U6519,93,,1,,40,,1,52,,1,105,3,,0,2,,,52,,,M1285,94,0,72,44,8,1,,0,0,088,10,,,4,82
82LA05023,1982-04-07,3,M2894,94,1,46,464,U6535,93,,1,,40,,1,52,,1,97,5,,0,3,,,52,,,M0769,94,1,46,44,8,1,,1,1,094,10,,,1,82
82LA05024,1982-04-19,2,M4036,94,1,47,474,U6536,93,,,,40,,1,55,,1,109,8,,232,4,,7,55,,,M1471,94,1,0,47,8,1,97,1,2,071,0,,,1,82
82LA05025,1982-04-19,2,M4037,94,,47,474,U6536,93,,,,40,,1,55,,1,109,8,,232,4,,7,55,,,M1471,94,0,0,47,8,1,97,0,0,067,0,,,2,82
82LA05026,1982-03-28,3,M2479,94,1,35,702,U6568,93,,1,,40,,1,35,,1,87,8,,0,3,,,32,,,Y0354,02,1,77,32,4,1,,1,2,088,10,,,1,82
82LA05027,1982-03-28,3,M2480,94,,35,702,U6568,93,,1,,40,,1,35,,1,87,8,,0,3,,,32,,,Y0354,02,0,71,32,4,1,,0,0,100,10,,,2,82
82LA05028,1982-04-06,3,M2843,94,1,47,471,U6578,93,,1,,40,,1,55,,1,96,8,,0,3,,,55,,,M1340,94,1,61,47,8,1,,1,2,086,10,,,1,82
82LA05029,1982-04-06,3,M2844,94,,47,471,U6578,93,,1,,40,,1,55,,1,96,8,,0,3,,,55,,,M1340,94,0,61,47,8,1,,0,0,085,10,,,2,82
82LA05030,1982-04-02,2,M2594,94,1,47,472,U6584,93,,1,,40,,1,55,,1,92,5,,0,1,,,55,,,M1659,94,1,93,47,8,1,,1,1,099,10,,,1,82
82LA05031,1982-04-15,3,M3553,94,1,47,473,U6591,93,,,,40,,1,55,,1,105,5,,106,4,10,6,55,363494,+,M0722,94,1,0,47,8,1,01,1,1,080,5,,,1,82
82LA05032,1982-04-17,2,M3802,94,1,16,164,U6607,93,,1,,40,,3,51,,1,107,8,,0,3,,,51,,,M1484,94,1,59,14,8,1,,1,2,096,10,,,1,82
