UID,DAM,DBRD,LNDAM,BPEN,TRT,SYNC,ADAM,AGE,STMD,BGRP,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,SPEC,VC,ML,DATEBN,YR,INBRL
91LA04155,K3389,63,60,613,,,30,3.0,06,C,3,0409,8,4,2,9.8,1,1,K5640,63,,0,,,4TEATS,,,1,K4076,63,06,68,99,,1,1,1,2,1,1,10,70,1,50,170,3,,,0,1991-04-09,91,0.042
91LA04156,K3389,63,60,613,,,30,3.0,06,C,3,0409,8,4,2,12.3,1,1,K5641,63,,0,,,,,,2,K4076,63,06,68,99,,0,0,0,0,1,1,10,108,1,70,170,3,,,0,1991-04-09,91,0.042
91LA04157,K3391,63,60,631,,,30,3.0,06,1,,0409,9,3,1,12.0,1,1,K5647,63,,0,,,,,,1,K3346,63,06,68,99,,1,1,1,3,1,1,10,80,1,61,177,1,,,0,1991-04-09,91,0.021
91LA04158,K3391,63,60,631,,,30,3.0,06,1,,0409,9,3,3,10.1,1,2,K5648,63,,0,,,1CRYPT,,,2,K3346,63,06,68,99,,0,0,0,0,1,1,10,93,1,66,177,1,,,0,1991-04-09,91,0.021
91LA04159,K3391,63,60,631,,,30,3.0,06,1,,0409,9,3,2,8.3,1,1,K5649,63,3,99,93,,,,,3,K3346,63,06,68,99,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-09,91,0.021
91LA04160,K3402,63,61,602,,,30,3.0,06,C,3,0412,8,3,2,11.1,1,2,K5745,63,,0,,,4TEATS,,,1,K4036,63,06,68,102,,1,1,1,2,1,1,10,89,1,60,168,3,,,0,1991-04-12,91,0.026
91LA04161,K3402,63,61,602,,,30,3.0,06,C,3,0412,8,3,2,12.9,1,1,K5746,63,,0,,,ENTR,,21,2,K4036,63,06,68,102,,0,0,0,0,1,1,10,88,1,59,168,3,,,0,1991-04-12,91,0.026
91LA04162,K3403,63,61,631,,,30,3.0,06,1,,0409,8,3,2,10.3,1,1,K5665,63,,0,,,HAIRY,,,1,K3346,63,06,68,99,,1,1,1,2,1,1,10,82,1,65,177,1,,,0,1991-04-09,91,0.025
91LA04163,K3403,63,61,631,,,30,3.0,06,1,,0409,8,3,3,10.8,1,2,K5666,63,,0,,,,,,2,K3346,63,06,68,99,,0,0,0,0,1,1,10,81,1,52,177,1,,,0,1991-04-09,91,0.025
91LA04164,K3405,63,61,634,,,30,3.0,06,C,3,0406,8,2,2,11.7,1,1,K5555,63,,0,,,"CAKED,4TEATS",**,,1,K4228,63,06,68,96,,1,1,1,2,1,1,10,100,1,67,169,3,,,0,1991-04-06,91,0.022
91LA04165,K3405,63,61,634,,,30,3.0,06,C,3,0406,8,2,2,9.6,1,2,K5556,63,6,104,45,,4TEATS,,,2,K4228,63,06,68,96,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-06,91,0.022
91LA04166,K3426,63,63,604,,,30,3.0,06,C,3,0330,5,4,3,13.1,1,1,K5223,63,,0,,,,,,1,K4289,63,06,68,89,,1,1,1,1,1,1,10,123,1,86,170,3,,,0,1991-03-30,91,0.026
91LA04167,K3429,63,60,631,,,30,3.0,06,1,,0330,5,4,2,14.3,1,2,K5238,63,,0,,,4TEATS,,,1,K3346,63,06,68,89,,1,1,1,1,1,1,10,113,1,93,177,1,,,0,1991-03-30,91,0.014
91LA04168,K3438,63,61,604,,,30,3.0,06,C,3,0401,8,4,2,7.6,1,1,K5338,63,,0,,,VLTS4TEATS,**,,1,K4289,63,06,68,91,,1,1,1,2,1,1,10,91,1,57,169,3,,,0,1991-04-01,91,0.025
91LA04169,K3438,63,61,604,,,30,3.0,06,C,3,0401,8,4,3,8.7,1,1,K5339,63,,0,,,4TEATS,,,2,K4289,63,06,68,91,,0,0,0,0,1,1,10,68,1,50,169,3,,,0,1991-04-01,91,0.025
91LA04170,K3457,63,61,634,,,30,3.0,06,C,3,0401,8,4,1,12.8,1,1,K5344,63,,0,,,,,,1,K4228,63,06,68,91,,1,1,1,2,1,1,10,94,1,65,169,3,,,0,1991-04-01,91,0.026
91LA04171,K3457,63,61,634,,,30,3.0,06,C,3,0401,8,4,2,9.3,1,1,K5345,63,,0,,,4TEATS,,,2,K4228,63,06,68,91,,0,0,0,0,1,1,10,83,1,60,169,3,,,0,1991-04-01,91,0.026
91LA04172,K3460,63,60,633,,,30,3.0,06,C,3,0405,8,3,1,10.9,1,2,K5499,63,,0,,,,,,1,K3985,63,06,68,95,,1,1,1,2,1,1,10,86,1,55,168,3,,,0,1991-04-05,91,0.013
91LA04173,K3460,63,60,633,,,30,3.0,06,C,3,0405,8,3,1,13.2,1,2,K5500,63,,0,,,,,,2,K3985,63,06,68,95,,0,0,0,0,1,1,10,72,1,59,168,3,,,0,1991-04-05,91,0.013
91LA04174,K3463,63,60,611,,,30,3.0,06,1,,0402,8,4,2,11.2,1,1,K5351,63,,0,,,,,,1,K3939,63,06,68,92,,1,1,1,2,1,1,10,93,1,68,177,1,,,0,1991-04-02,91,0.03
91LA04175,K3463,63,60,611,,,30,3.0,06,1,,0402,8,4,2,12.8,1,1,K5352,63,,0,,,,,,2,K3939,63,06,68,92,,0,0,0,0,1,1,10,87,1,68,177,1,,,0,1991-04-02,91,0.03
91LA04176,K3464,63,63,602,,,30,3.0,06,1,,0331,5,4,2,12.4,1,1,K5290,63,,0,,,4TEATS,,,1,K4036,63,06,68,90,,1,1,1,1,1,1,10,110,1,83,177,1,,,0,1991-03-31,91,0.045
91LA04177,K3469,63,63,614,,,30,3.0,06,C,3,0411,5,3,2,14.6,1,1,K5740,63,,0,,,,,,1,K4251,63,06,68,101,,1,1,1,1,1,1,10,119,1,77,169,3,,,0,1991-04-11,91,0.032
91LA04178,K3470,63,61,632,,,30,3.0,06,1,,0331,5,4,1,14.4,1,1,K5259,63,,0,,,,,,1,K3925,63,06,68,90,,1,1,1,1,1,1,10,104,1,93,177,1,,,0,1991-03-31,91,0.025
91LA04179,K3476,63,63,612,,,30,3.0,06,C,7,0401,8,3,2,13.7,1,1,K5298,63,7,179,97,,4TEATS,,,1,K4312,63,06,68,91,,1,1,1,2,1,1,10,89,0,0,0,3,,,0,1991-04-01,91,0.014
91LA04180,K3476,63,63,612,,,30,3.0,06,C,7,0401,8,3,2,12.0,1,1,K5299,63,7,179,97,,4TEATS,,,2,K4312,63,06,68,91,,0,0,0,0,1,1,10,76,0,0,0,3,,,0,1991-04-01,91,0.014
91LA04181,K3478,63,61,633,,,30,3.0,06,C,,,,,,0.0,,,,,,0,,,,,,1,K3985,63,06,68,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA04182,K3479,63,63,604,,,30,3.0,06,1,,0331,8,4,3,11.3,1,1,K5254,63,,0,,,4TEATS,,,1,K4289,63,06,68,90,,1,1,1,2,1,1,10,111,1,80,177,1,,,0,1991-03-31,91,0.027
91LA04183,K3479,63,63,604,,,30,3.0,06,1,,0331,8,4,2,10.8,1,1,K5255,63,,0,,,4TEATS,,,2,K4289,63,06,68,90,,0,0,0,0,1,1,10,103,1,79,177,1,,,0,1991-03-31,91,0.027
91LA04184,K3498,63,61,632,,,30,3.0,06,C,3,0331,8,2,2,9.1,1,1,K5248,63,,0,,,,,,1,K3925,63,06,68,90,,1,1,1,2,1,1,10,84,1,60,169,3,,,0,1991-03-31,91,0.055
91LA04185,K3498,63,61,632,,,30,3.0,06,C,3,0331,8,2,2,8.8,1,1,K5249,63,,0,,,,,,2,K3925,63,06,68,90,,0,0,0,0,1,1,10,83,1,56,169,3,,,0,1991-03-31,91,0.055
91LA04186,K3503,63,60,631,,,30,3.0,06,1,,0404,8,4,3,9.9,1,1,K5449,63,,0,,,,,,1,K3346,63,06,68,94,,1,1,1,2,1,1,10,75,1,59,178,2,,,0,1991-04-04,91,0.062
91LA04187,K3503,63,60,631,,,30,3.0,06,1,,0404,8,4,2,9.6,1,1,K5450,63,,0,,,"ENTR,4TEATS",,21,2,K3346,63,06,68,94,,0,0,0,0,1,1,10,76,1,58,178,2,,,0,1991-04-04,91,0.062
91LA04188,K3504,63,60,613,,,30,3.0,06,C,3,0408,8,4,3,8.9,1,1,K5600,63,,0,,,,,,1,K4076,63,06,68,98,,1,1,1,2,1,1,10,81,1,62,170,3,,,0,1991-04-08,91,0.034
91LA04189,K3504,63,60,613,,,30,3.0,06,C,3,0408,8,4,3,8.3,1,1,K5601,63,,0,,,,,,2,K4076,63,06,68,98,,0,0,0,0,1,1,10,82,1,57,170,3,,,0,1991-04-08,91,0.034
91LA04190,K3506,63,61,632,,,30,3.0,06,1,,0405,8,3,1,11.9,1,1,K5492,63,,0,,,,,,1,K3925,63,06,68,95,,1,1,1,2,1,1,10,77,1,67,178,2,,,0,1991-04-05,91,0.022
91LA04191,K3506,63,61,632,,,30,3.0,06,1,,0405,8,3,2,12.1,1,1,K5493,63,,0,,,,,,2,K3925,63,06,68,95,,0,0,0,0,1,1,10,76,1,55,178,2,,,0,1991-04-05,91,0.022
91LA04192,K3537,63,61,601,,,30,3.0,06,1,,0404,9,1,2,7.5,1,1,K5453,63,3,127,93,,L.SPOILED,**,,1,K3884,63,06,68,94,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-04,91,0.03
91LA04193,K3537,63,61,601,,,30,3.0,06,1,,0404,9,1,3,11.0,1,1,K5454,63,3,128,93,,"2CRYPT,PINK",,,2,K3884,63,06,68,94,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-04,91,0.03
91LA04194,K3537,63,61,601,,,30,3.0,06,1,,0404,9,1,1,11.1,1,1,K5455,63,,0,,,,,,3,K3884,63,06,68,94,,0,0,0,0,1,1,10,110,1,88,177,1,,,0,1991-04-04,91,0.03
91LA04195,K3538,63,63,614,,,30,3.0,06,C,3,0329,5,4,1,15.3,1,1,K5196,63,,0,,,FX.RIBS,,,1,K4251,63,06,68,88,,1,1,1,1,1,1,10,112,1,91,168,3,,,0,1991-03-29,91,0.037
91LA04196,K3545,63,63,614,,,30,3.0,06,C,3,0331,8,4,3,10.1,1,1,K5291,63,6,124,13,,,,,1,K4251,63,06,68,90,,1,1,1,2,1,0,0,0,0,0,0,,,,0,1991-03-31,91,0.032
91LA04197,K3545,63,63,614,,,30,3.0,06,C,3,0331,8,4,2,7.3,1,1,K5292,63,,0,,,,,,2,K4251,63,06,68,90,,0,0,0,0,1,1,10,74,1,53,168,3,,,0,1991-03-31,91,0.032
91LA04198,K3572,63,60,632,,,30,3.0,06,1,,0402,9,3,3,8.5,1,2,K5378,63,,0,,580419,DYSTOCIA,**,,1,K3925,63,06,68,92,-,1,1,1,3,1,1,5,71,0,56,177,1,,,0,1991-04-02,91,0.018
91LA04199,K3572,63,60,632,,,30,3.0,06,1,,0402,9,3,1,11.8,1,1,K5379,63,,0,,,,,,2,K3925,63,06,68,92,,0,0,0,0,1,1,10,88,1,76,177,1,,,0,1991-04-02,91,0.018
91LA04200,K3572,63,60,632,,,30,3.0,06,1,,0402,9,3,1,11.8,1,1,K5380,63,,0,,,,,,3,K3925,63,06,68,92,,0,0,0,0,1,1,10,75,1,59,177,1,,,0,1991-04-02,91,0.018
91LA04201,K3581,63,63,612,,,30,3.0,06,C,3,0329,5,3,2,11.6,1,1,K5183,63,,0,,,4TEATS,,,1,K4312,63,06,68,88,,1,1,1,1,1,1,10,110,1,74,170,3,,,0,1991-03-29,91,0.031
91LA04202,K3584,63,61,603,,,30,3.0,06,1,,0210,0,0,,0.0,,,,,0,41,,,,,,1,K3994,63,06,68,41,,1,1,1,1,0,0,0,0,0,0,0,,,,0,1991-02-10,91,0.0
91LA04203,K3587,63,63,613,,,30,3.0,06,1,,,,,,0.0,,,,,,0,,,DEAD EWE,,,1,K4076,63,06,68,0,,1,0,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA04204,K3592,63,63,604,,,30,3.0,06,C,3,0317,0,0,,0.0,,,,,0,76,,,,,,1,K4289,63,06,68,76,,1,1,1,1,0,0,0,0,0,0,0,,,,0,1991-03-17,91,0.0
91LA04205,K3604,63,61,602,,,30,3.0,06,1,,0407,8,3,1,12.4,1,1,K5558,63,,0,,,4TEATS,,,1,K4036,63,06,68,97,,1,1,1,2,1,1,10,103,1,88,178,2,,,0,1991-04-07,91,0.032
91LA04206,K3604,63,61,602,,,30,3.0,06,1,,0407,8,3,2,10.6,1,1,K5559,63,6,110,95,,4TEATS,,,2,K4036,63,06,68,97,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-07,91,0.032
91LA04207,K3632,63,63,604,,,30,3.0,06,1,,,,,,0.0,,,,,,0,,,,,,1,K4289,63,06,68,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA04208,K3644,63,63,603,,,30,3.0,06,C,3,0412,8,3,1,12.6,1,1,K5769,63,,0,,,,,,1,K3994,63,06,68,102,,1,1,1,2,1,1,10,79,1,59,169,3,,,0,1991-04-12,91,0.024
91LA04209,K3644,63,63,603,,,30,3.0,06,C,3,0412,8,3,1,12.8,1,1,K5770,63,,0,,,,,,2,K3994,63,06,68,102,,0,0,0,0,1,1,10,85,1,63,169,3,,,0,1991-04-12,91,0.024
91LA04210,K3660,63,61,604,,,30,3.0,06,C,3,0404,8,3,3,10.3,1,1,K5467,63,,0,,,4TEATS,,,1,K4289,63,06,68,94,,1,1,1,2,1,1,10,85,1,65,168,3,,,0,1991-04-04,91,0.03
91LA04211,K3660,63,61,604,,,30,3.0,06,C,3,0404,8,3,3,10.8,1,1,K5468,63,,0,,,4TEATS,,,2,K4289,63,06,68,94,,0,0,0,0,1,1,10,77,1,59,168,3,,,0,1991-04-04,91,0.03
91LA04212,K3665,63,61,633,,,30,3.0,06,C,3,0325,5,2,2,11.8,1,2,K5118,63,,0,,,,,,1,K3985,63,06,68,84,,1,1,1,1,1,1,10,86,1,73,170,3,,,0,1991-03-25,91,0.023
91LA04213,K3668,63,63,614,,,30,3.0,06,1,,0408,8,3,2,11.4,1,1,K5626,63,,0,,,,,,1,K4251,63,06,68,98,,1,1,1,2,1,1,10,67,1,56,178,2,,,0,1991-04-08,91,0.052
91LA04214,K3668,63,63,614,,,30,3.0,06,1,,0408,8,3,2,9.8,1,1,K5627,63,6,100,23,,4TEATS,,,2,K4251,63,06,68,98,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-08,91,0.052
91LA04215,K3669,63,61,604,,,30,3.0,06,1,,0406,9,3,3,7.8,1,2,K5531,63,3,127,93,,,,,1,K4289,63,06,68,96,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-06,91,0.028
91LA04216,K3669,63,61,604,,,30,3.0,06,1,,0406,9,3,2,8.5,1,1,K5532,63,,0,,,4TEATS,,,2,K4289,63,06,68,96,,0,0,0,0,1,1,10,69,1,46,178,2,,,0,1991-04-06,91,0.028
91LA04217,K3669,63,61,604,,,30,3.0,06,1,,0406,9,3,3,9.8,1,1,K5533,63,,0,,,,,,3,K4289,63,06,68,96,,0,0,0,0,1,1,10,75,1,55,178,2,,,0,1991-04-06,91,0.028
91LA04218,K3671,63,61,601,,,30,3.0,06,1,,0331,8,3,3,9.9,1,1,K5288,63,,0,,,,,,1,K3884,63,06,68,90,,1,1,1,2,1,1,10,72,1,57,177,1,,,0,1991-03-31,91,0.034
91LA04219,K3671,63,61,601,,,30,3.0,06,1,,0331,8,3,2,8.8,1,1,K5289,63,,0,,,ENTR,,21,2,K3884,63,06,68,90,,0,0,0,0,1,1,10,84,1,63,177,1,,,0,1991-03-31,91,0.034
91LA04220,K3683,63,61,632,,,30,3.0,06,C,3,0401,5,2,3,13.3,1,5,K5333,63,,0,,,HAIRY,,,1,K3925,63,06,68,91,,1,1,1,1,1,1,10,90,1,66,168,3,,,0,1991-04-01,91,0.017
91LA04221,K3688,63,63,613,,,30,3.0,06,1,,0401,5,3,2,9.5,1,2,K5319,63,,0,,,4TEATS,,,1,K4076,63,06,68,91,,1,1,1,1,1,1,10,86,1,61,177,1,,,0,1991-04-01,91,0.038
91LA04222,K3713,63,63,603,,,30,3.0,06,C,7,0407,8,3,3,9.8,1,1,K5562,63,7,179,97,,,,,1,K3994,63,06,68,97,,1,1,1,2,1,1,10,68,0,0,0,3,,,0,1991-04-07,91,0.031
91LA04223,K3713,63,63,603,,,30,3.0,06,C,7,0407,8,3,2,11.6,1,1,K5563,63,7,179,97,,HAIRY,,,2,K3994,63,06,68,97,,0,0,0,0,1,1,10,77,0,0,0,3,,,0,1991-04-07,91,0.031
91LA04224,K3730,63,60,613,,,30,3.0,06,C,3,0409,5,3,1,15.6,1,1,K5639,63,,0,,,,,,1,K4076,63,06,68,99,,1,1,1,1,1,1,10,110,1,94,170,3,,,0,1991-04-09,91,0.029
91LA04225,K3732,63,63,603,,,30,3.0,06,1,,0326,0,0,,0.0,,,,,0,85,,,DEAD EWE,**,,1,K3994,63,06,68,85,,1,1,1,1,0,0,0,0,0,0,0,,,,0,1991-03-26,91,0.0
91LA04226,K3745,63,63,602,,,30,3.0,06,C,3,0414,5,4,2,14.8,1,1,K5798,63,,0,,,4TEATS,,,1,K4036,63,06,68,104,,1,1,1,1,1,1,10,105,1,73,170,3,,,0,1991-04-14,91,0.02
91LA04227,K3752,63,63,611,,,30,3.0,06,1,,0411,5,4,2,14.1,1,1,K5743,63,,0,,,4TEATS,,,1,K3939,63,06,68,101,,1,1,1,1,1,1,10,95,1,72,177,1,,,0,1991-04-11,91,0.042
91LA04228,K3753,63,63,614,,,30,3.0,06,1,,0413,8,4,1,13.2,1,1,K5775,63,,0,,,FLTS,**,,1,K4251,63,06,68,103,,1,1,1,2,1,1,10,74,1,73,177,1,,,0,1991-04-13,91,0.05
91LA04229,K3753,63,63,614,,,30,3.0,06,1,,0413,8,4,2,11.6,1,3,K5776,63,,0,,,,,,2,K4251,63,06,68,103,,0,0,0,0,1,1,10,77,1,50,177,1,,,0,1991-04-13,91,0.05
91LA04230,K3760,63,61,633,,,30,3.0,06,C,3,0410,8,3,2,12.4,1,3,K5690,63,,0,,,FLANKTEATSENTR,**,,1,K3985,63,06,68,100,,1,1,1,2,1,1,10,88,1,61,169,3,,,0,1991-04-10,91,0.04
91LA04231,K3760,63,61,633,,,30,3.0,06,C,3,0410,8,3,1,14.0,1,1,K5691,63,,0,,,SPLITSCRO.,,,2,K3985,63,06,68,100,,0,0,0,0,1,1,10,78,1,61,169,3,,,0,1991-04-10,91,0.04
91LA04232,K3808,63,63,613,,,30,3.0,06,C,3,0413,5,5,3,13.5,1,1,K5785,63,,0,,,"ENTR,4TEAT",,21,1,K4076,63,06,68,103,,1,1,1,1,1,1,10,111,1,71,169,3,,,0,1991-04-13,91,0.039
91LA04233,K3830,63,61,631,,,20,2.0,06,1,,0401,5,3,2,12.0,1,2,K5306,63,,0,,,4TEATS,,,1,K3346,63,06,68,91,,1,1,1,1,1,1,10,111,1,82,177,1,,,0,1991-04-01,91,0.035
91LA04234,K3834,63,63,603,,,20,2.0,06,C,3,0411,5,4,1,12.5,1,1,K5739,63,,0,,,,,,1,K3994,63,06,68,101,,1,1,1,1,1,1,10,94,1,68,170,3,,,0,1991-04-11,91,0.024
91LA04235,K3835,63,60,631,,,20,2.0,06,1,,0404,5,4,1,13.2,1,1,K5460,63,,0,,,4TEATS,,,1,K3346,63,06,68,94,,1,1,1,1,1,1,10,113,1,88,177,1,,,0,1991-04-04,91,0.026
91LA04236,K3837,63,60,634,,,20,2.0,06,C,3,0405,8,3,2,10.5,1,2,K5487,63,,0,,,,,,1,K4228,63,06,68,95,,1,1,1,2,1,1,10,79,1,54,168,3,,,0,1991-04-05,91,0.064
91LA04237,K3837,63,60,634,,,20,2.0,06,C,3,0405,8,3,2,10.1,1,2,K5488,63,,0,,,,,,2,K4228,63,06,68,95,,0,0,0,0,1,1,10,75,1,52,168,3,,,0,1991-04-05,91,0.064
91LA04238,K3843,63,63,604,,,20,2.0,06,1,,0402,8,3,3,7.8,1,1,K5373,63,7,179,97,,4TEATS,,,1,K4289,63,06,68,92,,1,1,1,2,1,0,0,0,0,0,0,,,,0,1991-04-02,91,0.062
91LA04239,K3843,63,63,604,,,20,2.0,06,1,,0402,8,3,3,8.7,1,1,K5374,63,7,179,97,,,,,2,K4289,63,06,68,92,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-02,91,0.062
91LA04240,K3844,63,60,614,,,20,2.0,06,C,3,0412,5,3,2,12.0,1,1,K5766,63,,0,,,,,,1,K4251,63,06,68,102,,1,1,1,1,1,1,10,106,1,65,170,3,,,0,1991-04-12,91,0.026
91LA04241,K3846,63,60,614,,,20,2.0,06,1,,0310,2,0,,0.0,,,,,0,69,,,,,,1,K4251,63,06,68,69,,1,1,1,2,0,0,0,0,0,0,0,,,,0,1991-03-10,91,0.0
91LA04242,K3846,63,60,614,,,20,2.0,06,1,,0310,2,0,,0.0,,,,,0,69,,,,,,2,K4251,63,06,68,69,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-03-10,91,0.0
91LA04243,K3849,63,61,633,,,20,2.0,06,C,,,,,,0.0,,,,,,0,,,,,,1,K3985,63,06,68,0,,1,1,0,0,0,0,0,0,0,0,0,,1,,0,,91,0.0
91LA04244,K3849,63,61,633,,,20,2.0,06,C,3,0424,5,3,3,15.8,5,1,Z0904,81,,0,,,,,,1,00000,97,30,00,114,,1,1,1,1,1,1,10,118,1,70,170,3,2,,0,1991-04-24,91,0.0
91LA04245,K3855,63,60,613,,,20,2.0,06,1,,0406,5,3,2,11.1,1,3,K5542,63,,0,,,,,,1,K4076,63,06,68,96,,1,1,1,1,1,1,10,112,1,85,178,2,,,0,1991-04-06,91,0.033
91LA04246,K3857,63,63,603,,,20,2.0,06,C,3,0407,8,3,2,9.2,1,1,K5579,63,,0,,,,,,1,K3994,63,06,68,97,,1,1,1,2,1,1,10,86,1,57,169,3,,,0,1991-04-07,91,0.025
91LA04247,K3857,63,63,603,,,20,2.0,06,C,3,0407,8,3,2,9.8,1,1,K5580,63,,0,,,,,,2,K3994,63,06,68,97,,0,0,0,0,1,1,10,89,1,56,169,3,,,0,1991-04-07,91,0.025
91LA04248,K3863,63,61,633,,,20,2.0,06,C,3,0407,8,3,2,11.1,3,1,K5573,63,,0,,,BLK.RR.FT.,,,1,K3985,63,06,68,97,,1,1,1,2,1,1,10,90,1,63,169,3,,,0,1991-04-07,91,0.024
91LA04249,K3863,63,61,633,,,20,2.0,06,C,3,0407,8,3,3,10.4,1,2,K5574,63,,0,,,,,,2,K3985,63,06,68,97,,0,0,0,0,1,1,10,83,1,49,169,3,,,0,1991-04-07,91,0.024
91LA04250,K3867,63,68,611,,,20,2.0,06,1,,0403,5,5,2,10.3,1,1,K5411,63,,0,,,,,,1,K3939,63,06,68,93,,1,1,1,1,1,1,10,103,1,75,177,1,,,0,1991-04-03,91,0.03
91LA04251,K3869,63,60,633,,,20,2.0,06,C,3,0328,9,4,3,6.0,1,1,K5144,63,,0,,497103,,,,1,K3985,63,06,68,87,-,1,1,1,3,1,1,5,80,0,63,177,1,,,0,1991-03-28,91,0.053
91LA04252,K3869,63,60,633,,,20,2.0,06,C,3,0328,9,4,2,7.9,1,1,K5145,63,,0,,,,,,2,K3985,63,06,68,87,,0,0,0,0,1,1,10,71,1,45,168,3,,,0,1991-03-28,91,0.053
91LA04253,K3869,63,60,633,,,20,2.0,06,C,3,0328,9,4,3,7.5,1,1,K5146,63,,0,,,,,,3,K3985,63,06,68,87,,0,0,0,0,1,1,10,72,1,46,168,3,,,0,1991-03-28,91,0.053
91LA04254,K3872,63,68,613,,,20,2.0,06,1,,0410,8,4,3,8.8,1,3,K5712,63,,0,,,,,,1,K4076,63,06,68,100,,1,1,1,2,1,1,10,67,1,39,177,1,,,0,1991-04-10,91,0.07
91LA04255,K3872,63,68,613,,,20,2.0,06,1,,0410,8,4,3,8.3,1,2,K5713,63,,0,,,,,,2,K4076,63,06,68,100,,0,0,0,0,1,1,10,80,1,53,177,1,,,0,1991-04-10,91,0.07
91LA04256,K3885,63,60,611,,,20,2.0,06,1,,0404,8,2,2,8.5,1,2,K5458,63,,0,,,ENTR,,21,1,K3939,63,06,68,94,,1,1,1,2,1,1,10,79,1,55,178,2,,,0,1991-04-04,91,0.028
91LA04257,K3885,63,60,611,,,20,2.0,06,1,,0404,8,2,3,9.7,1,1,K5459,63,,0,,,4TEATS,,,2,K3939,63,06,68,94,,0,0,0,0,1,1,10,78,1,52,178,2,,,0,1991-04-04,91,0.028
91LA04258,K3888,63,61,603,,,20,2.0,06,1,,0407,5,3,2,12.2,1,1,K5572,63,,0,,,4TEATS,,,1,K3994,63,06,68,97,,1,1,1,1,1,1,10,102,1,73,178,2,,,0,1991-04-07,91,0.024
91LA04259,K3898,63,61,634,,,20,2.0,06,1,,0404,8,3,3,8.4,1,1,K5465,63,,0,,,4TEATS,,,1,K4228,63,06,68,94,,1,1,1,2,1,1,10,73,1,53,178,2,,,0,1991-04-04,91,0.042
91LA04260,K3898,63,61,634,,,20,2.0,06,1,,0404,8,3,2,9.9,1,1,K5466,63,,0,,,4TEATS,,,2,K4228,63,06,68,94,,0,0,0,0,1,1,10,86,1,62,178,2,,,0,1991-04-04,91,0.042
91LA04261,K3903,63,63,613,,,20,2.0,06,C,3,0415,8,4,3,9.2,1,1,K5809,63,,0,,,SHORTY,,,1,K4076,63,06,68,105,,1,1,1,2,1,1,10,112,1,67,169,3,,,0,1991-04-15,91,0.07
91LA04262,K3903,63,63,613,,,20,2.0,06,C,3,0415,8,4,3,9.6,1,1,K5810,63,6,106,54,,WEAKLAMB,,,2,K4076,63,06,68,105,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-15,91,0.07
91LA04263,K3906,63,63,602,,,20,2.0,06,1,,0407,5,3,1,12.1,1,1,K5582,63,6,98,54,,,,,1,K4036,63,06,68,97,,1,1,1,1,1,0,0,0,0,0,0,,,,0,1991-04-07,91,0.026
91LA04264,K3908,63,61,602,,,20,2.0,06,1,,0328,5,4,1,12.3,1,1,K5177,63,,0,,,,,,1,K4036,63,06,68,87,,1,1,1,1,1,1,10,105,1,83,177,1,,,0,1991-03-28,91,0.028
91LA04265,K3909,63,68,603,,,20,2.0,06,C,3,0407,5,3,2,11.0,1,1,K5568,63,6,97,01,200044,,,,1,K3994,63,06,68,97,+,1,1,1,1,1,0,5,0,0,0,0,,,,0,1991-04-07,91,0.048
91LA04266,K3910,63,63,614,,,20,2.0,06,1,,0408,7,4,3,13.1,1,2,K5618,63,,0,,,NOTCH,,,1,K4251,63,06,68,98,,1,1,1,2,1,1,10,104,1,79,178,2,,,0,1991-04-08,91,0.033
91LA04267,K3910,63,63,614,,,20,2.0,06,1,,0408,7,4,1,11.0,1,1,,,1,98,46,,SAC,,,2,K4251,63,06,68,98,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-08,91,0.033
91LA04268,K3911,63,63,603,,,20,2.0,06,C,3,0408,9,3,2,6.8,1,1,K5628,63,3,99,93,,HAIRY,,,1,K3994,63,06,68,98,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-08,91,0.067
91LA04269,K3911,63,63,603,,,20,2.0,06,C,3,0408,9,3,2,8.1,1,1,K5629,63,,0,,,,,,2,K3994,63,06,68,98,,0,0,0,0,1,1,10,94,1,60,169,3,,,0,1991-04-08,91,0.067
