UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
99LA04486,99,50432,05,00,L15,S0000,10,4.0,00,07,,,3,7,y,T,0511,131,8,4,3,13.0,1,1,90361,09,00,07,,0,,,,,,,,LIM,J,1,1620,,1,1,2,1,1,1.0,83,1,55,201,3,1999-05-11,0.0
99LA04487,99,50432,05,00,L15,S0000,10,4.0,00,07,,,3,7,y,T,0511,131,8,4,2,11.5,1,1,90362,09,00,07,,0,,,,,,,,LIM,J,2,1620,,0,0,0,1,1,1.0,76,1,49,201,3,1999-05-11,0.0
99LA04488,99,K0242,64,00,e10,K9738,63,1.0,05,05,CC,CC,5,0,n,H,0511,131,5,2,1,14.0,1,1,K1035,64,00,05,6,132,67,,,DYSTOCIA'99,"GOITER,SEV.",,,,J,1,1700,,1,1,1,1,0,0.0,0,,0,0,,1999-05-11,0.012
99LA04489,99,T6838,44,41,e.P,00000,97,1.0,02,97,,,5,2,y,M,0511,131,5,2,3,11.3,5,1,Z6049,81,00,20,,0,,,,,,,,PUB,J,1,1200,2,1,1,1,1,1,1.0,90,1,61,201,3,1999-05-11,0.0
99LA04490,99,  565,00,00,L14,S0000,10,5.0,00,07,,,3,7,y,T,0512,132,5,4,2,14.1,1,1,90373,09,00,07,,0,,,,,4TEATS,,,LIM,J,1,0830,,1,1,1,1,1,1.0,88,1,62,201,3,1999-05-12,0.0
99LA04491,99,  573,00,00,L13,S0000,10,5.0,00,07,,,3,7,y,T,0512,132,5,4,2,7.2,1,1,90374,09,00,07,6,132,29,90375,+,,DEFORMED REAR,,,LIM,J,1,0915,,1,1,1,1,0,0.5,0,,0,0,,1999-05-12,0.0
99LA04492,99,  573,00,00,L13,S0000,10,5.0,00,07,,,3,7,y,T,0512,132,,,,0.0,,,,,00,07,,0,,90376,+,,GRAFT ONLY,,,LIM,J,G,,,0,0,0,0,0,0.0,0,,0,0,,1999-05-12,0.0
99LA04493,99, 6036,00,00,L16,S0000,10,3.0,00,07,,,3,7,y,T,0512,132,5,3,3,12.3,1,1,90378,09,00,07,,0,,,,,,,,LIM,J,1,1015,,1,1,1,1,1,1.0,104,1,65,201,3,1999-05-12,0.0
99LA04494,99, 6079,00,00,L14,S0000,10,3.0,00,07,,,3,7,y,T,0512,132,5,4,2,12.6,1,1,90370,09,00,07,,0,,,,,,,,LIM,J,1,0915,,1,1,1,1,1,1.0,96,1,62,201,3,1999-05-12,0.0
99LA04495,99, 2099,00,00,L13,S0000,10,5.0,00,07,,,3,7,y,T,0513,133,5,4,3,15.5,1,1,90387,09,00,07,,0,,,,,,,,LIM,J,1,0750,,1,1,1,1,1,1.0,106,1,73,201,3,1999-05-13,0.0
99LA04496,99, 8488,00,00,L-4,S7853,10,1.0,07,43,,,4,7,y,,0512,132,5,3,3,13.0,1,1,90371,09,00,07,,0,,,,,,,,LIM,J,1,0945,,1,1,1,1,1,1.0,81,1,55,201,3,1999-05-12,0.017
99LA04497,99, 8543,00,00,L-5,K8901,63,1.0,06,06,,,4,7,y,,0512,132,5,2,2,10.2,1,1,90380,09,68,06,,0,,,,,,,,LIM,J,1,1455,,1,1,1,1,1,1.0,91,1,58,201,3,1999-05-12,0.056
99LA04498,99, 8641,00,00,L-1,S7124,10,1.0,07,43,,,4,7,y,,0512,132,5,2,3,13.1,1,1,90381,09,00,07,,0,,,,,,,,LIM,J,1,1915,,1,1,1,1,1,1.0,65,1,38,201,3,1999-05-12,0.011
99LA04499,99, 8625,00,00,L-4,S7853,10,1.0,07,43,,,4,7,y,,0512,132,5,2,2,11.2,1,1,90372,09,00,07,,0,,,,,,,,LIM,J,1,0615,,1,1,1,1,1,1.0,92,1,64,201,3,1999-05-12,0.031
99LA04500,99, 7337,00,00,L14,S0000,10,2.0,00,07,,,3,7,y,T,0513,133,5,3,2,14.2,1,1,90386,09,00,07,,0,,,,,,,,LIM,J,1,0745,,1,1,1,1,1,1.0,96,1,68,201,3,1999-05-13,0.0
99LA04501,99,A1443,04,73,L44,A3678,04,5.0,30,30,,,3,7,n,,0513,133,9,3,1,10.0,1,1,90383,09,88,30,6,145,01,,,,,,,LIM,J,1,0215,,1,1,3,1,0,0.0,0,,0,0,,1999-05-13,0.046
99LA04502,99,A1443,04,73,L44,A3678,04,5.0,30,30,,,3,7,n,,0513,133,9,3,1,10.8,1,1,90384,09,88,30,6,181,01,,,,,,,LIM,J,2,0215,,0,0,0,1,0,0.0,0,,0,0,,1999-05-13,0.046
99LA04503,99,A1443,04,73,L44,A3678,04,5.0,30,30,,,3,7,n,,0513,133,9,3,2,7.2,1,1,90385,09,88,30,3,134,93,,8,,HAIRY,,,LIM,J,3,0215,,0,0,0,1,0,0.0,0,,0,0,,1999-05-13,0.046
99LA04504,99,A1903,04,81,02,00000,97,4.0,30,97,,,2,0,n,M,0513,133,8,4,3,12.5,5,1,Z6051,81,00,80,,0,,,,,,,,,J,1,0130,2,1,1,2,1,1,1.0,97,1,45,182,2,1999-05-13,0.0
99LA04505,99,A1903,04,81,02,00000,97,4.0,30,97,,,2,0,n,M,0513,133,8,4,2,7.5,5,1,Z6052,81,00,80,,0,,,,,PNEU,,71,,J,2,0130,2,0,0,0,1,1,1.0,80,1,36,182,2,1999-05-13,0.0
99LA04506,99,A5674,04,82,e.9,A4314,04,1.0,30,30,,,5,0,y,C,0512,132,5,3,3,11.2,1,1,A7024,04,88,30,,0,,,,,,,,,J,1,1115,,1,1,1,1,1,1.0,99,1,47,182,2,1999-05-12,0.082
99LA04507,99,K0465,64,62,e.6,K9680,63,1.0,06,06,,,5,7,y,.,0512,132,5,3,2,14.0,1,1,K1036,64,68,06,,0,,,,,,,,GXE,J,1,1530,,1,1,1,1,1,1.0,98,1,46,182,2,1999-05-12,0.052
99LA04508,99,K9800,63,68,L06,K9884,63,2.0,06,06,,,3,7,y,,0513,133,7,2,2,5.0,1,1,,,68,06,1,0,44,90377,+,,RAT,,,LIM,J,2,2455,,0,0,0,0,0,0.5,0,,0,0,,1999-05-13,0.043
99LA04509,99,K9800,63,68,L06,K9884,63,2.0,06,06,,,3,7,y,,0513,133,7,2,2,6.2,1,1,90382,09,68,06,3,134,93,,8,"THIN,RP","WEAK,RAT",,,LIM,J,1,2455,,1,1,2,1,0,0.0,0,,0,0,,1999-05-13,0.043
99LA04510,99,L8723,03,88,L41,A4441,04,7.0,30,30,,,3,7,n,,0512,132,9,2,2,10.1,1,1,90375,09,88,30,,0,,  573,-,"THIN,DOWN",,,,LIM,J,1,1100,,1,1,3,1,1,0.5,93,0,62,201,3,1999-05-12,0.072
99LA04511,99,L8723,03,88,L41,A4441,04,7.0,30,30,,,3,7,n,,0512,132,9,2,2,9.0,1,1,90377,09,88,30,,0,,K9800,-,,,,,LIM,J,3,1100,,0,0,0,1,1,0.5,53,0,32,201,3,1999-05-12,0.072
99LA04512,99,L8723,03,88,L41,A4441,04,7.0,30,30,,,3,7,n,,0512,132,9,2,2,10.4,1,1,90376,09,88,30,3,134,93,  573,-,,GRAFT REJECT,,,LIM,J,2,1100,,0,0,0,1,0,0.0,0,0,0,0,,1999-05-12,0.072
99LA04513,99,S9237,10,13,e.2,S8050,10,1.0,43,43,,,5,0,y,F,0512,132,5,2,3,9.0,1,1,R1065,11,18,43,,0,,,,,GOITER,,,GXE,J,1,1605,,1,1,1,1,1,1.0,89,1,39,182,2,1999-05-12,0.033
99LA04514,99,T6937,44,41,e.P,00000,97,1.0,02,97,,,5,2,y,M,0512,132,5,3,2,14.1,5,1,Z6050,81,00,20,,0,,,,,,,,PUB,J,1,1350,2,1,1,1,1,1,1.0,97,1,66,201,3,1999-05-12,0.0
99LA04515,99,   85,00,00,L11,S0000,10,5.0,00,07,,,3,7,y,T,0512,132,5,3,3,13.4,1,1,90379,09,00,07,,0,,,,,,,,LIM,J,1,1115,,1,1,1,1,1,1.0,96,1,66,201,3,1999-05-12,0.0
99LA04516,99, 8084,00,00,L-1,S7124,10,1.0,07,43,,,4,7,y,,0513,133,5,2,2,9.4,1,1,90390,09,00,07,,0,,,,,,,,LIM,J,1,1545,,1,1,1,1,1,1.0,74,1,48,201,3,1999-05-13,0.0
99LA04517,99, 8217,00,00,L-3,S8442,10,1.0,07,07,,,4,7,y,,0514,134,5,2,2,10.2,1,1,90392,09,00,07,,0,,,,,,,,LIM,J,1,0130,,1,1,1,1,1,1.0,76,1,49,201,3,1999-05-14,0.028
99LA04518,99, 8842,00,00,L-2,S7846,10,1.0,07,07,,,4,7,y,,0513,133,5,2,2,11.5,1,1,90388,09,00,07,,0,,,,,,,,LIM,J,1,1201,,1,1,1,1,1,1.0,90,1,57,201,3,1999-05-13,0.024
99LA04519,99,50013,05,00,L11,S0000,10,4.0,00,07,,,3,7,y,T,0513,133,5,3,3,15.2,1,1,90389,09,00,07,,0,,,,LT @LEFT,,,,LIM,J,1,1410,,1,1,1,1,1,1.0,98,1,67,201,3,1999-05-13,0.0
99LA04520,99,A4672,04,73,43-,00000,97,2.0,30,97,,,2,7,n,.,0513,133,8,3,2,10.9,5,1,Z6054,81,00,80,,0,,,,,,,,GXE,J,2,1955,2,0,0,0,1,1,1.0,87,1,38,182,2,1999-05-13,0.0
99LA04521,99,A4672,04,73,43-,00000,97,2.0,30,97,,,2,7,n,.,0513,133,8,3,2,12.5,5,1,Z6053,81,00,80,,0,,,,,,,,GXE,J,1,1955,2,1,1,2,1,1,1.0,88,1,42,182,2,1999-05-13,0.0
99LA04522,99,K6911,63,62,L03,K9689,63,6.0,06,06,,,3,7,n,,0513,133,7,3,2,10.2,1,1,90391,09,68,06,,0,,,,"RUPTURE,THIN",,,,LIM,J,1,2105,,1,1,2,1,1,1.0,54,1,31,201,3,1999-05-13,0.03
99LA04523,99,K6911,63,62,L03,K9689,63,6.0,06,06,,,3,7,n,,0513,133,7,3,2,8.6,1,1,,,68,06,1,0,44,,,,,,,LIM,J,2,2105,,0,0,0,0,0,0.0,0,,0,0,,1999-05-13,0.03
99LA04524,99,S8878,10,12,91,00000,97,2.0,43,97,,,1,0,y,C,0514,134,5,4,3,17.0,5,1,Z6057,81,00,10,,0,,,,,,,,,J,1,0430,2,1,1,1,1,1,1.0,106,1,52,182,2,1999-05-14,0.0
99LA04525,99,S9887,10,11,e.1,S8530,10,1.0,07,07,,,5,0,y,R,0514,134,5,2,2,10.6,1,1,R1066,11,18,07,,0,,,,,,,,,J,1,0550,,1,1,1,1,1,1.0,79,1,38,182,2,1999-05-14,0.025
99LA04526,99,T6133,44,41,413,00000,97,2.0,02,97,,,2,2,n,M,0513,133,8,4,3,12.2,5,1,Z6055,81,00,20,,0,,,,,,,,,J,1,2230,2,1,1,2,1,1,1.0,87,1,40,182,2,1999-05-13,0.0
99LA04527,99,T6133,44,41,413,00000,97,2.0,02,97,,,2,2,n,M,0513,133,8,4,2,12.1,5,1,Z6056,81,00,20,,0,,,,,,,,,J,2,2230,2,0,0,0,1,1,1.0,77,1,37,182,2,1999-05-13,0.0
99LA04528,99,S9803,10,12,e.2,S8050,10,1.0,43,43,,,5,0,y,C,0513,133,5,1,2,8.0,1,1,R1067,11,18,43,3,136,93,,8,,BORNpast.32,,,,,1,0000,,1,1,1,1,0,0.0,0,,0,0,,1999-05-13,0.029
99LA04529,99, 8028,00,00,L-8,A3760,04,1.0,92,30,,,4,7,y,.,0515,135,5,2,2,12.2,1,1,90399,09,00,00,,0,,,,BLACK MARKER,,,,LIM,J,1,0630,,1,1,1,1,1,1.0,92,1,40,182,2,1999-05-15,0.0
99LA04530,99, 8091,00,00,L-2,S7846,10,1.0,07,07,,,4,7,y,,0515,135,5,2,3,9.7,1,1,90402,09,00,07,,0,,,,,,,,LIM,J,1,2100,,1,1,1,1,1,1.0,79,1,50,201,3,1999-05-15,0.0
99LA04531,99, 8381,00,00,L-3,S8442,10,1.0,01,07,,,4,7,y,,0515,135,5,2,3,12.5,1,1,90398,09,00,07,,0,,,,,,,,LIM,J,1,0430,,1,1,1,1,1,1.0,93,1,57,201,3,1999-05-15,0.022
99LA04532,99, 8504,00,00,L-2,S7846,10,1.0,07,07,,,4,7,y,,0516,136,5,2,3,10.4,1,1,90403,09,00,07,,0,,,,,,,,LIM,J,1,0230,,1,1,1,1,1,1.0,79,1,46,201,3,1999-05-16,0.033
99LA04533,99, 8525,00,00,L-1,S7124,10,1.0,43,43,,,4,7,y,,0516,136,5,2,3,12.3,1,1,90404,09,00,43,,0,,,,,,,,LIM,J,1,0400,,1,1,1,1,1,1.0,84,1,51,201,3,1999-05-16,0.031
99LA04534,99, 8575,00,00,L-4,S7853,10,1.0,07,43,,,4,7,y,,0514,134,5,2,2,9.6,1,1,90395,09,00,07,,0,,,,,,,,LIM,J,1,1555,,1,1,1,1,1,1.0,79,1,46,201,3,1999-05-14,0.015
99LA04535,99, 8277,00,00,L-1,S7124,10,1.0,01,43,,,4,7,y,,0515,135,5,2,1,9.7,1,1,90400,09,00,07,,0,,,,,,,,LIM,J,1,0720,,1,1,1,1,1,1.0,79,1,47,201,3,1999-05-15,0.022
99LA04536,99, 8899,00,00,L-5,K8901,63,1.0,06,06,,,4,7,y,,0514,134,5,2,2,11.0,1,1,90396,09,68,06,,0,,,,,,,,LIM,J,1,1600,,1,1,1,1,1,1.0,89,1,52,201,3,1999-05-14,0.05
99LA04537,99,A5102,04,81,e.8,A4328,04,1.0,30,30,,,5,0,y,M,0514,134,5,2,3,11.0,1,1,A7025,04,88,30,,0,,K0538,-,UTE.PROLAPSE,,,,,J,1,1130,,1,1,1,1,1,0.5,89,0,38,182,2,1999-05-14,0.063
99LA04538,99,A2830,04,ch,57,00000,97,3.0,31,97,NN,,1,2,y,.,0514,134,5,3,2,14.0,5,1,Z6060,81,00,81,,0,,,,,,,,,J,1,2330,2,1,1,1,1,1,1.0,125,1,61,182,2,1999-05-14,0.0
99LA04539,99,K0273,64,61,L-5,K8901,63,1.0,06,06,,,4,7,y,,0515,135,5,2,2,12.0,1,1,90401,09,68,06,6,144,87,,,,,,,LIM,J,1,1140,,1,1,1,1,0,0.0,0,,0,0,,1999-05-15,0.062
99LA04540,99,K9806,63,68,L01,J0093,00,2.0,06,06,,,3,7,n,,0514,134,5,3,2,16.0,1,1,90397,09,68,06,,0,,,,,BLK.R.SHOU.,,,LIM,J,1,1805,,1,1,1,1,1,1.0,123,1,79,201,3,1999-05-14,0.0
99LA04541,99,S1513,10,12,80,00000,97,8.0,07,97,,,1,0,n,C,0515,135,5,4,3,17.1,5,1,Z6061,81,00,10,,0,,,,,,,,,J,1,0930,2,1,1,1,1,1,1.0,111,1,55,182,2,1999-05-15,0.0
99LA04542,99,S9124,10,13,e.2,S8050,10,1.0,07,43,,,5,0,y,F,0514,134,5,2,3,9.2,1,1,R1068,11,18,07,,0,,,,,,,,GXE,J,1,1145,,1,1,1,1,1,1.0,76,1,32,182,2,1999-05-14,0.036
99LA04543,99,S9354,10,11,e.3,S7855,10,1.0,07,43,,,5,0,y,R,0514,134,5,1,3,8.7,1,1,R1069,11,18,07,3,136,93,,8,QUIET EWE,,,,,J,1,2015,,1,1,1,1,0,0.0,0,,0,0,,1999-05-14,0.034
99LA04544,99,S9646,10,13,e.2,S8050,10,1.0,43,43,,,5,0,y,F,0516,136,5,2,3,11.0,1,1,R1072,11,18,43,,0,,,,LTS,,,,GXE,J,1,0530,,1,1,1,1,1,1.0,85,1,42,182,2,1999-05-16,0.024
99LA04545,99,S9225,10,10,e.3,S7855,10,1.0,43,43,,,5,0,y,M,0515,135,5,1,2,10.6,1,1,R1071,11,18,43,,0,,,,,,,,,J,1,1130,,1,1,1,1,1,1.0,74,1,38,182,2,1999-05-15,0.03
99LA04546,99,S9768,10,12,e.2,S8050,10,1.0,07,43,,,5,0,y,C,0515,135,5,2,2,13.3,1,1,R1070,11,18,07,,0,,,,,,,,,J,1,0630,,1,1,1,1,1,1.0,87,1,40,182,2,1999-05-15,0.05
99LA04547,99,S7951,10,12,80,00000,97,2.0,07,97,,,1,0,n,C,0516,136,5,3,3,15.0,5,1,Z6063,81,00,10,,0,,,,,,,,,J,1,0625,2,1,1,1,1,1,1.0,120,1,54,182,2,1999-05-16,0.0
99LA04548,99,T4471,44,41,413,00000,97,5.0,02,97,,,2,2,n,M,0514,134,8,4,3,15.4,5,1,Z6059,81,00,20,,0,,,,,,,,,J,2,1130,2,0,0,0,1,1,1.0,112,1,50,182,2,1999-05-14,0.0
99LA04549,99,T4471,44,41,413,00000,97,5.0,02,97,,,2,2,n,M,0514,134,8,4,2,13.7,5,1,Z6058,81,00,20,,0,,,,,,,,,J,1,1130,2,1,1,2,1,1,1.0,110,1,50,182,2,1999-05-14,0.0
99LA04550,99,T5708,44,41,413,00000,97,3.0,02,97,,,2,2,y,M,0516,136,5,4,2,16.5,5,1,Z6062,81,00,20,,0,,,,,,,,,J,1,0300,2,1,1,1,1,1,1.0,107,1,52,182,2,1999-05-16,0.0
99LA04551,99,T6608,44,ID,e.5,T6431,44,1.0,02,02,,,5,I,n,I,0515,135,5,2,1,12.5,1,1,T7680,44,ID,02,,0,,,,,,,,,J,1,0120,,1,1,1,1,1,1.0,95,1,39,182,2,1999-05-15,0.009
99LA04552,99,Z4406,81,00,L-0,T0000,44,2.0,BF,02,,,3,7,y,,0514,134,8,3,3,8.5,1,1,90393,09,00,73,,0,,,,,,,,LIM,J,1,0815,,1,1,2,1,1,1.0,56,1,44,201,3,1999-05-14,0.0
99LA04553,99,Z4406,81,00,L-0,T0000,44,2.0,BF,02,,,3,7,y,,0514,134,8,3,2,8.6,1,1,90394,09,00,73,,0,,,,,,,,LIM,J,2,0815,,0,0,0,1,1,1.0,65,1,38,201,3,1999-05-14,0.0
99LA04554,99, 8796,00,00,L-1,S7124,10,1.0,01,43,,,4,7,y,,0516,136,5,2,2,11.6,1,1,90405,09,00,07,,0,,,,,,,,LIM,J,1,1210,,1,1,1,1,1,1.0,65,1,39,201,3,1999-05-16,0.022
99LA04555,99,K0538,64,60,e.7,K9765,63,1.0,06,06,,,5,7,y,,0516,136,5,3,1,14.0,1,1,K1037,64,68,06,6,136,28,A7025,+,DYSTOCIA'99,CHOKER,,,GXE,J,1,2230,,1,1,1,1,0,0.5,0,,0,0,,1999-05-16,0.047
99LA04556,99,K9313,63,00,L-0,T0000,44,2.0,91,02,,,3,7,y,,0516,136,1,2,2,9.5,1,1,,,00,92,1,0,44,90406,+,,,,,LIM,J,1,1830,,1,1,1,0,0,0.0,0,,0,0,,1999-05-16,0.0
99LA04557,99,T6466,44,ID,e.5,T6431,44,1.0,02,02,,,5,I,n,I,0517,137,5,2,2,11.7,1,1,T7681,44,ID,02,,0,,,,,,,,,J,1,0230,,1,1,1,1,1,1.0,76,1,34,182,2,1999-05-17,0.005
99LA04558,99,00000,00,00,000,00000,00,0.0,00,00,,,3,7,y,.,0516,136,,,2,9.5,1,1,90406,09,00,00,6,172,01,K9313,-,,Unknown,,,LIM,J,X,,3,0,0,0,1,0,0.0,0,0,0,0,,1999-05-16,0.0
99LA04559,99, 8059,00,00,L-1,S7124,10,1.0,43,43,,,4,7,y,,0518,138,5,2,2,10.2,1,1,90407,09,00,43,6,152,54,,,,"FX.LEG, EUTH.",,,LIM,J,1,1000,,1,1,1,1,0,0.0,0,,0,0,,1999-05-18,0.045
99LA04560,99, 8113,00,00,L-4,S7853,10,1.0,07,43,,,4,7,y,,0518,138,5,3,3,12.8,1,1,90408,09,00,07,,0,,,,,PNEU,,71,LIM,J,1,2020,,1,1,1,1,1,1.0,85,1,55,201,3,1999-05-18,0.0
99LA04561,99,A1637,04,73,L40,A4683,04,4.5,30,30,,,3,7,n,,0519,139,5,3,3,13.8,1,1,90409,09,88,30,,0,,,,,,,,LIM,J,1,0620,,1,1,1,1,1,1.0,89,1,53,201,3,1999-05-19,0.048
99LA04562,99, 8334,00,00,L-1,S7124,10,1.0,01,43,,,4,7,y,,0520,140,5,2,3,10.6,1,1,90412,09,00,07,,0,,,,,,,,LIM,J,1,2300,,1,1,1,1,1,1.0,67,1,37,201,3,1999-05-20,0.02
99LA04563,99, 8253,00,00,L-1,S7124,10,1.0,01,43,,,4,7,y,,0520,140,5,2,2,12.5,1,1,90410,09,00,07,,0,,,,,,,,LIM,J,1,1730,,1,1,1,1,1,1.0,70,1,40,201,3,1999-05-20,0.028
99LA04564,99,K0254,64,62,L-5,K8901,63,1.0,06,06,,,4,7,y,,0520,140,5,2,2,13.8,1,1,90411,09,68,06,6,152,54,,,,"FX.LEG, EUTH.",,,LIM,J,1,2030,,1,1,1,1,0,0.0,0,,0,0,,1999-05-20,0.106
99LA04565,99,K0104,64,60,L-5,K8901,63,1.0,06,06,,,4,7,y,,0522,142,5,2,2,10.5,1,1,90415,09,68,06,,0,,,,,,,,LIM,J,1,0110,,1,1,1,1,1,1.0,80,1,43,201,3,1999-05-22,0.05
99LA04566,99,K0131,64,60,L-5,K8901,63,1.0,06,06,,,4,7,y,,0522,142,5,1,2,11.6,1,1,90416,09,68,06,6,142,29,,,,WRY NECK,,,LIM,J,1,0630,,1,1,1,1,0,0.0,0,,0,0,,1999-05-22,0.05
99LA04567,99,K0361,64,61,L-6,K9464,63,1.0,06,06,,,4,7,y,,0521,141,5,2,2,8.8,1,1,90413,09,68,06,6,152,29,,,,CONT.TENDONS,,,LIM,J,1,1400,,1,1,1,1,0,0.0,0,,0,0,,1999-05-21,0.04
99LA04568,99,K0423,64,60,L-5,K8901,63,1.0,06,06,,,4,7,y,,0521,141,5,2,3,13.6,1,1,90414,09,68,06,7,201,97,,,,,,,LIM,J,1,2130,,1,1,1,1,0,0.0,0,,0,0,,1999-05-21,0.051
99LA04569,99,K0357,64,61,L-6,K9464,63,1.0,06,06,,,4,7,y,,0522,142,5,2,2,11.6,1,1,90417,09,68,06,,0,,,,,,,,LIM,J,1,0845,,1,1,1,1,1,1.0,93,1,54,201,3,1999-05-22,0.038
99LA04570,99,K0408,64,60,L-6,K9464,63,1.0,06,06,,,4,7,y,,0522,142,5,2,3,12.9,1,1,90418,09,68,06,,0,,,,,,,,LIM,J,1,2345,,1,1,1,1,1,1.0,81,1,44,201,3,1999-05-22,0.036
99LA04571,99, 8492,00,00,L-1,S7124,10,1.0,07,43,,,4,7,y,,0523,143,5,2,3,12.6,1,1,90419,09,00,07,,0,,,,,,,,LIM,J,1,1700,,1,1,1,1,1,1.0,91,1,51,201,3,1999-05-23,0.02
99LA04572,99,00000,00,00,000,00000,00,0.0,00,00,,,3,7,y,.,0515,135,,,3,0.0,1,,90611,09,00,00,6,135,23,,8,,Unknown,,,LIM,,X,,3,0,0,0,1,0,0.0,0,,0,0,,1999-05-15,0.0
99LA04573,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0516,136,,,,0.0,,,90628,09,00,,X,0,,,,,Tag Destroyed,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-16,0.0
99LA04574,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0516,136,,,,0.0,,,90629,09,00,,X,0,,,,,Tag Destroyed,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-16,0.0
99LA04575,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0516,136,,,,0.0,,,90644,09,00,,X,0,,,,,Tag Destroyed,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-16,0.0
99LA04576,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0516,136,,,,0.0,,,90645,09,00,,X,0,,,,,Tag Destroyed,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-16,0.0
99LA04577,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0517,137,,,,0.0,,,90696,09,00,,X,0,,,,,Tag Lost,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-17,0.0
99LA04578,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0517,137,,,,0.0,,,90704,09,00,,X,0,,,,,Tag Lost,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-17,0.0
99LA04579,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0517,137,,,,0.0,,,90705,09,00,,X,0,,,,,Tag Lost,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-17,0.0
99LA04580,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0519,139,,,,0.0,,,90765,09,00,,X,0,,,,,Tag Lost,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-19,0.0
99LA04581,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0523,143,,,,0.0,,,90995,09,00,,X,0,,,,,Tag Destroyed,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-23,0.0
99LA04582,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0527,147,,,,0.0,,,91241,09,00,,X,0,,,,,Tag Lost,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-27,0.0
99LA04583,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0527,147,,,,0.0,,,91263,09,00,,X,0,,,,,Tag Lost,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-05-27,0.0
99LA04584,99,00000,00,,,00000,00,0.0,,,,,3,7,,.,0612,163,,,,0.0,,,91478,09,00,,X,0,,,,,TagRippedOut!,,,LIM,,X,,3,0,0,0,0,0,0.0,0,,0,0,,1999-06-12,0.0
99LA04585,99,   97,00,00,L30,S6877,10,5.0,00,07,,,3,7,y,,0525,145,8,,3,0.0,1,,91068,09,00,07,,0,,,,,,,,LIM,,1,,,1,1,2,1,1,1.0,64,1,39,201,3,1999-05-25,0.0
99LA04586,99,   97,00,00,L30,S6877,10,5.0,00,07,,,3,7,y,,0525,145,8,,3,0.0,1,,91069,09,00,07,,0,,,,,,,,LIM,,2,,,0,0,0,1,1,1.0,93,1,49,201,3,1999-05-25,0.0
99LA04587,99,  533,00,18,L35,S8152,10,7.0,07,07,,,3,7,n,,0526,146,1,,,0.0,1,,,,00,07,1,0,44,,,,,,,LIM,,1,,,1,1,1,0,0,0.0,0,,0,0,,1999-05-26,0.0
99LA04588,99,  542,00,18,L32,00000,97,6.0,07,97,,,3,7,n,,0604,155,5,,2,0.0,5,,91426,09,00,10,,0,,,,,BF,,,LIM,,1,,2,1,1,1,1,1,1.0,101,1,52,201,3,1999-06-04,0.0
99LA04589,99,  572,00,00,L11,S8792,10,4.0,00,07,,,3,7,y,,0524,144,8,,3,0.0,1,,91060,09,00,07,,0,,,,,,,,LIM,,1,,,1,1,2,1,1,1.0,89,1,47,201,3,1999-05-24,0.0
99LA04590,99,  572,00,00,L11,S8792,10,4.0,00,07,,,3,7,y,,0524,144,8,,2,0.0,1,,91061,09,00,07,,0,,,,,,,,LIM,,2,,,0,0,0,1,1,1.0,85,1,54,201,3,1999-05-24,0.0
99LA04591,99,  574,00,18,L30,S6877,10,7.0,07,07,,,3,7,n,,0531,151,8,,3,0.0,1,,91397,09,00,07,,0,,,,,,,,LIM,,1,,,1,1,2,1,1,1.0,77,1,35,201,3,1999-05-31,0.0
99LA04592,99,  574,00,18,L30,S6877,10,7.0,07,07,,,3,7,n,,0531,151,8,,3,0.0,1,,91398,09,00,07,7,201,97,,,,,,,LIM,,2,,,0,0,0,1,0,0.0,0,,0,0,,1999-05-31,0.0
