UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,TENT,TIME,ADAM,Y5A,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,STMD,FONO,FOPU,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT2,CDNO,YR
87LA05795,1987-04-08,2,X3868,80,1,65,631,M7482,94,,,30,1,1,56,,1,98,8,,0,2,,,53,,,K1349,63,1,80,64,8,1,,1,2,9.4,10,,,1,87
87LA05796,1987-04-08,2,X3869,80,,65,631,M7482,94,,,30,1,1,56,,1,98,8,,0,2,,,53,,&,K1349,63,0,60,64,8,1,,0,0,8.7,5,02,,2,87
87LA05797,1987-04-10,2,X4007,80,1,16,161,M7488,94,,,30,1,1,51,,1,100,9,,0,3,,,51,,,X1816,80,1,63,16,8,1,,1,3,7.2,10,,,1,87
87LA05798,1987-04-10,1,X4008,80,,16,161,M7488,94,,,30,1,1,51,,1,100,9,,0,3,,,51,,,X1816,80,0,69,16,8,1,,0,0,8.8,10,,,2,87
87LA05799,1987-04-10,2,X4009,80,,16,161,M7488,94,,,30,,1,51,,1,100,9,,124,3,,6,51,,&,X1816,80,0,0,16,8,1,24,0,0,4.6,0,,,3,87
87LA05800,1987-04-07,3,X3865,80,1,67,672,M7493,94,,,30,1,1,56,,1,97,8,,0,4,,,56,,,X1247,80,1,78,65,8,1,,1,2,10.2,10,,,1,87
87LA05801,1987-04-07,3,X3866,80,,67,672,M7493,94,,,30,1,1,56,,2,97,8,,0,4,,,56,,,X1247,80,0,76,65,8,1,,0,0,9.8,10,,,2,87
87LA05802,1987-04-20,2,X4944,80,1,16,162,M7505,94,,,30,1,1,51,,1,110,5,,0,4,,,51,,,X2052,80,1,72,14,8,1,,1,1,9.9,10,,,1,87
87LA05803,1987-04-21,2,X5082,80,1,46,463,M7507,94,,,30,1,1,52,,1,111,8,,0,2,,,52,,,X2699,80,1,76,46,8,1,,1,2,10.3,10,,,1,87
87LA05804,1987-04-21,3,X5083,80,,46,463,M7507,94,,,30,1,1,52,,1,111,8,,0,2,,,52,,,X2699,80,0,73,46,8,1,,0,0,7.4,10,,,2,87
87LA05805,1987-04-19,1,X4857,80,1,46,461,M7513,94,,,30,,1,52,,1,109,8,,125,3,,3,52,,&,X2011,80,1,0,46,8,1,93,1,2,10.5,0,,2,1,87
87LA05806,1987-04-19,2,X4858,80,,46,461,M7513,94,,,30,,1,52,,1,109,8,,122,3,,6,52,,,X2011,80,0,0,46,8,1,23,0,0,9.7,0,15,2,2,87
87LA05807,1987-04-18,3,X4738,80,1,46,461,M7515,94,,,30,1,1,52,,1,108,9,,0,3,,,52,,,X2011,80,1,63,44,8,1,,1,3,8.0,10,,,1,87
87LA05808,1987-04-18,3,X4739,80,,46,461,M7515,94,,,30,1,1,52,,1,108,9,,0,3,,,52,,,X2011,80,0,68,44,8,1,,0,0,8.1,10,,,2,87
87LA05809,1987-04-18,3,X4740,80,,46,461,M7515,94,,,30,,1,52,,1,108,9,,120,3,,3,52,,&,X2011,80,0,0,44,8,1,93,0,0,9.6,0,,,3,87
87LA05810,1987-04-19,1,X4899,80,1,16,164,M7527,94,,,30,1,1,51,,1,109,7,,0,2,,,51,,,X1514,80,1,86,16,8,1,,1,2,12.3,10,,,1,87
87LA05811,1987-04-19,2,,,,16,164,M7527,94,,,30,,1,51,,3,109,7,,0,2,,1,51,,,X1514,80,0,0,16,8,0,,0,0,8.8,0,,,2,87
87LA05812,1987-04-21,3,X5106,80,1,46,461,M7529,94,,,30,1,1,52,,1,111,9,,0,2,,,52,,,X2011,80,1,63,44,8,1,,1,3,7.8,10,,,1,87
87LA05813,1987-04-21,2,X5107,80,,46,461,M7529,94,,,30,1,1,52,,1,111,9,,0,2,,,52,,,X2011,80,0,61,44,8,1,,0,0,7.2,10,,,2,87
87LA05814,1987-04-21,2,X5108,80,,46,461,M7529,94,,,30,1,1,52,,2,111,9,,0,2,,,52,,&,X2011,80,0,49,44,8,1,,0,0,6.1,5,,,3,87
87LA05815,1987-04-03,2,X3678,80,1,67,672,M7547,94,,,30,1,1,56,,1,93,5,,0,2,,,56,,,X1247,80,1,74,67,8,1,,1,1,9.3,10,,,1,87
87LA05816,1987-04-05,3,X3730,80,1,65,632,M7552,94,,,30,1,1,56,,2,95,5,,0,3,,,53,,,K1680,63,1,73,64,8,1,,1,1,4.9,10,,,1,87
87LA05817,1987-04-17,2,X4684,80,1,46,463,M7569,94,,,30,1,1,52,,1,107,9,,0,2,,,52,,,X2699,80,1,75,46,8,1,,1,3,9.2,10,02,,1,87
87LA05818,1987-04-17,1,X4685,80,,46,463,M7569,94,,,30,1,1,52,,1,107,9,,0,2,,,52,,,X2699,80,0,66,46,8,1,,0,0,8.6,10,,,2,87
87LA05819,1987-04-17,3,X4686,80,,46,463,M7569,94,,,30,,3,52,,1,107,9,,120,2,,3,52,,&,X2699,80,0,0,46,8,1,93,0,0,5.7,0,,,3,87
87LA05820,1987-04-13,1,X4253,80,1,67,672,M7595,94,,,30,1,1,56,,3,103,8,,0,4,,,56,,,X1247,80,1,81,65,8,1,,1,2,13.1,10,,,1,87
87LA05821,1987-04-13,1,X4254,80,,67,672,M7595,94,,,30,1,1,56,,1,103,8,,0,4,,,56,,,X1247,80,0,69,65,8,1,,0,0,12.1,10,,,2,87
87LA05822,1987-04-11,3,X4144,80,1,46,463,M7599,94,,,30,1,1,52,,1,101,8,,0,3,,,52,,,X2699,80,1,77,46,8,1,,1,2,7.7,10,,,1,87
87LA05823,1987-04-11,2,X4145,80,,46,463,M7599,94,,,30,1,1,52,,1,101,8,,0,3,,,52,,,X2699,80,0,43,46,8,1,,0,0,6.9,10,,,2,87
87LA05824,1987-03-26,2,X3467,80,1,67,672,M7619,94,,,30,1,1,56,,1,85,5,,0,2,,,56,,,X1247,80,1,75,67,8,1,,1,1,11.4,10,,,1,87
87LA05825,1987-04-23,3,X5260,80,1,46,463,M7633,94,,,30,,1,52,,1,113,8,,144,3,02,6,52,,,X2699,80,1,0,44,8,1,34,1,2,9.6,0,,2,1,87
87LA05826,1987-04-23,3,X5261,80,,46,463,M7633,94,,,30,,1,52,,1,113,8,,115,3,,6,52,,,X2699,80,0,0,44,8,1,95,0,0,8.8,0,02,2,2,87
87LA05827,1987-04-20,3,X4981,80,1,47,474,M7638,94,,,30,,1,55,,1,110,8,,226,2,,7,55,,,X2562,80,1,0,47,8,1,97,1,2,9.7,0,45,,1,87
87LA05828,1987-04-20,3,X4982,80,,47,474,M7638,94,,,30,1,1,55,,1,110,8,,0,2,,,55,,,X2562,80,0,72,47,8,1,,0,0,9.3,10,45,,2,87
87LA05829,1987-04-22,2,X5139,80,1,47,473,M7642,94,,,30,1,1,55,,1,112,3,,0,3,,,55,,,X2171,80,1,73,47,8,1,,1,4,9.2,10,,,1,87
87LA05830,1987-04-22,2,X5140,80,,47,473,M7642,94,,,30,1,1,55,,1,112,3,,0,3,,,55,,,X2171,80,0,81,47,8,1,,0,0,7.7,10,,,2,87
87LA05831,1987-04-22,2,X5141,80,,47,473,M7642,94,,,30,1,1,55,,1,112,3,,0,3,,,55,,&,X2171,80,0,53,47,8,1,,0,0,6.8,5,,,3,87
87LA05832,1987-04-22,3,X5142,80,,47,473,M7642,94,,,30,,1,55,,6,112,3,,138,3,,3,55,,&,X2171,80,0,0,47,8,1,93,0,0,7.3,0,,,4,87
87LA05833,,,,,1,67,671,M7650,94,,,30,,,56,,,0,,,0,,,,56,,,X1191,80,1,0,65,8,0,,0,0,0.0,0,,,1,87
87LA05834,1987-04-08,1,X3892,80,1,67,671,M7656,94,,,30,1,1,56,,1,98,8,,0,3,,,56,,,X1191,80,1,63,67,8,1,,1,2,11.4,10,,,1,87
87LA05835,1987-04-08,2,X3893,80,,67,671,M7656,94,,,30,1,1,56,,1,98,8,,0,3,,,56,,,X1191,80,0,73,67,8,1,,0,0,10.9,10,,,2,87
87LA05836,1987-04-19,2,X4833,80,1,47,471,M7683,94,,,30,1,1,55,,1,109,8,,0,3,,,55,,,X2000,80,1,72,47,8,1,,1,2,9.5,10,,,1,87
87LA05837,1987-04-19,3,X4834,80,,47,471,M7683,94,,,30,1,1,55,,1,109,8,,0,3,,,55,,,X2000,80,0,70,47,8,1,,0,0,11.0,10,,,2,87
87LA05838,1987-05-17,3,X5580,80,1,00,631,M7687,94,,,30,1,5,79,2,1,137,8,,0,4,,,53,,,00000,97,1,69,64,0,1,,1,2,10.5,10,,,1,87
87LA05839,,,,,1,65,631,M7687,94,,,30,,,56,1,,0,,,0,,,,53,,,K1349,63,1,0,64,8,0,,0,0,0.0,0,,,1,87
87LA05840,1987-05-17,3,X5581,80,,00,631,M7687,94,,,30,1,5,79,2,1,137,8,,0,4,,,53,,,00000,97,0,72,64,0,1,,0,0,13.8,10,,,2,87
87LA05841,1987-04-25,3,X5357,80,1,16,164,M7689,94,,,30,1,1,51,,1,115,5,,0,2,,,51,,,X1514,80,1,89,14,8,1,,1,1,11.7,10,,,1,87
87LA05842,1987-04-18,2,X4719,80,1,16,161,M7723,94,,,30,1,1,51,,3,108,8,,0,2,,,51,,,X1816,80,1,63,14,8,1,,1,2,8.6,10,,,1,87
87LA05843,1987-04-18,1,X4720,80,,16,161,M7723,94,,,30,1,2,51,,1,108,8,,0,2,,,51,,,X1816,80,0,60,14,8,1,,0,0,8.0,10,,,2,87
87LA05844,1987-03-31,3,X3592,80,1,67,671,M7731,94,,,30,1,2,56,,1,90,5,,0,3,,,56,,,X1191,80,1,92,67,8,1,,1,1,11.1,10,,,1,87
87LA05845,1987-03-30,2,X3525,80,1,65,633,M7760,94,,,30,1,1,56,,1,89,9,,0,2,04,,53,,,K1648,63,1,81,64,8,1,,1,3,8.4,10,,,1,87
87LA05846,1987-03-30,3,X3526,80,,65,633,M7760,94,,,30,,1,56,,1,89,9,,89,2,,3,53,,&,K1648,63,0,0,64,8,1,93,0,0,7.5,0,,,2,87
87LA05847,1987-03-30,3,,,,65,633,M7760,94,,,30,,1,56,,1,89,9,,0,2,,1,53,,,K1648,63,0,0,64,8,0,,0,0,8.1,0,,,3,87
87LA05848,1987-04-26,1,X5412,80,1,47,474,M7762,94,,,30,1,1,55,,1,116,8,,0,4,,,55,,,X2562,80,1,78,47,8,1,,1,2,12.8,10,,,1,87
87LA05849,1987-04-26,2,X5413,80,,47,474,M7762,94,,,30,1,1,55,,1,116,8,,0,4,,,55,,,X2562,80,0,70,47,8,1,,0,0,10.1,10,,,2,87
87LA05850,1987-04-23,2,X5250,80,1,47,473,M7763,94,,,30,1,1,55,,1,113,8,,0,3,04,,55,,,X2171,80,1,56,47,8,1,,1,2,9.2,10,,,1,87
87LA05851,1987-04-23,1,X5251,80,,47,473,M7763,94,,,30,1,1,55,,1,113,8,,0,3,,,55,,,X2171,80,0,56,47,8,1,,0,0,10.9,10,,,2,87
87LA05852,1987-04-13,3,X4255,80,1,16,163,M7764,94,,,30,1,1,51,,1,103,8,,0,2,02,,51,,,X1779,80,1,66,14,8,1,,1,2,8.5,10,,4,1,87
87LA05853,1987-04-13,3,X4256,80,,16,163,M7764,94,,,30,1,1,51,,1,103,8,,0,2,,,51,,,X1779,80,0,72,14,8,1,,0,0,9.1,10,,4,2,87
87LA05854,1987-04-06,2,X3774,80,1,67,672,M8509,94,,,20,1,1,56,,1,96,8,,0,4,,,56,,,X1247,80,1,72,67,8,1,,1,2,9.3,10,,,1,87
87LA05855,1987-04-06,3,X3775,80,,67,672,M8509,94,,,20,1,1,56,,1,96,8,,0,4,,,56,,,X1247,80,0,79,67,8,1,,0,0,9.8,10,,,2,87
87LA05856,1987-04-13,1,X4330,80,1,67,671,M8540,94,,,20,1,1,56,,1,103,8,,0,4,,,56,,,X1191,80,1,78,67,8,1,,1,2,13.8,10,,,1,87
87LA05857,1987-04-13,2,X4331,80,,67,671,M8540,94,,,20,1,1,56,,1,103,8,,0,4,,,56,,,X1191,80,0,89,67,8,1,,0,0,15.1,10,,,2,87
87LA05858,1987-03-06,,,,1,67,672,M8556,94,,,20,,,56,,,65,0,,0,0,,0,56,,,X1247,80,1,0,67,8,0,,1,1,0.0,0,,,1,87
87LA05859,1987-03-05,,,,1,67,673,M8559,94,,,20,,,56,,,64,2,,0,0,,0,56,,,X1012,80,1,0,67,8,0,,1,2,0.0,0,,,1,87
87LA05860,1987-03-05,,,,,67,673,M8559,94,,,20,,,56,,,64,2,,0,0,,0,56,,,X1012,80,0,0,67,8,0,,0,0,0.0,0,,,2,87
87LA05861,1987-04-05,2,X3744,80,1,67,674,M8570,94,,,20,1,1,56,,1,95,8,,0,3,,,56,,,X1178,80,1,62,65,8,1,,1,2,7.9,10,,,1,87
87LA05862,1987-04-05,3,X3745,80,,67,674,M8570,94,,,20,1,1,56,,1,95,8,,0,3,,,56,,,X1178,80,0,76,65,8,1,,0,0,8.8,10,,,2,87
87LA05863,1987-04-15,1,,,1,67,672,M8581,94,,,20,,1,56,,1,105,1,,0,1,,1,56,443080,+,X1247,80,1,0,67,8,0,,1,1,8.3,5,,,1,87
87LA05864,1987-03-25,1,X3465,80,1,67,674,M8609,94,,,20,1,1,56,,1,84,8,,0,3,,,56,,,X1178,80,1,74,65,8,1,,1,2,9.0,10,,,1,87
87LA05865,1987-03-25,2,X3466,80,,67,674,M8609,94,,,20,1,1,56,,1,84,8,,0,3,,,56,,,X1178,80,0,72,65,8,1,,0,0,7.8,10,,,2,87
87LA05866,1987-04-08,3,X3875,80,1,67,673,M8625,94,,,20,1,1,56,,1,98,8,,0,3,09,,56,,,X1012,80,1,83,67,8,1,,1,2,9.8,10,,,1,87
87LA05867,1987-04-08,3,X3876,80,,67,673,M8625,94,,,20,1,1,56,,1,98,8,,0,3,,,56,,,X1012,80,0,78,67,8,1,,0,0,9.1,10,,,2,87
87LA05868,,,,,1,67,673,M8626,94,,,20,,,56,,,0,,,0,,,,56,,,X1012,80,1,0,67,8,0,,0,0,0.0,0,,,1,87
87LA05869,1987-04-13,2,X4245,80,1,67,674,M8669,94,,,20,1,1,56,,1,103,8,,0,1,,,56,,,X1178,80,1,71,67,8,1,,1,2,6.9,10,,,1,87
87LA05870,1987-04-13,2,X4246,80,,67,674,M8669,94,,,20,1,1,56,,1,103,8,,0,1,,,56,,&,X1178,80,0,71,67,8,1,,0,0,5.8,5,,,2,87
87LA05871,1987-04-05,1,X3742,80,1,67,672,M8670,94,,,20,1,1,56,,1,95,8,,0,4,,,56,,,X1247,80,1,76,65,8,1,,1,2,12.6,10,,1,1,87
87LA05872,1987-04-05,2,X3743,80,,67,672,M8670,94,,,20,1,1,56,,1,95,8,,0,4,,,56,,,X1247,80,0,77,65,8,1,,0,0,11.7,10,,1,2,87
87LA05873,1987-04-01,1,X3615,80,1,67,671,M8690,94,,,20,1,1,56,,1,91,8,,0,4,,,56,,,X1191,80,1,60,65,8,1,,1,2,11.4,10,,,1,87
87LA05874,1987-04-01,2,X3616,80,,67,671,M8690,94,,,20,1,1,56,,1,91,8,,0,4,,,56,,,X1191,80,0,66,65,8,1,,0,0,9.7,10,,,2,87
87LA05875,1987-04-18,2,X4748,80,1,67,672,M8710,94,,,20,1,1,56,,3,108,8,,0,3,,,56,,,X1247,80,1,83,65,8,1,,1,2,10.3,10,,,1,87
87LA05876,1987-04-18,3,X4749,80,,67,672,M8710,94,,,20,1,1,56,,3,108,8,,0,3,,,56,,,X1247,80,0,69,65,8,1,,0,0,10.0,10,,,2,87
87LA05877,1987-04-03,2,X3685,80,1,00,674,M8733,94,,,20,1,1,56,3,1,93,5,,0,2,57,,56,,,X1178,80,1,74,67,0,1,,1,1,9.6,10,,,1,87
87LA05878,1987-04-07,3,X3838,80,1,67,671,M8744,94,,,20,1,1,56,,1,97,8,,0,3,,,56,,,X1191,80,1,64,65,8,1,,1,2,8.8,10,,,1,87
87LA05879,1987-04-07,3,X3839,80,,67,671,M8744,94,,,20,1,1,56,,1,97,8,,0,3,,,56,,,X1191,80,0,65,65,8,1,,0,0,8.4,10,,,2,87
87LA05880,1987-04-07,3,X3805,80,1,67,674,M8750,94,,,20,1,1,56,,1,97,8,,0,3,,,56,,,X1178,80,1,58,67,8,1,,1,2,10.8,10,,,1,87
87LA05881,1987-04-07,2,X3806,80,,67,674,M8750,94,,,20,1,1,56,,1,97,8,,0,3,,,56,,,X1178,80,0,61,67,8,1,,0,0,9.5,10,,,2,87
87LA05882,,,,,1,67,672,M8802,94,,,20,,,56,,,0,,,0,,,,56,,,X1247,80,0,0,67,8,0,,0,0,0.0,0,,,1,87
87LA05883,1987-04-06,2,X3770,80,1,67,673,M8835,94,,,20,1,1,56,,1,96,8,,0,2,,,56,,,X1012,80,1,66,65,8,1,,1,2,7.6,10,,,1,87
87LA05884,1987-04-06,3,X3771,80,,67,673,M8835,94,,,20,1,1,56,,1,96,8,,0,2,,,56,,,X1012,80,0,72,65,8,1,,0,0,10.8,10,,,2,87
87LA05885,1987-03-13,,,,1,67,674,M8840,94,,,20,,,56,,,72,2,,0,0,,0,56,,,X1178,80,1,0,67,8,0,,1,2,0.0,0,,,1,87
87LA05886,1987-03-13,,,,,67,674,M8840,94,,,20,,,56,,,72,2,,0,0,,0,56,,,X1178,80,0,0,67,8,0,,0,0,0.0,0,,,2,87
87LA05887,1987-04-01,3,X3618,80,1,67,671,M8841,94,,,20,1,1,56,,1,91,8,,0,3,,,56,,,X1191,80,1,71,67,8,1,,1,2,10.8,10,,,1,87
87LA05888,1987-04-01,2,X3619,80,,67,671,M8841,94,,,20,1,1,56,,1,91,8,,0,3,,,56,,,X1191,80,0,78,67,8,1,,0,0,10.5,10,,,2,87
87LA05889,1987-04-13,3,X4278,80,1,16,163,M8874,94,,,20,1,1,51,,1,103,5,,0,2,,,51,,,X1779,80,1,95,16,8,1,,1,1,12.2,10,,3,1,87
87LA05890,1987-03-22,,,,1,67,673,M8894,94,,,20,,,56,,,81,0,,0,3,,0,56,,,X1012,80,1,0,65,8,0,,1,1,0.0,0,,,1,87
87LA05891,1987-04-04,3,X3694,80,1,67,671,M8895,94,,,20,1,1,56,,1,94,8,,0,3,09,,56,,,X1191,80,1,67,65,8,1,,1,2,6.3,10,,,1,87
87LA05892,1987-04-04,2,X3695,80,,67,671,M8895,94,,,20,1,1,56,,1,94,8,,0,3,,,56,,,X1191,80,0,63,65,8,1,,0,0,5.8,10,,,2,87
87LA05893,1987-04-01,3,X3606,80,1,67,674,M8910,94,,,20,1,1,56,,1,91,8,,0,3,,,56,,,X1178,80,1,57,67,8,1,,1,2,7.4,10,,,1,87
87LA05894,1987-04-01,3,X3607,80,,67,674,M8910,94,,,20,1,1,56,,1,91,8,,0,3,,,56,,,X1178,80,0,74,67,8,1,,0,0,7.2,10,,,2,87
87LA05895,1987-04-15,3,X4487,80,1,16,161,M8928,94,,,20,1,1,51,,1,105,8,,0,2,,,51,,,X1816,80,1,79,14,8,1,,1,2,7.6,10,,,1,87
87LA05896,1987-04-15,2,X4488,80,,16,161,M8928,94,,,20,1,1,51,,1,105,8,,0,2,,,51,,,X1816,80,0,76,14,8,1,,0,0,10.1,10,,,2,87
87LA05897,,,,,1,16,162,M8929,94,,,20,,,51,,,0,,,0,,,,51,,,X2052,80,1,0,14,8,0,,0,0,0.0,0,,,1,87
87LA05898,1987-04-09,3,X3921,80,1,67,673,M8930,94,,,20,1,1,56,,1,99,8,,0,4,,,56,,,X1012,80,1,70,67,8,1,,1,2,8.6,10,,,1,87
87LA05899,1987-04-09,3,X3922,80,,67,673,M8930,94,,,20,1,1,56,,1,99,8,,0,4,,,56,,,X1012,80,0,71,67,8,1,,0,0,9.0,10,,,2,87
87LA05900,1987-04-09,2,X3920,80,1,67,672,M8951,94,,,20,1,1,56,,1,99,7,,0,3,,,56,278663,+,X1247,80,1,76,65,8,1,,1,2,9.0,10,,,1,87
87LA05901,1987-04-09,1,,,,67,672,M8951,94,,,20,,1,56,,1,99,7,,0,3,,1,56,,,X1247,80,0,0,65,8,0,,0,0,10.2,0,,,2,87
87LA05902,1987-04-12,3,X4174,80,1,46,461,M8966,94,,,20,1,1,52,,1,102,9,,0,2,04,,52,,,X2011,80,1,87,46,8,1,,1,3,9.9,10,,3,1,87
87LA05903,1987-04-12,3,X4175,80,,46,461,M8966,94,,,20,1,1,52,,1,102,9,,0,2,,,52,,&,X2011,80,0,45,46,8,1,,0,0,6.9,5,90,,2,87
87LA05904,1987-04-12,2,X4176,80,,46,461,M8966,94,,,20,,1,52,,1,102,9,,127,2,,6,52,,&,X2011,80,0,0,46,8,1,24,0,0,7.2,0,,,3,87
87LA05905,1987-04-23,2,X5270,80,1,46,462,M8967,94,,,20,1,1,52,,1,113,9,,0,3,04,,52,,,X2783,80,1,66,46,8,1,,1,3,8.6,10,,,1,87
87LA05906,1987-04-23,2,X5271,80,,46,462,M8967,94,,,20,1,1,52,,1,113,9,,0,3,,,52,,,X2783,80,0,40,46,8,1,,0,0,8.5,10,,,2,87
87LA05907,1987-04-23,3,X5272,80,,46,462,M8967,94,,,20,,1,52,,1,113,9,,130,3,,6,52,,&,X2783,80,0,0,46,8,1,24,0,0,8.8,0,,,3,87
87LA05908,1987-01-10,3,X3335,80,1,00,163,M8968,94,,,20,1,1,00,3,1,10,5,,0,1,,,51,,,00000,00,1,120,16,0,1,,1,1,8.1,10,,,1,87
87LA05909,1987-04-13,3,X4341,80,1,16,162,M8969,94,,,20,1,1,51,,2,103,5,,0,3,,,51,,,X2052,80,1,89,16,8,1,,1,1,13.5,10,,3,1,87
87LA05910,1987-03-21,,,,1,67,671,M8982,94,,,20,,,56,,,80,2,,0,2,,0,56,,,X1191,80,1,0,67,8,0,,1,2,0.0,0,,,1,87
87LA05911,1987-03-21,,,,,67,671,M8982,94,,,20,,,56,,,80,2,,0,2,,0,56,,,X1191,80,0,0,67,8,0,,0,0,0.0,0,,,2,87
87LA05912,1987-04-12,1,X4169,80,1,46,463,M8995,94,,,20,1,1,52,,1,102,9,,0,2,,,52,,,X2699,80,1,77,46,8,1,,1,3,9.7,10,,,1,87
87LA05913,1987-04-12,2,X4170,80,,46,463,M8995,94,,,20,1,1,52,,1,102,9,,0,2,,,52,,,X2699,80,0,92,46,8,1,,0,0,10.0,10,,,2,87
87LA05914,1987-04-12,2,X4171,80,,46,463,M8995,94,,,20,1,1,52,,1,102,9,,0,2,,,52,,&,X2699,80,0,66,46,8,1,,0,0,7.2,5,,,3,87
87LA05915,1987-04-02,,,,1,16,161,M9000,94,,,20,,,51,,,92,2,,0,2,,0,51,852143,+,X1816,80,1,0,16,8,0,,1,2,0.0,5,,,1,87
87LA05916,1987-04-02,,,,,16,161,M9000,94,,,20,,,51,,,92,2,,0,2,,0,51,,,X1816,80,0,0,16,8,0,,0,0,0.0,0,,,2,87
87LA05917,1987-04-12,1,X4148,80,1,16,162,M9002,94,,,20,1,1,51,,1,102,8,,0,3,,,51,,,X2052,80,1,66,16,8,1,,1,2,10.3,10,,,1,87
87LA05918,1987-04-12,1,X4149,80,,16,162,M9002,94,,,20,1,1,51,,1,102,8,,0,3,,,51,,,X2052,80,0,80,16,8,1,,0,0,9.7,10,,,2,87
87LA05919,,,,,1,67,673,M9003,94,,,20,,,56,,,0,,,0,,,,56,,,X1012,80,1,0,65,8,0,,0,0,0.0,0,,,1,87
87LA05920,1987-04-09,2,X3929,80,1,46,464,M9005,94,,,20,1,1,52,,1,99,8,,0,3,,,52,,,X1330,80,1,68,46,8,1,,1,2,7.4,10,,,1,87
87LA05921,1987-04-09,3,X3930,80,,46,464,M9005,94,,,20,1,1,52,,1,99,8,,0,2,,,52,,,X1330,80,0,65,46,8,1,,0,0,6.5,10,,,2,87
87LA05922,1987-04-07,2,X3855,80,1,46,464,M9006,94,,,20,1,1,52,,1,97,9,,0,1,,,52,,,X1330,80,1,70,46,8,1,,1,3,5.7,10,,,1,87
87LA05923,1987-04-07,2,X3856,80,,46,464,M9006,94,,,20,1,1,52,,1,97,9,,0,1,,,52,,&,X1330,80,0,56,46,8,1,,0,0,5.6,5,,,2,87
87LA05924,1987-04-07,3,X3857,80,,46,464,M9006,94,,,20,,1,52,,1,97,9,,98,1,,3,52,,&,X1330,80,0,0,46,8,1,93,0,0,4.6,0,,,3,87
87LA05925,1987-04-12,2,X4188,80,1,16,163,M9017,94,,,20,1,1,51,,1,102,9,,0,2,,,51,,,X1779,80,1,63,16,8,1,,1,3,6.9,10,,,1,87
87LA05926,1987-04-12,3,X4189,80,,16,163,M9017,94,,,20,1,1,51,,1,102,9,,0,2,,,51,,,X1779,80,0,74,16,8,1,,0,0,6.6,10,,,2,87
87LA05927,1987-04-12,3,X4190,80,,16,163,M9017,94,,,20,1,1,51,,1,102,9,,0,2,,,51,,&,X1779,80,0,45,16,8,1,,0,0,6.1,5,,,3,87
87LA05928,1987-04-02,3,X3623,80,1,67,672,M9039,94,,,20,1,1,56,,1,92,8,,0,3,,,56,,,X1247,80,1,69,67,8,1,,1,2,9.3,10,,,1,87
87LA05929,1987-04-02,3,X3624,80,,67,672,M9039,94,,,20,,1,56,,1,92,8,,226,3,,7,56,,,X1247,80,0,0,67,8,1,97,0,0,8.6,0,,,2,87
87LA05930,1987-03-17,,,,1,67,673,M9040,94,,,20,,,56,,,76,2,,0,2,,0,56,,,X1012,80,1,0,67,8,0,,1,2,0.0,0,,,1,87
87LA05931,1987-03-17,,,,,67,673,M9040,94,,,20,,,56,,,76,2,,0,2,,0,56,,,X1012,80,0,0,67,8,0,,0,0,0.0,0,,,2,87
87LA05932,1987-04-23,2,X5257,80,1,16,161,M9049,94,,,20,1,1,51,,1,113,5,,0,3,,,51,,,X1816,80,1,89,16,8,1,,1,1,10.5,10,,,1,87
87LA05933,1987-04-18,3,X4710,80,1,16,164,M9067,94,,,20,1,1,51,,1,108,9,,0,4,,,51,,,X1514,80,1,59,14,8,1,,1,3,6.7,10,,,1,87
87LA05934,1987-04-18,2,X4711,80,,16,164,M9067,94,,,20,1,1,51,,1,108,9,,0,4,,,51,,,X1514,80,0,73,14,8,1,,0,0,6.7,10,,,2,87
87LA05935,1987-04-18,2,,,,16,164,M9067,94,,,20,,1,51,,1,108,9,,0,4,,1,51,,,X1514,80,0,0,14,8,0,,0,0,6.0,0,,,3,87
87LA05936,1987-04-20,3,X5018,80,1,16,163,M9075,94,,,20,,1,51,,1,110,9,,138,3,,3,51,,&,X1779,80,1,0,14,8,1,93,1,3,7.1,0,,,1,87
87LA05937,1987-04-20,1,X5019,80,,16,163,M9075,94,,,20,1,1,51,,1,110,9,,0,3,,,51,,,X1779,80,0,56,14,8,1,,0,0,7.4,10,,,2,87
87LA05938,1987-04-20,2,X5020,80,,16,163,M9075,94,,,20,1,1,51,,1,110,9,,0,3,,,51,,,X1779,80,0,67,14,8,1,,0,0,6.7,10,,,3,87
87LA05939,1987-03-19,,,,1,67,671,M9087,94,,,20,,,56,,,78,2,,0,1,,0,56,,,X1191,80,1,0,67,8,0,,1,2,0.0,0,,,1,87
87LA05940,1987-03-19,,,,,67,671,M9087,94,,,20,,,56,,,78,2,,0,1,,0,56,,,X1191,80,0,0,67,8,0,,0,0,0.0,0,,,2,87
87LA05941,1987-04-03,2,X3683,80,1,67,674,M9088,94,,,20,1,1,56,,1,93,5,,0,3,,,56,,,X1178,80,1,67,67,8,1,,1,1,7.0,10,,,1,87
87LA05942,1987-04-22,1,X5166,80,1,16,164,M9106,94,,,20,1,2,51,,2,112,8,,0,4,,,51,,,X1514,80,1,83,16,8,1,,1,2,9.0,10,,,1,87
87LA05943,1987-04-22,1,X5167,80,,16,164,M9106,94,,,20,1,2,51,,1,112,8,,0,4,,,51,,,X1514,80,0,57,16,8,1,,0,0,10.2,10,,,2,87
