UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
02LA02205,02,S8512,10,13,25,R0826,11,5.0,5,43,07,,,1,0,n,+,0411,101,5,4,1,14.5,1,1,R3731,11,18,07,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,106,1,83.0,179,2,2002-04-11,0.028
02LA02206,02,S8225,10,12,23,R0118,11,5.0,5,42,07,,,1,0,n,+,0410,100,9,4,1,8.5,1,1,R3694,11,18,43,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,83,1,60.5,179,2,2002-04-10,0.045
02LA02207,02,S8225,10,12,23,R0118,11,5.0,5,42,07,,,1,0,n,+,0410,100,9,4,1,8.5,1,1,R3695,11,18,43,,,,,,,,,,.,Y,3,....,,0,0,,1,1,1.0,77,1,57.0,179,2,2002-04-10,0.045
02LA02208,02,S8225,10,12,23,R0118,11,5.0,5,42,07,,,1,0,n,+,0410,100,9,4,3,8.7,1,1,R3693,11,18,43,3,101,93,,8,,,,,.,Y,1,....,,1,1,3,1,,,,0,0.0,0,9,2002-04-10,0.045
02LA02209,02,S9167,10,10,32,R1565,11,4.0,4,43,07,,,1,0,n,-,0411,101,8,3,1,12.1,1,1,R3739,11,18,07,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,85,1,62.5,179,2,2002-04-11,0.033
02LA02210,02,S9167,10,10,32,R1565,11,4.0,4,43,07,,,1,0,n,-,0411,101,8,3,2,9.5,1,1,R3738,11,18,07,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,82,1,57.0,179,2,2002-04-11,0.033
02LA02211,02,S9340,10,12,38,R1583,11,4.0,4,07,43,,,1,0,n,-,0411,101,9,1,1,10.2,1,1,R3721,11,18,07,,,,,,"THIN,XBAG",,,,.,Y,1,....,,1,1,3,1,1,1.0,80,1,63.5,179,2,2002-04-11,0.016
02LA02212,02,S9340,10,12,38,R1583,11,4.0,4,07,43,,,1,0,n,-,0411,101,9,1,3,9.3,1,1,R3722,11,18,07,3,102,93,,8,,,,,.,Y,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.016
02LA02213,02,S9340,10,12,38,R1583,11,4.0,4,07,43,,,1,0,n,-,0411,101,9,1,2,7.4,1,1,R3723,11,18,07,3,102,93,,8,,,,,.,Y,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.016
02LA02214,02,S9423,10,11,54,K1137,64,4.0,4,07,05,NN,CC,1,0,y,H,0410,100,8,3,2,11.6,1,1,K2569,64,00,08,,,,,,,HAIRY,,,.,Y,2,....,,0,0,,1,1,1.0,97,1,73.0,179,2,2002-04-10,0.0
02LA02215,02,S9423,10,11,54,K1137,64,4.0,4,07,05,NN,CC,1,0,y,H,0410,100,8,3,2,13.2,1,1,K2568,64,00,08,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,90,1,68.0,179,2,2002-04-10,0.0
02LA02216,02,S9784,10,13,21,R0475,11,4.0,4,07,43,,,1,0,n,+,0411,101,8,4,1,12.8,1,1,R3746,11,18,07,6,101,29,K2593,+,,HYDROCEPHALUS,,,.,J,2,....,,0,0,,1,,0.5,,0,0.0,0,3,2002-04-11,0.043
02LA02217,02,S9784,10,13,21,R0475,11,4.0,4,07,43,,,1,0,n,+,0411,101,8,4,2,11.4,1,1,R3745,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,90,1,66.0,186,3,2002-04-11,0.043
02LA02218,02,S7068,10,12,24,R1185,11,6.0,6,07,07,,,1,0,n,+,0411,101,9,3,2,8.6,1,1,R3704,11,18,07,,,,,,EMACIATED,,,,.,J,1,....,,1,1,3,1,1,1.0,71,1,53.0,186,3,2002-04-11,0.042
02LA02219,02,S7068,10,12,24,R1185,11,6.0,6,07,07,,,1,0,n,+,0411,101,9,3,2,9.1,1,1,R3705,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,57,1,44.0,186,3,2002-04-11,0.042
02LA02220,02,S7068,10,12,24,R1185,11,6.0,6,07,07,,,1,0,n,+,0411,101,9,3,2,9.7,1,1,R3706,11,18,07,,,,A5161,-,,,,,.,J,3,....,,0,0,,1,1,0.5,84,1,65.5,186,3,2002-04-11,0.042
02LA02221,02,S7503,10,13,25,R0826,11,6.0,6,07,07,,,1,0,n,+,0411,101,3,3,1,9.7,1,1,R3734,11,18,07,,,,,,,,,,.,Y,3,....,,0,0,,1,1,1.0,71,1,55.5,186,3,2002-04-11,0.075
02LA02222,02,S7503,10,13,25,R0826,11,6.0,6,07,07,,,1,0,n,+,0411,101,3,3,3,6.8,1,1,R3732,11,18,07,3,102,93,,8,"SW.BAG,THIN",,,,.,Y,1,....,,1,1,4,1,,,,0,0.0,0,9,2002-04-11,0.075
02LA02223,02,S7503,10,13,25,R0826,11,6.0,6,07,07,,,1,0,n,+,0411,101,3,3,2,8.2,1,1,R3733,11,18,07,3,102,93,,8,,,,,.,Y,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.075
02LA02224,02,S7503,10,13,25,R0826,11,6.0,6,07,07,,,1,0,n,+,0411,101,3,3,2,7.4,1,1,R3735,11,18,07,,,,,,,,,,.,Y,4,....,,0,0,,1,1,1.0,73,1,60.5,186,3,2002-04-11,0.075
02LA02225,02,S7583,10,13,27,R1226,11,6.0,6,43,43,,,1,0,n,+,0411,101,5,4,2,9.9,1,1,R3726,11,18,43,,,,K2590,+,,,,,.,Y,1,....,,1,1,1,1,1,1.5,83,1,67.5,186,3,2002-04-11,0.023
02LA02226,02,S7840,10,12,22,R1449,11,5.0,5,43,07,,,1,0,n,+,0410,100,8,3,1,10.3,1,1,R3697,11,18,07,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,83,1,63.0,186,3,2002-04-10,0.044
02LA02227,02,S7840,10,12,22,R1449,11,5.0,5,43,07,,,1,0,n,+,0410,100,8,3,1,10.5,1,1,R3698,11,18,07,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,86,1,65.5,186,3,2002-04-10,0.044
02LA02228,02,T6152,44,ID,42T,T7794,44,5.0,5,02,02,,,1,I,n,I,0411,101,9,3,1,8.6,1,1,T8916,44,ID,02,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,81,1,57.0,179,2,2002-04-11,0.063
02LA02229,02,T6152,44,ID,42T,T7794,44,5.0,5,02,02,,,1,I,n,I,0411,101,9,3,3,9.6,1,1,T8917,44,ID,02,3,102,93,,8,,,,,.,Y,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.063
02LA02230,02,T6152,44,ID,42T,T7794,44,5.0,5,02,02,,,1,I,n,I,0411,101,9,3,2,9.0,1,1,T8915,44,ID,02,,,,,,,,,,.,Y,1,....,,1,1,3,1,1,1.0,84,1,60.5,179,2,2002-04-11,0.063
02LA02231,02,T6481,44,ID,42T,T7794,44,4.0,4,02,02,,,1,I,n,I,0410,100,8,4,1,12.1,1,1,T8910,44,ID,02,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,90,1,63.0,179,2,2002-04-10,0.033
02LA02232,02,T6481,44,ID,42T,T7794,44,4.0,4,02,02,,,1,I,n,I,0410,100,8,4,2,13.0,1,1,T8909,44,ID,02,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,80,1,61.5,179,2,2002-04-10,0.033
02LA02233,02,T6257,44,ID,41T,09221,00,5.0,5,02,02,,,1,I,n,I,0411,101,5,4,1,13.2,1,1,T8912,44,ID,02,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,115,1,82.5,179,2,2002-04-11,0.0
02LA02234,02,T8085,44,42,822,T7965,44,2.0,2,02,02,,,2,2,n,C,0411,101,8,2,1,9.4,1,1,T8913,44,42,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,89,1,63.0,186,3,2002-04-11,0.098
02LA02235,02,T8085,44,42,822,T7965,44,2.0,2,02,02,,,2,2,n,C,0411,101,8,2,2,8.1,1,1,T8914,44,42,02,3,102,93,,8,,,,,.,J,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.098
02LA02236,02,T8331,44,ID,e.7,T7841,44,1.0,1,02,02,,,4,I,y,I,0410,100,5,1,2,9.9,1,1,T8911,44,48,02,7,178,97,A8658,-,,,,,.,Y,1,....,,1,1,1,1,0,,,0,0.0,0,1,2002-04-10,0.065
02LA02237,02,Z4385,81,00,01,A7882,04,5.0,5,80,30,,,2,0,y,B,0410,100,9,2,3,9.3,1,1,A9145,04,00,80,3,102,93,,8,,ENTR,,,.,Y,1,....,,1,1,3,1,,,,0,0.0,0,9,2002-04-10,0.033
02LA02238,02,Z4385,81,00,01,A7882,04,5.0,5,80,30,,,2,0,y,B,0410,100,9,2,2,10.3,3,1,A9146,04,00,80,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,114,1,82.5,179,2,2002-04-10,0.033
02LA02239,02,Z4385,81,00,01,A7882,04,5.0,5,80,30,,,2,0,y,B,0410,100,9,2,2,8.6,4,1,A9147,04,00,80,6,102,01,,,,BRN.LEGS,,,.,Y,3,....,,0,0,,1,,,,0,0.0,0,2,2002-04-10,0.033
02LA02240,02,Z4716,81,ch,AI,Z0000,81,4.0,4,31,81,,,A,2,y,X,0410,100,8,3,3,12.8,5,1,Z8120,81,00,85,,,,,,"DYSTOCIA,SICK",,,,.,J,1,....,,1,1,2,1,1,1.0,102,1,78.5,186,3,2002-04-10,0.0
02LA02241,02,Z4716,81,ch,AI,Z0000,81,4.0,4,31,81,,,A,2,y,X,0410,100,8,3,2,8.6,5,1,Z8121,81,00,85,3,102,93,,8,,,,,.,J,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-10,0.0
02LA02242,02,Z5490,81,ch,AI,Z0000,81,3.0,3,32,81,,,A,2,y,X,0410,100,5,3,3,12.6,5,1,Z8113,81,00,85,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,100,1,69.5,179,2,2002-04-10,0.0
02LA02243,02,Z5604,81,ch,AI,Z0000,81,3.0,3,02,81,,,A,2,y,X,0410,100,8,4,2,13.5,5,1,Z8110,81,00,85,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,102,1,70.5,179,2,2002-04-10,0.0
02LA02244,02,Z5604,81,ch,AI,Z0000,81,3.0,3,02,81,,,A,2,y,X,0410,100,8,4,2,12.8,5,1,Z8111,81,00,85,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,89,1,65.0,179,2,2002-04-10,0.0
02LA02245,02,Z7189,81,00,e66,A6642,04,1.0,1,80,30,,,4,0,y,B,0411,101,8,2,3,8.0,1,1,A9175,04,00,80,6,122,80,,,,SEPSIS,,,.,J,1,....,,1,1,2,1,,,,0,0.0,0,3,2002-04-11,0.054
02LA02246,02,Z7189,81,00,e66,A6642,04,1.0,1,80,30,,,4,0,y,B,0411,101,8,2,2,6.9,1,1,A9176,04,00,80,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,84,1,63.0,186,3,2002-04-11,0.054
02LA02247,02,Z7190,81,00,e66,A6642,04,1.0,1,80,30,,,4,0,y,B,0411,101,9,2,3,5.4,1,1,A9164,04,00,80,3,102,93,,8,,,,,.,J,1,....,,1,1,3,1,,,,0,0.0,0,9,2002-04-11,0.054
02LA02248,02,Z7190,81,00,e66,A6642,04,1.0,1,80,30,,,4,0,y,B,0411,101,9,2,3,5.5,1,1,A9166,04,00,80,,,,,9,,,,,.,J,3,....,,0,0,,1,1,1.0,64,1,41.6,186,3,2002-04-11,0.054
02LA02249,02,Z7190,81,00,e66,A6642,04,1.0,1,80,30,,,4,0,y,B,0411,101,9,2,3,8.3,1,1,A9165,04,00,80,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,67,1,42.2,186,3,2002-04-11,0.054
02LA02250,02,Z7338,81,00,e63,A6925,04,1.0,1,80,30,,,4,0,y,B,0410,100,5,3,2,12.3,1,1,A9144,04,00,80,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,96,1,69.5,179,2,2002-04-10,0.043
02LA02251,02,Z7200,81,97,e74,K9434,63,1.0,1,97,91,,,4,0,y,.,0410,100,5,2,3,9.6,5,1,Z8109,81,00,99,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,97,1,0.0,0,H,2002-04-10,0.001
02LA02252,02, 6229,00,00,AI,Z0000,81,6.0,6,00,81,,,A,2,y,X,0411,101,8,4,3,14.3,5,1,Z8132,81,00,85,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,104,1,68.0,186,3,2002-04-11,0.0
02LA02253,02, 6229,00,00,AI,Z0000,81,6.0,6,00,81,,,A,2,y,X,0411,101,8,4,2,14.0,5,1,Z8131,81,00,85,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,104,1,81.0,186,3,2002-04-11,0.0
02LA02254,02, 8776,00,00,AI,Z0000,81,4.0,4,01,81,,,A,2,y,X,0411,101,9,1,3,9.1,1,1,Z8135,81,00,85,3,102,93,,8,,,,,.,B,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.0
02LA02255,02, 8776,00,00,AI,Z0000,81,4.0,4,01,81,,,A,2,y,X,0411,101,9,1,2,11.5,1,1,Z8133,81,00,85,,,,,,"X, ?UDDER",,,,.,B,1,....,,1,1,3,1,1,1.0,104,1,83.5,186,3,2002-04-11,0.0
02LA02256,02, 8776,00,00,AI,Z0000,81,4.0,4,01,81,,,A,2,y,X,0411,101,9,1,2,10.3,1,1,Z8134,81,00,85,3,102,93,,8,,ENTR,,,.,B,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.0
02LA02257,02,00166,00,00,60,T0000,44,2.0,2,92,02,,,1,1,y,X,0412,102,8,2,3,10.0,1,1,Z8141,81,00,00,3,102,93,,8,,,,,BLK,Y,2,....,,0,0,,1,,,,0,0.0,0,9,2002-04-12,0.0
02LA02258,02,00166,00,00,60,T0000,44,2.0,2,92,02,,,1,1,y,X,0412,102,8,2,2,11.0,9,1,Z8140,81,00,00,,,,,,,BLACK,,,BLK,Y,1,....,,1,1,2,1,1,1.0,93,1,63.5,186,3,2002-04-12,0.0
02LA02259,02,00545,00,18,AI,Z0000,81,2.0,2,07,81,,,A,2,y,X,0411,101,5,3,3,13.6,3,1,Z8130,81,00,85,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,98,1,75.5,179,2,2002-04-11,0.0
02LA02260,02,00589,00,68,07,K1195,64,2.0,2,06,06,,,1,7,n,G,0412,102,8,3,3,11.0,1,1,K2620,64,68,06,,,,,,,HAIRY,,,.,J,2,....,,0,0,,1,1,1.0,75,1,54.0,186,3,2002-04-12,0.053
02LA02261,02,00589,00,68,07,K1195,64,2.0,2,06,06,,,1,7,n,G,0412,102,8,3,3,10.8,1,1,K2619,64,68,06,,,,,,,HAIRY,,,.,J,1,....,,1,1,2,1,1,1.0,70,1,47.5,186,3,2002-04-12,0.053
02LA02262,02,00240,00,18,AI,Z0000,81,2.0,2,07,81,,,A,2,y,X,0411,101,8,4,3,13.0,5,1,Z8136,81,00,85,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,81,1,63.0,186,3,2002-04-11,0.0
02LA02263,02,00240,00,18,AI,Z0000,81,2.0,2,07,81,,,A,2,y,X,0411,101,8,4,3,12.8,5,1,Z8137,81,00,85,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,83,1,58.5,186,3,2002-04-11,0.0
02LA02264,02,00790,00,68,06,K0714,64,2.0,2,06,06,,,1,7,n,G,0412,102,5,4,3,13.4,1,1,K2636,64,68,06,,,,R3779,+,,,,,.,Y,1,....,,1,1,1,1,1,1.5,110,1,78.0,186,3,2002-04-12,0.031
02LA02265,02,90046,09,88,54,A6911,04,3.0,3,30,30,,,2,0,y,N,0411,101,9,3,3,8.8,1,1,A9212,04,84,30,3,102,93,,8,,HAIRY,,,.,J,1,....,,1,1,3,1,,,,0,0.0,0,9,2002-04-11,0.044
02LA02266,02,90046,09,88,54,A6911,04,3.0,3,30,30,,,2,0,y,N,0411,101,9,3,2,8.5,1,1,A9213,04,84,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,84,1,61.5,186,3,2002-04-11,0.044
02LA02267,02,90046,09,88,54,A6911,04,3.0,3,30,30,,,2,0,y,N,0411,101,9,3,2,7.7,1,1,A9214,04,84,30,,,,,,,,,,.,J,3,....,,0,0,,1,1,1.0,72,1,52.0,186,3,2002-04-11,0.044
02LA02268,02,90375,09,88,53,A6501,04,3.0,3,30,30,,,2,0,y,N,0412,102,8,3,1,12.4,1,1,A9260,04,84,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,85,1,68.0,186,3,2002-04-12,0.069
02LA02269,02,90375,09,88,53,A6501,04,3.0,3,30,30,,,2,0,y,N,0412,102,8,3,3,11.9,1,1,A9261,04,84,30,,,,,,,CURLY,,,.,J,2,....,,0,0,,1,1,1.0,84,1,64.0,186,3,2002-04-12,0.069
02LA02270,02,90687,09,88,41,A7760,04,3.0,3,30,30,,,2,0,n,W,0412,102,8,3,1,10.9,1,1,A9285,04,83,30,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,97,1,67.5,186,3,2002-04-12,0.056
02LA02271,02,90687,09,88,41,A7760,04,3.0,3,30,30,,,2,0,n,W,0412,102,8,3,1,9.7,1,1,A9284,04,83,30,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,92,1,63.5,186,3,2002-04-12,0.056
02LA02272,02,90913,09,68,06,K0714,64,3.0,3,06,06,,,1,7,y,G,0412,102,8,4,3,9.6,1,1,K2615,64,68,06,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,91,1,71.5,186,3,2002-04-12,0.05
02LA02273,02,90913,09,68,06,K0714,64,3.0,3,06,06,,,1,7,y,G,0412,102,8,4,2,10.5,1,1,K2616,64,68,06,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,88,1,64.5,186,3,2002-04-12,0.05
02LA02274,02,A3854,04,73,55,A6641,04,5.5,5,30,30,,,2,0,n,N,0412,102,8,4,1,11.8,1,1,A9262,04,84,30,,,,,,,NICE,,,.,J,1,....,,1,1,2,1,1,1.0,101,1,75.0,186,3,2002-04-12,0.04
02LA02275,02,A3854,04,73,55,A6641,04,5.5,5,30,30,,,2,0,n,N,0412,102,8,4,1,10.7,1,1,A9263,04,84,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,88,1,63.5,186,3,2002-04-12,0.04
02LA02276,02,A4267,04,82,31,A6216,04,5.0,5,30,30,,,2,0,n,C,0411,101,9,5,1,10.0,1,1,A9215,04,82,30,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,75,1,57.0,186,3,2002-04-11,0.082
02LA02277,02,A4267,04,82,31,A6216,04,5.0,5,30,30,,,2,0,n,C,0411,101,9,5,2,8.4,1,1,A9217,04,82,30,,,,,,,,,,.,J,3,....,,0,0,,1,1,1.0,73,1,54.5,186,3,2002-04-11,0.082
02LA02278,02,A4267,04,82,31,A6216,04,5.0,5,30,30,,,2,0,n,C,0411,101,9,5,2,9.6,1,1,A9216,04,82,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,79,1,58.0,186,3,2002-04-11,0.082
02LA02279,02,A5190,04,82,22,A7401,04,4.0,4,30,30,,,2,0,n,C,0412,102,8,4,2,9.8,1,1,A9283,04,82,30,,,,,,,,,,.,Y,2,....,,0,0,,1,1,1.0,89,1,66.0,186,3,2002-04-12,0.066
02LA02280,02,A5190,04,82,22,A7401,04,4.0,4,30,30,,,2,0,n,C,0412,102,8,4,2,9.8,1,1,A9282,04,82,30,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,86,1,64.0,186,3,2002-04-12,0.066
02LA02281,02,A5473,04,81,04,A6934,04,4.0,4,30,30,,,2,0,n,M,0411,101,8,4,1,9.6,1,1,A9208,04,81,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,90,1,69.5,186,3,2002-04-11,0.068
02LA02282,02,A5473,04,81,04,A6934,04,4.0,4,30,30,,,2,0,n,M,0411,101,8,4,2,9.0,1,1,A9207,04,81,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,57.5,186,3,2002-04-11,0.068
02LA02283,02,A5524,04,82,41,A7760,04,4.0,4,30,30,,,2,0,y,W,0411,101,8,4,2,11.6,1,1,A9219,04,83,30,,,,,,,NICE,,,.,J,2,....,,0,0,,1,1,1.0,94,1,72.0,186,3,2002-04-11,0.036
02LA02284,02,A5524,04,82,41,A7760,04,4.0,4,30,30,,,2,0,y,W,0411,101,8,4,2,10.0,1,1,A9218,04,83,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,81,1,65.5,186,3,2002-04-11,0.036
02LA02285,02,A5620,04,82,27,A7638,04,4.0,4,30,30,,,2,0,n,C,0411,101,9,3,1,10.7,1,1,A9237,04,82,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,92,1,79.0,186,3,2002-04-11,0.075
02LA02286,02,A5620,04,82,27,A7638,04,4.0,4,30,30,,,2,0,n,C,0411,101,9,3,1,8.1,1,1,A9238,04,82,30,,,,,,,,,,.,J,3,....,,0,0,,1,1,1.0,78,1,54.5,186,3,2002-04-11,0.075
02LA02287,02,A5620,04,82,27,A7638,04,4.0,4,30,30,,,2,0,n,C,0411,101,9,3,2,7.5,1,1,A9236,04,82,30,3,102,93,,8,,,,,.,J,1,....,,1,1,3,1,,,,0,0.0,0,9,2002-04-11,0.075
02LA02288,02,A5681,04,81,02,A7302,04,4.0,4,30,30,,,2,0,y,M,0411,101,8,3,3,10.4,1,1,A9223,04,81,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,96,1,73.5,186,3,2002-04-11,0.065
02LA02289,02,A5681,04,81,02,A7302,04,4.0,4,30,30,,,2,0,y,M,0411,101,8,3,2,8.1,1,1,A9222,04,81,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,73,1,46.0,186,3,2002-04-11,0.065
02LA02290,02,A5239,04,73,55,A6641,04,4.0,4,30,30,,,2,0,n,N,0411,101,8,4,2,10.1,1,1,A9225,04,84,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,80,1,63.0,186,3,2002-04-11,0.069
02LA02291,02,A5239,04,73,55,A6641,04,4.0,4,30,30,,,2,0,n,N,0411,101,8,4,2,9.9,1,1,A9224,04,84,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,69,1,51.0,186,3,2002-04-11,0.069
02LA02292,02,A5271,04,73,56,A8325,04,4.0,4,30,30,,,2,0,n,N,0411,101,5,3,2,10.6,1,1,A9226,04,84,30,7,186,97,,,,,,,.,B,1,....,,1,1,1,1,0,,,0,0.0,0,3,2002-04-11,0.049
02LA02293,02,A5981,04,73,55,A6641,04,3.5,3,30,30,,,2,0,n,N,0411,101,9,3,1,8.9,1,1,A9209,04,84,30,,,,,,THIN,,,,.,J,1,....,,1,1,3,1,1,1.0,91,1,68.5,186,3,2002-04-11,0.069
02LA02294,02,A5981,04,73,55,A6641,04,3.5,3,30,30,,,2,0,n,N,0411,101,9,3,2,8.0,1,1,A9211,04,84,30,3,102,93,,8,,,,,.,J,3,....,,0,0,,1,,,,0,0.0,0,9,2002-04-11,0.069
02LA02295,02,A5981,04,73,55,A6641,04,3.5,3,30,30,,,2,0,n,N,0411,101,9,3,2,8.5,1,1,A9210,04,84,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,82,1,64.5,186,3,2002-04-11,0.069
02LA02296,02,A5757,04,73,52,A6853,04,3.5,3,30,30,,,2,0,y,N,0411,101,8,4,3,10.8,1,1,A9205,04,84,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,83,1,57.5,186,3,2002-04-11,0.036
02LA02297,02,A5757,04,73,52,A6853,04,3.5,3,30,30,,,2,0,y,N,0411,101,8,4,2,11.7,1,1,A9206,04,84,30,,,,,,,HAIRY,,,.,J,2,....,,0,0,,1,1,1.0,89,1,67.5,186,3,2002-04-11,0.036
02LA02298,02,A6414,04,82,42,A6529,04,3.0,3,30,30,,,2,0,n,W,0411,101,9,4,1,10.4,1,1,A9240,04,83,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,104,1,80.5,186,3,2002-04-11,0.034
02LA02299,02,A6414,04,82,42,A6529,04,3.0,3,30,30,,,2,0,n,W,0411,101,9,4,2,11.2,1,1,A9239,04,83,30,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,92,1,65.5,186,3,2002-04-11,0.034
02LA02300,02,A6414,04,82,42,A6529,04,3.0,3,30,30,,,2,0,n,W,0411,101,9,4,2,9.1,1,1,A9241,04,83,30,,,,A8329,-,,,,,.,J,3,....,,0,0,,1,1,0.5,83,1,68.0,186,3,2002-04-11,0.034
02LA02301,02,A6482,04,88,53,A6501,04,3.0,3,30,30,,,2,0,n,N,0412,102,9,4,1,10.6,1,1,A9251,04,84,30,,,,,,,,,,.,J,3,....,,0,0,,1,1,1.0,89,1,60.5,186,3,2002-04-12,0.06
02LA02302,02,A6482,04,88,53,A6501,04,3.0,3,30,30,,,2,0,n,N,0412,102,9,4,3,7.3,1,1,A9249,04,84,30,3,102,93,,8,,SMALL,,,.,J,1,....,,1,1,3,1,,,,0,0.0,0,9,2002-04-12,0.06
02LA02303,02,A6482,04,88,53,A6501,04,3.0,3,30,30,,,2,0,n,N,0412,102,9,4,2,7.8,1,1,A9250,04,84,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,82,1,55.5,186,3,2002-04-12,0.06
02LA02304,02,A6497,04,82,21,A7786,04,3.0,3,30,30,,,2,0,y,C,0411,101,8,4,3,10.5,1,1,A9221,04,82,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,89,1,67.0,186,3,2002-04-11,0.067
02LA02305,02,A6497,04,82,21,A7786,04,3.0,3,30,30,,,2,0,y,C,0411,101,8,4,2,9.1,1,1,A9220,04,82,30,,,,,,,4TEATS,,,.,J,1,....,,1,1,2,1,1,1.0,69,1,54.5,186,3,2002-04-11,0.067
02LA02306,02,A6673,04,88,51,A6998,04,3.0,3,30,30,,,2,0,y,N,0411,101,8,4,1,11.2,1,1,A9234,04,84,30,,,,,,,NICE,,,.,J,1,....,,1,1,2,1,1,1.0,93,1,79.5,186,3,2002-04-11,0.069
02LA02307,02,A6673,04,88,51,A6998,04,3.0,3,30,30,,,2,0,y,N,0411,101,8,4,2,7.7,1,1,A9235,04,84,30,,,,,,,,,,.,J,2,....,,0,0,,1,1,1.0,81,1,58.0,186,3,2002-04-11,0.069
02LA02308,02,A6238,04,82,25,A7105,04,3.0,3,30,30,,,2,0,n,C,0411,101,8,2,3,7.7,1,1,A9244,04,82,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,62,1,51.0,186,3,2002-04-11,0.124
02LA02309,02,A6238,04,82,25,A7105,04,3.0,3,30,30,,,2,0,n,C,0411,101,8,2,2,5.7,1,1,A9245,04,82,30,,,,,,,GAUNT,,,.,J,2,....,,0,0,,1,1,1.0,57,1,44.0,186,3,2002-04-11,0.124
