UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
59LA00145,59,2,2346,0,69,368,2048,10,0,,1,2,,1,07,,1,124,5,,0,3,,,,,,,,0,10,2377,2,14,87,69,4,,,12.0,,,,&,1,1,1,1,1,10,1959-05-04
59LA00146,59,1,2336,0,69,378,2051,10,0,,1,2,,1,07,,1,109,5,,0,4,,,,,,,,0,10,2427,2,14,80,69,4,,,12.8,,,,&,1,1,1,1,1,10,1959-04-19
59LA00147,59,2,2328,0,69,398,2052,10,0,,1,2,,1,07,,3,106,5,,0,4,,,,,,,,0,10,0396,2,14,86,69,4,,,10.8,,,,&,1,1,1,1,1,10,1959-04-16
59LA00148,59,1,2326,0,69,408,2053,10,0,,1,2,,1,07,,1,106,5,,0,4,,,,,,,,0,10,3087,2,14,88,69,4,,,11.8,,,,&,1,1,1,1,1,10,1959-04-16
59LA00149,59,2,2294,5,00,448,2055,10,0,,1,2,,1,04,2,1,139,5,,0,4,,,,,,,,0,48,0000,,61,86,69,0,,,10.8,,,,&,1,1,1,1,1,10,1959-05-19
59LA00150,59,,,0,69,448,2055,10,0,,1,2,,,07,1,,139,-,,0,,,,,,,,,0,10,3776,2,14,,69,4,,,0.0,,,,,1,1,0,0,0,0,1959-05-19
59LA00151,59,1,2304,5,00,458,2059,10,0,,1,2,,1,04,2,1,142,5,,0,4,,,,,,,,0,48,0000,,61,67,69,0,,,11.4,,,,&,1,1,1,1,1,10,1959-05-22
59LA00152,59,,,0,69,458,2059,10,0,,1,2,,,07,1,,142,-,,0,,,,,,,,,0,10,2926,2,14,,69,4,,,0.0,,,,,1,1,0,0,0,0,1959-05-22
59LA00153,59,1,,0,69,468,2060,10,0,,1,2,,1,07,,1,89,1,,0,4,,,,9631,17,+,,0,10,1575,2,14,,69,4,,,8.0,,1,,,1,1,1,1,0,0,1959-03-30
59LA00154,59,2,2283,0,69,478,2061,10,0,,1,2,,1,07,,1,100,5,,0,4,,,,,,,,0,10,2461,2,14,74,69,4,,,11.0,,,,&,1,1,1,1,1,10,1959-04-10
59LA00155,59,2,2329,0,69,498,2069,10,0,,1,2,,1,07,,1,106,5,,0,4,,,,,,,,0,10,3253,2,14,80,69,4,,,11.4,,,,&,1,1,1,1,1,10,1959-04-16
59LA00156,59,2,2243,0,69,508,2072,10,0,,1,2,,1,07,,1,94,5,2,0,2,,,,,,,,0,10,1705,2,14,75,69,4,,,9.8,,,,&,1,1,1,1,1,10,1959-04-04
59LA00157,59,1,2246,0,69,518,2073,10,0,,1,2,,1,07,,1,94,5,,0,4,,,,,,,,0,10,2374,2,14,86,69,4,,,12.2,,,,&,1,1,1,1,1,10,1959-04-04
59LA00158,59,2,2312,0,69,420,2075,10,0,,1,2,,1,07,,1,103,5,,0,3,,,,,,,,0,10,0121,1,91,90,69,4,,,11.4,,,,&,1,1,1,1,1,10,1959-04-13
59LA00159,59,,,1,24,240,3124,11,1,19,1,9,,,07,1,,146,-,,0,,,,00,,,,,1,11,4073,1,11,,24,1,4,,0.0,,,,,1,1,0,0,0,0,1959-05-26
59LA00160,59,1,2315,5,00,240,3124,11,1,,1,9,,1,04,2,1,146,5,,0,3,,,00,,,,,1,48,0000,,61,74,24,0,,,11.4,,,,&,1,1,1,1,1,10,1959-05-26
59LA00161,59,2,5329,1,27,270,3204,11,1,29,1,9,,1,07,,1,102,8,,0,3,,,27,,,,,1,11,4585,1,11,68,27,1,,,10.6,,,,&,1,1,1,2,1,10,1959-04-12
59LA00162,59,2,5330,1,27,270,3204,11,1,29,1,9,,1,07,,1,102,8,,0,3,,,27,,,,,1,11,4585,1,11,72,27,1,,,10.4,,,,&,2,1,1,2,1,10,1959-04-12
59LA00163,59,2,5266,1,32,320,3235,11,1,17,1,9,,1,07,,1,96,8,3,0,4,,,00,,,,,1,11,4657,1,11,76,32,1,,,9.4,,,,&,1,1,1,2,1,10,1959-04-06
59LA00164,59,2,5267,1,32,320,3235,11,1,17,1,9,,1,07,,1,96,8,3,0,4,,,00,4777,11,-,,1,11,4657,1,11,63,32,1,,,8.0,1,,02,&,2,1,1,2,1,10,1959-04-06
59LA00165,59,1,5345,1,20,200,3303,11,1,35,1,8,,1,07,,2,103,8,,0,3,,,19,,,,,1,11,4610,1,11,100,20,1,,,9.4,2,,16,&,1,1,1,2,1,10,1959-04-13
59LA00166,59,1,5346,1,20,200,3303,11,1,35,1,8,,1,07,,1,103,8,,0,3,,,19,,,,,1,11,4610,1,11,58,20,1,,,9.2,2,,16,&,2,1,1,2,1,10,1959-04-13
59LA00167,59,1,,1,34,340,3314,11,1,45,1,8,,1,07,,1,96,1,,0,3,,,36,4761,14,+,,1,11,4978,1,11,,34,1,,,8.8,,1,,,1,1,1,1,0,0,1959-04-06
59LA00168,59,1,5331,1,23,230,3346,11,1,00,1,8,,1,07,,1,102,5,,0,4,,,17,,,,,1,11,0120,1,91,89,23,1,,,12.4,,,,&,1,1,1,1,1,10,1959-04-12
59LA00169,59,2,5372,1,23,230,3354,11,1,00,1,8,,1,07,,1,107,8,,0,3,,,15,,,,,1,11,0120,1,91,58,23,1,,,9.6,,,,&,1,1,1,2,1,10,1959-04-17
59LA00170,59,1,5373,1,23,230,3354,11,1,00,1,8,,1,07,,1,107,8,,0,3,,,15,,,,,1,11,0120,1,91,84,23,1,,,11.2,,,,&,2,1,1,2,1,10,1959-04-17
59LA00171,59,,,1,19,190,3381,11,1,26,1,8,,,07,,,69,-,,0,,,,16,,,,,1,11,4179,1,11,,19,1,,,0.0,,,,,1,1,0,0,0,0,1959-03-10
59LA00172,59,2,5416,1,23,230,3417,11,1,00,1,8,,1,07,,1,125,5,,0,4,,,18,,,,,1,11,0120,1,91,89,23,1,,,12.2,,,,&,1,1,1,1,1,10,1959-05-05
59LA00173,59,1,5334,1,24,241,3420,11,1,21,1,8,,1,07,,1,103,8,,0,4,,,14,,,,,1,11,4110,1,11,73,24,1,,,11.0,,,,&,1,1,1,2,1,10,1959-04-13
59LA00174,59,2,5335,1,24,241,3420,11,1,21,1,8,,1,07,,3,103,8,,0,4,,,14,,,,,1,11,4110,1,11,82,24,1,,,9.2,,,,&,2,1,1,2,1,10,1959-04-13
59LA00175,59,2,5343,1,20,200,3434,11,1,31,1,8,,1,07,,1,103,8,,0,4,,,22,,,,,1,11,4610,1,11,58,20,1,,,7.2,,,,&,1,1,1,2,1,10,1959-04-13
59LA00176,59,2,5344,1,20,200,3434,11,1,31,1,8,,1,07,,1,103,8,,0,4,,,22,,,,,1,11,4610,1,11,59,20,1,,,7.8,,,,&,2,1,1,2,1,10,1959-04-13
59LA00177,59,1,5288,1,21,210,3452,11,1,30,1,8,,1,07,,1,98,5,,0,3,,,28,,,,,1,11,4650,1,11,69,21,1,,,10.8,,,,&,1,1,1,1,1,10,1959-04-08
59LA00178,59,1,5332,1,24,240,3456,11,1,22,1,8,,1,07,,1,102,5,,0,4,,,19,0342,41,-,,1,11,4073,1,11,80,24,1,,,14.4,,,,&,1,1,1,1,1,10,1959-04-12
59LA00179,59,1,5282,1,34,340,3468,11,1,43,1,8,,1,07,,1,98,8,,0,3,,,34,,,,,1,11,4978,1,11,64,34,1,,,10.4,,,,&,1,1,1,2,1,10,1959-04-08
59LA00180,59,2,5283,1,34,340,3468,11,1,43,1,8,,1,07,,1,98,8,,230,3,,,34,,,,,1,11,4978,1,11,,34,1,,,10.2,,7,,&,2,1,1,2,1,0,1959-04-08
59LA00181,59,1,5251,1,21,210,3495,11,1,44,1,8,,1,07,,1,94,5,,0,3,,,28,,,,,1,11,4650,1,11,,21,1,,,10.0,,6,,&,1,1,1,1,1,0,1959-04-04
59LA00182,59,1,5254,1,20,200,3562,11,1,32,1,8,,1,07,,4,94,8,,0,4,,,24,,,,,1,11,4610,1,11,59,20,1,,,5.6,2,,16,&,1,1,1,2,1,10,1959-04-04
59LA00183,59,1,5255,1,20,200,3562,11,1,32,1,8,,1,07,,2,94,8,,0,4,,,24,,,,,1,11,4610,1,11,66,20,1,,,10.2,1,,02,&,2,1,1,2,1,10,1959-04-04
59LA00184,59,2,5333,1,24,241,3577,11,1,24,1,8,,1,07,,2,102,5,,0,4,,,17,,,,,1,11,4110,1,11,79,24,1,,,11.2,,,,&,1,1,1,1,1,10,1959-04-12
59LA00185,59,1,5244,1,20,200,3686,11,1,29,1,7,,1,07,,1,93,5,,0,4,,,20,,,,,1,11,4610,1,11,58,20,1,,,12.4,,,,&,1,1,1,1,1,10,1959-04-03
59LA00186,59,1,5362,1,24,240,3694,11,1,24,1,7,,1,07,,1,105,8,,0,2,,,16,,,,,1,11,4073,1,11,95,24,1,,,12.4,,,,&,1,1,1,2,1,10,1959-04-15
59LA00187,59,2,5363,1,24,240,3694,11,1,24,1,7,,1,07,,1,105,8,,0,2,,,16,1102,61,-,,1,11,4073,1,11,72,24,1,,,8.6,,,,&,2,1,1,2,1,10,1959-04-15
59LA00188,59,1,5306,1,24,241,3730,11,1,27,1,7,04,1,07,,4,99,8,,0,3,,,19,,,,,1,11,4110,1,11,80,24,1,,,10.0,,,,&,1,1,1,2,1,10,1959-04-09
59LA00189,59,2,5307,1,24,241,3730,11,1,27,1,7,,1,07,,1,99,8,,0,3,,,19,8552,17,-,,1,11,4110,1,11,69,24,1,,,9.8,,,,&,2,1,1,2,1,10,1959-04-09
59LA00190,59,2,5265,1,34,340,3731,11,1,44,1,7,,1,07,,1,95,5,,0,4,,,37,,,,,1,11,4978,1,11,87,34,1,,,11.4,,,,&,1,1,1,1,1,10,1959-04-05
59LA00191,59,1,5228,1,34,340,3755,11,1,57,1,7,,1,07,,1,90,5,,189,3,,,40,,,,,1,11,4978,1,11,,34,1,,,9.8,,6,,&,1,1,1,1,1,0,1959-03-31
59LA00192,59,1,5315,1,27,270,3801,11,1,27,1,6,,1,07,,1,100,8,,0,4,,,19,,,,,1,11,4585,1,11,83,27,1,,,10.2,,,,&,1,1,1,2,1,10,1959-04-10
59LA00193,59,2,5316,1,27,270,3801,11,1,27,1,6,,2,07,,1,100,8,,107,4,,,19,,,,,1,11,4585,1,11,,27,1,,,8.0,,6,,&,2,1,1,2,1,0,1959-04-10
59LA00194,59,2,5238,1,34,340,3828,11,1,41,1,6,09,1,07,,1,92,5,,0,3,,,35,,,,,1,11,4978,1,11,65,34,1,,,9.0,,,,&,1,1,1,1,1,10,1959-04-02
59LA00195,59,1,5298,1,23,230,3855,11,1,00,1,6,,1,07,,1,99,5,,230,4,,,31,,,,,1,11,0120,1,91,,23,1,,,13.0,,7,,&,1,1,1,1,1,0,1959-04-09
59LA00196,59,1,5351,1,32,320,3861,11,1,18,1,6,,1,07,,1,104,8,2,0,3,,,00,,,,,1,11,4657,1,11,81,32,1,,,11.2,,,,&,1,1,1,2,1,10,1959-04-14
59LA00197,59,1,5352,1,32,320,3861,11,1,18,1,6,,1,07,,1,104,8,2,0,3,,,00,,,,,1,11,4657,1,11,68,32,1,,,12.2,,,,&,2,1,1,2,1,10,1959-04-14
59LA00198,59,1,5380,1,27,270,3876,11,1,28,1,6,10,1,07,,1,109,8,,0,4,,,27,,,,,1,11,4585,1,11,74,27,1,,,8.2,,,,&,1,1,1,2,1,10,1959-04-19
59LA00199,59,1,5381,1,27,270,3876,11,1,28,1,6,,1,07,,1,109,8,,0,4,,,27,,,,,1,11,4585,1,11,59,27,1,,,10.0,,,,&,2,1,1,2,1,10,1959-04-19
59LA00200,59,2,5358,1,27,270,3881,11,1,27,1,6,,2,07,,2,105,8,,110,4,,,28,,,,,1,11,4585,1,11,,27,1,,,9.6,,6,,&,1,1,1,2,1,0,1959-04-15
59LA00201,59,1,5359,1,27,270,3881,11,1,27,1,6,,2,07,,1,105,8,,0,4,,,28,0682,14,-,,1,11,4585,1,11,96,27,1,,,10.6,,,,&,2,1,1,2,1,10,1959-04-15
59LA00202,59,2,5322,1,27,270,3887,11,1,30,1,6,,1,07,,3,101,5,,0,4,,,37,,,,,1,11,4585,1,11,76,27,1,,,11.2,,,,&,1,1,1,1,1,10,1959-04-11
59LA00203,59,1,5349,1,32,320,3901,11,1,24,1,6,,4,07,,1,104,5,1,0,4,,,20,,,,,1,11,4657,1,11,96,32,1,,,11.0,,,,&,1,1,1,1,1,10,1959-04-14
59LA00204,59,2,5360,1,23,230,3903,11,1,00,1,6,,1,07,,1,105,5,,0,3,,,19,,,,,1,11,0120,1,91,,23,1,,,11.8,,6,,&,1,1,1,1,1,0,1959-04-15
59LA00205,59,2,5407,1,20,200,3940,11,1,26,1,6,,1,07,,1,121,8,,127,4,,,20,,,,,1,11,4610,1,11,,20,1,,,8.0,2,2,16,&,1,1,1,2,1,0,1959-05-01
59LA00206,59,2,5408,1,20,200,3940,11,1,26,1,6,,1,07,,2,121,8,,161,4,,,20,,,,,1,11,4610,1,11,,20,1,,,7.8,2,6,16,&,2,1,1,2,1,0,1959-05-01
59LA00207,59,2,5341,1,34,340,3963,11,1,43,1,6,09,1,07,,1,103,5,,0,3,,,36,4552,11,-,,1,11,4978,1,11,48,34,1,,,7.8,,,,&,1,1,1,1,1,10,1959-04-13
59LA00208,59,2,5348,1,32,320,3965,11,1,25,1,6,,1,07,,1,103,5,3,0,4,,,24,,,,,1,11,4657,1,11,83,32,1,,,11.4,,,,&,1,1,1,1,1,10,1959-04-13
59LA00209,59,1,5229,1,21,210,3969,11,1,29,1,6,,1,07,,3,90,5,,0,4,,,25,,,,,1,11,4650,1,11,81,21,1,,,16.4,,,,&,1,1,1,1,1,10,1959-03-31
59LA00210,59,2,5226,1,34,340,3971,11,1,41,1,6,,1,07,,1,91,5,,0,4,,,35,,,,,1,11,4978,1,11,78,34,1,,,8.8,,,,&,1,1,1,1,1,10,1959-04-01
59LA00211,59,,,1,21,210,4037,11,1,30,1,6,,,07,,,119,-,,0,,,,30,,,,,1,11,4650,1,11,,21,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA00212,59,2,5242,1,32,320,4038,11,1,24,1,6,,1,07,,1,93,8,2,0,3,,,19,2701,14,-,,1,11,4657,1,11,70,32,1,,,9.8,,,,&,1,1,1,2,1,10,1959-04-03
59LA00213,59,2,5243,1,32,320,4038,11,1,24,1,6,,1,07,,1,93,8,2,0,3,,,19,,,,,1,11,4657,1,11,73,32,1,,,10.8,,,,&,2,1,1,2,1,10,1959-04-03
59LA00214,59,1,5250,1,32,320,4049,11,1,31,1,6,,3,07,,1,94,5,1,0,3,,,19,,,,,1,11,4657,1,11,91,32,1,,,12.4,,,,&,1,1,1,1,1,10,1959-04-04
59LA00215,59,1,5233,1,27,270,4080,11,1,29,1,5,,1,07,,1,91,8,,0,4,,,26,,,,,1,11,4585,1,11,54,27,1,,,8.4,,,,&,1,1,1,2,1,10,1959-04-01
59LA00216,59,1,5234,1,27,270,4080,11,1,29,1,5,,1,07,,1,91,8,,0,4,,,26,,,,,1,11,4585,1,11,56,27,1,,,7.8,,,,&,2,1,1,2,1,10,1959-04-01
59LA00217,59,2,5252,1,23,230,4086,11,1,00,1,5,,1,07,,1,94,5,,0,4,,,30,,,,,1,11,0120,1,91,76,23,1,,,12.8,,,,&,1,1,1,1,1,10,1959-04-04
59LA00218,59,1,5347,1,19,190,4142,11,1,35,1,5,,1,07,,1,103,5,,0,2,,,32,,,,,1,11,4179,1,11,80,19,1,,,11.0,,,,&,1,1,1,1,1,10,1959-04-13
59LA00219,59,2,5285,1,19,190,4180,11,1,42,1,5,,1,07,,1,98,5,,0,3,,,35,,,,,1,11,4179,1,11,49,19,1,,,11.4,,,,&,1,1,1,1,1,10,1959-04-08
59LA00220,59,1,5284,1,24,240,4182,11,1,30,1,5,,1,07,,1,98,5,,0,4,,,27,,,,,1,11,4073,1,11,84,24,1,,,13.6,,,,&,1,1,1,1,1,10,1959-04-08
59LA00221,59,1,5289,1,32,320,4185,11,1,19,1,5,,1,07,,1,98,5,3,0,4,,,25,,,,,1,11,4657,1,11,84,32,1,,,12.8,,,,&,1,1,1,1,1,10,1959-04-08
59LA00222,59,1,5378,1,23,230,4189,11,1,00,1,5,,1,07,,1,108,5,,0,4,,,20,,,,,1,11,0120,1,91,96,23,1,,,12.2,,,,&,1,1,1,1,1,10,1959-04-18
59LA00223,59,1,5271,1,24,241,4191,11,1,32,1,5,,1,07,,2,96,8,,230,4,,,35,,,,,1,11,4110,1,11,,24,1,,,9.0,,7,,&,1,1,1,2,1,0,1959-04-06
59LA00224,59,2,5272,1,24,241,4191,11,1,32,1,5,,1,07,,1,96,8,,0,4,,,35,,,,,1,11,4110,1,11,46,24,1,,,10.4,,,,&,2,1,1,2,1,10,1959-04-06
59LA00225,59,1,5294,1,32,320,4193,11,1,24,1,5,09,1,07,,1,99,8,2,0,4,,,23,,,,,1,11,4657,1,11,73,32,1,,,11.8,1,,03,&,1,1,1,2,1,10,1959-04-09
59LA00226,59,1,5295,1,32,320,4193,11,1,24,1,5,,1,07,,1,99,8,2,0,4,,,23,,,,,1,11,4657,1,11,64,32,1,,,9.8,,,,&,2,1,1,2,1,10,1959-04-09
59LA00227,59,2,5354,1,32,320,4195,11,1,20,1,5,,1,07,,1,105,8,1,161,3,,,25,,,,,1,11,4657,1,11,,32,1,,,8.8,,2,,&,1,1,1,2,1,0,1959-04-15
59LA00228,59,2,5355,1,32,320,4195,11,1,20,1,5,,1,07,,1,105,8,1,0,3,,,25,,,,,1,11,4657,1,11,78,32,1,,,10.2,,,,&,2,1,1,2,1,10,1959-04-15
59LA00229,59,1,2333,0,00,000,4198,11,1,,1,5,,1,00,3,1,108,5,,110,4,,,,3663,41,+,,1,10,0000,,00,,19,0,,,13.4,,6,,&,1,1,1,1,1,0,1959-04-18
59LA00230,59,2,5300,1,23,230,4199,11,1,00,1,5,,1,07,,1,99,8,,0,3,,,22,,,,,1,11,0120,1,91,83,23,1,,,12.2,,,,&,1,1,1,2,1,10,1959-04-09
59LA00231,59,2,5301,1,23,230,4199,11,1,00,1,5,,1,07,,1,99,8,,0,3,,,22,,,,,1,11,0120,1,91,55,23,1,,,9.2,,,,&,2,1,1,2,1,10,1959-04-09
59LA00232,59,2,5337,1,24,240,4201,11,1,29,1,5,,1,07,,1,103,5,,0,3,,,17,,,,,1,11,4073,1,11,82,24,1,,,11.6,,,,&,1,1,1,1,1,10,1959-04-13
59LA00233,59,1,5395,1,19,190,4204,11,1,34,1,5,,1,07,,1,112,5,,0,3,,,22,,,,,1,11,4179,1,11,81,19,1,,,11.6,,,,&,1,1,1,1,1,10,1959-04-22
59LA00234,59,2,5313,1,24,241,4219,11,1,27,1,5,,1,07,,2,100,5,,0,4,,,16,,,,,1,11,4110,1,11,85,24,1,,,12.4,,,,&,1,1,1,1,1,10,1959-04-10
59LA00235,59,1,5230,1,20,200,4227,11,1,26,1,5,,1,07,,1,90,7,,230,4,,,18,,,,,1,11,4610,1,11,,20,1,,,8.6,,7,,&,1,1,1,2,1,0,1959-03-31
59LA00236,59,2,,1,20,200,4227,11,1,26,1,5,,1,07,,1,90,7,,0,4,,,18,,,,,1,11,4610,1,11,,20,1,,,7.8,,1,,,2,1,1,2,0,0,1959-03-31
59LA00237,59,1,5310,1,32,320,4241,11,1,25,1,5,11,1,07,,1,99,8,3,0,4,,,24,,,,,1,11,4657,1,11,83,32,1,,,10.6,,,,&,1,1,1,2,1,10,1959-04-09
59LA00238,59,2,5311,1,32,320,4241,11,1,25,1,5,,1,07,,1,99,8,3,127,4,,,24,,,,,1,11,4657,1,11,,32,1,,,10.2,,2,,&,2,1,1,2,1,0,1959-04-09
59LA00239,59,1,5248,1,21,210,4255,11,1,32,1,5,,1,07,,1,94,8,,230,4,,,27,,,,,1,11,4650,1,11,,21,1,,,9.8,,7,,&,1,1,1,2,1,0,1959-04-04
59LA00240,59,2,5249,1,21,210,4255,11,1,32,1,5,,1,07,,1,94,8,,0,4,,,27,,,,,1,11,4650,1,11,53,21,1,,,8.6,,,,&,2,1,1,2,1,10,1959-04-04
59LA00241,59,,,1,20,200,4256,11,1,28,1,5,,,07,1,,139,-,,0,,,,26,,,,,1,11,4610,1,11,,20,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-19
59LA00242,59,2,2296,5,00,200,4256,11,1,,1,5,,1,04,2,1,139,5,,0,4,,,26,,,,,1,48,0000,,61,71,20,0,,,10.2,,,,&,1,1,1,1,1,10,1959-05-19
59LA00243,59,1,5276,1,24,240,4279,11,1,33,1,5,,1,07,,1,96,5,,0,4,,,38,,,,,1,11,4073,1,11,88,24,1,,,12.4,,,,&,1,1,1,1,1,10,1959-04-06
59LA00244,59,1,5296,1,34,340,4282,11,1,41,1,5,,1,07,,1,99,5,,0,4,,,34,,,,,1,11,4978,1,11,81,34,1,,,10.8,,,,&,1,1,1,1,1,10,1959-04-09
59LA00245,59,2,5236,1,32,320,4284,11,1,18,1,5,,1,07,,1,91,5,2,0,2,,,25,,,,,1,11,4657,1,11,69,32,1,,,8.0,,,,&,1,1,1,1,1,10,1959-04-01
59LA00246,59,2,5411,1,20,200,4285,11,1,31,1,5,,1,07,,2,123,5,,230,5,,,30,,,,,1,11,4610,1,11,,20,1,,,12.2,1,7,02,&,1,1,1,1,1,0,1959-05-03
59LA00247,59,2,5336,1,27,270,4294,11,1,28,1,5,,1,07,,1,103,5,,0,4,,,26,,,,,1,11,4585,1,11,98,27,1,,,11.6,,,,&,1,1,1,1,1,10,1959-04-13
59LA00248,59,2,5397,1,20,200,4301,11,1,31,1,5,,1,07,,1,113,5,,0,5,,,30,,,,,1,11,4610,1,11,74,20,1,,,9.8,2,,16,&,1,1,1,1,1,10,1959-04-23
59LA00249,59,,,1,19,190,4303,11,1,34,1,5,,,07,1,,150,-,,0,,,,23,,,,,1,11,4179,1,11,,19,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-30
59LA00250,59,1,2329,5,00,190,4303,11,1,,1,5,,1,04,2,1,150,5,,0,4,,,23,,,,,1,48,0000,,61,70,19,0,,,12.4,,,,&,1,1,1,1,1,10,1959-05-30
59LA00251,59,2,,1,23,230,4306,11,1,00,1,5,,1,07,,1,102,4,,0,3,,,17,4928,14,+,,1,11,0120,1,91,,23,1,3,,5.8,,1,,,1,1,1,2,0,0,1959-04-12
59LA00252,59,1,,1,23,230,4306,11,1,00,1,5,,1,07,,1,102,4,,0,3,,,17,,,,,1,11,0120,1,91,,23,1,3,,5.6,,1,,,2,1,1,2,0,0,1959-04-12
59LA00253,59,1,5318,1,23,230,4312,11,1,00,1,5,,1,07,,1,100,5,,0,4,,,19,,,,,1,11,0120,1,91,90,23,1,,,13.2,,,,&,1,1,1,1,1,10,1959-04-10
59LA00254,59,2,5384,1,21,210,4335,11,1,40,1,5,,1,07,,1,110,8,,0,4,,,25,,,,,1,11,4650,1,11,,21,1,,,6.2,,6,,&,1,1,1,2,1,0,1959-04-20
59LA00255,59,1,5385,1,21,210,4335,11,1,40,1,5,,1,07,,1,110,8,,0,4,,,25,,,,,1,11,4650,1,11,71,21,1,,,9.8,,,,&,2,1,1,2,1,10,1959-04-20
59LA00256,59,1,5308,1,24,241,4340,11,1,29,1,5,,1,07,,1,99,8,,103,3,,,22,,,,,1,11,4110,1,11,,24,1,,,11.6,,6,,&,1,1,1,2,1,0,1959-04-09
59LA00257,59,1,5309,1,24,241,4340,11,1,29,1,5,,1,07,,2,99,8,,0,3,,,22,,,,,1,11,4110,1,11,54,24,1,,,9.2,,,,&,2,1,1,2,1,10,1959-04-09
59LA00258,59,1,5281,1,24,240,4356,11,1,30,1,5,,1,07,,1,97,5,,230,4,,,25,,,,,1,11,4073,1,11,,24,1,,,12.4,,7,,&,1,1,1,1,1,0,1959-04-07
59LA00259,59,2,5412,1,24,241,4357,11,1,30,1,5,,1,07,,1,109,5,,0,4,,,25,,,,,1,11,4110,1,11,90,24,1,,,12.0,,,,&,1,1,1,1,1,10,1959-04-19
59LA00260,59,2,5383,1,21,210,4361,11,1,30,1,5,,1,07,,1,110,5,,0,4,,,26,,,,,1,11,4650,1,11,69,21,1,,,10.0,,,,&,1,1,1,1,1,10,1959-04-20
59LA00261,59,,,1,34,340,4368,11,1,43,1,4,,,07,,,96,0,,0,1,,,36,,,,,1,11,4978,1,11,,34,1,,,0.0,,0,,,1,1,1,1,0,0,1959-04-06
59LA00262,59,1,5290,1,34,340,4383,11,1,44,1,4,,1,07,,1,97,5,,0,2,,,38,,,,,1,11,4978,1,11,62,34,1,2,,7.8,,,,&,1,1,1,1,1,10,1959-04-07
59LA00263,59,,,1,19,190,4389,11,1,25,1,4,,,07,,,109,-,,0,,,,23,,,,,1,11,4179,1,11,,19,1,3,,0.0,,,,,1,1,0,0,0,0,1959-04-19
59LA00264,59,2,5235,1,32,320,4393,11,1,20,1,4,,1,07,,1,91,5,1,0,4,,,25,,,,,1,11,4657,1,11,83,32,1,,,11.8,,,,&,1,1,1,1,1,10,1959-04-01
59LA00265,59,1,5387,1,21,210,4399,11,1,28,1,4,,1,07,,1,110,5,,114,5,,,28,3887,41,+,,1,11,4650,1,11,,21,1,,,10.4,,6,,&,1,1,1,1,1,0,1959-04-20
59LA00266,59,1,5328,1,34,340,4410,11,1,48,1,4,,1,07,,1,101,5,,230,3,,,41,,,,,1,11,4978,1,11,,34,1,3,,10.6,,7,,&,1,1,1,1,1,0,1959-04-11
59LA00267,59,,,1,34,340,4423,11,1,49,1,4,,,07,,,99,0,,0,0,,,46,,,,,1,11,4978,1,11,,34,1,,,0.0,,0,,,1,1,1,1,0,0,1959-04-09
59LA00268,59,2,,1,24,240,4428,11,1,30,1,4,,1,07,,1,96,1,,0,2,,,25,4749,14,+,,1,11,4073,1,11,,24,1,3,,7.8,,1,,,1,1,1,1,0,0,1959-04-06
59LA00269,59,2,5376,1,21,210,4433,11,1,29,1,4,,1,07,,1,108,8,,0,4,,,28,,,,,1,11,4650,1,11,84,21,1,,,9.8,,,,&,1,1,1,2,1,10,1959-04-18
59LA00270,59,2,5377,1,21,210,4433,11,1,29,1,4,,1,07,,1,108,8,,230,4,,,28,,,,,1,11,4650,1,11,,21,1,,,7.8,,7,,&,2,1,1,2,1,0,1959-04-18
59LA00271,59,2,5357,1,32,320,4437,11,1,19,1,4,,1,07,,1,105,5,3,0,4,,,15,,,,,1,11,4657,1,11,68,32,1,,,11.2,,,,&,1,1,1,1,1,10,1959-04-15
59LA00272,59,1,5401,1,19,190,4444,11,1,26,1,4,,1,07,,1,115,8,,189,4,,,26,,,,,1,11,4179,1,11,,19,1,,,7.4,,6,,&,1,1,1,2,1,0,1959-04-25
59LA00273,59,2,5402,1,19,190,4444,11,1,26,1,4,,1,07,,1,115,8,,0,4,,,26,,,,,1,11,4179,1,11,72,19,1,,,8.0,,,,&,2,1,1,2,1,10,1959-04-25
59LA00274,59,1,5409,1,23,230,4447,11,1,00,1,4,,1,07,,1,121,8,,0,4,,,18,,,,,1,11,0120,1,91,68,23,1,,,10.8,,,,&,1,1,1,2,1,10,1959-05-01
59LA00275,59,2,5410,1,23,230,4447,11,1,00,1,4,,1,07,,1,121,8,,0,4,,,18,,,,,1,11,0120,1,91,61,23,1,,,9.8,,,,&,2,1,1,2,1,10,1959-05-01
59LA00276,59,2,5320,1,19,190,4459,11,1,25,1,4,04,1,07,,1,100,5,,0,3,,,26,,,,,1,11,4179,1,11,63,19,1,,,12.2,,,,&,1,1,1,1,1,10,1959-04-10
