UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
79LA03739,1979-04-17,1,K8725,62,1,63,604,K5473,62,06,,1,,50,,1,06,,1,107,8,,0,3,11,,,,,,00022,96,1,80,63,6,1,,1,2,118,10,,,1,79
79LA03740,1979-04-17,2,K8726,62,,63,604,K5473,62,06,,1,,50,,1,06,,1,107,8,,0,3,,,,,,,00022,96,0,59,63,6,1,,0,0,105,10,,,2,79
79LA03741,1979-04-12,1,K8582,62,1,60,611,K5476,62,06,,1,,50,,1,06,,1,102,8,,0,5,,,,,,,00012,96,1,75,60,2,1,,1,2,155,10,,,1,79
79LA03742,1979-04-12,2,K8583,62,,60,611,K5476,62,06,,1,,50,,1,06,,1,102,8,,0,5,,,,,,,00012,96,0,81,60,2,1,,0,0,144,10,,,2,79
79LA03743,1979-04-07,3,X4289,79,1,,,K5486,62,06,,1,,50,,5,30,,1,97,5,,0,4,,,,,,,00000,97,1,76,06,9,1,,1,1,147,10,,,1,79
79LA03744,1979-04-18,1,K8753,62,1,61,611,K5492,62,06,,1,,50,,1,06,,1,108,5,,0,3,,,,806993,+,,00012,96,1,68,61,6,1,,1,1,138,15,,,1,79
79LA03745,1979-03-28,,,79,1,,,K5493,62,06,,,,50,,,30,,,87,2,,0,4,,0,,371879,+,,00000,97,1,0,06,9,0,,1,2,,5,,,1,79
79LA03746,1979-03-28,,,79,,,,K5493,62,06,,,,50,,,30,,,87,2,,0,4,,0,,373879,+,,00000,97,0,0,06,9,0,,0,0,,5,,,2,79
79LA03747,1979-04-12,1,U7573,93,1,,706,K5494,62,06,,1,,50,,1,33,,1,102,8,,0,3,,,,,,,P5413,01,1,75,68,4,1,,1,2,122,10,,,1,79
79LA03748,1979-04-12,1,U7574,93,,,706,K5494,62,06,,1,,50,,1,33,,1,102,8,,0,3,,,,,,,P5413,01,0,67,68,4,1,,0,0,132,10,,,2,79
79LA03749,1979-04-18,2,U8099,93,1,64,002,K5496,62,06,,,,50,,1,53,,1,108,9,,229,3,,7,,829062,-,,U4737,95,1,0,63,8,1,,1,3,102,0,,,1,79
79LA03750,1979-04-18,2,U8100,93,,64,002,K5496,62,06,,1,,50,,1,53,,1,108,9,,0,3,,,,,,,U4737,95,0,46,63,8,1,,0,0,98,10,,,2,79
79LA03751,1979-04-18,1,U8101,93,,64,002,K5496,62,06,,1,,50,,1,53,,1,108,9,,0,3,,,,,,,U4737,95,0,58,63,8,1,,0,0,118,10,,,3,79
79LA03752,1979-04-12,2,K8570,62,1,63,611,K5497,62,06,,1,,50,,1,06,,1,102,7,,0,2,21,,,,,,00012,96,1,60,63,6,1,,1,2,101,10,,,1,79
79LA03753,1979-04-12,1,,62,,63,611,K5497,62,06,,,,50,,1,06,,1,102,7,,0,2,,1,,,,,00012,96,0,0,63,6,0,,0,0,140,0,,,2,79
79LA03754,,,,93,1,65,641,K5506,62,06,,,,50,,,56,,,,,,0,,,,,,,,U5962,93,1,0,68,8,0,,0,0,,0,,,1,79
79LA03755,1979-04-13,1,K8606,62,1,61,612,K5512,62,06,,1,,50,,1,06,,1,103,5,,0,4,,,,,,,00013,96,1,95,61,6,1,,1,1,116,10,,,1,79
79LA03756,1979-04-20,2,K8791,62,1,60,612,K5523,62,06,,1,,50,,1,06,,1,110,8,,0,4,,,,,,,00013,96,1,68,60,2,1,,1,2,122,10,,,1,79
79LA03757,1979-04-20,2,K8792,62,,60,612,K5523,62,06,,1,,50,,1,06,,1,110,8,,0,4,,,,,,,00013,96,0,74,60,2,1,,0,0,123,10,,,2,79
79LA03758,1979-04-17,1,K8749,62,1,63,612,K5526,62,06,,,,50,,1,06,,1,107,8,,108,3,,6,,,,,00013,96,1,0,63,6,1,01,1,2,81,0,,,1,79
79LA03759,1979-04-17,1,K8750,62,,63,612,K5526,62,06,,1,,50,,1,06,,1,107,8,,0,3,,,,,,,00013,96,0,57,63,6,1,,0,0,88,10,,,2,79
79LA03760,1979-04-12,2,K8580,62,1,60,613,K5532,62,06,,1,,50,,1,06,,1,102,8,,0,4,,,,,,,00014,96,1,77,60,2,1,,1,2,113,10,,,1,79
79LA03761,1979-04-12,1,K8581,62,,60,613,K5532,62,06,,1,,50,,1,06,,1,102,8,,0,4,,,,,&,,00014,96,0,50,60,2,1,,0,0,98,5,,,2,79
79LA03762,1979-03-25,3,X3581,79,1,,,K5538,62,06,,1,,50,,5,30,,1,84,5,,0,4,,,,,,,00000,97,1,88,06,9,1,,1,1,160,10,,,1,79
79LA03763,1979-04-18,1,U8122,93,1,65,642,K5555,62,06,,1,,50,,1,56,,1,108,5,,0,4,,,,,,,U5968,93,1,72,68,8,1,,1,1,113,10,,,1,79
79LA03764,1979-04-09,3,X4406,79,1,,,K5574,62,06,,1,,50,,5,30,,1,99,8,,0,3,,,,,&,,00000,97,1,50,06,9,1,,1,2,84,5,,,1,79
79LA03765,1979-04-09,3,X4407,79,,,,K5574,62,06,,,,50,,5,30,,1,99,8,,99,3,,6,,440479,+,,00000,97,0,0,06,9,1,23,0,0,77,5,,,2,79
79LA03766,1979-04-04,1,U7063,93,1,,707,K5576,62,06,,,,50,,1,33,,1,94,8,,95,2,,6,,493693,-,,P5966,01,1,0,63,4,1,80,1,2,120,0,,,1,79
79LA03767,1979-04-04,2,U7064,93,,,707,K5576,62,06,,1,,50,,1,33,,1,94,8,,0,2,,,,,,,P5966,01,0,62,63,4,1,,0,0,110,10,,,2,79
79LA03768,1979-04-22,2,K8819,62,1,61,613,K5579,62,06,,1,,50,,1,06,,1,112,8,,0,3,,,,,,,00014,96,1,61,61,6,1,,1,2,95,10,,,1,79
79LA03769,1979-04-22,2,K8820,62,,61,613,K5579,62,06,,1,,50,,1,06,,1,112,8,,0,3,,,,,,,00014,96,0,71,61,6,1,,0,0,120,10,,,2,79
79LA03770,,,,62,1,61,614,K5586,62,06,,,,50,,,06,,,,,,0,,,,,,,,00015,96,1,0,61,6,0,,0,0,,0,,,1,79
79LA03771,1979-04-12,2,K8569,62,1,61,631,K5597,62,06,,1,,50,,1,06,,1,102,5,,0,4,,,,,,,00018,96,1,87,61,6,1,,1,1,112,10,,,1,79
79LA03772,1979-04-18,2,K8751,62,1,63,613,K5600,62,06,,1,,50,,1,06,,1,108,8,,0,2,,,,,,,00014,96,1,58,63,6,1,,1,2,117,10,,,1,79
79LA03773,1979-04-18,2,K8752,62,,63,613,K5600,62,06,,1,,50,,1,06,,1,108,8,,0,2,,,,,,,00014,96,0,78,63,6,1,,0,0,104,10,,,2,79
79LA03774,1979-04-19,2,K8773,62,1,60,614,K5609,62,06,,1,,50,,1,06,,1,109,5,,0,2,,,,,,,00015,96,1,81,60,2,1,,1,1,115,10,,,1,79
79LA03775,1979-04-17,2,K8732,62,1,61,632,K5611,62,06,,1,,50,,1,06,,1,107,5,,0,4,,,,,,,00019,96,1,89,61,6,1,,1,1,106,10,,,1,79
79LA03776,1979-04-28,2,K8863,62,1,61,633,K5618,62,06,,1,,50,,1,06,,1,118,8,,0,3,,,,,,,00020,96,1,61,61,6,1,,1,2,124,10,,,1,79
79LA03777,1979-04-28,2,K8864,62,,61,633,K5618,62,06,,1,,50,,1,06,,1,118,8,,0,3,,,,,,,00020,96,0,67,61,6,1,,0,0,125,10,,,2,79
79LA03778,1979-04-16,1,K8673,62,1,61,634,K5620,62,06,,1,,50,,1,06,,1,106,5,,0,4,,,,,,,00023,96,1,66,61,6,1,,1,1,123,10,,,1,79
79LA03779,1979-04-07,2,K8473,62,1,60,631,K5622,62,06,,1,,50,,1,06,,1,97,8,,0,3,,,,,,,00018,96,1,62,60,2,1,,1,2,95,10,,,1,79
79LA03780,1979-04-07,2,K8474,62,,60,631,K5622,62,06,,1,,50,,1,06,,1,97,8,,0,3,,,,,,,00018,96,0,70,60,2,1,,0,0,110,10,,,2,79
79LA03781,,,,62,1,63,614,K5623,62,06,,,,50,,,06,1,,,,,0,,,,,,,,00015,96,1,0,63,6,0,,0,0,,0,,,1,79
79LA03782,1979-05-07,3,X4795,79,1,00,614,K5623,62,06,,1,,50,,5,30,2,1,127,8,,0,3,,,,,,,00000,97,1,70,63,0,1,,1,2,112,10,,,1,79
79LA03783,1979-05-07,3,X4796,79,,00,614,K5623,62,06,,1,,50,,5,30,2,1,127,8,,0,3,,,,,,,00000,97,0,64,63,0,1,,0,0,113,10,,,2,79
79LA03784,1979-04-08,3,X4351,79,1,,,K5624,62,06,,1,,50,,5,30,,1,98,5,,0,3,,,,,,,00000,97,1,87,06,9,1,,1,1,166,10,,,1,79
79LA03785,1979-04-10,3,X4432,79,1,,,K5629,62,06,,1,,50,,5,30,,1,100,5,,0,3,,,,,,,00000,97,1,82,06,9,1,,1,1,135,10,,,1,79
79LA03786,1979-04-10,2,U7447,93,1,,705,K5632,62,06,,1,,50,,1,33,,1,100,8,,0,2,08,,,,,,P4794,01,1,70,63,4,1,,1,2,124,10,,,1,79
79LA03787,1979-04-10,2,U7448,93,,,705,K5632,62,06,,1,,50,,1,33,,1,100,8,,0,2,,,,,,,P4794,01,0,66,63,4,1,,0,0,100,10,,,2,79
79LA03788,1979-04-25,1,K8854,62,1,63,631,K5656,62,06,,1,,50,,1,06,,1,115,8,,0,3,,,,,,,00018,96,1,64,63,6,1,,1,2,104,10,,,1,79
79LA03789,1979-04-25,1,K8855,62,,63,631,K5656,62,06,,1,,50,,1,06,,1,115,8,,0,3,,,,,,,00018,96,0,58,63,6,1,,0,0,123,10,,,2,79
79LA03790,1979-03-28,3,X3789,79,1,,,K5662,62,06,,1,,50,,5,30,,1,87,5,,0,2,,,,,,,00000,97,1,84,06,9,1,,1,1,137,10,,,1,79
79LA03791,1979-04-16,1,K8684,62,1,61,601,K5673,62,06,,1,,50,,1,06,,1,106,8,,0,3,,,,,,,K7466,62,1,48,61,6,1,,1,2,108,5,,,1,79
79LA03792,1979-04-16,1,K8685,62,,61,601,K5673,62,06,,1,,50,,1,06,,1,106,8,,0,3,,,,,,,K7466,62,0,61,61,6,1,,0,0,118,5,,,2,79
79LA03793,1979-04-09,1,K8485,62,1,60,632,K5675,62,06,,1,,50,,1,06,,1,99,8,,0,3,,,,,,,00019,96,1,44,60,2,1,,1,2,107,10,,,1,79
79LA03794,1979-04-09,1,K8486,62,,60,632,K5675,62,06,,1,,50,,1,06,,1,99,8,,0,3,,,,,,,00019,96,0,66,60,2,1,,0,0,111,10,,,2,79
79LA03795,1979-04-07,2,U7243,93,1,64,001,K5685,62,06,,1,,50,,1,53,,1,97,8,,0,4,,,,,,,U4733,95,1,81,68,8,1,,1,2,99,10,,,1,79
79LA03796,1979-04-07,2,U7244,93,,64,001,K5685,62,06,,1,,50,,1,53,,1,97,8,,0,4,,,,,,,U4733,95,0,67,68,8,1,,0,0,99,10,,,2,79
79LA03797,1979-04-01,1,U7008,93,1,,706,K5693,62,06,,1,,50,,1,33,,1,91,8,,0,3,,,,,,,P5413,01,1,65,68,4,1,,1,2,129,10,,,1,79
79LA03798,1979-04-01,2,U7009,93,,,706,K5693,62,06,,1,,50,,1,33,,1,91,8,,0,3,,,,,,,P5413,01,0,68,68,4,1,,0,0,113,10,,,2,79
79LA03799,1979-03-26,3,X3653,79,1,,,K5715,62,06,,1,,50,,5,30,,1,85,8,,0,2,,,,664662,-,,00000,97,1,57,06,9,1,,1,2,124,5,,,1,79
79LA03800,1979-03-26,2,X3654,79,,,,K5715,62,06,,,,50,,5,30,,1,85,8,,88,2,,6,,,,,00000,97,0,0,06,9,1,80,0,0,99,0,,,2,79
79LA03801,1979-03-26,2,X3655,79,1,,,K5720,62,06,,1,,50,,5,30,,1,85,8,,0,2,,,,,,,00000,97,1,71,06,9,1,,1,2,109,10,,,1,79
79LA03802,1979-03-26,3,X3656,79,,,,K5720,62,06,,1,,50,,5,30,,1,85,8,,0,2,,,,,,,00000,97,0,57,06,9,1,,0,0,114,10,,,2,79
79LA03803,1979-04-18,2,K8762,62,1,61,602,K5732,62,06,,1,,50,,1,06,,1,108,8,,0,4,,,,,,,K7820,62,1,88,61,6,1,,1,2,128,10,,,1,79
79LA03804,1979-04-18,2,K8763,62,,61,602,K5732,62,06,,1,,50,,1,06,,1,108,8,,0,4,,,,,,,K7820,62,0,42,61,6,1,,0,0,135,10,,,2,79
79LA03805,1979-04-09,1,K8497,62,1,60,633,K5733,62,06,,,,50,,1,06,,1,99,7,,100,3,,6,,,,,00020,96,1,0,60,2,1,28,1,2,70,0,,,1,79
79LA03806,1979-04-09,2,,62,,60,633,K5733,62,06,,,,50,,1,06,,1,99,7,,0,3,,1,,,,,00020,96,0,0,60,2,0,,0,0,60,0,,,2,79
79LA03807,1979-04-23,2,K8839,62,1,60,634,K5746,62,06,,1,,50,,1,06,,1,113,5,,0,3,,,,,,,00023,96,1,88,60,2,1,,1,1,122,10,,,1,79
79LA03808,1979-04-06,1,K8464,62,1,60,601,K5772,62,06,,1,,50,,1,06,,1,96,8,,0,3,,,,,,,K7466,62,1,63,60,2,1,,1,2,122,10,,,1,79
79LA03809,1979-04-06,1,K8465,62,,60,601,K5772,62,06,,1,,50,,1,06,,1,96,8,,0,3,,,,,,,K7466,62,0,60,60,2,1,,0,0,101,10,,,2,79
79LA03810,1979-04-21,2,K8803,62,1,60,602,K5804,62,06,,1,,40,,1,06,,1,111,5,,0,3,,,,,,,K7820,62,1,59,60,2,1,,1,1,112,10,,,1,79
79LA03811,,,,62,1,60,603,K5817,62,06,,,,40,,,06,,,,,,0,,,,,,,,K7647,62,1,0,60,2,0,,0,0,,0,,,1,79
79LA03812,1979-04-09,2,U7405,93,1,65,641,K5822,62,06,,1,,40,,1,56,,1,99,8,,0,3,,,,,,,U5962,93,1,73,68,8,1,,1,2,106,10,03,,1,79
79LA03813,1979-04-09,1,U7406,93,,65,641,K5822,62,06,,1,,40,,1,56,,1,99,8,,0,3,,,,,,,U5962,93,0,77,68,8,1,,0,0,107,10,,,2,79
79LA03814,,,,79,1,,,K5827,62,06,,,,40,,,30,,,,,,0,,,,,,,,00000,97,1,0,06,9,0,,0,0,,0,,,1,79
79LA03815,1979-04-21,2,K8804,62,1,63,632,K5834,62,06,,1,,40,,1,06,,1,111,5,,0,3,,,,,,,00019,96,1,88,63,6,1,,1,1,141,10,,,1,79
79LA03816,,,,79,1,,,K5842,62,06,,,,40,,,30,,,,,,0,,,,,,,,00000,97,1,0,06,9,0,,0,0,,0,,,1,79
79LA03817,1979-04-18,2,K8756,62,1,61,603,K5844,62,06,,1,,40,,1,06,,1,108,5,,0,3,,,,,,,K7647,62,1,83,61,6,1,,1,1,135,10,,,1,79
79LA03818,1979-04-01,2,X4074,79,1,,,K5889,62,06,,1,,40,,5,30,,1,91,7,,0,4,,,,371379,+,,00000,97,1,99,06,9,1,,1,2,101,15,,,1,79
79LA03819,1979-04-01,2,,79,,,,K5889,62,06,,,,40,,5,30,,1,91,7,,0,4,,1,,,,,00000,97,0,0,06,9,0,,0,0,98,0,,,2,79
79LA03820,1979-04-17,2,K8719,62,1,60,604,K5895,62,06,,,,40,,1,06,,1,107,8,,112,3,,6,,,,,00022,96,1,0,60,2,1,23,1,2,101,0,,,1,79
79LA03821,1979-04-17,2,K8720,62,,60,604,K5895,62,06,,1,,40,,1,06,,1,107,8,,0,3,,,,646662,-,,00022,96,0,60,60,2,1,,0,0,112,5,,,2,79
79LA03822,1979-04-12,1,U7578,93,1,65,642,K5897,62,06,,1,,40,,1,56,,1,102,5,,0,4,17,,,777293,+,,U5968,93,1,70,68,8,1,,1,1,100,15,,,1,79
79LA03823,1979-05-01,2,X4687,79,1,00,604,K5900,62,06,,1,,40,,5,30,2,1,121,5,,0,3,,,,,,,00000,97,1,85,61,0,1,,1,1,132,10,,,1,79
79LA03824,,,,62,1,61,604,K5900,62,06,,,,40,,,06,1,,,,,0,,,,,,,,00022,96,1,0,61,6,0,,0,0,,0,,,1,79
79LA03825,,,,62,1,60,611,K5924,62,06,,,,40,,,06,,,,,,0,,,,,,,,00012,96,1,0,60,2,0,,0,0,,0,,,1,79
79LA03826,1979-04-15,2,U7864,93,1,64,002,K5926,62,06,,1,,40,,1,53,,1,105,5,,0,3,,,,,,,U4737,95,1,75,68,8,1,,1,1,129,10,,,1,79
79LA03827,1979-03-29,2,X3896,79,1,,,K5935,62,06,,,,40,,5,30,,1,88,8,,229,1,04,7,,,,,00000,97,1,0,06,9,1,,1,2,94,0,,,1,79
79LA03828,1979-03-29,2,X3897,79,,,,K5935,62,06,,1,,40,,5,30,,1,88,8,,0,1,,,,071143,-,,00000,97,0,66,06,9,1,,0,0,101,5,,,2,79
79LA03829,1979-04-13,2,K8603,62,1,63,633,K5940,62,06,,1,,40,,1,06,,1,103,8,,0,4,10,,,,,,00020,96,1,92,63,6,1,,1,2,122,10,,,1,79
79LA03830,1979-04-13,1,K8604,62,,63,633,K5940,62,06,,1,,40,,1,06,,1,103,8,,0,4,,,,,&,,00020,96,0,68,63,6,1,,0,0,125,5,,,2,79
79LA03831,1979-04-19,2,K8770,62,1,61,611,K5945,62,06,,1,,40,,1,06,,1,109,5,,0,3,,,,,,,00012,96,1,100,61,6,1,,1,1,162,10,,,1,79
79LA03832,1979-04-21,2,K8809,62,1,60,612,K5948,62,06,,1,,40,,1,06,,1,111,5,,0,4,,,,,,,00013,96,1,78,60,2,1,,1,1,153,10,,,1,79
79LA03833,,,,62,1,60,613,K5977,62,06,,,,40,,,06,,,,,,0,,,,,,,,00014,96,0,0,60,2,0,,0,0,,0,,,1,79
79LA03834,,,,62,1,60,614,K5978,62,06,,,,40,,,06,,,,,,0,,,,,,,,00015,96,1,0,60,2,0,,0,0,,0,,,1,79
79LA03835,1979-03-30,3,X3919,79,1,,,K5985,62,06,,1,,40,,5,30,,1,89,8,,0,3,,,,,,,00000,97,1,81,06,9,1,,1,2,131,10,,,1,79
79LA03836,1979-03-30,2,X3920,79,,,,K5985,62,06,,1,,40,,5,30,,1,89,8,,0,3,,,,,,,00000,97,0,69,06,9,1,,0,0,115,10,,,2,79
79LA03837,1979-04-26,1,K8861,62,1,60,631,K6005,62,06,,1,,40,,1,06,,1,116,5,,0,3,,,,,,,00018,96,1,72,60,2,1,,1,1,126,10,,,1,79
79LA03838,1979-04-17,2,K8744,62,1,61,612,K6022,62,06,,1,,40,,1,06,,1,107,8,,0,3,,,,,,,00013,96,1,62,61,6,1,,1,2,139,10,,,1,79
79LA03839,1979-04-17,2,K8745,62,,61,612,K6022,62,06,,1,,40,,1,06,,1,107,8,,0,3,,,,,,,00013,96,0,69,61,6,1,,0,0,137,10,,,2,79
79LA03840,1979-04-12,1,K8584,62,1,60,632,K6035,62,06,,1,,40,,1,06,,1,102,8,,0,5,11,,,,,,00019,96,1,62,60,2,1,,1,2,90,10,,,1,79
79LA03841,1979-04-12,1,K8585,62,,60,632,K6035,62,06,,1,,40,,1,06,,1,102,8,,0,5,,,,,,,00019,96,0,78,60,2,1,,0,0,116,10,,,2,79
79LA03842,1979-04-16,1,K8674,62,1,60,633,K6043,62,06,,1,,40,,1,06,,1,106,8,,0,3,33,,,,,,00020,96,1,95,60,2,1,,1,2,140,10,,,1,79
79LA03843,1979-04-16,2,K8675,62,,60,633,K6043,62,06,,1,,40,,1,06,,1,106,8,,0,3,,,,,,,00020,96,0,65,60,2,1,,0,0,84,10,,,2,79
79LA03844,,,,62,1,61,613,K6061,62,06,,,,40,,,06,,,,,,0,,,,,,,,00014,96,1,0,61,6,0,,0,0,,0,,,1,79
79LA03845,1979-04-22,1,K8827,62,1,60,634,K6065,62,06,,1,,40,,1,06,,1,112,5,,0,3,,,,,,,00023,96,1,75,60,2,1,,1,1,110,10,,,1,79
79LA03846,,,,62,1,60,601,K6070,62,06,,,,40,,,06,,,,,,0,,,,,,,,K7466,62,1,0,60,2,0,,0,0,,0,,,1,79
79LA03847,,,,62,1,60,602,K6071,62,06,,,,40,,,06,,,,,,0,,,,,,,,K7820,62,1,0,60,2,0,,0,0,,0,,,1,79
79LA03848,,,,62,1,63,634,K6074,62,06,,,,40,,,06,,,,,,0,,,,,,,,00023,96,1,0,63,6,0,,0,0,,0,,,1,79
79LA03849,,,,62,1,60,603,K6077,62,06,,,,40,,,06,,,,,,0,,,,,,,,K7647,62,0,0,60,2,0,,0,0,,0,,,1,79
79LA03850,,,,62,1,61,614,K6078,62,06,,,,40,,,06,1,,,,,0,,,,,,,,00015,96,1,0,61,6,0,,0,0,,0,,,1,79
79LA03851,1979-05-07,2,X4793,79,1,00,614,K6078,62,06,,1,,40,,5,30,2,1,127,8,,0,3,,,,,,,00000,97,1,69,61,0,1,,1,2,113,10,,,1,79
79LA03852,1979-05-07,2,X4794,79,,00,614,K6078,62,06,,1,,40,,5,30,2,1,127,8,,0,3,,,,,,,00000,97,0,82,61,0,1,,0,0,130,10,,,2,79
79LA03853,1979-04-20,2,K8787,62,1,63,601,K6100,62,06,,1,,40,,1,06,,1,110,8,,0,2,,,,,,,K7466,62,1,60,63,6,1,,1,2,130,10,,,1,79
79LA03854,1979-04-20,2,K8788,62,,63,601,K6100,62,06,,1,,40,,1,06,,1,110,8,,0,2,,,,,,,K7466,62,0,68,63,6,1,,0,0,111,10,,,2,79
79LA03855,1979-04-05,,,62,1,61,631,K6105,62,06,,,,40,,,06,,,95,2,,0,4,17,0,,860501,+,,00018,96,1,0,61,6,0,,1,2,,5,,,1,79
79LA03856,1979-04-05,,,62,,61,631,K6105,62,06,,,,40,,,06,,,95,2,,0,4,,0,,713093,+,,00018,96,0,0,61,6,0,,0,0,,5,,,2,79
79LA03857,1979-04-19,1,K8783,62,1,61,632,K6114,62,06,,1,,40,,1,06,,1,109,5,,0,4,,,,,,,00019,96,1,93,61,6,1,,1,1,144,10,,,1,79
79LA03858,,,,62,1,63,603,K6117,62,06,,,,40,,,06,1,,,,,0,,,,,,,,K7647,62,1,0,63,6,0,,0,0,,0,,,1,79
79LA03859,1979-04-29,2,X4647,79,1,00,603,K6117,62,06,,1,,40,,5,30,2,1,119,5,,0,4,,,,,,,00000,97,1,86,63,0,1,,1,1,148,10,,,1,79
79LA03860,,,,62,1,63,604,K6120,62,06,,,,40,,,06,1,,,,,0,,,,,,,,00022,96,1,0,63,6,0,,0,0,,0,,,1,79
79LA03861,1979-05-14,3,X4838,79,1,00,604,K6120,62,06,,1,,40,,5,30,2,1,134,5,,0,3,,,,,,,00000,97,1,72,63,0,1,,1,1,125,10,,,1,79
79LA03862,,,,93,1,,707,K6121,62,06,,,,40,,,33,,,,,,0,,,,,,,,P5966,01,1,0,60,4,0,,0,0,,0,,,1,79
79LA03863,1979-04-12,2,K8586,62,1,63,611,K6124,62,06,,,,40,,1,06,,1,102,8,,229,3,,7,,661062,-,,00012,96,1,0,63,6,1,,1,2,90,0,,,1,79
79LA03864,1979-04-12,1,K8587,62,,63,611,K6124,62,06,,,,40,,1,06,,1,102,8,,104,3,,6,,,,,00012,96,0,0,63,6,1,65,0,0,70,0,,,2,79
79LA03865,,,,62,1,63,612,K6149,62,06,,,,40,,,06,,,,,,0,,,,,,,,00013,96,0,0,63,6,0,,0,0,,0,,,1,79
79LA03866,1979-04-08,1,U7331,93,1,,705,K6153,62,06,,1,,40,,1,33,,1,98,8,,0,4,,,,,,,P4794,01,1,79,68,4,1,,1,2,138,10,,,1,79
79LA03867,1979-04-08,1,U7332,93,,,705,K6153,62,06,,1,,40,,1,33,,1,98,8,,0,4,,,,,,,P4794,01,0,66,68,4,1,,0,0,126,10,,,2,79
79LA03868,1979-04-16,1,U7973,93,1,65,641,K6157,62,06,,1,,40,,1,56,,1,106,5,,0,4,17,,,232119,+,,U5962,93,1,69,68,8,1,,1,1,128,10,,,1,79
79LA03869,1979-03-25,2,X3571,79,1,,,K6158,62,06,,1,,40,,5,30,,1,84,8,,0,3,,,,,,,00000,97,1,47,06,9,1,,1,2,108,10,,,1,79
79LA03870,1979-03-25,3,X3572,79,,,,K6158,62,06,,1,,40,,5,30,,1,84,8,,0,3,,,,,,,00000,97,0,79,06,9,1,,0,0,115,10,,,2,79
79LA03871,,,,79,1,,,K6174,62,06,,,,40,,,30,,,,,,0,,,,,,,,00000,97,0,0,06,9,0,,0,0,,0,,,1,79
79LA03872,1979-03-24,3,X3503,79,1,,,K6182,62,06,,1,,40,,5,30,,1,83,7,,0,2,,,,,,,00000,97,1,65,06,9,1,,1,2,90,10,,,1,79
79LA03873,1979-03-24,1,,79,,,,K6182,62,06,,,,40,,5,30,,1,83,7,,0,2,,1,,,,,00000,97,0,0,06,9,0,,0,0,72,0,,,2,79
79LA03874,1979-04-09,1,K8508,62,1,63,613,K6188,62,06,,1,,40,,1,06,,1,99,8,,0,3,,,,,&,,00014,96,1,62,63,6,1,,1,2,119,5,,,1,79
79LA03875,1979-04-09,2,K8509,62,,63,613,K6188,62,06,,1,,40,,1,06,,1,99,8,,0,3,,,,,,,00014,96,0,84,63,6,1,,0,0,84,10,,,2,79
79LA03876,1979-03-26,3,X3673,79,1,,,K6190,62,06,,1,,40,,5,30,,1,85,5,,0,3,,,,,,,00000,97,1,101,06,9,1,,1,1,163,10,,,1,79
79LA03877,1979-04-06,2,X4231,79,1,,,K6196,62,06,,1,,40,,5,30,,1,96,8,,0,3,,,,,,,00000,97,1,67,06,9,1,,1,2,95,10,,,1,79
79LA03878,1979-04-06,2,X4232,79,,,,K6196,62,06,,1,,40,,5,30,,1,96,8,,0,3,,,,,,,00000,97,0,65,06,9,1,,0,0,87,10,,,2,79
79LA03879,1979-04-05,3,X4213,79,1,,,K6216,62,06,,1,,40,,5,30,,1,95,5,,0,3,,,,,,,00000,97,1,99,06,9,1,,1,1,158,10,,,1,79
79LA03880,,,,79,1,,,K6221,62,06,,,,40,,,30,,,,,,0,,,,,,,,00000,97,1,0,06,9,0,,0,0,,0,,,1,79
79LA03881,1979-02-02,,,62,1,60,604,K6239,62,06,,,,40,,,06,,,33,0,,0,0,,0,,,,,00022,96,1,0,60,2,0,,1,1,,0,,,1,79
79LA03882,1979-04-11,1,U7524,93,1,,706,K6251,62,06,,1,,40,,1,33,,2,101,9,,0,4,,,,,,,P5413,01,1,57,61,4,1,,1,3,89,10,,,1,79
79LA03883,1979-04-11,2,U7525,93,,,706,K6251,62,06,,,,40,,1,33,,1,101,9,,110,4,,6,,733118,-,,P5413,01,0,0,61,4,1,23,0,0,87,0,,,2,79
79LA03884,1979-04-11,1,U7526,93,,,706,K6251,62,06,,1,,40,,1,33,,1,101,9,,0,4,,,,,,,P5413,01,0,60,61,4,1,,0,0,77,10,,,3,79
79LA03885,1979-04-17,2,,62,1,60,611,K6252,62,06,,,,40,,1,06,,1,107,4,,0,3,,1,,803293,+,,00012,96,1,0,60,2,0,,1,2,112,5,,,1,79
79LA03886,1979-04-17,1,,62,,60,611,K6252,62,06,,,,40,,1,06,,1,107,4,,0,3,,1,,793893,+,,00012,96,0,0,60,2,0,,0,0,110,0,,,2,79
79LA03887,1979-04-20,1,K8802,62,1,61,633,K6265,62,06,,1,,40,,1,06,,1,110,5,,0,3,,,,,,,00020,96,1,84,61,6,1,,1,1,113,10,,,1,79
79LA03888,1979-04-06,2,X4247,79,1,,,K6270,62,06,,1,,40,,5,30,,1,96,8,,0,3,,,,,,,00000,97,1,80,06,9,1,,1,2,124,10,,,1,79
79LA03889,1979-04-06,2,X4248,79,,,,K6270,62,06,,1,,40,,5,30,,1,96,8,,0,3,,,,,,,00000,97,0,77,06,9,1,,0,0,114,10,,,2,79
