UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DATE,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,X3,ABLMB,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
57LA01505,57,2,2136,5,00,720,8154,17,3,,1,2,,1,04,2,1,520,140,5,,0,4,,,,,,,,7,48,0000,,61,66,70,0,9,,9.8,,,,,1,1,1,1,1,10,1957-05-20
57LA01506,57,,,,70,720,8154,17,3,,1,2,,,07,1,,520,140,-,,0,,,,,,,,,7,17,7890,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1957-05-20
57LA01507,57,2,8782,3,70,710,8156,17,3,,1,2,,1,07,,1,402,92,5,,0,2,,,,,,,,7,17,7755,3,17,77,70,2,1,,12.0,,,,,1,1,1,1,1,10,1957-04-02
57LA01508,57,2,9034,3,66,661,8159,17,3,,1,2,,1,07,,1,413,103,7,,0,3,,,,,,,,7,17,2304,2,14,78,65,5,5,,8.4,,,,,1,1,1,2,1,10,1957-04-13
57LA01509,57,1,,,66,661,8159,17,3,,1,2,,1,07,,1,413,103,7,,0,3,,,,,,,,7,17,2304,2,14,,65,5,,,10.4,,1,,,2,1,1,2,0,0,1957-04-13
57LA01510,57,1,,,66,661,8162,17,3,,1,2,,1,07,,1,416,106,1,,0,4,,,,2031,10,+,,7,17,2304,2,14,,65,5,,,15.2,,1,,72,1,1,1,1,0,0,1957-04-16
57LA01511,57,2,8840,3,72,855,8164,17,3,,1,2,,1,07,,1,404,94,5,,0,4,,,,,,,,7,17,7968,3,17,82,72,3,1,,10.0,,,,,1,1,1,1,1,10,1957-04-04
57LA01512,57,2,8839,3,70,710,8166,17,3,,1,2,,1,07,,2,404,94,5,,0,4,,,,,,,,7,17,7755,3,17,85,70,2,1,,7.8,,,,,1,1,1,1,1,10,1957-04-04
57LA01513,57,2,8889,3,70,730,8170,17,3,,1,2,,1,07,,1,407,97,5,,0,4,,,,,,,,7,17,8401,3,17,86,70,2,1,,12.0,,,,,1,1,1,1,1,10,1957-04-07
57LA01514,57,2,8967,3,70,720,8172,17,3,,1,2,,1,07,,1,410,100,5,,0,4,,,,,,,,7,17,7890,3,17,73,70,2,1,,11.6,,,,,1,1,1,1,1,10,1957-04-10
57LA01515,57,2,9095,3,66,601,8175,17,3,,1,2,,1,07,,1,416,106,5,,0,2,,,,,,,,7,17,4466,1,11,72,65,5,5,,10.6,,,,,1,1,1,1,1,10,1957-04-16
57LA01516,57,2,8900,3,70,730,8179,17,3,,1,2,,1,07,,1,407,97,5,,0,4,,,,,,,,7,17,8401,3,17,76,70,2,1,,10.4,,,,,1,1,1,1,1,10,1957-04-07
57LA01517,57,1,,,72,995,8186,17,3,,1,2,,1,07,,1,331,90,1,2,0,1,,,,1264,41,+,,7,17,8312,3,17,,72,3,,,0.0,,1,,72,1,1,1,1,0,0,1957-03-31
57LA01518,57,2,8804,3,72,889,8187,17,3,,1,2,,1,07,,1,403,93,5,,0,2,,,,,,,,7,17,8189,3,17,84,72,3,1,,11.6,,,,,1,1,1,1,1,10,1957-04-03
57LA01519,57,2,9151,3,72,819,8188,17,3,,1,2,,1,07,,1,420,110,5,,0,4,,,,,,,,7,17,8010,3,17,79,72,3,5,,9.6,,,,,1,1,1,1,1,10,1957-04-20
57LA01520,57,1,8983,3,72,979,8190,17,3,,1,2,,1,07,,1,411,101,5,,0,4,,,,,,,,7,17,8165,3,17,85,72,3,1,,13.6,,,,,1,1,1,1,1,10,1957-04-11
57LA01521,57,2,9173,3,72,869,8196,17,3,,1,2,,1,07,,1,422,112,5,,0,2,,,,,,,,7,17,8158,3,17,64,72,3,5,,9.2,,,,,1,1,1,1,1,10,1957-04-22
57LA01522,57,2,9081,3,70,720,8202,17,3,,1,2,,1,07,,1,415,105,5,,0,1,,,,,,,,7,17,7890,3,17,68,70,2,5,,9.8,,,,,1,1,1,1,1,10,1957-04-15
57LA01523,57,1,8800,3,70,740,8211,17,3,,1,2,,1,07,,1,403,93,5,,0,4,,,,,,,,7,17,8667,3,17,86,71,2,1,,10.8,,,,,1,1,1,1,1,10,1957-04-03
57LA01524,57,1,,,70,740,8214,17,3,,1,2,,1,07,,1,406,96,1,,0,4,,,,8838,17,+,,7,17,8667,3,17,,70,2,,,11.0,,1,,,1,1,1,1,0,0,1957-04-06
57LA01525,57,1,8986,3,72,875,8215,17,3,,1,2,,1,07,,1,411,101,7,,0,2,,,,,,,,7,17,8095,3,17,78,72,3,1,,8.8,,,,,1,1,1,2,1,10,1957-04-11
57LA01526,57,2,,,72,875,8215,17,3,,1,2,,1,07,,1,411,101,7,,0,2,,,,,,,,7,17,8095,3,17,,72,3,,,9.0,,1,,,2,1,1,2,0,0,1957-04-11
57LA01527,57,1,9127,3,66,621,8226,17,3,,1,2,,1,07,,1,418,108,5,,0,4,,,,,,,,7,17,4586,1,11,89,65,5,5,,10.4,,,,,1,1,1,1,1,10,1957-04-18
57LA01528,57,2,9185,3,70,720,8232,17,3,,1,2,,1,07,,1,425,115,5,,0,4,,,,,,,,7,17,7890,3,17,74,70,2,9,,10.2,,,,,1,1,1,1,1,10,1957-04-25
57LA01529,57,,,,70,720,8244,17,3,,1,2,,,07,1,,519,139,-,,0,,,,,,,,,7,17,7890,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1957-05-19
57LA01530,57,1,2128,5,00,720,8244,17,3,,1,2,,1,04,2,1,519,139,5,,144,4,,,,,,,,7,48,0000,,61,,70,0,,,10.2,,6,,,1,1,1,1,1,0,1957-05-19
57LA01531,57,2,9166,3,70,710,8245,17,3,,1,2,,1,07,,1,422,112,8,,230,4,,,,,,,,7,17,7755,3,17,,70,2,5,,9.4,,7,,,1,1,1,2,1,0,1957-04-22
57LA01532,57,2,9167,3,70,710,8245,17,3,,1,2,,1,07,,1,422,112,8,,0,4,,,,,,,,7,17,7755,3,17,73,70,2,5,,8.6,,,,,2,1,1,2,1,10,1957-04-22
57LA01533,57,1,9109,3,70,720,8255,17,3,,1,2,,1,07,,2,416,106,5,,0,4,,,,,,,,7,17,7890,3,17,95,70,2,5,,11.0,,,,,1,1,1,1,1,10,1957-04-16
57LA01534,57,1,8957,3,66,591,8258,17,3,,1,2,,1,07,,1,409,99,5,,0,4,,,,,,,,7,17,4432,1,11,72,65,5,1,,11.6,,,,,1,1,1,1,1,10,1957-04-09
57LA01535,57,2,2145,5,00,730,8261,17,3,,1,2,,1,04,2,1,523,143,5,,0,4,,,,,,,,7,48,0000,,61,67,70,0,9,,9.0,,,,,1,1,1,1,1,10,1957-05-23
57LA01536,57,,,,70,730,8261,17,3,,1,2,,,07,1,,523,143,-,,0,,,,,,,,,7,17,8401,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1957-05-23
57LA01537,57,2,8968,3,72,949,8262,17,3,,1,2,,1,07,,1,410,100,5,,0,4,,,,,,,,7,17,8008,3,17,74,72,3,1,,11.2,1,,,10,1,1,1,1,1,10,1957-04-10
57LA01538,57,2,8958,3,70,730,8271,17,3,,1,2,,1,07,,1,409,99,5,,0,3,,,,,,,,7,17,8401,3,17,74,70,2,1,,9.0,,,,,1,1,1,1,1,10,1957-04-09
57LA01539,57,1,8897,3,72,899,8273,17,3,,1,2,,1,07,,1,407,97,5,,0,3,,,,,,,,7,17,8139,3,17,80,72,3,1,,12.0,,,,,1,1,1,1,1,10,1957-04-07
57LA01540,57,2,8932,3,70,740,8276,17,3,,1,2,,1,07,,1,408,98,5,,0,4,,,,,,,,7,17,8667,3,17,73,70,2,1,,10.8,,,,,1,1,1,1,1,10,1957-04-08
57LA01541,57,2,9181,3,72,829,8284,17,3,,1,2,,1,07,,2,424,114,8,,0,3,,,,,,,,7,17,8306,3,17,75,72,3,9,,9.0,,,,,1,1,1,2,1,10,1957-04-24
57LA01542,57,1,9182,3,72,829,8284,17,3,,1,2,,1,07,,1,424,114,8,,0,3,,,,0487,61,-,,7,17,8306,3,17,76,72,3,9,,9.0,,,,,2,1,1,2,1,10,1957-04-24
57LA01543,57,2,8813,3,70,710,8293,17,3,,1,2,,1,07,,1,404,94,5,,0,4,,,,,,,,7,17,7755,3,17,73,70,2,1,,10.2,,,,,1,1,1,1,1,10,1957-04-04
57LA01544,57,2,8970,3,70,710,8294,17,3,,1,2,04,1,07,,1,410,100,5,,0,2,,,,,,,,7,17,7755,3,17,82,70,2,1,,10.8,,,,,1,1,1,1,1,10,1957-04-10
57LA01545,57,1,8788,3,70,710,8295,17,3,,1,2,,1,07,,1,402,92,5,,0,4,,,,,,,,7,17,7755,3,17,87,70,2,1,,11.4,,,,,1,1,1,1,1,10,1957-04-02
57LA01546,57,1,8961,3,72,905,8297,17,3,,1,2,,1,07,,1,409,99,5,,133,4,,,,,,,,7,17,8267,3,17,,72,3,,,12.0,,6,,,1,1,1,1,1,0,1957-04-09
57LA01547,57,2,9148,3,72,955,8299,17,3,,1,2,,1,07,,1,420,110,5,,116,3, -,,,,,,,7,17,8073,3,17,,72,3,,,8.8,,6,,,1,1,1,1,1,0,1957-04-20
57LA01548,57,,,,70,710,8308,17,3,,1,2,,,07,,,424,114,-,,0,,,,,,,,,7,17,7755,3,17,,70,2,,,0.0,,,,,1,1,0,0,0,0,1957-04-24
57LA01549,57,1,9139,3,70,710,8309,17,3,,1,2,,1,07,,2,419,109,5,,0,4,,,,,,,,7,17,7755,3,17,69,70,2,5,,11.6,,,,,1,1,1,1,1,10,1957-04-19
57LA01550,57,1,8878,3,70,720,8311,17,3,,1,2,,1,07,,1,406,96,5,,0,4,,,,,,,,7,17,7890,3,17,72,70,2,1,,11.2,,,,,1,1,1,1,1,10,1957-04-06
57LA01551,57,1,8850,3,70,730,8315,17,3,,1,2,,1,07,,1,405,95,5,,0,4,,,,,,,,7,17,8401,3,17,77,70,2,1,,10.8,,,,,1,1,1,1,1,10,1957-04-05
57LA01552,57,1,9189,3,70,720,8320,17,3,,1,2,,1,07,,2,429,119,5,,0,4,,,,,,,,7,17,7890,3,17,85,70,2,9,,11.8,,,,,1,1,1,1,1,10,1957-04-29
57LA01553,57,1,1956,4,05,052,4672,40,4,28,4,8,,1,02,,2,428,118,8,,240,4,,,16,,,,,0,41,0857,4,41,,05,1,9,,7.0,,6,,,1,1,1,2,1,0,1957-04-28
57LA01554,57,1,1957,4,05,052,4672,40,4,28,4,8,,2,02,,2,428,118,8,,0,4,,,16,,,,,0,41,0857,4,41,64,05,1,9,,7.2,,,,,2,1,1,2,1,10,1957-04-28
57LA01555,57,2,2143,4,08,081,4718,40,4,23,4,8,,3,02,,1,504,124,5,,0,4,,,23,,,,,0,41,9534,4,40,90,08,1,9,,12.0,1,,,03,1,1,1,1,1,10,1957-05-04
57LA01556,57,1,1942,4,16,162,4882,40,4,34,4,8,,1,02,,2,428,118,8,,0,4,,,09,,,,,0,41,9109,4,40,47,16,1,9,,10.0,,,,,1,1,1,2,1,10,1957-04-28
57LA01557,57,1,1943,4,16,162,4882,40,4,34,4,8,,1,02,,2,428,118,8,,0,4,,,09,,,,,0,41,9109,4,40,59,16,1,9,,10.2,,,,,2,1,1,2,1,10,1957-04-28
57LA01558,57,1,1581,4,08,082,4952,40,4,15,4,8,,1,02,,1,422,112,5,,0,5,,,10,,,,,0,41,9634,4,40,98,08,1,5,,13.8,,,,,1,1,1,1,1,10,1957-04-22
57LA01559,57,1,1465,4,16,162,5041,40,4,13,4,8,,1,02,,1,419,109,5,,0,5,,,07,,,,,0,41,9109,4,40,103,16,1,5,,13.8,,,,,1,1,1,1,1,10,1957-04-19
57LA01560,57,2,1568,4,16,162,5057,40,4,17,4,8,,1,02,,2,421,111,5,,0,4,,,16,,,,,0,41,9109,4,40,85,16,1,5,,12.2,,,,,1,1,1,1,1,10,1957-04-21
57LA01561,57,2,2133,4,16,162,5098,40,4,14,4,7,,1,02,,2,503,123,5,,230,4,,,10,,,,,0,41,9109,4,40,,16,1,9,,10.8,2,7,,16,1,1,1,1,1,0,1957-05-03
57LA01562,57,2,2046,4,13,132,5100,40,4,13,4,7,,1,02,,1,501,121,8,,0,3,,,09,,,,,0,41,9426,4,40,62,13,1,9,,9.8,,,,,1,1,1,2,1,10,1957-05-01
57LA01563,57,1,2047,4,13,132,5100,40,4,13,4,7,,1,02,,1,501,121,8,,0,3,,,09,,,,,0,41,9426,4,40,77,13,1,9,,10.8,,,,,2,1,1,2,1,10,1957-05-01
57LA01564,57,2,2142,4,06,062,5113,40,4,24,4,7,,1,02,,1,504,124,5,,0,3,,,13,,,,,0,41,0039,4,41,80,06,1,9,,12.6,,,,,1,1,1,1,1,10,1957-05-04
57LA01565,57,2,1760,4,05,052,5145,40,4,19,4,7,,1,02,,1,425,115,8,,0,4,,,16,,,,,0,41,0857,4,41,59,05,1,9,,7.4,,,,,1,1,1,2,1,10,1957-04-25
57LA01566,57,1,1761,4,05,052,5145,40,4,19,4,7,,1,02,,1,425,115,8,,0,4,,,16,,,,,0,41,0857,4,41,65,05,1,9,,8.4,,,,,2,1,1,2,1,10,1957-04-25
57LA01567,57,,,,11,111,5149,40,4,14,4,7,,,02,,,305,64,-,,0,,,,04,,,,,0,41,0795,4,41,,11,1,,,0.0,,,,,1,1,0,0,0,0,1957-03-05
57LA01568,57,1,2180,4,82,029,5165,40,4,,4,7,,1,02,,1,506,126,5,,0,4,,,02,,,,,0,41,9704,4,40,105,12,7,9,,13.4,,,,,1,1,1,1,1,10,1957-05-06
57LA01569,57,1,1454,4,03,032,5199,40,4,29,4,7,,1,02,,1,418,108,5,,230,4,,,27,,,,,0,41,9127,4,40,,03,1,5,,10.2,,7,,,1,1,1,1,1,0,1957-04-18
57LA01570,57,1,1727,4,09,092,5253,40,4,06,4,7,,1,02,,1,425,115,8,,0,5,,,09,,,,,0,41,8609,4,40,69,09,1,9,,10.4,,,,,1,1,1,2,1,10,1957-04-25
57LA01571,57,1,1728,4,09,092,5253,40,4,06,4,7,,3,02,,1,425,115,8,,0,5,,,09,,,,,0,41,8609,4,40,90,09,1,9,,12.2,,,,,2,1,1,2,1,10,1957-04-25
57LA01572,57,2,1695,4,01,012,5271,40,4,31,4,7,,1,02,,1,424,114,8,,0,4,,,26,,,,,0,41,9840,4,40,69,01,1,5,,9.8,,,,,1,1,1,2,1,10,1957-04-24
57LA01573,57,2,1696,4,01,012,5271,40,4,31,4,7,,1,02,,1,424,114,8,,0,4,,,26,,,,,0,41,9840,4,40,72,01,1,5,,10.2,,,,,2,1,1,2,1,10,1957-04-24
57LA01574,57,,,,02,021,5274,40,4,27,4,7,,,02,,,424,114,-,,0,,,,16,,,,,0,41,9704,4,40,,02,1,,,0.0,,,,,1,1,0,0,0,0,1957-04-24
57LA01575,57,,,,82,048,5282,40,4,,4,7,,,02,,,305,64,-,,0,,,,15,,,,,0,41,9539,4,40,,14,7,,,0.0,,,,,1,1,0,0,0,0,1957-03-05
57LA01576,57,1,1754,4,03,032,5287,40,4,34,4,7,,1,02,,2,425,115,8,,0,4,,,22,,,,,0,41,9127,4,40,60,03,1,9,,9.2,,,,,1,1,1,2,1,10,1957-04-25
57LA01577,57,1,1755,4,03,032,5287,40,4,34,4,7,,1,02,,1,425,115,8,,0,4,,,22,,,,,0,41,9127,4,40,77,03,1,9,,9.2,,,,,2,1,1,2,1,10,1957-04-25
57LA01578,57,1,1575,4,73,147,5289,40,4,,4,7,,1,02,,1,422,112,8,,0,2,,,,,,,,0,41,9517,4,40,60,61,9,5,,9.0,,,,,1,1,1,2,1,10,1957-04-22
57LA01579,57,2,1576,4,73,147,5289,40,4,,4,7,,1,02,,1,422,112,8,,0,2,,,,8810,60,-,,0,41,9517,4,40,87,61,9,5,,7.8,,,,,2,1,1,2,1,10,1957-04-22
57LA01580,57,2,1800,4,13,132,5308,40,4,23,4,7,,1,02,,1,426,116,8,,144,4,,,11,,,,,0,41,9426,4,40,,13,1,,,11.0,,6,,,1,1,1,2,1,0,1957-04-26
57LA01581,57,2,1801,4,13,132,5308,40,4,23,4,7,,1,02,,1,426,116,8,,0,4,,,11,,,,,0,41,9426,4,40,74,13,1,9,,11.0,,,,,2,1,1,2,1,10,1957-04-26
57LA01582,57,2,1736,4,17,172,5314,40,4,05,4,7,,1,02,,1,425,115,8,,0,3,,,02,0509,61,-,,0,41,8667,4,40,87,17,1,9,,9.6,,,,,1,1,1,2,1,10,1957-04-25
57LA01583,57,1,1737,4,17,172,5314,40,4,05,4,7,,1,02,,1,425,115,8,,0,3,,,02,,,,,0,41,8667,4,40,81,17,1,9,,10.6,,,,,2,1,1,2,1,10,1957-04-25
57LA01584,57,2,2099,4,17,172,5326,40,4,02,4,7,,1,02,,1,502,122,5,,0,4,,,02,,,,,0,41,8667,4,40,94,17,1,9,,12.0,,,,,1,1,1,1,1,10,1957-05-02
57LA01585,57,,,,03,032,5352,40,4,23,4,7,,,02,,,305,64,,,0,,,6,15,,,,,0,41,9127,4,40,,03,1,,,0.0,,,,,1,0,0,0,0,0,1957-03-05
57LA01586,57,1,1756,4,08,082,5376,40,4,19,4,7,,1,02,,1,425,115,8,,0,3,,,22,,,,,0,41,9634,4,40,69,08,1,9,,9.6,,,,,1,1,1,2,1,10,1957-04-25
57LA01587,57,1,1757,4,08,082,5376,40,4,19,4,7,,1,02,,1,425,115,8,,0,3,,,22,,,,,0,41,9634,4,40,42,08,1,9,,9.6,,,,,2,1,1,2,1,10,1957-04-25
57LA01588,57,2,2263,4,73,047,5388,40,4,,4,7,,1,02,,1,523,143,8,,0,4,,,,,,,,0,41,9539,4,40,72,61,9,9,,9.6,,,,,1,1,1,2,1,10,1957-05-23
57LA01589,57,2,2264,4,73,047,5388,40,4,,4,7,,1,02,,1,523,143,8,,0,4,,,,,,,,0,41,9539,4,40,52,61,9,9,,9.0,,,,,2,1,1,2,1,10,1957-05-23
57LA01590,57,2,1507,4,73,017,5411,40,4,,4,7,,1,02,,1,420,110,8,,0,4,,,,0756,61,-,,0,41,9840,4,40,55,61,9,,,7.8,,,,,1,1,1,2,1,10,1957-04-20
57LA01591,57,1,1508,4,73,017,5411,40,4,,4,7,,1,02,,1,420,110,8,,0,4,,,,,,,,0,41,9840,4,40,120,61,9,5,,12.0,,,,,2,1,1,2,1,10,1957-04-20
57LA01592,57,,,,04,041,5419,40,4,12,4,7,,,02,,,503,123,-,,0,,,,02,,,,,0,41,8267,4,40,,04,1,,,0.0,,,,,1,1,0,0,0,0,1957-05-03
57LA01593,57,1,2059,4,02,022,5420,40,4,26,4,7,,2,02,,1,501,121,8,,0,4,,,26,,,,,0,41,9974,4,40,61,02,1,9,,10.4,,,,,1,1,1,2,1,10,1957-05-01
57LA01594,57,2,2060,4,02,022,5420,40,4,26,4,7,,1,02,,1,501,121,8,,0,4,,,26,,,,,0,41,9974,4,40,60,02,1,9,,8.8,,,,,2,1,1,2,1,10,1957-05-01
57LA01595,57,2,1602,4,73,037,5441,40,4,,4,7,,1,02,,1,422,112,5,,0,4,,,,,,,,0,41,9127,4,40,85,61,9,5,,11.4,,,,,1,1,1,1,1,10,1957-04-22
57LA01596,57,2,2008,4,07,072,5454,40,4,25,4,7,,1,02,,1,430,120,8,,0,3,,,22,,,,,0,41,8715,4,40,68,07,1,9,,10.4,,,,,1,1,1,2,1,10,1957-04-30
57LA01597,57,2,2009,4,07,072,5454,40,4,25,4,7,,1,02,,1,430,120,8,,0,3,,,22,,,,,0,41,8715,4,40,74,07,1,9,,10.0,,,,,2,1,1,2,1,10,1957-04-30
57LA01598,57,2,1860,4,01,012,5478,40,4,30,4,7,,1,02,,1,427,117,5,,0,3,,,23,,,,,0,41,9840,4,40,90,01,1,9,,10.6,,,,,1,1,1,1,1,10,1957-04-27
57LA01599,57,,,,04,042,5479,40,4,19,4,7,,,02,,,305,64,-,,0,,,,14,,,,,0,41,9539,4,40,,04,1,,,0.0,,,,,1,1,0,0,0,0,1957-03-05
57LA01600,57,1,2268,4,13,132,5495,40,4,09,4,7,,1,02,,1,525,145,8,,0,3,,,17,,,,,0,41,9426,4,40,71,13,1,9,,9.0,,,,,1,1,1,2,1,10,1957-05-25
57LA01601,57,2,2269,4,13,132,5495,40,4,09,4,7,,1,02,,1,525,145,8,,148,3,,,17,,,,,0,41,9426,4,40,,13,1,,,9.0,,2,,,2,1,1,2,1,0,1957-05-25
57LA01602,57,1,2164,4,09,092,5533,40,4,06,4,7,,1,02,,1,505,125,8,,0,4,,,08,,,,,0,41,8609,4,40,64,09,1,9,,12.0,,,,,1,1,1,2,1,10,1957-05-05
57LA01603,57,2,2165,4,09,092,5533,40,4,06,4,7,,1,02,,1,505,125,8,,0,4,,,08,,,,,0,41,8609,4,40,63,09,1,9,,10.6,,,,,2,1,1,2,1,10,1957-05-05
57LA01604,57,1,1685,4,15,152,5542,40,4,15,4,7,,1,02,,1,424,114,5,,0,4,,,07,,,,,0,41,9013,4,40,96,15,1,5,,14.4,,,,,1,1,1,1,1,10,1957-04-24
57LA01605,57,1,2203,4,73,127,5564,40,4,,4,7,,1,02,,2,506,126,8,,0,4,,,,,,,,0,41,1153,4,41,70,61,9,9,,10.8,,,,,1,1,1,2,1,10,1957-05-06
57LA01606,57,2,2204,4,73,127,5564,40,4,,4,7,,1,02,,1,506,126,8,,0,4,,,,,,,,0,41,1153,4,41,77,61,9,9,,11.2,,,,,2,1,1,2,1,10,1957-05-06
57LA01607,57,2,1738,4,18,182,5578,40,4,04,4,7,,1,02,,1,425,115,8,,0,4,,,02,,,,,0,41,9501,4,40,76,18,1,9,,10.8,,,,,1,1,1,2,1,10,1957-04-25
57LA01608,57,2,1739,4,18,182,5578,40,4,04,4,7,,1,02,,2,425,115,8,,0,4,,,02,,,,,0,41,9501,4,40,75,18,1,9,,9.4,,,,,2,1,1,2,1,10,1957-04-25
57LA01609,57,1,2213,4,82,078,5587,40,4,,4,7,,1,02,,1,508,128,5,,0,4,,,12,,,,,0,41,8715,4,40,97,11,7,9,,14.0,,,,,1,1,1,1,1,10,1957-05-08
57LA01610,57,2,2258,4,06,062,5605,40,4,32,4,7,,1,02,,1,520,140,5,,0,4,,,24,,,,,0,41,0039,4,41,78,06,1,9,,13.6,,,,,1,1,1,1,1,10,1957-05-20
57LA01611,57,2,1689,4,16,162,5618,40,4,12,4,7,,1,02,,1,424,114,8,,0,4,,,05,,,,,0,41,9109,4,40,78,16,1,5,,9.0,,,,,1,1,1,2,1,10,1957-04-24
57LA01612,57,2,1690,4,16,162,5618,40,4,12,4,7,,1,02,,1,424,114,8,,117,4,,,05,,,,,0,41,9109,4,40,,16,1,,,6.6,,6,,,2,1,1,2,1,0,1957-04-24
57LA01613,57,2,2082,4,17,172,5631,40,4,03,4,7,,1,02,,1,502,122,8,,0,3,,,03,,,,,0,41,8667,4,40,73,17,1,9,,9.8,,,,,1,1,1,2,1,10,1957-05-02
57LA01614,57,1,2083,4,17,172,5631,40,4,03,4,7,,1,02,,1,502,122,8,,0,3,,,03,,,,,0,41,8667,4,40,74,17,1,9,,10.4,,,,,2,1,1,2,1,10,1957-05-02
57LA01615,57,1,1707,4,73,137,5641,40,4,,4,7,,1,02,,1,424,114,5,,0,4,,,,,,,,0,41,9426,4,40,97,61,9,5,,10.6,,,,,1,1,1,1,1,10,1957-04-24
57LA01616,57,1,1612,4,73,077,5660,40,4,,4,7,,1,02,,1,422,112,5,,0,2,,,,,,,,0,41,8715,4,40,76,61,9,5,,10.6,,,,,1,1,1,1,1,10,1957-04-22
57LA01617,57,1,1838,4,73,087,5663,40,4,,4,7,,1,02,,1,426,116,8,,0,5,,,,,,,,0,41,9634,4,40,78,61,9,9,,9.8,,,,,1,1,1,2,1,10,1957-04-26
57LA01618,57,1,1839,4,73,087,5663,40,4,,4,7,,1,02,,1,426,116,8,,0,5,,,,,,,,0,41,9634,4,40,84,61,9,9,,9.8,,,,,2,1,1,2,1,10,1957-04-26
57LA01619,57,,,,11,111,5664,40,4,19,4,7,,,02,,,507,127,-,,0,,,,06,,,,,0,41,0795,4,41,,11,1,,,0.0,,,,,1,1,0,0,0,0,1957-05-07
57LA01620,57,2,2231,4,11,112,5677,40,4,17,4,7,,2,02,,2,511,131,5,,240,3,,,06,,,,,0,41,8555,4,40,,11,1,9,,9.0,-,6,,36,1,1,1,1,1,0,1957-05-11
57LA01621,57,1,1851,4,82,029,5705,40,4,,4,7,,1,02,,2,426,116,8,,0,4,,,08,,,,,0,41,9704,4,40,78,11,7,9,,12.4,,,,,1,1,1,2,1,10,1957-04-26
57LA01622,57,2,1852,4,82,029,5705,40,4,,4,7,,1,02,,1,426,116,8,,0,4,,,08,,,,,0,41,9704,4,40,79,11,7,9,,10.0,,,,,2,1,1,2,1,10,1957-04-26
57LA01623,57,1,2193,4,08,081,5723,40,4,19,4,7,,1,02,,2,506,126,5,,0,4,,,21,,,,,0,41,9534,4,40,87,08,1,9,,12.8,,,,,1,1,1,1,1,10,1957-05-06
57LA01624,57,2,1939,4,14,141,5743,40,4,19,4,7,,4,02,,1,428,118,8,,119,1,,,16,,,,,0,41,8575,4,40,,14,1,,,9.2,1,6,,59,1,1,1,2,1,0,1957-04-28
57LA01625,57,2,1940,4,14,141,5743,40,4,19,4,7,,1,02,,1,428,118,8,,0,1,,,16,,,,,0,41,8575,4,40,75,14,1,9,,9.0,,,,,2,1,1,2,1,10,1957-04-28
57LA01626,57,1,1471,4,73,117,5753,40,4,,4,7,,1,02,,1,419,109,5,,0,4,,,,,,,,0,41,8555,4,40,82,61,9,5,,11.4,,,,,1,1,1,1,1,10,1957-04-19
57LA01627,57,1,2215,4,06,062,5763,40,4,26,4,7,,2,02,,1,508,128,5,,0,4,,,17,,,,,0,41,0039,4,41,97,06,1,9,,11.0,,,,,1,1,1,1,1,10,1957-05-08
57LA01628,57,2,2065,4,06,062,5775,40,4,43,4,7,,1,02,,1,501,121,8,,0,4,,,26,,,,,0,41,0039,4,41,,06,1,9,,10.8,,6,,,1,1,1,2,1,0,1957-05-01
57LA01629,57,2,2066,4,06,062,5775,40,4,43,4,7,,1,02,,2,501,121,8,,0,4,,,26,,,,,0,41,0039,4,41,55,06,1,9,,10.6,,,,,2,1,1,2,1,10,1957-05-01
57LA01630,57,1,2015,4,05,052,5783,40,4,18,4,7,,1,02,,1,430,120,8,,0,4,,,19,,,,,0,41,0857,4,41,57,05,1,9,,9.2,,,,,1,1,1,2,1,10,1957-04-30
57LA01631,57,2,2016,4,05,052,5783,40,4,18,4,7,,1,02,,1,430,120,8,,0,4,,,19,,,,,0,41,0857,4,41,58,05,1,9,,8.2,,,,,2,1,1,2,1,10,1957-04-30
57LA01632,57,1,1849,4,73,107,5785,40,4,,4,7,,1,02,,1,426,116,5,,0,5,,,,,,,,0,41,9755,4,40,93,61,9,9,,11.8,,,,,1,1,1,1,1,10,1957-04-26
57LA01633,57,2,1911,4,06,062,5789,40,4,25,4,7,,1,02,,1,428,118,8,,0,3,,,13,,,,,0,41,0039,4,41,74,06,1,9,,10.4,,,,,1,1,1,2,1,10,1957-04-28
57LA01634,57,2,1912,4,06,062,5789,40,4,25,4,7,,1,02,,1,428,118,8,,0,3,,,13,,,,,0,41,0039,4,41,72,06,1,9,,11.4,,,,,2,1,1,2,1,10,1957-04-28
57LA01635,57,2,2115,4,15,152,5792,40,4,04,4,7,,1,02,,1,503,123,8,,0,4,,,01,,,,,0,41,9013,4,40,65,15,1,9,,10.8,,,,,1,1,1,2,1,10,1957-05-03
