UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,LTRT,Y5A,SERIES,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBRN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,TRT2,FONO,FOPU,TRT3,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT4,CDNO,YR
80LA04173,1980-04-22,2,K9248,62,1,61,613,K7638,62,06,,1,,30,,1,06,,1,113,8,,0,3,,,,,,,K8643,62,1,72,61,6,1,,1,2,086,10,,,1,80
80LA04174,1980-04-22,1,K9249,62,,61,613,K7638,62,06,,1,,30,,1,06,,1,113,8,,0,3,,,,,&,,K8643,62,0,68,61,6,1,,0,0,098,5,,,2,80
80LA04175,,,,62,1,63,632,K7639,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8412,62,1,0,63,6,0,,0,0,,0,,,1,80
80LA04176,1980-04-13,1,K9041,62,1,61,614,K7640,62,06,,1,,30,,1,06,,1,104,8,,0,3,,,,,,,K8558,62,1,79,61,6,1,,1,2,114,10,,,1,80
80LA04177,1980-04-13,2,K9042,62,,61,614,K7640,62,06,,1,,30,,1,06,,1,104,8,,0,3,,,,,,,K8558,62,0,47,61,6,1,,0,0,101,10,,,2,80
80LA04178,1980-04-23,2,M0239,94,1,64,006,K7645,62,06,,1,,30,,1,53,,1,114,5,,0,4,,,,,,,U4737,95,1,86,63,8,1,,1,1,108,10,,,1,80
80LA04179,1980-04-17,1,K9159,62,1,61,612,K7650,62,06,,1,,30,,1,06,,1,108,8,,0,4,,,,,,,K8715,62,1,64,61,6,1,,1,2,111,10,,,1,80
80LA04180,1980-04-17,2,K9160,62,,61,612,K7650,62,06,,1,,30,,1,06,,1,108,8,,0,4,,,,,,,K8715,62,0,47,61,6,1,,0,0,106,10,,,2,80
80LA04181,,,,62,1,60,604,K7656,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8050,62,0,0,60,2,0,,0,0,,0,,,1,80
80LA04182,1980-04-20,2,K9229,62,1,60,601,K7667,62,06,,1,,30,,1,06,,1,111,5,,0,3,,,,,,,00012,96,1,94,60,2,1,,1,1,138,10,,,1,80
80LA04183,1980-04-01,2,U8733,93,1,33,706,K7680,62,06,,1,,30,,1,33,,1,92,8,,0,4,,,,,,,P6404,01,1,69,63,4,1,,1,2,104,10,,,1,80
80LA04184,1980-04-01,2,U8734,93,,33,706,K7680,62,06,,,,30,,1,33,,1,92,8,,228,4,,7,,,,,P6404,01,0,0,63,4,1,,0,0,096,0,,,2,80
80LA04185,1980-04-15,1,K9102,62,1,63,634,K7682,62,06,,,,30,,1,06,,1,106,5,,228,4,,7,,365243,+,,00015,96,1,0,63,6,1,,1,1,100,5,,,1,80
80LA04186,1980-04-13,2,U9668,93,1,33,705,K7686,62,06,,1,,30,,1,33,,1,104,5,,0,2,,,,,,,P7170,01,1,72,60,4,1,,1,1,121,10,,,1,80
80LA04187,1980-04-20,1,K9215,62,1,63,631,K7689,62,06,,1,,30,,1,06,,1,111,8,,0,4,,,,,,,K8095,62,1,77,63,6,1,,1,2,098,10,,,1,80
80LA04188,1980-04-20,2,K9216,62,,63,631,K7689,62,06,,1,,30,,1,06,,1,111,8,,0,4,,,,,,,K8095,62,0,73,63,6,1,,0,0,096,10,,,2,80
80LA04189,,,,62,1,61,613,K7696,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8643,62,1,0,61,6,0,,0,0,,0,,,1,80
80LA04190,1980-04-11,,,62,1,63,632,K7698,62,06,,,,30,,,06,,,102,2,,0,0,,0,,,,,K8412,62,1,0,63,6,0,,1,2,,0,,,1,80
80LA04191,1980-04-11,,,62,,63,632,K7698,62,06,,,,30,,,06,,,102,2,,0,0,,0,,,,,K8412,62,0,0,63,6,0,,0,0,,0,,,2,80
80LA04192,1980-04-12,1,K9035,62,1,60,602,K7699,62,06,,1,,30,,1,06,,1,103,5,,0,3,,,,,,,K8243,62,1,80,60,2,1,,1,1,124,10,,,1,80
80LA04193,1980-04-23,1,K9272,62,1,63,633,K7701,62,06,,1,,30,,2,06,,1,114,5,,0,4,,,,,,,K8068,62,1,84,63,6,1,,1,1,152,10,,,1,80
80LA04194,1980-04-06,1,K8887,62,1,61,611,K7703,62,06,,1,,30,,1,06,,1,97,5,,0,3,,,,,,,K8767,62,1,60,61,6,1,,1,1,113,10,99,,1,80
80LA04195,1980-04-08,2,K8932,62,1,63,634,K7706,62,06,,1,,30,,1,06,,1,99,8,,0,4,,,,,,,00015,96,1,86,63,6,1,,1,2,110,10,,,1,80
80LA04196,1980-04-08,2,K8933,62,,63,634,K7706,62,06,,,,30,,1,06,,1,99,8,,228,4,,7,,,,,00015,96,0,0,63,6,1,,0,0,087,0,,,2,80
80LA04197,1980-03-29,,,62,1,60,603,K7719,62,06,,,,30,,,06,,,89,0,,0,2,,0,,005502,+,,K8366,62,1,0,60,2,0,,1,1,,5,,,1,80
80LA04198,1980-04-19,1,K9208,62,1,63,631,K7720,62,06,,1,,30,,1,06,,1,110,8,,0,3,,,,,,,K8095,62,1,60,63,6,1,,1,2,112,10,,,1,80
80LA04199,1980-04-19,2,K9209,62,,63,631,K7720,62,06,,1,,30,,1,06,,1,110,8,,0,3,,,,,,,K8095,62,0,77,63,6,1,,0,0,118,10,,,2,80
80LA04200,1980-04-06,2,U9000,93,1,65,641,K7724,62,06,,1,,30,,1,56,,1,97,5,,0,4,,,,,,,U8364,93,1,68,63,8,1,,1,1,101,10,,,1,80
80LA04201,1980-04-05,2,K8877,62,1,60,604,K7737,62,06,,1,,30,,1,06,,1,96,8,,0,3,,,,,,,K8050,62,1,83,60,2,1,,1,2,108,10,,,1,80
80LA04202,1980-04-05,2,K8878,62,,60,604,K7737,62,06,,,,30,,1,06,,1,96,8,,136,3,,6,,646993,-,,K8050,62,0,0,60,2,1,01,0,0,097,0,,,2,80
80LA04203,,,,62,1,60,601,K7738,62,06,,,,30,,,06,,,,,,0,,,,,,,,00012,96,1,0,60,2,0,,0,0,,0,,,1,80
80LA04204,1980-03-05,3,X4970,79,1,00,XXX,K7754,62,06,,,,30,,5,30,3,1,65,8,,84,4,,6,,,&,,00000,97,1,0,XX,0,1,,1,2,146,0,,,1,80
80LA04205,1980-03-05,3,X4971,79,,00,XXX,K7754,62,06,,,,30,,5,30,3,1,65,8,,180,4,,6,,,&,,00000,97,0,0,XX,0,1,10,0,0,125,0,,,2,80
80LA04206,1980-04-18,1,K9175,62,1,61,614,K7761,62,06,,,,30,,1,06,,1,109,8,,203,3,,6,,,,,K8558,62,1,0,61,6,1,10,1,2,085,0,,,1,80
80LA04207,1980-04-18,1,K9176,62,,61,614,K7761,62,06,,1,,30,,1,06,,1,109,8,,0,3,,,,,,,K8558,62,0,100,61,6,1,,0,0,143,10,,,2,80
80LA04208,1980-04-04,2,U8898,93,1,33,707,K7767,62,06,,1,,30,,1,33,,1,95,8,,0,3,,,,,,,P6485,01,1,74,61,4,1,,1,2,083,10,,,1,80
80LA04209,1980-04-04,2,U8899,93,,33,707,K7767,62,06,,1,,30,,1,33,,1,95,8,,0,3,,,,,,,P6485,01,0,54,61,4,1,,0,0,070,10,,,2,80
80LA04210,1980-04-07,1,K8915,62,1,61,611,K7772,62,06,,,,30,,1,06,,1,98,8,,100,2,,6,,022502,+,,K8767,62,1,0,61,6,1,,1,2,130,5,,,1,80
80LA04211,1980-04-07,2,K8916,62,,61,611,K7772,62,06,,1,,30,,1,06,,1,98,8,,0,2,,,,,&,,K8767,62,0,76,61,6,1,,0,0,096,5,,,2,80
80LA04212,1980-04-12,2,K9028,62,1,63,632,K7776,62,06,,1,,30,,1,06,,1,103,8,,0,3,,,,,&,,K8412,62,1,65,63,6,1,,1,2,110,5,,,1,80
80LA04213,1980-04-12,2,K9029,62,,63,632,K7776,62,06,,,,30,,1,06,,1,103,8,,120,3,,6,,,,,K8412,62,0,0,63,6,1,,0,0,107,0,,,2,80
80LA04214,1980-04-07,1,K8901,62,1,60,602,K7778,62,06,,,,30,,1,06,,1,98,5,,228,3,,7,,,,,K8243,62,1,0,60,2,1,,1,1,138,0,,,1,80
80LA04215,1980-04-15,1,K9098,62,1,60,603,K7779,62,06,,1,,30,,1,06,,1,106,8,,0,3,,,,,,,K8366,62,1,87,60,2,1,,1,2,125,10,,,1,80
80LA04216,1980-04-15,1,,62,,60,603,K7779,62,06,,,,30,,1,06,,1,106,8,,0,3,35,6,,,,,K8366,62,0,0,60,2,1,,0,0,120,0,,,2,80
80LA04217,1980-02-24,3,X4925,79,1,00,XXX,K7780,62,06,,,,30,,5,30,3,1,55,5,,189,1,,6,,,,,00000,97,1,0,XX,0,1,10,1,1,119,0,,,1,80
80LA04218,1980-04-24,2,K9285,62,1,63,633,K7787,62,06,,1,,30,,1,06,,1,115,8,,0,5,,,,,,,K8068,62,1,72,63,6,1,,1,2,124,10,,,1,80
80LA04219,1980-04-24,2,K9286,62,,63,633,K7787,62,06,,1,,30,,1,06,,1,115,8,,0,5,,,,,,,K8068,62,0,77,63,6,1,,0,0,120,10,,,2,80
80LA04220,,,,62,1,60,604,K7788,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8050,62,1,0,60,2,0,,0,0,,0,,,1,80
80LA04221,1980-04-10,1,K8977,62,1,61,612,K7789,62,06,,1,,30,,1,06,,1,101,8,,0,3,,,,,,,K8715,62,1,76,61,6,1,,1,2,090,10,,,1,80
80LA04222,1980-04-10,1,K8978,62,,61,612,K7789,62,06,,1,,30,,1,06,,1,101,8,,0,3,,,,,,,K8715,62,0,67,61,6,1,,0,0,100,10,,,2,80
80LA04223,1980-04-12,1,K9001,62,1,63,634,K7792,62,06,,1,,30,,1,06,,1,103,5,,0,5,,,,,,,00015,96,1,81,63,6,1,,1,1,130,10,,,1,80
80LA04224,1980-04-14,1,K9059,62,1,60,601,K7799,62,06,,1,,30,,1,06,,1,105,5,,0,3,,,,,,,00012,96,1,93,60,2,1,,1,1,144,10,,,1,80
80LA04225,1980-04-08,1,K8923,62,1,63,631,K7815,62,06,,,,30,,1,06,,1,99,8,,228,3,,7,,,,,K8095,62,1,0,63,6,1,,1,2,083,0,,,1,80
80LA04226,1980-04-08,1,K8924,62,,63,631,K7815,62,06,,1,,30,,1,06,,1,99,8,,0,3,,,,,,,K8095,62,0,77,63,6,1,,0,0,091,10,,,2,80
80LA04227,,,,62,1,63,632,K7819,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8412,62,1,0,63,6,0,,0,0,,0,,,1,80
80LA04228,1980-03-02,2,X4959,79,1,00,XXX,K7824,62,06,,1,,30,,5,30,3,1,62,5,,0,3,,,,,,,00000,97,1,92,XX,0,1,,1,1,125,10,,,1,80
80LA04229,1980-04-19,2,K9207,62,1,63,633,K7826,62,06,,1,,30,,1,06,,1,110,5,,0,3,,,,,,,K8068,62,1,87,63,6,1,,1,1,141,10,,,1,80
80LA04230,1980-04-15,1,K9103,62,1,61,613,K7855,62,06,,1,,30,,1,06,,1,106,8,,0,3,,,,,,,K8643,62,1,67,61,6,1,,1,2,105,10,,,1,80
80LA04231,1980-04-15,2,K9104,62,,61,613,K7855,62,06,,1,,30,,1,06,,1,106,8,,0,3,,,,,,,K8643,62,0,52,61,6,1,,0,0,103,10,,,2,80
80LA04232,1980-04-25,1,K9294,62,1,63,634,K7856,62,06,,1,,30,,1,06,,1,116,8,,0,4,,,,,,,00015,96,1,70,63,6,1,,1,2,104,10,,,1,80
80LA04233,1980-04-25,1,K9295,62,,63,634,K7856,62,06,,1,,30,,1,06,,1,116,8,,0,4,,,,,,,00015,96,0,77,63,6,1,,0,0,107,10,,,2,80
80LA04234,1980-04-14,2,K9068,62,1,63,631,K7858,62,06,,1,,30,,1,06,,1,105,5,,0,3,,,,,,,K8095,62,1,87,63,6,1,,1,1,134,10,,,1,80
80LA04235,,,,93,1,64,005,K7867,62,06,,,,30,,,53,1,,,,,0,,,,,,,,X4882,95,1,0,63,8,0,,0,0,,0,,,1,80
80LA04236,1980-02-22,3,U8607,93,1,00,,K7867,62,06,,1,,30,,1,00,3,1,53,5,,0,3,,,,,,,00000,00,1,77,63,0,1,,1,1,120,10,,,1,80
80LA04237,1980-04-21,2,K9241,62,1,63,632,K7868,62,06,,,,30,,1,06,,1,112,8,,228,4,,7,,,,,K8412,62,1,0,63,6,1,,1,2,100,0,,,1,80
80LA04238,1980-04-21,2,K9242,62,,63,632,K7868,62,06,,1,,30,,1,06,,1,112,8,,0,4,,,,,,,K8412,62,0,96,63,6,1,,0,0,113,10,,,2,80
80LA04239,1980-04-03,2,U8834,93,1,33,706,K7873,62,06,,,,30,,1,33,,1,94,5,,96,2,04,6,,,,,P6404,01,1,0,60,4,1,,1,1,082,0,,,1,80
80LA04240,1980-04-02,2,K8868,62,1,60,602,K7875,62,06,,1,,30,,1,06,,1,93,7,,0,4,,,,,,,K8243,62,1,75,60,2,1,,1,2,080,10,,,1,80
80LA04241,1980-04-02,1,,62,,60,602,K7875,62,06,,,,30,,1,06,,1,93,7,,0,4,,1,,,,,K8243,62,0,0,60,2,0,,0,0,072,0,,,2,80
80LA04242,1980-04-10,1,K8963,62,1,61,611,K7876,62,06,,,,30,,1,06,,1,101,8,,112,2,,6,,,,,K8767,62,1,0,61,6,1,,1,2,083,0,,,1,80
80LA04243,1980-04-10,2,K8964,62,,61,611,K7876,62,06,,1,,30,,1,06,,1,101,8,,0,2,,,,,&,,K8767,62,0,73,61,6,1,,0,0,085,5,,,2,80
80LA04244,,,,62,1,60,603,K7883,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8366,62,1,0,60,2,0,,0,0,,0,,,1,80
80LA04245,,,,62,1,60,604,K7886,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8050,62,1,0,60,2,0,,0,0,,0,,,1,80
80LA04246,1980-04-20,1,K9227,62,1,60,601,K7891,62,06,,1,,30,,1,06,,1,111,8,,0,4,,,,,,,00012,96,1,82,60,2,1,,1,2,116,10,,,1,80
80LA04247,1980-04-20,1,K9228,62,,60,601,K7891,62,06,,1,,30,,1,06,,1,111,8,,0,4,,,,,,,00012,96,0,53,60,2,1,,0,0,128,10,,,2,80
80LA04248,,,,62,1,63,633,K7910,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8068,62,0,0,63,6,0,,0,0,,0,,,1,80
80LA04249,1980-04-21,1,K9240,62,1,60,602,K7915,62,06,,1,,30,,1,06,,1,112,5,,0,3,,,,,,,K8243,62,1,79,60,2,1,,1,1,151,10,,,1,80
80LA04250,1980-04-11,2,U9349,93,1,33,705,K7926,62,06,,,,30,,1,33,,1,102,8,,228,4,,7,,,,,P7170,01,1,0,63,4,1,,1,2,111,0,,,1,80
80LA04251,1980-04-11,1,U9350,93,,33,705,K7926,62,06,,1,,30,,1,33,,1,102,8,,0,4,,,,,,,P7170,01,0,95,63,4,1,,0,0,110,10,,,2,80
80LA04252,1980-04-13,2,U9597,93,1,65,641,K7931,62,06,,1,,30,,1,56,,1,104,5,,0,2,,,,,,,U8364,93,1,83,60,8,1,,1,1,122,10,,,1,80
80LA04253,,,,62,1,61,612,K7949,62,06,,,,30,,,06,1,,,,,0,,,,,,,,K8715,62,1,0,61,6,0,,0,0,,0,,,1,80
80LA04254,1980-05-07,3,X6067,79,1,00,,K7949,62,06,,1,,30,,5,30,2,1,128,5,,0,4,,,,,,,00000,97,1,83,61,0,1,,1,1,136,10,,,1,80
80LA04255,1980-04-26,2,K9302,62,1,60,603,K7952,62,06,,1,,30,,1,06,,1,117,8,,0,3,,,,,,,K8366,62,1,80,60,2,1,,1,2,102,10,,,1,80
80LA04256,1980-04-26,2,K9303,62,,60,603,K7952,62,06,,1,,30,,1,06,,1,117,8,,0,3,,,,,,,K8366,62,0,67,60,2,1,,0,0,117,10,,,2,80
80LA04257,1980-04-09,1,K8944,62,1,63,634,K7958,62,06,,1,,30,,1,06,,1,100,5,,0,4,,,,,,,00015,96,1,90,63,6,1,,1,1,105,10,,,1,80
80LA04258,1980-04-28,2,K9306,62,1,61,613,K7961,62,06,,1,,30,,1,06,,1,119,5,,0,4,,,,,,,K8643,62,1,82,61,6,1,,1,1,117,70,,,1,80
80LA04259,1980-04-08,1,U9184,93,1,65,642,K7964,62,06,,,,30,,1,56,,1,99,8,,228,4,,7,,,,,U7910,93,1,0,63,8,1,,1,2,118,0,,,1,80
80LA04260,1980-04-08,1,U9185,93,,65,642,K7964,62,06,,1,,30,,1,56,,1,99,8,,0,4,,,,,,,U7910,93,0,77,63,8,1,,0,0,100,10,,,2,80
80LA04261,1980-04-04,,,62,1,63,631,K7965,62,06,,,,30,,,06,,,95,2,,0,2,42,0,,,,,K8095,62,1,0,63,6,0,,1,2,,0,,,1,80
80LA04262,1980-04-04,,,62,,63,631,K7965,62,06,,,,30,,,06,,,95,2,,0,2,,0,,,,,K8095,62,0,0,63,6,0,,0,0,,0,,,2,80
80LA04263,1980-04-21,2,K9237,62,1,63,632,K7966,62,06,,,,30,,1,06,,1,112,8,,113,3,,6,,,,,K8412,62,1,0,63,6,1,,1,2,095,0,,,1,80
80LA04264,1980-04-21,1,K9238,62,,63,632,K7966,62,06,,1,,30,,1,06,,1,112,8,,0,3,,,,,,,K8412,62,0,70,63,6,1,,0,0,075,10,,,2,80
80LA04265,,,,62,1,60,604,K7967,62,06,,,,30,,,06,,,,,,0,,,,,,,,K8050,62,0,0,60,2,0,,0,0,,0,,,1,80
80LA04266,1980-04-06,1,K8888,62,1,63,633,K7975,62,06,,1,,30,,1,06,,1,97,9,,0,1,04,,,,&,,K8068,62,1,67,63,6,1,,1,3,077,5,,,1,80
80LA04267,1980-04-06,2,K8889,62,,63,633,K7975,62,06,,1,,30,,1,06,,1,97,9,,0,1,,,,,&,,K8068,62,0,80,63,6,1,,0,0,083,5,,,2,80
80LA04268,1980-04-06,2,K8890,62,,63,633,K7975,62,06,,,,30,,1,06,,1,97,9,,98,1,,6,,812301,-,,K8068,62,0,0,63,6,1,,0,0,092,0,,,3,80
80LA04269,1980-04-08,2,K8935,62,1,63,634,K7977,62,06,,,,30,,1,06,,1,99,5,,108,4,,6,,,,,00015,96,1,0,63,6,1,,1,1,084,0,,,1,80
80LA04270,1980-04-07,2,K8899,62,1,60,601,K7995,62,06,,1,,30,,1,06,,1,98,8,,0,3,,,,,,,00012,96,1,78,60,2,1,,1,2,122,10,,,1,80
80LA04271,1980-04-07,2,K8900,62,,60,601,K7995,62,06,,1,,30,,1,06,,1,98,8,,0,3,,,,,,,00012,96,0,79,60,2,1,,0,0,114,10,,,2,80
80LA04272,1980-04-17,2,K9145,62,1,60,602,K7997,62,06,,1,,30,,1,06,,1,108,5,,0,3,,,,,,,K8243,62,1,86,60,2,1,,1,1,118,10,,,1,80
80LA04273,1980-04-23,2,K9268,62,1,63,631,K8014,62,06,,1,,30,,1,06,,1,114,8,,0,2,,,,,,,K8095,62,1,56,63,6,1,,1,2,068,10,,,1,80
80LA04274,1980-04-23,2,K9269,62,,63,631,K8014,62,06,,1,,30,,1,06,,1,114,8,,0,2,,,,,,,K8095,62,0,63,63,6,1,,0,0,085,10,,,2,80
80LA04275,1980-04-08,2,K8930,62,1,60,603,K8025,62,06,,1,,30,,1,06,,1,99,8,,0,3,,,,,,,K8366,62,1,71,60,2,1,,1,2,113,10,,,1,80
80LA04276,1980-04-08,2,K8931,62,,60,603,K8025,62,06,,1,,30,,1,06,,1,99,8,,0,3,,,,,,,K8366,62,0,77,60,2,1,,0,0,115,10,,,2,80
80LA04277,1980-04-10,1,K8980,62,1,60,604,K8030,62,06,,,,20,,1,06,,1,101,7,,103,3,,6,,,,,K8050,62,1,0,60,2,1,,1,2,064,0,,,1,80
80LA04278,1980-04-10,2,,62,,60,604,K8030,62,06,,,,20,,1,06,,1,101,7,,0,3,,1,,,,,K8050,62,0,0,60,2,0,,0,0,050,0,,,2,80
80LA04279,1980-04-03,2,U8825,93,1,33,707,K8034,62,06,,1,,20,,1,33,,1,94,8,,0,4,,,,,,,P6485,01,1,75,60,4,1,,1,2,071,10,,,1,80
80LA04280,1980-04-03,1,U8826,93,,33,707,K8034,62,06,,1,,20,,1,33,,1,94,8,,0,4,,,,,,,P6485,01,0,78,60,4,1,,0,0,106,10,,,2,80
80LA04281,1980-04-11,1,K8997,62,1,60,601,K8036,62,06,,1,,20,,1,06,,1,102,5,,0,2,,,,,,,00012,96,1,80,60,2,1,,1,1,139,10,,,1,80
80LA04282,1980-04-14,1,K9088,62,1,60,603,K8037,62,06,,1,,20,,1,06,,1,105,5,,0,3,,,,,,,K8366,62,1,99,60,2,1,,1,1,103,10,,,1,80
80LA04283,1980-04-25,2,K9300,62,1,63,632,K8041,62,06,,,,20,,1,06,,1,116,5,,122,3,,6,,,,,K8412,62,1,0,63,6,1,,1,1,145,0,,,1,80
80LA04284,1980-04-07,2,K8903,62,1,63,634,K8043,62,06,,1,,20,,1,06,,1,98,5,,0,3,,,,,,,00015,96,1,93,63,6,1,,1,1,107,10,,,1,80
80LA04285,,,,62,1,61,614,K8046,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8558,62,0,0,61,6,0,,0,0,,0,,,1,80
80LA04286,1980-04-17,2,K9144,62,1,61,611,K8049,62,06,,1,,20,,1,06,,1,108,5,,0,3,,,,,,,K8767,62,1,86,61,6,1,,1,1,113,10,,,1,80
80LA04287,1980-04-12,2,K9008,62,1,63,631,K8055,62,06,,1,,20,,1,06,,1,103,5,,0,4,,,,,,,K8095,62,1,96,63,6,1,,1,1,113,10,,,1,80
80LA04288,1980-04-17,1,K9158,62,1,61,612,K8056,62,06,,1,,20,,1,06,,1,108,5,,0,2,,,,,,,K8715,62,1,77,61,6,1,,1,1,122,10,,,1,80
80LA04289,,,,62,1,61,613,K8069,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8643,62,0,0,61,6,0,,0,0,,0,,,1,80
80LA04290,1980-04-14,1,K9078,62,1,63,634,K8072,62,06,,1,,20,,1,06,,1,105,8,,0,4,,,,,,,00015,96,1,65,63,6,1,,1,2,105,10,,,1,80
80LA04291,1980-04-14,2,K9079,62,,63,634,K8072,62,06,,1,,20,,1,06,,1,105,8,,0,4,,,,,,,00015,96,0,68,63,6,1,,0,0,091,10,,,2,80
80LA04292,1980-04-23,1,K9263,62,1,63,633,K8079,62,06,,1,,20,,1,06,,1,114,8,,0,3,,,,,,,K8068,62,1,73,63,6,1,,1,2,077,10,,,1,80
80LA04293,1980-04-23,2,K9264,62,,63,633,K8079,62,06,,1,,20,,1,06,,1,114,8,,0,3,,,,,,,K8068,62,0,72,63,6,1,,0,0,103,10,,,2,80
80LA04294,1980-04-14,2,K9077,62,1,60,602,K8084,62,06,,1,,20,,1,06,,1,105,5,,0,1,35,,,,&,,K8243,62,1,36,60,2,1,,1,1,062,5,,,1,80
80LA04295,1980-04-26,1,K9301,62,1,63,631,K8086,62,06,,1,,20,,1,06,,1,117,5,,0,4,,,,,,,K8095,62,1,88,63,6,1,,1,1,110,10,,,1,80
80LA04296,1980-04-06,2,K8895,62,1,63,634,K8093,62,06,,1,,20,,1,06,,1,97,5,,0,3,,,,,,,00015,96,1,80,63,6,1,,1,1,080,10,,,1,80
80LA04297,1980-04-12,1,K9036,62,1,61,614,K8107,62,06,,1,,20,,1,06,,1,103,5,,0,3,,,,,,,K8558,62,1,87,61,6,1,,1,1,139,10,,,1,80
80LA04298,1980-04-23,1,M0235,94,1,64,003,K8109,62,06,,1,,20,,1,53,,1,114,8,,0,3,,,,,,,X4880,95,1,71,63,8,1,,1,2,110,10,,,1,80
80LA04299,1980-04-23,2,M0236,94,,64,003,K8109,62,06,,1,,20,,1,53,,1,114,8,,0,3,,,,,,,X4880,95,0,57,63,8,1,,0,0,110,10,,,2,80
80LA04300,1980-04-04,1,,93,1,33,706,K8111,62,06,,,,20,,1,33,,1,95,8,,0,3,,6,,579979,+,,P6404,01,1,0,61,4,1,,1,2,070,5,,,1,80
80LA04301,1980-04-04,1,,93,,33,706,K8111,62,06,,,,20,,1,33,,1,95,8,,0,3,,6,,,,,P6404,01,0,0,61,4,1,,0,0,071,0,,,2,80
80LA04302,1980-04-11,2,K8994,62,1,60,601,K8113,62,06,,1,,20,,1,06,,1,102,5,,0,3,,,,,,,00012,96,1,93,60,2,1,,1,1,108,10,,,1,80
80LA04303,1980-03-17,,,62,1,63,633,K8119,62,06,,,,20,,,06,,,77,0,,0,0,,0,,,,,K8068,62,1,0,63,6,0,,1,1,,0,,,1,80
80LA04304,1980-04-09,2,K8949,62,1,61,612,K8125,62,06,,,,20,,1,06,,1,100,8,,103,1,04,6,,,,,K8715,62,1,0,61,6,1,,1,2,084,0,,,1,80
80LA04305,1980-04-09,2,K8950,62,,61,612,K8125,62,06,,1,,20,,1,06,,1,100,8,,0,1,,,,852001,-,,K8715,62,0,73,61,6,1,,0,0,080,5,,,2,80
80LA04306,1980-04-20,1,K9217,62,1,61,613,K8126,62,06,,1,,20,,1,06,,1,111,8,,0,3,,,,,,,K8643,62,1,68,61,6,1,,1,2,107,10,,,1,80
80LA04307,1980-04-20,2,K9218,62,,61,613,K8126,62,06,,1,,20,,1,06,,1,111,8,,0,3,,,,,,,K8643,62,0,86,61,6,1,,0,0,123,10,,,2,80
80LA04308,,,,62,1,61,611,K8129,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8767,62,0,0,61,6,0,,0,0,,0,,,1,80
80LA04309,1980-05-01,1,K9307,62,1,60,602,K8139,62,06,,1,,20,,1,06,,1,122,5,,0,3,,,,,,,K8243,62,1,72,60,2,1,,1,1,116,10,,,1,80
80LA04310,1980-03-06,,,93,1,33,705,K8142,62,06,,,,20,,,33,,,66,0,,0,0,,0,,,,,P7170,01,1,0,63,4,0,,1,1,,0,,,1,80
80LA04311,1980-04-16,2,K9141,62,1,60,603,K8143,62,06,,1,,20,,1,06,,1,107,5,,0,3,,,,,,,K8366,62,1,88,60,2,1,,1,1,110,10,,,1,80
80LA04312,1980-04-16,1,K9131,62,1,61,614,K8158,62,06,,,,20,,1,06,,1,107,5,,115,3,,6,,597893,-,,K8558,62,1,0,61,6,1,,1,1,107,0,,,1,80
80LA04313,1980-04-05,2,K8875,62,1,63,632,K8160,62,06,,1,,20,,1,06,,1,96,8,,0,3,,,,,,,K8412,62,1,78,63,6,1,,1,2,085,10,,,1,80
80LA04314,1980-04-05,2,K8876,62,,63,632,K8160,62,06,,1,,20,,1,06,,1,96,8,,0,3,,,,,,,K8412,62,0,65,63,6,1,,0,0,089,10,,,2,80
80LA04315,,,,62,1,61,611,K8163,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8767,62,1,0,61,6,0,,0,0,,0,,,1,80
80LA04316,,,,62,1,61,612,K8164,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8715,62,1,0,61,6,0,,0,0,,0,,,1,80
80LA04317,,,,62,1,63,632,K8170,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8412,62,1,0,63,6,0,,0,0,,0,,,1,80
80LA04318,1980-04-09,,,62,1,61,613,K8173,62,06,,,,20,,,06,,,100,0,,0,2,,0,,038502,+,,K8643,62,1,0,61,6,0,,1,1,,5,,,1,80
80LA04319,,,,62,1,63,631,K8174,62,06,,,,20,,,06,,,,,,0,,,,,,,,K8095,62,1,0,63,6,0,,0,0,,0,,,1,80
80LA04320,,,,62,1,63,632,K8176,62,06,,,,20,,,06,1,,,,,0,,,,,,,,K8412,62,1,0,63,6,0,,0,0,,0,,,1,80
80LA04321,1980-05-02,2,,79,1,00,,K8176,62,06,,,,20,,5,30,2,1,123,7,,0,3,,6,,996993,+,,00000,97,1,0,63,0,1,,1,2,075,5,,,1,80
