ID10,UID,DAYBRN,CLR,LBRD,CDNO,CUT_NML,CAUSE,DAYDIS,DISP,INBRL,LINE,SEX,STM,TB,PREFERREDDAM,PREFERREDSIRE,YR
D202437402,24LA00842,85,2,,2,Y,44,85,1,0.000,A,2,,7,2023703740,US00243740,24
D202440322,24LA00877,85,5,,2,Y,44,85,1,0.000,A,2,,7,2023704032,US00244032,24
D202410831,24LA00879,85,5,,1,Y,44,85,1,0.000,,2,,7,2023841083,US00241083,24
D202437361,24LA00883,85,2,,1,Y,44,85,1,0.000,A,1,,1,2023703736,2022703223,24
D202419811,24LA00884,85,1,,1,Y,27,85,0,0.065,,2,,0,2023061981,US06241981,24
D202404082,24LA00887,85,5,,2,Y,44,85,1,0.000,,2,,7,2023520408,2022840156,24
D202415512,24LA00893,85,1,,2,N,44,85,1,0.059,,1,,9,2022061551,US70231551,24
D202415513,24LA00894,85,1,,3,N,44,85,1,0.059,,2,,9,2022061551,US70231551,24
D202419731,24LA00923,85,,,1,Y,44,85,1,0.111,,,,4,2023061973,US06241973,24
D202419732,24LA00924,85,,,2,Y,44,85,1,0.111,,,,4,2023061973,US06241973,24
D202402193,24LA00943,85,1,,3,N,44,85,1,0.000,,2,,9,2022520219,US70230219,24
D202449951,24LA00947,85,1,,1,Y,44,85,1,0.000,,2,,1,2023124995,2023124910,24
D202410712,24LA00949,85,5,,2,Y,44,85,1,0.000,A,2,,7,2023841071,US00241071,24
D202423843,24LA00995,86,5,,3,N,44,86,1,0.007,,1,,9,2019702384,US83202384,24
D202418461,24LA00996,86,1,,1,Y,44,86,1,0.057,,1,,1,2023061846,2023062020,24
D202404604,24LA01035,84,,,4,N,27,84,0,0.112,,,,3,2019060460,US83200460,24
D202416161,24LA01045,86,1,,1,N,44,86,1,0.058,,1,,1,2022061616,US83231616,24
D202402711,24LA01067,86,8,,1,Y,44,86,1,0.000,,1,,1,2022520271,2021000705,24
D202416171,24LA01069,86,1,,1,N,44,86,1,0.058,,1,,7,2022061617,US70231617,24
D202431242,24LA01101,87,5,,2,N,44,87,1,0.011,,2,,7,2021703124,US83223124,24
D202437431,24LA01107,87,5,,1,Y,44,87,1,0.000,A,2,,1,2023703743,2023704006,24
D202482421,24LA01119,87,2,,1,Y,44,87,1,0.000,,2,,1,2023458242,2022458032,24
D202437491,24LA01120,87,5,,1,Y,44,87,1,0.000,A,1,,7,2023703749,US00243749,24
D202417253,24LA01136,87,1,,3,N,44,87,1,0.063,,2,,9,2022061725,US70231725,24
D202410131,24LA01143,87,1,,1,Y,44,87,1,0.000,,2,,1,2023841013,US83251013,24
D202412341,24LA01144,87,5,,1,Y,44,87,1,0.000,A,2,,4,2023841234,US84251234,24
D202412342,24LA01145,87,5,,2,Y,27,87,0,0.000,A,2,,4,2023841234,US84251234,24
D202438672,24LA01155,87,1,,2,Y,44,87,1,0.030,,2,,9,2022123867,US83233867,24
D202438673,24LA01156,87,1,,3,Y,44,87,1,0.030,,1,,9,2022123867,US83233867,24
D202446661,24LA01157,87,1,,1,Y,44,87,1,0.000,,1,,4,2023124666,2022124124,24
D202446662,24LA01158,87,1,,2,Y,44,87,1,0.000,,1,,4,2023124666,2022124124,24
D202441842,24LA01192,87,5,,2,Y,44,87,1,0.000,A,1,,7,2023704184,US00244184,24
D202412262,24LA01205,87,1,,2,N,44,87,1,0.055,,2,,9,2021061226,US83221226,24
D202412263,24LA01206,87,1,,3,N,44,87,1,0.055,,2,,9,2021061226,US83221226,24
D202403092,24LA01231,88,5,,2,Y,44,88,1,0.012,A,2,,7,2022840309,US70230309,24
D202413903,24LA01250,88,1,,3,N,44,88,1,0.046,,1,,9,2021061390,US70221390,24
D202446821,24LA01268,88,5,,1,Y,27,88,0,0.000,,1,,0,2023124682,2022840156,24
D202415581,24LA01280,88,1,,1,Y,44,88,1,0.053,,2,,1,2022061558,2023061865,24
D202455813,24LA01296,88,5,,3,N,44,88,1,0.000,,2,,9,2018835581,2017834867,24
D202476442,24LA01299,88,6,,2,N,44,88,1,0.029,A,2,,7,2020837644,US70217644,24
D202419001,24LA01315,88,1,,1,Y,27,88,0,0.048,,2,,2,2023061900,2022061481,24
D202419002,24LA01316,88,1,,2,Y,27,88,0,0.048,,1,,2,2023061900,2022061481,24
D202400161,24LA01317,88,1,,1,Y,27,88,0,0.000,,2,,9,2019000016,2017000040,24
D202429333,24LA01342,89,1,,3,N,44,89,1,0.068,,2,,9,2020122933,US70212933,24
D202408931,24LA01366,88,5,,1,Y,44,88,1,0.000,,1,,7,2023840893,US00240893,24
D202404581,24LA01369,89,5,,1,Y,44,89,1,0.000,,2,,1,2023520458,US52240458,24
D202411752,24LA01376,89,1,,2,N,44,89,1,0.030,,1,,9,2017121175,US00181175,24
D202441051,24LA01396,89,5,,1,Y,44,89,1,0.000,A,2,,1,2023704105,2023703773,24
D202422592,24LA01417,89,5,,2,N,44,89,1,0.018,,1,,9,2019702259,US70202259,24
D202422593,24LA01418,89,5,,3,N,44,89,1,0.018,,2,,9,2019702259,US70202259,24
D202433381,24LA01426,89,5,,1,N,27,89,0,0.007,A,2,,2,2022703338,US70233338,24
D202433382,24LA01427,89,5,,2,N,27,89,0,0.007,A,1,,2,2022703338,US70233338,24
D202410611,24LA01428,89,6,,1,Y,44,89,1,0.000,A,1,,1,2023841061,US84241061,24
D202476461,24LA01467,89,1,,1,N,44,89,1,0.023,,1,,7,2020457646,US70217646,24
D202429152,24LA01475,89,5,,2,N,44,89,1,0.013,,2,,7,2021702915,2020702491,24
D202412451,24LA01508,90,5,,1,Y,44,90,1,0.000,A,2,,4,2023841245,2023840797,24
D202412452,24LA01509,90,5,,2,Y,44,90,1,0.000,A,1,,4,2023841245,2023840797,24
D202416511,24LA01526,90,1,,1,N,44,90,1,0.000,,2,,4,2018121651,US83191651,24
D202416512,24LA01527,90,1,,2,N,44,90,1,0.000,,2,,4,2018121651,US83191651,24
D202433681,24LA01528,90,1,,1,N,44,90,1,0.027,,2,,9,2021123368,US83223368,24
D202447711,24LA01534,90,1,,1,Y,44,90,1,0.000,,2,,1,2023124771,2021123360,24
D202426821,24LA01536,90,1,,1,Y,27,90,0,0.045,,2,,9,2020122682,US83212682,24
D202426823,24LA01538,90,1,,3,Y,27,90,0,0.074,,2,,9,2020122682,US83212682,24
D202429852,24LA01544,90,1,,2,N,27,90,0,0.000,,2,,9,2020122985,US70212985,24
D202429853,24LA01545,90,1,,3,N,27,90,0,0.000,,2,,9,2020122985,US70212985,24
D202472773,24LA01554,90,9,,3,Y,27,90,0,0.032,,2,,9,2019457277,2019007689,24
D202420993,24LA01588,90,5,,3,N,44,90,1,0.013,,1,,9,2018702099,US64192099,24
D202400222,24LA01593,90,5,,2,Y,44,90,1,0.000,,2,,7,2018000022,2016000041,24
D202474262,24LA01603,90,1,,2,N,44,90,1,0.044,,1,,9,2019457426,US83207426,24
D202499823,24LA01608,90,1,,3,Y,44,90,1,0.046,,2,,9,2018059982,US70199982,24
D202402282,24LA01616,90,8,,2,Y,44,90,1,0.000,,2,,9,2022520228,US83230228,24
D202402283,24LA01617,90,8,,3,Y,44,90,1,0.000,,1,,9,2022520228,US83230228,24
D202443962,24LA01620,90,1,,2,N,44,90,1,0.038,,1,,7,2022124396,US83234396,24
D202470723,24LA01623,90,1,,3,Y,44,90,1,0.021,,2,,9,2018457072,US83197072,24
D202438822,24LA01642,91,5,,2,Y,44,91,1,0.000,A,1,,7,2023703882,US00243882,24
D202412541,24LA01650,91,1,,1,N,44,91,1,0.034,,1,,4,2017121254,US83181254,24
D202412542,24LA01651,91,1,,2,N,44,91,1,0.039,,2,,4,2017121254,US83181254,24
D202466593,24LA01673,91,6,,3,N,44,91,1,0.029,A,1,,9,2019836659,US83206659,24
D202449081,24LA01676,91,2,,1,Y,27,91,0,0.000,,2,,2,2023124908,2021123360,24
D202449082,24LA01677,91,,,2,Y,27,91,0,0.000,,1,,2,2023124908,2021123360,24
D202409731,24LA01678,91,6,,1,Y,44,91,1,0.000,A,2,,4,2023840973,2022839811,24
D202409732,24LA01679,91,5,,2,Y,44,91,1,0.000,A,2,,4,2023840973,2022839811,24
D202421612,24LA01744,91,5,,2,N,44,91,1,0.016,,1,,9,2018702161,US83192161,24
D202421613,24LA01745,91,5,,3,N,44,91,1,0.016,,1,,9,2018702161,US83192161,24
D202430903,24LA01746,91,5,,3,Y,44,91,1,0.042,,2,,9,2020123090,US70213090,24
D202468672,24LA01771,92,9,,2,Y,44,92,1,0.001,,2,,7,2019836867,US70206867,24
D202430951,24LA01775,92,1,,1,N,44,92,1,0.029,,1,,1,2020123095,US70213095,24
D202440891,24LA01804,92,5,,1,Y,27,92,0,0.000,A,1,,0,2023704089,2023703995,24
D202486182,24LA01823,92,5,,2,Y,44,92,1,0.003,A,2,,7,2021838618,US70228618,24
D202424893,24LA01850,92,5,,3,N,44,92,1,0.009,A,2,,9,2020702489,US70212489,24
D202403152,24LA01854,92,2,,2,Y,44,92,1,0.000,,2,,7,2020000315,2021000304,24
D202445902,24LA01873,92,1,,2,Y,27,92,0,0.000,,1,,6,2023124590,US00244590,24
D202445971,24LA01878,92,5,,1,Y,44,92,1,0.000,,2,,1,2023124597,2023124671,24
D202414451,24LA01884,92,1,,1,Y,27,92,0,0.000,,2,,0,2023841445,US84251445,24
D202438831,24LA01890,93,5,,1,Y,44,93,1,0.000,A,1,,1,2023703883,2023704006,24
D202414682,24LA01906,93,1,,2,N,44,93,1,0.057,,2,,9,2022061468,US70231468,24
D202414683,24LA01907,93,1,,3,N,44,93,1,0.057,,2,,9,2022061468,US70231468,24
D202475343,24LA01914,93,6,,3,N,44,93,1,0.021,A,1,,9,2020837534,US70217534,24
D202420581,24LA01921,93,1,,1,Y,44,93,1,0.027,,2,,4,2019122058,US83202058,24
D202420582,24LA01922,93,1,,2,Y,44,93,1,0.027,,1,,4,2019122058,US83202058,24
D202418572,24LA01939,93,1,,2,Y,27,93,0,0.061,,2,,9,2023061857,2022061481,24
D202418573,24LA01940,93,1,,3,Y,27,93,0,0.061,,2,,9,2023061857,2022061481,24
D202474222,24LA01942,93,1,,2,N,27,93,0,0.027,,2,,9,2019457422,US83207422,24
D202474223,24LA01943,93,1,,3,N,27,93,0,0.027,,1,,9,2019457422,US83207422,24
D202450871,24LA01961,93,5,,1,Y,27,93,0,0.000,,2,,0,2023125087,US12245087,24
D202422343,24LA01990,93,1,,3,Y,44,93,1,0.040,,1,,9,2019122234,US70202234,24
D202400691,24LA01993,93,5,,1,N,44,93,1,0.000,,1,,9,2021520069,2016000041,24
D202482671,24LA01999,93,1,,1,Y,44,93,1,0.000,,2,,4,2023458267,US45248267,24
D202482672,24LA02000,93,1,,2,Y,44,93,1,0.000,,2,,4,2023458267,US45248267,24
D202455641,24LA02001,93,2,,1,Y,44,93,1,0.000,,1,,1,2023645564,2022645510,24
D202483401,24LA02007,93,1,,1,Y,44,93,1,0.000,,1,,1,2023458340,2021457862,24
D202407961,24LA02009,93,5,,1,Y,44,93,1,0.000,A,2,,7,2023840796,US00240796,24
D202482902,24LA02026,93,1,,2,Y,44,93,1,0.000,,2,,7,2023458290,US00248290,24
D202452981,24LA02074,94,1,,1,N,44,94,1,0.016,,1,,9,2019645298,US83205298,24
D202452982,24LA02075,94,1,,2,N,44,94,1,0.016,,2,,9,2019645298,US83205298,24
D202452983,24LA02076,94,1,,3,N,44,94,1,0.016,,1,,9,2019645298,US83205298,24
D202404984,24LA02077,93,1,,4,N,44,93,1,0.059,,1,,3,2019060498,US83200498,24
D202498313,24LA02093,94,1,,3,Y,44,94,1,0.000,,1,,9,2022839831,US83239831,24
D202466703,24LA02108,94,5,,3,Y,44,94,1,0.001,,1,,9,2019836670,US83206670,24
D202426982,24LA02114,94,5,,2,N,44,94,1,0.013,A,1,,7,2020702698,US70212698,24
D202455301,24LA02173,95,2,,1,Y,44,95,1,0.000,,1,,4,2023645530,2023645543,24
D202455302,24LA02174,95,1,,2,Y,44,95,1,0.000,,2,,4,2023645530,2023645543,24
D202414083,24LA02177,95,1,,3,N,44,95,1,0.067,,1,,3,2021061408,US70221408,24
D202471613,24LA02191,95,,,3,N,27,95,0,0.039,,,,9,2019457161,US70207161,24
D202488131,24LA02206,95,6,,1,N,44,95,1,0.019,A,1,,7,2021838813,US70228813,24
D202439001,24LA02225,95,5,,1,Y,44,95,1,0.000,A,1,,7,2023703900,US00243900,24
D202493931,24LA02243,95,1,,1,N,44,95,1,0.044,,2,,9,2016059393,2014058507,24
D202427761,24LA02253,95,,,1,Y,44,95,1,0.039,,1,,1,2020122776,2019122555,24
D202422482,24LA02272,96,1,,2,N,27,96,0,0.016,,1,,6,2019122248,2017121361,24
D202442552,24LA02283,96,1,,2,N,44,96,1,0.039,,1,,7,2022124255,2021123301,24
D202400724,24LA02309,96,1,,4,N,27,96,0,0.000,,2,,3,2021520072,2017000040,24
D202475261,24LA02338,96,1,,1,N,44,96,1,0.020,,2,,9,2020457526,US70217526,24
D202474962,24LA02350,97,6,,2,N,44,96,1,0.031,A,2,,7,2020837496,US70217496,24
D202408241,24LA02355,97,6,,1,Y,44,97,1,0.000,A,1,,4,2023840824,US83250824,24
D202408242,24LA02356,97,6,,2,Y,44,97,1,0.000,A,2,,4,2023840824,US83250824,24
D202404971,24LA02359,97,5,,1,Y,44,97,1,0.000,,2,,7,2023520497,2022839910,24
D202441211,24LA02363,97,1,,1,N,44,97,1,0.037,,2,,1,2022124121,US12244121,24
D202414084,24LA02379,95,,,4,N,27,95,0,0.067,,,,3,2021061408,US70221408,24
D202421003,24LA02399,97,1,,3,N,44,97,1,0.049,,1,,3,2019122100,US83202100,24
D202421004,24LA02400,97,1,,4,N,44,97,1,0.049,,1,,3,2019122100,US83202100,24
D202479243,24LA02403,97,1,,3,N,44,97,1,0.017,,2,,9,2021457924,US70227924,24
D202416923,24LA02414,97,1,,3,N,44,97,1,0.077,,1,,9,2018121692,US83191692,24
D202414471,24LA02421,97,9,,1,Y,44,97,1,0.000,,2,,4,2023841447,2022839862,24
D202414472,24LA02430,97,9,,2,Y,44,97,1,0.000,,2,,4,2023841447,2022839862,24
D202441381,24LA02447,98,5,,1,Y,44,98,1,0.000,A,1,,7,2023704138,US00244138,24
D202479042,24LA02460,98,1,,2,Y,44,98,1,0.027,,2,,7,2021457904,2020457652,24
D202420391,24LA02472,98,1,,1,N,44,98,1,0.071,,2,,9,2019122039,US83202039,24
D202420392,24LA02473,98,1,,2,N,44,98,1,0.071,,2,,9,2019122039,US83202039,24
D202420393,24LA02474,98,1,,3,N,44,98,1,0.071,,2,,9,2019122039,US83202039,24
D202426503,24LA02488,98,1,,3,Y,44,98,1,0.040,,1,,9,2020122650,US70212650,24
D202431313,24LA02494,98,1,,3,N,44,98,1,0.046,,2,,9,2020123131,US70213131,24
D202441452,24LA02498,98,,,2,Y,27,98,0,0.000,A,,,6,2023704145,US00244145,24
D202480353,24LA02514,99,1,,3,N,44,99,1,0.011,,1,,9,2022458035,US70238035,24
D202420302,24LA02526,99,1,,2,Y,44,99,1,0.089,,2,,7,2023062030,2022061481,24
D202433413,24LA02538,99,1,,3,Y,44,99,1,0.053,,1,,9,2021123341,US70223341,24
D202476973,24LA02541,99,1,,3,N,44,99,1,0.021,,1,,9,2021457697,US70227697,24
D202434392,24LA02543,99,1,,2,N,44,99,1,0.066,,2,,7,2021123439,US70223439,24
D202427982,24LA02558,99,1,,2,Y,44,99,1,0.042,,2,,7,2020122798,US70212798,24
D202422173,24LA02564,99,1,,3,Y,44,99,1,0.013,,2,,9,2019122217,US83202217,24
D202482121,24LA02586,100,5,,1,Y,44,100,1,0.000,,2,,7,2023458212,US00248212,24
D202408582,24LA02614,100,,,2,Y,27,100,0,0.000,A,,,6,2023840858,US00240858,24
D202441193,24LA02656,101,1,,3,N,44,101,1,0.072,,2,,9,2022124119,US83234119,24
D202431811,24LA02659,101,1,,1,N,44,101,1,0.047,,1,,7,2020123181,2020123022,24
D202455272,24LA02695,101,1,,2,Y,44,101,1,0.000,,2,,7,2023645527,US00245527,24
D202443812,24LA02722,102,,,2,N,27,102,0,0.000,,,,6,2022124381,US70234381,24
D202483001,24LA02775,103,5,,1,Y,44,103,1,0.000,,2,,7,2023458300,US00248300,24
D202410571,24LA02777,103,,,1,N,27,103,0,0.052,,,,2,2021061057,US70221057,24
D202410572,24LA02778,103,,,2,N,27,103,0,0.052,,,,2,2021061057,US70221057,24
D202424501,24LA02837,104,1,,1,Y,27,104,0,0.050,,2,,9,2019122450,US83202450,24
D202412672,24LA02848,103,1,,2,N,44,103,1,0.055,,1,,7,2017121267,US00181267,24
D202478182,24LA02855,104,1,,2,N,44,104,1,0.023,,2,,9,2021457818,US70227818,24
D202411151,24LA02863,104,5,,1,Y,44,104,1,0.000,,1,,4,2023841115,US83251115,24
D202411152,24LA02864,104,5,,2,Y,44,104,1,0.000,,2,,4,2023841115,US83251115,24
D202439311,24LA02868,104,5,,1,Y,44,104,1,0.000,A,1,,1,2023703931,2023704093,24
D202428773,24LA02872,105,1,,3,N,44,105,1,0.019,,2,,9,2020122877,US70212877,24
D202423223,24LA02877,105,1,,3,Y,44,105,1,0.042,,2,,9,2019122322,US83202322,24
D202420751,24LA02890,105,1,,1,Y,44,105,1,0.000,,2,,4,2019122075,US83202075,24
D202420752,24LA02891,105,1,,2,Y,44,105,1,0.000,,2,,4,2019122075,US83202075,24
D202467003,24LA02903,105,1,,3,N,44,105,1,0.036,,1,,9,2017456700,US83186700,24
D202478183,24LA02914,104,,,3,N,27,104,0,0.023,,,,9,2021457818,US70227818,24
D202428653,24LA02959,107,1,,3,N,44,107,1,0.017,,1,,9,2020122865,US70212865,24
D202409882,24LA02964,107,5,,2,Y,44,107,1,0.000,A,1,,7,2023840988,US00240988,24
D202470213,24LA02977,108,1,,3,N,44,108,1,0.022,,1,,9,2018457021,US64197021,24
D202417771,24LA02998,109,1,,1,Y,44,109,1,0.067,,2,,7,2023061777,2022061585,24
D202404491,24LA03004,110,5,,1,Y,44,110,1,0.000,,2,,1,2023520449,2023840734,24
D202436771,24LA03005,110,5,,1,Y,44,110,1,0.000,A,1,,9,2023703677,US00243677,24
D202436772,24LA03006,110,5,,2,Y,44,110,1,0.000,A,2,,9,2023703677,US00243677,24
D202477691,24LA03008,110,1,,1,N,44,110,1,0.016,,2,,9,2021457769,US83227769,24
D202426134,24LA03015,110,1,,4,N,44,110,1,0.057,,2,,3,2019122613,US83202613,24
D202478032,24LA03017,110,1,,2,N,44,110,1,0.016,,1,,7,2021457803,US83227803,24
D202412022,24LA03030,112,6,,2,Y,44,112,1,0.000,A,2,,7,2023841202,US00241202,24
D202410953,24LA03037,113,1,,3,Y,44,113,1,0.015,,1,,9,2016121095,2015001124,24
D202506131,25LA00009,60,,,1,Y,27,60,0,,,1,,2,2024520613,US52250613,25
D202506132,25LA00010,60,,,2,Y,27,60,0,,,1,,2,2024520613,US52250613,25
D202505231,25LA00013,67,5,,1,Y,44,67,1,,,1,,4,2024520523,US52250523,25
D202505232,25LA00014,67,5,,2,Y,44,67,1,,,1,,4,2024520523,US52250523,25
D202520311,25LA00015,67,1,,1,N,44,67,1,,,1,,4,2023062031,2022061481,25
D202520312,25LA00016,67,1,,2,N,44,67,1,,,2,,4,2023062031,2022061481,25
D202506261,25LA00017,68,6,,1,Y,44,68,1,,,1,,1,2024520626,US52250626,25
D202521352,25LA00019,68,1,,2,Y,44,68,1,,,2,,7,2024062135,US06252135,25
D202500911,25LA00020,68,6,,1,N,44,68,1,,,2,,4,2022840091,US70230091,25
D202500912,25LA00021,68,6,,2,N,44,68,1,,,1,,4,2022840091,US70230091,25
D202578901,25LA00022,68,5,,1,Y,44,68,1,,,2,,1,2020837890,US83217890,25
D202520891,25LA00024,69,1,,1,Y,27,69,0,,,1,,0,2024062089,US06252089,25
D202512101,25LA00025,68,9,,1,Y,44,68,1,,,,,4,2023841210,US00241210,25
D202512102,25LA00026,68,9,,2,Y,44,68,1,,,,,4,2023841210,US00241210,25
D202519811,25LA00027,69,1,,1,N,44,69,1,,,1,,4,2023061981,US06251981,25
D202519812,25LA00028,69,1,,2,N,44,69,1,,,1,,4,2023061981,US06251981,25
D202582321,25LA00029,69,1,,1,N,44,69,1,,,1,,1,2023458232,US00248232,25
D202546191,25LA00030,70,5,,1,Y,44,70,1,,,1,,1,2023124619,US12254619,25
D202541141,25LA00031,70,5,,1,N,44,70,1,,,1,,4,2023704114,US70254114,25
D202541142,25LA00032,70,5,,2,N,44,70,1,,,1,,4,2023704114,US70254114,25
D202518532,25LA00034,70,1,,2,N,27,70,0,,,1,,6,2023061853,2022061481,25
D202500601,25LA00043,71,6,,1,N,44,71,1,,,1,,4,2022840060,US83230060,25
D202500602,25LA00044,71,6,,2,N,44,71,1,,,2,,4,2022840060,US83230060,25
D202509251,25LA00050,71,5,,1,Y,27,71,0,,,2,,2,2023840925,US00240925,25
D202509252,25LA00051,71,5,,2,Y,27,71,0,,,1,,2,2023840925,US00240925,25
D202544691,25LA00064,72,5,,1,Y,44,72,1,,,1,,1,2024704469,US70254469,25
D202599191,25LA00065,72,6,,1,N,44,72,1,,,2,,4,2022839919,US70239919,25
D202599192,25LA00066,72,6,,2,N,44,72,1,,,1,,4,2022839919,US70239919,25
D202540871,25LA00067,71,1,,1,N,44,71,1,,,2,,1,2022124087,2022124185,25
D202522061,25LA00069,72,1,,1,Y,44,72,1,,,2,,7,2024062206,US06252206,25
D202544671,25LA00077,72,5,,1,Y,44,72,1,,,1,,1,2024704467,US70254467,25
D202503541,25LA00078,73,1,,1,N,27,73,0,,,1,,9,2019060354,US70200354,25
D202503542,25LA00079,73,,,2,N,27,73,0,,,2,,9,2019060354,US70200354,25
D202503543,25LA00080,73,9,,3,N,27,73,0,,,2,,9,2019060354,US70200354,25
D202514683,25LA00095,73,1,,3,N,44,73,1,,,1,,9,2022061468,US70231468,25
D202511131,25LA00108,73,1,,1,Y,44,73,1,,,2,,1,2023841113,US00241113,25
D202598521,25LA00125,73,6,,1,N,44,73,1,,,1,,7,2022839852,US83239852,25
D202517062,25LA00137,74,1,,2,N,44,74,1,,,2,,7,2022061706,US70231706,25
D202536491,25LA00139,74,1,,1,N,44,74,1,,,2,,4,2022703649,US83233649,25
D202536492,25LA00140,74,5,,2,N,44,74,1,,,2,,4,2022703649,US83233649,25
D202520571,25LA00154,74,1,,1,Y,27,74,0,,,,,9,2024062057,US06252057,25
D202520572,25LA00155,74,1,,2,Y,44,74,1,,,2,,9,2024062057,US06252057,25
D202520573,25LA00156,74,1,,3,Y,44,74,1,,,1,,9,2024062057,US06252057,25
D202506821,25LA00174,74,5,,1,Y,44,74,1,,,1,,1,2024520682,US52250682,25
D202529152,25LA00214,75,5,,2,N,44,75,1,,,1,,7,2021702915,2020702491,25
D202507762,25LA00238,75,5,,2,Y,44,75,1,,,2,,7,2023840776,US00240776,25
D202547381,25LA00248,76,5,,1,Y,44,76,1,,,1,,4,2024704738,US70254738,25
D202547382,25LA00249,76,5,,2,Y,44,76,1,,,1,,4,2024704738,US70254738,25
D202508992,25LA00251,76,1,,2,N,44,76,1,,,2,,6,2020060899,US70210899,25
D202544663,25LA00257,76,1,,3,N,27,76,0,,,2,,9,2022124466,US70234466,25
D202507242,25LA00266,76,5,,2,Y,44,76,1,,,1,,7,2023510724,US00240724,25
D202549501,25LA00276,76,1,,1,N,44,76,1,,,1,,1,2023124950,US12254950,25
D202553693,25LA00279,76,1,,3,N,44,76,1,,,2,,9,2020645369,2020837663,25
D202508443,25LA00288,76,1,,3,N,27,76,0,,,,,9,2020060844,US70210844,25
D202553012,25LA00309,76,1,,2,N,44,76,1,,,2,,7,2019645301,US70205301,25
D202517233,25LA00319,76,1,,3,N,44,76,1,,,2,,9,2022061723,US70231723,25
D202548891,25LA00325,76,5,,1,Y,44,76,1,,,2,,1,2023124889,2022839843,25
D202518482,25LA00331,77,5,,2,Y,44,77,1,,,2,,9,2024841848,US70251848,25
D202518483,25LA00332,77,5,,3,Y,44,77,1,,,2,,9,2024841848,US70251848,25
D202534711,25LA00351,77,1,,1,N,44,77,1,,,2,,9,2021123471,US70223471,25
D202534712,25LA00352,77,1,,2,N,44,77,1,,,2,,9,2021123471,US70223471,25
D202534713,25LA00353,77,1,,3,N,44,77,1,,,1,,9,2021123471,US70223471,25
D202511641,25LA00354,77,5,,1,Y,44,77,1,,,2,,4,2023841164,US00241164,25
D202511642,25LA00355,77,5,,2,Y,44,77,1,,,1,,4,2023841164,US00241164,25
D202518061,25LA00371,72,1,,1,N,44,72,1,,,2,,1,2023061806,US06251806,25
D202524412,25LA00372,76,1,,2,N,27,76,0,,,,,6,2019122441,US70202441,25
D202531613,25LA00387,77,1,,3,N,44,77,1,,,2,,9,2020123161,2020123138,25
D202513413,25LA00437,77,1,,3,N,44,77,1,,,1,,9,2017121341,US00181341,25
D202504041,25LA00447,77,5,,1,Y,44,77,1,,,1,,1,2023520404,2022840156,25
D202503012,25LA00492,78,1,,2,N,44,78,1,,,2,,7,2022520301,2021000520,25
D202546593,25LA00507,78,8,,3,N,44,78,1,,,1,,9,2023124659,2022124282,25
D202511922,25LA00536,78,1,,2,N,27,78,0,,,,,6,2021061192,US83221192,25
D202504982,25LA00542,78,1,,2,N,44,78,1,,,2,,9,2019060498,US83200498,25
D202504983,25LA00543,78,1,,3,N,44,78,1,,,2,,9,2019060498,US83200498,25
D202531811,25LA00560,79,1,,1,N,44,79,1,,,2,,9,2020123181,2020123022,25
D202531813,25LA00562,79,1,,3,N,44,79,1,,,2,,9,2020123181,2020123022,25
D202578723,25LA00576,79,1,,3,N,44,79,1,,,2,,9,2021457872,US83227872,25
D202545942,25LA00609,79,5,,2,Y,44,79,1,,,2,,7,2023124594,2023840916,25
D202555342,25LA00625,79,8,,2,N,44,79,1,,,2,,7,2023645534,2022645484,25
D202554632,25LA00629,79,1,,2,N,44,79,1,,,2,,7,2022645463,2022645484,25
D202520392,25LA00651,79,5,,2,Y,44,79,1,,,2,,7,2024842039,US70252039,25
D202583261,25LA00654,79,1,,1,N,44,79,1,,,2,,7,2023458326,US00248326,25
D202543723,25LA00675,79,1,,3,N,44,79,1,,,1,,9,2022124372,US83234372,25
D202518573,25LA00711,80,4,,3,N,44,80,1,,,1,,3,2023061857,2022061481,25
D202518574,25LA00712,80,1,,4,N,44,80,1,,,2,,3,2023061857,2022061481,25
D202599823,25LA00722,80,4,,3,N,44,80,1,,,2,,9,2018059982,US70199982,25
D202553841,25LA00728,80,1,,1,Y,44,80,1,,,2,,1,2024125384,US12255384,25
D202524503,25LA00760,80,1,,3,N,44,80,1,,,2,,9,2019122450,US83202450,25
D202585291,25LA00763,80,1,,1,Y,44,80,1,,,1,,1,2024458529,US45258529,25
D202504563,25LA00799,81,1,,3,N,44,81,1,,,1,,9,2019060456,US70200456,25
D202555421,25LA00836,81,1,,1,Y,27,81,0,,,1,,0,2024125542,US12255542,25
D202540792,25LA00860,81,1,,2,N,44,81,1,,,1,,7,2023704079,2023703706,25
D202530902,25LA00880,81,1,,2,N,44,81,1,,,1,,7,2020123090,US70213090,25
D202526912,25LA00902,81,1,,2,N,44,81,1,,,1,,7,2020122691,US70212691,25
D202578211,25LA00919,81,1,,1,N,44,81,1,,,1,,9,2021457821,US83227821,25
D202538682,25LA00967,82,1,,2,N,44,82,1,,,1,,7,2023703868,2023704006,25
D202544901,25LA00986,82,1,,1,N,44,82,1,,,2,,4,2022124490,US70234490,25
D202544902,25LA00987,82,1,,2,N,44,82,1,,,1,,4,2022124490,US70234490,25
D202534502,25LA00992,82,5,,2,N,44,82,1,,,1,,9,2022703450,US70233450,25
D202534503,25LA00993,82,5,,3,N,44,82,1,,,1,,9,2022703450,US70233450,25
