id10,breed,is_unidentified_parent,sex,first_seen_row
US70223072,70,1,1,22PE01951
US70222769,70,1,1,22PE01952
US70223050,70,1,1,22PE01953
US70222899,70,1,1,22PE01956
US70222952,70,1,1,22PE01957
US70223056,70,1,1,22PE01958
US70222881,70,1,1,22PE01960
US70222945,70,1,1,22PE01961
US70223081,70,1,1,22PE01963
US70222791,70,1,1,22PE01964
US70223009,70,1,1,22PE01965
US70222975,70,1,1,22PE01967
US70222810,70,1,1,22PE01968
US70222818,70,1,1,22PE01969
US70223153,70,1,1,22PE01970
US70222876,70,1,1,22PE01971
US70222950,70,1,1,22PE01973
US70222890,70,1,1,22PE01974
US70222996,70,1,1,22PE01975
US70222297,70,1,1,22PE01976
US70222972,70,1,1,22PE01978
US70222425,70,1,1,22PE01979
US70223128,70,1,1,22PE01981
US70221734,70,1,1,22PE01982
US70223024,70,1,1,22PE01983
US70222616,70,1,1,22PE01984
US70221857,70,1,1,22PE01985
US70222696,70,1,1,22PE01987
US70228532,70,1,1,22PE01989
US83229201,83,1,1,22PE01991
US83222846,83,1,1,22PE01995
US83223629,83,1,1,22PE02000
US70228713,70,1,1,22PE02006
US70228567,70,1,1,22PE02008
US83220000,83,1,1,22PE02016
US83223525,83,1,1,22PE02024
US70228681,70,1,1,22PE02027
US70228820,70,1,1,22PE02033
US70228679,70,1,1,22PE02035
US83228809,83,1,1,22PE02036
US70223471,70,1,1,22PE02043
US83227695,83,1,1,22PE02045
US83229399,83,1,1,22PE02048
US70229069,70,1,1,22PE02053
US83228606,83,1,1,22PE02054
US70228706,70,1,1,22PE02055
US70229126,70,1,1,22PE02069
US70223614,70,1,1,22PE02072
US70223359,70,1,1,22PE02079
US83221405,83,1,1,22PE02088
US70228561,70,1,1,22PE02099
US70228743,70,1,1,22PE02105
US70223513,70,1,1,22PE02106
US70223382,70,1,1,22PE02107
US70228787,70,1,1,22PE02112
US83222804,83,1,1,22PE02118
US83223126,83,1,1,22PE02119
US70229165,70,1,1,22PE02123
US83228905,83,1,1,22PE02124
US83221341,83,1,1,22PE02138
US70228690,70,1,1,22PE02140
US70223692,70,1,1,22PE02146
US83221226,83,1,1,22PE02148
US70228726,70,1,1,22PE02150
US70223466,70,1,1,22PE02153
US83222988,83,1,1,22PE02154
US70228976,70,1,1,22PE02158
US70223365,70,1,1,22PE02162
US70223789,70,1,1,22PE02168
US70228997,70,1,1,22PE02176
US70228598,70,1,1,22PE02180
US70223619,70,1,1,22PE02182
US83223412,83,1,1,22PE02183
US83228697,83,1,1,22PE02203
US83229426,83,1,1,22PE02204
US70227818,70,1,1,22PE02211
US70223495,70,1,1,22PE02214
US70229134,70,1,1,22PE02222
US70229431,70,1,1,22PE02235
US70228794,70,1,1,22PE02240
US83223102,83,1,1,22PE02241
US83223415,83,1,1,22PE02243
US83228798,83,1,1,22PE02245
US70228869,70,1,1,22PE02248
US83221314,83,1,1,22PE02255
US70223123,70,1,1,22PE02256
US83222926,83,1,1,22PE02257
US83223522,83,1,1,22PE02264
US83223686,83,1,1,22PE02265
US70228955,70,1,1,22PE02274
US70228914,70,1,1,22PE02275
US83223368,83,1,1,22PE02276
US70227832,70,1,1,22PE02278
US83221150,83,1,1,22PE02281
US83229123,83,1,1,22PE02284
US83229701,83,1,1,22PE02288
US70229682,70,1,1,22PE02296
US70228980,70,1,1,22PE02297
US83227820,83,1,1,22PE02301
US70229090,70,1,1,22PE02307
US83222839,83,1,1,22PE02309
US83228662,83,1,1,22PE02313
US70228611,70,1,1,22PE02315
US70223668,70,1,1,22PE02330
US70223761,70,1,1,22PE02333
US83221440,83,1,1,22PE02334
US70229058,70,1,1,22PE02336
US70228653,70,1,1,22PE02341
US70229033,70,1,1,22PE02348
US70228998,70,1,1,22PE02370
US70223485,70,1,1,22PE02372
US70227793,70,1,1,22PE02374
US83223004,83,1,1,22PE02379
US70223331,70,1,1,22PE02382
US83229462,83,1,1,22PE02383
US83221355,83,1,1,22PE02384
US70229571,70,1,1,22PE02392
US83222823,83,1,1,22PE02397
US70228574,70,1,1,22PE02404
US83227877,83,1,1,22PE02413
US83229086,83,1,1,22PE02418
US83229342,83,1,1,22PE02420
US70229220,70,1,1,22PE02422
US70228636,70,1,1,22PE02424
US83221169,83,1,1,22PE02425
US83223400,83,1,1,22PE02429
US70229181,70,1,1,22PE02433
US83222851,83,1,1,22PE02437
US83228756,83,1,1,22PE02438
US70223344,70,1,1,22PE02439
US70223430,70,1,1,22PE02442
US83221101,83,1,1,22PE02443
US70229742,70,1,1,22PE02447
US83228826,83,1,1,22PE02448
US70228593,70,1,1,22PE02449
US83222787,83,1,1,22PE02450
US83222777,83,1,1,22PE02451
US83229026,83,1,1,22PE02452
US83221064,83,1,1,22PE02453
US70229127,70,1,1,22PE02466
US83228781,83,1,1,22PE02467
US70228704,70,1,1,22PE02470
US70229376,70,1,1,22PE02471
US70228526,70,1,1,22PE02472
US83228721,83,1,1,22PE02477
US83223456,83,1,1,22PE02489
US83225410,83,1,1,22PE02491
US70229111,70,1,1,22PE02492
US70223341,70,1,1,22PE02494
US70223291,70,1,1,22PE02497
US83228920,83,1,1,22PE02500
US83222784,83,1,1,22PE02501
US83221406,83,1,1,22PE02502
US83229130,83,1,1,22PE02504
US83223310,83,1,1,22PE02505
US83221382,83,1,1,22PE02507
US83228688,83,1,1,22PE02509
US83221259,83,1,1,22PE02511
US70223724,70,1,1,22PE02513
US83228710,83,1,1,22PE02516
US83221127,83,1,1,22PE02518
US70229377,70,1,1,22PE02521
US83221192,83,1,1,22PE02522
US70227702,70,1,1,22PE02525
US83223003,83,1,1,22PE02526
US83222976,83,1,1,22PE02528
US70223737,70,1,1,22PE02531
US70223690,70,1,1,22PE02532
US70229413,70,1,1,22PE02534
US70223330,70,1,1,22PE02535
US70228546,70,1,1,22PE02536
US70228910,70,1,1,22PE02537
US83229119,83,1,1,22PE02538
US70229312,70,1,1,22PE02539
US70223517,70,1,1,22PE02541
US70229171,70,1,1,22PE02542
US83223332,83,1,1,22PE02543
US70227861,70,1,1,22PE02544
US83227706,83,1,1,22PE02545
US83227733,83,1,1,22PE02547
US83221230,83,1,1,22PE02548
US70228619,70,1,1,22PE02549
US70228817,70,1,1,22PE02551
US83228753,83,1,1,22PE02552
US83227905,83,1,1,22PE02556
US70227738,70,1,1,22PE02557
US83228829,83,1,1,22PE02559
US70223468,70,1,1,22PE02561
US83229087,83,1,1,22PE02565
US70227790,70,1,1,22PE02567
US83220591,83,1,1,22PE02568
US70228885,70,1,1,22PE02569
US83221257,83,1,1,22PE02570
US70223611,70,1,1,22PE02571
US83223482,83,1,1,22PE02573
US83222992,83,1,1,22PE02574
US70229029,70,1,1,22PE02575
US83223807,83,1,1,22PE02578
US83221193,83,1,1,22PE02580
US83221130,83,1,1,22PE02581
US70223594,70,1,1,22PE02582
US70223644,70,1,1,22PE02583
US83222937,83,1,1,22PE02584
US70223551,70,1,1,22PE02588
US70223407,70,1,1,22PE02589
US83221360,83,1,1,22PE02591
US83223504,83,1,1,22PE02592
US70223591,70,1,1,22PE02593
US83227872,83,1,1,22PE02594
US83229298,83,1,1,22PE02596
US70229409,70,1,1,22PE02597
US70223794,70,1,1,22PE02599
US83222778,83,1,1,22PE02601
US83222978,83,1,1,22PE02602
US70228555,70,1,1,22PE02603
US83222872,83,1,1,22PE02604
US70229125,70,1,1,22PE02605
US83223587,83,1,1,22PE02606
US83223087,83,1,1,22PE02607
US70227697,70,1,1,22PE02608
US83223604,83,1,1,22PE02609
US83229554,83,1,1,22PE02611
US70227810,70,1,1,22PE02612
US70229464,70,1,1,22PE02613
US70223389,70,1,1,22PE02614
US70228793,70,1,1,22PE02616
US83229668,83,1,1,22PE02618
US83228633,83,1,1,22PE02620
US83222817,83,1,1,22PE02621
US83223505,83,1,1,22PE02622
US83227915,83,1,1,22PE02624
US70227756,70,1,1,22PE02625
US70229278,70,1,1,22PE02626
US83221162,83,1,1,22PE02627
US83223543,83,1,1,22PE02628
US70228778,70,1,1,22PE02630
US70227917,70,1,1,22PE02632
US70229489,70,1,1,22PE02634
US70223815,70,1,1,22PE02636
US70223835,70,1,1,22PE02637
US70229118,70,1,1,22PE02638
US83222805,83,1,1,22PE02639
US70229649,70,1,1,22PE02640
US83229288,83,1,1,22PE02641
US70229400,70,1,1,22PE02642
US83223435,83,1,1,22PE02643
US83227821,83,1,1,22PE02644
US70227882,70,1,1,22PE02646
US83228736,83,1,1,22PE02647
US83228557,83,1,1,22PE02648
US83221312,83,1,1,22PE02649
US83227731,83,1,1,22PE02651
US83223480,83,1,1,22PE02652
US70223256,70,1,1,22PE02654
US70223404,70,1,1,22PE02655
US70228618,70,1,1,22PE02656
US83229434,83,1,1,22PE02657
US83228960,83,1,1,22PE02661
US83229385,83,1,1,22PE02662
US83227694,83,1,1,22PE02664
US83222884,83,1,1,22PE02665
US70223706,70,1,1,22PE02666
US70223420,70,1,1,22PE02668
US70228762,70,1,1,22PE02669
US70228912,70,1,1,22PE02670
US70223740,70,1,1,22PE02671
US70220380,70,1,1,22PE02674
US70223645,70,1,1,22PE02675
US83223333,83,1,1,22PE02677
US83223124,83,1,1,22PE02679
US83223306,83,1,1,22PE02680
US70227711,70,1,1,22PE02681
US70229563,70,1,1,22PE02682
US83229052,83,1,1,22PE02683
US70220611,70,1,1,22PE02684
US83222948,83,1,1,22PE02686
US70227831,70,1,1,22PE02687
US83228985,83,1,1,22PE02688
US70229700,70,1,1,22PE02689
US83222936,83,1,1,22PE02691
US70229148,70,1,1,22PE02692
US83225440,83,1,1,22PE02694
US70223570,70,1,1,22PE02695
US70228742,70,1,1,22PE02696
US70223722,70,1,1,22PE02697
US83227780,83,1,1,22PE02698
US83223086,83,1,1,22PE02699
US70223439,70,1,1,22PE02700
US70227918,70,1,1,22PE02701
US83223588,83,1,1,22PE02703
US70223519,70,1,1,22PE02704
US70223392,70,1,1,22PE02706
US83227853,83,1,1,22PE02707
US83223821,83,1,1,22PE02708
US83223064,83,1,1,22PE02709
US70223437,70,1,1,22PE02710
US83223713,83,1,1,22PE02711
US83227803,83,1,1,22PE02712
US70221044,70,1,1,22PE02713
US83229560,83,1,1,22PE02715
US70229303,70,1,1,22PE02716
US83223284,83,1,1,22PE02717
US83223812,83,1,1,22PE02718
US70224686,70,1,1,22PE02719
US83228604,83,1,1,22PE02721
US70224673,70,1,1,22PE02722
US83223290,83,1,1,22PE02724
US83223403,83,1,1,22PE02726
US83223434,83,1,1,22PE02728
US70227924,70,1,1,22PE02729
US83223445,83,1,1,22PE02731
US83223623,83,1,1,22PE02732
US70223746,70,1,1,22PE02733
US83223783,83,1,1,22PE02734
US70223636,70,1,1,22PE02736
US70227830,70,1,1,22PE02737
US70229036,70,1,1,22PE02740
US83223825,83,1,1,22PE02741
US70223665,70,1,1,22PE02742
US83228934,83,1,1,22PE02744
US70225416,70,1,1,22PE02745
US83223350,83,1,1,22PE02746
US70228645,70,1,1,22PE02747
US70227892,70,1,1,22PE02749
US83228644,83,1,1,22PE02750
US70223411,70,1,1,22PE02751
US70227768,70,1,1,22PE02752
US70228954,70,1,1,22PE02753
US70223526,70,1,1,22PE02754
US83222883,83,1,1,22PE02756
US70225434,70,1,1,22PE02757
US83227769,83,1,1,22PE02758
US83221283,83,1,1,22PE02759
US70229428,70,1,1,22PE02761
US70223599,70,1,1,22PE02762
US70227911,70,1,1,22PE02763
US70223366,70,1,1,22PE02764
US70227720,70,1,1,22PE02765
US70223820,70,1,1,22PE02766
US83223728,83,1,1,22PE02768
US83223036,83,1,1,22PE02770
US83227855,83,1,1,22PE02772
US70221976,70,1,1,22PE02773
US70223487,70,1,1,22PE02775
US70229653,70,1,1,22PE02776
US70228977,70,1,1,22PE02777
US70228813,70,1,1,22PE02778
US70229393,70,1,1,22PE02779
US83227835,83,1,1,22PE02782
US70229648,70,1,1,22PE02783
US83223733,83,1,1,22PE02784
US70221342,70,1,1,22PE02786
US83228956,83,1,1,22PE02788
US70222837,70,1,1,22PE02789
US83221383,83,1,1,22PE02791
US70223855,70,1,1,22PE02792
US70227739,70,1,1,22PE02794
US83228538,83,1,1,22PE02795
US70223770,70,1,1,22PE02796
US83223110,83,1,1,22PE02797
US83222960,83,1,1,22PE02799
US70229143,70,1,1,22PE02800
US70229430,70,1,1,22PE02801
US70220615,70,1,1,22PE02802
US70222749,70,1,1,22PE02804
US70223558,70,1,1,22PE02805
US70227615,70,1,1,22PE02806
US70227359,70,1,1,22PE02807
US70220009,70,1,1,22PE02808
US70221328,70,1,1,22PE02810
US70229129,70,1,1,22PE02812
US70231888,70,1,1,23PE00892
US70231522,70,1,1,23PE01119
US70231692,70,1,1,23PE01120
US70231685,70,1,1,23PE01121
US70231502,70,1,1,23PE01123
US70231725,70,1,1,23PE01125
US70231646,70,1,1,23PE01126
US70231618,70,1,1,23PE01127
US70231663,70,1,1,23PE01128
US70231536,70,1,1,23PE01129
US70231471,70,1,1,23PE01130
US70231625,70,1,1,23PE01132
US70231512,70,1,1,23PE01134
US70231582,70,1,1,23PE01135
US70231754,70,1,1,23PE01137
US70231617,70,1,1,23PE01139
US70231506,70,1,1,23PE01140
US70231527,70,1,1,23PE01141
US70231665,70,1,1,23PE01142
US70231753,70,1,1,23PE01144
US70231723,70,1,1,23PE01146
US70231514,70,1,1,23PE01147
US70231584,70,1,1,23PE01148
US70231611,70,1,1,23PE01150
US70231726,70,1,1,23PE01152
US70231518,70,1,1,23PE01154
US70231551,70,1,1,23PE01155
US70231468,70,1,1,23PE01156
US70231706,70,1,1,23PE01158
US70231644,70,1,1,23PE01159
US70231648,70,1,1,23PE01160
US70231543,70,1,1,23PE01162
US70231476,70,1,1,23PE01164
US70231511,70,1,1,23PE01166
US70231613,70,1,1,23PE01168
US70235450,70,1,1,23PE01355
US70233167,70,1,1,23PE01394
US70233279,70,1,1,23PE01408
US70233447,70,1,1,23PE01420
US70233243,70,1,1,23PE01440
US70233188,70,1,1,23PE01469
US70233332,70,1,1,23PE01505
US70233184,70,1,1,23PE01508
US70233499,70,1,1,23PE01515
US70233554,70,1,1,23PE01532
US70233485,70,1,1,23PE01556
US70233289,70,1,1,23PE01573
US70233409,70,1,1,23PE01685
US70233291,70,1,1,23PE01693
US70233434,70,1,1,23PE01712
US70233502,70,1,1,23PE01715
US70233172,70,1,1,23PE01716
US70233555,70,1,1,23PE01722
US70233174,70,1,1,23PE01738
US70233257,70,1,1,23PE01760
US70233371,70,1,1,23PE01777
US70233651,70,1,1,23PE01803
US70233338,70,1,1,23PE01836
US70233543,70,1,1,23PE01837
US70233201,70,1,1,23PE01870
US70233391,70,1,1,23PE01874
US70233466,70,1,1,23PE01898
US70233189,70,1,1,23PE01912
US70233364,70,1,1,23PE01947
US70233265,70,1,1,23PE01963
US70233159,70,1,1,23PE01965
US70233507,70,1,1,23PE01966
US70233278,70,1,1,23PE01970
US70233528,70,1,1,23PE01974
US70233581,70,1,1,23PE01977
US70233450,70,1,1,23PE01978
US70233584,70,1,1,23PE01979
US70233641,70,1,1,23PE01981
US70233585,70,1,1,23PE01982
US70233333,70,1,1,23PE01983
US70233274,70,1,1,23PE01984
US70233605,70,1,1,23PE01986
US70233418,70,1,1,23PE01988
US70233376,70,1,1,23PE01992
US70233421,70,1,1,23PE01994
US70233632,70,1,1,23PE01995
US70233449,70,1,1,23PE01996
US70233525,70,1,1,23PE01998
US70232818,70,1,1,23PE02004
US70233379,70,1,1,23PE02005
US70239907,70,1,1,23PE02007
US83233239,83,1,1,23PE02008
US70230272,70,1,1,23PE02009
US70238141,70,1,1,23PE02010
US70239824,70,1,1,23PE02014
US83233348,83,1,1,23PE02015
US83231742,83,1,1,23PE02016
US83239831,83,1,1,23PE02018
US70239800,70,1,1,23PE02020
US83234396,83,1,1,23PE02021
US70231530,70,1,1,23PE02022
US83239861,83,1,1,23PE02029
US83230255,83,1,1,23PE02035
US70233587,70,1,1,23PE02036
US83230121,83,1,1,23PE02041
US70239854,70,1,1,23PE02044
US83239922,83,1,1,23PE02050
US83233649,83,1,1,23PE02055
US83231714,83,1,1,23PE02062
US83233212,83,1,1,23PE02064
US83239788,83,1,1,23PE02069
US83239975,83,1,1,23PE02072
US70234300,70,1,1,23PE02074
US70230169,70,1,1,23PE02083
US83233519,83,1,1,23PE02084
US70231507,70,1,1,23PE02088
US83230099,83,1,1,23PE02089
US70233280,70,1,1,23PE02091
US70233344,70,1,1,23PE02097
US70230267,70,1,1,23PE02098
US70235451,70,1,1,23PE02102
US83231517,83,1,1,23PE02103
US70239939,70,1,1,23PE02107
US83230098,83,1,1,23PE02115
US83230010,83,1,1,23PE02118
US83233497,83,1,1,23PE02137
US70234175,70,1,1,23PE02138
US70230091,70,1,1,23PE02139
US70234346,70,1,1,23PE02148
US70231626,70,1,1,23PE02149
US83230234,83,1,1,23PE02152
US70239833,70,1,1,23PE02155
US83233416,83,1,1,23PE02156
US83233977,83,1,1,23PE02157
US83239852,83,1,1,23PE02159
US70239868,70,1,1,23PE02160
US70239853,70,1,1,23PE02162
US83239832,83,1,1,23PE02164
US70239828,70,1,1,23PE02165
US83233395,83,1,1,23PE02171
US83234147,83,1,1,23PE02175
US70230107,70,1,1,23PE02178
US83238090,83,1,1,23PE02180
US83234339,83,1,1,23PE02181
US83233591,83,1,1,23PE02182
US70239776,70,1,1,23PE02183
US70230237,70,1,1,23PE02184
US70234291,70,1,1,23PE02185
US70230241,70,1,1,23PE02186
US70239930,70,1,1,23PE02187
US70233190,70,1,1,23PE02188
US83230533,83,1,1,23PE02192
US70234017,70,1,1,23PE02194
US70230291,70,1,1,23PE02196
US70233941,70,1,1,23PE02197
US83234318,83,1,1,23PE02208
US70233472,70,1,1,23PE02210
US83233210,83,1,1,23PE02211
US70233644,70,1,1,23PE02212
US83233576,83,1,1,23PE02214
US70239779,70,1,1,23PE02216
US70233424,70,1,1,23PE02217
US70233459,70,1,1,23PE02219
US83239818,83,1,1,23PE02227
US70234203,70,1,1,23PE02232
US70234034,70,1,1,23PE02234
US70230245,70,1,1,23PE02236
US83239761,83,1,1,23PE02237
US70234490,70,1,1,23PE02242
US83234105,83,1,1,23PE02245
US83233397,83,1,1,23PE02261
US83230000,83,1,1,23PE02263
US70239994,70,1,1,23PE02272
US70230079,70,1,1,23PE02273
US70231674,70,1,1,23PE02275
US83239816,83,1,1,23PE02278
US70230015,70,1,1,23PE02280
US83230122,83,1,1,23PE02281
US70239756,70,1,1,23PE02282
US70234094,70,1,1,23PE02284
US83233549,83,1,1,23PE02285
US70230275,70,1,1,23PE02286
US70230181,70,1,1,23PE02290
US83230246,83,1,1,23PE02295
US83231516,83,1,1,23PE02296
US70230447,70,1,1,23PE02297
US83230477,83,1,1,23PE02301
US70234137,70,1,1,23PE02303
US70234381,70,1,1,23PE02304
US83233441,83,1,1,23PE02307
US70230024,70,1,1,23PE02308
US70239869,70,1,1,23PE02317
US83230044,83,1,1,23PE02319
US83230543,83,1,1,23PE02321
US83231632,83,1,1,23PE02323
US83231532,83,1,1,23PE02325
US70230428,70,1,1,23PE02330
US70239875,70,1,1,23PE02331
US83231548,83,1,1,23PE02332
US70234298,70,1,1,23PE02334
US83237987,83,1,1,23PE02335
US70230131,70,1,1,23PE02336
US70239946,70,1,1,23PE02343
US70239892,70,1,1,23PE02347
US83231762,83,1,1,23PE02351
US70230179,70,1,1,23PE02354
US83230084,83,1,1,23PE02357
US70230670,70,1,1,23PE02358
US70234096,70,1,1,23PE02359
US70230130,70,1,1,23PE02361
US70230170,70,1,1,23PE02366
US70239749,70,1,1,23PE02367
US83231508,83,1,1,23PE02369
US70233975,70,1,1,23PE02373
US70233983,70,1,1,23PE02375
US83233414,83,1,1,23PE02376
US70230211,70,1,1,23PE02379
US70230385,70,1,1,23PE02380
US70230018,70,1,1,23PE02381
US83233197,83,1,1,23PE02382
US83233283,83,1,1,23PE02384
US83233252,83,1,1,23PE02386
US70230064,70,1,1,23PE02391
US83237957,83,1,1,23PE02396
US70230240,70,1,1,23PE02403
US70233248,70,1,1,23PE02405
US70230155,70,1,1,23PE02406
US83238029,83,1,1,23PE02412
US70234052,70,1,1,23PE02413
US70230216,70,1,1,23PE02414
US83230168,83,1,1,23PE02415
US83230248,83,1,1,23PE02417
US83234294,83,1,1,23PE02420
US83230449,83,1,1,23PE02436
US70230205,70,1,1,23PE02437
US70230183,70,1,1,23PE02438
US70230171,70,1,1,23PE02441
US70230114,70,1,1,23PE02449
US83233460,83,1,1,23PE02452
US70234035,70,1,1,23PE02454
US70239829,70,1,1,23PE02457
US83233319,83,1,1,23PE02459
US70230496,70,1,1,23PE02467
US83234340,83,1,1,23PE02468
US83230056,83,1,1,23PE02469
US70233573,70,1,1,23PE02470
US83239972,83,1,1,23PE02473
US70231734,70,1,1,23PE02474
US70239857,70,1,1,23PE02476
US70233532,70,1,1,23PE02478
US83230690,83,1,1,23PE02483
US83237958,83,1,1,23PE02484
US70230379,70,1,1,23PE02486
US83231569,83,1,1,23PE02487
US83233867,83,1,1,23PE02491
US70230212,70,1,1,23PE02501
US70239821,70,1,1,23PE02502
US70234400,70,1,1,23PE02504
US83231549,83,1,1,23PE02505
US70239860,70,1,1,23PE02507
US70239889,70,1,1,23PE02509
US70238078,70,1,1,23PE02510
US70230053,70,1,1,23PE02513
US83233161,83,1,1,23PE02515
US70230025,70,1,1,23PE02516
US70230279,70,1,1,23PE02518
US83237989,83,1,1,23PE02519
US83234372,83,1,1,23PE02520
US83230039,83,1,1,23PE02530
US70234170,70,1,1,23PE02531
US70235453,70,1,1,23PE02532
US70231515,70,1,1,23PE02533
US70230341,70,1,1,23PE02536
US70230158,70,1,1,23PE02539
US70238059,70,1,1,23PE02540
US83238130,83,1,1,23PE02541
US83234464,83,1,1,23PE02543
US70231545,70,1,1,23PE02548
US70239754,70,1,1,23PE02549
US83230188,83,1,1,23PE02557
US70239837,70,1,1,23PE02560
US70238062,70,1,1,23PE02561
US70233873,70,1,1,23PE02562
US70234256,70,1,1,23PE02563
US70239989,70,1,1,23PE02567
US70238025,70,1,1,23PE02569
US70234155,70,1,1,23PE02583
US70234049,70,1,1,23PE02585
US70234479,70,1,1,23PE02586
US83230399,83,1,1,23PE02593
US83234253,83,1,1,23PE02601
US70234258,70,1,1,23PE02602
US70239795,70,1,1,23PE02604
US83233599,83,1,1,23PE02606
US70238051,70,1,1,23PE02612
US83233991,83,1,1,23PE02615
US83231684,83,1,1,23PE02616
US83230289,83,1,1,23PE02618
US70230174,70,1,1,23PE02619
US70230143,70,1,1,23PE02620
US70233969,70,1,1,23PE02622
US70233955,70,1,1,23PE02626
US70230439,70,1,1,23PE02627
US70230338,70,1,1,23PE02628
US70233608,70,1,1,23PE02634
US70230266,70,1,1,23PE02637
US70230094,70,1,1,23PE02638
US70230054,70,1,1,23PE02639
US83230300,83,1,1,23PE02643
US70234422,70,1,1,23PE02645
US83230206,83,1,1,23PE02647
US70230154,70,1,1,23PE02651
US83230146,83,1,1,23PE02652
US83234261,83,1,1,23PE02653
US83230060,83,1,1,23PE02658
US70230503,70,1,1,23PE02660
US83230502,83,1,1,23PE02661
US83230425,83,1,1,23PE02667
US83233165,83,1,1,23PE02669
US70238024,70,1,1,23PE02670
US83233957,83,1,1,23PE02672
US70234402,70,1,1,23PE02674
US70238135,70,1,1,23PE02680
US70234526,70,1,1,23PE02682
US83234393,83,1,1,23PE02683
US83239999,83,1,1,23PE02685
US70230234,70,1,1,23PE02687
US70233928,70,1,1,23PE02688
US70230219,70,1,1,23PE02690
US70233547,70,1,1,23PE02692
US83234262,83,1,1,23PE02700
US70230185,70,1,1,23PE02701
US83230327,83,1,1,23PE02702
US70238169,70,1,1,23PE02703
US70230016,70,1,1,23PE02709
US70234228,70,1,1,23PE02715
US70234260,70,1,1,23PE02716
US70231709,70,1,1,23PE02717
US70234047,70,1,1,23PE02720
US70230413,70,1,1,23PE02723
US70238035,70,1,1,23PE02724
US70238103,70,1,1,23PE02725
US70234292,70,1,1,23PE02726
US70234095,70,1,1,23PE02727
US83233575,83,1,1,23PE02728
US83234186,83,1,1,23PE02735
US70234342,70,1,1,23PE02737
US70234009,70,1,1,23PE02738
US70234192,70,1,1,23PE02740
US70230028,70,1,1,23PE02741
US83234023,83,1,1,23PE02742
US70234432,70,1,1,23PE02743
US70234347,70,1,1,23PE02745
US83239865,83,1,1,23PE02746
US70233887,70,1,1,23PE02747
US83238163,83,1,1,23PE02749
US70233266,70,1,1,23PE02751
US70230696,70,1,1,23PE02752
US70230301,70,1,1,23PE02753
US83233550,83,1,1,23PE02755
US70239919,70,1,1,23PE02756
US83233943,83,1,1,23PE02758
US70233439,70,1,1,23PE02762
US70230052,70,1,1,23PE02763
US70238014,70,1,1,23PE02765
US70234040,70,1,1,23PE02767
US70234097,70,1,1,23PE02768
US70230168,70,1,1,23PE02769
US70235487,70,1,1,23PE02771
US70233976,70,1,1,23PE02773
US83230311,83,1,1,23PE02775
US70230382,70,1,1,23PE02778
US83235497,83,1,1,23PE02779
US83230369,83,1,1,23PE02780
US83233989,83,1,1,23PE02781
US83234119,83,1,1,23PE02783
US70238019,70,1,1,23PE02785
US83234061,83,1,1,23PE02786
US83231712,83,1,1,23PE02788
US70234331,70,1,1,23PE02790
US70234333,70,1,1,23PE02791
US70234013,70,1,1,23PE02792
US70234122,70,1,1,23PE02793
US83233461,83,1,1,23PE02795
US70239957,70,1,1,23PE02799
US70230532,70,1,1,23PE02800
US70230347,70,1,1,23PE02801
US70230444,70,1,1,23PE02802
US70233380,70,1,1,23PE02804
US83234218,83,1,1,23PE02805
US83231509,83,1,1,23PE02806
US70230294,70,1,1,23PE02808
US70230497,70,1,1,23PE02810
US83233331,83,1,1,23PE02811
US70230700,70,1,1,23PE02813
US83233253,83,1,1,23PE02814
US83234465,83,1,1,23PE02815
US70234274,70,1,1,23PE02816
US70230218,70,1,1,23PE02817
US83234283,83,1,1,23PE02818
US83234043,83,1,1,23PE02819
US70234301,70,1,1,23PE02821
US70237937,70,1,1,23PE02822
US70238108,70,1,1,23PE02823
US83230462,83,1,1,23PE02824
US70234011,70,1,1,23PE02825
US70238172,70,1,1,23PE02827
US70238114,70,1,1,23PE02829
US70230235,70,1,1,23PE02831
US83235478,83,1,1,23PE02832
US70238134,70,1,1,23PE02833
US70237954,70,1,1,23PE02835
US70233995,70,1,1,23PE02836
US83233430,83,1,1,23PE02837
US70238012,70,1,1,23PE02838
US83231616,83,1,1,23PE02839
US70234349,70,1,1,23PE02841
US70233982,70,1,1,23PE02842
US83238123,83,1,1,23PE02844
US70233511,70,1,1,23PE02845
US83234169,83,1,1,23PE02846
US83233897,83,1,1,23PE02848
US83230568,83,1,1,23PE02850
US70238173,70,1,1,23PE02854
US70234379,70,1,1,23PE02856
US70230243,70,1,1,23PE02857
US83233478,83,1,1,23PE02858
US70234166,70,1,1,23PE02859
US70239810,70,1,1,23PE02861
US70233901,70,1,1,23PE02862
US70230159,70,1,1,23PE02864
US83238015,83,1,1,23PE02866
US70237947,70,1,1,23PE02868
US83235458,83,1,1,23PE02869
US70239783,70,1,1,23PE02870
US83230228,83,1,1,23PE02871
US83230676,83,1,1,23PE02875
US70238096,70,1,1,23PE02876
US70230251,70,1,1,23PE02877
US70233980,70,1,1,23PE02878
US70230097,70,1,1,23PE02880
US70234326,70,1,1,23PE02882
US70234532,70,1,1,23PE02883
US83231654,83,1,1,23PE02884
US70233956,70,1,1,23PE02886
US83233978,83,1,1,23PE02889
US70234076,70,1,1,23PE02890
US83233426,83,1,1,23PE02892
US70233866,70,1,1,23PE02893
US83233496,83,1,1,23PE02894
US70238109,70,1,1,23PE02895
US83239765,83,1,1,23PE02896
US83233898,83,1,1,23PE02897
US70237952,70,1,1,23PE02898
US70230529,70,1,1,23PE02899
US83230386,83,1,1,23PE02900
