id10,sex,breed,etag,first_seen_row
2008826790,2,82,X6790,10PE02573
2001112894,2,11,R2894,10PE02574
2008826766,2,82,X6766,10PE02575
2008826286,2,82,X6286,10PE02577
2008825872,2,82,X5872,10PE02579
2008826100,2,82,X6100,10PE02580
2008826079,2,82,X6079,10PE02581
2008826401,2,82,X6401,10PE02583
2008826743,2,82,X6743,10PE02586
2008826396,2,82,X6396,10PE02587
2008826170,2,82,X6170,10PE02589
2008826092,2,82,X6092,10PE02590
2008826764,2,82,X6764,10PE02593
2008826022,2,82,X6022,10PE02594
2008826037,2,82,X6037,10PE02595
2008826233,2,82,X6233,10PE02596
2008826655,2,82,X6655,10PE02598
2008826068,2,82,X6068,10PE02599
2008825800,2,82,X5800,10PE02601
2008825932,2,82,X5932,10PE02602
2008826274,2,82,X6274,10PE02604
2008826694,2,82,X6694,10PE02605
2008825830,2,82,X5830,10PE02607
2008826784,2,82,X6784,10PE02609
2008826600,2,82,X6600,10PE02611
2008826280,2,82,X6280,10PE02613
2008644174,2,64,K4174,10PE02614
2008826399,2,82,X6399,10PE02615
2007644036,2,64,K4036,10PE02616
2007824308,2,82,X4308,10PE02617
2006823515,2,82,X3515,10PE02619
2008826965,2,82,X6965,10PE02620
2007824796,2,82,X4796,10PE02622
2006822995,2,82,X2995,10PE02624
2005643528,2,64,K3528,10PE02625
2007825388,2,82,X5388,10PE02627
2008644410,2,64,K4410,10PE02629
2007824794,2,82,X4794,10PE02631
2008825748,2,82,X5748,10PE02633
2007824679,2,82,X4679,10PE02635
2008826133,2,82,X6133,10PE02637
2007824994,2,82,X4994,10PE02639
2008826252,2,82,X6252,10PE02640
2006643663,2,64,K3663,10PE02641
2006823123,2,82,X3123,10PE02643
2007824756,2,82,X4756,10PE02645
2006823433,2,82,X3433,10PE02647
2007825326,2,82,X5326,10PE02649
2003819175,2,81,Z9175,10PE02651
2007644031,2,64,K4031,10PE02653
2005643514,2,64,K3514,10PE02655
2007644034,2,64,K4034,10PE02657
2008644344,2,64,K4344,10PE02659
2007643937,2,64,K3937,10PE02661
2002817913,2,81,Z7913,10PE02663
2008825787,2,82,X5787,10PE02664
2008826085,2,82,X6085,10PE02666
2008644357,2,64,K4357,10PE02667
2008826154,2,82,X6154,10PE02668
2007825019,2,82,X5019,10PE02670
2009827399,2,82,X7399,10PE02672
2008826532,2,82,X6532,10PE02673
2008644251,2,64,K4251,10PE02674
2008825877,2,82,X5877,10PE02676
2009827682,2,82,X7682,10PE02678
2007824912,2,82,X4912,10PE02679
2006450963,2,45,T0963,10PE02681
2007643918,2,64,K3918,10PE02684
2007644104,2,64,K4104,10PE02686
2008826047,2,82,X6047,10PE02687
2007824539,2,82,X4539,10PE02688
2007824394,2,82,X4394,10PE02689
2005643522,2,64,K3522,10PE02690
2008644414,2,64,K4414,10PE02691
2009828119,2,82,X8119,10PE02692
2007825017,2,82,X5017,10PE02693
2008644411,2,64,K4411,10PE02694
2009827463,2,82,X7463,10PE02696
2004643013,2,64,K3013,10PE02697
2008826353,2,82,X6353,10PE02700
2006643714,2,64,K3714,10PE02702
2007643951,2,64,K3951,10PE02704
2006643629,2,64,K3629,10PE02705
2006643720,2,64,K3720,10PE02707
2006823584,2,82,X3584,10PE02709
2008826110,2,82,X6110,10PE02711
2005822326,2,82,X2326,10PE02713
2007824427,2,82,X4427,10PE02715
2007825305,2,82,X5305,10PE02717
2008825870,2,82,X5870,10PE02719
2004821393,2,82,X1393,10PE02721
2008825771,2,82,X5771,10PE02723
2009827677,2,82,X7677,10PE02725
2004821054,2,82,X1054,10PE02726
2004821436,2,82,X1436,10PE02728
2008826459,2,82,X6459,10PE02729
2008826113,2,82,X6113,10PE02731
2009827745,2,82,X7745,10PE02732
2008644400,2,64,K4400,10PE02733
2005822577,2,82,X2577,10PE02735
2009827397,2,82,X7397,10PE02736
2009827941,2,82,X7941,10PE02737
2008825970,2,82,X5970,10PE02738
2008825871,2,82,X5871,10PE02739
2006823387,2,82,X3387,10PE02741
2009055385,2,05,H5385,10PE02743
2005822678,2,82,X2678,10PE02744
2009827983,2,82,X7983,10PE02746
2008644234,2,64,K4234,10PE02748
2007824412,2,82,X4412,10PE02749
2007825276,2,82,X5276,10PE02751
2007644096,2,64,K4096,10PE02753
2009828015,2,82,X8015,10PE02755
2009827658,2,82,X7658,10PE02757
2003819611,2,81,Z9611,10PE02758
2005822621,2,82,X2621,10PE02761
2005822774,2,82,X2774,10PE02763
2009827877,2,82,X7877,10PE02766
2007825223,2,82,X5223,10PE02767
2007644041,2,64,K4041,10PE02769
2007644029,2,64,K4029,10PE02770
2007644065,2,64,K4065,10PE02772
2006823217,2,82,X3217,10PE02773
2007825375,2,82,X5375,10PE02775
2005822737,2,82,X2737,10PE02777
2006643639,2,64,K3639,10PE02779
2005643466,2,64,K3466,10PE02781
2008826258,2,82,X6258,10PE02782
2006823201,2,82,X3201,10PE02784
2008826597,2,82,X6597,10PE02786
2008644388,2,64,K4388,10PE02789
2005643363,2,64,K3363,10PE02790
2008644355,2,64,K4355,10PE02793
2008826060,2,82,X6060,10PE02794
2004821523,2,82,X1523,10PE02795
2009827687,2,82,X7687,10PE02797
2008644354,2,64,K4354,10PE02799
2009827825,2,82,X7825,10PE02800
2007824864,2,82,X4864,10PE02801
2008644338,2,64,K4338,10PE02803
2007643864,2,64,K3864,10PE02804
2006052683,2,05,H2683,10PE02806
2006823440,2,82,X3440,10PE02807
2003820266,2,82,X0266,10PE02810
2007643840,2,64,K3840,10PE02812
2005643397,2,64,K3397,10PE02814
2009827866,2,82,X7866,10PE02816
2007825376,2,82,X5376,10PE02817
2006643683,2,64,K3683,10PE02818
2006052805,2,05,H2805,10PE02820
2007052952,2,05,H2952,10PE02821
2006052827,2,05,H2827,10PE02822
2005822273,2,82,X2273,10PE02824
2008826435,2,82,X6435,10PE02825
2009827245,2,82,X7245,10PE02827
2009055059,2,05,H5059,10PE02828
2003303083,2,30,3083,10PE02830
2008826152,2,82,X6152,10PE02832
2009827309,2,82,X7309,10PE02834
2007824901,2,82,X4901,10PE02835
2009827496,2,82,X7496,10PE02836
2007825350,2,82,X5350,10PE02837
2006823299,2,82,X3299,10PE02838
2007644103,2,64,K4103,10PE02839
2007824598,2,82,X4598,10PE02841
2003642951,2,64,K2951,10PE02842
2007825239,2,82,X5239,10PE02844
2005822271,2,82,X2271,10PE02845
2007824826,2,82,X4826,10PE02847
2007824531,2,82,X4531,10PE02848
2007644112,2,64,K4112,10PE02850
2006643690,2,64,K3690,10PE02852
2009827716,2,82,X7716,10PE02854
2009055448,2,05,H5448,10PE02855
2006052623,2,05,H2623,10PE02856
2007643966,2,64,K3966,10PE02857
2007825336,2,82,X5336,10PE02859
2006822988,2,82,X2988,10PE02861
2008826805,2,82,X6805,10PE02862
2006643777,2,64,K3777,10PE02864
2006823392,2,82,X3392,10PE02866
2006052825,2,05,H2825,10PE02868
2006823511,2,82,X3511,10PE02870
2009827414,2,82,X7414,10PE02871
2008451911,2,45,T1911,10PE02872
2007824825,2,82,X4825,10PE02874
2007824331,2,82,X4331,10PE02876
2007451674,2,45,T1674,10PE02878
2006643769,2,64,K3769,10PE02880
2006823244,2,82,X3244,10PE02882
2007824776,2,82,X4776,10PE02884
2009827996,2,82,X7996,10PE02885
2007825320,2,82,X5320,10PE02886
2007644087,2,64,K4087,10PE02888
2008644366,2,64,K4366,10PE02889
2006052634,2,05,H2634,10PE02890
2003303058,2,30,3058,10PE02891
2007824327,2,82,X4327,10PE02895
2002817959,2,81,Z7959,10PE02897
2007825322,2,82,X5322,10PE02899
2003820649,2,82,X0649,10PE02900
2009827464,2,82,X7464,10PE02901
2008826607,2,82,X6607,10PE02902
2007825181,2,82,X5181,10PE02903
2004821167,2,82,X1167,10PE02904
2002642400,2,64,K2400,10PE02906
2006643725,2,64,K3725,10PE02908
2006643588,2,64,K3588,10PE02910
2007824322,2,82,X4322,10PE02913
2008826045,2,82,X6045,10PE02915
2006823477,2,82,X3477,10PE02917
2007825217,2,82,X5217,10PE02920
2008826519,2,82,X6519,10PE02921
2008826153,2,82,X6153,10PE02922
2007824493,2,82,X4493,10PE02923
2007053044,2,05,H3044,10PE02924
2005643385,2,64,K3385,10PE02925
2009827567,2,82,X7567,10PE02927
2006823552,2,82,X3552,10PE02928
2007824867,2,82,X4867,10PE02930
2007643946,2,64,K3946,10PE02932
2007825216,2,82,X5216,10PE02933
2007825083,2,82,X5083,10PE02935
2005643462,2,64,K3462,10PE02936
2006822998,2,82,X2998,10PE02939
2003820145,2,82,X0145,10PE02940
2009827384,2,82,X7384,10PE02942
2007644023,2,64,K4023,10PE02943
2008644226,2,64,K4226,10PE02945
2005643398,2,64,K3398,10PE02947
2008825807,2,82,X5807,10PE02948
2008826058,2,82,X6058,10PE02950
2006823669,2,82,X3669,10PE02952
2009828021,2,82,X8021,10PE02953
2007451514,2,45,T1514,10PE02955
2007824494,2,82,X4494,10PE02956
2009054823,2,05,H4823,10PE02957
2006823400,2,82,X3400,10PE02959
2007644026,2,64,K4026,10PE02961
2009827917,2,82,X7917,10PE02963
2007825425,2,82,X5425,10PE02964
2008644196,2,64,K4196,10PE02965
2007824317,2,82,X4317,10PE02967
2006450813,2,45,T0813,10PE02969
2005822321,2,82,X2321,10PE02970
2009827901,2,82,X7901,10PE02972
2006823090,2,82,X3090,10PE02973
2008825729,2,82,X5729,10PE02974
2008825912,2,82,X5912,10PE02976
2009827980,2,82,X7980,10PE02977
2006643763,2,64,K3763,10PE02978
2006823154,2,82,X3154,10PE02979
2007116923,2,11,R6923,10PE02981
2009054626,2,05,H4626,10PE02982
2008054533,2,05,H4533,10PE02983
2008644209,2,64,K4209,10PE02984
2006823725,2,82,X3725,10PE02985
2005643368,2,64,K3368,10PE02988
2009055042,2,05,H5042,10PE02990
2009827948,2,82,X7948,10PE02991
2008826034,2,82,X6034,10PE02992
2005822544,2,82,X2544,10PE02993
2007825545,2,82,X5545,10PE02995
2006052587,2,05,H2587,10PE02996
2005822684,2,82,X2684,10PE02997
2007824992,2,82,X4992,10PE03000
2009828099,2,82,X8099,10PE03001
2009827636,2,82,X7636,10PE03003
2008825711,2,82,X5711,10PE03004
2005822500,2,82,X2500,10PE03005
2009827263,2,82,X7263,10PE03006
2007824449,2,82,X4449,10PE03007
2008825883,2,82,X5883,10PE03009
2008825829,2,82,X5829,10PE03011
2005643527,2,64,K3527,10PE03013
2008825812,2,82,X5812,10PE03015
2008826499,2,82,X6499,10PE03017
2006643651,2,64,K3651,10PE03018
2008826654,2,82,X6654,10PE03019
2009828160,2,82,X8160,10PE03021
2005822434,2,82,X2434,10PE03022
2009827944,2,82,X7944,10PE03024
2009827791,2,82,X7791,10PE03025
2007116784,2,11,R6784,10PE03026
2008644341,2,64,K4341,10PE03028
2009827511,2,82,X7511,10PE03029
2007644131,2,64,K4131,10PE03030
2007824754,2,82,X4754,10PE03032
2007643877,2,64,K3877,10PE03033
2008054196,2,05,H4196,10PE03035
2007824404,2,82,X4404,10PE03036
2009054651,2,05,H4651,10PE03038
2008644277,2,64,K4277,10PE03039
2009827751,2,82,X7751,10PE03040
2007824450,2,82,X4450,10PE03041
2007824377,2,82,X4377,10PE03042
2008054083,2,05,H4083,10PE03044
2006451237,2,45,T1237,10PE03045
2006823102,2,82,X3102,10PE03046
2007824486,2,82,X4486,10PE03048
2004114462,2,11,R4462,10PE03049
2008644170,2,64,K4170,10PE03051
2009827984,2,82,X7984,10PE03052
2008644169,2,64,K4169,10PE03054
2007824590,2,82,X4590,10PE03056
2008826276,2,82,X6276,10PE03058
2007824980,2,82,X4980,10PE03060
2007116903,2,11,R6903,10PE03061
2005822475,2,82,X2475,10PE03063
2005051897,2,05,H1897,10PE03065
2005115919,2,11,R5919,10PE03068
2005115541,2,11,R5541,10PE03069
2007053437,2,05,H3437,10PE03071
2008644393,2,64,K4393,10PE03073
2005115670,2,11,R5670,10PE03075
2008054554,2,05,H4554,10PE03077
2009054899,2,05,H4899,10PE03079
2007643931,2,64,K3931,10PE03081
2006052300,2,05,H2300,10PE03083
2005822422,2,82,X2422,10PE03084
2008054352,2,05,H4352,10PE03086
2008825884,2,82,X5884,10PE03087
2006643681,2,64,K3681,10PE03089
2009055137,2,05,H5137,10PE03091
2007117031,2,11,R7031,10PE03093
2007643839,2,64,K3839,10PE03095
2008054100,2,05,H4100,10PE03096
2006643696,2,64,K3696,10PE03097
2003819068,2,81,Z9068,10PE03099
2007825247,2,82,X5247,10PE03101
2009055528,2,05,H5528,10PE03103
2007053133,2,05,H3133,10PE03105
2008644230,2,64,K4230,10PE03107
2009827859,2,82,X7859,10PE03108
2008644390,2,64,K4390,10PE03109
2007053122,2,05,H3122,10PE03110
2006116517,2,11,R6517,10PE03113
2008644207,2,64,K4207,10PE03115
2008826589,2,82,X6589,10PE03117
2009054665,2,05,H4665,10PE03118
2007824527,2,82,X4527,10PE03119
2009827785,2,82,X7785,10PE03121
2006116539,2,11,R6539,10PE03122
2006116184,2,11,R6184,10PE03123
2009827833,2,82,X7833,10PE03125
2009054744,2,05,H4744,10PE03126
2005115583,2,11,R5583,10PE03128
2004114793,2,11,R4793,10PE03129
2009054765,2,05,H4765,10PE03131
2006643727,2,64,K3727,10PE03133
2006643737,2,64,K3737,10PE03136
2009827985,2,82,X7985,10PE03137
2006116204,2,11,R6204,10PE03139
2004115000,2,11,R5000,10PE03141
2004115068,2,11,R5068,10PE03144
2004114385,2,11,R4385,10PE03146
2005643289,2,64,K3289,10PE03148
2009828070,2,82,X8070,10PE03150
2006116509,2,11,R6509,10PE03151
2009827453,2,82,X7453,10PE03152
2008053938,2,05,H3938,10PE03153
2007116748,2,11,R6748,10PE03155
2004114259,2,11,R4259,10PE03157
2006116172,2,11,R6172,10PE03159
2005822252,2,82,X2252,10PE03161
2009827930,2,82,X7930,10PE03162
2009055187,2,05,H5187,10PE03163
2009827262,2,82,X7262,10PE03164
2009055153,2,05,H5153,10PE03165
2009827777,2,82,X7777,10PE03166
2009054822,2,05,H4822,10PE03167
2009827731,2,82,X7731,10PE03168
2006116591,2,11,R6591,10PE03169
2008826689,2,82,X6689,10PE03171
2007824599,2,82,X4599,10PE03173
2009827425,2,82,X7425,10PE03174
2004114299,2,11,R4299,10PE03175
2004114484,2,11,R4484,10PE03177
2009827711,2,82,X7711,10PE03180
2006116343,2,11,R6343,10PE03182
2004115017,2,11,R5017,10PE03183
2006116447,2,11,R6447,10PE03185
2007116771,2,11,R6771,10PE03186
2009827240,2,82,X7240,10PE03188
2009054775,2,05,H4775,10PE03189
2007116906,2,11,R6906,10PE03190
2006052508,2,05,H2508,10PE03192
2006116347,2,11,R6347,10PE03195
2009055450,2,05,H5450,10PE03197
2007116742,2,11,R6742,10PE03199
2004114558,2,11,R4558,10PE03200
2004114713,2,11,R4713,10PE03202
2007643994,2,64,K3994,10PE03203
2008644168,2,64,K4168,10PE03205
2008644285,2,64,K4285,10PE03206
2007116841,2,11,R6841,10PE03207
2008826774,2,82,X6774,10PE03208
2008054339,2,05,H4339,10PE03209
2005115480,2,11,R5480,10PE03211
2006116142,2,11,R6142,10PE03212
2009827882,2,82,X7882,10PE03214
2009117456,2,11,R7456,10PE03216
2005116020,2,11,R6020,10PE03217
2009827616,2,82,X7616,10PE03219
2008826467,2,82,X6467,10PE03220
2009055288,2,05,H5288,10PE03221
2006643656,2,64,K3656,10PE03222
2004114687,2,11,R4687,10PE03224
2006116468,2,11,R6468,10PE03226
2006643780,2,64,K3780,10PE03228
2005643405,2,64,K3405,10PE03230
2009055262,2,05,H5262,10PE03232
2004643164,2,64,K3164,10PE03234
2008054073,2,05,H4073,10PE03235
2005115918,2,11,R5918,10PE03237
2009827967,2,82,X7967,10PE03239
2009827876,2,82,X7876,10PE03241
2009828191,2,82,X8191,10PE03242
2009827906,2,82,X7906,10PE03243
2009827223,2,82,X7223,10PE03244
2006116215,2,11,R6215,10PE03245
2002642383,2,64,K2383,10PE03246
2009827264,2,82,X7264,10PE03247
2009827497,2,82,X7497,10PE03248
2009055344,2,05,H5344,10PE03249
2009827918,2,82,X7918,10PE03250
2008054327,2,05,H4327,10PE03251
2008825971,2,82,X5971,10PE03254
2009828109,2,82,X8109,10PE03256
2009054817,2,05,H4817,10PE03258
2007117110,2,11,R7110,10PE03260
2009827989,2,82,X7989,10PE03262
2006823481,2,82,X3481,10PE03264
2009055266,2,05,H5266,10PE03265
2009827801,2,82,X7801,10PE03267
2005051399,2,05,H1399,10PE03269
2005115567,2,11,R5567,10PE03271
2005115497,2,11,R5497,10PE03273
2009055188,2,05,H5188,10PE03275
2009054767,2,05,H4767,10PE03277
2005115798,2,11,R5798,10PE03279
2006824097,2,82,X4097,10PE03281
2009827299,2,82,X7299,10PE03283
2005115830,2,11,R5830,10PE03285
2009055336,2,05,H5336,10PE03286
2007116879,2,11,R6879,10PE03287
2006116203,2,11,R6203,10PE03289
2002113409,2,11,R3409,10PE03291
2009827266,2,82,X7266,10PE03293
2009828071,2,82,X8071,10PE03294
2007053387,2,05,H3387,10PE03296
2006823838,2,82,X3838,10PE03298
2009828110,2,82,X8110,10PE03300
2007053022,2,05,H3022,10PE03302
2006116452,2,11,R6452,10PE03305
2006116201,2,11,R6201,10PE03307
2009828116,2,82,X8116,10PE03309
2009055217,2,05,H5217,10PE03311
2004114417,2,11,R4417,10PE03312
2006116277,2,11,R6277,10PE03314
2009827881,2,82,X7881,10PE03316
2007643846,2,64,K3846,10PE03318
2009055010,2,05,H5010,10PE03320
2006116528,2,11,R6528,10PE03322
2009827772,2,82,X7772,10PE03324
2007116675,2,11,R6675,10PE03325
2008644378,2,64,K4378,10PE03327
2009827566,2,82,X7566,10PE03328
2004114928,2,11,R4928,10PE03330
2007117056,2,11,R7056,10PE03332
2004114424,2,11,R4424,10PE03333
2004114384,2,11,R4384,10PE03335
2006643802,2,64,K3802,10PE03337
2006116541,2,11,R6541,10PE03339
2006116476,2,11,R6476,10PE03341
2009055089,2,05,H5089,10PE03344
2009055223,2,05,H5223,10PE03345
2009117977,2,11,R7977,10PE03346
2009054664,2,05,H4664,10PE03347
2006451087,2,45,T1087,10PE03349
2009054834,2,05,H4834,10PE03351
2009828274,2,82,X8274,10PE03352
2004114519,2,11,R4519,10PE03353
2005115907,2,11,R5907,10PE03355
2004114733,2,11,R4733,10PE03357
2009117482,2,11,R7482,10PE03359
2009828195,2,82,X8195,10PE03360
2009827235,2,82,X7235,10PE03362
2009117968,2,11,R7968,10PE03363
2007053638,2,05,H3638,10PE03364
2006116325,2,11,R6325,10PE03366
2007116724,2,11,R6724,10PE03367
2008054498,2,05,H4498,10PE03369
2002113785,2,11,R3785,10PE03371
2006116230,2,11,R6230,10PE03373
2009827942,2,82,X7942,10PE03375
2009054599,2,05,H4599,10PE03376
2009055214,2,05,H5214,10PE03378
2009828048,2,82,X8048,10PE03379
2009117536,2,11,R7536,10PE03380
2004114789,2,11,R4789,10PE03381
2008644377,2,64,K4377,10PE03383
2009827492,2,82,X7492,10PE03384
2004114429,2,11,R4429,10PE03385
2005116098,2,11,R6098,10PE03388
2004114769,2,11,R4769,10PE03390
2009054627,2,05,H4627,10PE03393
2009054884,2,05,H4884,10PE03394
2009055043,2,05,H5043,10PE03395
2006116547,2,11,R6547,10PE03396
2004114362,2,11,R4362,10PE03398
2007116713,2,11,R6713,10PE03399
2004114269,2,11,R4269,10PE03401
2009827517,2,82,X7517,10PE03404
2007116870,2,11,R6870,10PE03405
2009828129,2,82,X8129,10PE03407
2007053723,2,05,H3723,10PE03408
2007116693,2,11,R6693,10PE03410
2006116335,2,11,R6335,10PE03412
2003642898,2,64,K2898,10PE03415
2009117925,2,11,R7925,10PE03417
2008054358,2,05,H4358,10PE03418
2004114283,2,11,R4283,10PE03420
2008644336,2,64,K4336,10PE03422
2009828127,2,82,X8127,10PE03423
2009828173,2,82,X8173,10PE03424
2005115992,2,11,R5992,10PE03425
2004114481,2,11,R4481,10PE03427
2006116466,2,11,R6466,10PE03430
2009827431,2,82,X7431,10PE03431
2008451919,2,45,T1919,10PE03432
2005115660,2,11,R5660,10PE03434
2008451895,2,45,T1895,10PE03437
2009827962,2,82,X7962,10PE03439
2009055027,2,05,H5027,10PE03440
2009054911,2,05,H4911,10PE03441
2009827572,2,82,X7572,10PE03442
2009827589,2,82,X7589,10PE03443
2007451541,2,45,T1541,10PE03444
2009117909,2,11,R7909,10PE03446
2008826468,2,82,X6468,10PE03447
2004114549,2,11,R4549,10PE03449
2009055045,2,05,H5045,10PE03450
2009827324,2,82,X7324,10PE03452
2009055085,2,05,H5085,10PE03453
2002113472,2,11,R3472,10PE03454
2006116317,2,11,R6317,10PE03457
2008644376,2,64,K4376,10PE03459
2009827254,2,82,X7254,10PE03461
2008054297,2,05,H4297,10PE03462
2009827714,2,82,X7714,10PE03464
2006450846,2,45,T0846,10PE03466
2005115784,2,11,R5784,10PE03468
2009055355,2,05,H5355,10PE03470
2009827339,2,82,X7339,10PE03472
2009055496,2,05,H5496,10PE03473
2008825964,2,82,X5964,10PE03474
2008452332,2,45,T2332,10PE03476
2009055493,2,05,H5493,10PE03477
2009828063,2,82,X8063,10PE03478
2009828076,2,82,X8076,10PE03479
2005115730,2,11,R5730,10PE03480
2009117775,2,11,R7775,10PE03483
2006052695,2,05,H2695,10PE03484
2009827774,2,82,X7774,10PE03486
2008054301,2,05,H4301,10PE03487
2009117836,2,11,R7836,10PE03490
2009827646,2,82,X7646,10PE03491
2008826073,2,82,X6073,10PE03492
2009117575,2,11,R7575,10PE03493
2004114355,2,11,R4355,10PE03494
2008452002,2,45,T2002,10PE03496
2004114353,2,11,R4353,10PE03498
2006451056,2,45,T1056,10PE03501
2007116918,2,11,R6918,10PE03503
2009828176,2,82,X8176,10PE03505
2009055186,2,05,H5186,10PE03506
2009828172,2,82,X8172,10PE03507
2009117558,2,11,R7558,10PE03508
2009054993,2,05,H4993,10PE03509
2009055215,2,05,H5215,10PE03510
2006116424,2,11,R6424,10PE03511
2008826753,2,82,X6753,10PE03513
2009827526,2,82,X7526,10PE03514
2005822297,2,82,X2297,10PE03515
2008053907,2,05,H3907,10PE03517
2009827232,2,82,X7232,10PE03518
2004114754,2,11,R4754,10PE03519
2008054485,2,05,H4485,10PE03522
2009117683,2,11,R7683,10PE03524
2007117127,2,11,R7127,10PE03525
2007451305,2,45,T1305,10PE03527
2004114701,2,11,R4701,10PE03528
2004114303,2,11,R4303,10PE03529
2009828091,2,82,X8091,10PE03531
2004114475,2,11,R4475,10PE03532
2005115874,2,11,R5874,10PE03534
2006116511,2,11,R6511,10PE03538
2005643414,2,64,K3414,10PE03540
2008826020,2,82,X6020,10PE03542
2009055047,2,05,H5047,10PE03544
2009828034,2,82,X8034,10PE03545
2009827865,2,82,X7865,10PE03547
2009828049,2,82,X8049,10PE03549
2007053626,2,05,H3626,10PE03551
2009828205,2,82,X8205,10PE03554
2008054230,2,05,H4230,10PE03555
2009828177,2,82,X8177,10PE03557
2008826288,2,82,X6288,10PE03558
2009055305,2,05,H5305,10PE03559
2008054224,2,05,H4224,10PE03561
2004114276,2,11,R4276,10PE03563
2009827244,2,82,X7244,10PE03566
2008826300,2,82,X6300,10PE03568
2005115752,2,11,R5752,10PE03570
2008452137,2,45,T2137,10PE03572
2007053633,2,05,H3633,10PE03573
2009827523,2,82,X7523,10PE03574
2008452065,2,45,T2065,10PE03575
2007451592,2,45,T1592,10PE03576
2009827398,2,82,X7398,10PE03578
2002449291,2,44,T9291,10PE03579
2006116306,2,11,R6306,10PE03581
2007643956,2,64,K3956,10PE03583
2004114270,2,11,R4270,10PE03585
2005051606,2,05,H1606,10PE03588
2008451943,2,45,T1943,10PE03591
2007116991,2,11,R6991,10PE03593
2006116463,2,11,R6463,10PE03595
2009827622,2,82,X7622,10PE03597
2005643280,2,64,K3280,10PE03598
2006116429,2,11,R6429,10PE03600
2009827805,2,82,X7805,10PE03602
2009827762,2,82,X7762,10PE03604
2009827708,2,82,X7708,10PE03605
2002113432,2,11,R3432,10PE03606
2009828056,2,82,X8056,10PE03607
2005115566,2,11,R5566,10PE03608
2006116587,2,11,R6587,10PE03611
2009827804,2,82,X7804,10PE03613
2009117606,2,11,R7606,10PE03614
2008451978,2,45,T1978,10PE03615
2007116717,2,11,R6717,10PE03616
2009054809,2,05,H4809,10PE03617
2009827750,2,82,X7750,10PE03618
2004115112,2,11,R5112,10PE03619
2008451852,2,45,T1852,10PE03622
2006116488,2,11,R6488,10PE03624
2008054464,2,05,H4464,10PE03627
2006451258,2,45,T1258,10PE03628
2004114863,2,11,R4863,10PE03629
2006643774,2,64,K3774,10PE03631
2004114684,2,11,R4684,10PE03634
2006116298,2,11,R6298,10PE03637
2005051991,2,05,H1991,10PE03638
2002113806,2,11,R3806,10PE03640
2009117508,2,11,R7508,10PE03642
2009827578,2,82,X7578,10PE03643
2004114336,2,11,R4336,10PE03644
2007644056,2,64,K4056,10PE03646
2008826675,2,82,X6675,10PE03648
2004114971,2,11,R4971,10PE03650
2006643820,2,64,K3820,10PE03651
2008825809,2,82,X5809,10PE03654
2008117211,2,11,R7211,10PE03656
2007117044,2,11,R7044,10PE03658
2002113985,2,11,R3985,10PE03659
2008826755,2,82,X6755,10PE03662
2008644396,2,64,K4396,10PE03664
2009117850,2,11,R7850,10PE03665
2005115590,2,11,R5590,10PE03666
2004643023,2,64,K3023,10PE03668
2009827279,2,82,X7279,10PE03670
2005643432,2,64,K3432,10PE03672
2006823104,2,82,X3104,10PE03675
2009452491,2,45,T2491,10PE03676
2006116455,2,11,R6455,10PE03677
2007451363,2,45,T1363,10PE03679
2009452801,2,45,T2801,10PE03681
2006116439,2,11,R6439,10PE03682
2004114773,2,11,R4773,10PE03684
2006116444,2,11,R6444,10PE03686
2009054947,2,05,H4947,10PE03688
2007451313,2,45,T1313,10PE03690
2009827451,2,82,X7451,10PE03692
2005115527,2,11,R5527,10PE03693
2004115095,2,11,R5095,10PE03695
2009827973,2,82,X7973,10PE03698
2008826086,2,82,X6086,10PE03700
2006116332,2,11,R6332,10PE03702
2009118007,2,11,R8007,10PE03704
2008826134,2,82,X6134,10PE03705
2008451869,2,45,T1869,10PE03707
2009827684,2,82,X7684,10PE03709
2009117510,2,11,R7510,10PE03710
2009452361,2,45,T2361,10PE03711
2008826669,2,82,X6669,10PE03712
2007643897,2,64,K3897,10PE03713
2005115952,2,11,R5952,10PE03714
2009055319,2,05,H5319,10PE03715
2007116725,2,11,R6725,10PE03716
2009117759,2,11,R7759,10PE03717
2008452151,2,45,T2151,10PE03718
2009827435,2,82,X7435,10PE03719
2009452807,2,45,T2807,10PE03720
2009055080,2,05,H5080,10PE03721
2009827726,2,82,X7726,10PE03722
2008452119,2,45,T2119,10PE03723
2004450134,2,45,T0134,10PE03724
2009117996,2,11,R7996,10PE03725
2009452704,2,45,T2704,10PE03726
2008826137,2,82,X6137,10PE03727
2005822568,2,82,X2568,10PE03729
2009055470,2,05,H5470,10PE03732
2008826524,2,82,X6524,10PE03733
2009117607,2,11,R7607,10PE03735
2009117971,2,11,R7971,10PE03736
2009452710,2,45,T2710,10PE03737
2005643469,2,64,K3469,10PE03738
2007644137,2,64,K4137,10PE03740
2009452485,2,45,T2485,10PE03742
2005643361,2,64,K3361,10PE03743
2007116762,2,11,R6762,10PE03744
2003642825,2,64,K2825,10PE03745
2009054955,2,05,H4955,10PE03747
2007644062,2,64,K4062,10PE03748
2007053210,2,05,H3210,10PE03750
2009117835,2,11,R7835,10PE03754
2009452642,2,45,T2642,10PE03755
2005115790,2,11,R5790,10PE03756
2007644050,2,64,K4050,10PE03758
2009117637,2,11,R7637,10PE03760
2008452192,2,45,T2192,10PE03761
2009452435,2,45,T2435,10PE03762
2009054774,2,05,H4774,10PE03763
