ID10,YR,DAY,NOTE,UID,NOTEID
2020702475,21,365,Open Ewe Lamb,21IN01851,NOTE21IN01851
2020702476,21,365,LooseScurs,21IN01852,NOTE21IN01852
2020702477,21,365,WRAPPED LEG,21IN01853,NOTE21IN01853
2020702480,21,365,V.Sl.Over,21IN01854,NOTE21IN01854
2020702481,21,365,1ST.60TAN,21IN01855,NOTE21IN01855
2020702484,21,365,Noromycin1124,21IN01856,NOTE21IN01856
2020702486,21,365,Scurs,21IN01857,NOTE21IN01857
2020702488,21,365,Sl.Over,21IN01858,NOTE21IN01858
2020702489,21,365,SMBAG,21IN01859,NOTE21IN01859
2020702490,21,365,80TAN.UGLY,21IN01860,NOTE21IN01860
2020702491,21,365,ScursNice,21IN01861,NOTE21IN01861
2020702492,21,365,05BR,21IN01862,NOTE21IN01862
2020702493,21,365,Scurs,21IN01863,NOTE21IN01863
2020702494,21,365,Scurs,21IN01864,NOTE21IN01864
2020702495,21,365,30BL,21IN01865,NOTE21IN01865
2020702496,21,365,20BL,21IN01866,NOTE21IN01866
2020702497,21,365,95BL,21IN01867,NOTE21IN01867
2020702498,21,365,#NAME?,21IN01868,NOTE21IN01868
2020702500,21,365,Scurs,21IN01869,NOTE21IN01869
2020702504,21,365,50BL,21IN01870,NOTE21IN01870
2020702506,21,365,40TAN,21IN01871,NOTE21IN01871
2020702507,21,365,To MARC,21IN01872,NOTE21IN01872
2020702508,21,365,50BR,21IN01873,NOTE21IN01873
2020702509,21,365,Scurs,21IN01874,NOTE21IN01874
2020702511,21,365,To MARC,21IN01875,NOTE21IN01875
2020702512,21,365,Scurs,21IN01876,NOTE21IN01876
2020702515,21,365,90TAN,21IN01877,NOTE21IN01877
2020702516,21,365,Scurs,21IN01878,NOTE21IN01878
2020702518,21,365,LF NWB,21IN01879,NOTE21IN01879
2020702519,21,365,Scurs,21IN01880,NOTE21IN01880
2020702521,21,365,X Bag,21IN01881,NOTE21IN01881
2020702523,21,365,40TAN.UGLY,21IN01882,NOTE21IN01882
2020702526,21,365,10BL,21IN01883,NOTE21IN01883
2020702530,21,365,60BR,21IN01884,NOTE21IN01884
2020702532,21,365,70BR,21IN01885,NOTE21IN01885
2020702533,21,365,U.Prolapse,21IN01886,NOTE21IN01886
2020702535,21,365,Open Ewe Lamb,21IN01888,NOTE21IN01888
2020702539,21,365,SMBAG,21IN01889,NOTE21IN01889
2020702540,21,365,Melinda,21IN01890,NOTE21IN01890
2020702541,21,365,50BL,21IN01891,NOTE21IN01891
2020702542,21,365,5-10BR,21IN01892,NOTE21IN01892
2020702546,21,365,To MARC,21IN01893,NOTE21IN01893
2020702547,21,365,SMBAG,21IN01894,NOTE21IN01894
2020702548,21,365,50BL,21IN01895,NOTE21IN01895
2020702549,21,365,40BR.UGLY,21IN01896,NOTE21IN01896
2020702551,21,365,40BL,21IN01897,NOTE21IN01897
2020702557,21,365,2ND 80BLK,21IN01899,NOTE21IN01899
2020702558,21,365,SMBAG,21IN01900,NOTE21IN01900
2020702559,21,365,60BLK,21IN01901,NOTE21IN01901
2020702563,21,365,ScursSlOver,21IN01902,NOTE21IN01902
2020702564,21,365,40BLK,21IN01903,NOTE21IN01903
2020702565,21,365,20BRN,21IN01904,NOTE21IN01904
2020702566,21,365,10BLK,21IN01905,NOTE21IN01905
2020702570,21,365,80BRN,21IN01906,NOTE21IN01906
2020702571,21,365,40BLK,21IN01907,NOTE21IN01907
2020702572,21,365,10BLK,21IN01908,NOTE21IN01908
2020702574,21,365,1ST,21IN01909,NOTE21IN01909
2020702575,21,365,Open Ewe Lamb,21IN01910,NOTE21IN01910
2020702576,21,365,SMBAG,21IN01911,NOTE21IN01911
2020702579,21,365,30BL,21IN01912,NOTE21IN01912
2020702582,21,365,SMBAG CHUNKY,21IN01913,NOTE21IN01913
2020702584,21,365,X Bag,21IN01914,NOTE21IN01914
2020702586,21,365,X Bag,21IN01915,NOTE21IN01915
2020702587,21,365,90BR/GR,21IN01916,NOTE21IN01916
2020702588,21,365,25GR,21IN01917,NOTE21IN01917
2020702591,21,365,Open Ewe Lamb,21IN01918,NOTE21IN01918
2020702593,21,365,Open Ewe Lamb,21IN01919,NOTE21IN01919
2020702596,21,365,50TAN,21IN01920,NOTE21IN01920
2020702597,21,365,Open Ewe Lamb,21IN01921,NOTE21IN01921
2020702598,21,365,30BR,21IN01922,NOTE21IN01922
2020702601,21,365,SMBAG,21IN01923,NOTE21IN01923
2020702602,21,365,Poss.Abort1-7,21IN01924,NOTE21IN01924
2020702603,21,365,70TAN,21IN01925,NOTE21IN01925
2020702604,21,365,40BR,21IN01926,NOTE21IN01926
2020702605,21,365,05BR,21IN01927,NOTE21IN01927
2020702606,21,365,LFHoofLacertn,21IN01928,NOTE21IN01928
2020702607,21,365,10BL,21IN01929,NOTE21IN01929
2020702609,21,365,10BL,21IN01930,NOTE21IN01930
2020702611,21,365,05BR,21IN01931,NOTE21IN01931
2020702613,21,365,Sm.Scurs,21IN01932,NOTE21IN01932
2020702615,21,365,40BL,21IN01933,NOTE21IN01933
2020702616,21,365,15GR.NICE,21IN01934,NOTE21IN01934
2020702618,21,365,3RD.30BL,21IN01935,NOTE21IN01935
2020702619,21,365,Open Ewe Lamb,21IN01936,NOTE21IN01936
2020702620,21,365,05BR,21IN01937,NOTE21IN01937
2020702621,21,365,SMBAG,21IN01938,NOTE21IN01938
2020702623,21,365,Very thin,21IN01939,NOTE21IN01939
2020702626,21,365,SMBAG,21IN01940,NOTE21IN01940
2020702627,21,365,1ST.40BR,21IN01941,NOTE21IN01941
2020702629,21,365,05BR,21IN01942,NOTE21IN01942
2020702630,21,365,SMBAG,21IN01943,NOTE21IN01943
2020702633,21,365,Hip problem,21IN01944,NOTE21IN01944
2020702635,21,365,40BR,21IN01945,NOTE21IN01945
2020702636,21,365,25BR,21IN01946,NOTE21IN01946
2020702638,21,365,X Bag,21IN01947,NOTE21IN01947
2020702640,21,365,SMBAG,21IN01948,NOTE21IN01948
2020702644,21,365,15GR,21IN01949,NOTE21IN01949
2020702648,21,365,15.LT.TAN,21IN01950,NOTE21IN01950
2020702649,21,365,15BL,21IN01951,NOTE21IN01951
2020702653,21,365,40BL,21IN01952,NOTE21IN01952
2020702654,21,365,50BL,21IN01953,NOTE21IN01953
2020702655,21,365,Scurs,21IN01954,NOTE21IN01954
2020702657,21,365,20BR,21IN01955,NOTE21IN01955
2020702659,21,365,SMBAG,21IN01956,NOTE21IN01956
2020702660,21,365,SMBAG,21IN01957,NOTE21IN01957
2020702661,21,365,LTBS,21IN01958,NOTE21IN01958
2020702662,21,365,SMBAG,21IN01959,NOTE21IN01959
2020702667,21,365,25TAN.UGLY,21IN01960,NOTE21IN01960
2020702668,21,365,X Bag,21IN01961,NOTE21IN01961
2020702669,21,365,Scurs,21IN01962,NOTE21IN01962
2020702671,21,365,05BL,21IN01963,NOTE21IN01963
2020702672,21,365,05BR,21IN01964,NOTE21IN01964
2020702673,21,365,Scurs,21IN01965,NOTE21IN01965
2020702675,21,365,Open Ewe Lamb,21IN01966,NOTE21IN01966
2020702677,21,365,Open Ewe Lamb,21IN01967,NOTE21IN01967
2020702680,21,365,Scurs,21IN01969,NOTE21IN01969
2020702682,21,365,1ST30BLK,21IN01970,NOTE21IN01970
2020702683,21,365,2ND 20BLK,21IN01971,NOTE21IN01971
2020702688,21,365,50BLK,21IN01973,NOTE21IN01973
2020702689,21,365,SMBAG,21IN01974,NOTE21IN01974
2020702690,21,365,1ST.30BRN,21IN01975,NOTE21IN01975
2020702695,21,365,40BLK,21IN01976,NOTE21IN01976
2020702698,21,365,15BL,21IN01978,NOTE21IN01978
2020702701,21,365,1ST50BR,21IN01979,NOTE21IN01979
2020702703,21,365,3RD.10BL,21IN01980,NOTE21IN01980
2020702704,21,365,60TAN,21IN01981,NOTE21IN01981
2020702708,21,365,X Bag,21IN01982,NOTE21IN01982
2020702710,21,365,SMBAG,21IN01983,NOTE21IN01983
2020702713,21,365,CullAbscessRS,21IN01984,NOTE21IN01984
2020702714,21,365,50BR,21IN01985,NOTE21IN01985
2020702715,21,365,40BL,21IN01986,NOTE21IN01986
2020702716,21,365,Open Ewe Lamb,21IN01987,NOTE21IN01987
2020702717,21,365,Scurs,21IN01988,NOTE21IN01988
2020702718,21,365,SMBAG,21IN01989,NOTE21IN01989
2020702721,21,365,40GR,21IN01990,NOTE21IN01990
2020702723,21,365,05BL,21IN01991,NOTE21IN01991
2020702724,21,365,05BR,21IN01992,NOTE21IN01992
2020702735,21,365,60BL,21IN01993,NOTE21IN01993
2020702740,21,365,70BLK,21IN01994,NOTE21IN01994
2020702742,21,365,30BLK,21IN01995,NOTE21IN01995
2020702744,21,365,Toxemia+Shock,21IN01996,NOTE21IN01996
2020702745,21,365,05BR,21IN01997,NOTE21IN01997
2020702746,21,365,90BL,21IN01998,NOTE21IN01998
2020510370,21,365,X Bag,21IN02003,NOTE21IN02003
2020510373,21,365,SMBAG,21IN02005,NOTE21IN02005
2020510381,21,365,ImmediateX,21IN02007,NOTE21IN02007
2020510384,21,365,SMBAG,21IN02008,NOTE21IN02008
2020510400,21,365,1ST,21IN02011,NOTE21IN02011
2020510403,21,365,2ND,21IN02012,NOTE21IN02012
2020510406,21,365,Open Ewe Lamb,21IN02013,NOTE21IN02013
2020510407,21,365,SMBAG,21IN02014,NOTE21IN02014
2020510412,21,365,2ND,21IN02016,NOTE21IN02016
2020510419,21,365,SMBAG,21IN02017,NOTE21IN02017
2020510420,21,365,Open Ewe Lamb,21IN02018,NOTE21IN02018
2020510434,21,365,1ST,21IN02019,NOTE21IN02019
2020510440,21,365,Open Ewe Lamb,21IN02020,NOTE21IN02020
2020510455,21,365,Open Ewe Lamb,21IN02023,NOTE21IN02023
2020510469,21,365,1ST,21IN02024,NOTE21IN02024
2020510470,21,365,BRN EARS,21IN02025,NOTE21IN02025
2020510473,21,365,Open Ewe Lamb,21IN02026,NOTE21IN02026
2020510474,21,365,SOMECHUNKS,21IN02027,NOTE21IN02027
2020510490,21,365,SMBAG,21IN02028,NOTE21IN02028
2020510503,21,365,X Bag,21IN02029,NOTE21IN02029
2020510513,21,365,SMBAG,21IN02030,NOTE21IN02030
2020510517,21,365,SMBAG,21IN02031,NOTE21IN02031
2020510533,21,365,SMBAG,21IN02032,NOTE21IN02032
2020510554,21,365,1ST,21IN02033,NOTE21IN02033
2020510563,21,365,CHUNKYBS,21IN02035,NOTE21IN02035
2020510573,21,365,Open Ewe Lamb,21IN02036,NOTE21IN02036
2020122634,21,365,Open Ewe Lamb,21IN02038,NOTE21IN02038
2020122637,21,365,SMBAG,21IN02039,NOTE21IN02039
2020122645,21,365,SMBAG,21IN02040,NOTE21IN02040
2020122653,21,365,SMBAG,21IN02043,NOTE21IN02043
2020122654,21,365,XCrookedLegs,21IN02044,NOTE21IN02044
2020122661,21,365,Open Ewe Lamb,21IN02047,NOTE21IN02047
2020122668,21,365,SMBAG,21IN02048,NOTE21IN02048
2020122678,21,365,SMBAG,21IN02049,NOTE21IN02049
2020122680,21,365,Open Ewe Lamb,21IN02050,NOTE21IN02050
2020122688,21,365,Open Ewe Lamb,21IN02053,NOTE21IN02053
2020122691,21,365,CHUNKS,21IN02055,NOTE21IN02055
2020122699,21,365,SMBAG,21IN02056,NOTE21IN02056
2020122704,21,365,SMBAG,21IN02057,NOTE21IN02057
2020122708,21,365,1ST,21IN02059,NOTE21IN02059
2020122713,21,365,Open Ewe Lamb,21IN02061,NOTE21IN02061
2020122716,21,365,SMBAG,21IN02063,NOTE21IN02063
2020122717,21,365,Scurs,21IN02064,NOTE21IN02064
2020122718,21,365,Open Ewe Lamb,21IN02065,NOTE21IN02065
2020122725,21,365,#ERROR!,21IN02068,NOTE21IN02068
2020122728,21,365,Scurs,21IN02069,NOTE21IN02069
2020122731,21,365,SMBAG,21IN02071,NOTE21IN02071
2020122735,21,365,SMBAG,21IN02073,NOTE21IN02073
2020122739,21,365,Open Ewe Lamb,21IN02076,NOTE21IN02076
2020122749,21,365,SMBAG RSCHU,21IN02079,NOTE21IN02079
2020122754,21,365,2ND,21IN02081,NOTE21IN02081
2020122756,21,365,Sl.Over,21IN02082,NOTE21IN02082
2020122759,21,365,Open Ewe Lamb,21IN02083,NOTE21IN02083
2020122762,21,365,SMBAG,21IN02084,NOTE21IN02084
2020122766,21,365,Scurs,21IN02085,NOTE21IN02085
2020122773,21,365,HAIRY,21IN02087,NOTE21IN02087
2020122774,21,365,SMBAG,21IN02088,NOTE21IN02088
2020122779,21,365,Open Ewe Lamb,21IN02090,NOTE21IN02090
2020122781,21,365,SMBAG,21IN02091,NOTE21IN02091
2020122783,21,365,SMBAG,21IN02092,NOTE21IN02092
2020122784,21,365,Scurs,21IN02093,NOTE21IN02093
2020122786,21,365,Open Ewe Lamb,21IN02094,NOTE21IN02094
2020122792,21,365,Scurs,21IN02096,NOTE21IN02096
2020122793,21,365,Scurs,21IN02097,NOTE21IN02097
2020122794,21,365,SMBAG,21IN02098,NOTE21IN02098
2020122799,21,365,Scurs,21IN02101,NOTE21IN02101
2020122800,21,365,SMBAG,21IN02102,NOTE21IN02102
2020122801,21,365,Open Ewe Lamb,21IN02103,NOTE21IN02103
2020122810,21,365,Scurs,21IN02104,NOTE21IN02104
2020122812,21,365,SMBAG,21IN02105,NOTE21IN02105
2020122820,21,365,ScursNice,21IN02107,NOTE21IN02107
2020122821,21,365,SMBAG,21IN02108,NOTE21IN02108
2020122824,21,365,SMBAG,21IN02109,NOTE21IN02109
2020122825,21,365,Open Ewe Lamb,21IN02110,NOTE21IN02110
2020122831,21,365,2ND,21IN02111,NOTE21IN02111
2020122832,21,365,Open Ewe Lamb,21IN02112,NOTE21IN02112
2020122835,21,365,SMBAG,21IN02113,NOTE21IN02113
2020122838,21,365,SMBAG,21IN02116,NOTE21IN02116
2020122839,21,365,BLOODYRS,21IN02117,NOTE21IN02117
2020122847,21,365,SMBAG,21IN02121,NOTE21IN02121
2020122849,21,365,Open Ewe Lamb,21IN02122,NOTE21IN02122
2020122854,21,365,SMBAG,21IN02123,NOTE21IN02123
2020122857,21,365,Broken neck,21IN02124,NOTE21IN02124
2020122859,21,365,SMBAG,21IN02125,NOTE21IN02125
2020122860,21,365,SMBAG,21IN02126,NOTE21IN02126
2020122865,21,365,SMBAG,21IN02127,NOTE21IN02127
2020122874,21,365,SMCHUNKS,21IN02130,NOTE21IN02130
2020122877,21,365,SMBAG,21IN02131,NOTE21IN02131
2020122883,21,365,"Sick,Too Hot",21IN02132,NOTE21IN02132
2020122891,21,365,SMBAG,21IN02134,NOTE21IN02134
2020122918,21,365,DRY,21IN02136,NOTE21IN02136
2020122930,21,365,BR.EYES,21IN02138,NOTE21IN02138
2020122932,21,365,X Crooked Leg,21IN02140,NOTE21IN02140
2020122933,21,365,2ND,21IN02141,NOTE21IN02141
2020122936,21,365,VRYSMBAG LWML,21IN02142,NOTE21IN02142
2020122939,21,365,SMBAG,21IN02143,NOTE21IN02143
2020122941,21,365,Open Ewe Lamb,21IN02144,NOTE21IN02144
2020122947,21,365,4TH,21IN02146,NOTE21IN02146
2020122955,21,365,BL.R.HIP/THIG,21IN02147,NOTE21IN02147
2020122956,21,365,X V Small,21IN02148,NOTE21IN02148
2020122961,21,365,Open Ewe Lamb,21IN02149,NOTE21IN02149
2020122962,21,365,Open Ewe Lamb,21IN02150,NOTE21IN02150
2020122963,21,365,SMBAG,21IN02151,NOTE21IN02151
2020122966,21,365,SMBAG,21IN02152,NOTE21IN02152
2020122969,21,365,SMBAG,21IN02153,NOTE21IN02153
2020122982,21,365,SMBAG,21IN02156,NOTE21IN02156
2020122983,21,365,HARDISH,21IN02157,NOTE21IN02157
2020122985,21,365,SMBAG,21IN02158,NOTE21IN02158
2020122992,21,365,SMBAG,21IN02159,NOTE21IN02159
2020122994,21,365,SMBAG,21IN02160,NOTE21IN02160
2020122996,21,365,SMBAG,21IN02161,NOTE21IN02161
2020122997,21,365,BRNTIPONEARS,21IN02162,NOTE21IN02162
2020122999,21,365,Open Ewe Lamb,21IN02163,NOTE21IN02163
2020123001,21,365,Scurs,21IN02164,NOTE21IN02164
2020123002,21,365,CHUNKS,21IN02165,NOTE21IN02165
2020123003,21,365,1ST,21IN02166,NOTE21IN02166
2020123005,21,365,Open Ewe Lamb,21IN02167,NOTE21IN02167
2020123006,21,365,SMBAG,21IN02168,NOTE21IN02168
2020123014,21,365,SMBAG,21IN02170,NOTE21IN02170
2020123016,21,365,SMBAG,21IN02171,NOTE21IN02171
2020123022,21,365,Scurs,21IN02172,NOTE21IN02172
2020123024,21,365,Scurs,21IN02173,NOTE21IN02173
2020123026,21,365,Crooked FLegs,21IN02174,NOTE21IN02174
2020123032,21,365,SMBAG,21IN02175,NOTE21IN02175
2020123034,21,365,SMBAG,21IN02176,NOTE21IN02176
2020123036,21,365,Scurs,21IN02178,NOTE21IN02178
2020123037,21,365,SMBAG,21IN02179,NOTE21IN02179
2020123038,21,365,Open Ewe Lamb,21IN02180,NOTE21IN02180
2020123047,21,365,Scurs,21IN02183,NOTE21IN02183
2020123049,21,365,Sale>XAbscess,21IN02185,NOTE21IN02185
2020123051,21,365,X Bag,21IN02187,NOTE21IN02187
2020123055,21,365,Open Ewe Lamb,21IN02190,NOTE21IN02190
2020123056,21,365,Open Ewe Lamb,21IN02191,NOTE21IN02191
2020123058,21,365,BLK EYE,21IN02192,NOTE21IN02192
2020123066,21,365,Open Ewe Lamb,21IN02194,NOTE21IN02194
2020123073,21,365,SMBAG,21IN02198,NOTE21IN02198
2020123074,21,365,Open Ewe Lamb,21IN02199,NOTE21IN02199
2020123076,21,365,Open Ewe Lamb,21IN02200,NOTE21IN02200
2020123077,21,365,Scurs,21IN02201,NOTE21IN02201
2020123081,21,365,SMBAG,21IN02202,NOTE21IN02202
2020123083,21,365,Scurs,21IN02203,NOTE21IN02203
2020123084,21,365,X Bag,21IN02204,NOTE21IN02204
2020123086,21,365,SMBAG,21IN02205,NOTE21IN02205
2020123090,21,365,SMBAG,21IN02206,NOTE21IN02206
2020123095,21,365,SMBAG,21IN02208,NOTE21IN02208
2020123096,21,365,Scurs,21IN02209,NOTE21IN02209
2020123111,21,365,Open Ewe Lamb,21IN02210,NOTE21IN02210
2020123112,21,365,SMBAG,21IN02211,NOTE21IN02211
2020123115,21,365,SMBAG,21IN02212,NOTE21IN02212
2020123116,21,365,Open Ewe Lamb,21IN02213,NOTE21IN02213
2020123125,21,365,Open Ewe Lamb,21IN02216,NOTE21IN02216
2020123131,21,365,SMBAG,21IN02218,NOTE21IN02218
2020123133,21,365,Open Ewe Lamb,21IN02219,NOTE21IN02219
2020123135,21,365,Open Ewe Lamb,21IN02221,NOTE21IN02221
2020123138,21,365,Scurs,21IN02223,NOTE21IN02223
2020123139,21,365,PinkEyes,21IN02224,NOTE21IN02224
2020123140,21,365,Scurs,21IN02225,NOTE21IN02225
2020123141,21,365,SMBAG,21IN02226,NOTE21IN02226
2020123142,21,365,Open Ewe Lamb,21IN02227,NOTE21IN02227
2020123154,21,365,Scurs,21IN02231,NOTE21IN02231
2020123157,21,365,X V Small,21IN02233,NOTE21IN02233
2020123158,21,365,Scurs,21IN02234,NOTE21IN02234
2020123161,21,365,Open Ewe Lamb,21IN02235,NOTE21IN02235
2020123167,21,365,Open Ewe Lamb,21IN02237,NOTE21IN02237
2020123169,21,365,1ST,21IN02238,NOTE21IN02238
2020123170,21,365,LooseScurs,21IN02239,NOTE21IN02239
2020123179,21,365,Open Ewe Lamb,21IN02240,NOTE21IN02240
2020123188,21,365,Crooked FLegs,21IN02243,NOTE21IN02243
2020123193,21,365,ImmediateX,21IN02245,NOTE21IN02245
2020123215,21,365,SMBAG,21IN02247,NOTE21IN02247
2020123220,21,365,SMBAG,21IN02248,NOTE21IN02248
2020123225,21,365,SMBAG,21IN02249,NOTE21IN02249
2020123226,21,365,Scurs,21IN02250,NOTE21IN02250
2020123240,21,365,Open Ewe Lamb,21IN02251,NOTE21IN02251
2020123246,21,365,SMBAG,21IN02254,NOTE21IN02254
2020457442,21,365,SMBAG,21IN02255,NOTE21IN02255
2020457446,21,365,HAIRY,21IN02257,NOTE21IN02257
2020457448,21,365,Open Ewe Lamb,21IN02258,NOTE21IN02258
2020457451,21,365,SMBAG,21IN02259,NOTE21IN02259
2020457453,21,365,1ST,21IN02261,NOTE21IN02261
2020457454,21,365,2ND,21IN02262,NOTE21IN02262
2020457468,21,365,Nice,21IN02265,NOTE21IN02265
2020457469,21,365,Scurs,21IN02266,NOTE21IN02266
2020457473,21,365,SMBAG,21IN02267,NOTE21IN02267
2020457474,21,365,Nice,21IN02268,NOTE21IN02268
2020457480,21,365,Open Ewe Lamb,21IN02270,NOTE21IN02270
2020457485,21,365,Open Ewe Lamb,21IN02271,NOTE21IN02271
2020457487,21,365,Scurs,21IN02272,NOTE21IN02272
2020457492,21,365,Open Ewe Lamb,21IN02273,NOTE21IN02273
2020457501,21,365,SMBAG,21IN02275,NOTE21IN02275
2020457505,21,365,SMBAG,21IN02278,NOTE21IN02278
2020457507,21,365,2ND,21IN02279,NOTE21IN02279
2020457512,21,365,SMBAG,21IN02281,NOTE21IN02281
2020457517,21,365,HAIRY,21IN02282,NOTE21IN02282
2020457526,21,365,SMBAG,21IN02286,NOTE21IN02286
2020457528,21,365,SMBAG,21IN02287,NOTE21IN02287
2020457535,21,365,Severely Lame,21IN02289,NOTE21IN02289
2020457543,21,365,Nice,21IN02292,NOTE21IN02292
2020457550,21,365,Open Ewe Lamb,21IN02295,NOTE21IN02295
2020457558,21,365,SMBAG,21IN02298,NOTE21IN02298
2020457560,21,365,SMBAG,21IN02299,NOTE21IN02299
2020457561,21,365,1ST,21IN02300,NOTE21IN02300
2020457563,21,365,SMBAG,21IN02301,NOTE21IN02301
2020457564,21,365,SMBAG,21IN02302,NOTE21IN02302
2020457567,21,365,Open Ewe Lamb,21IN02303,NOTE21IN02303
2020457569,21,365,SMBAG,21IN02304,NOTE21IN02304
2020457572,21,365,SMBAG,21IN02305,NOTE21IN02305
2020457579,21,365,SMBAG,21IN02306,NOTE21IN02306
2020457584,21,365,SMBAG,21IN02308,NOTE21IN02308
2020457585,21,365,Open Ewe Lamb,21IN02309,NOTE21IN02309
2020457592,21,365,SMBAG,21IN02311,NOTE21IN02311
2020457594,21,365,SMBAG,21IN02313,NOTE21IN02313
2020457603,21,365,2ND,21IN02315,NOTE21IN02315
2020457606,21,365,Open Ewe Lamb,21IN02317,NOTE21IN02317
2020457608,21,365,2ND,21IN02318,NOTE21IN02318
2020457612,21,365,SMBAG,21IN02320,NOTE21IN02320
2020457616,21,365,1ST,21IN02322,NOTE21IN02322
2020457617,21,365,2ND,21IN02323,NOTE21IN02323
2020457618,21,365,Nice-ish,21IN02324,NOTE21IN02324
2020457620,21,365,Scurs,21IN02325,NOTE21IN02325
2020457621,21,365,Open Ewe Lamb,21IN02326,NOTE21IN02326
2020457622,21,365,SMBAG,21IN02327,NOTE21IN02327
2020457624,21,365,SMBAG,21IN02328,NOTE21IN02328
2020457625,21,365,Resp.,21IN02329,NOTE21IN02329
2020457627,21,365,SMBAG,21IN02330,NOTE21IN02330
2020457628,21,365,Open Ewe Lamb,21IN02331,NOTE21IN02331
2020457629,21,365,ImmediateX,21IN02332,NOTE21IN02332
2020457631,21,365,X Crooked Leg,21IN02333,NOTE21IN02333
2020457632,21,365,SMBAG,21IN02334,NOTE21IN02334
2020457634,21,365,2ND,21IN02335,NOTE21IN02335
2020457637,21,365,Open Ewe Lamb,21IN02337,NOTE21IN02337
2020457645,21,365,Open Ewe Lamb,21IN02340,NOTE21IN02340
2020457647,21,365,NICE LAMB,21IN02342,NOTE21IN02342
2020457648,21,365,SMBAG,21IN02343,NOTE21IN02343
2020457652,21,365,Sl.Over,21IN02344,NOTE21IN02344
2020457656,21,365,Scurs,21IN02346,NOTE21IN02346
2020457663,21,365,Open Ewe Lamb,21IN02349,NOTE21IN02349
2020457668,21,365,Open Ewe Lamb,21IN02350,NOTE21IN02350
2020457671,21,365,SMBAG,21IN02351,NOTE21IN02351
2020457672,21,365,BR.L.EYE,21IN02352,NOTE21IN02352
2020457673,21,365,Scurs,21IN02353,NOTE21IN02353
2020457681,21,365,Open Ewe Lamb,21IN02355,NOTE21IN02355
2020457685,21,365,Open Ewe Lamb,21IN02356,NOTE21IN02356
2020457686,21,365,SMBAG LWMLK,21IN02357,NOTE21IN02357
2020837472,21,365,NICE LAMB,21IN02358,NOTE21IN02358
2020837473,21,365,NICE LAMB,21IN02359,NOTE21IN02359
2020837474,21,365,NICE LAMB,21IN02360,NOTE21IN02360
2020837480,21,365,V.Sl.Over,21IN02362,NOTE21IN02362
2020837486,21,365,NICE LAMB,21IN02365,NOTE21IN02365
2020837489,21,365,NICE LAMB,21IN02367,NOTE21IN02367
2020837506,21,365,2ND,21IN02371,NOTE21IN02371
2020837507,21,365,SMUDDER,21IN02372,NOTE21IN02372
2020837514,21,365,SMBAG,21IN02375,NOTE21IN02375
2020837515,21,365,40BLK,21IN02376,NOTE21IN02376
2020837517,21,365,Scurs,21IN02377,NOTE21IN02377
2020837518,21,365,Open Ewe Lamb,21IN02378,NOTE21IN02378
2020837522,21,365,2ND.40BLK,21IN02380,NOTE21IN02380
2020837542,21,365,MissedFallwt,21IN02385,NOTE21IN02385
2020837546,21,365,NICE LAMB,21IN02386,NOTE21IN02386
2020837549,21,365,Sl.Over,21IN02387,NOTE21IN02387
2020837558,21,365,Scurs,21IN02391,NOTE21IN02391
2020837582,21,365,LooseScurs,21IN02399,NOTE21IN02399
2020837584,21,365,Poss.Sepsis?,21IN02401,NOTE21IN02401
2020837589,21,365,SMBAG,21IN02403,NOTE21IN02403
2020837607,21,365,Hemoabdomen,21IN02408,NOTE21IN02408
2020837609,21,365,SMBAG,21IN02410,NOTE21IN02410
2020837620,21,365,SMBAG,21IN02413,NOTE21IN02413
2020837663,21,365,1ST,21IN02424,NOTE21IN02424
2020837664,21,365,SMBAG,21IN02425,NOTE21IN02425
2020837669,21,365,Nice,21IN02427,NOTE21IN02427
2020837671,21,365,1ST,21IN02428,NOTE21IN02428
2020837684,21,365,Scurs,21IN02432,NOTE21IN02432
2020837685,21,365,40BLK,21IN02433,NOTE21IN02433
2020837692,21,365,90BRN,21IN02434,NOTE21IN02434
2020837703,21,365,Open Ewe Lamb,21IN02438,NOTE21IN02438
2020837704,21,365,Scurs,21IN02439,NOTE21IN02439
2020837707,21,365,80BLK,21IN02441,NOTE21IN02441
2020837710,21,365,90BRN,21IN02442,NOTE21IN02442
2020837716,21,365,30GRAY,21IN02444,NOTE21IN02444
2020837724,21,365,50BLK,21IN02445,NOTE21IN02445
2020837725,21,365,70BLK,21IN02446,NOTE21IN02446
2020837732,21,365,Open Ewe Lamb,21IN02447,NOTE21IN02447
2020837735,21,365,Sl.Over,21IN02448,NOTE21IN02448
2020837745,21,365,X Bag,21IN02450,NOTE21IN02450
2020837753,21,365,2ND.2@ONCE,21IN02453,NOTE21IN02453
2020837754,21,365,1ST,21IN02454,NOTE21IN02454
2020837755,21,365,2ND.BACKWARDS,21IN02455,NOTE21IN02455
2020837758,21,365,SMBAG,21IN02457,NOTE21IN02457
2020837759,21,365,Open Ewe Lamb,21IN02458,NOTE21IN02458
2020837770,21,365,Open Ewe Lamb,21IN02461,NOTE21IN02461
2020837794,21,365,2ND,21IN02465,NOTE21IN02465
2020837800,21,365,Depressed,21IN02468,NOTE21IN02468
2020837805,21,365,Open Ewe Lamb,21IN02470,NOTE21IN02470
2020837816,21,365,SMBAG,21IN02471,NOTE21IN02471
2020837822,21,365,Open Ewe Lamb,21IN02473,NOTE21IN02473
2020837828,21,365,X Bag,21IN02475,NOTE21IN02475
