UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM,ID10,SIREID10,DAMID10
50LA02139,50,1,5486,4,430,10.2,4364,4,0936,5,,8,4,1,4,1,61,091,1,,0,,,,,,,48,,,,,40,,61,4,00,,72,06,,120,40,1,1,2,1,10,1950-04-30,46,48,02,1950405486,1948404364,1946480936
50LA02140,50,2,5487,4,430,8.6,4364,4,0936,5,,8,4,1,4,1,61,091,2,,0,,,,,,,48,,,,,40,,61,4,00,,56,06,,120,40,1,1,2,1,10,1950-04-30,46,48,02,1950405487,1948404364,1946480936
50LA02141,50,1,5646,4,504,11.8,1457,5,0942,5,7,5,4,1,3,2,12,021,1,,0,,,,,,,48,,,,,40,,12,1,00,,76,,,124,48,1,1,1,1,10,1950-05-04,46,48,02,1950405646,1948481457,1946480942
50LA02142,50,2,5476,4,430,10.2,4147,4,0943,5,,5,4,1,4,1,61,131,1,,0,,,,,,,48,,,,,40,,61,4,00,,81,61,,120,40,1,1,1,1,10,1950-04-30,46,48,02,1950405476,1948404147,1946480943
50LA02143,50,1,5765,4,508,9.0,4283,4,0948,5,15,8,4,1,3,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,66,,,128,40,1,1,2,1,10,1950-05-08,46,48,02,1950405765,1948404283,1946480948
50LA02144,50,2,5766,4,508,10.6,4283,4,0948,5,15,8,4,2,3,1,14,041,2,,0,,,,,,,48,,,,,40,,14,1,00,,61,,,128,40,1,1,2,1,10,1950-05-08,46,48,02,1950405766,1948404283,1946480948
50LA02145,50,2,5282,4,426,12.6,4283,4,0949,5,15,5,4,1,4,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,90,,,116,40,1,1,1,1,10,1950-04-26,46,48,02,1950405282,1948404283,1946480949
50LA02146,50,2,5290,4,426,10.8,1457,5,0952,5,4,5,4,1,4,1,12,021,1,6,0,,99,5256,40,+,,48,,,,,40,10,12,1,00,,0,,,116,48,1,1,1,1,0,1950-04-26,46,48,02,1950405290,1948481457,1946480952
50LA02147,50,1,5599,4,503,10.4,4283,4,0954,5,16,8,4,1,4,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,76,,,123,40,1,1,2,1,10,1950-05-03,46,48,02,1950405599,1948404283,1946480954
50LA02148,50,1,5600,4,503,11.2,4283,4,0954,5,16,8,4,1,4,1,14,041,2,,0,,,,,,,48,,,,,40,,14,1,00,,62,,,123,40,1,1,2,1,10,1950-05-03,46,48,02,1950405600,1948404283,1946480954
50LA02149,50,1,5424,4,429,12.2,1457,5,0957,5,3,5,4,1,4,1,12,021,1,,0,,,,,,,48,,,,,40,,12,1,00,,94,,,119,48,1,1,1,1,10,1950-04-29,46,48,02,1950405424,1948481457,1946480957
50LA02150,50,2,5449,4,429,9.2,4283,4,0960,5,15,8,4,1,3,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,64,,,119,40,1,1,2,1,10,1950-04-29,46,48,02,1950405449,1948404283,1946480960
50LA02151,50,2,5450,4,429,10.4,4283,4,0960,5,15,8,4,1,3,1,14,041,2,,0,1,,,,,02,48,,,,,40,,14,1,00,,68,,,119,40,1,1,2,1,10,1950-04-29,46,48,02,1950405450,1948404283,1946480960
50LA02152,50,1,5597,4,503,12.6,4283,4,0961,5,,8,4,1,4,1,82,041,1,,0,,,,,,,48,,,,,40,,14,7,00,,81,14,,123,40,1,1,2,1,10,1950-05-03,46,48,02,1950405597,1948404283,1946480961
50LA02153,50,1,5598,4,503,11.0,4283,4,0961,5,,8,4,1,4,1,82,041,2,,0,,,,,,,48,,,,,40,,14,7,00,,65,14,,123,40,1,1,2,1,10,1950-05-03,46,48,02,1950405598,1948404283,1946480961
50LA02154,50,,,,430,0.0,4271,4,0964,5,20,1,4,,4,,11,011,1,1,0,,,5463,40,+,,48,,,,,40,,11,1,00,,0,,,120,40,1,1,1,0,0,1950-04-30,46,48,02,D195009641,1948404271,1946480964
50LA02155,50,2,5658,4,504,10.4,4261,4,0970,5,,8,4,2,4,1,61,081,1,,0,,,,,,,48,,,,,40,,61,4,00,,55,04,,124,40,1,1,2,1,10,1950-05-04,46,48,02,1950405658,1948404261,1946480970
50LA02156,50,2,5659,4,504,11.0,4261,4,0970,5,,8,4,4,4,1,61,081,2,,0,,,,,,,48,,,,,40,,61,4,00,,85,04,,124,40,1,1,2,1,10,1950-05-04,46,48,02,1950405659,1948404261,1946480970
50LA02157,50,2,5099,4,419,9.8,1561,5,0985,5,9,8,4,1,3,1,13,031,1,,0,,,,,,,48,,,,,40,,13,1,00,,70,,,109,48,1,1,2,1,10,1950-04-19,46,48,02,1950405099,1948481561,1946480985
50LA02158,50,2,5100,4,419,10.8,1561,5,0985,5,9,8,4,1,3,1,13,031,2,,0,,,,,,,48,,,,,40,,13,1,00,,65,,,109,48,1,1,2,1,10,1950-04-19,46,48,02,1950405100,1948481561,1946480985
50LA02159,50,1,5265,4,425,8.8,4364,4,0996,5,,8,4,1,4,1,61,091,1,,0,,,,,,,48,,,,,40,,61,4,00,,80,06,,115,40,1,1,2,1,10,1950-04-25,46,48,02,1950405265,1948404364,1946480996
50LA02160,50,2,5266,4,425,7.2,4364,4,0996,5,,8,4,1,4,1,61,091,2,,0,,,,,,,48,,,,,40,,61,4,00,,57,06,,115,40,1,1,2,1,10,1950-04-25,46,48,02,1950405266,1948404364,1946480996
50LA02161,50,1,5179,4,422,13.2,4374,4,1000,5,4,5,4,1,4,1,09,092,1,6,0,,,,,,,48,,,,,40,,09,1,00,,0,,,112,40,1,1,1,1,0,1950-04-22,46,48,02,1950405179,1948404374,1946481000
50LA02162,50,1,5606,4,503,9.6,4284,4,1002,5,,8,4,1,3,2,61,121,1,7,230,,,,,,,48,,,,,40,,61,4,00,,0,61,,123,40,1,1,2,1,0,1950-05-03,46,48,02,1950405606,1948404284,1946481002
50LA02163,50,1,5607,4,503,8.2,4284,4,1002,5,,8,4,1,3,1,61,121,2,,0,,,,,,,48,,,,,40,,61,4,00,,94,61,,123,40,1,1,2,1,10,1950-05-03,46,48,02,1950405607,1948404284,1946481002
50LA02164,50,1,5672,4,505,11.8,1457,5,1004,5,2,5,4,1,4,1,12,021,1,,0,,,,,,,48,,,,,40,,12,1,00,,84,,,125,48,1,1,1,1,10,1950-05-05,46,48,02,1950405672,1948481457,1946481004
50LA02165,50,2,5743,4,507,11.0,4283,4,1012,5,16,8,4,1,3,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,63,,,127,40,1,1,2,1,10,1950-05-07,46,48,02,1950405743,1948404283,1946481012
50LA02166,50,1,5744,4,507,9.0,4283,4,1012,5,16,8,4,1,3,1,14,041,2,,0,,,,,,,48,,,,,40,,14,1,00,,70,,,127,40,1,1,2,1,10,1950-05-07,46,48,02,1950405744,1948404283,1946481012
50LA02167,50,1,5409,4,429,7.6,4036,4,1014,5,,8,4,1,4,1,61,141,1,,0,,,,,,,48,,,,,40,,61,4,00,,66,61,,119,40,1,1,2,1,10,1950-04-29,46,48,02,1950405409,1948404036,1946481014
50LA02168,50,2,5410,4,429,8.0,4036,4,1014,5,,8,4,1,4,1,61,141,2,,0,,,,,,,48,,,,,40,,61,4,00,,65,61,,119,40,1,1,2,1,10,1950-04-29,46,48,02,1950405410,1948404036,1946481014
50LA02169,50,2,5369,4,428,10.8,4374,4,1017,5,3,8,4,1,4,1,09,092,1,,0,,,,,,,48,,,,,40,10,09,1,00,,73,,,118,40,1,1,2,1,10,1950-04-28,46,48,02,1950405369,1948404374,1946481017
50LA02170,50,1,5370,4,428,11.8,4374,4,1017,5,3,8,4,1,4,1,09,092,2,,0,,,,,,,48,,,,,40,,09,1,00,,87,,,118,40,1,1,2,1,10,1950-04-28,46,48,02,1950405370,1948404374,1946481017
50LA02171,50,2,5096,4,419,8.2,1118,5,1022,5,0,5,3,1,2,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,78,,,109,48,1,1,1,1,10,1950-04-19,47,47,02,1950405096,1947481118,1947481022
50LA02172,50,1,5601,4,503,9.0,4635,4,1023,5,4,8,3,1,3,1,15,055,1,,0,,,,,,,48,,,,,40,15,15,1,00,,62,,,123,40,1,1,2,1,10,1950-05-03,47,49,02,1950405601,1949404635,1947481023
50LA02173,50,2,5602,4,503,8.6,4635,4,1023,5,4,8,3,1,3,1,15,055,2,,0,,,,,,,48,,,,,40,,15,1,00,,56,,,123,40,1,1,2,1,10,1950-05-03,47,49,02,1950405602,1949404635,1947481023
50LA02174,50,2,5792,4,514,10.8,1118,5,1026,5,1,5,3,1,4,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,70,,,134,48,1,1,1,1,10,1950-05-14,47,47,02,1950405792,1947481118,1947481026
50LA02175,50,2,5521,4,501,9.0,4635,4,1027,5,4,8,3,1,3,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,58,,,121,40,1,1,2,1,10,1950-05-01,47,49,02,1950405521,1949404635,1947481027
50LA02176,50,1,5522,4,501,9.4,4635,4,1027,5,4,8,3,1,3,2,15,055,2,,0,,,,,,,48,,,,,40,,15,1,00,,69,,,121,40,1,1,2,1,10,1950-05-01,47,49,02,1950405522,1949404635,1947481027
50LA02177,50,2,5107,4,420,10.8,1118,5,1030,5,1,8,3,1,4,1,15,051,1,6,0,,,,,,,48,,,,,40,,15,1,00,,0,,,110,48,1,1,2,1,0,1950-04-20,47,47,02,1950405107,1947481118,1947481030
50LA02178,50,1,5108,4,420,11.6,1118,5,1030,5,4,8,3,1,4,1,15,051,2,,0,,,,,,,48,,,,,40,,15,1,00,,90,,,110,48,1,1,2,1,10,1950-04-20,47,47,02,1950405108,1947481118,1947481030
50LA02179,50,2,5712,4,506,10.0,4635,4,1034,5,7,5,3,1,4,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,42,,,126,40,1,1,1,1,10,1950-05-06,47,49,02,1950405712,1949404635,1947481034
50LA02180,50,2,5680,4,505,10.4,1118,5,1041,5,2,5,3,1,4,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,70,,,125,48,1,1,1,1,10,1950-05-05,47,47,02,1950405680,1947481118,1947481041
50LA02181,50,1,1703,5,420,11.2,5430,3,1047,5,,5,3,1,4,1,90,560,1,7,230,,,1195,13,+,,48,,,,,48,,90,8,00,,0,,,110,17,1,1,1,1,0,1950-04-20,47,47,08,1950481703,1947175430,1947481047
50LA02182,50,2,1727,5,502,10.2,8827,2,1056,5,,8,3,1,3,6,90,561,1,,0,,,,,,,48,,,,,48,,90,8,,,78,,,122,13,1,1,2,1,10,1950-05-02,47,47,08,1950481727,1947138827,1947481056
50LA02183,50,1,1728,5,502,10.8,8827,2,1056,5,,8,3,1,3,1,90,561,2,,0,,,,,,,48,,,,,48,,90,8,,,81,,,122,13,1,1,2,1,10,1950-05-02,47,47,08,1950481728,1947138827,1947481056
50LA02184,50,1,1722,5,429,12.2,5430,3,1057,5,,5,3,1,4,1,90,560,1,,0,,,,,,,48,,,,,48,,90,8,,,79,,,119,17,1,1,1,1,10,1950-04-29,47,47,08,1950481722,1947175430,1947481057
50LA02185,50,2,1717,5,427,9.6,5430,3,1073,5,,8,3,1,4,1,90,560,1,,0,,,,,,,48,,,,,48,,90,8,00,,72,,,117,17,1,1,2,1,10,1950-04-27,47,47,08,1950481717,1947175430,1947481073
50LA02186,50,2,1718,5,427,8.8,5430,3,1073,5,,8,3,1,4,1,90,560,2,,0,,,,,,,48,,,,,48,,90,8,00,,64,,,117,17,1,1,2,1,10,1950-04-27,47,47,08,1950481718,1947175430,1947481073
50LA02187,50,1,5546,4,501,11.4,4635,4,1075,5,7,5,3,1,4,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,86,,,121,40,1,1,1,1,10,1950-05-01,47,49,02,1950405546,1949404635,1947481075
50LA02188,50,1,5451,4,430,10.0,1118,5,1076,5,2,5,3,1,4,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,86,,,120,48,1,1,1,1,10,1950-04-30,47,47,02,1950405451,1947481118,1947481076
50LA02189,50,2,5318,4,426,11.4,4635,4,1077,5,8,5,3,1,5,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,79,,,116,40,1,1,1,1,10,1950-04-26,47,49,02,1950405318,1949404635,1947481077
50LA02190,50,1,1730,5,513,11.6,5430,3,1081,5,,5,3,1,4,1,90,560,1,7,230,,,,,,,48,,,,,48,,90,8,,,0,,,133,17,1,1,1,1,0,1950-05-13,47,47,08,1950481730,1947175430,1947481081
50LA02191,50,2,5531,4,501,12.6,1118,5,1082,5,1,5,3,2,4,1,15,051,1,,0,1,,,,,04,48,,,,,40,,15,1,00,,94,,,121,48,1,1,1,1,10,1950-05-01,47,47,02,1950405531,1947481118,1947481082
50LA02192,50,2,1714,5,426,13.2,8827,2,1084,5,,5,3,1,4,2,90,561,1,,0,,,,,,,48,,,,,48,,90,8,,,98,,,116,13,1,1,1,1,10,1950-04-26,47,47,08,1950481714,1947138827,1947481084
50LA02193,50,2,5488,4,430,7.8,4635,4,1085,5,7,8,3,1,4,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,37,,,120,40,1,1,2,1,10,1950-04-30,47,49,02,1950405488,1949404635,1947481085
50LA02194,50,1,5489,4,430,8.8,4635,4,1085,5,7,8,3,3,4,1,15,055,2,,0,,,,,,,48,,,,,40,,15,1,00,,79,,,120,40,1,1,2,1,10,1950-04-30,47,49,02,1950405489,1949404635,1947481085
50LA02195,50,1,1708,5,423,10.4,8827,2,1086,5,,8,3,1,4,1,90,561,1,,0,,,,,,,48,,,,,48,,90,8,,,86,,,113,13,1,1,2,1,10,1950-04-23,47,47,08,1950481708,1947138827,1947481086
50LA02196,50,2,1709,5,423,9.2,8827,2,1086,5,,8,3,1,4,1,90,561,2,,0,,,,,,,48,,,,,48,,90,8,,,70,,,113,13,1,1,2,1,10,1950-04-23,47,47,08,1950481709,1947138827,1947481086
50LA02197,50,2,5802,4,519,8.0,1118,5,1089,5,2,5,3,1,3,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,66,,,139,48,1,1,1,1,10,1950-05-19,47,47,02,1950405802,1947481118,1947481089
50LA02198,50,2,5708,4,506,8.4,4635,4,1091,5,4,8,3,1,4,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,73,,,126,40,1,1,2,1,10,1950-05-06,47,49,02,1950405708,1949404635,1947481091
50LA02199,50,2,5709,4,506,10.0,4635,4,1091,5,4,8,3,1,4,1,15,055,2,,0,,,,,,,48,,,,,40,,15,1,00,,59,,,126,40,1,1,2,1,10,1950-05-06,47,49,02,1950405709,1949404635,1947481091
50LA02200,50,1,1725,5,501,10.2,5430,3,1094,5,,8,3,3,3,1,90,560,1,7,230,,,,,,,48,,,,,48,,90,8,00,,0,,,121,17,1,1,2,1,0,1950-05-01,47,47,08,1950481725,1947175430,1947481094
50LA02201,50,2,1726,5,501,9.6,5430,3,1094,5,,8,3,1,3,1,90,560,2,,0,,,,,,,48,,,,,48,,90,8,00,,72,,,121,17,1,1,2,1,10,1950-05-01,47,47,08,1950481726,1947175430,1947481094
50LA02202,50,2,1710,5,424,9.0,8827,2,1098,5,,8,3,1,4,1,90,561,1,,0,,,,,,,48,,,,,48,,90,8,,,72,,,114,13,1,1,2,1,10,1950-04-24,47,47,08,1950481710,1947138827,1947481098
50LA02203,50,1,1711,5,424,9.2,8827,2,1098,5,,8,3,1,4,1,90,561,2,,0,,,,,,,48,,,,,48,,90,8,,,77,,,114,13,1,1,2,1,10,1950-04-24,47,47,08,1950481711,1947138827,1947481098
50LA02204,50,2,5339,4,427,11.6,4095,4,1099,5,,5,3,1,4,1,61,111,1,,0,,,,,,,48,,,,,40,,61,4,,,84,61,,117,40,1,1,1,1,10,1950-04-27,47,48,02,1950405339,1948404095,1947481099
50LA02205,50,1,1715,5,427,11.8,5430,3,1103,5,,8,3,1,4,1,90,560,1,,0,,,,,,,48,,,,,48,,90,8,,,98,,,117,17,1,1,2,1,10,1950-04-27,47,47,08,1950481715,1947175430,1947481103
50LA02206,50,2,1716,5,427,11.6,5430,3,1103,5,,8,3,1,4,1,90,560,2,,0,,,,,,,48,,,,,48,,90,8,,,80,,,117,17,1,1,2,1,10,1950-04-27,47,47,08,1950481716,1947175430,1947481103
50LA02207,50,1,5343,4,427,12.6,1118,5,1109,5,2,5,3,1,4,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,76,,,117,48,1,1,1,1,10,1950-04-27,47,47,02,1950405343,1947481118,1947481109
50LA02208,50,2,5677,4,505,12.8,4271,4,1111,5,6,5,3,1,3,2,11,011,1,,0,,,,,,,48,,,,,40,,11,1,00,,74,,,125,40,1,1,1,1,10,1950-05-05,47,48,02,1950405677,1948404271,1947481111
50LA02209,50,1,5458,4,430,9.4,4635,4,1115,5,4,8,3,1,4,1,15,055,1,,0,,,,,,,48,,,,,40,,15,1,00,,89,,,120,40,1,1,2,1,10,1950-04-30,47,49,02,1950405458,1949404635,1947481115
50LA02210,50,2,5459,4,430,9.8,4635,4,1115,5,4,8,3,1,4,1,15,055,2,,0,,,,,,,48,,,,,40,,15,1,00,,53,,,120,40,1,1,2,1,10,1950-04-30,47,49,02,1950405459,1949404635,1947481115
50LA02211,50,1,5404,4,428,9.8,4147,4,1119,5,,8,3,1,2,1,61,131,1,,0,,,,,,,48,,,,,40,,61,4,,,63,61,,118,40,1,1,2,1,10,1950-04-28,47,48,02,1950405404,1948404147,1947481119
50LA02212,50,2,5405,4,428,8.8,4147,4,1119,5,,8,3,1,2,1,61,131,2,,0,,,,,,,48,,,,,40,,61,4,,,69,61,,118,40,1,1,2,1,10,1950-04-28,47,48,02,1950405405,1948404147,1947481119
50LA02213,50,1,1729,5,504,13.6,8827,2,1123,5,,5,3,1,4,1,90,561,1,6,0,,,1471,13,+,,48,,,,,48,,90,8,,,0,,,124,13,1,1,1,1,0,1950-05-04,47,47,08,1950481729,1947138827,1947481123
50LA02214,50,1,5284,4,426,10.8,4095,4,1124,5,,5,3,2,4,1,61,111,1,,0,1,,,,,03,48,,,,,40,10,61,4,,,92,61,,116,40,1,1,1,1,10,1950-04-26,47,48,02,1950405284,1948404095,1947481124
50LA02215,50,1,5244,4,425,10.2,4366,4,1126,5,,8,3,1,4,1,61,071,1,,0,,,,,,,48,,,,,40,,61,4,,,74,02,,115,40,1,1,2,1,10,1950-04-25,47,48,02,1950405244,1948404366,1947481126
50LA02216,50,2,5245,4,425,9.2,4366,4,1126,5,,8,3,1,4,1,61,071,2,,0,,,,,,,48,,,,,40,,61,4,,,76,02,,115,40,1,1,2,1,10,1950-04-25,47,48,02,1950405245,1948404366,1947481126
50LA02217,50,1,5406,4,429,11.4,4374,4,1129,5,2,5,3,1,5,1,09,092,1,,0,,,,,,,48,,,,,40,,09,1,03,,88,,,119,40,1,1,1,1,10,1950-04-29,47,48,02,1950405406,1948404374,1947481129
50LA02218,50,1,5745,4,507,11.2,4036,4,1131,5,,5,3,1,2,1,61,141,1,,0,,,,,,,48,,,,,40,,61,4,,,81,61,,127,40,1,1,1,1,10,1950-05-07,47,48,02,1950405745,1948404036,1947481131
50LA02219,50,2,5471,4,430,10.8,4374,4,1145,5,2,5,3,1,4,1,09,092,1,,0,,,,,,,48,,,,,40,,09,1,02,,89,,,120,40,1,1,1,1,10,1950-04-30,47,48,02,1950405471,1948404374,1947481145
50LA02220,50,1,5577,4,502,8.0,1118,5,1148,5,2,8,3,1,4,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,00,,54,,,122,48,1,1,2,1,10,1950-05-02,47,47,02,1950405577,1947481118,1947481148
50LA02221,50,2,5578,4,502,9.0,1118,5,1148,5,2,8,3,1,4,1,15,051,2,,0,,,,,,,48,,,,,40,,15,1,00,,70,,,122,48,1,1,2,1,10,1950-05-02,47,47,02,1950405578,1947481118,1947481148
50LA02222,50,,,,215,0.0,4374,4,1152,5,3,,3,,,,09,092,1,,0,,,,,,,48,,,6,,40,,09,1,01,,0,,,46,40,0,0,0,0,0,1950-02-15,47,48,02,D195011521,1948404374,1947481152
50LA02223,50,1,1713,5,425,13.2,5430,3,1155,5,,5,3,1,5,1,90,560,1,,0,2,,,,,16,48,,,,,48,,90,8,,,96,,,115,17,1,1,1,1,10,1950-04-25,47,47,08,1950481713,1947175430,1947481155
50LA02224,50,2,5149,4,421,12.4,4271,4,1159,5,4,5,3,1,4,2,11,011,1,,0,,,,,,,48,,,,,40,,11,1,00,,81,,,111,40,1,1,1,1,10,1950-04-21,47,48,02,1950405149,1948404271,1947481159
50LA02225,50,2,1705,5,421,13.8,8827,2,1160,5,,5,3,1,4,1,90,561,1,,0,,,,,,,48,,,,,48,,90,8,00,,88,,,111,13,1,1,1,1,10,1950-04-21,47,47,08,1950481705,1947138827,1947481160
50LA02226,50,,,,410,0.0,1561,5,1165,5,8,0,3,,0,,13,031,1,0,0,,,,,,,48,,,,,40,,13,1,00,,0,,,100,48,1,1,1,0,0,1950-04-10,47,48,02,D195011651,1948481561,1947481165
50LA02227,50,1,5581,4,502,12.8,4368,4,1172,5,,5,3,1,4,1,61,061,1,,0,,,,,,,48,,,,,40,,61,4,,,87,01,,122,40,1,1,1,1,10,1950-05-02,47,48,02,1950405581,1948404368,1947481172
50LA02228,50,1,5447,4,429,10.0,1561,5,1174,5,8,8,3,3,5,1,13,031,1,,0,1,,,,,04,48,,,,,40,,13,1,00,,72,,,119,48,1,1,2,1,10,1950-04-29,47,48,02,1950405447,1948481561,1947481174
50LA02229,50,2,5448,4,429,8.0,1561,5,1174,5,8,8,3,1,5,1,13,031,2,,0,,,,,,,48,,,,,40,,13,1,00,,56,,,119,48,1,1,2,1,10,1950-04-29,47,48,02,1950405448,1948481561,1947481174
50LA02230,50,1,5275,4,425,8.2,4429,4,1176,5,,8,3,1,5,1,61,151,1,7,230,,,,,,,48,,,,,40,,61,4,,,0,61,,115,40,1,1,2,1,0,1950-04-25,47,48,02,1950405275,1948404429,1947481176
50LA02231,50,1,5276,4,425,10.2,4429,4,1176,5,,8,3,1,5,1,61,151,2,,0,1,,,,,02,48,,,,,40,,61,4,,,72,61,,115,40,1,1,2,1,10,1950-04-25,47,48,02,1950405276,1948404429,1947481176
50LA02232,50,2,5132,4,421,11.8,4366,4,1177,5,,5,3,1,4,1,61,071,1,7,230,,,,,,,48,,,,,40,,61,4,,,0,02,,111,40,1,1,1,1,0,1950-04-21,47,48,02,1950405132,1948404366,1947481177
50LA02233,50,,,,510,0.0,4095,4,1178,5,,,3,,,,61,111,1,,0,,,,,,,48,,-,,,40,,61,4,,,0,61,,130,40,1,0,0,0,0,1950-05-10,47,48,02,D195011781,1948404095,1947481178
50LA02234,50,2,5495,4,501,11.0,1561,5,1181,5,17,5,3,1,2,1,13,031,1,,0,,,,,,,48,,,,,40,,13,1,00,,76,,,121,48,1,1,1,1,10,1950-05-01,47,48,02,1950405495,1948481561,1947481181
50LA02235,50,2,5681,4,505,12.6,1561,5,1184,5,9,5,3,1,4,1,13,031,1,,0,,,,,,,48,,,,,40,,13,1,00,,91,,,125,48,1,1,1,1,10,1950-05-05,47,48,02,1950405681,1948481561,1947481184
50LA02236,50,1,5281,4,426,11.4,1457,5,1187,5,13,5,3,1,4,1,12,021,1,,0,,,,,,,48,,,,,40,,12,1,00,,87,,,116,48,1,1,1,1,10,1950-04-26,47,48,02,1950405281,1948481457,1947481187
50LA02237,50,2,5687,4,505,13.2,4271,4,1191,5,8,5,3,1,4,1,11,011,1,,0,,,,,,,48,,,,,40,09,11,1,00,,80,,,125,40,1,1,1,1,10,1950-05-05,47,48,02,1950405687,1948404271,1947481191
50LA02238,50,2,5397,4,428,11.0,1457,5,1192,5,13,5,3,1,4,1,12,021,1,,0,,,,,,,48,,,,,40,,12,1,00,,80,,,118,48,1,1,1,1,10,1950-04-28,47,48,02,1950405397,1948481457,1947481192
50LA02239,50,1,5688,4,505,10.4,4374,4,1198,5,2,5,3,1,4,1,09,092,1,,0,,,,,,,48,,,,,40,,09,1,03,,88,,,125,40,1,1,1,1,10,1950-05-05,47,48,02,1950405688,1948404374,1947481198
50LA02240,50,2,5194,4,423,10.2,4283,4,1199,5,9,5,3,1,4,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,69,,,113,40,1,1,1,1,10,1950-04-23,47,48,02,1950405194,1948404283,1947481199
50LA02241,50,,,,510,0.0,4635,4,1200,5,4,,3,,,,15,055,1,,0,,,,,,,48,,-,,,40,,15,1,00,,0,,,130,40,1,0,0,0,0,1950-05-10,47,49,02,D195012001,1949404635,1947481200
50LA02242,50,1,5703,4,506,10.0,4271,4,1203,5,8,9,3,1,3,1,11,011,1,2,0,,,,,,,48,,,,,40,,11,1,00,,0,,,126,40,1,1,3,1,0,1950-05-06,47,48,02,1950405703,1948404271,1947481203
50LA02243,50,1,5704,4,506,9.0,4271,4,1203,5,8,9,3,1,3,2,11,011,2,6,0,,,,,,,48,,,,,40,,11,1,00,,0,,,126,40,1,1,3,1,0,1950-05-06,47,48,02,1950405704,1948404271,1947481203
50LA02244,50,2,5705,4,506,10.8,4271,4,1203,5,8,9,3,1,3,2,11,011,3,,0,,,,,,,48,,,,,40,,11,1,00,,81,,,126,40,1,1,3,1,10,1950-05-06,47,48,02,1950405705,1948404271,1947481203
50LA02245,50,1,5682,4,505,13.6,4283,4,1210,5,9,5,3,1,4,1,14,041,1,,0,,,,,,,48,,,,,40,,14,1,00,,85,,,125,40,1,1,1,1,10,1950-05-05,47,48,02,1950405682,1948404283,1947481210
50LA02246,50,,,,418,0.0,1561,5,1211,5,5,0,3,,1,,13,031,1,0,0,,,,,,,48,,,,,40,,13,1,00,,0,,,108,48,1,1,1,0,0,1950-04-18,47,48,02,D195012111,1948481561,1947481211
50LA02247,50,1,5768,4,508,10.6,1561,5,1212,5,5,8,3,3,3,1,13,031,1,,0,,,,,,,48,,,,,40,,13,1,00,,61,,,128,48,1,1,2,1,10,1950-05-08,47,48,02,1950405768,1948481561,1947481212
50LA02248,50,1,5769,4,508,10.6,1561,5,1212,5,5,8,3,1,3,1,13,031,2,,0,,,,,,,48,,,,,40,,13,1,00,,76,,,128,48,1,1,2,1,10,1950-05-08,47,48,02,1950405769,1948481561,1947481212
50LA02249,50,2,5235,4,424,12.0,1457,5,1216,5,13,5,3,1,5,1,12,021,1,,0,,,,,,,48,,,,,40,,12,1,00,,54,,,114,48,1,1,1,1,10,1950-04-24,47,48,02,1950405235,1948481457,1947481216
50LA02250,50,1,5556,4,502,11.2,4261,4,1225,5,,5,3,1,4,1,61,081,1,,0,,,,,,,48,,,,,40,,61,4,,,93,04,,122,40,1,1,1,1,10,1950-05-02,47,48,02,1950405556,1948404261,1947481225
50LA02251,50,1,5158,4,422,13.2,1561,5,1227,5,9,5,3,1,4,1,13,031,1,,0,,,,,,,48,,,,,40,,13,1,00,,100,,,112,48,1,1,1,1,10,1950-04-22,47,48,02,1950405158,1948481561,1947481227
50LA02252,50,1,5237,4,424,11.8,1118,5,1233,5,3,5,3,1,4,1,15,051,1,,0,,,,,,,48,,,,,40,,15,1,02,,84,,,114,48,1,1,1,1,10,1950-04-24,47,47,02,1950405237,1947481118,1947481233
