CARD_UID,DAMID10,SIREID10,LAMB_IDS,LITTER_SIZE,TB,MILK,PEN,DATEBN,DAYBN,Y1,Y2,Y3,Y4,Y5,YEAR
LC_1950_1946112207,1946112207,1947910107,1950113210|1950113211,2,8,1,320,1950-04-18,108,1,1,2,1,10,1950
LC_1950_1947112219,1947112219,1947112296,1950113220,1,5,5,190,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1947112220,1947112220,1947112232,1950113242|1950113243,2,8,4,270,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1947112228,1947112228,US17482228,1950113097,1,5,4,320,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1947112229,1947112229,1947112296,1950113229,1,5,4,190,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1947112230,1947112230,1948910110,1950113059,1,5,4,340,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1947112237,1947112237,1948910110,1950113133,1,5,4,340,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1947112238,1947112238,1948112531,1950113219,1,5,4,200,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1947112241,1947112241,1948910110,1950113051,1,5,3,340,1950-04-05,95,1,1,1,1,10,1950
LC_1950_1947112242,1947112242,1947112296,1950113172,1,5,4,190,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1947112243,1947112243,1947910106,1950113250,1,5,4,240,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947112247,1947112247,1948910110,1950113106|1950113107,2,8,2,340,1950-04-12,102,1,1,2,1,0,1950
LC_1950_1947112253,1947112253,1947910107,1950113255,1,5,2,320,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1947112259,1947112259,1947112232,1950113110,1,5,4,270,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1947112260,1947112260,1948112740,1950113069,1,5,4,211,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1947112261,1947112261,1947910107,1950113262,1,5,2,320,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1947112262,1947112262,US17482262,1950176518,1,5,4,240,1950-05-27,147,1,1,1,1,10,1950
LC_1950_1947112267,1947112267,1948112531,1950113202,1,5,4,200,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1947112276,1947112276,1947910106,1950113124,1,5,4,240,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1947112277,1947112277,1947112377,1950113288|1950113290,2,8,4,231,1950-05-06,126,1,1,2,1,10,1950
LC_1950_1947112295,1947112295,1947112232,1950113057,1,5,4,270,1950-04-06,96,1,1,1,1,0,1950
LC_1950_1947112306,1947112306,1947910106,1950113178,1,5,4,240,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1947112307,1947112307,1947910107,1950113096,1,5,4,320,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1947112332,1947112332,1948910110,1950113043|1950113044,2,8,4,340,1950-04-04,94,1,1,2,1,10,1950
LC_1950_1947112338,1947112338,1947910106,1950113266,1,5,4,240,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1947112341,1947112341,US17482341,1950176516,1,5,4,200,1950-05-26,146,1,1,1,1,10,1950
LC_1950_1947112342,1947112342,1948112744,1950113287,1,5,2,230,1950-05-05,125,1,1,1,1,10,1950
LC_1950_1947112348,1947112348,1948112740,1950113126,1,5,4,211,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1947112365,1947112365,1948910110,1950113165,1,5,4,340,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1947112369,1947112369,1947112232,1950113112,1,5,5,270,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1947112384,1947112384,1948112531,1950113173,1,5,4,200,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1947112386,1947112386,1948910110,1950113207,1,5,4,340,1950-04-18,108,1,1,1,1,0,1950
LC_1950_1947112397,1947112397,1947910106,1950113156|1950113157,2,8,2,240,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1947112398,1947112398,1948112594,1950113145,1,5,4,210,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1947112407,1947112407,1947112232,1950113233,1,5,4,270,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947112410,1947112410,1947112296,1950113241,1,5,4,190,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1947112417,1947112417,1948112740,1950113183,1,5,4,211,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947112418,1947112418,1948112531,1950113103,1,5,4,200,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1947112422,1947112422,1947112296,1950113060,1,5,3,190,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1947112428,1947112428,1947910107,1950113182,1,5,4,320,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947112433,1947112433,1948910110,1950113065,1,5,4,340,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1947112434,1947112434,1948112594,1950113206,1,5,4,210,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1947112439,1947112439,1947910106,1950113148,1,5,3,240,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1947112441,1947112441,1948112531,1950113265,1,5,3,200,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1947112446,1947112446,1947112377,1950113200,1,5,2,231,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1947112451,1947112451,1948112531,1950113190,1,5,4,200,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947112453,1947112453,1948112744,1950113067,1,5,4,230,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1947112455,1947112455,1948112740,1950113222,1,5,4,211,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1947112462,1947112462,1947910107,1950113189,1,5,4,320,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947112470,1947112470,1947112232,1950113158,1,5,3,270,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1947112473,1947112473,1947910107,1950113128,1,5,3,320,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1947112482,1947112482,1947910106,1950113144,1,5,5,240,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112494,1948112494,1947112296,1950113111,1,5,4,190,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948112510,1948112510,1947112232,1950113134,1,5,4,270,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112514,1948112514,1947910107,1950113245,1,5,1,320,1950-04-21,111,1,1,1,1,0,1950
LC_1950_1948112516,1948112516,1947112232,1950113075,1,5,2,270,1950-04-08,98,1,1,1,1,0,1950
LC_1950_1948112518,1948112518,1948910110,1950113048,1,5,2,340,1950-04-05,95,1,1,1,1,10,1950
LC_1950_1948112520,1948112520,1947112296,1950113125,1,5,4,190,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1948112523,1948112523,1947112232,1950113223,1,5,4,270,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948112527,1948112527,1948112656,1950113169,1,5,4,600,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948112532,1948112532,1948112656,1950113041,1,5,2,600,1950-04-02,92,1,1,1,1,10,1950
LC_1950_1948112533,1948112533,1948112656,1950113087,1,5,4,600,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1948112540,1948112540,1947112377,1950113185,1,5,4,231,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948112543,1948112543,1947910106,1950113141,1,5,4,240,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112545,1948112545,1948112656,1950113160,1,5,4,600,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1948112546,1948112546,1947112232,1950113076,1,5,2,270,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1948112550,1948112550,1947112232,1950113129,1,5,4,270,1950-04-13,103,1,1,1,1,0,1950
LC_1950_1948112551,1948112551,1947112232,1950113267,1,5,4,270,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948112554,1948112554,1947910107,1950113215,1,5,4,320,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948112555,1948112555,1948112594,1950113164,1,5,4,210,1950-04-15,105,1,1,1,1,0,1950
LC_1950_1948112560,1948112560,1947112296,1950113208|1950113209,2,8,2,190,1950-04-18,108,1,1,2,1,0,1950
LC_1950_1948112561,1948112561,1947112377,1950113050,1,5,4,231,1950-04-05,95,1,1,1,1,10,1950
LC_1950_1948112568,1948112568,1948112744,1950113289,1,5,4,230,1950-05-06,126,1,1,1,1,10,1950
LC_1950_1948112571,1948112571,1948910110,1950113042,1,5,4,340,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948112572,1948112572,1948910110,1950113114,1,5,4,340,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948112573,1948112573,1947910107,1950113073,1,5,4,320,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1948112575,1948112575,1948112531,1950113058,1,5,2,200,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1948112577,1948112577,1947112296,1950113053,1,5,2,190,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1948112579,1948112579,1948112531,1950113199,1,5,3,200,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1948112580,1948112580,1948112744,1950113277,1,5,3,230,1950-04-25,115,1,1,1,1,10,1950
LC_1950_1948112584,1948112584,1947910106,1950113181,1,5,2,240,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948112585,1948112585,1947112232,1950113195|1950113196,2,8,3,270,1950-04-17,107,1,1,2,1,0,1950
LC_1950_1948112590,1948112590,1947910107,1950113138,1,5,4,320,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112603,1948112603,1947910107,1950113235,1,5,3,320,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948112607,1948112607,1947910106,1950113054,1,5,2,240,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1948112608,1948112608,1947910107,1950113045,1,5,3,320,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948112619,1948112619,1948112656,1950113064,1,5,3,600,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1948112620,1948112620,1947910106,1950113283,1,5,1,240,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948112625,1948112625,1947112232,1950113079,1,5,4,270,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948112626,1948112626,1947112232,1950113159,1,5,4,270,1950-04-15,105,1,1,1,1,0,1950
LC_1950_1948112634,1948112634,1947112296,1950113056,1,5,3,190,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1948112636,1948112636,1947112296,1950113120,1,5,3,190,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1948112638,1948112638,1948112740,1950113093,1,5,4,211,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1948112640,1948112640,1947910106,1950113236,1,5,3,240,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948112643,1948112643,1948112744,1950113066,1,5,4,230,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1948112648,1948112648,1948112594,1950113108,1,5,4,210,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948112649,1948112649,1947112232,1950113130,1,5,4,270,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1948112651,1948112651,1948112531,1950113180,1,5,4,200,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948112677,1948112677,US17482677,1950176503,1,5,4,200,1950-05-19,139,1,1,1,1,0,1950
LC_1950_1948112678,1948112678,1947112296,1950113271,1,5,2,190,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948112687,1948112687,1948910110,1950113251,1,5,4,340,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948112639,1948112639,1948112594,1950113068,1,5,4,210,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1948112709,1948112709,1948910110,1950113142,1,5,4,340,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112711,1948112711,1947112296,1950113212,1,5,2,190,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948112714,1948112714,1947112232,1950113177,1,5,4,270,1950-04-16,106,1,1,1,1,0,1950
LC_1950_1948112715,1948112715,1947112232,1950113162,1,5,4,270,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1948112720,1948112720,1947910107,1950113092,1,5,4,320,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1948112721,1948112721,1948910110,1950113135,1,5,4,340,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112726,1948112726,1947112232,1950113140,1,5,4,270,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948112728,1948112728,US17482728,1950176521,1,5,2,200,1950-05-28,148,1,1,1,1,10,1950
LC_1950_1948112738,1948112738,1947910106,1950113282,1,5,1,240,1950-04-29,119,1,1,1,1,0,1950
LC_1950_1948112752,1948112752,1947910107,1950113062,1,5,3,320,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1948112756,1948112756,1948112531,1950113284,1,5,3,200,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1948139420,1948139420,1947910109,1950131179,1,5,3,390,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947139184,1947139184,1947139035,1950131449,1,5,4,435,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1941133934,1941133934,1948139389,1950131035|1950131036,2,8,3,290,1950-04-14,104,1,1,2,1,0,1950
LC_1950_1941134093,1941134093,US17484093,1950176502,1,5,4,290,1950-05-17,137,1,1,1,1,10,1950
LC_1950_1941134291,1941134291,1947139075,1950131080,1,5,5,451,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1941134370,1941134370,1948139777,1950130864|1950130865,2,8,3,530,1950-04-09,99,1,1,2,1,10,1950
LC_1950_1942134568,1942134568,1947112377,1950131053|1950131054,2,8,3,235,1950-04-14,104,1,1,2,1,10,1950
LC_1950_1942134624,1942134624,1948139644,1950131163,1,5,4,400,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1942134640,1942134640,1947175430,1950130823,1,5,4,445,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1942134720,1942134720,1948139777,1950130854,1,5,3,530,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1942134731,1942134731,1947910109,1950131335,1,5,3,390,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1942134733,1942134733,1946138414,1950131193,1,5,4,255,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1942134807,1942134807,1948139539,1950130866|1950130867,2,8,1,460,1950-04-09,99,1,1,2,1,0,1950
LC_1950_1942134836,1942134836,1948139270,1950131268,1,5,4,430,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1942135011,1942135011,1948139777,1950131297|1950131298,2,8,4,530,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1942135013,1942135013,1948139777,1950131275|1950131276,2,8,4,530,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1942135023,1942135023,1946138414,1950131138|1950131139,2,8,1,255,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1942135157,1942135157,1947139115,1950131400|1950131401,2,8,2,280,1950-04-24,114,1,1,2,1,10,1950
LC_1950_1942135161,1942135161,1948139777,1950131381,1,5,4,530,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1942135176,1942135176,1948139913,1950131387|1950131388,2,8,1,470,1950-04-23,113,1,1,2,1,0,1950
LC_1950_1942135179,1942135179,1948139360,1950130852,1,5,3,350,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1942135189,1942135189,1948112594,1950130818,1,5,4,214,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1942135252,1942135252,1948139552,1950130911,1,5,4,444,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1942135287,1942135287,1948112740,1950130806,1,5,4,215,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1942135290,1942135290,1948112594,1950130836,1,5,3,214,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1942135292,1942135292,1947910109,1950130746|1950130747,2,8,4,390,1950-04-04,94,1,1,2,1,10,1950
LC_1950_1942135294,1942135294,1948112594,1950131356,1,5,4,214,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1942135350,1942135350,1947139075,1950131051|1950131052,2,8,2,450,1950-04-14,104,1,1,2,1,10,1950
LC_1950_1942135372,1942135372,1948139270,1950130840,1,5,4,430,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1943135479,1943135479,1948139432,1950131292,1,5,4,491,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1943135481,1943135481,1948139693,1950130925,1,5,4,420,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1943135483,1943135483,1948139693,1950131232|1950131233,2,8,4,420,1950-04-18,108,1,1,2,1,10,1950
LC_1950_1943135511,1943135511,1947138560,1950131214,1,5,2,540,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1943135544,1943135544,1947138697,1950131140|1950131141,2,8,4,490,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1943135552,1943135552,US00485552,1950130882,1,5,4,280,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1943135555,1943135555,1947112377,1950130903|1950130904,2,8,4,235,1950-04-11,101,1,1,2,1,0,1950
LC_1950_1943135557,1943135557,1946138165,1950131105|1950131106,2,8,4,220,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1943135585,1943135585,1948139693,1950131155|1950131156,2,8,4,420,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1943135606,1943135606,US17485606,1950176527,1,5,3,280,1950-06-15,166,1,1,1,1,10,1950
LC_1950_1943135630,1943135630,1948112594,1950130759,1,5,4,214,1950-04-05,95,1,1,1,1,0,1950
LC_1950_1943135678,1943135678,1948139263,1950130794,1,5,3,254,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1943135698,1943135698,1947138560,1950131239|1950131240,2,8,3,540,1950-04-19,109,1,1,2,1,10,1950
LC_1950_1943135725,1943135725,1947138560,1950131265|1950131266,2,8,3,540,1950-04-19,109,1,1,2,1,10,1950
LC_1950_1943135783,1943135783,1948139539,1950131093|1950131094,2,8,4,460,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1943135822,1943135822,1948139263,1950130833,1,5,4,254,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1943135882,1943135882,1948139270,1950130966|1950130967,2,8,3,434,1950-04-12,102,1,1,2,1,10,1950
LC_1950_1943135887,1943135887,1948139913,1950130869,1,6,1,470,1950-04-10,100,1,1,2,1,10,1950
LC_1950_1943135905,1943135905,US00485905,1950130760,1,5,4,390,1950-04-05,95,1,1,1,1,10,1950
LC_1950_1943135916,1943135916,1947139035,1950131427|1950131428,2,8,2,435,1950-04-27,117,1,1,2,1,0,1950
LC_1950_1943135918,1943135918,1947139115,1950131111|1950131112,2,8,4,280,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1943135953,1943135953,1948139262,1950131033|1950131034,2,8,4,360,1950-04-14,104,1,1,2,1,10,1950
LC_1950_1943135958,1943135958,1948139819,1950131405|1950131406,2,8,3,260,1950-04-24,114,1,1,2,1,0,1950
LC_1950_1943136087,1943136087,1947138560,1950130918,1,5,3,540,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1943136088,1943136088,1948112740,1950131022|1950131023,2,8,4,215,1950-04-14,104,1,1,2,1,0,1950
LC_1950_1943136093,1943136093,1948139819,1950130964|1950130965,2,8,4,260,1950-04-12,102,1,1,2,1,10,1950
LC_1950_1943136107,1943136107,1947175430,1950131049|1950131050,2,8,4,441,1950-04-14,104,1,1,2,1,0,1950
LC_1950_1943136111,1943136111,1947139015,1950131227,1,5,4,370,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1943136118,1943136118,1947139015,1950131153,1,5,2,370,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1943136127,1943136127,1948139913,1950130919,1,5,4,470,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1943136149,1943136149,1947139115,1950131208|1950131209,2,8,3,280,1950-04-18,108,1,1,2,1,10,1950
LC_1950_1944136234,1944136234,1947910109,1950130782,1,5,4,390,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1944136275,1944136275,1947175430,1950131416|1950131417,2,8,4,441,1950-04-26,116,1,1,2,1,0,1950
LC_1950_1944136285,1944136285,1948139777,1950131369|1950131370|1950131371,3,9,4,530,1950-04-22,112,1,1,3,1,10,1950
LC_1950_1944136293,1944136293,1947175430,1950130784|1950130785,2,8,2,445,1950-04-07,97,1,1,2,1,10,1950
LC_1950_1944136294,1944136294,1949130561,1950130848,1,5,4,401,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1944136295,1944136295,1948139263,1950130944|1950130945,2,8,3,250,1950-04-12,102,1,1,2,1,0,1950
LC_1950_1944136319,1944136319,US00486319,1950131037,1,5,4,280,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1944136329,1944136329,1947138560,1950130755|1950130756,2,8,4,540,1950-04-05,95,1,1,2,1,10,1950
LC_1950_1944136335,1944136335,1948139270,1950130856,1,5,4,430,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1944136338,1944136338,1948139757,1950130912,1,5,4,500,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1944136357,1944136357,1948139389,1950130774,1,5,4,290,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1944136359,1944136359,1946138414,1950131006,1,5,4,255,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1944136366,1944136366,1948139539,1950130809|1950130810,2,8,4,460,1950-04-08,98,1,1,2,1,0,1950
LC_1950_1944136388,1944136388,1947138889,1950130940,1,5,4,511,1950-04-12,102,1,1,1,1,0,1950
LC_1950_1944136395,1944136395,1948139270,1950130736,1,5,4,434,1950-04-03,93,1,1,1,1,10,1950
LC_1950_1944136413,1944136413,1948139819,1950131398,1,5,4,260,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1944136446,1944136446,1946138414,1950131394,1,5,4,255,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1944136479,1944136479,1948139693,1950131254,1,5,4,420,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1944136488,1944136488,1948139693,1950131270,1,5,2,420,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1944136528,1944136528,1948139262,1950131219,1,5,4,360,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1944136532,1944136532,1948139552,1950130996|1950130997,2,8,4,444,1950-04-13,103,1,1,2,1,10,1950
LC_1950_1944136538,1944136538,1946138116,1950131329|1950131330,2,8,4,510,1950-04-21,111,1,1,2,1,10,1950
LC_1950_1944136542,1944136542,1948139270,1950131167,1,5,5,434,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1944136550,1944136550,1947175430,1950131201,1,5,5,445,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1944136554,1944136554,1948139552,1950131399,1,5,1,444,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1944136561,1944136561,1948139263,1950130960|1950130961,2,8,4,254,1950-04-12,102,1,1,2,1,10,1950
LC_1950_1944136564,1944136564,1947139015,1950131267,1,5,4,370,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1944136575,1944136575,1948139819,1950131271,1,5,4,260,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1944136590,1944136590,1947139015,1950131305,1,5,4,370,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1944136605,1944136605,1946138116,1950131304,1,5,4,510,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1944136630,1944136630,1947138697,1950130761|1950130762,2,8,4,490,1950-04-05,95,1,1,2,1,10,1950
LC_1950_1944136658,1944136658,1948139777,1950131308|1950131309,2,8,4,530,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1944136663,1944136663,1948139360,1950131072|1950131073,2,8,4,350,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1944136674,1944136674,1948112594,1950131131,1,5,4,214,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1944136677,1944136677,1948139757,1950130799|1950130800,2,8,4,504,1950-04-07,97,1,1,2,1,10,1950
LC_1950_1944136686,1944136686,1948139693,1950131011|1950131012,2,8,3,420,1950-04-13,103,1,1,2,1,10,1950
LC_1950_1944136690,1944136690,1947138697,1950131040|1950131041,2,8,4,494,1950-04-14,104,1,1,2,1,10,1950
LC_1950_1944136708,1944136708,1947138959,1950131150,1,5,4,501,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1944136711,1944136711,1948112744,1950131447|1950131448,2,8,3,234,1950-05-01,121,1,1,2,1,10,1950
LC_1950_1944136713,1944136713,US00486713,1950130914,1,5,3,280,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1944136716,1944136716,1948139539,1950131001,1,5,4,460,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1944136718,1944136718,US00486718,1950130773,1,5,4,370,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1944136730,1944136730,1948139819,1950131391,1,5,4,260,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1944136738,1944136738,1948139693,1950131225,1,5,4,420,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1944136756,1944136756,1948139777,1950131134|1950131135,2,8,3,530,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1944136768,1944136768,1946138414,1950130829,1,5,4,251,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1944136783,1944136783,1948139757,1950130953,1,5,5,500,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1944136787,1944136787,1948112744,1950131345,1,5,5,234,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1944136794,1944136794,1947138560,1950130897,1,5,3,540,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1944136802,1944136802,1946138165,1950130767,1,5,4,220,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1944136815,1944136815,1946138116,1950130839,1,5,4,510,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1944136816,1944136816,1948139777,1950131057|1950131058,2,8,4,530,1950-04-14,104,1,1,2,1,10,1950
LC_1950_1944136834,1944136834,1948112744,1950131455,1,5,3,234,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1944136854,1944136854,1949175947,1950131459|1950131460,2,8,4,710,1950-05-03,123,1,1,2,1,0,1950
LC_1950_1944136871,1944136871,1947112377,1950130742,1,7,4,235,1950-04-04,94,1,1,2,1,0,1950
LC_1950_1944136879,1944136879,1948139552,1950131046,1,5,4,440,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1944136881,1944136881,1948139539,1950131109|1950131110,2,8,4,460,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1944136900,1944136900,1947139115,1950131284|1950131285,2,8,4,280,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1944136934,1944136934,1948139644,1950130890,1,5,4,404,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1944136955,1944136955,1947138697,1950130740,1,5,4,490,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1944136989,1944136989,1948139262,1950130987,1,5,4,360,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1945137028,1945137028,1947910109,1950130834,1,5,4,390,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1945137045,1945137045,1948139389,1950131002|1950131003,2,8,4,290,1950-04-13,103,1,1,2,1,0,1950
LC_1950_1945137054,1945137054,1947139115,1950131310|1950131311,2,8,4,280,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1945137071,1945137071,1947175430,1950131165|1950131166,2,8,3,445,1950-04-17,107,1,1,2,1,10,1950
LC_1950_1945137077,1945137077,1948139693,1950131118,1,5,4,420,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1945137104,1945137104,US17487104,1950176497,1,5,4,431,1950-05-13,133,1,1,1,1,10,1950
LC_1950_1945137110,1945137110,US17487110,1950176522,1,5,2,530,1950-05-26,146,1,1,1,1,0,1950
LC_1950_1945137113,1945137113,1947138959,1950131238,1,5,3,501,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1945137121,1945137121,1947139015,1950130837,1,5,4,370,1950-04-08,98,1,1,1,1,10,1950
