UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDAR,ALTID,INBRL
21RA00298,2019836915,Z6915,Z6915,83,19,1,,CT,1,,,2,2,7.0,,85,97,113,0.73,232,162,43,0.174,0.0,,,8.0,,,0.0,0.0,0.0,0,1,,1-,,,Z4110,00,Z1399,83,,,271,187,0.492,2.0,Scurs,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,8,7.0,2021,,,0,,0.0
21RA00299,2019836922,Z6922,Z6922,83,19,1,,97,22,,,2,2,5.0,,85,90,112,0.665,196,154,43,0.171,0.0,,,7.0,,,0.0,0.0,0.0,0,2,,1-,,,Z4498,83,Z2467,83,,,243,187,0.431,2.0,Scurs,1,,,,,,AA,QR,,,,,e4,,,CU,,,,,,,,,,,,,6,10,8.0,2021,,,0,,0.019
21RA00300,2019836931,Z6931,Z6931,83,19,1,,97,17,,,2,2,5.0,,85,87,112,0.661,213,168,43,0.216,0.0,,,6.0,,,0.0,0.0,0.0,0,2,,1,,,Z2682,83,Z2346,83,,,259,187,0.485,2.0,SmScurs,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,11,11.0,2021,93,0818,3027,,0.022
21RA00301,2019836945,Z6945,Z6945,83,19,1,A,97,23,,,2,2,3.0,,86,86,111,0.622,250,186,43,0.266,0.0,,,7.0,,,0.0,0.0,0.0,0,1,,2+,,,Z5162,00,Z3814,83,,,295,187,0.589,2.0,SlOver,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2021,93,0818,2935,,0.0
21RA00302,2019836969,Z6969,Z6969,83,19,1,A,97,22,,,3,2,3.0,,86,84,111,0.647,204,152,43,0.181,0.0,,,5.0,,,0.0,0.0,0.0,0,1,,1,,,Z4498,83,Z3595,83,,,,,,2.0,B. Ovis,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,7,4.0,2021,93,0614,2908,,0.018
21RA00303,2019836976,Z6976,Z6976,83,19,1,A,97,23,,,1,1,2.0,,86,107,111,0.784,222,206,43,0.263,0.0,,,7.0,,,0.0,0.0,0.0,0,1,,1,,,Z5162,00,Z4261,83,,,,,,2.0,B. Ovis,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,3.5,2021,93,0614,2909,,0.0
21RA00304,2019837454,Z7454,Z7454,83,19,1,,CS,e1,,,1,1,1.0,,105,84,92,0.745,246,186,43,0.258,0.0,,,10.0,,,0.0,0.0,0.0,0,2,,2-,,,K0000,64,Z5269,83,,,285,187,0.566,2.0,Scurs,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,3,3.0,2021,,,0,,0.0
21RA00305,2018007471,Z7471,Z7471,00,18,1,,Tx,,,,,,0.0,,0,0,0,0.0,,0,43,0.0,0.0,,,6.0,,,0.0,0.0,0.0,0,1,1,1,,,,,,,,,,,,3.0,Obstruction,6,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,0,0,0.0,2021,66,0319,0,MN05085318440,0.0
21RA00306,2020837472,Z7472,Z7472,83,20,1,A,97,15,,,1,1,2.0,,67,102,129,0.682,164,164,43,0.174,,,,6.0,,,,,,,1,,1,,,Z5442,83,Z5703,83,,,199,187,0.272,1.0,NICE LAMB,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2021,93,0818,3006,,0.009
21RA00307,2020837473,Z7473,Z7473,83,20,1,,97,17,,,2,2,3.0,,68,85,128,0.563,,0,43,-0.238,,,,6.0,,,,,,,,,,,,Z5635,83,Z4611,83,,,,,,1.0,NICE LAMB,7,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2021,97,0428,0,,0.016
21RA00308,2020837480,Z7480,Z7480,83,20,1,A,97,12,,,3,2,4.0,,68,83,128,0.58,173,173,43,0.252,,,,7.0,,,,,,,1,,1,,,Z5264,83,Z3228,83,,,208,187,0.351,1.0,V.Sl.Over,1,,,,,,AA,QR,,,,,10,,,,,,,,,,,,,,,,3,6,5.0,2021,,,0,,0.027
21RA00309,2020837486,Z7486,Z7486,83,20,1,A,97,13,,,1,1,4.0,,69,92,127,0.606,149,149,43,0.159,,,,4.0,,,,,,,2,,1-,,,Z5314,83,Z3257,83,,,196,187,0.292,1.0,NICE LAMB,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,3,3.0,2021,93,0818,2967,,0.017
21RA00310,2020837517,Z7517,Z7517,83,20,1,A,97,12,,,2,1,2.0,,71,106,125,0.782,172,172,43,0.183,,,,5.0,,,,,,,2,,1-,,,Z5264,83,Z5688,83,,,207,187,0.284,1.0,XDeformedNut,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,4,2.0,2021,93,0818,3009,,0.009
21RA00311,2020837541,Z7541,Z7541,83,20,1,A,97,13,,,2,2,4.0,,72,76,124,0.519,140,140,43,0.177,,,,5.0,,,,,,,1,,1-,,,Z5314,83,Z3288,83,,,183,187,0.301,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,6,4.0,2021,93,0818,2939,,0.017
21RA00312,2020837549,Z7549,Z7549,83,20,1,,TS,11,,,1,1,2.0,,72,113,124,0.761,193,193,43,0.222,,,,9.0,,,,,,,1,,1,,,Z7471,00,Z5480,83,,,248,187,0.379,1.0,Sl.Over,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,1.0,2021,,,0,,0.0
21RA00313,2020837552,Z7552,Z7552,83,20,1,,SY,16,,.,2,2,6.0,,72,90,124,0.63,180,180,43,0.249,,,,8.0,,,,,,,1,,2+,,,Z5593,83,Z2428,83,,,224,187,0.376,1.0,.,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,8,5.0,2021,,,0,,0.0
21RA00314,2020837557,Z7557,Z7557,83,20,1,,97,14,,,3,2,5.0,,72,91,124,0.652,180,180,43,0.247,,,,5.0,,,,,,,1,,1,,,Z5423,83,Z2776,83,,,228,187,0.385,1.0,Epi?,1,,,,,,AA,QR,,,,,11,,,,,,,,,,,,,,,,5,12,6.0,2021,,,0,,0.0
21RA00315,2020837558,Z7558,Z7558,83,20,1,,97,14,,,3,2,5.0,,72,83,124,0.606,166,166,43,0.23,,,,3.0,,,,,,,2,,1,,,Z5423,83,Z2776,83,,,204,187,0.34,1.0,Scurs,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,12,6.0,2021,93,0818,2973,,0.0
21RA00316,2020837574,Z7574,Z7574,83,20,1,,TS,11,,,2,2,2.0,,73,83,123,0.585,146,146,43,0.174,,,,6.0,,,,,,,2,,1-,,,Z7471,00,Z5240,83,,,207,187,0.348,1.0,SmScurs,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,2,2.0,2021,93,0818,2997,,0.0
21RA00317,2020837582,Z7582,Z7582,83,20,1,A,97,14,,,2,2,4.0,,74,89,122,0.607,191,191,43,0.281,,,,5.0,,,,,,,2,,1,,,Z5423,83,Z3371,83,,,228,187,0.39,1.0,SmScurs,1,,,,,,AA,RR,,,,,e4,,,CU,,,,,,,,,,,,,3,5,5.0,2021,,,0,,0.0
21RA00318,2020837608,Z7608,Z7608,83,20,1,,97,14,,,2,2,5.0,,74,83,122,0.541,174,174,43,0.251,,,,4.0,,,,,,,2,,1,,,Z5423,83,Z2864,83,,,229,187,0.41,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,7,5.0,2021,93,0818,2928,,0.0
21RA00319,2020837624,Z7624,Z7624,83,20,1,A,SY,15,,,3,2,7.0,,75,80,121,0.58,184,184,43,0.286,,,,5.0,,,,,,,1,,2,,,Z5442,83,Z1532,83,,,222,187,0.399,1.0,.,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,13,11.0,2021,,,0,,0.0
21RA00320,2020837642,Z7642,Z7642,83,20,1,A,97,13,,,2,2,3.0,,76,81,120,0.555,162,162,43,0.222,,,,3.0,,,,,,,1,,1,,,Z5314,83,Z4633,83,,,196,187,0.323,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2021,93,0818,3004,,0.008
21RA00321,2020837652,Z7652,Z7652,83,20,1,,TC,11,,,2,1,3.0,,76,77,119,0.537,136,136,42,0.161,,,,5.0,,,26.2,4.7,17.8,58,1,,2+,,,Z7471,00,K5171,64,,,183,187,0.297,1.0,.,1,,,,,,AA,RR,,,,,18,,,,,,,,,,,,,,,,3,4,3.0,2021,,,0,,0.0
21RA00322,2020837663,Z7663,Z7663,83,20,1,A,TS,11,,,2,2,3.0,,77,86,119,0.576,173,173,43,0.238,,,,7.0,,,,,,,1,,1-,,,Z7471,00,Z4261,83,,,229,187,0.402,1.0,1ST,1,,,,,,AA,RR,,,,,19,,,,,,,,,,,,,,,,3,4,3.5,2021,,,0,,0.0
21RA00323,2020837666,Z7666,Z7666,83,20,1,,97,16,,,1,1,7.0,,77,99,119,0.687,191,191,43,0.251,,,,5.0,,,,,,,2,,1-,,,Z5593,83,Z1577,83,,,233,187,0.376,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,10,8.5,2021,93,0818,2943,,0.019
21RA00324,2020837669,Z7669,Z7669,83,20,1,,97,17,,,2,1,5.0,,77,97,119,0.713,167,167,43,0.191,,,,4.0,,,,,,,2,,1,,,Z5635,83,Z2859,83,,,189,187,0.258,1.0,Nice,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,7,4.0,2021,93,0818,2957,,0.017
21RA00325,2020837671,Z7671,Z7671,83,20,1,,97,12,,.,2,1,6.0,,77,108,119,0.781,178,178,43,0.191,,,,5.0,,,,,,,1,,1,,,Z5264,83,Z2278,83,,,220,187,0.315,1.0,1ST,1,,,,,,AA,RR,,,,,12,,,,,,,,,,,,,,,,6,10,5.0,2021,,,0,,0.014
21RA00326,2020837673,Z7673,Z7673,83,20,1,,07,46,,,2,2,3.0,,77,76,118,0.575,190,190,42,0.311,2.4,,,7.0,,,20.2,3.3,16.5,70,2,,3-,,,S1499,00,Z4673,83,,,234,187,0.443,1.0,.,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,3,4,4.0,2021,93,0818,3019,,0.0
21RA00327,2020837684,Z7684,Z7684,83,20,1,,SY,16,,,2,2,7.0,,77,89,119,0.61,198,198,43,0.298,,,,8.0,,,,,,,2,,2+,,,Z5593,83,Z1834,83,,,240,187,0.424,1.0,Scurs,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,12,10.0,2021,93,0818,2938,,0.0
21RA00328,2020837693,Z7693,Z7693,83,20,1,,T3,11,,,1,1,2.0,,78,102,118,0.709,176,176,43,0.202,,,,8.0,,,,,,,1,,1-,,,Z7471,00,Z6289,83,,,234,187,0.371,1.0,.,1,,,,,,AA,QR,,,,,5,,,,,,,,,,,,,,,,2,2,2.0,2021,,,0,,0.0
21RA00329,2020837695,Z7695,Z7695,83,20,1,A,97,14,,,2,1,3.0,,78,79,118,0.552,172,172,43,0.253,,,,4.0,,,,,,,2,,1,,,Z5423,83,Z4828,83,,,208,187,0.362,1.0,SlUnder,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,3.0,2021,93,0818,3007,,0.0
21RA00330,2020837702,Z7702,Z7702,83,20,1,,97,16,,,2,2,2.0,,78,87,118,0.619,183,183,43,0.262,,,,6.0,,,,,,,1,,1-,,,Z5593,83,Z5348,83,,,224,187,0.385,1.0,.,1,,,,,,AA,RR,,,,,13,,,,,,,,,,,,,,,,2,4,2.0,2021,,,0,,0.0
21RA00331,2020837704,Z7704,Z7704,83,20,1,,TC,11,,,1,1,2.0,,78,89,117,0.636,171,171,42,0.223,4.1,,,6.0,,,28.1,5.9,20.9,54,2,,2+,,,Z7471,00,K5217,64,,,227,187,0.387,1.0,Scurs,3,,,,,,AV,QR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2021,93,0818,2931,,0.0
21RA00332,2020837724,Z7724,Z7724,83,20,1,,TS,11,,.,3,2,5.0,,79,86,117,0.643,138,138,43,0.141,,,,4.0,,,,,,,1,,1,,,Z7471,00,Z2907,83,,,189,187,0.289,1.0,50BLK,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,8,4.0,2021,,,0,,0.0
21RA00333,2020837735,Z7735,Z7735,83,20,1,A,97,13,,,2,1,3.0,,79,87,117,0.65,127,127,43,0.109,,,,3.0,,,,,,,2,,1,,,Z5314,83,Z4236,83,,,177,187,0.253,1.0,Sl.Over,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2021,93,0818,2918,,0.008
21RA00334,2020837754,Z7754,Z7754,83,20,1,A,TS,11,,,2,2,4.0,,80,88,116,0.62,179,179,43,0.247,,,,4.0,,,,,,,1,,1-,,,Z7471,00,Z3304,83,,,232,187,0.404,1.0,1ST,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,6,4.5,2021,93,0818,2974,,0.0
21RA00335,2020837756,Z7756,Z7756,83,20,1,,97,16,,,1,1,2.0,,80,97,116,0.691,222,222,43,0.339,,,,7.0,,,,,,,1,,1,,,Z5593,83,Z5655,83,,,261,187,0.461,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2021,93,0818,2927,,0.032
21RA00336,2020837780,Z7780,Z7780,83,20,1,,97,13,,.,3,2,6.0,,80,88,116,0.644,171,171,43,0.225,,,,5.0,,,,,,,1,,1,,,Z5314,83,Z2267,83,,,212,187,0.348,1.0,ReplacedL2530,1,,,,,,AA,RR,,,,,14 e3,,,,,,,,,,,,,,,,6,12,9.0,2021,,,0,,0.012
21RA00337,2020837792,Z7792,Z7792,83,20,1,A,97,15,,.,1,1,5.0,,80,98,116,0.711,177,177,43,0.214,,,,4.0,,,,,,,2,,1,,,Z5442,83,Z2973,83,,,217,187,0.334,1.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,7,5.0,2021,93,0818,3012,,0.019
21RA00338,2020837825,Z7825,Z7825,83,20,1,,97,12,,,3,2,4.0,,81,99,115,0.747,185,185,43,0.232,,,,4.0,,,,,,,1,,1,,,Z5264,83,Z4111,00,,,232,187,0.374,1.0,.,1,,,,,,AA,RR,,,,,15,,,,,,,,,,,,,,,,3,7,5.0,2021,,,0,,0.0
21RA00339,2020837836,Z7836,Z7836,83,20,1,,97,14,,,2,1,3.0,,81,86,115,0.627,174,174,43,0.238,,,,6.0,,,,,,,2,,1,,,Z5423,83,Z4690,83,,,223,187,0.385,1.0,Scurs,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,4,3.5,2021,93,0818,2987,,0.0
21RA00340,2020837837,Z7837,Z7837,83,20,1,,97,14,,,2,1,3.0,,81,90,115,0.658,157,157,43,0.181,,,,4.0,,,,,,,2,,1,,,Z5423,83,Z4690,83,,,205,187,0.323,1.0,ReplacedZ8066,1,,,,,,AA,RR,,,,,e5,,,Ltek,,,,,,,,,,,,,3,4,3.5,2021,,,0,,0.0
21RA00341,2020837868,Z7868,Z7868,83,20,1,,SY,13,,,3,2,6.0,,82,95,114,0.718,156,156,43,0.164,,,,7.0,,,,,,,1,,2-,,,Z5314,83,Z2642,83,,,216,187,0.34,1.0,LooseScurs,1,,,,,,AA,QR,,,,,20,,,,,,,,,,,,,,,,5,9,7.0,2021,,,0,,0.0
21RA00342,2020837881,Z7881,Z7881,83,20,1,A,97,14,,,1,1,4.0,,82,94,114,0.662,186,186,43,0.248,,,,6.0,,,,,,,2,,1-,,,Z5423,83,Z3301,83,,,229,187,0.379,1.0,Scurs,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,5,4.0,2021,93,0818,2956,,0.0
21RA00343,2020837916,Z7916,Z7916,83,20,1,A,97,15,,.,3,2,5.0,,83,87,113,0.677,179,179,43,0.247,,,,4.0,,,,,,,1,,1,,,Z5442,83,Z2938,83,,,235,187,0.416,1.0,3RD,1,,,,,,AA,RR,,,,,16,,,,,,,,,,,,,,,,5,10,6.5,2021,,,0,,0.019
21RA00344,2020837944,Z7944,Z7944,83,20,1,,C3,18,,.,2,2,6.0,,84,79,112,0.571,176,176,42,0.26,3.0,,,6.0,,,29.8,5.4,18.0,50,2,,2+,,,K5155,64,Z2415,83,,,220,187,0.396,1.0,EpiSlDeformed,1,,,,,,AA,QR,,,,,3,,,,,,,,,,,,,,,,5,12,7.0,2021,,,0,,0.0
21RA00345,2020837959,Z7959,Z7959,83,20,1,,97,12,,,2,1,4.0,,84,100,112,0.751,162,162,43,0.166,,,,4.0,,,,,,,2,,1-,,,Z5264,83,Z4118,00,,,207,187,0.301,1.0,VLooseScurs,1,,,,,,AA,RR,,,,,e5,,,,,,,,,,,,,,,,3,6,3.0,2021,,,0,,0.0
21RA00346,2020837961,Z7961,Z7961,83,20,1,,S3,13,,,1,1,7.0,,84,109,112,0.809,176,176,43,0.18,,,,10.0,,,,,,,1,,2+,,,Z5314,83,Z1663,83,,,239,187,0.365,1.0,90BLK,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,8,8.0,2021,,,0,,0.0
21RA00347,2020838050,Z8050,Z8050,83,20,1,A,97,15,,,2,2,6.0,,86,73,110,0.555,173,173,43,0.267,,,,6.0,,,,,,,1,,1,,,Z5442,83,Z2573,83,,,204,187,0.368,1.0,.,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,8,7.0,2021,93,0818,2955,,0.01
21RA00348,2020838052,Z8052,Z8052,83,20,1,A,SY,15,,,2,2,6.0,,86,83,110,0.628,153,153,43,0.187,,,,5.0,,,,,,,1,,2+,,,Z5442,83,Z2670,83,,,204,187,0.34,1.0,60BLK,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,9,7.0,2021,93,0818,2961,,0.0
21RA00349,2020838053,Z8053,Z8053,83,20,1,A,SY,15,,,2,2,6.0,,86,91,110,0.718,187,187,43,0.256,,,,6.0,,,,,,,2,,2+,,,Z5442,83,Z2670,83,,,230,187,0.39,1.0,80BLK,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,7.0,2021,,,0,,0.0
21RA00350,2020838066,Z8066,Z8066,83,20,1,,97,12,,,2,1,4.0,,86,87,110,0.664,160,160,43,0.195,,,,4.0,,,,,,,2,,1,,,Z5264,83,Z4098,00,,,211,187,0.348,1.0,ReplacedZ7837,1,,,,,,AA,RR,,,,,e5,,,,,,,,,,,,,,,,4,6,4.0,2021,,,0,,0.0
21RA00351,2020838072,Z8072,Z8072,83,20,1,,97,13,,,1,1,2.0,,86,89,110,0.695,173,173,43,0.224,,,,5.0,,,,,,,1,,1,,,Z5314,83,Z5393,83,,,216,187,0.357,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2021,93,0818,2948,,0.011
21RA00352,2020838108,Z8108,Z8108,83,20,1,,43,41,,,1,1,4.0,,88,100,107,0.787,209,209,42,0.288,2.8,,,8.0,,,21.1,3.3,15.4,64,1,,3+,,,S1013,12,Z3833,83,,,239,187,0.389,1.0,Scurs,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,4,6,5.0,2021,93,0818,2989,,0.008
21RA00353,2020838141,Z8141,Z8141,83,20,1,,97,e5,,,2,1,1.0,,88,84,108,0.67,186,186,43,0.271,,,,4.0,,,,,,,2,,1,,,Z0000,83,Z6544,83,,,224,187,0.393,1.0,Scurs,1,,,,,,AA,RR,,,,,e5,,,CU,,,,,,,,,,,,,1,2,1.0,2021,,,0,,0.0
21RA00354,2020838144,Z8144,Z8144,83,20,1,A,TS,11,,,1,1,2.0,,88,84,108,0.656,158,158,43,0.196,,,,6.0,,,,,,,1,,1-,,,Z7471,00,Z5251,83,,,205,187,0.34,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2021,93,0818,2933,,0.0
21RA00355,2020838200,Z8200,Z8200,83,20,1,A,97,15,,,1,1,7.0,,90,91,106,0.719,162,162,43,0.187,,,,4.0,,,,,,,2,,1,,,Z5442,83,Z1613,83,,,188,187,0.272,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,9,8.0,2021,93,0818,2984,,0.018
21RA00356,2020838212,Z8212,Z8212,83,20,1,,97,e5,,,1,1,1.0,,91,86,105,0.686,145,145,43,0.155,,,,4.0,,,,,,,1,,1,,,Z0000,83,Z6960,83,,,191,187,0.295,1.0,.,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2021,93,0818,2972,,0.0
21RA00357,2020838213,Z8213,Z8213,83,20,1,,97,13,,,1,1,2.0,,91,97,105,0.783,187,187,43,0.237,,,,7.0,,,,,,,1,,1-,,,Z5314,83,Z5296,83,,,237,187,0.393,1.0,WOBBLY,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2021,93,0818,2975,,0.0
21RA00358,2020838297,Z8297,Z8297,83,20,1,,97,e5,,,1,1,1.0,,93,99,103,0.802,196,196,43,0.254,,,,4.0,,,,,,,1,,1,,,Z0000,83,Z6817,83,,,234,187,0.379,1.0,NICE LAMB,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2021,93,0818,2988,,0.0
21RA00359,2020838304,Z8304,Z8304,83,20,1,A,CS,14,,,2,2,4.0,,94,83,102,0.696,184,184,43,0.264,,,,7.0,,,,,,,1,,2,,,K5193,64,Z3656,83,,,228,187,0.407,1.0,CU,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,7.0,2021,,,0,,0.0
21RA00360,2020838305,Z8305,Z8305,83,20,1,A,CS,14,,,2,2,4.0,,94,86,102,0.716,199,199,43,0.295,,,,6.0,,,,,,,1,,2,,,K5193,64,Z3656,83,,,234,187,0.416,1.0,Sl.Over,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,4,7,7.0,2021,93,0818,2917,,0.0
21RA00361,2020838449,Z8449,Z8449,83,20,1,,CS,16,,.,2,2,6.0,,99,76,97,0.64,157,157,43,0.209,,,,5.0,,,,,,,2,,2,,,K5193,64,Z2424,83,,,206,187,0.365,1.0,90BLK,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,7,7.0,2021,,,0,,0.0
21RA00362,2020838486,Z8486,Z8486,83,20,1,,CS,16,,,1,1,4.0,,103,110,93,0.977,224,224,43,0.291,,,,8.0,,,,,,,1,,2-,,,K5193,64,Z4123,00,,,263,187,0.43,1.0,Scurs,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2021,,,0,,0.0
21RA00363,2020838513,Z8513,Z8513,83,20,1,,BL,13,,,1,1,2.0,,109,85,87,0.794,160,160,43,0.188,,,,5.0,,,,,,,2,,2-,,,K5193,64,Z6025,83,,,213,187,0.36,1.0,Scurs,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,1,1.0,2021,,,0,,0.0
21RA00364,2020837475,Z7475,Z7475,83,20,1,,T3,11,,,2,2,2.0,Y,68,85,128,0.566,153,153,,0.19,,,,0.0,,,,,,,1,,1,,,Z7471,00,Z5557,83,,,207,187,0.343,1.0,ScursSlUnder,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,1,2,2.0,2021,,,0,,0.0
