UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,STD,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
96RA00370,S5930,10,95,1,11,07, 31,R,2,2,4.0,Y,95,84,126,0.588,143,143,74,0.2,2.7,60,5.4,,,22.2,4.1,62,3,1,3,1.77,130.9,S2315,10,17.06,17.06,S1309,10,21.68,21.68,166,191,0.245,1.0,H5,2,LBW,19.37,19.37,107,87,,S3,AA,0.0,129,,,,,,,yes,N,,,,0,1996
96RA00371,S5958,10,95,1,12,42, 86,C,2,2,5.0,Y,96,78,125,0.532,151,151,74,0.247,2.9,64,6.6,,,21.4,3.49,64,3,1,3+,1.58,108.3,S3286,10,14.42,14.42,S0416,10,12.04,12.04,167,191,0.266,1.0,DUD MAG.HORN,2,CTL,13.23,13.23,97,96,,MO,MOR,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00372,S5961,10,95,1,12,43, 86,C,2,2,5.0,Y,96,78,125,0.538,141,141,74,0.214,2.4,60,7.0,,,21.58,3.53,64,2,1,2-,1.58,113.2,S3286,10,14.42,14.42,S0980,10,14.76,14.76,168,191,0.269,1.0,NO PEN TEST,1,CTL,14.59,14.59,98,94,,D4,DUD,0.0,85,C,70,3,25,0,E,,,,,,0,1996
96RA00373,S5963,10,95,1,12,07, 89,C,2,2,5.0,Y,96,92,125,0.642,157,157,74,0.22,2.2,60,5.6,,,21.62,4.38,64,2,2,3+,1.68,128.6,S3244,10,16.9,16.9,S0420,10,21.88,21.88,178,191,0.257,1.0,"X FLWT,SHORT",3,CTL,19.39,19.39,105,81,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00374,S5929,10,95,1,11,07, 31,R,2,2,4.0,Y,95,102,126,0.719,171,171,74,0.234,2.7,62,5.8,,,21.0,3.27,64,7,1,4,1.77,130.9,S2315,10,17.06,17.06,S1309,10,21.68,21.68,186,191,0.251,1.0,H7,2,LBW,19.37,19.37,109,92,,S2,AA,0.0,128,,,,,,,yes,N,,,,0,1996
96RA00375,S5983,10,95,1,12,42, 90,C,2,1,3.0,Y,96,88,125,0.614,147,147,74,0.2,2.6,62,6.6,,,21.09,3.52,64,2,1,3,1.68,102.2,S2793,10,22.87,22.87,S2748,10,2.74,2.74,166,191,0.233,1.0,PINK,3,CTL,12.8,12.8,90,93,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00376,S5970,10,95,1,10,07, 23,M,3,2,5.0,Y,96,84,125,0.576,152,152,74,0.231,3.0,62,6.6,,,19.32,4.02,70,2,1,3-,1.88,129.8,S2576,10,13.24,13.24,S0740,10,10.2,10.2,172,191,0.263,1.0,,1,M,11.72,11.72,106,99,,S1,A,0.0,,M,70,4,10,0,E,,,,,,0,1996
96RA00377,S5973,10,95,1,13,07, 41,F,2,2,4.0,Y,96,93,125,0.639,169,169,74,0.258,2.7,60,6.8,,,22.56,3.56,62,2,1,3,1.74,131.1,S3460,10,18.8,18.8,S1910,10,16.02,16.02,183,191,0.269,1.0,DUD,2,FW,17.41,17.41,115,94,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00378,S5976,10,95,1,10,07, 21,M,2,2,5.0,Y,96,90,125,0.63,146,146,74,0.19,3.1,60,6.8,,,21.16,4.3,64,6,1,2-,1.68,123.8,S3547,10,10.21,10.21,S0347,10,12.12,12.12,167,191,0.23,1.0,H6,1,M,11.17,11.17,106,99,,S1,A,0.0,24,C,60,3,25,0,S,,,,,,0,1996
96RA00379,S5972,10,95,1,12,07, 81,C,2,2,3.0,Y,96,107,125,0.738,183,183,74,0.258,3.0,60,8.2,,,19.46,4.66,64,3,1,3-,1.93,126.0,06139,TX,0.0,0.0,S2506,10,20.5,20.5,204,191,0.29,1.0,"dead,35%ABN",6,CTL,10.25,10.25,111,110,,,,0.0,,C,55,3,35,0,Q,,,,,,0,1996
96RA00380,S5719,10,95,1,11,07, 32,R,2,1,5.0,Y,92,97,127,0.691,148,148,74,0.172,2.9,60,8.8,,,22.66,4.44,62,1,1,4+,1.63,96.0,S2359,10,15.58,15.58,S0459,10,17.69,17.69,177,191,0.237,1.0,DUD,2,LBW,16.64,16.64,98,110,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00381,S5701,10,95,1,12,07, 80,C,2,2,3.0,Y,92,81,127,0.546,143,143,74,0.209,2.8,62,7.0,,,21.97,4.05,64,1,1,3-,1.93,135.0,01574,TX,0.0,0.0,S3220,10,21.43,21.43,171,191,0.267,1.0,,1,CTL,10.72,10.72,110,97,,S0,B,0.0,,C,75,4,25,0,E,,,,,,0,1996
96RA00382,S5706,10,95,1,12,07, 84,C,2,2,3.0,Y,92,91,127,0.602,167,167,74,0.256,2.4,60,7.8,,,22.25,3.82,62,2,1,3+,1.81,119.5,S2349,10,17.01,17.01,S3042,10,15.85,15.85,191,191,0.297,1.0,,1,CTL,16.43,16.43,103,98,,S2,AA,0.0,83,C,70,4,25,0,E,,,,,,0,1996
96RA00383,S5731,10,95,1,11,07, 33,R,2,2,6.0,Y,92,100,127,0.68,141,141,74,0.138,2.3,62,6.8,,,22.28,5.79,62,6,1,4,1.24,86.3,S2505,10,17.13,17.13,S9922,19,20.3,20.3,171,191,0.211,1.0,"H6,SHORT SL",3,LBW,18.71,18.71,86,90,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00384,S5730,10,95,1,11,07, 33,R,2,2,6.0,Y,92,103,127,0.709,161,161,74,0.195,2.4,64,6.8,,,21.66,4.24,64,3,1,3,1.24,86.3,S2505,10,17.13,17.13,S9922,19,20.3,20.3,189,191,0.255,1.0,"DUD,H3",1,LBW,18.71,18.71,88,92,,D4,DUD,0.0,LIB,W,65,3,25,0,S,,,,,,0,1996
96RA00385,S5740,10,95,1,11,07, 32,R,1,1,4.0,Y,92,108,127,0.748,170,170,74,0.209,2.9,62,10.0,,,22.73,4.54,62,6,1,3+,1.52,99.6,S2359,10,15.58,15.58,S1640,10,15.31,15.31,202,191,0.279,1.0,H6 sub,1,LBW,15.45,15.45,106,118,,S3,AA,0.0,e.2,C,75,3,25,0,E,,,,,,0,1996
96RA00386,S5753,10,95,1,12,07, 85,C,2,2,5.0,Y,92,87,127,0.594,151,151,74,0.215,3.1,60,8.0,,,23.74,4.23,60,1,1,4-,1.78,115.7,S2964,10,9.03,9.03,S0787,10,13.63,13.63,185,191,0.291,1.0,DUD,1,CTL,11.33,11.33,107,106,,MO,MOR,0.0,LIB,M,65,3,25,0,E,,,,,,0,1996
96RA00387,S5752,10,95,1,12,07, 85,C,2,2,5.0,Y,92,83,127,0.576,149,149,74,0.222,3.1,60,7.8,,,21.87,3.79,64,1,1,4+,1.78,115.7,S2964,10,9.03,9.03,S0787,10,13.63,13.63,164,191,0.24,1.0,SHY,1,CTL,11.33,11.33,104,106,,S1,A,0.0,84,C,70,4,10,0,E,,,,,,0,1996
96RA00388,S5765,10,95,1,12,07, 80,C,2,2,3.0,Y,92,76,127,0.513,148,148,74,0.242,3.1,58,7.2,,,20.3,4.05,70,5,1,3+,1.47,94.5,01574,TX,0.0,0.0,S2844,10,12.04,12.04,173,191,0.288,1.0,H5,3,CTL,6.02,6.02,95,103,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00389,S5767,10,95,1,12,42, 83,C,2,2,4.0,Y,92,86,127,0.572,153,153,74,0.226,3.1,60,7.8,,,21.0,4.25,64,6,1,4+,1.52,87.3,S2753,10,-1.38,-1.38,S1308,10,16.67,16.67,182,191,0.285,1.0,H6 only3/sire,2,CTL,7.64,7.64,93,108,,S1,A,0.0,156,,,,,,,yes,N,,,,0,1996
96RA00390,S5791,10,95,1,11,07, 33,R,2,2,3.0,Y,93,94,128,0.649,152,152,74,0.197,2.2,60,6.4,,,18.41,4.69,64,1,1,3-,1.56,110.4,S2505,10,17.13,17.13,S2475,10,15.91,15.91,177,191,0.248,1.0,SHORT SL,3,LBW,16.52,16.52,91,90,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00391,S5776,10,95,1,12,07, 89,C,2,2,4.0,Y,92,83,129,0.543,148,148,74,0.22,2.6,62,6.8,,,21.92,4.19,64,3,1,3,1.85,90.9,S3244,10,16.9,16.9,S1513,10,6.65,6.65,175,191,0.275,1.0,,1,CTL,11.78,11.78,91,94,,S0,B,0.0,,C,75,4,10,0,E,,,,,,0,1996
96RA00392,S6168,10,95,1,11,07, 32,R,2,2,5.0,Y,100,91,119,0.67,154,154,74,0.212,2.5,62,6.6,,,20.05,4.23,70,1,1,3+,1.38,101.3,S2359,10,15.58,15.58,S0854,10,21.05,21.05,181,191,0.267,1.0,,1,LBW,18.31,18.31,101,93,,S3,AA,0.0,e.3,C,70,4,25,0,E,,,,,,0,1996
96RA00393,S6169,10,95,1,11,07, 32,R,2,2,5.0,Y,100,81,119,0.594,149,149,74,0.229,2.8,62,6.8,,,20.77,3.73,64,1,1,3+,1.38,101.3,S2359,10,15.58,15.58,S0854,10,21.05,21.05,172,191,0.27,1.0,,1,LBW,18.31,18.31,103,96,,S6,AAA,0.0,32,C,70,4,25,0,E,,,,,,0,1996
96RA00394,S6193,10,95,1,12,42, 82,C,2,2,2.0,Y,101,79,120,0.567,132,132,74,0.18,2.7,60,8.4,,,19.06,3.88,80,3,1,3,1.83,125.2,S2545,10,11.76,11.76,S3744,10,7.11,7.11,151,191,0.215,1.0,,1,CTL,9.43,9.43,107,108,,S1,A,0.0,82,C,65,4,25,0,E,,,,,,0,1996
96RA00395,S6195,10,95,1,13,42, 42,F,2,2,5.0,Y,101,84,120,0.597,155,155,74,0.241,3.2,60,6.8,,,18.84,4.27,70,3,1,3-,1.58,122.1,S2630,10,13.31,13.31,S0360,10,14.8,14.8,177,191,0.278,1.0,,1,FW,14.06,14.06,106,103,,S2,AA,0.0,e.1,M,50,3,25,0,S,,,,,,0,1996
96RA00396,S6171,10,95,1,12,42, 82,C,2,2,5.0,Y,100,78,119,0.543,142,142,74,0.215,3.1,60,7.2,,,20.79,4.64,64,2,1,3+,1.48,104.1,S2545,10,11.76,11.76,S0715,10,5.0,5.0,163,191,0.252,1.0,,1,CTL,8.38,8.38,97,103,,S0,B,0.0,,C,60,3,10,0,E,,,,,,0,1996
96RA00397,S6035,10,95,1,12,07, 87,C,1,1,3.0,Y,98,105,121,0.759,167,167,74,0.209,2.6,62,8.8,,,21.52,4.07,64,2,2,4+,1.68,105.7,S2848,10,18.62,18.62,S3120,10,14.14,14.14,189,191,0.249,1.0,"FX.RIBS,FEVER",2,CTL,16.38,16.38,96,107,,S2,AA,0.0,132,,,,,,,yes,N,,,,0,1996
96RA00398,S6067,10,95,1,12,07, 84,C,1,1,2.0,Y,98,99,121,0.704,181,181,74,0.276,2.7,62,8.2,,,21.0,3.75,64,2,1,3,1.68,92.5,S2349,10,17.01,17.01,S4136,10,4.73,4.73,215,191,0.344,1.0,,2,CTL,10.87,10.87,96,106,,S5,AAA,0.0,130,,,,,,,yes,N,,,,0,1996
96RA00399,S6029,10,95,1,10,07, 23,M,2,2,4.0,Y,98,97,121,0.681,160,160,74,0.212,3.0,62,7.6,,,20.37,3.81,70,2,1,3+,1.74,122.7,S2576,10,13.24,13.24,S1396,10,8.3,8.3,185,191,0.261,1.0,4TEATS,1,M,10.77,10.77,108,105,,S3,AA,0.0,22,C,50,3,25,0,S,,,,,,0,1996
96RA00400,S6081,10,95,1,12,43, 85,C,2,1,3.0,Y,99,87,120,0.618,139,139,74,0.175,2.8,60,6.8,,,20.3,3.48,70,2,1,3,1.68,86.6,S2964,10,9.03,9.03,S2537,10,8.57,8.57,163,191,0.226,1.0,4TEATS,3,CTL,8.8,8.8,81,98,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00401,S6305,10,95,1,11,07, 34,R,1,1,3.0,Y,104,98,117,0.726,150,150,74,0.176,2.4,62,5.8,,,19.7,3.5,70,1,1,3,1.68,105.4,S2567,10,18.26,18.26,S2695,10,18.35,18.35,182,191,0.251,1.0,"FEVER,URI",3,LBW,18.31,18.31,95,86,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00402,S6308,10,95,1,12,07, 80,C,3,2,5.0,Y,104,77,115,0.576,136,136,74,0.199,2.9,60,7.2,,,23.05,3.98,62,4,1,3+,1.88,117.7,01574,TX,0.0,0.0,S0452,10,17.64,17.64,148,191,0.211,1.0,,1,CTL,8.82,8.82,102,98,,S1,A,0.0,81,W,60,3,25,0,S,,,,,,0,1996
96RA00403,S6341,10,95,1,13,42, 42,F,2,2,4.0,Y,105,89,116,0.653,144,144,74,0.186,2.8,60,8.0,,,21.13,4.09,64,2,1,3-,1.74,104.3,S2630,10,13.31,13.31,S1919,10,21.04,21.04,172,191,0.248,1.0,,1,FW,17.17,17.17,96,104,,S3,AA,0.0,44,C,70,4,10,0,E,,,,,,0,1996
96RA00404,S6340,10,95,1,13,42, 42,F,2,2,4.0,Y,105,87,116,0.651,128,128,74,0.139,2.9,60,7.0,,,21.0,4.34,64,2,1,4-,1.74,104.3,S2630,10,13.31,13.31,S1919,10,21.04,21.04,152,191,0.194,1.0,,2,FW,17.17,17.17,92,101,,S4,AAA,0.0,154,,,,,,,yes,N,,,,0,1996
96RA00405,S6354,10,95,1,ch,00,J03,c,1,1,1.0,Y,105,78,121,0.571,138,138,74,0.207,0.0,60,6.8,,,0.0,0.0,,,1,,1.5,106.0,T4367,44,0.0,0.0,S5363,10,0.0,0.0,160,191,0.248,1.0,"LAME,FEVER",1,,0.0,0.0,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00406,S6359,10,95,1,13,43, 43,F,1,1,4.0,Y,105,107,114,0.815,179,179,74,0.242,2.8,60,8.2,,,20.19,4.02,70,2,1,3+,1.52,98.8,S2500,10,7.71,7.71,S2004,10,15.85,15.85,209,191,0.303,1.0,,1,FW,11.78,11.78,103,107,,S2,AA,0.0,43,C,75,4,10,0,E,,,,,,0,1996
96RA00407,S6361,10,95,1,12,42, 83,C,2,2,5.0,Y,105,59,114,0.416,115,115,74,0.189,2.7,60,5.8,,,17.57,3.83,80,7,1,3+,1.41,97.2,S2753,10,-1.38,-1.38,S0499,10,7.77,7.77,140,191,0.24,1.0,H7 only3/sire,3,CTL,3.2,3.2,89,92,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00408,S6395,10,95,1,ch,07,  0,c,1,1,2.0,Y,106,85,120,0.633,129,129,74,0.152,0.0,60,6.2,,,0.0,0.0,,,1,,1.54,88.2,S1878,10,0.0,0.0,S3607,10,11.18,11.18,151,191,0.2,1.0,,1,,6.53,6.53,,,,S0,B,0.0,,,,,,,,,,,,,0,1996
96RA00409,S6375,10,95,1,12,07, 87,C,4,2,8.0,Y,105,70,114,0.527,149,149,74,0.266,2.7,60,6.0,,,19.93,3.82,70,2,1,2-,2.0,109.3,S2848,10,18.62,18.62,S8416,19,13.94,13.94,167,191,0.288,1.0,,1,CTL,16.28,16.28,100,91,,S0,B,0.0,86,C,60,3,25,0,S,,,,,,0,1996
96RA00410,S6434,10,95,1,ch,07,  0,c,2,2,2.5,Y,109,80,117,0.59,135,135,74,0.19,0.0,58,7.6,,,0.0,0.0,,,1,,1.83,124.5,S1878,10,0.0,0.0,S3396,10,5.48,5.48,157,191,0.233,1.0,,1,,3.68,3.68,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00411,S6446,10,95,1,ch,07,  0,c,1,1,1.5,Y,110,78,116,0.591,128,128,74,0.172,0.0,60,5.4,,,0.0,0.0,,,2,,1.63,106.5,S1497,10,0.0,0.0,S4366,10,0.28,0.28,154,191,0.23,1.0,,1,,12.12,12.12,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00412,S6458,10,95,1,ch,07,  2,c,1,1,1.5,Y,110,91,116,0.698,144,144,74,0.183,0.0,62,5.4,,,0.0,0.0,,,1,,1.63,111.4,S1497,10,0.0,0.0,S4296,10,1.02,1.02,175,191,0.255,1.0,,1,,12.49,12.49,,,,S6,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00413,S6464,10,95,1,ch,07,  0,c,1,2,3.5,Y,111,73,115,0.544,150,150,74,0.266,0.0,60,5.6,,,0.0,0.0,,,2,,1.63,101.7,S1878,10,0.0,0.0,S2276,10,1.37,1.37,166,191,0.282,1.0,,1,,1.62,1.62,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00414,S6466,10,95,1,ch,07,  2,c,1,1,2.5,Y,111,85,115,0.639,126,126,74,0.141,0.0,62,6.4,,,0.0,0.0,,,2,,1.68,113.2,S1497,10,0.0,0.0,S3419,10,0.73,0.73,153,191,0.206,1.0,,1,,12.34,12.34,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00415,S6467,10,95,1,ch,31,  0,h,1,1,3.5,Y,111,93,115,0.673,140,140,74,0.162,0.0,60,5.8,,,0.0,0.0,,,1,,1.41,87.3,L6868,03,10.31,10.31,S2271,10,0.33,0.33,164,191,0.215,1.0,4TEATS,1,,0.16,0.16,,,,S7,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00416,S6483,10,95,1,ch,31,  0,h,2,2,3.5,Y,112,77,114,0.572,136,136,74,0.203,0.0,60,5.2,,,0.0,0.0,,,2,,1.29,86.5,L6868,03,10.31,10.31,S2240,10,3.04,3.04,163,191,0.261,1.0,,1,,1.52,1.52,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00417,S6482,10,95,1,ch,31,  0,h,2,2,3.5,Y,112,75,114,0.563,136,136,74,0.21,0.0,58,5.2,,,0.0,0.0,,,1,,1.29,86.5,L6868,03,10.31,10.31,S2240,10,3.04,3.04,160,191,0.258,1.0,BRN FEET C3,1,,1.52,1.52,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00418,S6487,10,95,1,ch,07,  0,c,2,2,2.0,Y,112,59,114,0.437,111,111,74,0.179,0.0,64,4.2,,,0.0,0.0,,,1,,1.83,125.0,S1878,10,0.0,0.0,S4202,10,13.35,13.35,132,191,0.221,1.0,,1,,7.61,7.61,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00419,S6490,10,95,1,ch,07,  2,c,1,1,3.5,Y,112,95,114,0.7,153,153,74,0.2,0.0,64,6.4,,,0.0,0.0,,,1,,1.18,74.1,S1878,10,0.0,0.0,S2209,10,-0.19,-0.19,185,191,0.273,1.0,"FEVER,LR LAME",1,,0.84,0.84,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00420,S6495,10,95,1,ch,07,  0,c,1,1,1.5,Y,113,75,113,0.54,123,123,74,0.166,0.0,62,6.2,,,0.0,0.0,,,1,,1.63,104.5,S1878,10,0.0,0.0,S4384,10,0.23,0.23,141,191,0.2,1.0,,1,,1.05,1.05,,,,S1,A,0.0,,,,,,,,,,,,,0,1996
96RA00421,S6492,10,95,1,ch,07,  2,c,2,1,1.5,Y,112,73,114,0.553,131,131,74,0.2,0.0,60,5.8,,,0.0,0.0,,,2,,1.8,104.0,S1878,10,0.0,0.0,S4337,10,0.07,0.07,159,191,0.261,1.0,"FEVER,SCOURS",1,,0.98,0.98,,,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00422,S6471,10,95,1,ch,07,  0,h,1,1,1.5,Y,111,64,115,0.469,113,113,74,0.169,0.0,62,4.2,,,0.0,0.0,,,1,,1.47,82.1,S2079,10,0.0,0.0,S4291,10,-0.45,-0.45,141,191,0.233,1.0,,1,,8.84,8.84,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00423,S6475,10,95,1,ch,07,  2,h,2,2,2.5,Y,111,70,115,0.509,135,135,74,0.224,0.0,62,5.2,,,0.0,0.0,,,1,,1.83,127.7,S1908,10,0.0,0.0,S3354,10,3.31,3.31,155,191,0.258,1.0,,1,,5.78,5.78,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00424,S6476,10,95,1,ch,07,  2,h,2,2,2.5,Y,111,84,115,0.628,128,128,74,0.152,0.0,62,5.4,,,0.0,0.0,,,1,,1.83,127.7,S1908,10,0.0,0.0,S3354,10,3.31,3.31,153,191,0.209,1.0,,1,,5.78,5.78,,,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00425,S6519,10,95,1,ch,00,J05,h,2,2,1.0,Y,116,72,110,0.566,135,135,74,0.217,0.0,60,6.0,,,0.0,0.0,,,1,,2.5,164.0,A1264,04,0.0,0.0,S5328,10,0.0,0.0,163,191,0.276,1.0,SHY,1,,0.0,0.0,,,,S0,B,0.0,,,,,,,,,,,,,0,1996
96RA00426,S6509,10,95,1,ch,07,  2,h,1,1,3.5,Y,115,85,111,0.639,158,158,74,0.252,0.0,64,6.8,,,0.0,0.0,,,1,,1.41,83.0,S2079,10,0.0,0.0,S2277,10,2.22,2.22,195,191,0.333,1.0,,1,,10.18,10.18,,,,S4,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00427,S6507,10,95,1,ch,00,J02,h,1,1,1.0,Y,115,74,111,0.568,116,116,74,0.145,0.0,62,3.0,,,0.0,0.0,,,3,,1.0,81.5,A1126,04,0.0,0.0,S5329,10,0.0,0.0,154,191,0.242,1.0,,1,,0.0,0.0,,,,,,0.0,,,,,,,,,,,,,0,1996
96RA00428,S6550,10,95,1,ch,00,J06,h,1,1,1.0,Y,123,76,103,0.631,131,131,74,0.19,0.0,64,4.0,,,0.0,0.0,,,1,,1.0,86.5,A1297,04,0.0,0.0,S5323,10,0.0,0.0,159,191,0.252,1.0,,1,,0.0,0.0,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00429,S6528,10,95,1,ch,00,J06,h,1,1,1.0,Y,117,72,109,0.561,138,138,74,0.228,0.0,60,4.4,,,0.0,0.0,,,1,,1.5,112.5,A1297,04,0.0,0.0,S5393,10,0.0,0.0,164,191,0.279,1.0,,1,,0.0,0.0,,,,S5,AAA,0.0,,,,,,,,,,,,,0,1996
96RA00430,S6216,10,95,1,10,43, 21,M,1,1,4.0,Y,101,96,118,0.701,119,119,74,0.077,2.8,60,7.2,,,16.77,3.62,80,6,1,2,1.74,108.1,S3547,10,10.21,10.21,S1312,10,16.97,16.97,140,191,0.131,1.0,"H6,SIZE?",3,M,13.59,13.59,91,105,,D4,DUD,0.0,LIB,,,,,,,,,,,,0,1996
96RA00431,S6204,10,95,1,11,07, 33,R,2,2,3.0,Y,101,86,118,0.613,152,152,74,0.222,2.5,62,6.4,,,20.97,3.89,64,2,1,3,1.68,120.0,S2505,10,17.13,17.13,S2378,10,22.27,22.27,180,191,0.279,1.0,LOW LIB,1,LBW,19.7,19.7,99,90,,S1,A,0.0,33,C,60,3,25,0,S,,,,,,0,1996
96RA00432,S6262,10,95,1,12,42, 91,C,2,2,5.0,Y,103,77,118,0.549,141,141,74,0.217,3.1,58,7.2,,,21.28,4.07,64,1,1,4+,1.78,99.3,S2552,10,11.15,11.15,S0436,10,16.77,16.77,160,191,0.248,1.0,only 1 /sire,1,CTL,13.96,13.96,92,102,,S1,A,0.0,90,M,65,3,25,0,E,,,,,,0,1996
96RA00433,S6290,10,95,1,11,07, 34,R,3,2,6.0,Y,103,77,118,0.566,147,147,74,0.237,2.4,60,6.6,,,24.49,5.02,60,1,3,3,2.06,126.2,S2567,10,18.26,18.26,S0072,10,23.14,23.14,173,191,0.287,1.0,,1,LBW,20.7,20.7,103,88,,S2,AA,0.0,34,C,75,4,10,0,E,,,,,,0,1996
96RA00434,S6295,10,95,1,13,41, 42,F,2,1,5.0,Y,104,87,115,0.645,125,125,74,0.128,2.7,62,8.2,,,19.0,3.96,80,3,1,5,1.63,81.7,S2630,10,13.31,13.31,S0692,10,5.76,5.76,134,191,0.139,1.0,MAGGOTHEAD F5,3,FW,9.54,9.54,84,108,,S3,AA,0.0,,,,,,,,,,,,,0,1996
96RA00435,S6299,10,95,1,12,07, 81,C,2,2,5.0,Y,104,84,117,0.598,161,161,74,0.261,3.1,60,8.6,,,20.64,4.24,64,4,1,3,1.88,133.1,06139,TX,0.0,0.0,S0866,10,15.69,15.69,194,191,0.328,1.0,DUD,1,CTL,7.85,7.85,116,113,,MO,MOR,0.0,LIB,C,75,4,10,0,E,,,,,,0,1996
96RA00436,S6278,10,95,1,12,42, 83,C,2,2,3.0,Y,103,57,118,0.384,123,123,74,0.224,3.0,64,6.0,,,17.01,3.2,80,6,1,3-,1.93,119.9,S2753,10,-1.38,-1.38,S2580,10,12.12,12.12,145,191,0.263,1.0,H6 only3/sire,1,CTL,5.37,5.37,102,98,,S2,AA,0.0,80,C,65,3,10,0,E,,,,,,0,1996
96RA00437,T4179,44,94,1,42,02,882,C,2,2,2.0,M,107,77,114,0.561,176,132,74,0.192,3.6,62,10.2,,,22.08,3.97,62,1,1,2-,1.45,88.1,T2891,44,-1.22,-1.22,T2973,44,0.2,0.2,186,191,0.26,2.0,SIZE?,3,CTL,-0.51,0.0,95,102,,S4,AAA,100.0,872,,,,,,,,,,,,0,1996
96RA00438,T4312,44,94,1,42,02,912,C,2,2,4.0,M,112,72,115,0.507,170,136,74,0.229,3.0,62,9.8,,,24.72,4.35,60,2,1,3+,1.39,81.5,T3291,44,1.75,1.75,T1048,44,2.02,2.02,201,191,0.292,2.0,,3,CTL,1.89,0.0,90,92,,S1,A,82.0,912,,,,,,,,,,,,0,1996
96RA00439,T4306,44,94,1,42,02,862,C,2,2,3.0,M,112,65,110,0.467,165,115,74,0.175,2.7,60,9.6,,,27.04,4.09,56,2,1,2,1.43,91.0,T2776,44,-0.03,-0.03,T2284,44,4.6,4.6,189,191,0.228,2.0,NICE,3,CTL,2.29,0.0,92,87,,S3,AA,85.0,852,,,,,,,,,,,,0,1996
96RA00440,T4350,44,94,1,42,02,852,C,2,2,5.0,M,113,73,109,0.572,169,117,74,0.154,3.1,62,8.8,,,24.92,3.83,60,1,1,2,1.39,82.6,T2698,44,-3.12,-3.12,T1429,44,8.84,8.84,194,191,0.24,2.0,FUZZY ?,3,CTL,2.86,0.0,94,88,,S2,AA,92.0,842,,,,,,,,,,,,0,1996
96RA00441,T4327,44,94,1,41,02,411,M,2,2,3.0,M,112,80,110,0.618,197,150,74,0.246,3.7,58,10.0,,,23.69,3.91,60,2,1,2+,1.62,121.4,T2556,44,20.44,20.44,T3262,44,24.1,24.1,233,191,0.308,2.0,RCVR,2,LBW,22.27,0.0,107,100,,S3,AA,89.0,181,,,,,,,yes,N,,,,0,1996
96RA00442,T4393,44,94,1,42,02,832,C,1,2,3.0,M,114,75,108,0.572,184,140,74,0.228,3.3,60,11.2,,,28.23,4.98,54,1,1,2,0.87,52.2,T2678,44,3.16,3.16,T2783,44,-6.34,-6.34,205,191,0.284,2.0,X @ IDX,3,CTL,-1.59,0.0,80,99,,SP,B,100.0,822,,,,,,,,,,,,0,1996
96RA00443,T4432,44,94,1,42,02,902,C,1,1,6.0,M,115,86,106,0.688,205,142,74,0.196,3.0,60,9.8,,,28.36,4.26,54,2,1,2,1.44,101.7,T3083,44,2.77,2.77,T0463,44,6.25,6.25,222,191,0.266,2.0,,3,CTL,4.51,0.0,97,90,,S3,AA,100.0,902,,,,,,,,,,,,0,1996
