UID,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,NAX,STUDY,STUDY2,STUDY3,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
04RA00440,R2171,R2171,11,01,1,10,43,23,M,2,2,7.0,M,84,75,134,0.472,0,141,71,0.228,0.0,0.0,62,13.2,13.2,0.0,0.0,0.0,0.0,0,.,1,.,1.8,118.9,R0529,11,S6873,10,,,,0,0.0,3.0,,V,IDX,,,,,Sx,A+,,0.0,OSU,OSU,,FOR.,BHV,,FOR.,,,,,,,,,,,7,13,12,04,93,0329,1312,0.0,,,
04RA00441,R2231,R2231,11,01,1,11,07,13,R,2,1,5.0,M,87,106,131,0.721,0,200,71,0.324,3.5,3.5,58,14.2,14.2,0.0,26.8,3.8,14.3,56,2,1,2-,1.85,93.9,R0029,11,S8430,10,,,,0,0.0,3.0,NICE,3,LWW,,98,96,,S1,A,STUD,0.0,.,altB1,,Sage,.,,HETRO,,,,,,,,,,,5,9,5,04,93,0325,1342,0.0,,,
04RA00442,R2297,R2297,11,01,1,10,07,24,M,2,2,4.0,M,89,87,129,0.577,0,190,71,0.355,0.0,0.0,60,14.4,14.4,0.0,0.0,0.0,0.0,0,.,1,.,1.73,122.6,R0826,11,S9450,10,,,,0,0.0,3.0,NICE,3,IDX,,,,,D3,DUD,,0.0,OSU,OSU,,DUD,BHV,,DUD,,,,,,,,,,,4,6,6,04,93,0325,1338,0.0,,,
04RA00443,R2310,R2310,11,01,1,11,07,12,R,2,2,7.0,M,89,96,129,0.652,0,167,71,0.245,0.0,0.0,62,12.6,12.6,0.0,0.0,0.0,0.0,0,.,1,.,1.49,101.8,R0660,11,S5536,10,,,,0,0.0,3.0,ENTR,V,LWW,,,,,S2,AA,,0.0,OSU,OSU,,FOR.,BHV,,FOR.,,,,,,,,,,,5,9,8,04,93,0329,1285,0.0,,,
04RA00444,R2373,R2373,11,01,1,13,43,33,F,3,1,6.0,M,90,93,128,0.647,0,166,71,0.252,0.0,0.0,60,14.8,14.8,0.0,0.0,0.0,0.0,0,.,1,.,1.75,86.9,R0047,11,S8565,10,,,,0,0.0,3.0,,3,FW,,,,,S3,AA,,0.0,OSU,OSU,,Wool,BHV,,HETRO,,,,,,,,,,,6,10,7,04,93,0325,1280,0.0,,,
04RA00445,R2381,R2381,11,01,1,12,07,86,C,2,2,4.0,M,90,92,128,0.632,0,170,71,0.269,0.0,0.0,62,13.0,13.0,0.0,0.0,0.0,0.0,0,.,1,.,1.55,112.3,R0082,11,R0347,11,,,,0,0.0,3.0,,3,CTL,,,,,S2,AA,,0.0,BHV,BHV,,Ctrl,BHV,,HETRO,,,,,,,,,,,4,5,5,04,93,0325,1298,0.0,,,
04RA00446,R2424,R2424,11,01,1,10,43,22,M,2,2,7.0,M,91,92,129,0.605,0,190,71,0.34,0.0,0.0,62,16.8,16.8,0.0,0.0,0.0,0.0,0,.,1,.,1.93,121.7,R0044,11,S4885,10,,,,0,0.0,3.0,,3,IDX,,,,,D4,DUD,,0.0,OSU,OSU,,DUD,BHV,,DUD,,,,,,,,,,,6,14,12,04,93,0325,1337,0.0,,,
04RA00447,R2445,R2445,11,01,1,11,07,11,R,2,2,7.0,M,92,90,128,0.609,0,161,71,0.247,0.0,0.0,60,13.0,13.0,0.0,0.0,0.0,0.0,0,.,1,.,1.37,89.2,R0831,11,S7382,10,,,,0,0.0,3.0,H4,3,LWW,,,,,S2,AA,,0.0,BHV,BHV,,Sage,BHV,,HETRO,,,,,,,,,,,5,8,8,04,93,0325,1277,0.0,,,
04RA00448,R2454,R2454,11,01,1,13,43,34,F,2,1,7.0,M,92,107,128,0.762,0,193,71,0.299,0.0,0.0,62,12.4,12.4,0.0,0.0,0.0,0.0,0,.,1,.,1.75,101.1,R0492,11,S5246,10,,,,0,0.0,3.0,OK,3,FW,,,,,S1,A,,0.0,BHV,BHV,,Sage,BHV,,HETRO,,,,,,,,,,,6,12,10,04,93,0325,1340,0.0,,,
04RA00449,R2553,R2553,11,01,1,10,07,21,M,2,2,7.0,M,95,92,125,0.642,0,191,71,0.344,3.2,3.2,56,16.4,16.4,0.0,29.1,4.9,16.7,54,7,1,2,1.44,108.5,R0635,11,S7545,10,,,,0,0.0,3.0,"F2,H7,54s",3,IDX,,108,100,,S1,A,STUD,0.0,.,altB1,,Lww,.,,HETRO,,,,,,,,,,,6,9,9,04,93,0325,1357,0.0,,,
04RA00450,R2564,R2564,11,01,1,13,43,33,F,2,2,6.0,M,95,84,125,0.581,0,154,71,0.243,0.0,0.0,62,16.6,16.6,0.0,0.0,0.0,0.0,0,.,1,.,1.72,112.5,R0047,11,S6348,10,,,,0,0.0,3.0,,V,FW,,,,,S3,AA,,0.0,OSU,OSU,,FOR.,BHV,,FOR.,,,,,,,,,,,5,10,10,04,93,0329,1246,0.0,,,
04RA00451,R2577,R2577,11,01,1,12,43,80,C,3,2,8.0,M,96,78,122,0.557,0,159,71,0.279,0.0,0.0,62,13.2,13.2,0.0,0.0,0.0,0.0,0,.,1,.,2.38,135.9,R0118,11,S5666,10,,,,0,0.0,3.0,F4-,3,CTL,,,,,D4,DUD,,0.0,OSU,OSU,,Sage,BHV,,DUD,,,,,,,,,,,8,19,14,04,93,0325,1249,0.0,,,
04RA00452,R2579,R2579,11,01,1,12,43,80,C,3,1,8.0,M,96,101,122,0.74,0,184,71,0.286,0.0,0.0,62,13.0,13.0,0.0,0.0,0.0,0.0,0,.,1,.,2.38,135.9,R0118,11,S5666,10,,,,0,0.0,3.0,BAD RF FOOT,V,CTL,,,,,D3,DUD,,0.0,OSU,OSU,,HOMO,BHV,,HOMO,,,,,,,,,,,8,19,14,04,93,0329,1303,0.0,,,
04RA00453,R2624,R2624,11,01,1,12,07,80,C,2,1,6.0,M,97,91,121,0.679,0,149,71,0.2,0.0,0.0,62,14.0,14.0,0.0,0.0,0.0,0.0,0,.,1,.,1.45,72.7,R0118,11,S7422,10,,,,0,0.0,3.0,,3,CTL,,,,,?,?,,0.0,OSU,OSU,,Ctrl,BHV,,???,,,,,,,,,,,4,7,4,04,93,0325,1343,0.0,,,
04RA00454,R2659,R2659,11,01,1,12,07,84,C,2,1,6.0,M,98,87,120,0.646,0,158,71,0.245,0.0,0.0,62,13.8,13.8,0.0,0.0,0.0,0.0,0,.,1,.,1.73,111.3,R0869,11,S6657,10,,,,0,0.0,3.0,,3,CTL,,,,,S2,AA,,0.0,BHV,BHV,,Ctrl,BHV,,HETRO,,,,,,,,,,,6,10,9,04,93,0325,1279,0.0,,,
04RA00455,R2732,R2732,11,01,1,12,43,89,C,2,1,8.0,M,100,96,118,0.701,0,171,71,0.259,0.0,0.0,62,9.6,9.6,0.0,0.0,0.0,0.0,0,.,1,.,1.63,102.9,R0886,11,S6269,10,,,,0,0.0,3.0,H7,3,CTL,,,,,S1,A,,0.0,BHV,BHV,,Sage,BHV,,HETRO,,,,,,,,,,,7,13,12,04,93,0325,1313,0.0,,,
04RA00456,R2810,R2810,11,01,1,10,07,23,M,2,2,7.0,M,102,92,118,0.673,0,176,71,0.292,0.0,0.0,62,15.0,15.0,0.0,0.0,0.0,0.0,0,.,1,.,1.91,115.5,R0529,11,S7304,10,,,,0,0.0,3.0,F4-,V,IDX,,,,,D4,DUD,,0.0,OSU,OSU,,HOMO,BHV,,HOMO,,,,,,,,,,,6,14,10,04,93,0329,1334,0.0,,,
04RA00457,R3054,R3054,11,02,1,18,07,23,+,1,1,3.0,M,88,102,129,0.695,0,181,71,0.262,3.5,3.5,60,16.8,16.8,0.0,25.2,4.2,16.5,58,4,1,3-,1.73,76.2,R0118,11,R2103,11,,,,0,0.0,2.0,H4,3,.,,88,107,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,,BISEX,,,,,,,,,,,3,4,3,04,93,0325,1288,0.0,,,
04RA00458,R3102,R3102,11,02,1,18,07,26,+,3,2,6.0,M,89,105,128,0.733,0,177,71,0.239,3.3,3.3,62,13.8,13.8,0.0,23.4,4.7,20.0,62,1,1,3-,1.94,105.7,R1432,11,S7766,10,,,,0,0.0,2.0,,T,.,,95,97,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,6,12,8,04,95,0827,0,0.0,,,
04RA00459,R3123,R3123,11,02,1,18,07,31,-,2,1,3.0,M,89,110,128,0.759,0,158,71,0.159,3.6,3.6,62,16.4,16.4,0.0,23.5,4.0,17.1,60,1,1,3-,1.88,77.7,R2037,11,R1172,11,,,,0,0.0,2.0,,T,.,,80,108,,Sx,A+,,0.0,., 6,CTL,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,3,5,2,04,95,0827,0,0.0,,,
04RA00460,R3136,R3136,11,02,1,18,07,36,-,2,2,2.0,M,90,98,127,0.684,0,153,71,0.183,3.5,3.5,64,12.4,12.4,0.0,21.8,4.5,20.5,64,7,1,3+,1.88,118.4,R0848,11,R1479,11,,,,0,0.0,2.0,H7,3,.,,95,96,,Sx,A+,,0.0,COHO,COHO,CTL,Ramb,COHO,,HETRO,,,,,,,,,,,2,3,2,04,93,0325,1286,0.0,,,
04RA00461,R3217,R3217,11,02,1,18,07,38,-,2,2,5.0,M,91,100,126,0.701,0,164,71,0.213,3.9,3.9,62,13.8,13.8,0.0,24.5,4.0,16.2,60,1,1,2-,1.84,131.0,R1583,11,S9511,10,,,,0,0.0,2.0,,T,.,,106,99,,Sx,A+,,0.0,., 8,CTL,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,5,9,9,04,95,0827,0,0.0,,,
04RA00462,R3265,R3265,11,02,1,18,07,24,+,3,2,6.0,M,92,89,127,0.624,0,151,71,0.207,3.2,3.2,62,11.4,11.4,0.0,24.9,3.7,14.9,60,2,1,2-,2.04,124.1,R1185,11,S7863,10,,,,0,0.0,2.0,,T,.,,97,86,,Sx,A+,,0.0,., 4,EXP,Ramb,COHO,Canula,EXHET,,,,,,,,,,Canul,6,13,10,04,95,0827,0,0.0,,,
04RA00463,R3340,R3340,11,02,1,18,07,35,-,2,2,7.0,M,94,98,125,0.693,0,150,71,0.174,3.6,3.6,64,11.8,11.8,0.0,20.3,3.8,18.8,70,7,1,3,1.62,126.6,R0402,11,S6756,10,,,,0,0.0,2.0,H7,3,.,,97,97,,Sx,A+,STUD,83.0,.,24,CTL,Ramb,COHO,,HETRO,,,,,,,,,,,7,11,11,04,93,0325,1307,0.0,,,
04RA00464,R3360,R3360,11,02,1,18,07,34,-,2,2,5.0,M,94,95,125,0.662,0,161,71,0.221,2.9,2.9,62,14.6,14.6,0.0,23.3,4.8,20.6,62,7,1,3,1.84,134.0,R1265,11,S9234,10,,,,0,0.0,2.0,H7,3,.,,106,98,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,,HETRO,,,,,,,,,,,5,9,9,04,93,0325,1297,0.0,,,
04RA00465,R3405,R3405,11,02,1,18,43,36,-,1,1,5.0,M,95,100,124,0.677,0,176,71,0.254,3.6,3.6,64,12.4,12.4,0.0,20.5,3.5,17.0,70,2,1,2-,1.54,109.5,R0848,11,S9615,10,,,,0,0.0,2.0,CLOSTRIDIAL,T,.,,97,98,,?,?,,0.0,COHO,COHO,EXP,Ramb,COHO,,???,,,,,,,,,,,5,6,7,04,18,0406,0,0.0,,,
04RA00466,R3428,R3428,11,02,1,18,07,24,+,1,1,6.0,M,95,110,122,0.799,0,179,71,0.229,3.1,3.1,62,12.0,12.0,0.0,22.2,3.6,16.3,62,1,1,3+,1.35,77.7,R1185,11,S8569,10,,,,0,0.0,2.0,NICE,6,.,,78,91,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,4,6,5,04,95,0809,0,0.0,,,
04RA00467,R3537,R3537,11,02,1,18,43,38,-,2,2,6.0,M,97,91,120,0.652,0,161,0,0.233,3.1,3.1,0,0.0,0.0,0.0,22.9,3.2,14.0,62,2,1,5+,1.55,98.4,R1583,11,S8847,10,,,,0,0.0,2.0,Heart Attack?,6,.,,,,,Sx,A+,,0.0,COHO,COHO,CTL,Ramb,COHO,,BISEX,,,,,,,,,,,4,8,7,04,57,0311,0,0.0,,,
04RA00468,R3611,R3611,11,02,1,18,07,26,+,2,2,6.0,M,99,94,120,0.685,0,153,71,0.197,3.3,3.3,60,13.8,13.8,0.0,25.0,4.2,16.7,58,2,1,5+,1.85,138.5,R1432,11,S8388,10,,,,0,0.0,2.0,F5+,T,.,,106,95,,Sx,A+,,0.0,., 1,EXP,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,6,11,11,04,95,0827,0,0.0,,,
04RA00469,R3618,R3618,11,02,1,18,43,21,+,2,2,6.0,M,99,80,118,0.581,0,135,71,0.183,3.2,3.2,62,12.4,12.4,0.0,22.0,3.6,16.6,64,4,1,3,1.95,116.8,R0475,11,S8280,10,,,,0,0.0,2.0,H4,3,.,,93,94,,Sx,A+,,0.0,COHO,COHO,CTL,Ramb,COHO,,BISEX,,,,,,,,,,,6,12,8,04,93,0325,1309,0.0,,,
04RA00470,R3626,R3626,11,02,1,18,07,24,+,1,1,2.0,M,99,101,118,0.753,0,174,71,0.243,3.7,3.7,62,13.0,13.0,0.0,23.9,4.2,17.4,60,7,1,3,1.7,126.0,R1185,11,R1891,11,,,,0,0.0,2.0,H7,3,.,,104,96,,Sx,A+,,0.0,., 5,CTL,Ramb,COHO,,BISEX,,,,,,,,,,,2,2,2,04,93,0325,1289,0.0,,,
04RA00471,R3652,R3652,11,02,1,18,43,34,-,1,1,5.0,M,100,98,119,0.714,0,130,71,0.107,3.0,3.0,62,13.2,13.2,0.0,23.1,4.5,19.4,62,3,1,3-,1.65,118.4,R1265,11,S9225,10,,,,0,0.0,2.0,,6,.,,88,94,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,Canula,EXHET,,,,,,,,,,Canul,5,7,7,04,18,0715,0,0.0,,,
04RA00472,R3660,R3660,11,02,1,18,07,36,-,2,2,5.0,M,100,106,119,0.765,0,183,71,0.258,3.5,3.5,64,13.2,13.2,0.0,20.1,2.8,13.9,70,2,1,3+,1.95,126.6,R0848,11,S9099,10,,,,0,0.0,2.0,MUCHO,T,.,,105,101,,Sx,A+,STUD,91.0,.,25,CTL,Ramb,COHO,Canula,BISEX,,,,,,,,,,Canul,5,10,9,04,95,0827,0,0.0,,,
04RA00473,R3760,R3760,11,02,1,18,43,22,+,2,2,8.0,M,101,94,123,0.667,0,153,71,0.201,4.3,4.3,62,14.8,14.8,0.0,24.6,3.5,14.2,60,3,1,4+,1.63,102.9,R1449,11,S6269,10,,,,0,0.0,2.0,CLOSTRIDIAL,T,.,,95,105,,Sx,A+,,0.0,., 8,CTL,Ramb,COHO,,BISEX,,,,,,,,,,,7,13,12,04,18,0409,0,0.0,,,
04RA00474,R3774,R3774,11,02,1,18,07,25,+,2,2,4.0,M,102,92,122,0.66,0,154,71,0.211,3.9,3.9,62,13.2,13.2,0.0,23.9,4.9,20.3,60,4,1,3+,1.8,123.5,R0826,11,S9988,10,,,,0,0.0,2.0,H4,T,.,,101,98,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,Canula,EXHET,,,,,,,,,,Canul,4,7,6,04,95,0827,0,0.0,,,
04RA00475,R3781,R3781,11,02,1,18,43,34,-,1,1,5.0,M,102,94,122,0.661,0,157,71,0.214,3.4,3.4,64,16.2,16.2,0.0,21.1,4.1,19.4,64,2,1,3+,1.87,93.4,R1265,11,S9566,10,,,,0,0.0,2.0,CLOSTRIDIAL,T,.,,91,109,,Sx,A+,,0.0,COHO,COHO,CTL,Ramb,COHO,,BISEX,,,,,,,,,,,5,9,5,04,18,0402,0,0.0,,,
04RA00476,R3799,R3799,11,02,1,18,43,24,+,3,2,7.0,M,102,87,122,0.642,0,151,71,0.218,3.3,3.3,62,11.4,11.4,0.0,23.0,3.3,14.5,62,3,1,3-,2.08,136.8,R1185,11,S6879,10,,,,0,0.0,2.0,,T,.,,103,89,,Sx,A+,,0.0,COHO,COHO,EXP,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,7,16,14,04,95,0827,0,0.0,,,
04RA00477,R3800,R3800,11,02,1,18,07,32,-,1,1,3.0,M,102,122,122,0.889,0,195,71,0.248,3.3,3.3,62,9.6,9.6,0.0,21.6,3.3,15.4,64,2,1,3,1.59,80.7,R1565,11,R1302,11,,,,0,0.0,2.0,"ABS. NECK, X",3,.,,79,85,,Sx,A+,STUD,81.0,.,22,CTL,Ramb,COHO,,HETRO,,,,,,,,,,,2,3,1,04,93,0325,1361,0.0,,,
04RA00478,R3833,R3833,11,02,1,18,07,31,-,3,2,5.0,M,103,95,121,0.705,0,172,71,0.262,3.5,3.5,62,14.8,14.8,0.0,22.6,3.9,17.2,62,1,1,3+,2.06,114.0,R2037,11,S9169,10,,,,0,0.0,2.0,MSG 3/17/04,T,.,,102,103,,Sx,A+,,0.0,COHO,COHO,CTL,Ramb,COHO,Canula,HETRO,,,,,,,,,,Canul,5,11,8,04,95,0827,0,0.0,,,
04RA00479,R3874,R3874,11,02,1,18,07,27,+,1,1,3.0,M,105,93,112,0.715,0,163,71,0.233,3.6,3.6,62,15.4,15.4,0.0,24.1,3.9,16.2,60,2,1,2-,1.59,76.8,R1226,11,R1769,11,,,,0,0.0,2.0,CLOSTRIDIAL,T,.,,85,104,,Sx,A+,,0.0,., 6,CTL,Ramb,COHO,,HETRO,,,,,,,,,,,2,3,1,04,18,0408,0,0.0,,,
04RA00480,R3911,R3911,11,02,1,18,07,38,-,1,1,4.0,M,106,94,111,0.723,0,151,71,0.189,3.5,3.5,64,11.6,11.6,0.0,22.4,3.0,13.2,62,7,1,4+,1.42,88.3,R1583,11,R0713,11,,,,0,0.0,2.0,H7,3,.,,81,92,,Sx,A+,STUD,96.0,.,13,EXP,Ramb,COHO,,HETRO,,,,,,,,,,,4,4,3,04,93,0325,1320,0.0,,,
04RA00481,R3948,R3948,11,02,1,18,07,28,+,1,1,6.0,M,109,125,110,1.0,0,212,71,0.291,3.5,3.5,62,14.2,14.2,0.0,25.4,4.1,16.0,58,1,1,3,1.34,103.9,R1839,11,S7951,10,,,,0,0.0,2.0,CLOSTRIDIAL,T,.,,99,97,,Sx,A+,,0.0,., 7,CTL,Ramb,COHO,,HETRO,,,,,,,,,,,6,6,6,04,18,0402,0,0.0,,,
04RA00482,T5505,T5505,44,96,1,ID,02,415,I,,,0.0,M,0,0,0,0.0,0,194,71,0.353,3.6,3.6,60,12.2,12.2,0.0,24.0,3.7,15.6,60,1,,3,0.0,0.0,,,,,,,,0,0.327,8.0,ISAAC jr.,3,ISA,ISA,51,94,,S3,AA,STUD,86.0, X,62spg,,Ida,.,,HETRO,,,,,,,,,,,,,,04,93,0325,1245,0.0,,,
04RA00483,T7570,T7570,44,99,1,42,02,872,C,2,2,7.0,M,118,82,105,0.67,0,156,71,0.26,0.0,0.0,60,12.8,12.8,0.0,0.0,0.0,0.0,0,.,1,.,1.47,89.6,T6032,44,T5224,44,,,,0,0.269,5.0,TEASER,3,CTL,,,,,S1,A,STUD,0.0,TEAZ,TEAZ,Nax,TEAZ,TEAZ,,TEAZ5,,,,,,,,,,,6,10,8,04,93,0325,1302,0.0,,,
04RA00484,T7675,T7675,44,99,1,42,02,852,C,1,1,3.0,M,128,80,95,0.718,0,138,71,0.204,0.0,0.0,60,13.4,13.4,0.0,0.0,0.0,0.0,0,.,1,.,1.47,94.0,T6366,44,T6137,44,,,,0,0.257,5.0,TEASER,3,CTL,,,,,S1,A,STUD,0.0,TEAZ,TEAZ,Nax,TEAZ,TEAZ,,TEAZ5,,,,,,,,,,,2,3,2,04,93,0325,1266,0.0,,,
04RA00485,T7803,T7803,44,00,1,ID,02,42T,I,3,1,8.0,M,104,98,120,0.705,0,165,71,0.236,0.0,0.0,62,9.6,9.6,0.0,0.0,0.0,0.0,0,.,1,.,2.13,107.3,T5505,44,T3279,44,,,,0,0.294,4.0,"MKT,SURPLUS",3,ISA,ISA,,,,Sx,STD,,0.0,BHV,BHV,,BISX,BHV,,BISEX,,,,,,,,,,,7,17,11,04,93,0325,1242,0.0,,,
04RA00486,T7815,T7815,44,00,1,41,02,414,M,2,2,4.0,M,104,82,118,0.583,0,176,71,0.329,0.0,0.0,62,12.4,12.4,0.0,0.0,0.0,0.0,0,.,1,.,1.7,126.7,T6877,44,T5616,44,,,,0,0.325,4.0,"NOTCH,UNEVEN",3,LWW,,,,,SLI,DUD,DUD,0.0,BHV,BHV,,ASEX,BHV,,DUD,,,,,,,,,,,4,7,7,04,93,0325,1306,0.0,,,
04RA00487,T7855,T7855,44,00,1,42,02,852,C,2,2,4.0,M,106,78,116,0.566,0,165,71,0.304,0.0,0.0,62,13.0,13.0,0.0,0.0,0.0,0.0,0,.,1,.,1.7,82.7,T6789,44,T6202,44,,,,0,0.316,4.0,SHORT STAPLE,V,CTL,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,HOMO,,,,,,,,,,,3,6,3,04,93,0329,1248,0.0,,,
04RA00488,T7939,T7939,44,00,1,42,02,882,C,1,1,6.0,M,109,97,112,0.739,0,169,71,0.251,0.0,0.0,62,13.6,13.6,0.0,0.0,0.0,0.0,0,.,1,.,1.71,106.1,T6940,44,T6234,44,,,,0,0.202,4.0,"F2, NICE",3,CTL,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,6,10,8,04,93,0325,1250,0.0,,,
04RA00489,T7955,T7955,44,00,1,41,02,413,M,2,2,4.0,M,110,81,111,0.616,0,169,71,0.307,0.0,0.0,60,12.8,12.8,0.0,0.0,0.0,0.0,0,.,1,.,1.7,97.7,T6748,44,T6017,44,,,,0,0.342,4.0,F2+,3,LWW,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,3,6,4,04,93,0325,1268,0.0,,,
04RA00490,T7983,T7983,44,00,1,42,02,842,C,2,2,6.0,M,111,71,111,0.537,0,155,71,0.294,0.0,0.0,62,11.2,11.2,0.0,0.0,0.0,0.0,0,.,1,.,1.81,117.6,T6542,44,T6146,44,,,,0,0.31,4.0,F2,3,CTL,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,6,11,11,04,93,0325,1267,0.0,,,
04RA00491,T8025,T8025,44,00,1,42,02,832,C,2,2,6.0,M,112,77,110,0.598,0,180,71,0.36,0.0,0.0,60,14.4,14.4,0.0,0.0,0.0,0.0,0,.,1,.,1.82,102.3,T6646,44,T5359,44,,,,0,0.382,4.0,DUD>works,3,CTL,,,,,D3,DUD,DUD,0.0,BHV,BHV,,ASEX,BHV,,DUD,,,,,,,,,,,6,12,8,04,93,0325,1299,0.0,,,
04RA00492,T8164,T8164,44,00,1,42,02,902,C,2,2,7.0,M,117,74,105,0.573,0,177,71,0.36,0.0,0.0,58,15.4,15.4,0.0,0.0,0.0,0.0,0,.,1,.,1.83,114.8,T6667,44,T5270,44,,,,0,0.358,4.0,"H5, X",3,CTL,,,,,S3,AA,,0.0,BHV,BHV,,HETR,BHV,,HETRO,,,,,,,,,,,7,14,12,04,93,0325,1283,0.0,,,
04RA00493,T8306,T8306,44,01,1,ID,02,41T,I,1,1,4.0,M,87,97,131,0.64,0,182,71,0.293,0.0,0.0,62,13.4,13.4,0.0,0.0,0.0,0.0,0,.,1,.,1.39,77.5,09221,00,T6725,44,,,,0,0.0,3.0,PEE SNIFFER,3,MSU,MSU,,,,?,?,,0.0,OSU,OSU,,Ida,BHV,,???,,,,,,,,,,,3,4,3,04,93,0325,1257,0.0,,,
04RA00494,T8395,T8395,44,01,1,ID,02,43T,I,2,2,6.0,M,98,89,120,0.645,0,171,71,0.283,0.0,0.0,58,15.4,15.4,0.0,0.0,0.0,0.0,0,.,1,.,1.81,134.7,T5505,44,T5853,44,,,,0,0.0,3.0,H2,3,ISA,ISA,,,,D3,DUD,,0.0,OSU,OSU,,Ida,BHV,,DUD,,,,,,,,,,,6,11,11,04,93,0325,1311,0.0,,,
04RA00495,T8413,T8413,44,01,1,41,02,413,M,2,2,5.0,M,99,86,119,0.613,0,176,71,0.31,0.0,0.0,60,11.2,11.2,0.0,0.0,0.0,0.0,0,.,1,.,1.78,125.8,T7305,44,T6904,44,,,,0,0.0,3.0,,3,LWW,,,,,?,?,,0.0,BHV,BHV,,Lww,BHV,,???,,,,,,,,,,,5,9,8,04,93,0325,1325,0.0,,,
04RA00496,T8478,T8478,44,01,1,42,02,912,C,1,1,4.0,M,103,95,117,0.696,0,168,71,0.253,0.0,0.0,62,13.2,13.2,0.0,0.0,0.0,0.0,0,.,1,.,1.57,94.7,T7330,44,T7372,44,,,,0,0.0,3.0,,3,CTL,,,,,?,?,,0.0,BHV,BHV,,Ctrl,BHV,,???,,,,,,,,,,,3,5,4,04,93,0325,1329,0.0,,,
04RA00497,T8575,T8575,44,01,1,42,02,832,C,2,2,6.0,M,108,80,110,0.624,0,158,71,0.269,0.0,0.0,60,13.2,13.2,0.0,0.0,0.0,0.0,0,.,1,.,1.81,123.8,T7501,44,T6160,44,,,,0,0.0,3.0,F2,3,CTL,,,,,?,?,,0.0,OSU,OSU,,Ctrl,BHV,,???,,,,,,,,,,,6,11,10,04,93,0325,1287,0.0,,,
04RA00498,T8586,T8586,44,01,1,41,02,412,M,3,1,6.0,M,108,90,110,0.725,0,168,71,0.269,0.0,0.0,60,11.8,11.8,0.0,0.0,0.0,0.0,0,.,1,.,2.01,129.8,T7206,44,T6022,44,,,,0,0.0,3.0,RCVR,3,LWW,,,,,D4,DUD,,0.0,OSU,OSU,,Lww,BHV,,DUD,,,,,,,,,,,6,13,10,04,93,0325,1346,0.0,,,
04RA00499,T8587,T8587,44,01,1,41,02,412,M,3,1,6.0,M,108,85,110,0.664,0,164,71,0.272,0.0,0.0,58,15.8,15.8,0.0,0.0,0.0,0.0,0,.,1,.,2.01,129.8,T7206,44,T6022,44,,,,0,0.0,3.0,,3,LWW,,,,,?,?,,0.0,OSU,OSU,,Lww,BHV,,???,,,,,,,,,,,6,13,10,04,93,0325,1262,0.0,,,
04RA00500,T8593,T8593,44,01,1,42,02,912,C,1,1,7.0,M,109,82,109,0.64,0,159,71,0.266,0.0,0.0,62,10.6,10.6,0.0,0.0,0.0,0.0,0,.,1,.,1.56,104.6,T7330,44,T5261,44,,,,0,0.0,3.0,,3,CTL,,,,,?,?,,0.0,OSU,OSU,,Ctrl,BHV,,???,,,,,,,,,,,7,11,11,04,93,0325,1265,0.0,,,
04RA00501,T8631,T8631,44,01,1,41,02,413,M,3,1,4.0,M,111,100,107,0.838,0,178,71,0.269,3.3,3.3,60,11.6,11.6,0.0,24.0,3.6,14.9,60,2,1,2,2.07,114.3,T7305,44,T7321,44,,,,0,0.0,3.0,"F2, 2- <<",3,LWW,L41,91,90,,S4,AAA,,0.0,.,.,,Lww,.,,HETRO,,,,,,,,,,,4,9,6,04,93,0325,1276,0.0,,,
