UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
06RA00154,102113176,R3176,R3176,11,02,1,18,07,32,,-,1,1,7.0,M,90,120,127,0.832,268,189,51,0.229,3.6,3.8,60,12.2,13.0,,23.5,3.4,14.4,60,3,1,3,1.82,137.4,R1565,11,S8433,10,0,,281,194,0.32,4.0,"NICE, AGE4",3,NON,,103,95,,,S+,A+,STUD,94.0,,36,Ramb,,,,,,,,,,,,,7,13,13,2006,93,0814,6407,,0.033
06RA00155,102113321,R3321,R3321,11,02,1,18,43,33,,-,2,2,7.0,M,93,100,126,0.684,276,186,51,0.288,2.8,2.9,62,15.6,16.6,,21.6,3.3,15.3,64,3,1,4,1.62,121.5,R1264,11,S9193,10,288,,297,194,0.33,4.0,"+WOOL, AGE4",2,NON,,99,104,N,QR,S+,A+,STUD,100.0,136,35,Ramb,,,,,,,,,,13,0,,6,9,9,2006,92,0921,6949,,0.025
06RA00156,103114093,R4093,R4093,11,03,1,18,07,e.3,,M,2,1,3.0,M,102,104,122,0.768,234,201,51,0.33,3.3,3.5,60,12.2,13.0,,22.6,3.6,15.7,62,3,1,3,2.11,104.0,R2746,11,R3268,11,0,,,0,0.34,3.0,"X,FEET,LAME",3,NON,,90,94,,,S+,A+,STUD,92.0,,N.2,Ramb,,,,,,,,,,,,,3,7,3,2006,93,0612,2100,,0.019
06RA00157,103114146,R4146,R4146,11,03,1,18,07,e.3,,M,2,2,3.0,M,112,79,112,0.61,260,186,51,0.364,3.8,4.0,62,16.2,17.3,,22.4,3.4,15.2,62,1,1,3+,1.97,139.1,R2746,11,R3358,11,0,,,0,0.36,3.0,"X, BAD HOOVES",3,NON,,113,112,,,S+,A+,STUD,100.0,,31,Ramb,,,,,,,,,,,,,3,6,5,2006,93,0612,2099,,0.021
06RA00158,103114171,R4171,R4171,11,03,1,18,07,e.1,,M,1,1,2.0,M,115,84,110,0.657,241,182,51,0.334,3.6,3.8,62,17.8,19.0,,23.9,4.1,17.1,60,2,1,3,1.68,116.7,R2261,11,R3104,11,272,,264,194,0.34,3.0,"NICE,NDSU",2,NON,,104,114,N,QQ,S+,A+,STUD,75.0,135,e21,Ramb,,,,,,,,,,12,0,,2,2,2,2006,92,0921,6950,,0.031
06RA00159,104114280,R4280,R4280,11,04,1,18,07,31R,,M,1,1,3.0,M,94,104,122,0.758,221,193,51,0.296,2.9,3.0,62,12.2,13.0,,27.2,4.5,16.5,56,2,1,4+,1.83,94.8,R2261,11,R3026,11,0,,238,194,0.307,2.0,Coarse,3,NON,,83,86,,,S+,A+,STUD,0.0,,N.3,Ramb,,,,,,,,,,,,,3,5,2,2006,93,0814,6415,,0.086
06RA00160,104114344,R4344,R4344,11,04,1,18,07,31R,,M,2,2,6.0,M,99,92,119,0.658,259,207,51,0.385,3.4,3.6,62,13.2,14.1,,23.4,3.5,15.2,62,4,1,3-,1.72,118.8,R2261,11,R0211,11,272,,277,194,0.403,2.0,,1,NON,,102,97,,,S+,A+,STUD,84.0,,33,Ramb,,,,,,,,,,,,,6,10,9,2006,,,0,,0.037
06RA00161,104114347,R4347,R4347,11,04,1,18,07,e.5,,M,1,1,2.0,M,99,106,119,0.787,267,205,51,0.331,3.2,3.3,60,13.8,14.7,,28.8,5.4,18.7,54,3,1,4-,1.82,120.5,R2570,11,R4107,11,0,,281,194,0.349,2.0,DUD Coarse,3,NON,,99,92,,,D2,DUD,DUD,0.0,,N.,Ramb,,,,,,,,,,,,,2,3,2,2006,93,0814,6416,,0.042
06RA00162,104114348,R4348,R4348,11,04,1,18,07,34R,,M,2,2,4.0,M,99,99,119,0.724,222,195,51,0.321,3.4,3.6,62,16.6,17.7,,25.9,4.0,15.3,58,3,1,3+,1.77,124.1,R2600,11,R2322,11,246,,237,194,0.34,2.0,,1,NON,,105,106,,,S+,A+,STUD,81.0,,e22,Ramb,,,,,,,,,,,,,4,6,5,2006,,,0,,0.065
06RA00163,104114349,R4349,R4349,11,04,1,18,07,34R,,M,2,2,4.0,M,99,94,119,0.691,234,206,51,0.375,3.6,3.8,62,14.4,15.4,,24.0,3.7,15.5,60,1,1,3+,1.77,124.1,R2600,11,R2322,11,233,,241,194,0.375,2.0,,1,NON,,104,102,,,S+,A+,STUD,97.0,32,32,Ramb,,,1,,,,,,,,,,4,6,5,2006,,,0,,0.065
06RA00164,104114365,R4365,R4365,11,04,1,18,07,34R,,M,3,1,5.0,M,100,105,118,0.787,237,189,51,0.281,3.1,3.2,62,17.6,18.8,,25.9,4.6,17.6,58,2,1,2-,2.03,138.2,R2600,11,R1090,11,221,,255,194,0.305,2.0,NICE,1,NON,,108,107,,,S+,A+,STUD,84.0,e12,N.5,Ramb,,,3,,,,,,,,,,5,11,9,2006,,,0,,0.044
06RA00165,104114405,R4405,R4405,11,04,1,18,07,15,,S,2,2,5.0,M,103,100,115,0.76,236,183,51,0.278,3.1,3.2,62,14.2,15.2,,21.1,3.9,18.7,64,3,1,4,1.59,125.7,R3847,11,R1474,11,239,,254,194,0.337,2.0,,1,NON,,101,102,,,S+,A+,STUD,93.0,37,37,Ramb,,,1,,,,,,,,,,5,7,7,2006,,,0,,0.038
06RA00166,104114425,R4425,R4425,11,04,1,18,07,33R,,M,2,2,4.0,M,104,88,114,0.674,209,161,51,0.244,3.1,3.2,62,15.2,16.2,,25.0,4.4,17.8,58,2,1,3-,1.97,138.0,R2746,11,R2357,11,234,,227,194,0.277,2.0,Teaser,2,NON,,103,100,N,QQ,,,,0.0,134,N.,Ramb,,,,,,,,,,11,0,,4,8,7,2006,92,0921,6946,,0.018
06RA00167,104114441,R4441,R4441,11,04,1,18,07,31R,,M,3,2,5.0,M,104,99,112,0.788,239,194,51,0.316,3.3,3.5,62,15.2,16.2,,23.3,4.3,18.4,62,2,1,2-,1.81,120.6,R2261,11,01422,00,257,,270,194,0.338,2.0,,1,NON,,101,104,,,S+,A+,STUD,97.0,31,N.6,Ramb,,,1,,,,,,,,,,4,9,7,2006,,,0,,0.041
06RA00168,104114453,R4453,R4453,11,04,1,18,07,33R,,M,3,2,7.0,M,104,100,112,0.777,244,179,51,0.262,3.3,3.5,62,16.4,17.5,,22.5,3.6,16.0,62,3,1,3-,2.09,111.6,R2746,11,S9169,10,232,,255,194,0.309,2.0,ABS.BRISKET<<,2,NON,,97,109,N,QR,,,,0.0,132,N.,Ramb,,,,,,,,,,11,0,,7,16,10,2006,92,0921,6947,,0.016
06RA00169,104114529,R4529,R4529,11,04,1,18,07,17,,S,2,2,5.0,M,106,98,110,0.778,234,181,51,0.276,3.3,3.5,64,13.2,14.1,,23.0,4.1,17.6,62,2,1,3+,1.7,132.2,R3362,11,00930,00,222,,248,194,0.289,2.0,Teaser,1,NON,,100,97,,,,,,0.0,,N.,Ramb,,,,,,,,,,,,,4,8,8,2006,,,0,,0.018
06RA00170,104114560,R4560,R4560,11,04,1,18,07,21,,S,1,1,3.0,M,106,98,110,0.777,235,198,51,0.332,3.1,3.2,62,13.6,14.5,,22.9,3.4,14.7,62,1,1,2-,1.68,119.8,R3035,11,R3712,11,229,,240,194,0.315,2.0,,1,NON,,96,97,,,S+,A+,STUD,88.0,,38,Ramb,,,,,,,,,,,,,3,4,4,2006,,,0,,0.034
06RA00171,104114566,R4566,R4566,11,04,1,18,07,33R,,M,1,1,7.0,M,107,93,109,0.717,229,180,51,0.289,3.2,3.3,62,14.8,15.8,,23.7,4.0,16.8,60,1,1,3-,1.71,117.1,R2746,11, 8876,00,244,,238,194,0.304,2.0,"NICE LAMB,PNE",2,NON,,96,101,N,QR,,,,0.0,133,N.,Ramb,,,,,,,,,,11,0,,6,10,8,2006,92,0921,6948,,0.028
06RA00172,104114722,R4722,R4722,11,04,1,18,07,25,,S,1,1,7.0,M,110,107,108,0.847,238,211,51,0.348,3.1,3.2,62,12.2,13.0,,23.5,3.8,16.1,60,3,1,3,1.72,125.5,R3660,11,S9175,10,254,,260,194,0.369,2.0,NICE LAMB,1,NON,,100,91,,,S+,A+,STUD,0.0,,N.7,Ramb,,,,,,,,,,,,,7,12,12,2006,,,0,,0.033
06RA00173,104114740,R4740,R4740,11,04,1,18,07,34R,,M,3,1,7.0,M,111,106,111,0.839,211,191,51,0.288,3.1,3.2,62,13.8,14.7,,26.2,4.4,16.9,58,1,1,3+,1.9,122.5,R2600,11,S9706,10,0,,229,194,0.321,2.0,SM.TESTES,3,NON,,98,94,,,S+,A+,STUD,0.0,,N.8,Ramb,,,,,,,,,,,,,7,14,11,2006,93,0814,6412,,0.032
06RA00174,104114766,R4766,R4766,11,04,1,18,07, 2,,C,1,1,4.0,M,112,91,106,0.721,252,184,51,0.311,3.2,3.3,62,14.2,15.2,,23.9,3.9,16.1,60,2,1,3,1.72,122.2,R2972,11,R2550,11,246,,267,194,0.334,2.0,Teaser,1,NON,,99,99,,,S+,A+,STUD,0.0,,N.4,Ramb,,,,,,,,,,,,,4,6,6,2006,,,0,,0.024
06RA00175,105115447,R5447,R5447,11,05,1,18,07,34R,,M,1,1,6.0,Y,105,113,116,0.834,169,169,51,0.19,2.3,2.8,62,8.2,9.6,,22.6,4.6,20.3,62,4,1,3+,1.44,106.3,R2874,11,R0203,11,0,,,0,0.0,1.0,"X, ABS.JAW",3,NON,,,,,,,,,,,,Ramb,,,,,,,,,,,,,5,8,7,2006,93,0612,2104,,0.042
06RA00176,105115461,R5461,R5461,11,05,1,18,07,37R,,M,2,2,5.0,Y,105,95,116,0.708,174,174,51,0.268,2.6,3.1,62,8.2,9.6,,21.7,3.9,18.0,64,2,1,3+,2.03,138.2,R3176,11,R1090,11,217,,200,194,0.311,1.0,F4+,2,NON,,107,105,N,QQ,,,,,120,,Ramb,,,,,,,,,,10,0,,5,11,9,2006,92,0921,6933,,0.034
06RA00177,105115462,R5462,R5462,11,05,1,18,07,37R,,M,2,2,5.0,Y,105,89,116,0.647,183,183,51,0.319,3.1,3.7,60,6.6,7.7,,20.7,3.9,18.6,64,2,1,2,2.03,138.2,R3176,11,R1090,11,200,,209,194,0.355,1.0,NICE LAMB,1,NON,,107,99,,,,,,,,,Ramb,,,,,,,,,,,,,5,11,9,2006,,,0,,0.034
06RA00178,105115492,R5492,R5492,11,05,1,18,07,34R,,M,2,2,5.0,Y,106,104,115,0.78,185,185,51,0.275,2.4,2.9,60,9.6,11.3,,23.9,4.5,18.7,60,1,1,3-,1.92,128.8,R2874,11,R1746,11,219,,222,194,0.349,1.0,,1,NON,,109,111,,,S+,A+,STUD,74.0,e11,,Ramb,,,3,,,,,,,,,,5,10,8,2006,,,0,,0.075
06RA00179,105115524,R5524,R5524,11,05,1,18,07,35R,,M,1,1,3.0,Y,107,112,116,0.847,188,188,51,0.259,2.5,3.0,62,6.6,7.8,,20.1,4.0,19.9,70,7,3,3,1.83,114.3,R3321,11,R3006,11,213,,205,194,0.277,1.0,"H7, J3",2,NON,,91,96,N,QR,,,,,131,,Ramb,,,,,,,,,,10,0,,3,5,4,2006,92,0921,6941,,0.032
06RA00180,105115543,R5543,R5543,11,05,1,18,07,34R,,M,2,2,5.0,Y,107,99,116,0.747,189,189,51,0.307,2.5,3.0,62,7.6,9.0,,21.4,4.3,20.0,64,2,1,4-,1.92,116.5,R2874,11,R1277,11,226,,219,194,0.357,1.0,,2,NON,,99,101,N,QR,,,,,116,,Ramb,,,,,,,,,,10,0,,5,10,7,2006,92,0921,6930,,0.08
06RA00181,105115545,R5545,R5545,11,05,1,18,07,34R,,M,2,2,6.0,Y,107,91,116,0.68,192,192,51,0.345,2.7,3.3,62,7.8,9.2,,21.7,4.0,18.5,64,4,1,5+,2.02,147.5,R2874,11,R0658,11,216,,215,194,0.369,1.0,F5+ < F4,1,NON,,114,104,,,S+,A+,STUD,87.0,34,,Ramb,,,1,,,,,,,,,,6,13,12,2006,,,0,,0.019
06RA00182,105115659,R5659,R5659,11,05,1,18,07,45R,,M,2,2,3.0,Y,110,90,113,0.667,195,195,51,0.358,2.8,3.4,62,8.0,9.5,,21.3,3.4,15.9,64,1,1,3-,1.68,126.0,R2746,11,R3490,11,195,,214,194,0.369,1.0,"NICE, DUD X",1,NON,,106,107,,,D4,DUD,DUD,,e14xx,,Ramb,,,3,,,,,,,,,,2,4,4,2006,,,0,,0.021
06RA00183,105115702,R5702,R5702,11,05,1,18,07,37R,,M,1,1,4.0,Y,111,113,110,0.88,201,201,51,0.298,3.3,4.0,60,8.4,10.1,,21.4,3.5,16.2,64,1,1,3-,1.6,111.2,R3176,11,R2839,11,216,,230,194,0.346,1.0,BIG,1,NON,,102,114,,,S+,A+,STUD,86.0,35,,Ramb,,,1,,,,,,,,,,4,5,4,2006,,,0,,0.044
06RA00184,105115703,R5703,R5703,11,05,1,18,07,41R,,M,1,1,3.0,Y,111,106,110,0.833,172,172,51,0.224,2.4,2.9,62,7.2,8.6,,19.4,3.2,16.5,70,1,1,2,1.54,114.0,R4171,11,R3986,11,207,,193,194,0.257,1.0,,2,NON,,91,101,N,QR,,,,,125,,Ramb,,,,,,,,,,10,0,,3,3,3,2006,92,0921,6931,,0.059
06RA00185,105115720,R5720,R5720,11,05,1,18,07,42R,,M,2,2,6.0,Y,111,89,112,0.679,174,174,51,0.29,2.6,3.2,62,7.4,8.9,,21.3,3.7,17.4,64,2,1,3+,1.84,139.1,R4093,11,R0418,11,199,,198,194,0.324,1.0,,1,NON,,107,102,,,S+,A+,STUD,90.0,e13,,Ramb,,,3,,,,,,,,,,6,12,11,2006,,,0,,0.058
06RA00186,105115723,R5723,R5723,11,05,1,18,07,32R,,M,2,2,3.0,Y,111,93,112,0.718,166,166,51,0.249,2.2,2.7,60,6.0,7.2,,18.9,3.0,15.9,80,2,1,2-,1.83,126.0,R1667,11,R3785,11,193,,185,194,0.274,1.0,-FLWT,2,NON,,93,93,N,QQ,,,,,119,,Ramb,,,,,,,,,,10,0,,3,5,4,2006,92,0921,6937,,0.04
06RA00187,105115731,R5731,R5731,11,05,1,18,07,35R,,M,2,2,6.0,Y,111,99,112,0.758,164,164,51,0.222,2.3,2.8,62,7.8,9.3,,22.1,3.4,15.6,62,1,1,3-,1.74,147.5,R3321,11,91137,09,201,,194,194,0.283,1.0,PINK FACE X,1,NON,,107,101,,,,,,,36xxx,,Ramb,,,1,,,,,,,,,,6,11,11,2006,,,0,,0.008
06RA00188,105115743,R5743,R5743,11,05,1,18,07,35R,,M,2,2,3.0,Y,111,89,110,0.707,161,161,51,0.244,2.2,2.7,62,6.2,7.4,,18.4,3.0,16.2,80,2,1,3,1.83,138.6,R3321,11,R3131,11,204,,189,194,0.296,1.0,,2,NON,,99,95,N,QQ,,,,,117,,Ramb,,,,,,,,,,10,0,,3,5,5,2006,92,0921,6945,,0.029
06RA00189,105115747,R5747,R5747,11,05,1,18,07,44R,,M,1,1,6.0,Y,112,106,109,0.835,193,193,51,0.295,2.8,3.4,62,8.8,10.6,,24.9,4.6,18.4,60,2,1,3+,1.44,112.4,R4202,11,R0227,11,202,,215,194,0.322,1.0,,1,NON,,101,109,,,,,,,,,Ramb,,,,,,,,,,,,,5,8,8,2006,,,0,,0.04
06RA00190,105115753,R5753,R5753,11,05,1,18,07,32R,,M,2,2,4.0,Y,112,88,109,0.688,183,183,51,0.322,2.3,2.8,64,6.8,8.2,,19.6,3.1,16.0,70,2,1,2-,1.97,138.0,R1667,11,R2357,11,215,,204,194,0.343,1.0,,1,NON,,104,98,,,S+,A+,STUD,93.0,e15,,Ramb,,,3,,,,,,,,,,4,8,7,2006,,,0,,0.033
06RA00191,105115766,R5766,R5766,11,05,1,18,07,42R,,M,4,1,4.0,Y,112,86,109,0.7,171,171,51,0.288,2.5,3.1,62,6.0,7.2,,20.4,3.3,16.1,70,2,1,3,2.15,126.4,R4093,11,R2799,11,205,,193,194,0.317,1.0,,2,NON,,97,93,N,QR,,,,,122,,Ramb,,,,,,,,,,10,0,,4,9,6,2006,92,0921,6938,,0.028
06RA00192,105115770,R5770,R5770,11,05,1,18,07,45R,,M,2,1,3.0,Y,112,109,109,0.893,198,198,51,0.302,2.8,3.4,60,8.2,9.8,,22.9,3.7,16.0,62,1,1,3,1.97,139.1,R2746,11,R3358,11,211,,211,194,0.302,1.0,Top Index,1,NON,,108,106,,,S+,A+,STUD,90.0,33,,Ramb,,,1,,,,,,,,,,3,6,5,2006,,,0,,0.021
06RA00193,105115780,R5780,R5780,11,05,1,18,07,42R,,M,1,1,5.0,Y,112,105,109,0.824,173,173,51,0.231,2.6,3.2,62,7.6,9.1,,20.4,3.3,16.0,70,2,1,3+,1.48,111.5,R4093,11,00976,00,205,,196,194,0.269,1.0,,2,NON,,93,104,N,QR,,,,,121,,Ramb,,,,,,,,,,10,0,,4,6,6,2006,92,0921,6944,,0.033
