UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,PD_DEC,FERT,LOT,NAX,STUDY,STUDY2,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,FLBVB,FLBVG,FLBVR,SAGE
01RA00391,R1634,11,00,1,13,43,33,F,2,2,6.0,Y,99,98,122,0.715,171,171,67,0.254,2.8,3.1,64,9.6,10.5,0.0614,17.97,3.48,19.4,80,1,1,4+,1.5,109.3,S9451,10,S4688,10,193,192,0.283,1.0,,1,FW,,95,110,N,D3,DUD,,SCT,,,,FW2,.,,CR,50,3,,0,S,,0,_____,6,8,8,2001,,,0.0,0.0,0.0,-0.0196
01RA00392,R1658,11,00,1,11,07,14,R,2,2,3.0,Y,99,88,122,0.619,155,155,67,0.233,3.0,3.4,60,7.0,7.6,0.049,22.29,4.58,20.5,62,4,1,3,1.88,136.7,S9028,10,S8326,10,176,192,0.262,1.0,H4,1,LWW,,102,92,N,SP,B-,,SCT,,,,LWW1,.,,CL,50,3,,0,S,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,-0.0121
01RA00393,R1666,11,00,1,12,07,82,C,2,2,2.0,Y,100,90,121,0.649,185,185,67,0.331,2.8,3.2,60,8.4,9.2,0.0497,21.15,4.78,22.6,64,2,1,3-,1.86,135.0,S9069,10,S9121,10,207,192,0.348,1.0,,2,CTL,,107,100,N,S1,A,,,,137,,.,.,,,,,,,, 7,0,_____,2,3,3,2001,92,0920,0.0,0.0,0.0,
01RA00394,R1667,11,00,1,10,43,21,M,2,2,5.0,Y,100,101,121,0.726,198,198,67,0.338,3.1,3.5,64,10.2,11.2,0.0566,18.8,3.62,19.2,80,2,1,3+,1.85,136.8,S9161,10,S5531,10,183,192,0.244,1.0,,1,IDX,,110,117,N,D3,DUD,,,,36alt,C,IDX1,.,,CR,60,3,,0,S,,0,_____,5,9,9,2001,,,0.0,0.0,0.0,-0.1976
01RA00395,R1685,11,00,1,10,07,23,M,1,1,5.0,Y,100,95,124,0.661,164,164,67,0.243,2.9,3.3,56,9.6,10.5,0.064,23.58,4.63,19.7,60,1,1,5+,1.75,129.4,S9105,10,S5584,10,182,192,0.261,1.0,"COARSE, F5+",3,IDX,,105,106,N,S3,AA,,SCT,,LIB,,LIB,.,,CL,60,3,,0,S,,0,_____,5,8,8,2001,,,0.0,0.0,0.0,0.2312
01RA00396,R1687,11,00,1,13,43,34,F,2,2,4.0,Y,100,87,121,0.616,170,170,67,0.289,2.7,3.0,64,8.2,9.0,0.0529,18.95,3.93,20.8,80,7,1,4,1.83,123.8,S7853,10,S6648,10,199,192,0.333,1.0,H7,2,FW,,100,100,N,S1,A,,,,160,,.,.,,,,,,,, 9,0,_____,4,7,7,2001,92,0920,0.0,0.0,0.0,0.0771
01RA00397,R1724,11,00,1,10,07,23,M,2,1,5.0,Y,100,104,121,0.736,183,183,67,0.275,3.2,3.6,60,8.2,9.0,0.0492,21.64,4.02,18.6,64,1,1,3,1.85,110.4,S9105,10,S5834,10,200,192,0.286,1.0,,2,IDX,,94,103,N,S2,AA,,,,144,,.,.,,,,,,,, 7,0,_____,5,9,6,2001,92,0920,0.0,0.0,0.0,0.1281
01RA00398,R1726,11,00,1,13,07,31,F,2,2,4.0,Y,100,91,121,0.652,173,173,67,0.286,2.9,3.3,64,8.4,9.2,0.0532,19.71,4.09,20.8,70,6,1,3-,1.85,141.0,S9526,10,S6650,10,202,192,0.33,1.0,H6,3,FW,,110,103,N,S1,A,,SCT,,LIB,,LIB,.,,CR,60,3,,0,S,,0,_____,4,7,7,2001,,,0.0,0.0,0.0,0.0901
01RA00399,R1742,11,00,1,12,07,87,C,2,2,6.0,Y,101,87,120,0.623,163,163,67,0.265,2.7,3.1,60,7.0,7.7,0.0472,21.25,3.88,18.3,64,1,1,3,1.7,115.3,S9632,10,S4459,10,187,192,0.298,1.0,FEMININE,3,CTL,,92,91,N,SP,B,,SCT,,LIB,,LIB,.,,CR,50,3,,0,S,,0,_____,6,10,9,2001,,,0.0,0.0,0.0,0.2365
01RA00400,R1747,11,00,1,10,07,22,M,2,2,3.0,Y,101,84,120,0.602,154,154,67,0.244,2.7,3.1,64,7.0,7.7,0.05,21.08,4.55,21.6,64,1,1,4,1.88,137.6,S9348,10,S8375,10,171,192,0.259,1.0,,1,IDX,,102,91,N,SLI,B,,,,21alt,C,SAGE,.,,CR,35,2,,0,S,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,0.4657
01RA00401,R1754,11,00,1,12,43,84,C,2,1,4.0,Y,101,87,120,0.617,165,165,67,0.272,2.5,2.8,62,7.6,8.4,0.0509,21.07,4.11,19.5,64,2,1,3-,1.83,118.5,S9521,10,S7134,10,184,192,0.289,1.0,,1,CTL,,94,92,N,S2,AA,,,,28alt,C,SAGE,CTL,,CR,65,3,,0,E,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,0.3806
01RA00402,R1764,11,00,1,11,07,12,R,2,2,5.0,Y,101,86,120,0.605,179,179,67,0.324,2.8,3.2,60,6.8,7.5,0.0419,21.95,4.03,18.4,64,2,1,3,1.75,129.4,S9039,10,S6183,10,,,0.0,1.0,WOLF KILL,6,LWW,,,,,,,,,,,,.,.,,,,,,,,,0,_____,5,8,8,2001,13,0612,0.0,0.0,0.0,0.3025
01RA00403,R1773,11,00,1,12,43,81,C,2,2,5.0,Y,101,93,120,0.681,143,143,67,0.174,3.0,3.4,64,7.4,8.1,0.0566,19.82,4.03,20.3,70,5,1,3,1.74,118.2,S9361,10,S6269,10,,,0.0,1.0,WOLF KILL,6,CTL,,,,,,,,,,,,.,.,,,,,,,,,0,_____,4,8,8,2001,13,0612,0.0,0.0,0.0,0.4398
01RA00404,R1774,11,00,1,10,07,24,M,1,1,4.0,Y,101,105,120,0.744,213,213,67,0.376,2.8,3.2,62,8.4,9.2,0.0432,22.5,5.35,23.8,62,1,1,3,1.85,127.7,S8152,10,S7341,10,232,192,0.378,1.0,,1,IDX,,104,99,N,SLI,B-,,SCT,,,,IDX2,.,,CR,50,3,,0,S,,0,_____,4,7,7,2001,,,0.0,0.0,0.0,0.003
01RA00405,R1780,11,00,1,13,07,34,F,2,2,6.0,Y,101,88,120,0.626,156,156,67,0.237,3.1,3.5,60,8.8,9.7,0.0622,21.02,4.34,20.6,64,1,1,3-,1.8,141.0,S7853,10,S4754,10,158,192,0.208,1.0,"X,LAME+TSTS",3,FW,,107,106,,NT,?,,,,X,,X,.,,,,,,,,,0,_____,6,11,11,2001,93,0824,0.0,0.0,0.0,-0.3051
01RA00406,R1802,11,00,1,13,43,33,F,1,1,5.0,Y,102,101,119,0.737,151,151,67,0.174,2.8,3.2,64,8.4,9.3,0.0616,16.57,4.34,26.2,70,1,1,4-,1.63,119.4,S9451,10,S6412,10,174,192,0.217,1.0,F4-,3,FW,,95,106,N,S1,A,,SCT,,LIB,,LIB,.,,CR,35,2,,0,S,,0,_____,5,7,7,2001,,,0.0,0.0,0.0,-0.1989
01RA00407,R1836,11,00,1,11,07,13,R,3,2,4.0,Y,102,97,119,0.721,192,192,67,0.331,2.8,3.2,64,8.4,9.3,0.0484,19.58,3.83,19.5,70,5,1,3+,1.97,125.2,S9801,10,S6832,10,211,192,0.339,1.0,H5,2,LWW,,102,102,N,S3,AA,,,,145,,.,.,,,,,,,, 7,0,_____,4,8,6,2001,92,0920,0.0,0.0,0.0,0.1582
01RA00408,R1839,11,00,1,11,07,13,R,3,2,3.0,Y,103,94,118,0.691,180,180,67,0.3,2.4,2.7,64,7.8,8.6,0.0478,18.17,3.52,19.4,80,1,1,3-,2.02,124.1,S9801,10,S8430,10,211,192,0.348,1.0,NICE,1,LWW,,99,96,N,SP,B,STUD,,,28,C,SAGE,.,,CR,70,4,,0,E,,0,_____,3,6,4,2001,,,0.0,0.0,0.0,0.4867
01RA00409,R1848,11,00,1,12,07,81,C,3,2,3.0,Y,103,76,118,0.564,154,154,67,0.272,2.0,2.3,64,5.6,6.2,0.0403,17.37,2.96,17.0,80,3,1,3-,2.02,108.9,S9361,10,S7783,10,172,192,0.286,1.0,SHORT STAPLE,3,CTL,,83,80,N,D4,DUD,,SCT,,LIB,,LIB,.,,CR,60,3,,0,S,,0,_____,3,6,3,2001,,,0.0,0.0,0.0,0.2674
01RA00410,R1849,11,00,1,12,07,82,C,2,1,5.0,Y,103,99,118,0.722,185,185,67,0.3,2.6,3.0,62,9.4,10.4,0.0562,22.02,4.58,20.8,64,2,1,3-,1.86,104.1,S9069,10,S6325,10,196,192,0.289,1.0,,1,CTL,,92,104,N,S3,AA,,,,,C,CTL,.,,CR,70,4,,0,E,,0,_____,4,9,6,2001,,,0.0,0.0,0.0,-0.1741
01RA00411,R1897,11,00,1,11,07,12,R,2,2,4.0,Y,103,93,118,0.684,183,183,67,0.314,2.5,2.8,64,8.2,9.1,0.0497,20.23,4.41,21.8,70,7,1,4+,1.85,133.1,S9039,10,S7274,10,193,192,0.298,1.0,H7,1,LWW,,103,97,N,D3,DUD,,SCT,,24alt,C,SAGE,.,,CL,60,3,,0,S,,0,_____,4,7,7,2001,,,0.0,0.0,0.0,0.3864
01RA00412,R1943,11,00,1,12,07,86,C,2,2,5.0,Y,104,83,118,0.597,195,195,67,0.392,2.6,3.0,62,8.8,9.8,0.0503,21.16,4.14,19.6,64,2,1,3+,1.97,117.1,S9736,10,S6108,10,200,192,0.349,1.0,,1,CTL,,99,102,N,S2,AA,,,,,C,CTL,.,,CR,75,4,,0,E,,0,_____,5,10,7,2001,,,0.0,0.0,0.0,-0.1785
01RA00413,R1950,11,00,1,12,07,86,C,1,2,3.0,Y,104,75,118,0.531,168,168,67,0.325,2.4,2.7,62,6.8,7.5,0.0446,21.59,3.72,17.2,64,4,1,3-,1.73,130.0,S9736,10,S8488,10,167,192,0.275,1.0,H4,3,CTL,,97,86,N,S2,AA,,SCT,,LIB,,LIB,.,,CR,55,3,,0,S,,0,_____,3,4,5,2001,,,0.0,0.0,0.0,0.0128
01RA00414,R1953,11,00,1,12,43,83,C,2,2,5.0,Y,104,95,118,0.697,169,169,67,0.259,2.8,3.2,64,7.8,8.7,0.0515,20.18,4.14,20.5,70,7,1,3+,1.85,122.1,S9733,10,S6298,10,191,192,0.287,1.0,H7,1,CTL,,98,99,N,D3,DUD,,SCT,,35alt,C,CTL,.,,CR,55,3,,10,S,,0,_____,4,9,8,2001,,,0.0,0.0,0.0,-0.1992
01RA00415,R1986,11,00,1,12,07,89,C,2,1,5.0,Y,105,79,117,0.574,167,167,67,0.308,2.8,3.2,64,6.8,7.6,0.0455,18.86,3.86,20.5,80,2,1,3,1.64,97.2,S9599,10,S6274,10,183,192,0.31,1.0,,1,CTL,,84,94,N,D3,DUD,,SCT,,,,SAGE,CTL,,CR,60,3,,0,S,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,-0.6945
01RA00416,R1988,11,00,1,13,43,32,F,1,1,3.0,Y,105,102,117,0.738,189,189,67,0.304,2.5,2.9,62,10.4,11.6,0.0614,21.79,3.6,16.5,64,1,1,3,1.44,100.2,S9049,10,S7790,10,205,192,0.307,1.0,"BULL,DUD,Nov6",1,FW,,93,110,N,S2,AA,DUD,SCT,,e.3dd,C,FW2,.,,CR,55,3,,0,S,,0,_____,2,2,2,2001,,,0.0,0.0,0.0,0.032
01RA00417,R1989,11,00,1,12,43,81,C,2,2,3.0,Y,105,90,117,0.685,190,190,67,0.35,2.8,3.2,64,9.2,10.2,0.0537,20.2,4.06,20.1,70,3,1,2,1.87,119.2,S9361,10,S7958,10,212,192,0.364,1.0,,1,CTL,,102,107,N,D3,DUD,,SCT,,,,CTL,.,,CR,65,3,,0,E,,0,_____,3,5,4,2001,,,0.0,0.0,0.0,0.2485
01RA00418,R2007,11,00,1,11,07,11,R,2,2,6.0,Y,105,103,117,0.77,191,191,67,0.308,2.6,3.0,64,5.6,6.2,0.0325,20.18,4.43,21.9,70,2,1,3-,1.7,118.8,S9264,10,S4398,10,214,192,0.331,1.0,,3,LWW,,91,83,N,SP,B,,SCT,,LIB,,LIB,.,,CR,55,3,,0,S,,0,_____,5,10,9,2001,,,0.0,0.0,0.0,-0.2053
01RA00419,R2017,11,00,1,12,07,85,C,2,2,5.0,Y,106,87,116,0.643,173,173,67,0.301,2.6,3.0,60,7.0,7.8,0.0451,22.42,4.67,20.8,62,3,1,3,1.52,114.4,S9701,10,S5534,10,194,192,0.319,1.0,CHK.HORNS,1,CTL,,92,90,N,D3,DUD,,SCT,,,,SAGE,CTL,,CR,65,3,,0,E,,0,_____,4,6,6,2001,,,0.0,0.0,0.0,-0.2707
01RA00420,R2018,11,00,1,12,07,85,C,2,2,5.0,Y,106,89,116,0.659,168,168,67,0.276,2.7,3.1,62,6.4,7.1,0.0423,21.11,4.19,19.9,64,7,1,4+,1.52,114.4,S9701,10,S5534,10,,,0.0,1.0,WOLF KILL,6,CTL,,,,,,,,,,,,.,.,,,,,,,,,0,_____,4,6,6,2001,13,0628,0.0,0.0,0.0,-0.2707
01RA00421,R2037,11,00,1,13,07,33,F,2,2,5.0,Y,106,87,116,0.622,180,180,67,0.325,3.5,4.0,64,9.0,10.0,0.0556,19.78,3.99,20.2,70,1,1,3,1.75,131.6,S9451,10,S5845,10,191,192,0.31,1.0,DUD >works,1,FW,,108,114,N,D3,DUD,STUD,,,31,C,SAGE,FW1,,CR,50,3,,10,S,,0,_____,5,8,9,2001,,,0.0,0.0,0.0,-0.5056
01RA00422,R2039,11,00,1,10,07,24,M,1,1,2.0,Y,106,98,116,0.734,175,175,67,0.269,2.5,2.9,60,7.4,8.3,0.0474,20.94,4.45,21.3,64,2,1,2,1.7,127.0,S8152,10,S9215,10,199,192,0.301,1.0,CHK. STAPLE,2,IDX,,99,93,N,S4,AAA,,,,135,,.,.,,,,,,,, 7,0,_____,2,2,2,2001,92,0920,0.0,0.0,0.0,
01RA00423,R2052,11,00,1,10,07,22,M,2,2,4.0,Y,107,83,114,0.613,168,168,67,0.296,2.8,3.2,62,8.4,9.4,0.056,20.6,3.76,18.3,64,3,1,4-,1.58,127.6,S9348,10,S7240,10,181,192,0.292,1.0,F4-,2,IDX,,102,102,N,S1,A,,,,134,,.,.,,,,,,,, 7,0,_____,4,5,6,2001,92,0920,0.0,0.0,0.0,-0.0205
01RA00424,R2075,11,00,1,12,07,88,C,2,2,3.0,Y,107,88,114,0.667,187,187,67,0.345,2.7,3.1,60,8.0,9.0,0.0481,20.98,3.91,18.6,64,1,1,3-,1.59,115.8,S9433,10,S8548,10,207,192,0.354,1.0,,2,CTL,,97,98,N,S2,AA,,,,138,,.,.,,,,,,,, 7,0,_____,2,3,3,2001,92,0920,0.0,0.0,0.0,-0.0047
01RA00425,R2082,11,00,1,13,43,32,F,1,1,6.0,Y,108,87,113,0.669,149,149,67,0.216,2.8,3.2,64,7.2,8.1,0.0544,18.59,4.47,24.0,70,2,1,4,1.6,100.9,S9049,10,S4784,10,,,0.0,1.0,WOLF KILL,6,FW,,,,,,,,,,,,.,.,,,,,,,,,0,_____,6,9,7,2001,13,0612,0.0,0.0,0.0,0.0295
01RA00426,R2104,11,00,1,13,07,34,F,2,2,4.0,Y,108,85,113,0.642,163,163,67,0.272,2.8,3.2,64,9.2,10.3,0.0632,18.61,3.8,20.5,80,1,1,4-,1.47,111.2,S7853,10,S6703,10,,,0.0,1.0,WOLF KILL,6,FW,,,,,,,,,,,,.,.,,,,,,,,,0,_____,3,4,5,2001,13,0612,0.0,0.0,0.0,-0.2241
01RA00427,R2122,11,00,1,13,43,32,F,1,1,2.0,Y,110,86,111,0.647,165,165,67,0.275,2.9,3.4,64,9.0,10.2,0.0618,17.89,3.62,20.2,80,5,1,3-,1.7,119.8,S9049,10,S9268,10,192,192,0.315,1.0,"H5, NOTCH",1,FW,,101,111,N,SP,B,,,,ealt,C,FW1,.,,CR,50,3,,0,S,,0,_____,2,2,2,2001,,,0.0,0.0,0.0,
01RA00428,R2127,11,00,1,10,07,24,M,1,1,3.0,Y,110,97,111,0.75,168,168,67,0.247,3.0,3.5,60,7.0,7.9,0.047,20.99,5.0,23.8,64,3,1,4-,1.59,113.0,S8152,10,S8897,10,195,192,0.292,1.0,F4-,2,IDX,,93,96,N,D4,DUD,,SCT,,DUD,,.,.,,CR,70,4,,0,E, 7,0,_____,3,3,3,2001,,,0.0,0.0,0.0,0.1205
01RA00429,S9028,10,98,1,11,07,14,R,2,2,3.0,M,91,80,124,0.564,207,152,67,0.243,0.0,0.0,60,16.6,16.6,0.0802,0.0,0.0,0.0,0,,1,,2.03,137.7,S6976,10,S5539,10,233,192,0.288,3.0,VASCECTOMY,1,VAS,VAS,,,N,S2,AA,,,,VAS,VAS,VAS,.,,,,,,,,,0,_____,3,6,6,2001,,,0.0,0.0,0.0,0.5044
01RA00430,S9632,10,98,1,12,07,91,C,2,2,5.0,M,104,81,111,0.613,235,165,67,0.284,0.0,0.0,58,12.6,12.6,0.0536,0.0,0.0,0.0,0,,1,,1.97,117.1,S6799,10,S6108,10,241,192,0.32,3.0,VASCECTOMY,1,VAS,VAS,,,N,S2,AA,,,,VAS,VAS,VAS,.,,,,,,,,,0,_____,5,10,7,2001,,,0.0,0.0,0.0,-0.1785
01RA00431,T4829,44,95,1,42,02,882,C,,,0.0,M,0,0,0,0.0,214,0,67,0.0,0.0,0.0,62,11.0,11.0,0.0514,0.0,0.0,0.0,0,,,,0.0,0.0,,,,,231,192,0.0,6.0,TEASER RAM,V,CTL,,,,N,S5,AAA,,TZ,,LIB,,TEAZ,TEAZ,50,,,,,,,,0,_____,,,,2001,,,0.0,0.0,0.0,0.0
01RA00432,T5077,44,95,1,42,02,902,C,,,0.0,M,0,0,0,0.0,221,0,67,0.0,0.0,0.0,60,11.2,11.2,0.0507,0.0,0.0,0.0,0,,,,0.0,0.0,,,,,239,192,0.0,6.0,TEASER RAM,V,CTL,,,,N,S1,A,,TZ,,LIB,,TEAZ,TEAZ,51,,,,,,,,0,_____,,,,2001,,,0.0,0.0,0.0,0.0
01RA00433,T5120,44,95,1,42,02,802,C,,,0.0,M,0,0,0,0.0,179,0,67,0.0,0.0,0.0,58,11.0,11.0,0.0615,0.0,0.0,0.0,0,,,,0.0,0.0,,,,,,,0.0,6.0,WOLF KILL,6,CTL,,,,,S1,A,,,,,,TEAZ,WOLF,,,,,,,,,0,_____,,,,2001,13,0528,0.0,0.0,0.0,0.0
01RA00434,T5505,44,96,1,ID,02,415,I,2,2,7.0,M,107,91,113,0.67,254,194,67,0.353,3.6,3.6,60,14.0,14.0,0.0551,24.78,4.44,17.9,60,1,1,3,1.32,91.4,I4052,00,T3559,44,289,192,0.327,5.0,ISAAC jr.,1,ISA,ISA,93,112,N,S3,AA,STUD,,85.0,e.6,,UI,.,,CR,50,3,,0,S,,0,_____,6,10,8,2001,,,0.0,0.0,0.0,
01RA00435,T6428,44,98,1,ID,02,42T,I,2,2,4.0,M,86,92,129,0.619,230,173,67,0.274,0.0,0.0,60,12.2,12.2,0.053,0.0,0.0,0.0,0,.,1,.,1.45,103.5,91358,00,T5450,44,244,192,0.299,3.0,TEASER RAM,V,MCR,McR,,,N,D4,DUD,,TZ,,DUD,,TEAZ,TEAZ,21,,,,,,,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,
01RA00436,T6440,44,98,1,ID,02,41T,I,1,1,7.0,M,88,133,127,0.919,248,202,67,0.233,3.1,3.1,62,15.0,15.0,0.0605,24.01,4.41,18.4,60,1,1,3,1.57,118.4,91358,00,T4109,44,259,192,0.276,3.0,"X, ABS R.TST",3,MCR,McR,106,112,,S5,AAA,,,51.0,,,X,.,,,,,,,,,0,_____,5,10,9,2001,93,0824,0.0,0.0,0.0,
01RA00437,T6501,44,98,1,ID,02,41T,I,2,2,7.0,M,101,92,114,0.684,254,182,67,0.304,3.3,3.3,64,13.0,13.0,0.0512,21.72,3.55,16.4,64,1,1,3+,1.68,116.2,I4052,00,T3192,44,275,192,0.346,3.0,"DUD, age2",3,ISA,ISA,104,107,,D4,DUD,,,,DUD,,X,.,,,,,,,,,0,_____,7,12,10,2001,93,0824,0.0,0.0,0.0,
01RA00438,T6542,44,98,1,42,02,812,C,1,1,4.0,M,103,78,112,0.588,210,141,67,0.213,0.0,0.0,60,13.0,13.0,0.0933,0.0,0.0,0.0,0,,1,,1.57,79.2,T5337,44,T5614,44,,,0.259,3.0,WOLF KILL,6,VAS,VAS,,,,S2,AA,,,,VAS,VAS,VAS,.,,,,,,,,,0,_____,4,6,4,2001,13,0611,0.0,0.0,0.0,
01RA00439,T7015,44,99,1,ID,02,43T,I,2,1,3.0,M,88,95,133,0.634,221,167,67,0.251,0.0,0.0,62,11.0,11.0,0.0498,0.0,0.0,0.0,0,.,1,.,1.76,129.2,I0064,00,T5928,44,243,192,0.273,2.0,DUD,3,KK,KK,,,,D4,DUD,,,,DUD,,X,SPAR,31,,,,,,,,0,_____,3,5,5,2001,93,0824,0.0,0.0,0.0,
01RA00440,T7016,44,99,1,ID,02,43T,I,2,1,3.0,M,88,112,133,0.763,210,175,67,0.22,0.0,0.0,62,10.4,10.4,0.0495,0.0,0.0,0.0,0,.,1,.,1.76,129.2,I0064,00,T5928,44,232,192,0.249,2.0,DUD,V,KK,KK,,,N,D4,DUD,,ORE,,DUD,,P 27,HOMO,17,,,,,,,,0,_____,3,5,5,2001,,,0.0,0.0,0.0,
01RA00441,T7022,44,99,1,ID,02,43T,I,2,2,7.0,M,91,103,130,0.7,240,178,67,0.261,3.7,3.7,60,13.6,13.6,0.0567,23.64,4.47,18.9,60,3,1,3+,1.59,99.7,I0064,00,T3372,44,259,192,0.335,2.0,"H3, DUD",3,KK,KK,97,112,,D4,DUD,,,,DUD,,X,.,,,,,,,,,0,_____,7,11,9,2001,93,0824,0.0,0.0,0.0,
01RA00442,T7027,44,99,1,ID,02,42T,I,3,2,4.0,M,91,85,130,0.575,231,167,67,0.286,0.0,0.0,60,11.0,11.0,0.0476,0.0,0.0,0.0,0,.,1,.,1.95,128.4,I4052,00,T5188,44,248,192,0.318,2.0,DUD,V,ISA,ISA,,,N,D3,DUD,,ORE,,DUD,,B  2,DUD,12,,,,,,,,0,_____,4,9,7,2001,,,0.0,0.0,0.0,
01RA00443,T7028,44,99,1,ID,02,42T,I,3,1,4.0,M,91,118,130,0.822,214,197,67,0.275,3.1,3.1,62,11.4,11.4,0.0533,21.62,4.51,20.8,64,1,1,3+,1.95,128.4,I4052,00,T5188,44,256,192,0.329,2.0,"DUD,TAG y2001",3,ISA,ISA,106,99,,D3,DUD,,,,,,X,.,,,,,,,,,0,_____,4,9,7,2001,93,0824,0.0,0.0,0.0,
01RA00444,T7053,44,99,1,ID,02,43T,I,2,2,4.0,M,95,96,126,0.658,235,181,67,0.296,4.1,4.1,60,13.2,13.2,0.0562,24.53,4.5,18.4,60,1,1,3,1.7,127.7,I0064,00,T5609,44,253,192,0.341,2.0,"DUD,SM.TESTES",3,KK,KK,112,113,,D4,DUD,,,,,,X,.,,,,,,,,,0,_____,4,7,7,2001,93,0824,0.0,0.0,0.0,
01RA00445,T7065,44,99,1,ID,02,42T,I,2,2,3.0,M,97,113,126,0.805,248,189,67,0.267,4.1,4.1,64,11.8,11.8,0.0476,19.69,3.11,15.8,70,1,1,2-,1.9,135.6,I4052,00,T6011,44,269,192,0.322,2.0,DUD,3,ISA,ISA,113,111,,D3,DUD,,,,,,X,.,,,,,,,,,0,_____,3,6,5,2001,93,0824,0.0,0.0,0.0,
01RA00446,T7082,44,99,1,ID,02,41T,I,1,1,3.0,M,99,108,124,0.752,240,191,67,0.291,0.0,0.0,64,11.8,11.8,0.0492,0.0,0.0,0.0,0,.,1,.,1.47,109.2,T6440,44,T6257,44,246,192,0.299,2.0,DUD,V,McR,McR,,,N,D4,DUD,,ORE,,DUD,,B 20,DUD,3,,,,,,,,0,_____,2,3,3,2001,,,0.0,0.0,0.0,
01RA00447,T7109,44,99,1,ID,02,43T,I,1,1,3.0,M,102,110,119,0.787,255,195,67,0.296,0.0,0.0,62,13.0,13.0,0.051,0.0,0.0,0.0,0,.,1,.,1.47,114.7,I0064,00,T6207,44,269,192,0.335,2.0,DUD,3,KK,KK,,,,D4,DUD,,,,DUD,,X,.,,,,,,,,,0,_____,3,3,3,2001,93,0824,0.0,0.0,0.0,
01RA00448,T7161,44,99,1,42,02,822,C,2,1,5.0,M,105,93,118,0.701,184,138,67,0.158,0.0,0.0,62,9.8,9.8,0.0533,0.0,0.0,0.0,0,.,1,.,1.5,92.6,T5856,44,T4831,44,203,192,0.245,2.0,not DUD,V,CTL,,,,N,S1,A,STUD,ORE,92.0,LIB,Nax,B 15,HOMO,12,,,,,,,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,
01RA00449,T7176,44,99,1,41,02,413,M,1,2,4.0,M,105,91,118,0.675,192,136,67,0.158,0.0,0.0,62,9.8,9.8,0.051,0.0,0.0,0.0,0,.,1,.,1.7,119.7,T6016,44,T5283,44,211,192,0.242,2.0,,V,LWW,,,,N,S1,A,,ORE,,,Nax,B  5,STUD,16,,,,,,,,0,_____,4,7,6,2001,,,0.0,0.0,0.0,
01RA00450,T7181,44,99,1,41,02,414,M,2,2,5.0,M,105,90,118,0.662,186,153,67,0.221,3.9,3.9,60,10.6,10.6,0.057,23.8,4.29,18.0,60,1,1,3+,1.61,124.5,T6372,44,T4693,44,219,192,0.263,2.0,DUD >works,5,LWW,,103,100,,S2,AA,STUD,,74.0,,Nax,LWW3,EUTH,,,,,,,,,0,_____,5,8,8,2001,95,0822,0.0,0.0,0.0,
01RA00451,T7187,44,99,1,ID,02,43T,I,1,1,3.0,M,106,97,117,0.724,199,151,67,0.189,0.0,0.0,62,9.4,9.4,0.0472,0.0,0.0,0.0,0,.,2,.,1.33,96.1,I0064,00,T6269,44,209,192,0.191,2.0,DUD w/SAVES,V,KK,KK,,,N,D4,DUD,,ORE,,DUD,,P 31,DUD,6,,,,,,,,0,_____,2,2,2,2001,,,0.0,0.0,0.0,
01RA00452,T7192,44,99,1,42,02,812,C,2,2,6.0,M,106,86,117,0.64,178,138,67,0.182,3.1,3.1,62,7.2,7.2,0.0404,22.91,4.0,17.5,62,1,1,2-,1.78,123.0,T5225,44,T4572,44,199,192,0.209,2.0,,5,CTL,,92,79,,D1,B,,,,,Nax,EUTH,.,,,,,,,,,0,_____,5,11,10,2001,95,0822,0.0,0.0,0.0,
01RA00453,T7193,44,99,1,42,02,812,C,2,2,6.0,M,106,71,117,0.511,178,125,67,0.189,0.0,0.0,62,8.2,8.2,0.0461,0.0,0.0,0.0,0,.,1,.,1.78,123.0,T5225,44,T4572,44,199,192,0.254,2.0,RUNT,V,CTL,,,,N,D1,B,,ORE,,DUD,Nax,P  9,STUD,14,,,,,,,,0,_____,5,11,10,2001,,,0.0,0.0,0.0,
01RA00454,T7205,44,99,1,41,02,412,M,3,2,7.0,M,107,85,116,0.65,159,126,67,0.144,3.1,3.1,58,10.2,10.2,0.0642,26.82,5.29,19.7,56,2,1,3-,1.96,138.1,T6150,44,T2708,44,,,0.203,2.0,"X,EPI,6/12/01",3,LWW,,105,89,,D1,B,,,,X,Nax,X,.,,,,,,,,,0,_____,7,15,13,2001,93,0709,0.0,0.0,0.0,
