UID,YR,ETAG,LINE,STM,PEN,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,AADG,YRWT,DAYSH,YADG,SL,FLGR,YLD,FLWT,CLFL,MICRON,DIGR,H,J,F,NOBN,LBWN,SIRE,DAM,JUWT,JDAY,JADG,RMK,PD,INDEX,WRK,BRAND,LIB,LIBING,YRREC
92RA00001,90, 0A10,97,97,,3,2,0,M,22,0,0,0.0,237,135,0.0,0.0,48,0.0,9.2,0.0,0.0,,,,,0.0,0.0,,,269,194,0.0,CAESAR,1,0,W,red 1,S1,A,1992
92RA00002,89,K3884,60,06,601,2,2,7,M,91,101,129,0.723,238,135,0.283,10.0,56,45.1,20.6,9.3,28.9,54,1,3,3+,1.83,141.1,285463,979862,275,194,0.375,HI IDX,2,111,W,,S1,A,1992
92RA00003,89,K3925,63,06,631,2,1,2,M,93,118,126,0.725,240,135,0.215,11.7,58,49.3,17.4,8.6,28.9,54,1,3,2-,1.79,118.0,267563,246463,242,194,0.337,,2,100,W,,S4,AAA,1992
92RA00004,89,K3994,68,06,602,2,2,4,M,95,120,124,0.798,244,135,0.229,8.0,60,42.2,19.4,8.2,25.7,58,3,3,3+,1.55,116.6,273563,163663,253,194,0.301,SCUR3,2,89,W,,S4,AAA,1992
92RA00005,90,K4422,68,06,614,2,1,3,M,99,108,122,0.699,192,135,0.136,8.2,58,40.4,15.5,6.3,27.6,56,1,1,3,1.46,96.9,347263,271463,220,194,0.247,RCVR,2,89,W,,S1,A,1992
92RA00006,90,K4429,68,06,603,1,1,3,M,100,114,121,0.68,180,135,0.119,8.9,56,42.0,17.9,7.5,31.3,48,1,1,2-,1.79,124.3,313363,289463,222,194,0.229,,2,82,W,,S4,AAA,1992
92RA00007,90,K4449,68,06,616,2,2,3,M,101,102,120,0.735,212,135,0.196,7.5,58,37.8,19.3,7.3,25.5,58,2,1,3+,1.29,90.6,362563,289163,259,194,0.32,SIRES SHORTYS,3,115,W,,S1,A,1992
92RA00008,90,K4483,68,06,616,2,2,3,M,102,91,117,0.702,182,135,0.139,8.7,50,33.8,17.7,6.0,28.8,54,2,1,3+,1.6,124.9,362563,245963,211,194,0.255,,2,92,W,,D3,DUD,1992
92RA00009,90,K4525,68,06,612,1,1,3,M,103,95,116,0.604,200,135,0.188,8.1,58,38.0,16.8,6.4,24.5,60,1,1,3,1.66,106.1,314263,263963,233,194,0.285,,2,102,W,,S1,A,1992
92RA00010,90,K4533,68,06,604,2,2,5,M,103,87,116,0.661,188,135,0.167,8.2,56,46.9,15.8,7.4,26.5,56,1,1,3+,1.64,104.2,338663,145663,225,194,0.282,,2,101,W,,S1,A,1992
92RA00011,90,K4534,68,06,633,2,2,3,M,103,93,116,0.717,199,135,0.177,8.4,56,24.5,20.8,5.1,31.4,48,2,1,2+,1.66,120.8,340963,286863,246,194,0.294,50%BRED 11/91,3,106,W,,D1,B,1992
92RA00012,90,K4566,68,06,634,2,2,2,X,104,90,115,0.718,186,135,0.212,7.5,56,36.4,13.5,4.9,28.4,54,1,1,2,1.62,124.6,359163,306263,0,,0.309,MKT.RIDDEN.X,X,111,,,,,1992
92RA00013,90,K4583,68,06,605,2,2,4,M,104,86,115,0.634,189,135,0.209,9.8,58,50.0,14.8,7.4,29.1,54,1,1,3+,1.62,112.8,351563,233363,233,194,0.303,CLR.NOSE,3,109,W,,D3,DUD,1992
92RA00014,90,K4638,68,06,602,3,2,4,M,106,92,113,0.748,208,135,0.178,9.0,60,49.9,17.5,8.7,29.9,50,2,1,3+,1.67,80.4,296363,209163,243,194,0.303,,2,109,W,,S1,A,1992
92RA00015,90,K4855,68,06,616,2,1,4,M,111,112,110,0.802,210,135,0.147,10.0,58,42.0,15.9,6.7,28.3,54,1,3,2-,1.45,94.8,362563,184863,235,194,0.235,,2,84,W,,S4,AAA,1992
92RA00016,90,K4864,68,06,633,2,1,4,M,111,103,110,0.709,178,135,0.157,10.9,56,55.8,19.8,11.0,33.4,46,1,3,3,1.67,116.8,340963,194963,230,194,0.265,,2,95,W,,S1,A,1992
92RA00017,90,K4945,68,06,631,2,2,3,M,113,105,108,0.841,199,135,0.133,8.2,56,49.2,11.2,5.5,26.4,56,2,3,2-,1.46,115.7,317463,281163,243,194,0.256,,2,92,W,,S1,A,1992
92RA00018,90,K5032,68,06,631,2,1,4,M,115,94,106,0.644,198,135,0.199,9.5,58,45.6,18.0,8.2,32.2,48,1,1,2-,1.67,116.5,317463,199763,233,194,0.308,48-54s,2,111,W,,S1,A,1992
92RA00019,90,K5086,68,06,604,2,2,4,M,118,92,103,0.753,211,135,0.203,10.0,56,43.8,19.6,8.6,25.3,58,1,1,2,1.67,113.8,338663,214563,256,194,0.317,RCVR,1,114,W,red 11,S3,AA,1992
92RA00020,90,K5090,68,06,634,1,1,4,M,118,106,103,0.716,223,135,0.175,9.1,54,33.3,21.5,7.2,30.8,50,1,1,2+,1.34,99.9,359163,179163,263,194,0.247,,2,89,W,,S1,A,1992
92RA00021,91,K5121,68,06,611,1,1,3,Y,85,122,133,0.675,160,135,0.135,9.2,58,25.7,18.3,4.7,22.9,62,1,1,2,1.62,109.4,393963,318663,203,194,0.237,,2,92,W,,D3,DUD,1992
92RA00022,91,K5142,68,06,602,2,2,3,Y,86,88,132,0.614,130,135,0.149,8.3,56,27.4,13.4,3.7,24.8,60,1,1,21,1.62,118.2,403663,327363,167,194,0.231,,3,90,W,,S4,AAA,1992
92RA00023,91,K5143,68,06,602,2,2,3,Y,86,103,132,0.707,147,135,0.156,8.5,54,32.1,17.9,5.7,27.6,56,1,1,2,1.62,118.2,403663,327363,185,194,0.24,,2,93,W,,S1,A,1992
92RA00024,91,K5149,68,06,601,2,2,6,Y,87,102,131,0.72,141,135,0.138,7.9,58,33.9,14.2,4.8,24.3,60,1,1,3+,1.64,124.2,388463,149663,191,194,0.26,BLK.HOCK,3,101,W,,S4,AAA,1992
92RA00025,91,K5160,68,06,631,2,2,5,Y,87,101,131,0.723,147,135,0.163,10.0,54,26.2,18.1,4.7,23.5,60,1,2,3-,1.56,116.4,334663,211763,185,194,0.246,,C,96,W,red 80,SP,B,1992
92RA00026,91,K5162,68,06,602,2,2,3,Y,87,102,131,0.642,140,135,0.135,7.4,56,25.4,17.9,4.5,25.0,58,2,2,3+,1.77,137.4,403663,307063,186,194,0.246,,C,96,W,red 81,S3,AA,1992
92RA00027,91,K5165,68,06,633,2,2,5,Y,87,102,137,0.681,148,135,0.167,10.1,50,51.2,11.6,5.9,23.4,62,1,1,2-,1.45,102.9,398563,240563,193,194,0.271,RCVR,1,105,W,red 14,S2,AA,1992
92RA00028,91,K5168,68,06,631,3,2,6,Y,87,102,131,0.738,148,135,0.163,8.2,56,44.3,13.5,6.0,24.6,60,1,1,3,1.74,119.7,334663,123563,191,194,0.26,,C,101,W,red 11,D3,DUD,1992
92RA00029,91,K5177,68,06,602,1,1,2,Y,87,111,131,0.642,151,135,0.142,7.8,58,34.1,14.7,5.0,24.4,60,2,3,3+,1.5,111.6,403663,390863,198,194,0.254,,C,99,W,X,S2,AA,1992
92RA00030,91,K5204,68,06,601,2,2,4,Y,89,103,129,0.662,147,135,0.156,8.1,58,29.6,13.5,4.0,23.6,60,1,1,3+,2.04,137.5,388463,265763,191,194,0.257,,C,100,W,ewelamb,S1,A,1992
92RA00031,91,K5205,68,06,631,2,1,6,Y,89,114,129,0.641,158,135,0.156,7.6,58,32.8,15.0,4.9,22.6,62,1,2,5+,1.94,135.0,334663,149063,217,194,0.301,CHK.FACE,1,117,W,red 01,SP,B,1992
92RA00032,91,K5207,68,06,612,2,2,5,Y,89,104,129,0.726,150,135,0.163,7.9,54,25.7,15.0,3.9,28.7,54,1,2,3,1.56,120.7,431263,182363,205,194,0.295,IDX+ WOOL-,2,115,W,,S1,A,1992
92RA00033,91,K5241,68,06,611,2,2,7,Y,90,87,128,0.652,118,135,0.11,9.0,50,43.3,11.4,4.9,26.6,56,2,2,3,1.78,124.5,393963,114163,159,194,0.211,,3,82,W,,D3,DUD,1992
92RA00034,91,K5242,68,06,611,2,2,7,Y,90,86,128,0.634,133,135,0.167,7.5,56,50.5,11.6,5.9,25.7,58,1,2,3+,1.78,124.5,393963,114163,177,194,0.266,,C,103,W,,D3,DUD,1992
92RA00035,91,K5247,68,06,611,2,2,4,Y,90,95,128,0.648,140,135,0.16,8.9,56,38.3,16.5,6.3,27.8,56,1,2,2-,1.54,117.8,393963,301063,190,194,0.278,JUMPER,1,108,W,red 83,SP,B,1992
92RA00036,91,K5259,68,06,632,1,1,3,Y,90,115,128,0.629,156,135,0.145,8.3,58,35.9,16.4,5.9,25.0,58,1,2,3+,1.62,126.8,392563,347063,204,194,0.26,,C,101,W,,D3,DUD,1992
92RA00037,91,K5297,68,06,632,1,1,2,Y,91,117,127,0.69,146,135,0.103,8.1,56,43.4,13.5,5.9,26.0,58,1,1,3+,1.67,112.3,392563,431663,194,194,0.225,,2,87,W,,S1,A,1992
92RA00038,91,K5313,68,06,611,2,1,5,Y,91,122,127,0.708,163,135,0.145,9.2,56,43.0,15.9,6.8,25.8,58,1,1,2,1.78,109.9,393963,188363,217,194,0.278,,1,108,W,ewelamb,D3,DUD,1992
92RA00039,91,K5317,68,06,611,2,2,5,Y,91,98,127,0.703,145,135,0.167,9.0,58,29.9,16.1,4.8,25.2,58,1,1,2-,1.67,120.1,393963,206763,199,194,0.295,,1,115,W,red 04,S4,AAA,1992
92RA00040,91,K5344,68,06,634,2,2,3,Y,91,108,135,0.674,154,135,0.168,6.8,56,28.2,14.3,4.0,24.8,60,1,2,3-,1.48,109.5,422863,345763,205,194,0.29,RETEST SEMEN,1,113,W,,S1,A,1992
92RA00041,91,K5379,68,06,632,3,2,3,Y,92,98,126,0.697,134,135,0.128,7.9,56,36.3,14.5,5.3,22.3,62,1,1,3,2.05,142.1,392563,357263,180,194,0.24,,C,93,W,red 84,S3,AA,1992
92RA00042,91,K5381,68,06,631,3,2,5,Y,92,87,126,0.658,128,135,0.145,7.5,56,18.8,15.5,2.9,23.0,62,1,2,3,2.0,118.2,334663,186963,175,194,0.257,AB.L.JAW,C,100,W,X,D3,DUD,1992
92RA00043,91,K5384,68,06,612,2,1,4,Y,92,112,126,0.663,155,135,0.152,9.2,56,36.3,16.8,6.1,21.5,64,1,1,3-,1.54,107.4,431263,246163,193,194,0.237,,2,92,W,,S4,AAA,1992
92RA00044,91,K5407,68,06,611,1,1,7,Y,93,114,125,0.684,159,135,0.16,8.0,56,30.7,17.2,5.3,25.3,58,1,1,3+,1.6,112.3,393963,114763,212,194,0.287,,1,112,W,red 13,S2,AA,1992
92RA00045,91,K5408,68,06,632,2,2,5,Y,93,96,125,0.67,151,135,0.195,7.8,56,31.3,13.9,4.4,25.8,58,1,1,2-,2.0,131.9,392563,188463,199,194,0.301,,1,117,W,red 03a,S0,B,1992
92RA00046,91,K5442,68,06,602,1,1,4,Y,94,112,124,0.636,139,135,0.096,8.6,56,30.6,11.1,3.4,24.8,60,2,1,1-,1.66,127.4,403663,273363,183,194,0.208,,3,81,W,,S2,AA,1992
92RA00047,91,K5444,68,06,631,2,2,2,X,94,99,125,0.74,144,135,0.16,7.5,56,41.6,13.3,5.5,23.2,62,1,2,3,1.67,128.0,334663,404363,0,,0.0,DEAD 7-3-92,X,,,,,,1992
92RA00048,91,K5446,68,06,601,2,2,3,Y,94,94,125,0.655,138,135,0.157,8.6,56,39.5,14.2,5.6,23.4,62,2,1,3,1.91,137.6,388463,328563,177,194,0.243,,C,94,W,red 82,S1,A,1992
92RA00049,91,K5447,68,06,602,2,2,6,Y,94,101,125,0.647,147,135,0.164,8.9,58,37.4,14.4,5.4,24.9,60,1,1,2,1.94,127.5,403663,158263,186,194,0.249,,C,97,W,red 91,S0,B,1992
92RA00050,91,K5460,68,06,631,1,1,2,Y,94,117,124,0.713,151,135,0.121,8.5,56,33.6,17.8,6.0,25.4,58,1,1,3,1.5,113.7,334663,383563,215,194,0.287,RETEST SEMEN,1,112,W,red 14,S1,A,1992
92RA00051,91,K5463,68,06,631,2,2,4,Y,94,115,125,0.805,156,135,0.146,8.0,58,35.2,17.2,6.1,25.0,58,1,2,3+,1.66,126.3,334663,251463,213,194,0.287,,1,112,W,red 90a,D3,DUD,1992
92RA00052,91,K5482,68,06,601,1,1,2,Y,95,112,124,0.676,152,135,0.142,7.1,56,30.0,16.4,4.9,24.9,60,1,1,3+,1.5,113.7,388463,399263,191,194,0.232,,2,90,W,,S1,A,1992
92RA00053,91,K5492,68,06,632,2,2,3,X,95,88,124,0.608,140,135,0.185,7.9,54,31.1,14.6,4.5,26.6,56,1,2,3-,1.91,130.0,392563,350663,0,,0.0,DEAD 7-4-92,X,,,,,,1992
92RA00054,91,K5511,68,06,602,2,2,5,Y,95,119,124,0.806,160,135,0.146,8.8,56,30.8,15.5,4.8,27.2,56,1,1,3+,1.56,113.8,403663,203063,202,194,0.243,RETEST SEMEN,C,94,W,red 90,S3,AA,1992
92RA00055,91,K5558,68,06,602,2,1,3,Y,97,112,122,0.654,150,135,0.135,9.3,54,37.8,16.0,6.0,24.4,60,1,1,2-,1.77,125.2,403663,360463,191,194,0.232,,2,90,W,,S1,A,1992
92RA00056,91,K5567,68,06,631,3,1,4,Y,97,102,128,0.555,127,135,0.091,7.6,58,34.8,13.3,4.6,22.9,62,1,2,3-,1.79,136.6,334663,305363,180,194,0.233,,3,91,W,,D3,DUD,1992
92RA00057,91,K5571,68,06,614,2,2,5,Y,97,97,122,0.698,147,135,0.178,8.2,56,34.2,18.0,6.2,24.3,60,1,1,2-,1.45,106.5,425163,193963,198,194,0.296,,1,115,W,red 12,S2,AA,1992
92RA00058,91,K5581,68,06,612,1,1,5,Y,97,108,122,0.617,151,135,0.153,8.0,50,29.5,12.0,3.5,24.0,60,1,2,3-,1.56,116.9,431263,188063,199,194,0.267,,C,104,W,red 85,S2,AA,1992
92RA00059,91,K5608,68,06,612,2,2,3,Y,98,86,121,0.599,143,135,0.203,8.3,56,41.6,13.2,5.5,26.8,56,2,2,3,1.91,134.9,431263,327263,182,194,0.282,,1,110,W,red 02,S2,AA,1992
92RA00060,91,K5613,68,06,633,1,1,4,Y,98,126,128,0.71,166,135,0.146,8.2,58,32.5,18.5,6.0,21.4,64,1,1,3,1.54,105.9,398563,249363,216,194,0.269,,C,105,W,red 86,S6,AAA,1992
92RA00061,91,K5624,68,06,603,2,2,3,Y,98,115,128,0.733,152,135,0.135,7.2,56,34.1,16.9,5.8,27.0,56,1,3,3,1.62,111.1,399463,332163,197,194,0.246,,C,96,W,red 87,S3,AA,1992
92RA00062,91,K5631,68,06,634,2,2,3,Y,98,92,121,0.64,155,135,0.224,7.2,50,27.0,13.0,3.5,24.0,60,1,1,3+,2.05,117.4,422863,322863,196,194,0.305,,3,118,W,,S3,AA,1992
92RA00063,91,K5632,68,06,634,2,2,3,Y,98,96,121,0.684,139,135,0.153,8.7,58,36.7,14.8,5.4,27.1,56,2,1,3+,2.05,117.4,422863,322863,185,194,0.261,,C,101,W,red 88,S1,A,1992
92RA00064,91,K5638,68,06,602,1,1,5,Y,99,100,120,0.553,128,135,0.1,8.9,56,41.5,13.9,5.8,23.5,60,1,1,2-,1.78,116.9,403663,191063,166,194,0.194,,3,75,W,,D3,DUD,1992
92RA00065,91,K5639,68,06,613,1,1,3,Y,99,121,126,0.674,168,135,0.171,10.0,56,27.7,14.9,4.1,24.5,60,1,1,2-,1.34,93.2,407663,373063,213,194,0.275,AB.FACE.R.,1,107,W,ewelamb,SP,B,1992
92RA00066,91,K5675,68,06,611,2,2,4,Y,99,94,119,0.698,141,135,0.167,8.0,58,21.1,18.7,3.9,24.5,60,2,1,3+,1.79,124.3,393963,289463,182,194,0.257,,C,100,W,red 89,S2,AA,1992
92RA00067,91,K5742,68,06,612,2,2,5,Y,101,108,125,0.696,134,135,0.095,7.6,58,25.1,12.7,3.2,23.4,62,1,2,3,1.89,113.4,431263,186463,182,194,0.222,,2,86,W,,S1,A,1992
92RA00068,91,K5748,68,06,603,2,2,3,Y,102,100,122,0.666,134,135,0.123,8.7,60,44.2,15.7,6.9,21.5,64,3,1,4-,1.62,113.1,399463,309863,184,194,0.25,SCUR3,3,97,W,,S2,AA,1992
92RA00069,91,K5749,68,06,602,2,1,5,Y,102,106,116,0.648,159,135,0.188,10.8,56,33.3,14.5,4.8,23.8,60,1,1,3,1.67,119.2,403663,231363,201,194,0.278,,1,108,W,red 03,SP,B,1992
92RA00070,91,K5770,68,06,603,2,2,3,Y,102,95,124,0.668,137,135,0.153,7.5,56,36.1,14.4,5.2,24.8,60,2,1,4,1.48,102.8,399463,364463,174,194,0.237,,2,92,W,,S1,A,1992
92RA00071,91,K5814,68,06,633,2,1,5,Y,106,116,119,0.671,152,135,0.131,8.1,56,34.9,15.5,5.4,22.8,62,1,2,3-,1.56,101.8,398563,202163,195,194,0.236,,2,92,W,,S1,A,1992
92RA00072,87,L0765,00,30,,,,0,X,0,0,0,0.0,224,135,0.0,0.0,56,0.0,14.3,,0.0,,,,,0.0,0.0,,,238,194,0.0,X.VAS.LAME.RF,X,,,,,,1992
92RA00073,87,L1487,73,30,,,,0,X,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,,0,,0.0,,X,,,,,,1992
92RA00074,87,L1733,73,30,,,,0,X,0,0,0,0.0,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,,0,,0.0,,X,,,,,,1992
92RA00075,88,L2251,00,30,714,2,2,2,P,97,84,131,0.517,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,1.92,126.4,067903,919802,217,194,0.0,VASEC.RAM,1,,W,vasec.,S1,A,1992
92RA00076,88,L3152,00,30,724,2,1,3,P,249,80,126,0.527,0,0,0.0,0.0,,0.0,0.0,,0.0,,,,,1.33,65.0,082503,854402,220,194,0.0,VASEC.RAM,1,,W,vasec.,S2,AA,1992
92RA00077,89,L3541,83,30,711,3,2,5,P,101,93,119,0.691,0,0,0.219,0.0,,0.0,0.0,,0.0,,,,,2.08,144.5,199903,705802,229,194,0.311,,2,,W,,S1,A,1992
92RA00078,89,L3742,82,30,701,2,2,3,X,104,80,118,0.56,0,0,0.206,0.0,,0.0,0.0,,0.0,,,,,1.9,125.3,079503,912502,0,,0.267,,X,,,,,,1992
92RA00079,89,L3801,81,30,704,2,2,6,P,105,112,117,0.847,0,0,0.21,0.0,,0.0,0.0,,0.0,,,,,2.02,138.7,052303,511202,216,194,0.274,,3,,W,,S1,A,1992
92RA00080,89,L4064,82,30,712,2,2,4,X,110,98,112,0.772,0,0,0.185,0.0,,0.0,0.0,,0.0,,,,,1.91,130.6,250303,818902,0,,0.252,,X,,,,,,1992
92RA00081,89,L4164,82,30,701,3,2,3,P,112,94,110,0.759,0,0,0.185,0.0,,0.0,0.0,,0.0,,,,,2.36,127.0,079503,921502,204,194,0.252,,3,,W,,S2,AA,1992
92RA00082,89,L4278,80,30,712,2,2,3,P,115,77,107,0.663,0,0,0.199,0.0,,0.0,0.0,,0.0,,,,,2.14,133.5,250303,945502,187,194,0.286,,3,,W,,S2,AA,1992
92RA00083,89,L4423,72,30,724,1,1,3,M,236,114,139,0.66,197,135,0.383,8.8,60,53.4,9.3,5.0,23.7,60,1,3,2+,1.0,85.4,115403,043203,215,194,0.307,SKEram,3,89,W,,S1,A,1992
92RA00084,89,L4442,73,30,731,2,1,6,M,240,123,135,0.775,217,135,0.414,8.8,56,57.9,7.8,4.5,25.8,58,2,3,1-,1.67,99.3,134603,402602,239,194,0.33,L.EYE?,3,97,W,,,,1992
92RA00085,89,L4460,73,30,736,2,2,4,M,242,110,133,0.751,209,135,0.266,9.8,50,58.9,13.5,8.0,30.6,50,2,1,2+,1.0,84.8,181303,867502,245,194,0.313,SKEram,3,99,W,,S2,AA,1992
92RA00086,89,L4471,73,30,733,2,1,5,M,243,130,132,0.829,207,135,0.164,8.0,56,59.6,10.1,6.0,23.5,60,2,3,1-,1.43,100.6,145703,620102,230,194,0.239,AB.THROAT,3,98,W,,S1,A,1992
92RA00087,89,L4551,72,30,724,3,2,7,M,254,100,121,0.701,186,135,0.203,9.6,58,68.1,12.8,8.7,27.4,56,2,1,2-,1.83,116.3,115403,335502,206,194,0.216,SKEram,3,117,W,,S3,AA,1992
92RA00088,90,L4760,82,30,P.8,2,2,1,X,93,74,126,0.632,163,135,0.128,8.0,56,37.1,10.9,4.0,27.6,56,2,1,1-,2.15,136.2,208603,367803,0,,0.209,MKT.DARKNOSE,X,96,,,,,1992
92RA00089,90,L4775,80,30,P.2,2,1,1,X,94,106,127,0.75,0,0,0.14,0.0,,0.0,0.0,,0.0,,,,,2.15,130.8,237003,372103,0,,0.244,,X,,,,,,1992
92RA00090,90,L4785,83,30,P.3,2,1,1,M,95,99,126,0.704,181,135,0.126,7.2,58,56.5,8.3,4.7,23.6,60,2,5,2+,2.15,127.2,192703,376103,216,194,0.204,TENDER+JAW5,3,93,W,,D3,DUD,1992
92RA00091,90,L4796,81,30,54,2,2,5,M,96,103,125,0.69,193,135,0.136,9.1,58,66.7,9.9,6.6,27.4,56,2,1,2+,1.91,131.3,241103,830002,238,194,0.256,,2,106,W,,S1,A,1992
92RA00092,90,L4910,82,30,86,2,2,3,X,99,85,122,0.584,181,135,0.136,8.5,62,46.4,12.5,5.8,23.4,62,2,1,2,1.84,102.2,240903,093803,0,,0.201,MKT.JAW.X,X,87,,,,,1992
92RA00093,90,L4917,80,30,44,2,2,4,M,99,89,122,0.623,169,135,0.122,9.8,58,60.4,12.7,7.7,24.2,60,2,3,1-,2.36,127.0,252403,921502,203,194,0.195,,2,106,W,,S1,A,1992
92RA00094,90,L4921,81,30,P.5,2,2,1,M,99,78,122,0.676,140,135,0.084,8.0,58,50.3,8.7,4.4,26.9,56,2,1,1-,2.15,122.1,200303,405903,168,194,0.171,,3,89,W,,S4,AAA,1992
92RA00095,90,L4981,82,30,84,3,2,3,M,100,94,121,0.694,187,135,0.161,7.8,58,52.2,11.1,5.8,24.4,60,2,1,1-,2.09,115.3,214303,324180,219,194,0.25,,2,94,W,,S4,AAA,1992
92RA00096,90,L4992,82,30,84,3,2,2,M,100,85,121,0.659,191,135,0.182,9.4,56,50.5,11.8,6.0,26.2,58,2,3,1,2.31,126.7,214303,187403,231,194,0.305,,2,104,W,,D3,DUD,1992
92RA00097,90,L5036,81,30,P.6,3,1,1,M,101,80,118,0.638,157,135,0.125,9.5,60,43.1,10.0,4.3,23.3,62,2,5,1-,2.48,141.9,206203,428603,181,194,0.194,JAW5,3,101,W,,S1,A,1992
92RA00098,90,L5068,83,30,74,2,2,4,M,101,92,120,0.735,208,135,0.175,8.5,56,45.2,13.6,6.1,27.6,56,2,1,1,2.03,138.4,227703,845302,255,194,0.299,0% BRED 11/91,3,109,W,,S1,A,1992
92RA00099,90,L5152,82,30,86,2,2,4,M,103,73,116,0.556,188,135,0.206,9.7,58,45.0,14.6,6.6,27.6,56,2,3,3+,1.81,130.6,240903,919202,224,194,0.306,75%BRED 11/92,3,109,W,,S1,A,1992
92RA00100,90,L5182,80,30,41,1,1,2,M,104,95,115,0.635,183,135,0.177,8.0,58,58.9,9.5,5.6,25.3,58,2,3,1-,2.03,100.2,192103,199803,216,194,0.261,PINK,3,87,W,,S1,A,1992
92RA00101,90,L5191,82,30,84,1,1,5,M,104,103,115,0.665,185,135,0.122,9.1,56,47.4,13.4,6.4,29.2,54,1,1,2-,1.81,125.3,214303,796202,218,194,0.215,,3,101,W,,S1,A,1992
92RA00102,90,L5214,81,30,51,2,2,2,P,104,87,115,0.699,0,0,0.153,0.0,,0.0,0.0,,0.0,,,,,2.17,145.1,215803,238703,176,194,0.264,,2,,W,,S4,AAA,1992
92RA00103,90,L5252,82,30,P.7,2,2,1,M,105,59,114,0.581,144,135,0.091,10.0,54,54.9,13.7,7.5,29.8,50,2,1,2,2.15,138.5,191003,390503,163,194,0.2,,3,111,W,,S4,AAA,1992
92RA00104,90,L5311,80,30,42,2,1,2,M,106,93,113,0.635,186,135,0.146,8.9,56,45.4,12.2,5.5,26.8,56,1,3,2+,2.03,116.0,212403,123603,226,194,0.267,,2,95,W,,S4,AAA,1992
92RA00105,90,L5320,82,30,81,1,1,2,M,106,98,113,0.622,192,135,0.142,8.0,60,47.5,14.3,6.8,23.6,60,2,1,3+,1.88,116.6,191803,149803,229,194,0.215,NOTCH,3,97,W,,S1,A,1992
92RA00106,90,L5323,82,30,86,3,2,4,X,106,77,113,0.619,170,135,0.167,8.0,56,47.2,15.0,7.1,25.9,58,1,3,2+,1.92,123.8,240903,955502,0,,0.245,MKT.AB.JAW.X,X,103,,,,,1992
92RA00107,90,L5345,80,30,44,3,2,4,M,106,88,113,0.716,180,135,0.163,8.2,58,45.8,12.4,5.7,25.7,58,2,3,2,2.36,152.4,252403,967802,212,194,0.227,"PINK, SAVE?",1,111,W,blue 0,S1,A,1992
92RA00108,90,L5347,80,30,44,3,1,4,M,106,89,106,0.637,172,135,0.146,9.9,58,46.1,12.3,5.7,24.9,60,4,1,2+,2.36,152.4,252403,967802,212,194,0.223,SCURS,2,113,W,,S1,A,1992
92RA00109,90,L5410,82,30,81,1,1,6,X,108,99,111,0.657,191,135,0.177,6.8,56,40.9,14.4,5.9,26.1,58,2,3,2-,1.92,119.3,191803,700502,0,,0.236,MKT.COND.X,X,95,,,,,1992
92RA00110,90,L5441,82,30,85,2,2,2,M,108,84,111,0.641,165,135,0.132,9.5,58,54.9,11.0,6.0,26.8,56,2,3,1,2.17,138.9,224903,163703,202,194,0.206,,2,106,W,,S1,A,1992
92RA00111,90,L5455,82,30,P.7,2,2,1,L,108,63,111,0.656,164,135,0.201,8.2,56,42.7,12.7,5.4,28.0,54,1,1,1-,2.15,141.0,191003,436403,188,194,0.282,,2,107,W,,S1,A,1992
92RA00112,90,L5486,81,30,51,2,1,5,M,109,108,110,0.785,219,135,0.143,7.8,58,31.0,14.9,4.6,25.2,58,2,3,2-,2.11,108.3,215803,830202,257,194,0.261,"NOTCH,JAW3",3,87,W,,S1,A,1992
92RA00113,90,L5510,80,30,41,3,1,3,M,109,97,110,0.698,212,135,0.198,7.8,56,47.4,12.6,6.0,28.1,54,2,1,2,2.09,115.0,192103,052603,244,194,0.264,,2,95,W,,S1,A,1992
92RA00114,90,L5516,80,30,42,2,1,4,M,109,104,110,0.734,181,135,0.115,8.8,56,51.0,11.0,5.6,26.5,56,2,3,2+,2.25,116.8,212403,934702,225,194,0.23,,2,94,W,,S1,A,1992
92RA00115,90,L5549,82,30,86,3,2,2,X,110,84,109,0.73,160,135,0.132,9.9,58,53.2,13.3,7.1,25.5,58,4,1,2,2.17,116.2,240903,187603,0,,0.221,MKT.SCURS.X,X,100,,,,,1992
92RA00116,90,L5603,83,30,71,2,2,4,M,111,83,110,0.662,204,135,0.196,11.2,54,51.1,17.4,8.9,30.5,50,2,1,2,2.14,124.8,192003,953502,237,194,0.314,AB.LIP,3,116,W,,D1,B,1992
92RA00117,90,L5613,82,30,81,3,2,4,M,111,84,110,0.675,169,135,0.122,8.6,56,45.1,12.1,5.5,27.2,56,2,3,3+,2.59,126.0,191803,909402,197,194,0.21,,2,97,W,,S4,AAA,1992
92RA00118,90,L5618,82,30,81,3,2,2,M,111,82,110,0.687,162,135,0.126,7.0,58,32.3,12.4,4.0,23.8,60,2,1,2,2.6,155.3,191803,118903,195,194,0.204,LBWN+++,2,104,W,,S4,AAA,1992
92RA00119,90,L5622,81,30,52,2,2,4,M,112,80,109,0.602,155,135,0.109,8.8,56,44.4,11.8,5.2,25.4,58,3,3,1,2.14,132.1,237103,924502,199,194,0.207,"JAW3,SCUR3",2,99,W,,S1,A,1992
