UID,ETAG,SEX,STM,LINE,YR,SEA,AGE,RGRP,BGRP,LOT,HORN,FACE,STAPLE_CM,STAPLE_IN,RMK,PD,BPEN,STUDY,SAMPLE,MICRON,SD,CV,CEM,PF,DIGR
02PR00637,T8144,2,02,ID,00,1,2.0,I,1,.,.,.,8.1,3.2,,1,43T,Ida,y,23.3,3.4,14.4,6.3,2.6,62
02PR00638,T8145,2,02,ID,00,1,2.0,I,1,.,.,.,8.4,3.3,,1,43T,Ida,y,22.4,3.3,14.9,6.3,1.4,62
02PR00639,T8164,1,02,42,00,1,2.0,2,Y,LIB,.,.,0.0,0.0,"H5, X",3,LIB,LIB,N,,,,,0.0,0
02PR00640,T8183,1,02,42,00,1,2.0,2,Y,.,1,2,8.6,3.4,,1,86,CTL,y,21.8,3.0,13.8,5.3,1.5,64
02PR00641,T8185,1,02,42,00,1,2.0,2,Y,.,2,3+,9.8,3.9,,1,91,CTL,y,26.4,4.9,18.5,9.4,19.3,56
02PR00642,T8036,1,02,41,00,1,2.0,2,Y,.,2,2+,8.9,3.5,DUD >works,1,412,LWW1,y,28.0,4.3,15.5,7.9,26.1,54
02PR00643,T8041,1,02,42,00,1,2.0,2,Y,.,1,4+,9.0,3.5,,1,84a,CTL,y,27.4,4.3,15.8,7.7,21.4,56
02PR00644,T8051,1,02,41,00,1,2.0,2,Y,.,2,4+,8.9,3.5,,1,eal,LIB,y,24.2,4.0,16.7,7.7,6.4,60
02PR00645,T8056,1,02,42,00,1,2.0,2,Y,.,2,3-,8.4,3.3,,1,81,CTL,y,25.7,4.1,15.9,7.7,12.7,58
02PR00646,T8024,1,02,42,00,1,2.0,2,Y,.,1,3+,9.5,3.7,"D1,D2, >works",1,83a,CTL,y,27.3,4.0,14.5,7.2,20.1,56
02PR00647,T8025,1,02,42,00,1,2.0,2,Y,.,2,2-,10.2,4.0,DUD>works,1,83,CTL,y,26.5,4.0,15.1,7.3,14.5,56
02PR00648,T8315,1,02,ID,01,1,1.0,I,L,.,1,3,7.9,3.1,,1,.,Ida,y,23.3,3.9,17.0,7.6,4.6,62
02PR00649,T8316,1,02,ID,01,1,1.0,I,L,.,1,3,5.5,2.2,,1,.,Ida,y,23.6,3.6,15.2,6.3,2.8,60
02PR00650,T8306,1,02,ID,01,1,1.0,I,L,.,1,3,6.0,2.4,,1,.,Ida,y,21.1,3.2,15.1,5.8,0.9,64
02PR00651,T8340,1,02,ID,01,1,1.0,I,L,.,1,3-,6.8,2.7,,1,.,Ida,y,23.2,4.5,19.6,8.9,7.4,62
02PR00652,T8346,1,02,ID,01,1,1.0,I,L,.,1,3-,7.2,2.8,NICE,1,.,Ida,y,23.7,3.9,16.6,7.3,4.9,60
02PR00653,T8353,1,02,ID,01,1,1.0,I,L,.,1,2,8.4,3.3,,1,.,Ida,y,23.3,4.1,17.7,7.7,4.9,62
02PR00654,T8355,1,02,ID,01,1,1.0,I,L,.,1,3-,6.8,2.7,,1,.,Ida,y,22.6,4.6,20.5,9.2,6.0,62
02PR00655,T8362,1,02,ID,01,1,1.0,I,L,.,1,3,7.0,2.8,,1,.,Ida,y,21.6,3.9,18.2,7.9,2.6,64
02PR00656,T8368,1,02,ID,01,1,1.0,I,L,.,1,3,6.8,2.7,,1,.,Ida,y,22.4,3.6,16.0,6.9,2.8,62
02PR00657,T8321,1,02,ID,01,1,1.0,I,L,.,1,3,6.1,2.4,,1,.,Ida,y,21.2,3.6,17.0,6.7,1.6,64
02PR00658,T8323,1,02,ID,01,1,1.0,I,L,.,1,3,6.0,2.4,,1,.,Ida,y,21.1,3.4,16.0,6.4,1.3,64
02PR00659,T8384,1,02,ID,01,1,1.0,I,L,.,1,3-,6.4,2.5,,1,.,Ida,y,24.5,4.2,17.3,8.4,8.8,60
02PR00660,T8395,1,02,ID,01,1,1.0,I,L,.,2,3,7.2,2.8,,1,.,Ida,y,25.2,5.1,20.1,9.6,13.8,58
02PR00661,T8399,1,02,42,01,1,1.0,2,L,.,1,2+,6.7,2.6,,1,.,Ctrl,y,26.0,4.3,16.7,7.9,13.6,58
02PR00662,T8374,1,02,41,01,1,1.0,2,L,.,1,3+,7.6,3.0,,1,.,Lww,y,25.2,5.0,19.9,9.6,14.3,58
02PR00663,T8379,1,02,ID,01,1,1.0,I,L,.,1,3,7.0,2.8,PNEU,1,.,Ida,y,20.9,3.5,16.8,6.7,1.8,64
02PR00664,T8413,1,02,41,01,1,1.0,2,L,.,1,3+,6.4,2.5,,1,.,Lww,y,24.8,4.6,18.6,8.7,12.2,60
02PR00665,T8414,1,02,ID,01,1,1.0,I,L,.,1,3,6.8,2.7,,1,.,Ida,y,21.9,3.5,15.9,6.5,1.8,64
02PR00666,T8415,1,02,ID,01,1,1.0,I,L,.,1,3,7.0,2.8,,1,.,Ida,y,21.7,3.3,15.3,6.1,1.2,64
02PR00667,T8402,1,02,ID,01,1,1.0,I,L,.,1,3-,6.0,2.4,,1,.,Ida,y,22.7,4.5,19.9,9.3,5.9,62
02PR00668,T8439,1,02,41,01,1,1.0,2,L,.,1,3+,8.0,3.1,,1,.,Lww,y,23.8,4.7,19.6,8.9,8.3,60
02PR00669,T8448,1,02,ID,01,1,1.0,I,L,.,1,4+,6.4,2.5,,1,.,Ida,y,23.8,4.3,18.2,8.2,7.0,60
02PR00670,T8447,1,02,41,01,1,1.0,2,L,.,1,2+,7.1,2.8,,1,.,Lww,y,22.5,4.8,21.3,9.6,6.1,62
02PR00671,T8457,1,02,41,01,1,1.0,2,L,.,2,3+,8.5,3.3,RAM,1,.,Lww,y,23.1,4.7,20.5,10.0,8.7,62
02PR00672,T8468,1,02,41,01,1,1.0,2,L,.,3,2-,6.7,2.6,NICE,1,.,Lww,y,22.4,3.2,14.5,5.4,1.6,62
02PR00673,T8428,1,02,ID,01,1,1.0,I,L,.,1,3-,6.2,2.4,NICE,1,.,Ida,y,19.8,3.7,18.8,7.2,1.3,70
02PR00674,T8482,1,02,41,01,1,1.0,2,L,.,1,2,8.1,3.2,,1,.,Lww,y,24.0,4.7,19.5,9.2,9.1,60
02PR00675,T8489,1,02,41,01,1,1.0,2,L,.,2,2-,7.3,2.9,ENTR,1,.,Lww,y,25.0,4.3,17.1,7.8,9.6,58
02PR00676,T8472,1,02,41,01,1,1.0,2,L,.,2,2,6.4,2.5,GAUNT,1,.,Lww,y,22.5,4.2,18.9,8.2,4.3,62
02PR00677,T8478,1,02,42,01,1,1.0,2,L,.,1,3,6.8,2.7,,1,.,Ctrl,y,21.7,3.8,17.7,7.2,2.1,64
02PR00678,T8542,1,02,42,01,1,1.0,2,L,.,2,3-,7.5,3.0,,1,.,Ctrl,y,22.2,4.3,19.3,8.5,4.5,62
02PR00679,T8550,1,02,41,01,1,1.0,2,L,.,2,3,8.0,3.1,,1,.,Lww,y,24.4,4.2,17.1,7.8,7.6,60
02PR00680,T8568,1,02,42,01,1,1.0,2,L,.,2,3-,8.1,3.2,,1,.,Ctrl,y,22.6,3.6,16.1,6.9,2.0,62
02PR00681,T8525,1,02,41,01,1,1.0,2,L,.,1,2+,7.6,3.0,,1,.,Lww,y,23.0,4.2,18.2,7.7,4.1,62
02PR00682,T8581,1,02,42,01,1,1.0,2,L,.,1,3+,7.2,2.8,,1,.,Ctrl,y,23.2,4.1,17.5,7.3,3.9,62
02PR00683,T8584,1,02,42,01,1,1.0,2,L,.,2,3-,6.0,2.4,".13 inbr,RUNT",1,.,Ctrl,y,21.1,3.1,14.7,5.6,0.6,64
02PR00684,T8586,1,02,41,01,1,1.0,2,L,.,1,4-,8.1,3.2,,1,.,Lww,y,24.3,4.5,18.6,8.9,8.3,60
02PR00685,T8587,1,02,41,01,1,1.0,2,L,.,2,3-,6.8,2.7,,1,.,Lww,y,21.7,4.7,21.7,9.0,4.2,64
02PR00686,T8593,1,02,42,01,1,1.0,2,L,.,2,3,6.6,2.6,,1,.,Ctrl,y,20.8,3.3,15.8,6.1,1.0,64
02PR00687,T8596,1,02,42,01,1,1.0,2,L,.,2,2,6.6,2.6,,1,.,Ctrl,y,21.4,3.4,15.8,6.1,1.5,64
02PR00688,T8575,1,02,42,01,1,1.0,2,L,.,2,2,6.2,2.4,,1,.,Ctrl,y,24.4,3.9,16.1,7.2,6.2,60
02PR00689,T8572,1,02,42,01,1,1.0,2,L,.,1,3-,6.8,2.7,BORN@MUDLAKE,1,.,Ctrl,y,22.9,3.7,16.2,6.7,2.4,62
02PR00690,T8613,1,02,42,01,1,1.0,2,L,.,2,2,6.5,2.6,,1,.,Ctrl,y,22.3,3.5,15.8,6.5,1.8,62
02PR00691,T8614,1,02,42,01,1,1.0,2,L,.,2,3,5.0,2.0,,1,.,Ctrl,y,20.3,3.5,17.2,6.7,0.9,70
02PR00692,T8608,1,02,42,01,1,1.0,2,L,.,1,3,6.7,2.6,,1,.,Ctrl,y,24.8,4.0,16.0,7.3,8.1,60
02PR00693,T8609,1,02,42,01,1,1.0,2,L,.,1,3,7.3,2.9,,1,.,Ctrl,y,22.0,3.9,17.7,7.6,3.1,64
02PR00694,T8631,1,02,41,01,1,1.0,2,L,.,1,2,6.7,2.6,,1,.,Lww,y,22.1,3.7,16.8,6.8,2.3,62
02PR00695,T8630,1,02,41,01,1,1.0,2,L,.,2,2,6.7,2.6,,1,.,Lww,y,22.1,4.0,18.1,7.5,3.4,62
02PR00696,T8637,1,02,41,01,1,1.0,2,L,.,1,3-,8.3,3.3,,1,.,Lww,y,22.2,4.8,21.7,9.0,5.3,62
02PR00697,T8643,1,02,41,01,1,1.0,2,L,.,1,3+,6.4,2.5,"X, NO GOOD",1,.,Lww,y,21.0,4.1,19.5,7.8,1.7,64
02PR00698,T8649,1,02,41,01,1,1.0,2,L,.,2,3+,7.7,3.0,,1,.,Lww,y,20.8,3.7,17.8,6.7,1.0,64
02PR00699,T8658,1,02,42,01,1,1.0,2,L,.,1,3+,6.2,2.4,BIG,1,.,Ctrl,y,22.6,3.8,16.8,7.0,2.4,62
02PR00700,T8661,1,02,41,01,1,1.0,2,L,.,2,2,6.3,2.5,,1,.,Lww,y,21.1,3.6,17.2,6.8,1.3,64
02PR00701,T8662,1,02,41,01,1,1.0,2,L,.,2,1-,7.2,2.8,,1,.,Lww,y,24.2,4.0,16.7,7.4,6.2,60
02PR00702,T8680,1,02,42,01,1,1.0,2,L,.,1,3+,6.5,2.6,,1,.,Ctrl,y,21.4,3.6,16.6,6.8,1.4,64
02PR00703,T8687,1,02,41,01,1,1.0,2,L,.,2,2,7.3,2.9,"F2, chk",1,.,Lww,y,23.3,4.6,19.7,8.4,6.6,62
02PR00704,T8215,1,02,41,00,1,2.0,2,Y,.,3,2+,7.9,3.1,"X,LAME,RF",1,412,LWW2,y,24.2,4.3,17.7,7.8,7.1,60
02PR00705,T8203,1,02,41,00,1,2.0,2,Y,.,1,2,10.4,4.1,,1,.,LIB,y,25.6,4.3,16.8,7.7,11.3,58
02PR00706,T8209,1,02,42,00,1,2.0,2,Y,.,2,2-,9.6,3.8,,1,84,LIB,y,25.8,3.9,15.1,7.4,12.5,58
02PR00707,T8238,1,02,41,00,1,2.0,2,Y,.,1,2,11.0,4.3,"X,LAME,RR",1,411,LWW1,y,29.0,5.0,17.2,8.6,37.7,54
02PR00708,T8295,1,02,ID,01,1,1.0,I,L,.,1,3-,6.9,2.7,,1,.,Ida,y,22.7,3.8,16.6,6.4,2.0,62
02PR00709,T8296,1,02,ID,01,1,1.0,I,L,.,1,3,6.8,2.7,,1,.,Ida,y,21.9,3.3,15.2,5.7,1.9,64
02PR00710,T8271,1,02,42,00,1,2.0,2,Y,.,1,1-,8.8,3.5,,1,86a,LIB,y,23.5,4.6,19.5,8.4,7.3,60
02PR00711,T8277,1,02,42,00,1,2.0,2,Y,.,1,3,8.1,3.2,,1,89,CTL,y,25.4,5.0,19.6,9.5,16.2,58
02PR00712,T8716,1,02,41,01,1,1.0,2,L,.,1,2+,6.8,2.7,".12 inbr,RUNT",1,.,Lww,y,23.1,3.6,15.5,6.6,2.4,62
02PR00713,T8703,1,02,42,01,1,1.0,2,L,.,2,3,7.0,2.8,,1,.,Ctrl,y,22.0,3.7,16.9,7.1,1.9,64
02PR00714,T8708,1,02,42,01,1,1.0,2,L,.,1,2+,7.0,2.8,,1,.,Ctrl,y,19.5,3.1,15.9,6.0,0.4,70
02PR00715,T8707,1,02,41,01,1,1.0,2,L,.,1,3+,6.9,2.7,4TEATS,1,.,Lww,y,22.9,3.9,17.2,7.8,4.4,62
02PR00716,T8739,1,02,42,01,1,1.0,2,L,.,2,3,6.9,2.7,,1,.,Ctrl,y,23.7,4.0,16.6,7.2,5.0,60
02PR00717,T8746,1,02,42,01,1,1.0,2,L,.,1,3,6.4,2.5,,1,.,Ctrl,y,22.3,3.6,16.0,6.7,2.1,62
02PR00718,T8759,1,02,42,01,1,1.0,2,L,.,1,2-,6.6,2.6,,1,.,Ctrl,y,21.6,3.3,15.1,6.0,1.0,64
02PR00719,T8720,1,02,42,01,1,1.0,2,L,.,2,2,7.0,2.8,,1,.,Ctrl,y,21.5,3.6,16.8,6.9,1.6,64
02PR00720,T8723,1,02,42,01,1,1.0,2,L,.,1,3,6.5,2.6,,1,.,Ctrl,y,23.1,4.5,19.6,8.8,7.1,62
02PR00721,T8726,1,02,42,01,1,1.0,2,L,.,2,2+,7.3,2.9,,1,.,Ctrl,y,21.1,3.4,16.0,6.3,0.4,64
02PR00722,T8729,1,02,42,01,1,1.0,2,L,.,2,3+,6.8,2.7,,1,.,Ctrl,y,21.9,4.2,18.9,7.7,3.3,64
02PR00723,T7351,1,02,41,99,1,3.0,2,M,Nax,2,3+,9.2,3.6,H3,1,.,LWW3,y,27.7,4.3,15.7,7.3,26.5,56
02PR00724,T7360,1,02,42,99,1,3.0,2,M,Nax,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00725,T7407,1,02,42,99,1,3.0,2,M,Nax,1,3+,9.5,3.7,not DUD,1,.,CTL,y,26.0,4.2,16.2,7.8,13.4,58
02PR00726,T7521,1,02,41,99,1,3.0,2,M,Nax,1,1-,8.6,3.4,"RCVR<, S3",1,alt,LWW3,y,26.2,3.9,15.1,6.8,11.9,58
02PR00727,T7570,1,02,42,99,1,3.0,2,M,Nax,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00728,T7685,2,02,ID,00,1,2.0,I,1,.,.,.,9.5,3.7,DYSTOCIA,1,42T,Ida,y,22.5,3.4,15.0,6.2,1.9,62
02PR00729,T7686,2,02,ID,00,1,2.0,I,1,.,.,.,7.3,2.9,,1,41T,Ida,y,25.1,3.6,14.3,6.5,6.9,58
02PR00730,T7682,2,02,ID,00,1,2.0,I,1,.,.,.,6.1,2.4,,1,43T,Ida,y,22.2,3.4,15.3,6.2,1.8,62
02PR00731,T7691,2,02,ID,00,1,2.0,I,1,.,.,.,8.1,3.2,,1,43T,Ida,y,23.9,3.9,16.4,7.4,5.4,60
02PR00732,T7696,2,02,ID,00,1,2.0,I,1,.,.,.,8.2,3.2,,1,42T,Ida,y,24.4,3.8,15.5,7.2,6.2,60
02PR00733,T7698,2,02,ID,00,1,2.0,I,1,.,.,.,7.2,2.8,,1,41T,Ida,y,23.8,3.5,14.9,6.9,4.4,60
02PR00734,T7675,1,02,42,99,1,3.0,2,M,Nax,.,.,0.0,0.0,TEASER RAM,V,TZ,TEAZ,N,,,,,0.0,0
02PR00735,T7814,1,02,41,00,1,2.0,2,Y,.,1,1-,9.5,3.7,DUD >works,1,413,LIB,y,25.9,4.1,15.8,7.6,12.5,58
02PR00736,T7815,1,02,41,00,1,2.0,2,Y,.,1,3+,8.9,3.5,DUD,1,413,LWW2,y,26.3,3.9,14.8,7.4,12.9,58
02PR00737,T7818,2,02,ID,00,1,2.0,I,1,.,.,.,7.2,2.8,ABS.R.HIP2001,1,43T,Ida,y,21.6,3.3,15.3,6.3,1.1,64
02PR00738,T7803,1,02,ID,00,1,2.0,I,Y,LIB,.,.,0.0,0.0,,3,LIB,LIB,N,,,,,0.0,0
02PR00739,T7804,2,02,ID,00,1,2.0,I,1,.,.,.,7.4,2.9,,1,41T,Ida,y,25.4,4.1,16.1,7.6,10.0,58
02PR00740,T7806,1,02,41,00,1,2.0,2,Y,.,2,3,9.1,3.6,"NICE,H3",1,.,LIB,y,25.8,5.2,20.3,9.9,17.9,58
02PR00741,T7839,1,02,42,00,1,2.0,2,Y,.,1,3,8.6,3.4,,1,90a,LIB,y,26.1,4.7,18.1,9.0,16.4,58
02PR00742,T7841,1,02,41,00,1,2.0,2,Y,.,2,3-,10.0,3.9,,1,e.7,LIB,y,28.1,4.6,16.2,8.5,28.6,54
02PR00743,T7840,1,02,42,00,1,2.0,2,Y,.,1,2,9.2,3.6,RCVR<,1,90,CTL,y,29.0,4.2,14.3,7.6,31.6,54
02PR00744,T7843,2,02,ID,00,1,2.0,I,1,.,.,.,7.4,2.9,,1,43T,Ida,y,23.3,3.5,15.1,6.4,2.7,62
02PR00745,T7844,1,02,ID,00,1,2.0,I,Y,.,1,2-,8.4,3.3,,1,43T,UI,y,24.3,3.3,13.6,6.1,3.7,60
02PR00746,T7855,1,02,42,00,1,2.0,2,Y,.,2,2,8.4,3.3,SHORT STAPLE,1,.,LIB,y,25.7,3.6,14.2,6.7,9.3,58
02PR00747,T7860,1,02,42,00,1,2.0,2,Y,.,3,3-,8.7,3.4,H3,1,81a,LIB,y,28.1,5.2,18.5,9.6,28.8,54
02PR00748,T7864,2,02,ID,00,1,2.0,I,1,.,.,.,0.0,0.0,MSG 2/25/02,1,42T,Ida,N,,,,,0.0,0
02PR00749,T7866,1,02,42,00,1,2.0,2,Y,.,2,2,8.2,3.2,,1,.,LIB,y,27.9,4.7,16.7,8.6,25.9,54
02PR00750,T7881,1,02,41,00,1,2.0,2,Y,.,2,2,8.5,3.3,,1,.,LIB,y,25.2,4.0,15.8,7.3,9.9,58
02PR00751,T7895,1,02,ID,00,1,2.0,I,Y,.,1,3,9.4,3.7,LAME ON 4!!!!,1,414,UI,y,27.1,4.1,15.1,7.1,18.7,56
02PR00752,T7897,1,02,42,00,1,2.0,2,Y,.,1,2+,7.9,3.1,,1,87,LIB,y,23.3,3.8,16.3,7.5,4.7,62
02PR00753,T7873,1,02,42,00,1,2.0,2,Y,.,2,2+,8.5,3.3,,1,.,CTL,y,29.0,5.5,19.0,9.7,37.5,54
02PR00754,T7913,1,02,41,00,1,2.0,2,Y,.,1,3+,8.4,3.3,DUD>works,1,.,LIB,y,24.3,3.5,14.5,6.2,3.7,60
02PR00755,T7916,1,02,42,00,1,2.0,2,Y,.,1,2-,8.4,3.3,,1,87a,CTL,y,24.4,4.1,16.7,7.3,6.5,60
02PR00756,T7931,1,02,41,00,1,2.0,2,Y,.,1,3,9.8,3.9,,1,eal,LWW2,y,24.5,3.6,14.5,6.7,5.2,60
02PR00757,T7933,1,02,41,00,1,2.0,2,Y,.,1,1-,8.4,3.3,,1,.,LIB,y,26.0,4.1,15.6,7.3,12.0,58
02PR00758,T7932,1,02,41,00,1,2.0,2,Y,.,1,3+,8.6,3.4,JAW LUMP,1,.,LIB,y,25.9,4.8,18.4,9.2,16.5,58
02PR00759,T7939,1,02,42,00,1,2.0,2,Y,.,2,2,8.1,3.2,NICE,1,.,LIB,y,22.2,3.3,15.1,6.5,1.7,62
02PR00760,T7945,2,02,ID,00,1,2.0,I,1,.,.,.,7.9,3.1,,1,43T,Ida,y,23.2,3.7,15.9,6.8,3.6,62
02PR00761,T7955,1,02,41,00,1,2.0,2,Y,.,1,2+,9.8,3.9,,1,414,LWW2,y,26.3,4.2,16.0,7.4,14.0,58
02PR00762,T7965,1,02,42,00,1,2.0,2,Y,.,2,3-,9.8,3.9,F5+,1,82,LIB,y,25.5,3.9,15.4,6.7,9.3,58
02PR00763,T7969,1,02,42,00,1,2.0,2,Y,.,2,3,9.1,3.6,,1,91a,CTL,y,29.1,5.7,19.4,11.1,37.2,54
02PR00764,T7921,1,02,42,00,1,2.0,2,Y,.,1,3+,8.9,3.5,,1,80,CTL,y,26.8,4.9,18.1,8.8,21.8,56
02PR00765,T7925,1,02,41,00,1,2.0,2,Y,.,1,2,9.5,3.7,"D1, D2, ?",1,.,LIB,y,27.2,4.4,16.3,7.7,21.2,56
02PR00766,T7983,1,02,42,00,1,2.0,2,Y,.,1,2,9.2,3.6,,1,80a,CTL,y,23.7,4.0,17.1,7.8,6.1,60
02PR00767,T7988,1,02,42,00,1,2.0,2,Y,.,2,3-,8.2,3.2,DUD >works,1,85,CTL,y,29.2,4.8,16.4,8.4,36.8,54
02PR00768,T7987,1,02,42,00,1,2.0,2,Y,.,2,2+,8.5,3.3,,1,85a,LIB,y,27.7,4.3,15.5,7.2,24.1,56
02PR00769,T7990,1,02,41,00,1,2.0,2,Y,.,1,3+,8.9,3.5,F4-,1,411,LWW2,y,26.5,4.2,15.9,7.9,16.1,56
02PR00770,T7971,1,02,41,00,1,2.0,2,Y,.,2,3+,8.3,3.3,,1,.,LIB,y,23.9,4.5,19.0,8.9,8.6,60
02PR00771,T7974,1,02,42,00,1,2.0,2,Y,.,1,4+,8.6,3.4,,1,88,CTL,y,26.5,4.0,15.0,7.4,15.6,56
02PR00772,T7976,1,02,42,00,1,2.0,2,Y,.,1,2,8.0,3.1,,1,88a,CTL,y,26.6,4.4,16.6,8.3,18.9,56
02PR00773,T7716,2,02,ID,00,1,2.0,I,1,.,.,.,6.3,2.5,,1,43T,Ida,y,22.1,3.8,17.1,7.2,2.1,62
02PR00774,T7719,2,02,ID,00,1,2.0,I,1,.,.,.,7.3,2.9,,1,41T,Ida,y,25.8,5.0,19.3,9.5,17.1,58
02PR00775,T7701,2,02,ID,00,1,2.0,I,1,.,.,.,6.0,2.4,,1,43T,Ida,y,23.6,3.4,14.4,6.3,2.7,60
02PR00776,T7703,2,02,ID,00,1,2.0,I,1,.,.,.,7.1,2.8,,1,42T,Ida,y,23.1,3.7,16.0,7.0,3.7,62
02PR00777,T7705,2,02,ID,00,1,2.0,I,1,.,.,.,7.2,2.8,,1,43T,Ida,y,22.5,4.5,19.9,8.1,3.9,62
02PR00778,T7702,2,02,ID,00,1,2.0,I,1,.,.,.,7.3,2.9,,1,41T,Ida,y,24.9,3.9,15.6,7.0,7.6,60
02PR00779,T7709,1,02,ID,00,1,2.0,I,Y,.,1,3+,8.9,3.5,,1,43T,UI,y,24.7,3.9,16.0,7.4,7.0,60
02PR00780,T7733,2,02,ID,00,1,2.0,I,1,.,.,.,7.3,2.9,,1,42T,Ida,y,25.1,4.1,16.5,7.7,9.3,58
02PR00781,T7735,2,02,ID,00,1,2.0,I,1,.,.,.,7.1,2.8,BIG,1,43T,Ida,y,23.4,3.3,14.1,6.2,2.5,62
02PR00782,T7738,2,02,ID,00,1,2.0,I,1,.,.,.,7.6,3.0,,1,43T,Ida,y,22.9,4.2,18.2,8.1,5.1,62
02PR00783,T7737,2,02,ID,00,1,2.0,I,1,.,.,.,5.2,2.0,,1,41T,Ida,y,22.4,3.4,15.0,6.5,1.4,62
02PR00784,T7743,2,02,ID,00,1,2.0,I,1,.,.,.,7.3,2.9,,1,43T,Ida,y,24.1,3.8,15.6,7.0,5.1,60
02PR00785,T7748,1,02,ID,00,1,2.0,I,Y,.,1,3+,8.1,3.2,"D1, D2, B+",1,eal,UI,y,22.6,3.2,14.2,6.1,1.6,62
02PR00786,T7747,2,02,ID,00,1,2.0,I,1,.,.,.,7.2,2.8,,1,41T,Ida,y,21.4,4.7,22.1,10.1,5.4,64
02PR00787,T7759,1,02,ID,00,1,2.0,I,Y,.,1,3-,8.7,3.4,? QUAD,1,43T,UI,y,26.1,4.5,17.2,8.2,14.8,58
02PR00788,T7761,2,02,ID,00,1,2.0,I,1,.,.,.,7.2,2.8,GOOD,1,42T,Ida,y,21.7,3.0,13.7,5.8,0.9,64
02PR00789,T7760,2,02,ID,00,1,2.0,I,1,.,.,.,9.4,3.7,? QUAD,1,42T,Ida,y,26.9,4.4,16.2,7.7,18.3,56
02PR00790,T7763,1,02,ID,00,1,2.0,I,Y,LIB,.,.,0.0,0.0,"BRN. EARS,H4",3,LIB,LIB,N,,,,,0.0,0
02PR00791,T7720,2,02,ID,00,1,2.0,I,1,.,.,.,7.8,3.1,,1,43T,Ida,y,25.7,3.9,15.2,7.3,10.7,58
02PR00792,T7725,2,02,ID,00,1,2.0,I,1,.,.,.,7.4,2.9,DYSTOCIA,1,42T,Ida,y,23.5,4.1,17.4,7.5,5.0,60
02PR00793,T7726,2,02,ID,00,1,2.0,I,1,.,.,.,8.1,3.2,GRAY DOT BACK,1,42T,Ida,y,22.9,3.5,15.4,6.4,2.2,62
02PR00794,T7794,1,02,ID,00,1,2.0,I,Y,.,1,3,9.0,3.5,,1,42T,UI,y,23.7,3.5,14.6,6.5,3.1,60
02PR00795,T7795,1,02,ID,00,1,2.0,I,Y,.,1,3-,7.3,2.9,F4-,1,42T,UI,y,22.8,4.0,17.4,7.4,3.4,62
02PR00796,T7771,1,02,ID,00,1,2.0,I,Y,LIB,.,.,0.0,0.0,,3,LIB,LIB,N,,,,,0.0,0
02PR00797,Z3585,1,97,97,96,1,6.0,0,M,.,.,.,0.0,0.0,,1,cB2,SUFF,N,,,,,0.0,0
02PR00798,Z3627,1,97,97,96,1,6.0,0,M,.,.,.,0.0,0.0,,1,cB2,SUFF,N,,,,,0.0,0
02PR00799,Z3900,1,97,97,97,1,5.0,0,M,.,.,.,0.0,0.0,,1,cB1,SUFF,N,,,,,0.0,0
02PR00800,Z3905,1,97,97,97,1,5.0,0,M,.,.,.,0.0,0.0,,1,cB1,SUFF,N,,,,,0.0,0
02PR00801,Z3931,1,97,97,97,1,5.0,0,M,.,.,.,0.0,0.0,,1,cB1,SUFF,N,,,,,0.0,0
02PR00802,Z3923,1,97,97,97,1,5.0,0,M,.,.,.,0.0,0.0,,1,alt,SUFF,N,,,,,0.0,0
02PR00803,Z3996,1,97,97,97,1,5.0,0,M,.,.,.,0.0,0.0,,1,alt,SUFF,N,,,,,0.0,0
02PR00804,Z4811,1,97,97,98,1,4.0,0,M,.,.,.,0.0,0.0,,1,alt,SUFF,N,,,,,0.0,0
02PR00805,Z4800,1,80,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,,1,SEM,SEMN,N,,,,,0.0,0
02PR00806,Z4804,1,81,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,ENTR,1,SEM,SEMN,N,,,,,0.0,0
02PR00807,Z4841,1,99,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,,1,SEM,SEMN,N,,,,,0.0,0
02PR00808,Z4845,1,81,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,,1,SEM,SEMN,N,,,,,0.0,0
02PR00809,Z4968,1,81,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,,1,SEM,SEMN,N,,,,,0.0,0
02PR00810,Z4981,1,81,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,,1,SEM,SEMN,N,,,,,0.0,0
02PR00811,Z4979,1,81,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,FX.RIBS,1,SEM,SEMN,N,,,,,0.0,0
02PR00812,Z4732,1,97,97,98,1,4.0,0,M,.,.,.,0.0,0.0,"ABS.CHEST,DRY",1,alt,SUFF,N,,,,,0.0,0
02PR00813,Z4741,1,97,97,98,1,4.0,0,M,.,.,.,0.0,0.0,,1,alt,SUFF,N,,,,,0.0,0
02PR00814,Z4000,1,97,97,97,1,5.0,0,M,.,.,.,0.0,0.0,,1,cB1,SUFF,N,,,,,0.0,0
02PR00815,Z5168,1,99,00,98,1,4.0,2,M,LIB,.,.,0.0,0.0,,1,SEM,SEMN,N,,,,,0.0,0
