UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
17PR00508,S0877,2,07,,16,1.0,2.8,7.0,3-,1,2ND,20.1,4.5,22.2,98.4,
17PR00509,S0879,2,07,,16,1.0,2.7,6.9,3,1,2ND,,,,,
17PR00510,S0882,1,07,,16,1.0,2.6,6.6,3-,7,Horns,20.9,3.7,17.6,98.7,
17PR00511,S0883,2,07,,16,1.0,3.1,7.8,3,2,2ND,22.7,4.1,17.9,96.4,
17PR00512,S0884,2,42,,16,1.0,3.1,7.9,2-,1,TerminalOnly,19.1,3.3,17.6,99.4,
17PR00513,S0891,1,42,,16,1.0,3.0,7.5,3+,3,Scurs,20.6,3.3,16.0,99.0,
17PR00514,S0892,2,07,,16,1.0,2.4,6.1,3-,1,1ST,22.5,4.4,19.7,95.4,
17PR00515,S0895,1,07,,16,1.0,3.0,7.5,3,1,Scurs,23.6,4.6,19.7,92.4,
17PR00516,S0901,1,42,,16,1.0,2.4,6.2,2-,1,Scurs,19.0,3.5,18.5,99.7,
17PR00517,S0903,2,07,,16,1.0,3.3,8.5,3,1,1ST,20.5,3.6,17.5,98.4,
17PR00518,S0904,2,07,,16,1.0,2.4,6.0,3-,1,2ND,21.4,3.7,17.4,98.7,
17PR00519,S0906,2,07,,16,1.0,2.4,6.0,2-,1,1ST.SCOURS,23.2,4.1,17.5,95.9,
17PR00520,S0907,2,07,,16,1.0,3.1,8.0,3,1,1ST.H,20.5,3.2,15.4,99.5,
17PR00521,S0908,1,07,,16,1.0,2.8,7.0,3,2,Scurs,22.2,4.3,19.5,95.9,
17PR00522,S0911,2,07,,16,1.0,2.6,6.7,3-,1,3RD.HAIRY,23.5,4.6,19.4,92.7,
17PR00523,S0912,1,07,,16,1.0,3.3,8.5,3,7,Horns,21.4,3.7,17.3,98.6,
17PR00524,S0914,1,42,,16,1.0,3.1,7.8,3,7,Scurs,21.2,3.5,16.7,98.7,
17PR00525,S0920,2,07,,16,1.0,3.0,7.5,3-,1,1ST,22.5,4.6,20.6,93.5,
17PR00526,S0923,2,07,,16,1.0,2.6,6.5,3,1,2ND,20.8,3.4,16.3,98.9,
17PR00527,S0925,2,42,,16,1.0,2.4,6.0,4-,1,.,20.8,3.2,15.4,99.3,
17PR00528,S0926,2,42,,16,1.0,2.8,7.0,4+,1,.,20.9,3.2,15.3,99.3,
17PR00529,S0928,2,07,,16,1.0,3.0,7.5,5,1,TerminalOnly,22.2,5.1,23.0,93.7,
17PR00530,S0930,2,42,,16,1.0,3.0,7.5,3-,1,2ND.,20.3,3.3,16.2,99.1,
17PR00531,S0931,1,07,,16,1.0,2.7,6.8,3,7,Horns,20.6,4.0,19.3,98.1,
17PR00532,S0933,2,07,,16,1.0,2.5,6.4,3,1,TerminalOnly,23.9,4.5,18.6,92.4,
17PR00533,S0934,2,07,,16,1.0,2.6,6.5,3,1,2ND,22.8,5.2,22.6,91.1,
17PR00534,S0937,1,07,,16,1.0,2.6,6.5,3+,2,Scurs,21.8,3.6,16.7,98.3,
17PR00535,S0938,2,07,,16,1.0,3.3,8.3,4-,1,TerminalOnly,,,,,
17PR00536,S0940,1,07,,16,1.0,2.6,6.5,4-,1,Scurs,20.8,3.2,15.4,98.9,
17PR00537,S0941,2,07,,16,1.0,2.6,6.6,3,1,1ST,21.4,4.0,18.7,97.8,
17PR00538,S0942,1,07,,16,1.0,2.3,5.9,4+,7,Scurs,17.1,3.6,20.9,100.0,
17PR00539,S0947,1,07,,16,1.0,2.7,6.9,2-,1,.,23.7,3.9,16.4,95.9,
17PR00540,S0948,2,07,,16,1.0,2.9,7.4,4,2,BLSPOT.SCOURS,20.8,3.3,16.1,99.0,
17PR00541,S0952,1,07,,16,1.0,2.2,5.5,3,7,HornsVWrinkly,20.1,3.2,16.1,99.5,
17PR00542,S0953,1,07,,16,1.0,2.4,6.0,3,6,Scurs,20.7,3.7,18.1,98.3,
17PR00543,S0955,2,07,,16,1.0,3.0,7.5,3,1,.,19.8,3.4,17.2,99.2,
17PR00544,S0956,1,07,,16,1.0,2.6,6.5,3,1,.,23.1,3.9,16.8,96.0,
17PR00545,S0959,1,07,,16,1.0,2.5,6.3,5,2,Scurs,20.8,3.9,18.6,98.4,
17PR00546,S0963,2,07,,16,1.0,2.5,6.3,3,1,3RD,20.9,3.1,15.0,99.1,
17PR00547,S0967,1,07,,16,1.0,2.6,6.5,3-,3,Scurs,21.6,4.0,18.4,98.0,
17PR00548,S0973,2,07,,16,1.0,3.1,7.8,5,1,TerminalOnly,23.8,4.7,19.8,92.6,
17PR00549,S0977,2,07,,16,1.0,2.6,6.5,3,1,Brown on ear,20.9,4.4,20.9,97.9,
17PR00550,S0982,2,43,,16,1.0,3.2,8.2,3,1,2ND,24.3,4.7,19.3,91.3,
17PR00551,S0984,2,07,,16,1.0,2.8,7.0,4+,1,1ST,21.9,3.7,16.7,98.6,
17PR00552,S0986,1,07,,16,1.0,2.8,7.0,3,2,Scurs,21.3,3.3,15.7,99.0,
17PR00553,S0987,1,07,,16,1.0,2.6,6.5,3,1,.,23.3,4.2,17.9,94.9,
17PR00554,S0988,2,07,,16,1.0,2.8,7.0,3,1,2ND,21.9,3.3,15.1,98.6,
17PR00555,S0993,2,07,,16,1.0,2.8,7.0,3-,1,1ST,22.0,3.9,17.6,97.1,
17PR00556,S0994,1,07,,16,1.0,2.5,6.4,4+,7,Horns,21.3,4.1,19.4,96.9,
17PR00557,S0995,2,07,,16,1.0,3.0,7.5,3-,1,1ST.BREYES,27.0,6.0,22.2,72.8,
17PR00558,S0996,2,07,,16,1.0,2.8,7.0,3,1,1ST.SCRS,20.0,3.7,18.5,98.6,
17PR00559,S0997,2,07,,16,1.0,2.6,6.5,3-,1,2ND.PNEU.SCRS,20.2,3.5,17.4,99.2,
17PR00560,S0998,1,07,,16,1.0,2.3,5.9,3,4,Scurs,20.9,3.6,17.4,98.9,
17PR00561,S0999,2,07,,16,1.0,2.8,7.0,3+,1,2ND,21.3,4.8,22.8,95.4,
17PR00562,S1000,2,07,,16,1.0,2.6,6.5,4,1,.,20.8,3.2,15.6,99.4,
17PR00563,S1001,2,43,,16,1.0,3.3,8.5,2-,3,1ST,21.5,4.9,22.7,95.3,
17PR00564,S1002,1,43,,16,1.0,3.0,7.7,3+,7,Horns,19.4,3.7,19.3,99.5,
17PR00565,S1005,2,07,,16,1.0,2.8,7.0,3,1,1ST,22.0,4.3,19.6,95.6,
17PR00566,S1010,1,07,,16,1.0,2.4,6.2,4+,1,Scurs,23.2,3.8,16.2,97.3,
17PR00567,S1012,2,42,,16,1.0,2.7,6.8,4+,1,1ST,18.9,3.3,17.3,99.6,
17PR00568,S1013,1,42,,16,1.0,2.6,6.5,3-,2,Scurs,20.1,3.7,18.3,99.0,
17PR00569,S1014,2,07,,16,1.0,3.5,9.0,3+,1,1ST.SCOURS,21.1,3.9,18.4,98.5,
17PR00570,S1016,2,07,,16,1.0,2.8,7.0,3,1,1ST,24.6,5.0,20.2,87.9,
17PR00571,S1017,1,07,,16,1.0,2.8,7.1,3,2,Scurs,23.8,4.7,19.6,90.6,
17PR00572,S1023,2,07,,16,1.0,2.8,7.1,4,1,2ND,22.5,3.9,17.2,96.9,
17PR00573,S1024,2,07,,16,1.0,2.6,6.5,3,1,1ST,23.0,4.4,19.0,95.0,
17PR00574,S1025,2,07,,16,1.0,2.7,6.8,4+,1,2ND.P,22.1,4.0,18.0,96.7,
17PR00575,S1030,1,42,,16,1.0,2.6,6.7,3-,7,Scurs,18.6,2.9,15.5,100.0,
17PR00576,S1032,2,07,,16,1.0,2.8,7.0,3-,1,2ND,21.1,3.9,18.3,98.3,
17PR00577,S1033,2,07,,16,1.0,2.6,6.5,3-,1,1ST.H,21.4,4.2,19.9,96.9,
17PR00578,S1035,2,07,,16,1.0,3.1,8.0,3,3,1ST.H.SCRS,21.2,3.5,16.4,99.5,
17PR00579,S1038,2,07,,16,1.0,2.5,6.3,3,1,1ST.SCOURS,23.3,3.8,16.2,96.8,
17PR00580,S1040,2,07,,16,1.0,2.4,6.0,4-,1,1ST.H.ENT.SX,21.2,4.2,19.7,97.4,
17PR00581,S1042,2,07,,16,1.0,2.8,7.0,4+,1,1ST,21.0,3.7,17.7,99.1,
17PR00582,S1045,1,07,,16,1.0,2.8,7.0,3,5,Scurs,19.8,3.5,17.9,99.1,
17PR00583,S1046,2,07,,16,1.0,2.8,7.2,3-,1,2ND.WHEZZES,20.1,4.0,20.0,98.7,
17PR00584,S1047,2,07,,16,1.0,3.0,7.5,3,1,1ST,22.6,4.3,19.3,95.7,
17PR00585,S1048,1,07,,16,1.0,2.6,6.5,3,1,Scurs,22.3,4.7,20.8,94.6,
17PR00586,S1049,1,07,,16,1.0,3.0,7.6,4,1,1ST,20.1,3.4,16.9,99.4,
17PR00587,S1050,2,07,,16,1.0,2.9,7.4,4,3,1ST.H,24.9,5.3,21.4,86.5,
17PR00588,S1052,2,07,,16,1.0,3.1,7.8,3,1,1ST,20.4,3.5,17.2,99.3,
17PR00589,S1053,2,07,,16,1.0,3.0,7.5,3,1,1ST,21.1,3.6,17.3,98.2,
17PR00590,S1054,2,07,,16,1.0,2.4,6.0,4-,1,1ST.H.PNEU,20.3,3.3,16.1,99.6,
17PR00591,S1055,2,07,,16,1.0,3.0,7.5,5,1,2ND.SCOURS,20.7,3.4,16.6,99.3,
17PR00592,S1056,1,07,,16,1.0,2.8,7.0,4+,2,Scurs,20.2,3.3,16.5,99.5,
17PR00593,S1060,2,42,,16,1.0,3.1,8.0,4+,1,1ST.H.SCRS,20.5,3.8,18.7,98.9,
17PR00594,S1066,2,07,,16,1.0,3.3,8.5,3,1,.,20.7,4.3,20.7,98.0,
17PR00595,S1067,2,07,,16,1.0,3.2,8.2,4,1,1ST,24.5,5.7,23.3,86.3,
17PR00596,S1068,2,07,,16,1.0,3.0,7.5,3-,1,2ND,19.6,3.5,17.6,99.8,
17PR00597,S1069,1,07,,16,1.0,2.4,6.0,3-,2,ScursPolyLike,20.6,3.5,16.7,98.9,
17PR00598,S1070,2,07,,16,1.0,2.4,6.0,3-,1,2ND,21.2,3.5,16.4,99.6,
17PR00599,S1073,2,07,,16,1.0,2.9,7.4,3+,1,TerminalOnly,,,,,
17PR00600,S1074,2,07,,16,1.0,2.6,6.5,3-,1,Brown nose,22.3,3.3,14.9,98.8,
17PR00601,S1076,2,07,,16,1.0,2.8,7.0,4,1,2ND,18.7,3.1,16.6,99.8,
17PR00602,S1084,1,07,,16,1.0,2.2,5.6,3+,5,Scurs,18.4,4.2,23.1,99.3,
17PR00603,S1085,2,07,,16,1.0,3.0,7.7,3-,1,2ND.H.INFCT.E,20.4,4.5,22.3,97.5,
17PR00604,S1089,2,07,,16,1.0,2.4,6.0,4,1,TerminalOnly,23.8,4.0,16.9,95.0,
17PR00605,S1090,2,07,,16,1.0,3.1,8.0,4+,1,1ST.H,23.5,4.8,20.6,91.2,
17PR00606,S1092,2,07,,16,1.0,2.9,7.3,3-,1,2ND.SCRS,18.0,2.8,15.5,100.0,
17PR00607,S1093,2,07,,16,1.0,2.6,6.5,3,1,1ST.BRNFOOT,22.3,3.5,15.5,98.1,
17PR00608,S1095,2,07,,16,1.0,2.9,7.4,3-,1,1ST.H,20.7,3.3,16.0,99.3,
17PR00609,S1096,2,07,,16,1.0,3.0,7.5,4+,1,1ST,23.6,4.5,19.2,92.7,
17PR00610,S1098,2,07,,16,1.0,2.9,7.3,4+,1,1ST.H,23.5,3.9,16.7,96.4,
17PR00611,S1104,1,07,,16,1.0,2.5,6.3,3,3,Scurs,22.7,3.5,15.5,98.0,
17PR00612,S1106,2,07,,16,1.0,2.5,6.4,5,1,1ST,19.8,3.5,17.7,99.1,
17PR00613,S1112,2,07,,16,1.0,2.4,6.1,2-,1,.,19.0,2.9,15.4,99.3,
17PR00614,S1116,2,42,,16,1.0,2.8,7.0,4,1,BL.L.EYE,19.5,2.9,14.8,99.6,
17PR00615,S1118,2,42,,16,1.0,2.7,6.9,3,1,.,19.8,3.2,16.1,99.4,
17PR00616,S1122,2,07,,16,1.0,3.0,7.5,4,1,.,23.1,4.1,17.6,95.1,
17PR00617,S1124,1,41,,15,2.0,3.9,10.0,3-,2,Jewell,20.0,2.9,14.4,99.7,
17PR00618,S1125,1,41,,15,2.0,3.3,8.5,3-,3,Jewell,22.0,3.2,14.5,98.8,
17PR00619,S1126,1,42,,15,2.0,3.9,10.0,3+,1,Helle,18.9,2.7,14.4,100.0,
17PR00620,T4685,2,02,,13,4.0,3.3,8.4,,,RSDBLOODYOKNO,23.0,3.9,16.8,95.4,
17PR00621,T4708,2,02,,13,4.0,3.1,8.0,,,.,24.3,3.9,16.0,93.9,
17PR00622,T4733,2,02,,13,4.0,4.1,10.5,,,NICE.T,25.4,4.4,17.3,87.7,
17PR00623,T4748,2,02,,13,4.0,3.3,8.3,,,.,25.0,4.4,17.6,89.2,
17PR00624,T4758,2,02,,13,4.0,3.6,9.2,,,TerminalOnly,23.1,4.1,17.6,95.1,
17PR00625,T4787,2,02,,13,4.0,3.0,7.5,,,ToeAbscessRR,26.9,5.6,20.8,74.6,
17PR00626,T4789,2,02,,13,4.0,3.3,8.5,,,.,23.0,3.5,15.4,97.6,
17PR00627,T4794,2,02,,13,4.0,3.1,7.8,,,CHUNKSLSDOKNO,22.8,3.8,16.9,97.0,
17PR00628,T4804,2,02,,13,4.0,3.1,8.0,,,TerminalOnly,21.4,3.7,17.4,98.0,
17PR00629,T4837,2,02,,13,4.0,3.1,8.0,,,SM.BAG,25.2,3.6,14.4,92.0,
17PR00630,T4849,2,02,,13,4.0,3.2,8.2,,,SRS.MORE,24.2,4.0,16.6,94.4,
17PR00631,T4865,2,02,,13,4.0,3.0,7.5,,,HAIRY,23.2,3.9,16.7,97.0,
17PR00632,T4875,2,02,,13,4.0,2.8,7.0,,,SM.UDDER,22.4,4.0,17.7,97.4,
17PR00633,T4882,2,02,,13,4.0,2.6,6.5,,,WARTS,24.9,3.9,15.6,92.0,
17PR00634,T4892,2,02,,13,4.0,3.3,8.5,,,SM.UDDER,25.5,3.9,15.2,90.5,
17PR00635,T4909,2,02,,13,4.0,3.5,8.9,,,BIG.R.TIT,23.8,3.9,16.3,94.6,
17PR00636,T4915,2,02,,13,4.0,3.3,8.3,,,RSDBLOODY,23.0,4.1,18.1,95.6,
17PR00637,T4920,2,02,,13,4.0,3.1,8.0,,,.,22.5,3.8,16.8,97.2,
17PR00638,T4928,2,02,,13,4.0,3.3,8.5,,,BRITCHY,22.7,4.5,19.9,94.2,
17PR00639,T4929,2,02,,13,4.0,3.0,7.5,,,BRITCHY,24.7,4.1,16.5,91.8,
17PR00640,T4931,2,02,,13,4.0,3.3,8.3,,,TerminalOnly,23.8,3.5,14.8,96.9,
17PR00641,T4951,2,02,,13,4.0,3.3,8.5,,,.,24.0,3.7,15.5,94.7,
17PR00642,T4953,2,02,,13,4.0,2.7,6.8,,,.,21.3,4.3,20.1,96.2,
17PR00643,T4956,2,02,,13,4.0,3.3,8.5,,,FUZZY.CHUNK,20.0,3.3,16.6,99.8,
17PR00644,T4976,2,02,,13,4.0,2.7,6.8,,,FUZZY,24.1,5.0,20.6,88.8,
17PR00645,T4977,2,02,,13,4.0,3.1,7.8,,,TerminalOnly,23.3,3.7,15.7,97.2,
17PR00646,T4992,2,02,,13,4.0,3.1,8.0,,,SMUDDER,24.5,4.4,17.8,91.3,
17PR00647,T4995,2,02,,13,4.0,2.9,7.3,,,1ST,21.7,3.7,16.9,98.7,
17PR00648,T5007,2,02,,13,4.0,3.0,7.5,,,.,23.2,4.1,17.6,96.2,
17PR00649,T5008,2,02,,13,4.0,3.0,7.5,,,BLOODYMILK,23.4,3.7,15.9,97.0,
17PR00650,T5012,2,02,,13,4.0,2.6,6.5,,,Very bald 3+,22.3,3.7,16.7,98.2,
17PR00651,T5013,2,02,,13,4.0,3.0,7.5,,,Nice wool,25.1,4.1,16.4,91.3,
17PR00652,T5020,2,02,,13,4.0,3.5,9.0,,,DRY,22.6,3.7,16.2,98.1,
17PR00653,T5043,2,02,,13,4.0,3.0,7.7,,,HAIRY,22.7,3.3,14.7,97.7,
17PR00654,T5044,2,02,,13,4.0,2.8,7.0,,,HAIRY,23.8,4.3,18.0,93.8,
17PR00655,T5046,2,02,,13,4.0,2.6,6.6,,,HAIRY,24.2,4.6,18.8,90.4,
17PR00656,T5048,2,02,,13,4.0,3.0,7.5,,,.,22.4,4.3,19.2,96.8,
17PR00657,T5124,2,02,,13,4.0,2.8,7.0,,,.,25.7,4.3,16.9,87.6,
17PR00658,T5126,2,02,,13,4.0,3.3,8.5,,,SM.BAG,24.3,4.4,18.2,90.3,
17PR00659,T5131,2,02,,13,4.0,2.6,6.7,,,NOTPUSHING2ND,22.8,3.3,14.3,98.0,
17PR00660,T5132,2,02,,13,4.0,2.6,6.5,,,DRY,22.9,3.4,15.1,98.4,
17PR00661,T5164,2,02,,13,4.0,3.3,8.5,,,.,24.6,3.9,16.0,93.5,
17PR00662,T5165,2,02,,13,4.0,3.1,7.9,,,SM.UDDER,25.0,4.8,19.0,86.7,
17PR00663,T5166,2,02,,13,4.0,3.1,7.8,,,SM.BAG,23.6,3.4,14.2,97.5,
17PR00664,T5182,2,02,,13,4.0,2.8,7.0,,,.,21.5,4.1,19.0,97.9,
17PR00665,T5184,2,02,,13,4.0,2.8,7.0,,,Nice wool,24.4,4.5,18.5,90.7,
17PR00666,T5211,2,02,,13,4.0,2.6,6.5,,,DRY,24.6,4.9,20.1,86.2,
17PR00667,T5221,2,02,,13,4.0,3.5,9.0,,,TerminalOnly,24.8,4.2,16.8,90.6,
17PR00668,T5222,2,02,,13,4.0,2.4,6.0,,,TerminalOnly,20.7,3.9,18.9,99.1,
17PR00669,T5247,2,02,,13,4.0,2.8,7.2,,,.,23.8,4.0,16.8,94.9,
17PR00670,T5839,2,02,,15,2.0,3.3,8.5,,,.,25.0,4.7,18.8,89.1,
17PR00671,T5844,2,02,,15,2.0,3.0,7.5,,,1ST,23.9,4.3,18.2,93.1,
17PR00672,T5845,1,02,,15,2.0,3.3,8.5,,,BUGEYED.UGLY,23.9,4.2,17.4,94.1,
17PR00673,T5859,2,02,,15,2.0,3.5,8.8,,,+H9574,23.0,4.8,21.0,92.3,
17PR00674,T5861,2,02,,15,2.0,3.1,8.0,,,.,23.2,4.2,18.0,94.5,
17PR00675,T5862,2,02,,15,2.0,3.0,7.5,,,SM.BAG,,,,,
17PR00676,T5877,2,02,,15,2.0,3.3,8.5,,,HAIRY,23.2,5.0,21.5,92.0,
17PR00677,T5892,1,02,,15,2.0,3.1,8.0,,,.,24.0,3.9,16.1,94.7,
17PR00678,T5898,2,02,,15,2.0,3.5,9.0,,,HAIRY,21.3,3.3,15.4,99.4,
17PR00679,T5899,2,02,,15,2.0,3.1,7.8,,,.,23.7,4.5,19.1,92.0,
17PR00680,T5918,1,02,,15,2.0,3.1,8.0,,,HAIRY,24.3,3.7,15.1,94.5,
17PR00681,T5928,2,02,,15,2.0,3.3,8.5,,,.,22.6,3.8,16.8,97.4,
17PR00682,T5929,2,02,,15,2.0,2.8,7.0,,,DRY,24.4,4.6,18.8,89.3,
17PR00683,T5932,1,02,,15,2.0,3.7,9.4,,,.,26.2,4.7,17.8,84.1,
17PR00684,T5935,2,02,,15,2.0,3.0,7.5,,,HAIRY,25.6,4.9,19.2,85.4,
17PR00685,T5946,2,02,,15,2.0,3.1,8.0,,,HAIRY,25.2,6.0,23.6,83.7,
17PR00686,T5955,2,02,,15,2.0,3.3,8.4,,,.,23.9,4.9,20.5,90.2,
17PR00687,T5959,2,02,,15,2.0,3.2,8.2,,,SMUDDER,24.6,4.2,17.0,91.1,
17PR00688,T5964,2,02,,15,2.0,3.3,8.5,,,.,19.7,3.3,17.0,99.6,
17PR00689,T5971,2,02,,15,2.0,3.1,8.0,,,1ST,24.0,4.8,20.0,89.3,
17PR00690,T5984,2,02,,15,2.0,3.5,8.8,,,TerminalOnly,24.4,5.4,22.2,85.7,
17PR00691,T5986,2,02,,15,2.0,3.1,8.0,,,1ST,23.9,4.9,20.3,89.6,
17PR00692,T5999,2,02,,15,2.0,3.3,8.3,,,NICE LAMB,22.5,4.1,18.1,96.0,
17PR00693,T6002,2,02,,15,2.0,3.3,8.5,,,.,22.6,4.0,17.9,96.4,
17PR00694,T6003,2,02,,15,2.0,3.1,8.0,,,.,24.5,4.9,20.1,87.7,
17PR00695,T6019,2,02,,15,2.0,3.0,7.6,,,NICE LAMB,23.2,4.5,19.5,92.7,
17PR00696,T6020,2,02,,15,2.0,2.9,7.4,,,.,23.5,4.2,17.8,94.2,
17PR00697,T6026,2,02,,15,2.0,2.8,7.0,,,TerminalOnly,23.7,4.3,18.3,94.1,
17PR00698,T6034,2,02,,15,2.0,3.3,8.5,,,HAIRY,26.1,4.8,18.3,83.9,
17PR00699,T6048,2,02,,15,2.0,3.1,8.0,,,SM.BAG,20.4,3.8,18.5,99.0,
17PR00700,T6065,2,02,,15,2.0,3.0,7.5,,,2ND,24.1,4.7,19.4,90.1,
17PR00701,T6083,2,02,,15,2.0,3.5,9.0,,,1ST,23.9,4.3,17.8,92.7,
17PR00702,T6092,2,02,,15,2.0,3.5,9.0,,,2ND H,24.8,4.1,16.7,91.7,
17PR00703,T6093,1,02,,15,2.0,3.5,8.8,,,HAIRY,25.6,4.2,16.5,88.1,
17PR00704,T6099,2,02,,15,2.0,2.8,7.0,,,NICE LAMB,21.6,3.4,15.9,98.8,
17PR00705,T6106,2,02,,15,2.0,3.3,8.5,,,PINK,23.3,4.2,18.1,95.4,
17PR00706,T6110,2,02,,15,2.0,2.7,6.9,,,.,23.5,3.7,15.7,95.9,
17PR00707,T6126,1,02,,15,2.0,3.1,8.0,,,.,24.8,4.5,18.0,91.0,
17PR00708,T6128,2,02,,15,2.0,3.2,8.2,,,HAIRY,28.6,5.5,19.2,67.9,
17PR00709,T6144,2,02,,15,2.0,3.3,8.3,,,.,,,,,
17PR00710,T6148,2,02,,15,2.0,3.1,8.0,,,1ST,23.2,4.4,18.8,94.0,
17PR00711,T6163,2,02,,15,2.0,3.1,8.0,,,.,24.8,4.4,17.7,89.8,
17PR00712,T6181,2,02,,15,2.0,3.9,10.0,,,HAIRY,27.1,6.0,22.3,74.4,
17PR00713,T6185,2,02,,15,2.0,3.3,8.5,,,NiceForTerm,25.0,4.7,18.8,88.2,
17PR00714,T6197,2,02,,15,2.0,3.5,9.0,,,.,25.5,5.3,20.7,81.7,
17PR00715,T6202,2,02,,15,2.0,2.8,7.0,,,.,26.0,4.4,16.8,85.2,
17PR00716,T6203,2,02,,15,2.0,2.9,7.4,,,.,22.1,4.1,18.8,97.0,
17PR00717,T6205,2,02,,15,2.0,2.8,7.0,,,TerminalOnly,23.3,3.8,16.3,96.1,
17PR00718,T6208,2,02,,15,2.0,3.4,8.6,,,.,22.1,4.1,18.8,97.0,
17PR00719,T6209,2,02,,15,2.0,3.1,8.0,,,.,24.2,4.9,20.4,89.5,
17PR00720,T6224,2,02,,15,2.0,3.2,8.2,,,TerminalOnly,25.0,4.1,16.5,92.8,
17PR00721,T6226,2,02,,15,2.0,3.0,7.5,,,TerminalOnly,23.8,4.3,17.9,93.0,
17PR00722,T6234,2,02,,15,2.0,3.1,8.0,,,.,23.5,4.2,17.9,94.1,
17PR00723,T6238,2,02,,15,2.0,3.3,8.4,,,SM.BAG.FVR,25.8,5.3,20.4,81.3,
17PR00724,T6239,2,02,,15,2.0,3.1,8.0,,,NICE LAMB,24.3,5.1,21.1,88.6,
17PR00725,T6240,2,02,,15,2.0,3.1,8.0,,,NICE LAMB,23.7,4.5,19.0,92.8,
17PR00726,T6243,2,02,,15,2.0,3.1,8.0,,,TerminalOnly,21.9,4.3,19.7,96.4,
17PR00727,T6249,2,02,,15,2.0,3.0,7.5,,,.,23.2,3.5,15.3,97.3,
17PR00728,T6254,2,02,,15,2.0,2.8,7.0,,,TerminalOnly,23.4,4.6,19.4,93.6,
17PR00729,T6257,2,02,,15,2.0,2.9,7.3,,,TerminalOnly,20.9,3.2,15.5,99.0,
17PR00730,T6259,2,02,,15,2.0,3.5,9.0,,,PINK,24.1,4.7,19.6,91.7,
17PR00731,T6271,2,02,,15,2.0,3.3,8.4,,,NiceForTerm,24.7,5.3,21.3,87.0,
17PR00732,T6274,2,02,,15,2.0,3.3,8.5,,,TerminalOnly,23.2,4.2,18.0,95.5,
17PR00733,T6284,2,02,,15,2.0,3.1,8.0,,,TerminalOnly,24.7,4.7,18.9,88.5,
17PR00734,T6291,2,02,,15,2.0,3.0,7.7,,,.,24.0,4.7,19.5,92.0,
17PR00735,T6302,1,02,,13,4.0,3.1,7.8,,,,21.0,3.4,16.2,99.9,
17PR00736,T6306,2,02,,16,1.0,2.7,6.8,2-,1,2ND,23.9,4.1,17.0,92.7,
17PR00737,T6309,1,02,,16,1.0,2.4,6.0,3,1,1ST,21.4,4.6,21.3,96.0,
17PR00738,T6310,2,02,,16,1.0,2.9,7.4,3,1,2ND,21.8,4.6,21.2,96.1,
17PR00739,T6311,2,02,,16,1.0,2.5,6.4,2,1,TerminalOnly,20.9,3.9,18.7,98.7,
17PR00740,T6313,1,02,,16,1.0,2.5,6.3,3,1,Scurs,21.1,4.3,20.6,96.4,
17PR00741,T6314,2,02,,16,1.0,2.7,6.8,3+,1,2ND,23.0,5.1,22.0,92.0,
17PR00742,T6315,2,02,,16,1.0,2.9,7.4,3-,1,.,21.7,4.0,18.3,97.6,
17PR00743,T6320,2,02,,16,1.0,3.0,7.5,2,1,Term?Recheck,22.5,5.0,22.3,93.8,
17PR00744,T6321,2,02,,16,1.0,3.3,8.5,4-,1,PULLED,21.3,3.4,16.0,99.0,
17PR00745,T6322,2,02,,16,1.0,2.8,7.0,3+,1,1ST.H,20.0,4.2,21.0,97.8,
17PR00746,T6324,1,02,,16,1.0,2.7,6.9,4+,1,Nice,21.0,3.2,15.5,99.3,
17PR00747,T6325,1,02,,16,1.0,2.6,6.5,3,1,1ST,21.8,3.8,17.5,97.7,
17PR00748,T6328,2,02,,16,1.0,2.8,7.0,3,1,1ST.H,22.1,4.8,21.6,94.3,
17PR00749,T6330,1,02,,16,1.0,2.4,6.0,3,2,Scurs,18.4,5.3,28.6,100.0,
17PR00750,T6334,1,02,,16,1.0,2.8,7.0,4,1,1ST,26.1,4.7,17.9,84.8,
17PR00751,T6337,2,02,,16,1.0,2.8,7.0,4+,1,3RD.CONT.LF,23.5,3.9,16.8,96.0,
17PR00752,T6338,1,02,,16,1.0,2.6,6.5,3-,1,1ST,21.3,3.9,18.4,97.9,
17PR00753,T6340,2,02,,16,1.0,2.8,7.0,4,1,1ST.H,21.4,4.3,19.9,98.2,
17PR00754,T6342,1,02,,16,1.0,2.3,5.9,3,1,1ST,21.7,4.4,20.2,96.8,
17PR00755,T6345,2,02,,16,1.0,2.8,7.0,3,1,2ND.INC.RR.PN,21.7,3.6,16.7,98.4,
17PR00756,T6346,1,02,,16,1.0,2.3,5.9,3+,1,1ST,22.3,3.9,17.6,96.2,
17PR00757,T6347,2,02,,16,1.0,2.9,7.4,3-,1,2ND.SCRS,,,,,
17PR00758,T6349,1,02,,16,1.0,2.6,6.7,3,1,3RD,19.6,3.5,17.9,99.3,
17PR00759,T6350,1,02,,16,1.0,2.6,6.6,3,2,Scurs,21.8,3.9,18.1,97.3,
17PR00760,T6352,2,02,,16,1.0,2.5,6.4,2-,1,TerminalOnly,22.3,3.4,15.4,98.8,
17PR00761,T6354,2,02,,16,1.0,2.6,6.5,2,1,Poly?,24.1,4.7,19.5,91.6,
