UID,ETAG,SEX,STM,LINE,YR,SEA,AGE,RGRP,TRT,LOT,HORN,FACE,STAPLE_CM,STAPLE_IN,RMK,SAMPLE,MICRON,SD,CV,DIGR
99PR00222,A5694,1,30,82,98,1,1.0,0,C, .,2,2+,6.3,2.5,,Y,21.98,4.05,18.5,64
99PR00223,A5717,1,30,82,98,1,1.0,0,C, .,2,2+,7.4,2.9,,Y,22.92,4.99,21.8,62
99PR00224,A5737,1,30,81,98,1,1.0,0,M, .,2,2-,8.0,3.1,SHAG,Y,22.73,5.02,22.1,62
99PR00225,A5738,1,30,81,98,1,1.0,0,M, .,1,2+,6.2,2.4,,Y,24.12,4.73,19.6,60
99PR00226,I0064,1,02,ID,96,1,3.0,I,I, .,1,3+,8.6,3.4,Krakow Ram,Y,24.79,3.94,15.9,60
99PR00227,J0093,1,06,00,97,1,2.0,7,.,JAR,1,3+,11.0,4.3,JARVIS  93,Y,31.18,5.28,16.9,48
99PR00228,J0131,1,06,00,97,1,2.0,7,.,JAR,1,3+,9.7,3.8,JARVIS 131,Y,28.54,4.89,17.1,54
99PR00229,J0143,1,06,00,97,1,2.0,7,.,JAR,3,3+,11.1,4.4,JARVIS 143,Y,32.27,5.61,17.4,48
99PR00230,K0006,1,05,00,98,1,1.0,0,H, .,2,3+,9.8,3.9,,Y,28.11,6.76,24.0,54
99PR00231,K0007,1,06,61,98,1,1.0,0,R, .,1,3,9.0,3.5,,Y,24.94,5.86,23.5,60
99PR00232,K0012,1,05,00,98,1,1.0,0,H, .,2,2-,8.1,3.2,,Y,22.74,4.15,18.3,62
99PR00233,K0016,1,05,00,98,1,1.0,0,H, .,2,3,6.3,2.5,,Y,25.1,4.65,18.5,58
99PR00234,K0023,1,05,00,98,1,1.0,0,H, .,1,3+,8.2,3.2,,Y,23.15,4.98,21.5,62
99PR00235,K0030,1,05,00,98,1,1.0,0,H, .,2,3-,8.0,3.1,,Y,24.49,5.39,22.0,60
99PR00236,K0045,1,06,60,98,1,1.0,0,M, .,1,4+,9.0,3.5,"X,TINY R.TSTS",Y,26.24,5.49,20.9,58
99PR00237,K0058,1,06,61,98,1,1.0,0,R, .,2,3+,9.0,3.5,,Y,23.32,4.4,18.9,62
99PR00238,K0059,1,06,61,98,1,1.0,0,R, .,1,3,9.0,3.5,,Y,24.51,4.68,19.1,60
99PR00239,K0071,1,06,61,98,1,1.0,0,R, .,2,3+,7.6,3.0,,Y,24.08,4.9,20.3,60
99PR00240,K0081,1,06,61,98,1,1.0,0,R, .,1,3+,8.3,3.3,,Y,27.38,5.44,19.9,56
99PR00241,K0086,1,05,00,98,1,1.0,0,H, .,2,4+,8.0,3.1,,Y,23.93,5.4,22.6,60
99PR00242,K0096,1,05,00,98,1,1.0,0,H, .,2,2,5.3,2.1,WEAK,Y,20.86,3.43,16.4,64
99PR00243,K0116,1,06,62,98,1,1.0,0,C, .,1,3+,9.0,3.5,,Y,27.42,7.34,26.8,56
99PR00244,K0125,1,06,62,98,1,1.0,0,C, .,1,3,8.2,3.2,,Y,28.21,5.76,20.4,54
99PR00245,K0143,1,06,61,98,1,1.0,0,R, .,2,3,9.4,3.7,,Y,28.08,4.53,16.1,54
99PR00246,K0147,1,05,00,98,1,1.0,0,H, .,2,3-,7.4,2.9,K tags,Y,24.33,4.98,20.5,60
99PR00247,K0150,1,05,00,98,1,1.0,0,H, .,3,3-,8.0,3.1,,Y,28.33,5.83,20.6,54
99PR00248,K0153,1,06,62,98,1,1.0,0,C, .,2,3,6.2,2.4,"X,RCVR,THIN",Y,25.29,5.17,20.4,58
99PR00249,K0160,1,06,61,98,1,1.0,0,R, .,2,3+,9.5,3.7,RCVR,Y,25.0,5.32,21.3,58
99PR00250,K0162,1,05,00,98,1,1.0,0,H, .,1,3,8.0,3.1,,Y,25.8,4.67,18.1,58
99PR00251,K0164,1,06,60,98,1,1.0,0,M, .,1,4-,8.1,3.2,,Y,23.75,4.81,20.3,60
99PR00252,K0172,1,06,61,98,1,1.0,0,R, .,1,3-,9.5,3.7,,Y,24.86,5.03,20.2,60
99PR00253,K0212,1,06,60,98,1,1.0,0,M, .,2,3,8.6,3.4,,Y,23.99,4.94,20.6,60
99PR00254,K0225,1,06,60,98,1,1.0,0,M, .,2,2-,10.0,3.9,,Y,28.58,5.77,20.2,54
99PR00255,K0226,1,05,00,98,1,1.0,0,H, .,2,3+,7.7,3.0,"X,BIG NECK",Y,24.44,4.46,18.3,60
99PR00256,K0233,1,06,60,98,1,1.0,0,M, .,1,2-,7.8,3.1,,Y,24.22,5.17,21.3,60
99PR00257,K0236,1,05,00,98,1,1.0,0,H, .,2,3,6.3,2.5,,Y,27.03,5.0,18.5,56
99PR00258,K0240,1,06,60,98,1,1.0,0,M, .,1,3,8.2,3.2,NICE,Y,23.27,5.04,21.7,62
99PR00259,K0258,1,06,61,98,1,1.0,0,R, .,1,3+,10.0,3.9,,Y,26.34,5.46,20.7,58
99PR00260,K0268,1,06,60,98,1,1.0,0,M, .,1,2,9.0,3.5,,Y,24.04,4.15,17.3,60
99PR00261,K0269,1,05,00,98,1,1.0,0,H, .,1,3,10.5,4.1,,Y,26.71,5.02,18.8,56
99PR00262,K0279,1,06,60,98,1,1.0,0,M, .,2,3,10.5,4.1,MR.BIG,Y,26.43,5.24,19.8,56
99PR00263,K0284,1,06,62,98,1,1.0,0,C, .,1,2,8.5,3.3,F2-,Y,24.27,5.67,23.3,60
99PR00264,K0293,1,06,62,98,1,1.0,0,C, .,1,3,9.4,3.7,4TEATS,Y,24.83,5.07,20.4,60
99PR00265,K0296,1,06,61,98,1,1.0,0,R, .,1,3+,8.0,3.1,,Y,23.77,3.86,16.3,60
99PR00266,K0299,1,05,00,98,1,1.0,0,H, .,3,5,6.0,2.4,,Y,23.95,4.29,17.9,60
99PR00267,K0329,1,05,00,98,1,1.0,0,H, .,2,2,8.4,3.3,,Y,27.35,6.59,24.1,56
99PR00268,K0332,1,06,62,98,1,1.0,0,C, .,1,3-,8.0,3.1,,Y,29.38,6.69,22.8,50
99PR00269,K0335,1,06,62,98,1,1.0,0,C, .,1,3+,8.0,3.1,MR.BIG,Y,24.63,4.88,19.8,60
99PR00270,K0350,1,06,60,98,1,1.0,0,M, .,1,3,8.4,3.3,,Y,26.63,5.39,20.2,56
99PR00271,K0351,1,05,00,98,1,1.0,0,H, .,4,3,9.5,3.7,,Y,24.97,5.45,21.8,58
99PR00272,K0352,1,06,60,98,1,1.0,0,M, .,1,3+,8.2,3.2,FIX BIG TAG,Y,25.14,5.01,19.9,58
99PR00273,K0368,1,06,60,98,1,1.0,0,M, .,1,3,8.4,3.3,,Y,26.97,5.34,19.8,56
99PR00274,K0386,1,05,00,98,1,1.0,0,H, .,2,3-,9.0,3.5,,Y,26.02,5.67,21.8,58
99PR00275,K0392,1,06,62,98,1,1.0,0,C, .,2,3+,10.0,3.9,,Y,22.5,4.63,20.6,62
99PR00276,K0416,1,06,62,98,1,1.0,0,C, .,1,3+,8.8,3.5,,Y,22.08,5.07,23.0,62
99PR00277,K0428,1,06,60,98,1,1.0,0,M, .,1,2+,8.6,3.4,,Y,28.15,5.96,21.2,54
99PR00278,K0429,1,06,60,98,1,1.0,0,M, .,1,3,9.6,3.8,,Y,30.24,6.8,22.5,50
99PR00279,K0433,1,06,60,98,1,1.0,0,M, .,1,3+,8.4,3.3,4TEATS,Y,24.19,4.76,19.7,60
99PR00280,K0457,1,06,62,98,1,1.0,0,C, .,1,3+,8.0,3.1,,Y,23.82,4.84,20.3,60
99PR00281,K0459,1,06,68,98,1,1.0,0,M, .,1,3+,7.6,3.0,RAM,Y,25.45,5.75,22.6,58
99PR00282,K0464,1,06,62,98,1,1.0,0,C, .,2,3,7.2,2.8,,Y,25.16,4.92,19.6,58
99PR00283,K0481,1,06,60,98,1,1.0,0,M, .,1,3,7.5,3.0,,Y,25.52,5.5,21.5,58
99PR00284,K0491,1,05,00,98,1,1.0,0,H, .,2,3-,8.2,3.2,,Y,24.57,5.4,22.0,60
99PR00285,K0517,1,06,62,98,1,1.0,0,C, .,1,2,9.0,3.5,"X,ODD TSTS",Y,24.3,4.77,19.6,60
99PR00286,K0519,1,06,62,98,1,1.0,0,C, .,1,4+,7.0,2.8,,Y,26.35,5.44,20.7,58
99PR00287,K0531,1,06,62,98,1,1.0,0,C, .,1,3,8.2,3.2,4TEATS,Y,27.59,6.78,24.6,56
99PR00288,K0552,1,06,60,98,1,1.0,0,M, .,1,3+,8.3,3.3,RAM,Y,24.27,4.45,18.3,60
99PR00289,K0560,1,06,62,98,1,1.0,0,C, .,1,5,9.1,3.6,"COARSE,F4-",Y,27.37,6.16,22.5,56
99PR00290,K0567,1,06,61,98,1,1.0,0,R, .,1,3,8.2,3.2,,Y,23.02,3.9,17.0,62
99PR00291,K8363,1,05,00,95,1,4.0,0,H, .,1,1-,8.3,3.3,CC HOMOZY.CLR,Y,28.78,5.49,19.1,54
99PR00292,K8596,1,05,00,96,1,3.0,0,H, .,3,3+,10.2,4.0,H5,Y,30.56,6.48,21.2,50
99PR00293,K8744,1,06,60,96,1,3.0,0,M, .,1,3+,10.0,3.9,,Y,27.42,4.83,17.6,56
99PR00294,K8762,1,05,00,96,1,3.0,0,H, .,2,3,10.2,4.0,,Y,33.59,6.11,18.2,46
99PR00295,K8901,1,06,62,96,1,3.0,0,C, .,1,2,10.0,3.9,293 LB 5/26,Y,28.53,4.45,15.6,54
99PR00296,K8958,1,06,61,96,1,3.0,0,R, .,1,3+,8.5,3.3,"X,THIN,CLA",Y,30.09,6.02,20.0,50
99PR00297,K9285,2,06,68,97,1,2.0,7,R,GXE,., .,8.8,3.5,ENTR,Y,28.85,4.9,17.0,54
99PR00298,K9286,1,05,00,97,1,2.0,0,H, .,1,3+,9.6,3.8,"homozyg,FAHMY",Y,29.63,5.83,19.7,50
99PR00299,K9290,2,06,68,97,1,2.0,7,C,GXE,., .,8.2,3.2,NICE,Y,27.26,5.7,20.9,56
99PR00300,K9291,2,06,68,97,1,2.0,7,R,LIM,., .,9.5,3.7,,Y,30.62,6.1,19.9,50
99PR00301,K9301,1,05,00,97,1,2.0,0,H, .,1,3+,8.0,3.1,,Y,27.34,5.56,20.3,56
99PR00302,K9302,1,05,00,97,1,2.0,0,H, .,2,3+,8.8,3.5,4TEATS,Y,27.64,4.91,17.8,56
99PR00303,K9307,2,06,68,97,1,2.0,7,R,GXE,., .,8.5,3.3,4TEATS,Y,26.63,5.36,20.1,56
99PR00304,K9308,2,06,68,97,1,2.0,7,R,GXE,., .,7.8,3.1,4TEATS,Y,27.77,6.46,23.3,56
99PR00305,K9315,1,91,00,97,1,2.0,0,D, .,1,1,7.2,2.8,"RAM, B.HEAD",Y,26.27,5.81,22.1,58
99PR00306,K9320,1,05,00,97,1,2.0,0,H, .,1,3+,9.0,3.5,"CC,TEST MATE!",Y,29.43,5.23,17.8,50
99PR00307,K9325,1,91,00,97,1,2.0,0,D, .,2,1-,6.0,2.4,"RAM, WHITE",Y,23.77,3.85,16.2,60
99PR00308,K9331,2,06,68,97,1,2.0,7,C,GXE,., .,7.8,3.1,,Y,28.57,5.85,20.5,54
99PR00309,K9337,2,06,68,97,1,2.0,7,R,GXE,., .,10.2,4.0,,Y,28.56,4.92,17.2,54
99PR00310,K9338,1,91,00,97,1,2.0,0,D, .,1,2+,6.8,2.7,"RAM, B.HEAD",Y,26.75,7.27,27.2,56
99PR00311,K9342,2,06,68,97,1,2.0,7,M,GXE,., .,9.2,3.6,NICE,Y,27.11,4.54,16.8,56
99PR00312,K9343,2,06,68,97,1,2.0,7,M,GXE,., .,10.0,3.9,FAT YRLG,Y,31.13,6.68,21.5,48
99PR00313,K9356,2,06,68,97,1,2.0,7,R,GXE,., .,10.0,3.9,,Y,30.39,6.55,21.5,50
99PR00314,K9360,1,91,00,97,1,2.0,0,D, .,2,1-,6.5,2.6,"RCVR,THIN,DRP",Y,27.58,7.67,27.8,54
99PR00315,K9368,1,91,00,97,1,2.0,0,D, .,2,1-,7.9,3.1,"RAM, WHITE",Y,28.9,5.08,17.6,54
99PR00316,K9379,1,05,00,97,1,2.0,0,H, .,4,2-,7.9,3.1,SCUR5,Y,25.55,4.52,17.7,58
99PR00317,K9385,1,05,00,97,1,2.0,0,H, .,2,3+,7.5,3.0,,Y,26.53,5.08,19.1,56
99PR00318,K9393,2,06,68,97,1,2.0,7,R,GXE,., .,7.2,2.8,,Y,28.98,5.07,17.5,54
99PR00319,K9401,1,91,00,97,1,2.0,0,D, .,1,1-,7.0,2.8,"X,EPI,R.TAIL",Y,27.67,4.67,16.9,56
99PR00320,K9414,2,06,68,97,1,2.0,7,C,LIM,., .,8.6,3.4,,Y,25.69,4.68,18.2,58
99PR00321,K9431,2,06,68,97,1,2.0,7,C,GXE,., .,9.8,3.9,,Y,31.09,6.01,19.3,48
99PR00322,K9434,1,91,00,97,1,2.0,0,D, .,1,1,7.0,2.8,"RAM, WHITE",Y,27.33,4.82,17.6,56
99PR00323,K9438,2,06,68,97,1,2.0,7,C,GXE,., .,9.0,3.5,,Y,26.12,5.25,20.1,58
99PR00324,K9444,2,06,68,97,1,2.0,7,C,LIM,., .,7.8,3.1,4TEATS,Y,28.87,4.98,17.2,54
99PR00325,K9449,1,06,68,97,1,2.0,0,M, .,1,2-,8.2,3.2,NICE,Y,28.15,5.17,18.4,54
99PR00326,K9456,1,06,68,97,1,2.0,0,C, .,1,3,10.5,4.1,LAME 10/98TRT,Y,26.55,4.92,18.5,56
99PR00327,K9464,1,06,68,97,1,2.0,0,M, .,2,2,9.0,3.5,GOOD WOOL,Y,29.79,5.29,17.8,50
99PR00328,K9469,2,06,68,97,1,2.0,7,R,GXE,., .,8.4,3.3,,Y,24.42,5.55,22.7,60
99PR00329,K9474,2,06,68,97,1,2.0,7,C,LIM,., .,8.0,3.1,,Y,26.56,4.6,17.3,56
99PR00330,K9475,2,06,68,97,1,2.0,7,C,LIM,., .,8.2,3.2,,Y,29.25,5.8,19.8,54
99PR00331,K9479,2,06,68,97,1,2.0,7,M,GXE,., .,9.5,3.7,FAT,Y,29.61,5.08,17.1,50
99PR00332,K9480,2,06,68,97,1,2.0,7,M,LIM,., .,9.6,3.8,,Y,28.08,4.5,16.0,54
99PR00333,K9484,1,91,00,97,1,2.0,0,D, .,2,1-,8.0,3.1,"WBC, WHITE",Y,27.18,5.28,19.4,56
99PR00334,K9488,1,91,00,97,1,2.0,0,D, .,1,1-,6.6,2.6,KEMPY (msu),Y,25.33,6.33,25.0,58
99PR00335,K9511,2,06,68,97,1,2.0,7,R,LIM,., .,9.5,3.7,,Y,30.81,4.6,14.9,50
99PR00336,K9520,2,06,68,97,1,2.0,7,M,LIM,., .,9.0,3.5,,Y,27.4,5.39,19.7,56
99PR00337,K9535,1,06,68,97,1,2.0,0,M, .,1,2-,9.0,3.5,,Y,28.52,5.44,19.1,54
99PR00338,K9549,1,06,68,97,1,2.0,0,R, .,1,2+,9.1,3.6,,Y,28.47,5.77,20.3,54
99PR00339,K9550,2,06,68,97,1,2.0,7,R,LIM,., .,7.9,3.1,4TEATS,Y,28.58,5.47,19.1,54
99PR00340,K9554,2,06,68,97,1,2.0,7,M,LIM,., .,9.2,3.6,,Y,27.72,4.99,18.0,56
99PR00341,K9558,2,06,68,97,1,2.0,7,R,LIM,., .,8.1,3.2,ENTR,Y,25.74,4.57,17.8,58
99PR00342,K9559,2,06,68,97,1,2.0,7,R,GXE,., .,8.5,3.3,"DYSTOCIA,TRT",Y,24.62,4.32,17.6,60
99PR00343,K9561,2,06,68,97,1,2.0,7,R,GXE,., .,8.0,3.1,dup9569?,Y,25.73,5.6,21.7,58
99PR00344,K9567,2,06,68,97,1,2.0,7,M,LIM,., .,8.3,3.3,,Y,24.94,4.41,17.7,60
99PR00345,K9570,1,06,68,97,1,2.0,0,M, .,1,2+,9.2,3.6,,Y,28.21,5.39,19.1,54
99PR00346,K9572,2,06,68,97,1,2.0,7,R,LIM,., .,9.6,3.8,CR.FR.FEET,Y,25.58,4.96,19.4,58
99PR00347,K9575,2,06,68,97,1,2.0,7,C,GXE,., .,7.2,2.8,,Y,22.92,4.42,19.3,62
99PR00348,K9590,2,06,68,97,1,2.0,7,R,GXE,., .,9.8,3.9,,Y,28.34,5.51,19.4,54
99PR00349,K9603,1,05,00,97,1,2.0,0,H, .,1,3+,8.2,3.2,"INPANNIER,CC",Y,26.77,4.52,16.9,56
99PR00350,K9605,2,06,68,97,1,2.0,7,M,GXE,., .,7.7,3.0,,Y,25.52,4.37,17.1,58
99PR00351,K9606,2,06,68,97,1,2.0,7,M,LIM,., .,9.1,3.6,,Y,32.2,5.46,17.0,48
99PR00352,K9615,2,06,68,97,1,2.0,7,M,GXE,., .,9.5,3.7,4TEATS,Y,29.31,5.18,17.7,50
